"IDRSSD"	RCON0030	RCON0031	RCON0032	RCON2211	RCON2229	RCON2314	RCON2315	RCON2351	RCON2383	RCON2702	RCON2710	RCON2722	RCON3510	RCON3512	RCON3514	RCON3520	RCON3779	RCON5514	RCON5515	RCON5516	RCON5517	RCON5596	RCON5597	RCON8432	RCON8785	RCONA181	RCONA182	RCONA527	RCONA528	RCONA531	RCONA532	RCONA533	RCONA545	TEXTA545	
	UNPOSTED DEBITS	UNPOSTED DEBITS FOR DEMAND DEPOSITS	UNPOSTED DEBITS FOR TIME&SAVING DEPS	DEMAND DEPS OF CONSOL SUBS	DEM DEP OF INSURED BR-PR,US TERR&POS	RES BALS PASSED THRU AS DEMAND DEPS	RES BALS PASSED THRU AS TIME&SVG DEP	TIME & SVG DEPS OF CONSOL SUBS	TIM&SAV DEP OF INS BR-PR,US TERR&POS	TOTAL DEPOSITS $100,000 OR LESS	TOTAL DEPOSITS > $100,000	TOT DEPS - NUM OF ACCTS > $100,000	UNPOSTED CREDITS	UNPOSTED CREDITS-DEMAND DEPOSITS	UNPOSTED CREDITS-TIME & SAVINGS DEPS	UNINVESTED TRUST FUNDS HELD	# OF DEP ACCTS OF $100,000 OR LESS	INT ACCRD&UNPD ON DEPS OF CNSLD SUBS	INT ACCRD&UNPD ON DEPS IN INSRD BRCH	UNAMORTZD PREMIUMS ON TIME&SVGS DEPS	UNAMORTZD DISCOUNT ON TIME&SVGS DEPS	DEPOSITS IN LIFELINE ACCOUNTS	ESTIMATE OF UNINSURED DEPOSITS	BENFT-RESPNSV DEPSTRY INSTN INVSTMT	AMT DEM DEP REDUC IF BALS REP NET BS	INCR IN DEM DEP IF RECIP BAL GROSS	DECR IN DEM DEP IF CIPC INCLUDED	AMT OF ASSETS NETTED AGST DMND DEPS	AMT OF ASSETS NETTED AGST SVGS DEPS	TOTL DEPS PURCHD/ACQRD FROM OTH FDIC	AMT OF PURCHD/ACQRD DPS RPTD IN A531	TOTL DEPS SOLD OR TRNSFRD DURING QTR	PB/PSA FDIC CERTIFICATE NUMBER	PB/PSA FDIC CERTIFICATE NUMBER	
521756	0	0	0	0		0	0	0		37105	11441	51	0	0	0	0	7300	0		0	0		5957	0	0	0	0	0	0	0	0	0	0		
521804	0	0	0	0		0	0	5233		159731	120889	427	0	0	0	0	28348	0		0	0		78489	0	0	0	0	0	0	0	0	0	0		
521952	0	0	0	0		0	0	0		27385	8047	46	0	0	0	0	3997	0		0	0		3447	0	0	0	0	0	0	0	0	0	0		
522034	0	0	0	0		0	0	0		31626	14502	94	0	0	0	0	5576	0		0	0		5102	0	0	0	0	0	0	0	0	0	0		
522043	0	0	0	0		0	0	0		16616	7858	37	0	0	0	0	3262	0		0	0		4987	0	0	0	0	0	0	0	0	0	0		
522146	0	0	0	0		0	0	0		65289	23185	112	0	0	0	0	10093	0		0	0		5836	0	0	0	0	0	0	0	0	0	0		
522454	0	0	0	0		0	0	0		49415	14462	65	0	0	0	0	7934	0		0	0		1484	0	0	0	0	0	0	0	0	0	0		
522557	0	0	0	2935		0	0	0		153450	47680	257	0	0	0	0	26342	0		0	0		22596	0	0	0	0	0	0	0	0	0	0		
522605	0	0	0	0		0	0	0		213597	78720	416	0	0	0	0	39365	0		0	0		59796	0	0	0	0	0	0	0	0	0	0		
522669	0	0	0	0		0	0	0		61007	17911	98	0	0	0	0	8487	0		0	0		15211	0	0	0	0	0	0	0	0	0	0		
522753	0	0	0	0		0	0	0		79625	38370	221	0	0	0	0	11407	0		0	0		16160	0	0	0	0	0	0	0	0	0	0		
522847	0	0	0	0		0	0	0		104233	38676	221	0	0	0	0	10879	0		0	0		16575	0	0	0	0	652	0	0	0	0	0		
522856	0	0	0	0		0	0	0		12487	2290	13	0	0	0	0	1702	0		0	0		990	0	0	0	0	0	0	0	0	0	0		
522959	0			0		0	0	0		50492	19527	117	0			0	8285	0		0	0		10446	0	0	0	0	0	0	0	0	0			
523152	39	0	0	0		0	0	0		50401	21456	105	0	0	0	0	5847	0		0	0		10956	0	0	0	0	0	0	0	0	0	0		
523161	0	0	0	0		0	0	0		79541	19138	103	0	0	0	0	8660	0		0	0		12600	0	0	0	0	0	0	0	0	0	0		
523648	0	0	0	0		0	0	0		14526	2222	13	0	0	0	0	2404	0		0	0		1617	0	0	0	0	0	0	0	0	0	0		
523714	0	0	0	0		0	0	0		40570	14706	64	0	0	0	0	8062	0		0	0		6650	0	0	0	0	0	0	0	0	0	0		
523808	0	0	0	0		0	0	0		102860	48700	206	0	0	0	0	24751	0		0	0		15465	0	0	0	0	0	0	0	0	0	0		
523974	0	0	0	0		0	0	0		85918	13458	97	0	0	0	0	7821	0		0	0		12441	0	0	0	0	0	0	0	0	0	0		
524252	0	0	0	0		0	0	0		12989	2775	18	0	0	0	0	1932	0		0	0		540	0	0	0	0	0	0	0	0	0	0		
524579	0	24	0	18		0	0	411		240589	83464	332	0	0	0	0	27735	0		0	0		50264	0	0	0	0	0	0	0	0	0	0		
524757	0	0	0	0		0	0	0		26356	6373	29	0	0	0	0	2863	0		0	0		3473	0	0	0	0	0	0	0	0	0	0		
524766	0	0	0	0		0	0	0		18284	8126	34	0	0	0	0	2890	0		0	0		4726	0	0	0	0	0	0	0	0	0	0		
524953	0	0	0	0		0	0	0		59428	39659	121	0	0	0	0	6496	0		0	0		8559	0	0	0	0	0	0						
525053	0	0	0	538		0	0	0		39500	8902	49	0	0	0	0	4052	0		0	0		3202	0	0	0	0	0	0	0	0	0	0		
525156	0	0	0	0		0	0	0		26396	7985	35	0	0	0	0	3108	0		0	0		4985	0	0	0	0	0	0	0	0	0	0		
525352	0	0	0	0		0	0	0		46659	13312	64	0	0	0	0	6434	0		0	0		10528	0	0	0	0	0	0	0	0	0	0		
525446	2			0		0	0	0		49099	9778	55	0			0	9693	0		0	0		4278	0	0	0	0	0	0	0	0	0			
525455	0	0	0	0		0	0	0		4598	1535	8	0	0	0	0	726	0		0	0		734	0	0	0	0	0	0	0	0	0	0		
525549	2	0	0	87		0	0	0		142866	74783	300	292	0	0	0	16521	0		0	0		44783	0	0	0	0	0	0	0	0	0	0		
525950	0	0	0	0		0	0	0		33564	8738	40	0	0	0	0	5718	0		0	0		4738	0	0	0	0	0	0	0	0	0	0		
526135	50	0	0	22		0	0	0		150833	35806	204	66	0	0	0	13728	0		0	0		9273	0	0	0	0	0	0	0	0	0	0		
526229	0	0	0	0		0	0	0		347792	100496	500	0	0	0	0	63804	0		0	0		78040	0	0	0	0	0	0	0	0	0	0		
526452	0	0	0	0		0	0	0		136438	24492	180	0	0	0	0	4252	0		0	0		6192	0	0	0	0	0	0	0	0	0	0		
526519	0	0	0	0		0	0	0		172121	68743	234	0	0	0	656	27294	0		0	0		48451	0	0	0	0	0	0	0	0	0	0		
526706	0	0	0	0		0	0	0		94342	21260	116	0	0	0	0	18543	0		0	0		14031	0	0	0	0	0	0	0	0	0	0		
526751	0	0	0	0		0	0	0		21722	7295	23	0	0	0	0	3395	0		0	0		4995	0	0	0	0	0	0	0	0	0	0		
526854	0	0	0	0		0	0	0		108674	46854	286	0	0	0	0	16881	0		0	0		18254	0	0	0	0	0	0	0	0	0	0		
527057	0	0	0	0		0	0	0		32620	4570	33	0	0	0	0	5920	0		0	0		1410	0	0	0	0	0	0	0	0	0	0		
527459	0	0	0	0		0	0	0		29124	11979	76	0	0	0	0	3101	0		0	0		4380	0	0	0	0	0	0	0	0	0	0		
527507	0	0	0	2268		0	0	0		177166	98918	458	0	0	0	0	24579	0		0	0		51450	0	0	0	0	0	0	0	0	0	0		
527600	0	0	0	8325		0	0	0		240622	69664	402	0	0	0	0	41339	0		0	0		41313	0	0	0	0	0	0	0	0	0	0		
527730	0	0	0	0		0	0	0		22742	16510	60	0	0	0	0	3573	0		0	0		8502	0	0	0	0	0	0	0	0	0	0		
527749	0	0	0	0		0	0	0		17509	8638	34	0	0	0	0	2478	0		0	0		6218	0	0	0	0	0	0	0	0	0	0		
527954	0	0	0	189		210	0	0		2134855	1354942	4182	0	3413	0	7142	282074	0		0	0		1161244	0	0	0	1010	0	0	0	0	0	0		
528102	0	0	0	0		0	0	0		94594	23220	128	0	0	0	0	18557	0		0	0		12800	0	0	0	0	0	0	0	0	0	0		
528241	2	0	0	0		0	0	0		74568	19857	83	2	0	0	0	12167	0		0	0		21512	0	0	0	0	0	0	0	0	0	0		
528568	0			0		0	0	0		105563	136937	519	0			0	10561	0		0	0		88237	0	0	0	0	0	0	0	0	0			
528616	0	0	0	297		0	0	0		311102	106357	563	0	0	0	0	44334	0		0	0		50067	0	0	0	0	0	0	0	0	0	0		
528746	1	0	0	0		0	0	0		12445	1198	9	0	0	0	0	1411	0		0	0		650	0	0	0	0	0	0	0	0	0	0		
528849	0	0	0	1		0	0	1147		152073	96028	246	0	0	0	0	21063	0		0	0		41891	0	0	0	0	0	0	0	0	0	0		
528858	3	0	0	0		0	0	0		20560	11534	60	0	0	0	0	2428	0		0	0		1047	0	0	0	0	0	0	0	0	0	0		
528960	0	0	0	0		0	0	0		12712	1931	16	0	0	0	0	218	0		0	0		233	0	0	0	0	0	0	0	0	0	0		
529172	0	0	0	0		0	0	0		41261	21568	88	0	0	0	0	4809	0		0	0		12526	0	0	0	0	0	0	0	0	0	0		
529341	0	0	0	0		0	0	0		117190	59541	282	0	0	0	0	18803	0		0	0		27191	0	0	0	0	0	0	0	0	0	0		
529453	0	0	0	0		0	0	0		72285	42938	271	0	0	0	0	6882	0		0	0		26044	0	0	0	0	0	0	0	0	0	0		
529659	0	0	0	0		0	0	0		66018	19030	104	0	0	0	0	8368	0		0	0		27267	0	0	0	0	0	0	0	0	0	0		
529846	0	0	0	0		0	0	0		37807	8687	35	0	0	0	0	6103	0		0	0		9279	0	0	0	0	0	0	0	0	0	0		
529855	0	0	0	0		0	0	0		75582	25449	167	0	0	0	0	10309	0		0	0		8749	0	0	0	0	0	0	0	0	0	0		
529958	0			1122		2706	0	0		21194	330905	393	0			0	743	0		0	0		220149	0	0	0	0	0	0	0	0	0			
530655	0	0	0	0		0	0	0		121129	54123	241	0	0	0	0	14125	0		0	0		24100	0	0	0	0	0	0	0	0	0	0		
530703	0	0	0	0		0	0	0		64444	32954	200	0	0	0	0	13808	0		0	0		15754	0	0	0	0	0	0	0	0	0	0		
530851	0	0	0	0		0	0	0		71162	31398	153	0	0	0	0	6611	0		0	0		12313	0	0	0	0	0	0	0	0	0	0		
530954	0	0	0	0		0	0	0		22135	5553	36	0	0	0	0	2656	0		0	0		1516	0	0	0	0	0	0	0	0	0	0		
531157	0	0	0	0		0	0	0		11760	4406	32	0	0	0	0	1984	0		0	0		3620	0	0	0	0	0	0	0	0	0	0		
531250	62	0	0	0		0	0	0		55911	11174	89	0	0	0	0	5640	0		0	0		2574	0	0	0	0	0	0	0	0	0	0		
531353	0	0	0	0		0	0	0		23652	4125	27	0	0	0	0	3750	0		0	0		1425	0	0	0	0	0	0	0	0	0	0		
532042	26	0	0	0		0	0	0		90088	20216	115	0	0	0	0	17062	0		0	0		13381	0	0	0	0	0	0	0	0	0	0		
532453	0	0	0	0		0	0	0		20751	4872	21	0	87	0	0	3209	0		0	0		4221	0	0	0	0	0	0	0	0	0	0		
532752	0	0	0	0		0	0	0		18617	6720	25	0	0	1	0	3151	0		0	0		6120	0	0	0	0	0	0	0	0	0	0		
532864	87	0	0	0		0	0	0		78953	38475	128	6	0	0	0	11184	0		0	0		39838	0	0	0	0	0	0	0	0	0	0		
533124	0	0	0	0		0	0	0		99084	84037	277	0	0	0	0	15891	0		0	0		53393	0	0	0	0	0	0	18767	0	0	0		
533227	0	0	0	0		0	0	0		33364	9465	47	0	0	0	0	4809	0		0	0		4593	0	0	0	0	0	0	0	0	0	0		
533535	0			0		0	0	0		60229	14947	76	0			0	8104	0		0	0		5209	0	0	0	0	0	0	0	0	0			
533740	0	0	0	0		0	0	0		19730	5787	30	0	0	0	0	2907	0		0	0		4446	0	0	0	0	0	0	0	0	0	0		
533759	0	0	0	0		0	0	0		76512	45943	189	0	0	0	0	3858	0		0	0		27073	0	0	0	0	0	0	0	0	0	0		
533852	0	0	0	0		0	0	0		715111	847941	3492	0	0	0	0	76221	0		0	0		504266	0	0	0	0	0	0	0	0	0	0		
533928	0	0	0	295		0	0	59		142950	44671	211	0	0	0	0	28542	0		0	0		23571	0	0	0	0	0	0	0	0	0	0		
533937	0	0	0	0		0	0	0		27134	29421	102	0	0	0	0	6138	0		0	0		1200	0	0	0	0	0	0	0	0	0	0		
533955	0	0	0	0		0	0	0		32903	582	4	0	0	0	0	3718	0		0	0		182	0	0	0	0	0	0	0	0	0	0		
534055	0	0	0	0		0	0	0		15277	6364	35	0	0	0	0	2352	0		0	0		4589	0	0	0	0	0	0	0	0	0	0		
534158	0	0	0	0		0	0	0		136341	86475	388	0	0	0	0	21409	0		0	0		62473	0	0	0	0	0	0	0	0	0	0		
534242	28	0	0	0		0	0	0		7947	6305	32	0	0	0	0	2309	0		0	0		1940	0	0	0	0	0	0	0	0	0	0		
534345	0	0	0	0		0	0	0		186899	128110	401	0	0	0	0	25066	0		0	0		90773	0	0	0	0	0	0	0	0	0	0		
534466	15	0	0	0		0	0	0		34858	18860	87	0	0	0	0	2483	0		0	0		14151	0	0	0	0	0	0	0	0	0	0		
534653	0	0	0	0		0	0	0		78936	51672	216	0	0	0	0	4213	0		0	0		30072	0	0	0	0	0	0	0	0	0	0		
534756	0	0	0	0		0	0	0		49804	24831	105	0	0	0	0	7795	0		0	0		12231	0	0	0	0	0	0	0	0	0	0		
534859	1	0	0	0		0	0	0		35043	12462	71	0	0	0	0	5201	0		0	0		5362	0	0	0	0	0	0	0	0	0	0		
534877	0	1	0	0		0	0	0		171582	51355	327	0	0	0	0	17057	0		0	0		18654	0	0	0	0	0	0	0	0	0	0		
535007	0	0	0	0		0	0	9456		158815	95787	403	0	0	0	0	31676	5		0	0		55787	0	0	0	0	0	0	0	0	0	0		
535034	0	0	0	0		0	0	0		31387	13959	71	0	0	0	0	4914	0		0	0		12030	0	0	0	0	0	0	0	0	0	0		
535258	101	0	0	0		0	0	0		54174	26671	154	0	0	0	0	6877	0		0	0		11271	0	0	0	0	0	0	0	0	0	0		
535351	0	0	0	0		0	0	0		26851	12143	58	0	0	0	0	2910	0		0	0		13262	0	0	0	0	0	0	0	0	0	0		
535463	0	0	0	0		0	0	0		59753	30660	98	0	0	0	0	7879	0		0	0		30793	0	0	0	0	0	0	0	0	0	0		
535548	0	0	0	0		0	0	0		27881	4645	25	0	0	0	0	3559	0		0	0		3570	0	0	0	0	0	0	0	0	0	0		
535641	0			0		0	0	0		12251	2284	13	0			0	2581	0		0	0		1120	0	0	0	0	0	0	0	0	0			
535753	0	0	0	0		0	0	0		53281	12714	73	0	0	0	0	18565	0		0	0		5185	0	0	0	0	0	0	0	0	0	0		
535847	0	0	0	0		0	0	0		35814	7673	35	0	0	0	0	5290	0		0	0		8152	0	0	0	0	0	0	0	0	0	0		
535856	0	0	0	0		0	0	0		42202	17839	105	0	0	0	0	7551	0		0	0		7339	0	0	0	0	0	0	0	0	0	0		
535931	0	0	0	0		0	0	0		22900	10068	60	0	0	0	0	3586	0		0	0		4068	0	0	0	0	0	0	0	0	0	0		
535940	0	0	0	0		0	0	0		74462	22904	118	0	0	0	0	11621	0		0	0		23716	0	0	0	0	0	0	0	0	0	0		
536059	0	0	0	0		0	0	0		161055	132044	726	0	0	0	0	14432	0		0	0		100845	0	0	0	0	0	0	0	0	0	0		
536219	0	0	0	0		0	0	0		2040282	2333322	1557	0	0	0	0	174454	0		0	0		146449	0	0	0	0	0	0	0	0	0	0		
536349	0	0	0	0		0	0	0		133250	38492	192	0	0	0	0	17080	0		0	0		35132	0	0	0	0	0	0	0	0	0	0		
536358	0	12	1500	0		0	0	0		44443	35867	162	0	2	68	0	7312	0		0	0		19667	0	0	0	0	0	0	0	0	0	0		
536479	21	0	0	0		0	0	0		104657	39232	238	0	0	0	0	11703	0		0	0		14318	0	0	0	0	0	0	0	0	0	0		
536527	0	0	0	0		0	0	0		152260	83664	313	0	0	0	0	29323	0		0	0		52364	0	0	0	0	0	0	0	0	0	0		
536554	0	0	0	0		0	0	0		4161	135	1	0	0	0	0	505	0		0	0		386	0	0	0	0	0	0	0	0	0	0		
536853	0	0	0	0		0	0	0		31130	9125	39	0	0	0	0	3977	0		0	0		5225	0	0	0	0	0	0	0	0	0	0		
537038	0	0	0	0		0	0	0		42196	13893	67	0	0	0	0	6455	0		0	0		3534	0	0	0	0	0	0	0	0	0	0		
537065	0	0	0	0		0	0	0		55701	17663	100	0	0	0	0	10178	0		0	0		7663	0	0	0	0	0	0	0	0	0	0		
537243	1	0	0	0		0	0	0		32351	10829	62	0	0	0	0	8777	0		0	0		9395	0	0	0	0	0	0	0	0	0	0		
537355	11	0	0	0		0	0	0		32521	16259	77	0	0	0	0	4248	0		0	0		8559	0	0	0	0	0	0	0	0	0	0		
537449	31	0	0	1042		0	0	0		186355	134140	335	0	0	0	0	3306	0		0	0		104558	0	0	0	0	0	0	0	0	0	0		
537458	4	0	0	0		0	0	0		12849	2909	14	0	0	0	0	1770	0		0	0		2544	0	0	0	0	0	0	0	0	0	0		
537551	0	0	0	0		0	0	0		30711	9308	56	0	0	0	0	5633	0		0	0		200	0	0	0	0	0	0	0	0	0	0		
537560	0	0	0	2357		0	0	0		361970	234813	756	0	0	0	0	70178	0		0	0		140344	0	0	0	0	0	0	0	0	0	0		
538044	0	132	0	0		0	0	0		58592	61380	256	0	8	0	0	7727	0		0	0		39394	0	0	0	0	0	0	0	0	0	0		
538222	0	0	0	0		0	0	0		46511	8117	40	0	0	0	0	8084	0		0	0		4117	0	0	0	0	0	0	0	0	0	0		
538240	0	0	0	0		0	0	0		63991	26537	147	0	0	0	0	6713	0		0	0		5100	0	0	0	0	53	0	0	0	0	0		
538352	0	0	0	0		0	0	0		166502	60193	261	0	0	0	0	35521	0		0	0		33234	0	0	0	0	0	0	0	0	0	0		
538446	0	0	0	0		0	0	0		18191	6235	26	0	0	0	0	2359	0		0	0		3635	0	0	0	0	0	0	0	0	0	0		
538642	0	0	0	0		0	0	0		25802	4278	19	0	0	0	0	3173	0		0	0		2378	0	0	0	0	0	0	0	0	0	0		
538651	0			0		0	0	0		23356	8910	41	0			0	2660	0		0	0		4810	0	0	0	0	0	0	0	0	0			
538754	0	0	0	0		0	0	0		46847	36914	143	0	0	0	0	6953	0		0	0		26105	0	0	0	0	0	0	0	0	0	0		
538802	0	0	0	0	0	0	0	0	0	96398	483770	1369	0	0	0	0	5902	0	0	0	0		299664	0	0	0	0	0	0	0	0	0	0		
538950	1	0	0	0		0	0	0		54173	20363	128	1	0	0	0	8002	0		0	0		7563	0	0	0	0	0	0	0	0	0	0		
539032	0	0	0	0		0	0	0		203648	98059	383	0	0	0	0	29131	0		0	0		60037	0	0	0	0	0	0						
539340	0			180		0	0	0		131648	64705	241	0			0	22801	0		0	0		63853	0	0	0	0	0	0	0	0	0			
539452	0	0	0	0		0	0	0		24750	9462	59	0	0	0	0	5645	0		0	0		4962	0	0	0	0	0	0	0	0	0	0		
539667	0	0	0	0		0	0	0		39940	17210	73	0	0	0	0	6570	0		0	0		13516	0	0	0	0	0	0	0	0	0	0		
539872	0	0	0	0		0	0	0		114653	32849	122	0	0	0	0	13812	0		0	0		22606	0	0	0	0	0	0	0	0	0	0		
539939	0	0	0	0		0	0	0		138686	75666	246	0	0	0	0	17691	0		0	0		51067	0	0	0	0	0	0	0	0	0	0		
540056	0	0	0	0		0	0	0		43717	11274	58	0	0	0	0	7228	0		0	0		5616	0	0	0	0	0	0	0	0	0	0		
540458	0	0	0	0		0	0	0		21751	4602	29	0	0	0	0	2989	0		0	0		1150	0	0	0	0	0	0	0	0	0	0		
540542	23			0		0	0	0		36243	12942	67	3			0	10420	0		0	0		14480	0	0	0	0	0	0	0	0	0			
540551	0	0	0	0		0	0	0		191316	99705	369	0	0	0	0	34175	0		0	0		39705	0	0	0	0	0	0	0	0	0	0		
540739	0	0	0	0		0	0	0		48211	23911	129	0	0	0	0	7720	0		0	0		17070	0	0	0	0	0	0	0	0	0	0		
540850	0	0	0	0		0	0	0		12185	4307	24	0	0	0	0	2087	0		0	0		1907	0	0	0	0	0	0	0	0	0	0		
540926	0	1624	93	0		0	0	0		474285	245613	1099	0	28	96	0	81040	0		0	0		159427	0	0	0	0	0	0	0	0	0	0		
541035	0	0	0	0		0	0	0		61934	23028	126	0	0	0	0	11553	0		0	0		11201	0	0	0	0	0	0	0	0	0	0		
541101		801	297	373936	0	0	0	0	0	9236895	20569610	29504		312199	46	0	1367897	0	0	0	0		17269324	0	0	0	0	0	0	0	0	0			
541231	0	0	0	0		0	0	0		31233	15547	66	0	0	0	0	4428	0		0	0		8947	0	0	0	0	0	0	0	0	0	0		
541437	0	0	0	0		0	0	0		31543	16595	75	0	0	0	0	5036	0		0	0		6095	0	0	0	0	0	0	0	0	0	0		
541464	0	0	0	0		0	0	0		24522	15247	59	0	0	0	0	3676	0		0	0		7420	0	0	0	0	0	0	0	0	0	0		
541642	0	0	0	0		0	0	0		74030	21152	129	0	0	0	0	8836	0		0	0		8252	0	0	0	0	0	0	0	0	0	0		
541754	0	0	0	0		0	0	0		18396	11755	72	0	0	0	0	2639	0		0	0		6744	0	0	0	0	0	0	0	0	0	0		
541857	0	0	0	0		0	0	0		93113	31725	135	0	0	0	0	11477	0		0	0		17801	0	0	0	0	0	0	0	0	0	0		
542153	0	0	0	0		0	0	0		48213	12806	57	0	0	0	0	8062	0		0	0		3999	0	0	0	0	0	0	0	0	0	0		
542340	2	0	0	0		0	0	0		32333	8098	34	8	0	0	0	6090	0		0	0		4690	0	0	0	0	0	0	0	0	0	0		
542443	0	0	0	0		0	0	0		5825	1250	8	0	0	0	0	1123	0		0	0		1228	0	0	0	0	0	0	0	0	0	0		
542528	0			0		0	0	0		268750	121996	439	0			0	47469	0		0	0		99577	0	0	0	0	0	0	0	0	0			
542537	0	0	0	0		0	0	0		37446	16281	74	0	0	0	0	5211	0		0	0		6729	0	0	0	0	0	0	0	0	0	0		
542649	0	0	0	0		0	0	0		850540	432952	1062	0	0	0	0	215162	0		2485	0		286048	0	0	0	0	0	0						
542667	0	0	0	0		0	0	0		105034	48005	213	0	0	0	0	14576	0		0	0		35044	0	0	0	0	0	0	0	0	0	0		
542715	0	0	0	0		0	0	0		140820	25220	138	0	0	0	0	29423	0		0	0		24525	0	0	0	0	0	0	0	0	0	0		
542854	0			0		0	0	0		9455	2379	11	0			0	1949	0		0	0		1579	0	0	0	0	0	0	0	0	0			
543066	0	0	0	0		0	0	0		296	0	0	0	0	0	0	38	0		0	0		0	0	0	0	0	0	0	0	0	0	0		
543253	0	0	0	0		0	0	0		965342	542803	2544	0	0	0	0	59696	0		0	0		282774	0	0	0	0	0	0	0	0	0	0		
543262	0	0	0	0		0	0	0		171292	88830	431	0	0	0	0	25628	0		0	0		45730	0	0	0	0	0	0	0	0	0	0		
543338	0	0	0	0		0	0	0		29218	16951	44	0	0	0	0	3742	0		0	0		6410	0	0	0	0	0	0	0	0	0	0		
543459	0	0	0	0		0	0	0		38994	23918	156	0	0	0	0	3954	0		0	0		8318	0	0	0	0	0	0	0	0	0	0		
543637	0			0		0	0	0		59492	61751	373	0			0	4083	0		0	0		41222	0	0	0	0	0	0	0	0	0			
543945	0	0	0	0		0	0	0		82945	48117	156	0	0	0	0	10473	0		0	0		45892	0	0	0	0	0	0	0	0	0	0		
544250	0	0	0	0		0	0	0		6789	3423	10	0	0	0	0	1158	0		0	0		2423	0	0	0	0	0	0	0	0	0	0		
544335	0	0	0	183		0	0	0		71043	28734	151	0	0	0	0	14710	0		0	0		9622	0	0	0	0	0	0	0	0	0	0		
544447	0	0	0	0		0	0	0		21444	3260	17	0	0	0	0	3114	0		0	0		3583	0	0	0	0	0	0	0	0	0	0		
544652	0	0	0	0		0	0	0		152718	36598	185	0	0	0	0	22398	0		0	0		37247	0	0	0	0	0	0	0	0	0	0		
544876	0	0	0	0		0	0	0		141973	35895	203	0	0	0	0	22118	0		0	0		13381	0	0	0	0	0	0						
544951	0			0		0	0	0		16712	10140	50	0			0	2502	0		0	0		2564	0	0	0	0	0	0	0	0	0			
545042	0	0	0	0		0	0	0		222773	204220	584	0	0	0	0	26053	0		0	0		165736	0	0	0	0	0	0	0	0	0	0		
545154	0	0	0	0		0	0	0		37273	8672	54	0	0	0	0	4475	0		0	0		24749	0	0	0	0	0	0	0	0	0	0		
545172	0	0	0	0		0	0	0		76442	35115	187	0	0	0	0	15180	0		0	0		18298	0	0	0	0	0	0	0	0	0	0		
545604	0	0	0	0		0	0	0		162254	32866	209	0	0	0	0	19415	0		0	0		41497	0	0	0	0	0	0	0	0	0	0		
545846	0	0	0	0		0	0	0		61768	21260	98	0	0	0	0	11918	0		0	0		11460	0	0	0	0	0	0	0	0	0	0		
545855	2	0	0	0		0	0	0		10966	4206	23	0	0	0	0	2300	0		0	0		705	0	0	0	0	0	0	0	0	0	0		
546003	0	0	0	0		0	0	0		342981	219526	601	0	0	0	0	42602	0		0	0		144045	0	0	0	0	0	0	0	0	0	0		
546320	0	0	0	0		0	0	0		17591	4473	23	0	0	0	0	2971	0		0	0		2958	0	0	0	0	0	0	0	0	0	0		
546432	0	0	0	0		0	0	0		84065	38065	200	0	0	0	0	13866	0		0	0		17366	0	0	0	0	0	0	0	0	0	0		
546535	0	160	2	0		0	0	0		56566	35884	155	0	0	1	0	9639	0		0	0		29708	0	0	0	0	0	0	0	0	0	0		
546544	14			0		0	0	0		96654	32911	162	0			0	12165	0		0	0		26950	0	0	0	0	0	0	0	0	0			
546647	0	0	0	0		0	0	0		47824	19075	84	0	0	0	0	7170	0		0	0		8825	0	0	0	0	0	0	0	0	0	0		
547149	0	0	0	0		0	0	0		126626	48083	242	0	0	0	0	9826	0		0	0		24483	0	0	0	0	0	0	0	0	0	0		
547251	0	0	0	0		0	0	0		40771	19563	86	0	0	0	0	5143	0		0	0		11362	0	0	0	0	0	0	0	0	0	0		
547279	0	0	0	0		0	0	0		131124	149682	458	0	0	0	0	14322	0		0	0		83370	0	0	0	0	0	0	0	0	0	0		
547550	0	0	0	0		0	0	0		29563	23255	125	0	0	0	0	6398	0		0	0		18107	0	0	0	0	0	0						
547840	32	0	0	0		0	0	0		656362	291783	1003	350	0	0	0	89046	0		0	0		164549	0	0	0	0	0	0	0	0	0	0		
548052	0	0	0	0		0	0	0		61980	53309	158	0	0	0	0	9599	0		0	0		38000	0	0	0	0	0	0	0	0	0	0		
548203	0	0	0	0		0	0	0		112303	39943	274	0	0	0	0	13432	0		0	0		11640	0	0	0	0	0	0	0	0	0	0		
548267	103	0	0	0		0	0	0		88034	48653	202	0	0	0	0	10182	0		0	0		22080	0	0	0	0	0	0	0	0	0	0		
548351	0	0	0	0		0	0	0		369282	133402	687	0	0	0	0	52607	0		0	0		67702	0	0	0	0	0	0	0	0	0	0		
548641	0	0	0	0		0	0	0		30399	8950	28	0	0	0	0	4615	0		0	0		6150	0	0	0	0	0	0	0	0	0	0		
548753	0	0	0	0		0	0	0		78994	35307	145	0	0	0	0	10098	0		0	0		37878	0	0	0	0	0	0	0	0	0	0		
548771	0	0	0	0		0	0	0		174833	36897	236	0	0	0	0	18933	0		0	0		11015	0	0	0	0	0	0	0	0	0	0		
548829	0	0	0	0		0	0	0		36499	9627	52	0	0	0	0	7284	0		0	0		8279	0	0	0	0	0	0	0	0	0	0		
548838	0	0	0	0		0	0	0		52810	12396	73	0	0	0	0	6741	0		0	0		8277	0	0	0	0	0	0	0	0	0	0		
548856	0	0	0	0		0	0	0		61902	13029	62	0	0	0	0	10549	0		0	0		16523	0	0	0	0	0	0	0	0	0	0		
