"IDRSSD"	RCON0352	RCON2202	RCON2203	RCON2210	RCON2213	RCON2215	RCON2216	RCON2236	RCON2343	RCON2344	RCON2365	RCON2377	RCON2385	RCON2520	RCON2530	RCON2604	RCON5590	RCON6648	RCON6810	RCON6835	RCONA241	RCONA242	RCONA243	RCONA244	RCONA579	RCONA580	RCONA581	RCONA582	RCONA584	RCONA585	RCONA586	RCONA587	RCONB549	RCONB550	RCONB551	RCONB552	
184245	7001	20	926	16870	0	48651	0	0	0	0	0	0	105172	0	1094	8236		60912	29023	8683	41946	7041	0	0	17869	24077	15735	3231	3281	3760	589	606	47705	102494	0	1584	
184263	3338	0	609	24493	0	28234	0	0	3366	0	3366	0	69145	0	1312	19197		27908	18702	1826	26796	18392	3168	0	10078	16728	1102	0	7618	10774	805	0	27625	65061	0	2772	
184656	4668	4	124	11582	0	21441	0	0	0	0	0	0	40757	0	355	5705		24012	6372	3129	19897	5385	0	0	6694	13203	4115	0	2414	2971	320	0	21125	40402	188	0	
184692	11637	0	0	8083	0	8083	0	0	0	0	0	0	31837	0	0	722		6119	13359	744	4787	612	0	0	1758	3029	938	394	100	512	0	110	8083	31837	0	0	
184759	1412	198	1556	3315	0	8332	0	0	0	0	0	0	14244	19	412	2028		9384	1420	970	9375	2028	0	0	4946	4429	6	3	1133	895	0	0	6578	13813	0	0	
184937	19335	0	25807	70788	0	158733	0	0	0	0	0	0	311082	0	12936	92276		170310	29162	46792	114509	65222	0	0	33530	80979	40763	15038	20740	44482	20464	6590	131037	296557	1889	1589	
185037	99201	0	21563	15682	0	31121	0	0	0	0	0	0	197107	0	5703	29176		60866	7864	4696	36385	18037	0	0	17173	19212	17126	7355	9586	8451	7418	3721	9558	191404	0	0	
185251	1503	0	931	1763	0	7804	0	0	0	0	0	0	8883	0	286	537		6843	0	0	6692	537	0	0	2139	4553	151	0	212	325	0	0	6873	8597	0	0	
185448	3716	0	2573	5869	0	11886	0	0	0	0	0	0	40230	0	8237	5243		18619	12652	6017	11676	4342	0	0	3278	8398	6403	540	2491	1851	901	0	9299	31993	14	0	
185457	2062	0	442	1088	0	4187	0	0	0	0	0	0	11730	0	357	309		8317	1042	1103	5257	309	0	0	2080	3177	2516	544	200	109	0	0	3745	11373	0	0	
185859	33010	3	1230	42035	0	56349	0	0	0	0	0	0	154152	0	14341	18589		64179	38374	10210	44617	15698	0	0	11341	33575	17739	1524	9355	6473	2173	588	55116	139811	0	0	
186221	31686	215	1998	82294	0	92382	0	0	0	0	0	0	335797	0	21198	51472		146203	106437	27810	93520	37858	0	0	43941	57781	38775	5706	16905	21894	10147	2525	89667	314599	502	0	
186548	3689	0	370	4414	0	9767	0	0	0	0	0	0	27627	0	4137	2348		13490	8100	2221	11572	2242	0	0	3789	7783	1919	0	832	1410	106	0	9397	23490	0	0	
186557	770	0	2375	770	0	4816	0	0	0	0	0	0	4985	0	292	0		3493	722	406	3069	0	0	0	1074	1995	358	66	0	0	0	0	2441	4693	0	0	
186650	2961	4	809	5250	0	9990	0	0	0	0	0	0	32608	0	2613	2400		13286	13961	1142	10379	2000	0	0	2701	7678	2383	524	650	1350	400	0	9177	29995	0	0	
186717	66562	27	7946	58673	0	82075	0	0	0	0	0	0	242455	0	7379	30609		128186	17098	18646	74154	14406	0	0	33037	42068	44907	8174	4819	9587	13614	2589	74102	235076	0	0	
186744	16368	0	6274	40917	0	49388	0	0	0	0	0	0	440945	0	46318	64582		227921	132074	35108	156497	47731	0	0	75136	88016	50341	14428	28182	22954	11009	2437	42165	394038	949	589	
186838	13972	0	6389	19305	0	36433	0	0	0	5006	5006	0	162050	0	10415	25881		56149	66048	7638	38787	16537	0	5006	13959	25215	10810	6165	5261	11276	4504	4840	30044	151635	0	0	
186856	4896	9	4825	4476	0	14647	0	0	0	0	0	0	28276	0	5102	9767		13029	584	1967	11193	7679	0	0	4361	6892	1088	688	4664	3119	1824	160	9787	21780	26	1394	
187358	1098	14	72	1126	0	3624	0	0	0	0	0	0	7413	0	577	1292		4511	512	473	4357	1177	0	0	2116	2241	154	0	331	846	115	0	3538	6836	0	0	
187451	2261	0	894	3045	0	5822	0	0	0	0	0	0	41847	0	11041	17043		13291	9252	2340	12630	15634	0	0	5180	7516	595	0	8422	8246	375	0	4928	30806	0	0	
187648	1438	0	240	997	0	1022	0	0	0	0	0	0	3083	0	757	200		1445	0	0	1445	200	0	0	649	796	0	0	100	100	0	0	782	2326	0	0	
187947	3535	0	1652	9666	0	22885	0	0	0	0	0	0	52423	0	4829	6433		29689	12765	6032	25706	5333	0	0	13708	12065	3916	0	3346	1987	1100	0	21102	47594	131	0	
188056	2410	0	2953	15240	0	32964	0	0	0	0	0	0	101375	0	1424	4938		44062	49965	9290	31511	4085	0	0	10502	21009	10530	2021	1506	2579	753	100	29863	99535	148	416	
188261	17383	20	195	34504	0	46044	0	0	0	0	0	0	68997	0	565	10098		28382	13134	5927	23406	7628	0	0	10755	12651	3200	1776	2247	5381	1492	978	45829	68432	0	0	
188364	14314	1	416	19307	0	29288	0	0	0	0	0	0	58760	0	30	5095		23986	15366	2058	20935	4121	0	0	5723	15212	3051	0	1158	2963	974	0	28871	58730	0	0	
188430	2181	0	0	4650	0	8280	0	0	0	0	990	0	20179	0	99	5450		8571	3977	785	6281	5044	0	990	2012	4270	2044	245	2742	2302	406	0	8280	15423	0	4657	
188449	10050	2	1464	7199	0	16051	0	0	0	0	0	0	27483	0	1177	3999		13434	0	2217	11770	3086	0	0	4052	7718	1513	151	1228	1858	813	100	14499	26306	86	0	
188720	20397	0	1755	13190	0	35207	0	0	0	0	0	0	78356	0	1600	14069		41859	2031	9152	26822	9627	0	0	7655	19167	10783	4254	2893	6734	2768	1674	33452	76756	0	0	
188739	5380	11	232	5559	0	8896	0	0	0	0	0	0	24563	11	1023	9501		9363	319	2966	9259	9151	0	0	3871	5388	104	0	4688	4463	350	0	8645	23521	8	8	
188757	2044	0	671	1664	0	3630	0	0	0	0	0	0	7613	0	534	415		5154	0	424	4528	415	0	0	1192	3336	601	25	415	0	0	0	2959	7079	0	0	
188917	32488	5	511	12269	0	46271	0	0	0	0	0	0	73500	0	290	4991		29157	6864	5067	24400	3500	0	0	10031	14369	4336	421	1664	1836	1024	467	45755	73210	0	0	
188926	5308	5	691	4433	0	9499	0	0	0	0	0	0	30855	0	1998	6837		17177	1533	3078	9955	2678	0	0	3019	6936	4455	2767	737	1941	2158	2001	8666	28857	137	0	
189044	12147	106	22924	43269	0	119473	0	0	0	0	0	0	232633	0	12500	49389		108204	62893	18740	72648	35034	0	0	32935	43398	16717	15154	15563	20345	7097	6384	96279	219242	164	891	
189129	34584	14	5963	27253	0	71469	0	0	0	0	0	0	162322	0	8122	29105		98384	249	18933	64109	19793	0	0	24818	39895	25992	7679	6705	12988	7133	2279	64847	154200	645	0	
189352	186037	43	0	49462	0	57294	0	0	0	0	0	0	594165	0	3363	169926		164796	73406	9438	149018	152960	0	0	58248	90770	14511	1267	62851	90109	15732	1234	56855	584812	396	5990	
189419	44679	0	32292	55429	0	92971	0	0	0	0	0	0	291594	0	10663	39141		64621	143153	10464	50059	35441	0	0	15221	34838	10378	4184	25860	9581	1872	1828	59940	280289	739	642	
189530	11541	6	1669	8368	0	22267	0	0	0	0	0	0	59643	0	1623	7439		37208	3455	6634	34449	7239	0	0	13697	21752	1758	0	860	6379	200	0	20592	58020	0	0	
189549	2082	57	704	2374	0	4151	0	0	0	0	0	0	23015	0	1719	5190		12824	2919	3119	10349	3990	0	0	3069	7280	2474	0	647	3343	1200	0	3359	19744	31	1552	
189745	8343	9	702	16866	0	28410	0	0	0	0	0	0	80867	0	3729	16211		36889	19424	6345	33351	15197	0	0	8058	25293	3508	30	5366	9832	913	100	27699	77138	0	0	
189820	62035	0	1460	21223	0	37925	0	0	0	0	0	0	87944	0	2395	1780		15004	9125	10332	11765	1115	0	0	4649	7116	3239	0	375	740	665	0	36465	85549	0	0	
189950	2012	2	130	2656	0	6613	0	0	291	0	291	0	39052	0	4452	9652		21121	6267	896	16667	9237	291	0	4709	11958	3718	736	3140	6097	415	0	6481	34600	0	0	
190246	7716	1	443	1850	0	3524	0	0	0	0	0	0	14159	0	970	209		5562	672	1830	3867	209	0	0	1658	2209	1226	469	209	0	0	0	3080	13189	0	0	
190451	7744	0	2101	13813	0	30616	0	0	0	0	0	0	51441	0	3954	8412		29076	6209	7105	21707	6591	0	0	3292	18415	6703	667	309	6282	1613	208	28515	47189	0	298	
190554	10013	0	1653	11806	0	21734	0	0	0	0	0	0	77009	0	10667	13697		38888	14411	4073	32006	11281	0	0	12576	19430	5873	1009	3695	7586	2304	112	20081	66342	0	0	
190563	6375	0	1364	9105	0	14117	0	0	0	0	0	0	43595	0	8051	14223		15398	7599	1879	14311	13622	0	0	6276	8035	1087	0	7308	6314	601	0	12753	35544	0	0	
190639	0	0	0	159262	0	159262	0	0	0	0	0	0	807	0	0	657		25	125	0	25	0	0	0	0	25	0	0	0	0	657	0	960	125	158302	682	
190648	47135	0	3736	4948	0	10280	0	0	0	0	0	0	105598	0	11442	13936		43720	807	8735	32364	13277	0	0	9797	22756	9220	1947	3585	9692	321	338	6538	94156	6	0	
190732	6509	12	166	13001	0	27233	0	0	1584	3100	4684	0	113315	0	13759	44061		58136	4609	7351	43328	33335	297	100	10871	32457	14211	597	13541	19794	10292	435	27055	94872	0	4684	
190947	3446	0	744	6104	0	8993	0	0	0	0	0	0	62641	0	6130	11817		35725	11653	5884	24730	10356	0	0	6306	18424	9817	1178	6346	4010	1461	0	8249	56511	0	0	
190956	3508	0	94	8364	0	8364	0	0	0	0	0	0	54840	0	2076	8582		37321	5429	4506	27929	7040	0	0	14318	13611	9392	0	3915	3125	1542	0	8270	52764	0	0	
191177	15458	37	5699	21442	0	46281	0	0	0	0	0	0	200012	172	1395	56553		77704	50297	9529	65191	49777	0	0	23247	41934	10638	1885	14531	35246	4810	1966	40497	198445	48	0	
191355	5783	7	4327	18239	0	33455	0	0	0	0	0	0	98251	0	19160	17742		44337	30389	8243	34318	15693	0	0	12299	22019	9962	57	6770	8923	2049	0	29005	79091	116	0	
191449	9966	0	509	5141	0	8983	0	0	0	0	0	0	19652	0	232	470		9216	0	2942	7117	302	0	0	2061	5056	2099	0	100	202	168	0	8474	19420	0	0	
191458	922	34	806	3556	0	6915	0	0	0	0	0	0	13969	0	750	1713		7860	3474	847	5090	1713	0	0	1507	3583	2766	4	534	1179	0	0	6075	13219	0	0	
191663	177127	107	4008	40206	0	63780	0	0	195	0	15495	0	711876	0	57068	159896		153277	221577	22077	114649	126583	195	15100	34834	84644	33569	229	38596	91054	29924	321	59638	654808	27	0	
191805	67453	4	0	9353	0	9353	0	0	0	0	0	0	93971	0	0	4012		21582	924	4193	17149	3365	0	0	6236	10913	3972	461	916	2449	647	0	9349	93971	0	0	
191832	4755	0	2067	5815	0	14223	0	0	0	0	0	0	46955	0	1743	12068		28523	1609	2883	24312	9133	0	0	7598	16804	3810	311	2098	7035	2166	769	12156	45212	0	0	
191935	201654	44	5905	33326	0	40418	0	0	0	0	0	0	307334	0	21604	43385		46429	15866	11425	37396	37941	0	0	12108	25838	6438	2045	13060	24881	4913	531	34422	285730	47	0	
191944	9288	0	970	17247	0	21590	0	0	0	0	0	0	83665	0	170	14699		57159	2519	3957	18529	4041	0	0	7646	10883	38341	289	1839	2202	10658	0	20620	71219	0	12276	
192147	13731	9	10964	24041	0	58632	0	0	0	0	0	0	133692	0	13823	36094		64089	19779	12783	55400	34161	0	0	14769	40631	8689	0	13959	20202	1933	0	47617	119504	42	365	
192156	9109	10	185	40443	0	68537	0	0	0	0	0	0	81526	0	12	2417		11515	58485	3572	10056	2316	0	0	3357	6699	1333	128	1661	655	0	101	68342	81514	0	0	
192558	10441	14	1626	16157	0	31278	0	0	0	0	0	0	97431	0	10438	16894		61334	8762	12134	45133	13321	0	0	8538	37753	14084	959	3091	10489	3114	200	29635	86793	3	200	
192606	42483	5	0	16297	0	46062	0	0	0	0	0	0	142568	0	0	20857		49760	29468	10019	36839	15720	0	0	10336	26503	12358	563	6229	9491	5137	0	46057	142568	0	0	
192651	1367	0	243	1684	0	4582	0	0	0	0	0	0	12422	0	722	1320		7498	2237	636	6049	1057	0	0	2823	3245	1279	151	356	701	123	140	4339	11700	0	0	
192857	7323	0	422	7817	0	14631	0	0	0	0	0	0	44481	0	6883	9879		16667	10612	2632	13990	9083	0	0	5008	9068	2195	396	4443	4640	696	100	14209	37598	0	0	
193162	1651	2	943	8046	0	11090	0	0	0	0	0	0	26943	0	2869	12352		10051	2889	1122	9849	12252	0	0	4508	5342	193	8	6773	5479	100	0	10145	24074	0	0	
193247	2992	0	308	2726	0	5734	0	0	693	0	693	0	18751	0	2559	4043		8808	2908	1038	6844	3742	396	0	2529	4323	1531	425	1476	2266	301	0	5426	16192	0	0	
193452	5013	0	4403	8731	0	22570	0	0	0	0	0	0	58019	0	9690	14534		31571	6901	7980	23966	14037	0	0	14027	15115	2251	178	5337	8927	270	0	18092	47951	75	378	
193461	4601	0	0	29671	0	38030	0	0	0	0	0	0	85654	0	6000	49579		19107	12366	2508	18604	49579	0	0	11216	7388	502	0	37547	12032	0	0	38030	79654	0	0	
193470	16	0	0	1362	0	4467	0	0	216682	0	216682	0	218928	0	0	212		807	217893	30	499	0	216682	0	101	398	241	67	0	0	112	100	4467	218928	0	0	
193537	2859	5	3486	7081	0	15614	0	0	0	0	0	0	44226	0	2855	14683		17065	9619	5622	15519	14426	0	0	4685	10834	1546	0	4828	9598	257	0	12123	41371	0	0	
193649	5147	3	6041	8785	0	31115	0	0	0	0	0	0	73461	0	5087	15761		32279	20274	12220	24142	12282	0	0	8706	15455	7899	219	4556	7726	2585	894	23095	68374	1976	0	
193809	180851	18	195	33715	0	147181	0	0	0	0	0	0	557078	0	2680	82173		262260	31794	72579	184992	53073	0	0	66320	118672	53658	23610	18800	34273	14890	14210	146785	553975	183	423	
194253	4772	27	1540	11123	0	21578	0	0	0	0	0	0	63029	0	7816	8383		39766	10108	14451	29837	7926	0	0	12450	17387	9929	0	6497	1429	457	0	19944	55213	67	0	
194440	6427	2	1400	10154	0	28187	0	0	0	0	0	0	39044	0	1315	3183		21806	7628	2047	18848	2575	0	0	8232	11251	2133	190	1210	1644	229	100	26785	37729	0	0	
194936	3495	0	3700	13111	0	25601	0	0	0	0	0	0	111373	0	8127	21012		11271	75595	3865	9355	16071	0	0	2178	7177	1730	186	8405	7666	4076	865	21901	103246	0	0	
195072	54427	87	2497	23473	0	77650	0	0	0	0	0	0	257034	0	14198	40897		148423	13287	34178	92023	30734	0	0	27874	92647	27902	0	11721	24525	4651	0	75066	242836	0	0	
195111	188556	13	0	9934	0	15774	0	0	0	0	0	0	257403	0	0	10325		50698	7824	10087	37264	7472	0	0	17024	20240	10790	2644	4073	3399	2076	777	15761	257403	0	0	
195157	1976	3	3558	5533	0	12854	0	0	0	0	0	0	25545	0	2349	3674		13489	6406	3343	8662	3674	0	0	5428	4232	3283	546	3070	604	0	0	9293	23196	0	0	
195353	6877	69	74483	89767	0	218520	0	0	0	0	0	0	267491	0	8334	80074		61722	118818	10093	55316	73840	0	0	23867	31614	5214	1027	32082	41758	4421	1813	143968	257251	0	1906	
195456	5809	24	1097	9256	0	20013	0	0	0	0	0	0	39923	53	2157	8546		23520	2047	3041	20188	6868	0	0	8712	11476	3332	0	3054	3814	1678	0	18892	37713	0	0	
195634	5752	2	1590	19803	0	45398	0	0	8831	0	8831	0	77541	0	6045	16945		40536	14308	5830	28805	11292	8000	0	12081	16725	8612	3118	3143	8149	3030	2623	43806	71496	0	0	
196257	775	1	105	1358	0	3003	0	0	0	0	0	0	9189	0	292	2640		5099	675	0	4991	2640	0	0	1573	3418	108	0	1214	1426	0	0	2897	8897	0	0	
196350	4025	5	1242	5297	0	14860	0	0	0	0	0	0	23646	0	4361	6289		7396	5936	2293	6678	6077	0	0	3044	3634	717	1	3429	2648	212	0	13613	19285	0	0	
196426	17077	8	1323	16485	0	31046	0	0	0	0	0	0	125399	0	161	20353		64184	23786	15773	33144	8765	0	0	8361	24783	26057	4983	2554	6211	9039	2549	29715	125238	0	0	
196743	11094	71	0	28294	0	38521	0	0	0	0	5775	0	106878	0	6171	22975		56833	15976	4706	34465	19287	0	5275	15281	20254	21034	264	9724	9967	3284	0	38450	77145	0	23562	
196752	185	2	76	344	0	912	0	0	0	0	0	0	1304	0	127	0		1065	54	1	917	0	0	0	445	472	148	0	0	0	0	0	834	1177	0	0	
196800	42453	11	1569	11326	0	50855	0	0	0	0	0	0	139211	0	3649	19236		38609	38913	7465	34514	17807	0	0	13250	21264	4095	0	8441	9366	1429	0	49275	135562	0	0	
197142	13471	6	7850	14169	0	41647	0	0	0	0	0	0	88986	0	2543	16783		54840	3892	8326	38649	14068	0	0	9951	28726	13860	2303	4303	9765	2255	460	33791	86415	0	28	
197254	1354	0	21	1478	0	3472	0	0	0	0	0	0	9792	0	1254	2313		5453	671	0	5091	2172	0	0	2051	3040	362	2	618	1554	140	0	3451	8538	0	0	
197302	132608	16	33	20848	0	44483	0	0	0	0	0	0	280481	0	734	33146		101813	12914	29958	64744	18561	0	0	21498	43246	29669	7400	6785	11776	11401	3184	44434	279547	0	200	
197357	2645	0	532	3621	0	5888	0	0	0	0	0	0	9235	0	94	513		5273	804	257	4098	400	0	0	1386	2712	1175	0	100	300	113	0	5356	9141	0	0	
197478	960037	239	736	88009	0	92131	0	0	1091	51262	52353	0	2580443	0	153987	806428		644505	169473	47110	596658	765184	398	45721	264541	332117	42145	5702	318968	446216	37946	3298	91156	2426456	0	0	
197740	5984	0	1558	5104	0	12413	0	0	0	0	0	0	34298	0	2644	6978		19274	2062	2917	11118	2402	0	0	387	10731	7953	203	100	2302	4576	0	10855	31654	0	0	
197759	6216	1	2142	11359	0	28078	0	0	9092	3045	12137	0	67722	0	4049	7977		39856	13673	6517	20942	5827	3367	1897	10299	14986	11502	3069	2990	2837	1793	357	25935	55956	0	7717	
198046	4606	0	1018	4875	0	9819	0	0	0	0	0	0	35140	0	4152	6289		17044	7201	3497	8504	4043	0	0	2803	5997	6793	1451	2868	1175	1590	656	8801	30924	0	64	
198103	12905	0	0	1545	0	7631	0	0	0	0	0	0	35366	0	329	3571		14679	4211	2743	11128	2567	0	0	3294	7834	2680	871	691	1876	1004	0	7631	35037	0	0	
198149	32139	0	694	8367	0	16164	0	0	3380	1700	5080	0	122415	0	11181	22782		58988	8506	14927	39067	17782	2885	1600	11833	28540	17817	798	2976	14983	4823	0	15470	106450	0	4784	
198251	9923	7	1621	9703	0	14364	0	0	0	510	510	0	25297	0	2657	3789		8930	2655	2428	7838	1822	0	510	3884	3954	1092	0	1417	405	1967	0	12736	22640	0	0	
198448	89055	2	11021	5750	0	21243	0	0	0	0	0	0	178605	0	6587	30456		50972	8122	8866	37532	24131	0	0	9095	28437	13201	239	8176	15955	6216	109	10220	172018	0	0	
198831	19597	8	18890	37850	0	68620	0	0	0	0	0	0	169164	0	3395	40611		90553	18403	19524	68071	30330	0	0	32139	37743	15195	5476	12575	17755	7992	2289	49722	165769	0	0	
198859	2734	31	1712	4337	0	12365	0	0	289	1561	1850	0	33272	0	9013	13193		13869	3476	1683	13135	13093	289	1561	4603	8532	713	21	6907	6186	100	0	10582	22409	40	1850	
198961	3670	1	1773	12452	0	20602	0	0	0	0	0	0	47918	0	4526	10380		24350	9518	3974	17640	7425	0	0	5674	11966	4320	2390	3974	3451	2344	611	18828	43392	0	0	
199052	950	0	240	2598	0	8186	0	0	0	0	0	0	21240	0	2338	4083		15304	903	2793	11632	3798	0	0	5581	7146	2178	399	1393	2405	100	185	7946	18902	0	0	
199137	9292	10	0	10221	0	27443	0	0	0	0	0	0	26563	0	0	698		7379	9194	1247	7149	698	0	0	2101	5048	230	0	205	493	0	0	27433	26563	0	0	
199351	467	0	138	582	0	2124	0	0	0	0	0	0	2879	0	211	416		1947	49	10	1746	416	0	0	759	987	185	16	203	213	0	0	1986	2668	0	0	
199436	3892	18	1141	12735	0	19654	0	0	0	0	0	0	76075	0	2646	22784		45844	3555	9240	38046	20681	0	0	13422	27668	4443	311	5834	14847	1903	200	18495	73429	0	0	
199454	2477	0	3326	5626	0	10772	0	0	0	0	0	0	10894	0	0	1180		3804	3433	575	3118	1180	0	0	824	2294	486	200	435	745	0	0	7446	10894	0	0	
199463	1351	0	4491	3540	0	8937	0	0	0	0	0	0	8996	0	450	4065		3264	316	341	3022	4065	0	0	1276	1854	134	0	1608	2457	0	0	4446	8446	0	100	
199940	25686	0	649	12573	0	29742	0	0	0	0	0	0	117475	0	2081	18502		44840	28447	9630	33556	15275	0	0	12444	21112	7861	3423	5093	10182	2767	460	29093	115394	0	0	
200042	4207	81	1932	3261	0	8890	0	0	0	0	0	0	16972	0	1229	509		8559	3698	2500	5434	509	0	0	1562	3968	2592	437	0	509	0	0	6877	15743	0	0	
200435	14869	40	8060	37767	0	85622	0	0	0	0	0	0	212107	0	10992	74149		95681	27408	16357	55294	50031	0	0	21288	34006	38622	1765	23850	26182	22859	1258	77522	201115	0	0	
200640	14307	41	92	19082	0	22231	0	0	0	0	0	0	411734	0	8190	53880		65818	277729	14300	47989	45762	0	0	9831	38119	17463	405	19696	26299	6202	1683	22096	403534	2	10	
201049	3389	45	7493	9658	0	31008	0	0	0	0	0	0	59400	62	4591	17524		36328	2159	5142	32259	14906	0	0	11164	21095	3557	512	7719	7187	1918	700	23470	54648	0	99	
201124	8063	11	2699	4226	0	12319	0	0	0	0	0	0	35524	0	3839	8565		17887	1009	2428	11911	6601	0	0	3823	8088	4307	1669	1797	4804	1150	814	9513	31534	96	151	
201254	7533	0	2246	17997	0	33894	0	0	0	0	0	0	52471	0	5006	3637		22198	19103	2646	19445	3491	0	0	7032	12413	2576	177	1875	1616	146	0	31648	47465	0	0	
201441	3060	0	857	2452	0	4713	0	0	0	0	0	0	13709	0	418	3696		6953	0	530	5069	2643	0	0	1296	3773	1720	164	2118	525	753	300	3856	13291	0	0	
201638	7609	12	3452	27287	0	42335	0	0	0	0	0	0	123725	0	1127	37183		60434	18499	13172	48289	27543	0	0	16069	32220	8989	3156	7949	19594	7326	2314	38871	122598	0	0	
201647	6680	0	1046	5414	0	8598	0	0	0	0	0	0	52345	0	1736	3860		29352	12453	6545	22010	3246	0	0	5995	18015	4910	432	1643	1603	614	0	7552	50609	0	0	
201834	43392	37	3984	87541	0	124845	0	0	0	0	0	0	222043	0	5416	80302		35062	63287	7714	29012	64658	0	0	9852	19161	3172	2878	29712	34946	8344	7300	120610	216627	214	0	
202251	1797	0	689	6690	0	12308	0	0	0	0	0	0	28057	0	1231	6633		14280	5347	1197	11275	5730	0	0	3040	8246	2927	67	1182	4548	903	0	11619	26627	0	199	
202514	12148	3	5840	24637	0	41882	0	0	545	224	769	0	66063	0	232	17020		25518	11377	3035	17815	12945	396	0	6760	11650	5343	1765	3715	9230	3342	733	35789	65575	250	256	
202541	19893	5	813	8191	0	28137	0	0	0	0	0	0	75343	0	4206	10581		41677	3191	5187	13456	4043	0	0	550	12906	25888	2335	0	4043	6208	331	27319	71137	0	0	
202550	7119	14	637	8023	0	14703	0	0	0	0	0	0	77726	0	9383	17929		44163	8515	3241	38149	16907	0	0	10000	28152	5357	654	5553	11354	822	200	14037	68240	15	103	
202907	409204	163	51173	450662	0	543496	0	0	0	0	0	0	1986027	0	112733	151449		960845	464529	157239	714318	125835	0	0	261015	458672	194849	46309	73252	52583	21213	4401	489631	1873294	2529	0	
203052	2968	3	869	5181	0	13624	0	0	0	0	0	0	18853	0	711	2201		8857	4827	2039	8184	2201	0	0	2958	5226	599	74	1242	959	0	0	12752	18142	0	0	
203333	25577	15	20810	48132	0	122597	0	0	0	10121	10121	0	300892	0	24577	75886		147583	51846	30362	116519	59833	0	0	39484	78039	21691	8369	19135	40698	14463	1590	101772	276315	0	0	
203418	27299	27	2677	32614	0	62808	0	0	0	0	0	0	155735	0	1516	10620		103943	13873	17161	65299	5723	0	0	15779	49520	21534	17110	2002	3721	1935	2962	60104	154012	0	207	
203575	18301	0	0	1206	0	7224	0	0	0	0	0	0	49925	0	0	4986		25978	660	7129	22831	4154	0	0	6610	16221	2906	241	1662	2492	532	300	7224	49925	0	0	
203753	4357	1	3794	14902	0	16699	0	0	8047	3290	20378	0	59824	0	16905	17291		32643	5533	3818	21712	10058	2769	5909	8462	13250	10430	501	0	10058	7233	0	12904	42919	0	0	
203847	37173	8	0	955	0	2124	0	0	0	0	0	0	110642	0	0	13627		15150	44692	3275	12522	12316	0	0	3257	9265	2161	467	3356	8960	1104	207	2116	110642	0	0	
204004	824685	233	427	46118	0	104223	0	0	0	0	0	0	2433231	0	2893	184744		902350	521452	159994	752284	162150	0	0	309435	442849	120570	29496	92659	69491	16731	5863	103563	2430338	0	0	
204237	7692	312	2111	15161	0	28724	0	0	198	100	298	0	117235	0	8434	37674		60064	11805	11209	40376	35656	198	100	12496	28897	15340	3331	5611	23990	4903	3170	26301	103850	0	4951	
204808	0	0	1545	13879	0	14253	0	0	0	0	0	0	24269	0	0	139		1563	22568	1718	1162	139	0	0	620	542	237	164	0	139	0	0	12708	24269	0	0	
204826	11927	0	2574	10433	0	19590	0	0	0	0	0	0	97962	0	4297	10941		61367	13727	6734	41685	7180	0	0	11378	32300	16269	1420	2739	4441	3599	162	17016	89511	0	4154	
205159	3512	0	0	3171	0	9764	0	0	0	0	0	0	17509	0	466	2149		10390	1458	1103	7830	2046	0	0	3198	4632	2037	523	836	1210	0	103	9764	17043	0	0	
205243	9812	3	5042	12587	0	27276	0	0	0	0	0	0	72432	0	5058	18245		42322	2053	7198	37733	16211	0	0	17200	21954	3160	8	6920	9291	2034	0	22231	67374	0	0	
205346	13473	15	1007	15680	0	24130	0	0	0	0	3000	0	87953	0	4920	11538		45786	17156	8135	30509	6887	0	1000	8793	21716	10366	4911	2224	4663	4026	625	23108	83033	0	0	
205430	3283	4	3379	8414	0	14653	0	0	0	0	0	0	24436	0	7128	4390		11456	5307	458	10745	3839	0	0	2960	7785	683	28	942	2897	551	0	11270	17308	0	0	
205458	3477	0	363	2048	0	5938	0	0	0	0	580	0	13613	0	1106	2392		7744	0	1019	6533	2289	0	580	1599	4934	1211	0	1100	1189	103	0	5575	12507	0	0	
205542	7409	1	3449	8805	0	24794	0	0	0	0	0	0	89976	0	1684	5518		66684	10365	9270	47252	4875	0	0	16672	30580	19401	31	2650	2225	642	0	21344	88292	0	0	
205654	173832	134	11615	51135	0	220748	0	0	0	0	0	0	487378	0	71908	183236		130310	0	40533	116593	161380	0	0	42636	73957	10283	3434	69614	91766	18069	3787	208999	415361	0	109	
206156	4036	16	23823	19478	0	55789	0	0	0	0	0	0	49323	0	4578	14150		26210	4927	2604	24336	12297	0	0	16981	7355	1302	572	7150	5147	1552	302	31825	44745	125	0	
206567	135211	0	0	0	0	0	0	0	0	0	0	0	145219	0	0	1942		1427	6639	0	1353	1942	0	0	699	654	74	0	1229	713	0	0	0	145219	0	0	
206772	10129	25	0	5653	0	18747	0	0	0	0	0	0	55453	0	2101	16494		22075	6755	941	21436	15820	0	0	6698	14738	639	0	4393	11427	673	0	18714	53352	8	0	
206950	1840	1	1142	1974	0	6284	0	0	0	2500	2500	0	16969	0	2099	5278		8447	1404	924	6629	2660	0	0	1917	4712	1572	246	1708	952	2618	0	5141	14870	0	0	
207041	2832	0	537	1382	0	4331	0	0	0	0	0	0	13478	0	3260	2275		6279	2092	511	4717	2168	0	0	1940	2777	1062	500	1250	918	0	107	3794	10218	0	0	
207050	6427	24	227	15372	0	25215	0	0	13337	9338	22675	0	129045	0	11910	25897		67430	29291	5855	38889	18191	3555	5631	15476	23413	28541	0	7679	10512	7706	0	24964	94460	0	22675	
