"IDRSSD"	RCFD1410	RCFD1563	RCFD1590	RCFD1616	RCFD1763	RCFD1764	RCFD2011	RCFD2081	RCFD2107	RCFD2122	RCFD2123	RCFD2182	RCFD2183	RCFD2746	RCFDA247	RCFDA570	RCFDA571	RCFDA572	RCFDA573	RCFDA574	RCFDA575	RCFDB532	RCFDB533	RCFDB534	RCFDB536	RCFDB537	RCFDB538	RCFDB539	RCFDB837	RCON1288	RCON1415	RCON1420	RCON1460	RCON1480	RCON1545	RCON1563	RCON1564	RCON1590	RCON1616	RCON1763	RCON1764	RCON1766	RCON1797	RCON2011	RCON2081	RCON2107	RCON2122	RCON2123	RCON2165	RCON2182	RCON2183	RCON2746	RCON5367	RCON5368	RCON5370	RCONA247	RCONA564	RCONA565	RCONA566	RCONA567	RCONA568	RCONA569	RCONA570	RCONA571	RCONA572	RCONA573	RCONA574	RCONA575	RCONB531	RCONB532	RCONB533	RCONB534	RCONB535	RCONB536	RCONB537	RCONB538	RCONB539	RCONB837	
779650																														0	553	0	0	23833		328		1360	89			6233	0	4694	0	4121	70306	0	0			21	29184	0	6655	22031	2053	5079	20745	486	235	112	7364	7535	20313	3362	837	1033								0	0		
779968																														0	0	0	5034	14559		12		0	0			21072	0	0	0	0	43989	27	0			0	0	0	0	18731	0	0	0	0	0	0	33245	2757	5260	1073	618	0								3339	0		
780049																														0	96	1107	0	8099		0		5731	0			7237	0	3882	0	48	32341	0	0			0	5977	164	1056	13787	640	853	705	457	3322	0	8464	8270	3730	2176	1436	0								0	0		
780218																														0	5478	15141	515	42463		96		6576	0			24320	9623	10666	0	806	150675	0	0			0	32057	2116	28308	21116	1938	7437	14860	4834	1429	1352	29219	22890	38026	21918	5025	1090								750	68		
780263																														0	7190	92	0	20328		151		2107	114			11098	0	6475	0	185	51837	20	0			0	4231	0	616	20567	498	607	1033	1479	614	0	13420	20762	7861	4744	232	0								0	0		
780562																														0	21401	0	13407	15989		2894		0	0			38619	279	274	0	0	99999	640	0			851	7037	737	2010	43608	932	1738	18	175	1705	2469	31046	28400	6888	11560	9493	4580								0	2		
780722																														0	15585	7516	4068	19215		202		585	0			15517	2309	4999	0	69	145161	434	0			1294	73999	887	3723	64406	25015	6000	33805	2575	5477	769	34736	7848	17241	5039	2072	4660								427	217		
780955																														0	14	2699	403	772		3		2169	0			1843	0	1404	0	181	14657	0	0			0	5125	0	0	4380	255	125	1973	2614	90	16	1072	3031	2486	2922	17	0								44	0		
781028																														0	1638	435	88	74001		5430		328	0			26577	7897	6701	0	1518	162072	0	0			25041	36607	47	30436	34188	4649	5476	18803	5101	1958	439	50324	9005	32169	28386	4922	0								805	0		
781130																														0	39065	0	2227	54572		4820		0	0			5400	2127	5558	0	2310	131226	455	940			0	12882	1645	2838	46234	2566	1454	3614	1982	2177	1089	48571	14872	38883	8325	7848	138								0	135		
781158																														0	4947	441	242	5144		606		1558	0			9433	41	4424	0	108	34818	0	0			0	5871	1878	467	7120	933	52	225	1294	321	3046	13078	3081	3731	6733	1724	392								0	125		
781466																														0	160152	0	1263	464579	1328	1518	190	0	0	928803	0	928803	36402	57794	0	0	1692005	4344	32847	32847	0	0	8102	4889	2128	311027	2128	4814	0	995	39	126	497928	125541	104203	351851	581898	5110	0	0	0	0	0	0	0	0	0	0	
782016																														0	1694	5462	326	7640		0		1087	0			1722	1392	3470	0	2331	57725	6	0			0	32299	308	22760	7793	1921	2799	1773	6025	13163	6559	7303	3718	2935	3193	5039	3244								0	0		
782351																														0	2276	2287	570	12597		66		1593	0			9512	2728	3604	0	0	51858	0	0			0	13585	2846	0	16734	326	291	4917	4828	3075	0	8863	7254	18418	3162	307	0								0	194		
782548																														0	0	7624	27	2182		9		2549	0			1984	0	3229	0	100	21075	149	0			0	3423	97	3352	6097	795	452	1524	541	0	0	9754	4981	1052	1116	211	0								0	0		
782650																														0	629	751	0	7558		106		5614	3			12451	512	4603	0	0	41210	0	0			0	6898	1801	1259	6522	1087	1454	591	2347	646	515	11902	4640	7374	7302	2098	708								0	287		
782904																														0	38842	1477	3442	149025	10	4398	4388	0	0	66662	0	66662	77029	9741	0	9025	479559	0	0	0	0	0	75172	41671	35308	174029	9101	3819	5855	5007	17997	33168	176018	22219	57027	102410	43732	2762	0	0	0	0	0	0	0	0	3075	0	
782940																														0	679	2793	431	3726		0		2411	0			2468	58	2115	0	297	25674	0	0			0	10134	415	0	6589	1027	1175	6246	1686	0	0	615	3772	7626	3467	28	0								147	0		
783161																														0	47831	3449	2844	65669	0	182	182	38595	0	67546	0	67546	13843	5066	0	0	304204	1676	2498	2498	0	4121	56981	1046	4916	118393	9595	6974	2614	5100	4728	27970	158570	8210	17072	29667	4939	29448	0	0	0	0	0	0	0	0	330	0	
783246																														0	2846	11890	0	18508		18		9949	0			8852	571	1827	0	1571	69786	0	0			0	12997	558	79	26366	982	2421	4540	2153	2845	56	20938	10015	17784	4739	3006	307								199	0		
783349																														0	0	1260	0	1657		4		514	0			1742	0	2332	0	346	16136	1	0			0	8030	252	28	2905	51	376	1037	4604	1912	50	947	2130	1506	2648	875	0								0	0		
783648	634361	187	0	0	42866	0	52817	0	6530	736752	9	0	0	0	70299	79693	14665	78055	106997	86387	18987	0	0	0	0	0	0	0	0	0	7242	0	48	205794	0	187	187	0		42866	0	42866	21112	52817	0	6530	736752	9	0				351550	48615	123317		25217	16587	47489	23611	109973	128059							0			0	0			0	0		
783844																														0	27633	401	13902	89062	0	0	0	56	0	32326	0	32326	6539	9700	0	0	226772	18	0	0	0	0	36839	9739	0	80005	2420	6837	23919	1331	1351	393	52195	37585	77075	17468	4761	0	0	0	0	0	0	0	0	534	59	0	
783910																														0	2798	4582	330	1893		96		126	0			30633	907	10380	0	610	71700	319	0			0	18127	1537	12189	11505	410	1738	12180	2282	1203	274	6030	8375	22203	14069	2443	725								0	0		
783956																														0	1264	804	0	2957		4		2632	0			2387	0	574	0	131	12416	1	603			1639	1061	0	0	5110	0	29	254	708	70	0	3128	3529	1113	2603	667	100								0	0		
783965																														0	1641	0	0	5933		106		0	0			2128	0	1025	0	0	11876	3	0			0	898	148	80	2227	82	56	179	365	216	0	3137	897	2317	3084	1506	0								0	0		
784159																														0	60	359	93	11020		36		215	0			6207	0	7599	0	0	46180	0	0			84	20478	0	19065	4967	5046	11092	3098	900	216	0	4002	13001	3945	3732	1019	0								113	0		
784430																														0	1097	9629	0	12484		426		797	0			7374	282	8772	0	0	53866	0	0			0	12878	127	425	25403	2679	2672	6275	911	202	0	16662	12399	7960	3387	145	0								0	0		
784944																														0	0	2722	0	4258		74		2706	0			1675	0	6755	0	312	29874	0	0			0	10955	417	146	7710	380	989	2428	6086	954	74	4599	2422	3668	7052	1047	103								0	0		
785062																														0	291866	23885	87370	680832	0	7423	7423	34466	0	521746	0	521746	100661	231974	0	1272	2877384	0	141132	141132	0	0	648605	93797	322469	626448	30682	38120	55590	77108	184284	258320	984334	109420	369997	426864	267633	47593	0	0	0	0	0	0	0	6	12349	0	
785147																														0	8110	6578	1981	12578		7		10504	0			40590	8144	10703	0	5561	191105	76	0			0	83321	3104	83321	54179	20499	41407	15239	5628	228	61	57951	24450	14599	10049	577	0								0	0		
785259																														0	64055	1817	1521	54357		139		165	0			27392	17211	5712	0	2776	269732	353	0			0	88993	4590	54861	81607	32849	5602	15856	32615	1357	515	105103	24918	37923	7422	2730	1076								256	1101		
785325																														0	5	195	0	2592		0		0	0			1808	0	2119	0	374	8813	60	0			0	1780	0	0	4729	220	315	197	309	725	0	1283	2911	1504	421	974	0								0	0		
785718																														0	2137	1980	2413	9109		392		334	0			5579	19	7044	0	0	54545	112	0			0	25009	625	15297	6339	2430	1833	7078	5021	5544	2853	12523	4271	5842	3449	2038	1490								0	16		
785857																														0	175	2094	248	7353		4		3829	0			3406	0	9016	0	0	36023	106	0			0	9931	73	195	8103	104	182	449	683	6681	1832	11620	2193	5037	5077	2267	0								0	0		
785923																														0	4372	2027	13249	61118	0	825	825	1937	0	36767	0	36767	20051	46998	0	0	330254	0	1755	1755	0	0	130008	7987	34857	28515	2460	10214	29379	16783	34247	36778	66463	16958	45078	23546	37615	10523	0	0	0	0	0	0	0	2584	576	0	
785932																														0	2785	436	609	1189		407		43	0			18738	237	6521	0	975	50856	0	0			4044	18638	278	10541	9826	542	1405	2517	3472	5655	5002	2711	5168	7563	10947	5212	569								0	0		
785950																														0	16767	3844	1490	38068		0		1832	0			23944	572	3809	0	0	101759	0	17			0	8929	2487	0	44891	1697	1033	3470	1685	54	939	26567	22989	30819	10566	234	312								0	0		
786041																														0	1428	8139	1637	28803		0		5100	0			21679	2884	17601	0	374	108883	0	0			0	20162	1062	14916	19640	2048	4092	10351	1154	903	1421	18565	14329	31313	19009	4630	0								0	14		
786210																														0	17547	23206	8853	99240	0	1088	1088	7161	703	47309	0	47309	6375	15486	0	1004	329773	16	0	0	0	179	95835	6622	41536	13917	15162	22668	31153	25434	1267	142	86137	47311	45454	41660	10314	158	0	0	0	0	0	0	0	0	63	0	
786256																														0	230	3388	381	1198		0		1897	0			1614	0	1210	0	0	12792	0	0			0	2783	91	2348	2591	43	183	230	342	745	1240	2329	2027	1287	1305	1430	1522								0	0		
786340																														0	3067	304	0	16756		114		0	0			9575	0	16427	0	888	84473	97	0			0	35479	1152	0	24846	2078	3824	18945	4446	5912	123	7114	11830	18097	8506	3359	0								808	0		
786443																														0	0	284	18	4681		181		458	0			2194	861	2036	0	215	16903	0	0			0	5938	37	1779	5803	676	1858	2079	1291	34	0	2022	2579	3304	2199	259	0								0	0		
786555																														0	4498	14305	39	4815		32		12679	0			9255	678	5253	0	512	63310	0	14			0	9160	1880	6097	21524	352	1181	2724	3268	1345	290	27044	3020	7207	8985	6843	614								0	190		
786612																														50	15665	2981	18300	100142	0	504	504	167	535	17437	0	17437	7106	10933	0	4386	210024	0	0	0	0	98	31431	689	10250	20972	5173	1355	8134	6062	9114	1593	49540	8215	61883	42250	9256	5848	50	0	50	0	0	0	0	0	233	0	
786733																														1	12397	514	3636	22387		381		64	0			6188	4893	6384	0	541	130341	21	0			141	69666	2881	62722	7021	5973	15624	45581	1794	694	0	18617	20717	16222	2926	1419	40								129	300		
786742																														0	3508	208	4170	29003		230		1538	0			18054	1965	4335	0	1800	88034	0	1578			0	17769	3777	707	25865	986	596	3268	6746	5896	243	34599	3499	20129	7944	492	0								0	99		
786948																														0	787	5963	694	2835		179		7623	366			5054	383	3543	0	291	41413	0	0			0	13210	537	0	13251	329	547	488	8118	3492	236	10084	2291	1943	10030	2938	873								314	0		
787141																														0	356	3899	46	1263		58		5627	0			4185	0	1998	0	443	25121	0	0			0	6885	219	264	7113	379	559	2385	1075	2103	384	4099	5402	4737	2082	1433	184								133	9		
787253																														0	8978	0	647	83565	0	5667	5667	0	0	11051	0	11051	22611	12974	0	0	211864	0	0	0	0	0	63949	885	7414	42345	6233	2048	161	3458	12305	39744	58352	12900	22844	40722	10867	2036	0	0	0	0	0	0	0	0	1537	0	
787440																														0	418	2437	431	3312		14		6414	0			3668	0	3106	0	0	30797	0	0			0	10893	104	0	10625	1646	1485	5182	626	1954	0	3487	4007	7680	2301	2429	0								0	0		
787459																														0	26	1396	0	9343		26		6881	44			2133	0	877	0	0	22226	0	0			0	1517	27	0	7552	319	67	883	248	0	0	7570	3165	3863	3152	2605	153								0	0		
787570																														0	220799	544	8589	175036	0	2755	2755	0	0	37359	0	37359	19744	54067	0	0	928222	0	70783	70783	0	6380	317258	20571	132527	249583	21849	97348	48034	42691	60117	45937	305061	34368	108901	69650	50956	41358	0	0	0	0	0	0	0	0	717	0	
787842																														0	872	15223	0	6043		202		16163	0			18363	0	5357	0	1687	78296	0	0			0	14164	222	0	27781	1207	1175	6557	4084	928	169	9189	16412	19335	15351	3559	223								0	0		
787860																														0	0	0	92	0		0		0	0			0	0	0	0	0	92	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	15	73	4	0								0	0		
788559																														0	237	13640	0	6525		99		6711	151			6447	469	9860	0	0	55553	0	94			0	11281	149	10551	17279	744	1172	7401	1750	141	73	12117	9472	13271	7015	1415	0								0	41		
788652																														0	1910	120	303	10561		74		278	0			7311	0	5414	0	1356	51307	0	59			0	23280	373	20595	13732	4369	17250	272	438	951	0	5741	11876	4389	3962	1394	368								0	268		
789051																														0	67	2424	0	499		129		3279	0			537	0	1196	0	0	10113	0	0			0	1969	13	1738	4754	720	318	317	616	0	0	1433	2865	1168	172	1966	538								0	0		
789136																														0	85354	816	9114	62334	0	9103	9103	0	0	41254	0	41254	19037	7580	0	0	255630	251	0	0	0	0	18043	2823	1086	114369	7889	3780	4736	1338	300	0	114712	42768	46087	23983	9477	622	0	0	0	0	0	0	0	0	423	0	
790150																														0	790	1209	368	1867		0		812	0			1257	0	4097	0	0	23102	0	0			0	12447	192	418	6689	1288	1759	7019	429	1581	371	1588	2054	2291	2924	1714	84								63	0		
790235																														0	0	494	75	1006		18		0	0			15	702	822	0	0	37579	19	0			0	32902	1564	17791	199	165	2065	5115	5196	15668	4693	1015	237	645	312	2487	0								0	0		
790271																														0	1231	100	338	8952		0		2	0			5955	1952	6745	0	0	86156	0	0			0	60857	0	32862	3471	1170	3669	7517	9622	30592	8287	2496	3631	7603	7521	3507	508								0	24		
790534	297987	1068	295	0	80689	7732	4523	1436	0	399606	429	0	0	0	150677	178769	65713	53666	35114	47801	70	0	0	0	0	5821	0	484	6951	5821	66355	1453	43480	163936	0	1068	1068	295		80689	7732	88421	10226	4523	1436	0	399606	429	0				7521	5016	3939		4318	667	964	973	320	210							0			0	5821			0	484		
790543																														0	24090	4837	11935	50332	0	162	162	3768	0	27716	0	27716	10222	5769	0	522	235200	0	0	0	0	0	82538	13309	0	51167	1570	2887	9497	3717	17217	47085	57188	12021	42850	33791	3888	1103	0	0	0	0	0	0	0	0	0	0	
790673																														0	17793	942	9981	48563		869		145	0			46721	7049	9311	0	196	213495	0	0			0	67453	4329	39376	40548	7146	10865	16008	7923	5794	19555	52572	9070	27100	40490	13198	2752								140	3		
790703																														0	356	0	353	23494		1562		0	0			10001	13104	4652	0	0	192375	0	0			0	132804	5805	94521	11415	5041	27883	40410	39041	14269	5001	24344	16495	9825	5528	2902	264								0	244		
790721																														0	4450	2424	893	28522		240		2270	0			13933	763	40986	0	0	194391	2600	0			0	97845	3600	83348	24643	10903	13034	57312	3389	1674	10485	32604	11822	36698	14998	844	1250								1065	0		
790851																														0	8	1195	93	2061		0		1015	0			5329	0	1872	0	0	14165	0	0			0	1438	1020	6	5486	0	464	533	351	69	21	3699	1323	2919	2543	1221	1022								125	9		
790918																														0	2079	1451	427	71121	0	148	148	245	0	24065	0	24065	2008	14718	0	7638	202915	0	0	0	0	0	65897	12038	9488	18440	468	2331	8114	3983	31044	19608	28198	5979	22244	43795	19833	15864	0	0	0	0	0	0	0	0	1080	0	
791072																														0	865	3836	344	4691		0		5717	28			8064	0	2142	0	0	45514	0	0			0	19068	781	7433	9721	1909	5158	642	547	8322	2363	12153	5425	3054	2671	3106	0								0	6		
791205																														0	0	0	479	5532		30		0	0			1325	325	970	0	0	22772	0	0			0	13313	798	8123	60	310	1201	1387	3362	4990	2013	3943	749	847	1211	2352	357								0	0		
791353																														0	7136	1714	0	17167		35		1454	0			13045	4215	6594	0	35	61938	0	0			0	7467	2989	171	17877	506	1142	4887	784	148	0	24606	7970	15251	4688	1473	483								0	87		
791474																														0	21621	0	10092	122623	0	0	0	0	0	56081	0	56081	23875	78429	0	1646	781031	0	0	0	0	0	425443	41221	225987	63783	23190	27737	86668	101023	66992	117683	91944	4848	33982	98187	102242	23476	0	0	0	0	0	0	0	0	0	0	
791513																														0	53	864	288	2890		26		1023	0			22016	4394	2396	0	819	47437	13	0			0	12234	318	0	22585	205	1201	2769	1696	5430	885	15800	5379	3081	3582	6304	1053								0	129		
791746																														0	382	2915	0	4563		13		7774	0			5284	0	2309	0	151	26459	0	0			0	2897	171	0	9667	103	365	1319	197	914	0	2011	11651	3953	3567	2380	0								0	0		
791821																														0	831	0	1570	20944		16		0	0			11805	6613	3325	0	0	125871	0	0			0	79114	687	13997	27996	443	1038	12159	291	17362	47821	25101	1414	6960	4303	4745	4234								828	138		
791942																														0	1665	8561	0	20747		152		192	0			7934	0	3833	0	1852	103114	0	0			0	52882	5163	44950	42507	5728	10032	33373	2977	362	0	6655	20092	14511	6405	1849	0								120	13		
792248																														0	0	7026	115	1096		13		10018	0			2233	0	650	0	353	23607	0	80			0	1914	0	0	10775	45	484	959	325	101	0	8820	4062	5045	2374	1306	0								109	0		
792453																														0	42445	3368	9	374		9		6637	0			3311	0	849	0	0	58925	0	49			0	1874	0	0	47054	60	211	373	687	499	44	38977	9895	3555	3165	1459	0								0	0		
792640																														0	234	3449	316	71		0		7800	0			4739	950	1377	0	0	18992	0	0			0	56	0	0	6280	0	5	5	46	0	0	8363	1221	3337	5445	328	0								0	0		
792659																														0	762	2229	64	3771		2956		724	0			6401	0	8539	0	0	38360	2	0			0	11712	824	4833	5961	462	333	715	1858	7708	620	6007	3384	3739	5985	5215	1636								348	32		
792716																														0	0	0	0	1447	0	0	0	0	0	32409	0	32409	854	834	0	0	36417	0	0	0	0	0	100	677	100	31710	100	0	0	0	0	0	35363	26	141	158	629	0	0	0	0	0	0	0	0	0	96	0	
792743																														0	3363	9794	190	13876		0		2780	0			23904	0	22498	0	25	107778	28	0			0	29539	1837	29539	36654	0	29539	0	0	0	0	20641	15318	8482	11229	12389	9991								0	0		
793151																														0	10412	67	336	41936		53		0	0			40565	0	18647	0	991	146188	1	0			0	17449	15260	5959	48022	7253	4342	824	1951	2913	84	51050	14360	20097	19330	22097	1307								473	0		
793245																														0	0	0	0	0		7		0	0			49	937	161	0	0	15534	0	342			0	13840	0	13029	1949	1149	744	3743	7668	193	343	762	38	338	509	47	0								198	0		
793571																														0	2760	0	1551	12529		1		0	0			1848	8712	1932	0	0	123752	0	0			0	93513	828	2876	10054	1064	4823	8514	10079	37126	31609	12334	2788	2453	3826	7142	947								0	78		
794073																														0	18979	0	3726	221272	0	13992	13992	297	0	88874	0	88874	44368	50124	0	0	1218663	0	0	0	0	0	644425	114754	133649	117030	40492	47003	28741	25324	228403	270213	204632	6426	48022	125343	169754	17474	0	0	0	0	0	0	0	1121	16731	0	
794149																														0	6384	1596	0	28816		318		2364	0			17433	0	21160	0	0	99815	906	0			0	21541	1109	99	28720	701	2132	11296	6950	284	0	29687	12739	23400	11219	1418	0								0	0		
794251																														0	0	2423	605	1943		39		6431	0			2883	0	5789	0	0	24132	0	509			0	3239	109	128	6115	138	165	894	827	1066	149	8935	2711	4191	4558	464	0								127	35		
794336																														0	275	87	997	11641		279		0	0			15447	3826	45696	0	0	81615	0	0			0	2973	337	0	11228	203	2	152	39	2491	86	9389	2297	23369	33484	9623	397								0	57		
794345																														0	1370	3649	733	6648		0		8239	0			10969	0	5205	0	2354	54365	1	0			0	9941	5258	0	7980	888	1711	6161	427	490	197	8728	8743	11163	7980	5966	639								0	0		
794541																														0	69868	4423	16765	190978	1199	3713	2514	6596	0	186137	0	186137	227297	276139	1450	12179	1396263	0	0	0	0	0	169954	204129	41883	641144	6806	41750	12283	19686	66852	19825	648888	41361	125362	184961	168338	50733	0	0	0	0	0	0	0	57	26578	0	
794608																														5	4559	0	10078	51746		0		0	0			24788	3340	1644	0	0	239751	0	0			0	138843	4711	107714	12520	463	16795	41703	11745	59240	8785	14001	3385	66413	6818	8537	1729								0	37		
794653																														0	144	1541	398	860		182		3780	0			3593	0	1516	0	58	15031	8	19			153	2636	306	239	5273	325	346	1965	0	0	0	4660	3500	2336	1372	277	11								0	6		
795249																														0	846	1629	0	5023		293		4529	0			3787	3	1395	0	0	21556	0	0			0	3951	81	3951	10905	294	629	1901	1037	76	14	6516	3466	3127	3494	821	28								0	19		
795454																														0	0	0	0	0		0		0	0			0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0								0	0		
795548																														0	1316	8435	36	1829		73		23778	0			11679	89	8187	0	621	83810	0	0			0	27088	529	4559	27847	1489	1958	7494	11618	4036	440	7402	16998	12799	15287	3862	370								53	97		
795650																														0	3925	5080	0	6084		19		5581	0			17082	0	11081	0	492	58942	14	0			0	9612	0	1862	16945	1926	113	491	616	4920	1383	21018	8227	8912	5744	3401	875								0	0		
795959																														0	206	4131	0	2680		1737		10661	0			8936	6	9921	0	509	60078	34	0			0	21118	207	0	21357	1095	3996	3399	821	11111	367	3714	12985	7670	6301	3679	3670								0	0		
795968	3414358	71937	12338	9033	893418	13300	354775	156	0	5312956	27498	487896	12665	37878	675697	1643310	47707	376117	338952	460162	218574	0	0	23041	0	400	0	56170	20825	23441	148430	420	14804	465214	4444	50732	46288	12137		740505	0	740505	396711	233662	0	0	4854828	19391	500561				2206957	26356	867504		150645	334116	258679	220389	272964	960689							0			23041	400			0	54289		
796125																														0	16527	7392	6855	76482	0	163	163	611	388	43996	0	43996	31082	10822	0	3198	285751	0	0	0	0	360	85430	2155	22107	91233	24416	10936	44060	5613	0	185	83688	29544	60556	22245	3552	0	0	0	0	0	0	0	0	787	251	0	
796152																														0	0	0	0	6183		173		0	28			10270	0	15370	0	0	37883	54	0			0	5679	262	2101	19974	299	1003	2445	1179	515	226	12634	7343	8811	2410	869	137								0	0		
796415																														0	3971	1575	4088	39616		44		398	0			16581	638	12850	0	1811	130142	312	0			0	44839	3416	21589	25662	4305	12364	13721	6581	4418	3373	52136	11167	11608	5976	3549	50								503	124		
796451																														0	2494	12843	416	13916	88	148	60	3803	2	12001	0	12001	3917	16345	0	1763	179316	5	4750	4750	0	0	106817	0	101515	15619	7677	18380	48173	18202	14012	296	9058	18574	17819	13936	9690	2894	0	0	0	0	0	0	0	0	108	0	
796657																														0	977	1190	1032	6671		193		1532	0			6166	1865	5938	0	0	36605	0	0			0	10421	563	9470	5401	1069	2158	5998	775	294	127	7930	5410	6001	4716	1656	153								0	57		
796769																														0	217	84	0	4358		0		144	0			3652	0	18067	0	566	36445	2431	0			0	11051	699	9272	13690	2137	3716	3965	111	836	156	2657	5180	11051	7272	1062	0								38	0		
796965																														0	14231	528	0	74626		141		2670	0			20913	9978	2493	0	0	127811	157	0			0	417	1235	417	27527	305	112	0	0	0	0	46714	20118	26687	13392	19151	1489								0	736		
797140																														0	2611	4644	0	16548		38		2026	0			2985	3324	4425	0	999	56718	0	0			0	14366	4620	433	22775	2092	4628	5734	654	937	279	10758	8610	12025	6479	3196	284								16	116		
797159																														0	19	1152	0	83		0		1237	0			3690	0	851	0	0	9885	0	218			0	2635	0	1063	2100	57	411	828	906	432	0	1377	1024	2458	2077	314	0								0	0		
797234																														0	7351	316	5014	10575		236		319	0			19591	673	7575	0	287	65814	0	0			0	13660	217	3012	19348	2280	3065	1672	2104	4539	0	14607	8894	12937	8316	6003	1084								0	0		
797319																														0	102	0	0	3798		102		0	0			3128	0	6406	0	0	36176	0	0			0	21644	996	100	3548	45	138	395	1516	12553	6997	2956	409	2660	3836	4145	526								0	0		
797467																														0	30665	14005	1213	66516		1698		5368	1061			32539	11357	2096	0	1151	172589	785	0			0	6131	192	2450	37294	4020	714	932	0	27	438	56559	23842	31291	12264	38978	2803								0	443		
797775																														0	73519	0	37788	81541	0	29	29	0	470	2127	0	2127	21306	1435	0	0	599716	354	0	0	0	2127	377191	5009	202901	66427	21572	20624	33965	43332	157974	98947	55201	25822	35354	18715	59108	26036	0	0	0	0	0	0	0	0	125	0	
798156																														0	23171	0	18332	101220	0	37688	37688	0	0	51766	0	51766	8540	4308	0	15617	298216	0	0	0	0	0	16057	21077	91	69999	25	65	1584	1840	6578	5965	78764	21300	49695	42940	83386	6074	0	0	0	0	0	0	0	0	440	0	
798512																														0	432	8276	0	3227		74		1687	170			1473	210	4616	0	902	44412	0	0			0	22116	1399	18900	1716	1790	4155	12554	812	2265	488	4058	4618	9777	1997	1324	501								0	0		
798857																														0	4286	38	5559	33192		210		0	112			39924	6419	2115	0	252	99950	2	0			0	6094	1575	3082	53139	2044	593	2144	903	410	0	43638	6864	20270	19439	2628	210								0	288		
799256																														0	0	0	66	830		83		0	0			0	0	3580	0	0	5005	31	0			0	405	59	0	1386	10	46	174	169	6	0	704	1711	1759	286	108	0								0	13		
799359																														0	0	1724	95	624		5		2286	0			1052	0	656	0	0	8353	0	937			0	959	15	280	3069	20	45	431	206	252	0	1257	2098	2140	1041	798	0								0	0		
799612																														0	33570	4694	0	183561	0	536	536	12229	0	132912	0	132912	34528	312722	0	1674	805667	486	0	0	0	300	47939	40375	17397	134761	4558	3715	2741	8088	21585	7065	184209	67205	165834	281651	55369	1200	0	0	0	0	0	0	0	0	1413	0	
799751																														0	445	3610	704	13693		341		5336	0			8161	1085	4830	0	1026	46582	0	384			0	4863	1560	68	13005	574	463	3055	713	46	0	14646	3940	12726	7469	2939	0								313	231		
799854																														0	2	797	0	835		25		3755	0			3480	0	6572	0	60	20767	0	0			0	4956	66	4136	5260	987	3171	694	27	77	0	5575	3355	3469	3238	32	0								218	1		
799939																														0	142	2103	341	293		0		2624	0			1210	0	340	0	0	8585	0	0			0	1532	0	0	3885	8	20	78	45	1081	300	1048	2683	1706	120	1433	63								0	0		
799948																														0	146	7741	260	5364		32		17711	0			5742	0	3793	0	4	48643	0	0			0	7337	206	0	22876	228	543	4057	2079	383	0	17990	7731	9246	4849	915	0								296	11		
800134																														0	4197	11543	266	19478		90		23555	0			10531	0	4350	0	1078	102410	0	0			0	24686	1958	0	38839	812	1912	15756	5696	386	124	12948	28275	20858	12367	2621	287								678	0		
800442																														0	73	291	0	11680		2450		2845	0			2217	0	4487	0	0	37272	0	0			0	12844	385	5460	18163	1249	4806	556	2144	2864	551	4334	10417	3507	3574	1646	445								0	0		
800479																														0	0	0	2041	136		0		0	0			0	72	0	0	0	29678	144	0			0	27385	0	3781	7165	3699	2804	2139	2379	16086	278	227	435	12	23	1427	313								6	182		
800657																														0	38231	2162	37100	308194	0	32213	32213	3047	0	313223	0	313223	152660	36690	0	20457	1106267	76	5669	5669	0	1959	41075	106173	15222	742610	7752	17602	8225	4711	2629	10	569705	184323	204839	73649	28125	23	0	0	0	0	0	0	0	1271	8178	0	
800750																														233	180051	36705	17428	273909	0	3970	3970	3436	237	180966	142974	323940	1311	94364	0	264	1267409	0	0	0	0	21419	324638	4868	257481	289068	55500	59340	79270	88460	16498	24474	637331	116469	69661	47376	53395	11572	0	0	0	0	233	0	233	0	2292	84597	
800853																														0	3790	623	0	38287		57		115	0			7469	250	3633	0	0	63442	0	93			0	7061	1062	5058	17077	2094	4233	125	590	19	0	12351	25939	9283	5955	1056	1725								769	233		
801047																														0	9909	12727	2927	66318		72		7099	0			20467	1437	13162	0	351	197577	0	0			0	50986	11325	40789	54011	7128	16069	24043	383	784	2440	33047	28897	65645	16350	1848	0								469	328		
801056																														0	89	760	0	3085		0		2807	0			6038	0	4771	0	0	35611	0	0			0	17635	426	5044	9924	675	2537	3801	640	7961	1994	3469	3326	5596	3368	1813	260								0	0		
801654																														0	0	538	42	2170		0		1959	0			1564	0	3829	0	0	14027	1	0			0	3926	0	126	3804	27	92	108	893	1630	1121	925	2956	2547	2328	1240	99								0	0		
802110																														9000	131509	3359	77889	575399	0	2654	2654	0	0	312912	0	312912	126158	32160	0	36198	1748322	0	0	0	0	0	359790	53511	80054	384557	15053	17759	43267	57641	185122	38558	423176	157021	267950	181641	221719	119308	9000	0	9000	0	0	0	0	0	27783	0	
802129																														0	88482	5489	14105	317888	0	1010	1010	318	0	159746	0	159746	82347	252976	0	10275	1182601	0	0	0	0	0	167981	60507	51216	232044	18347	18026	23982	11014	36861	59604	274517	39669	205111	257658	190393	45287	0	0	0	0	0	0	0	50	21427	0	
