"IDRSSD"	RCON0030	RCON0031	RCON0032	RCON2211	RCON2229	RCON2314	RCON2315	RCON2351	RCON2383	RCON2702	RCON2710	RCON2722	RCON3510	RCON3512	RCON3514	RCON3520	RCON3779	RCON5514	RCON5515	RCON5516	RCON5517	RCON5597	RCON8432	RCON8785	RCONA181	RCONA182	RCONA527	RCONA528	RCONA531	RCONA532	RCONA533	RCONA545	TEXTA545	
101327	0	0	0	91		0	0	0		179584	47035	269	0	0	0	0		0		0	0	19218	0	0	0	0	0	0	0	0	0	0		
101345	0	0	0	0		0	0	0		36415	20676	99	0	0	0	0		0		0	0	10776	0	0	0	0	0	0	0	0	0	0		
101439	0	0	0	0		0	0	0		67367	23521	107	0	0	0	0		0		0	0	21646	0	0	0	0	0	0	0	0	0	0		
101671	0	0	0	0		0	0	0		189201	153235	535	260	0	0	0		0		0	0	103113	0	0	0	0	0	0						
101738	0	0	0	17		0	0	0		127679	74818	276	0	0	0	0		0		0	0	45108	0	0	0	0	0	0	0	0	0	0		
101952	0	0	0	0		0	0	0		30677	26966	153	0	0	0	0		0		0	0	11666	0	0	0	0	0	0	0	0	0	0		
102155	0	0	0	0		0	0	0		20123	6291	40	0	0	0	0		0		0	0	6039	0	0	0	0	0	0	0	0	0	0		
102333	0	0	0	0		0	0	0		16304	13188	47	0	0	0	0		0		0	0	8488	0	0	0	0	0	0	0	0	0	0		
102342	0	1	10	0		0	0	0		103967	33294	162	0	0	0	0		0		0	0	17094	0	0	0	0	0	0	0	0	0	0		
102539	0	0	0	0		0	0	0		27693	18689	74	0	0	0	0		0		0	0	420	0	0	0	0	0	0	0	0	0	0		
102557	0	0	0	0		0	0	0		10832	2617	10	0	0	0	0		0		0	0	2373	0	0	0	0	0	0	0	0	0	0		
103134	0	0	0	0		0	0	0		19065	16617	87	0	0	0	0		0		0	0	7917	0	0	0	0	0	0	0	0	0	0		
103255	0	0	0	0		0	0	0		188816	116090	460	0	0	0	0		0		0	0	72883	0	0	0	0	0	0	0	0	0	0		
103536	0	0	0	0		0	0	0		117324	169303	469	0	0	0	0		0		0	144	146809	0	0	0	0	0	0	0	0	0	0		
103554	0	0	0	0		0	0	0		25822	10141	41	0	0	0	0		0		0	0	5603	0	0	0	0	0	0	0	0	0	0		
103563	9	0	0	0		0	0	0		19288	19885	80	0	0	0	0		0		0	0	11885	0	0	0	0	0	0	0	0	0	0		
103602	0	0	0	0		0	0	0		1759	10733	26	0	0	0	0		0		0	0	8133	0	0	0	0	0	0	0	0	0	15975	Oneida Savings Bank                                                                                                                                                                              	
104038	0	0	0	4158		0	0	0		410175	295018	1056	0	0	0	0		0		0	0	230435	0	0	0	0	0	0						
104056	0	0	0	0		0	0	0		40987	28152	93	0	0	0	0		0		0	0	27223	0	0	0	0	0	0	0	0	0	0		
104234	0	0	0	0		0	0	0		39776	16450	98	0	0	0	0		0		0	0	8000	0	0	0	0	0	0	0	0	0	0		
104430	0	0	0	0		0	0	0		125145	95176	471	0	0	0	0		0		0	0	79497	0	0	0	0	0	0	0	0	0	0		
104542	0	0	0	0		0	0	0		20339	7620	35	0	0	0	0		0		0	0	5334	0	0	0	0	0	0	0	0	0	0		
104663	0	0	0	0		0	0	0		39228	64994	135	0	0	0	0		0		0	0	31524	0	0	0	0	0	0	0	0	0	0		
105026	0	0	0	0		0	0	0		136019	37395	308	0	0	0	0		0		0	0	19581	0	0	0	0	0	0	0	0	0	0		
105044	0	0	0	0		0	0	0		11769	4340	26	0	0	0	0		0		0	0	3845	0	0	0	0	0	0	0	0	0	0		
105053	11	0	0	0		0	0	0		50043	26050	109	0	0	0	0		0		0	0	11556	0	0	0	0	0	0	0	0	0	0		
105071	0	0	0	121		0	0	0		133475	31640	210	89	0	0	0		0		0	178	13205	0	0	0	0	0	0	0	0	0			
105222	0			115		0	0	0		99853	54236	268	0			0		0		0	0	34372	0	0	0	0	0	0	0	0	0			
105530	0	57	1	0		0	0	0		65330	28469	133	0	171	0	0		0		0	0	21832	0	0	0	0	0	0	0	0	0	0		
105633	0	0	0	0		0	0	0		30929	21421	90	0	0	0	0		0		0	0	20370	0	0	0	0	0	0	0	0	0	0		
106359	0	0	0	0		0	0	0		329209	158528	592	0	0	0	0		0		0	0	86217	0	0	0	0	0	0	0	0	0	0		
106377	0	0	0	0		0	0	0		305488	113294	574	0	0	0	0		0		0	0	58894	0	0	0	0	0	0	0	0	0	0		
106452	0	0	0	0		0	0	0		215460	102190	476	0	0	0	0		0		0	0	54589	0	0	0	0	0	0	0	0	0	0		
106519	0	0	0	0		0	0	0		46642	21447	99	0	0	0	0		0		0	0	15333	0	0	0	0	0	0	0	0	0	0		
106546	0	0	0	0		0	0	0		73484	29861	140	0	0	0	0		0		0	0	22000	0	0	0	0	0	0	0	0	0	0		
106555	229	0	0	0		0	0	0		15058	7854	35	216	0	0	0		0		0	0	4354	0	0	0	0	0	0	0	0	0	0		
106658	128	0	0	0		0	0	0		86070	46449	189	0	0	0	0		0		0	0	25022	0	0	0	0	0	0	0	0	0	0		
107057	0	0	0	0		0	0	0		15334	3931	18	0	0	0	0		0		0	0	2455	0	0	0	0	0	0	0	0	0	0		
107150	0	0	0	0		0	0	0		52427	51325	251	0	0	0	0		0		0	0	15656	0	0	0	0	0	0	0	0	0	0		
107226	0	0	0	0		0	0	0		40094	12463	52	0	0	0	0		0		0	0	11932	0	0	0	0	0	0	0	0	0	0		
107244	0	0	0	0		0	0	0		686669	732829	1752	0	0	0	0		0		0	0	171443	0	0	0	0	0	0	0	0	0	0		
107431	0	0	0	541		0	0	0		95844	52169	229	0	0	0	0		0		0	0	34769	0	0	0	0	0	0	0	0	0	0		
107459	0	0	0	0		0	0	0		7481	516	4	0	0	0	0		0		0	0	830	0	0	0	0	0	0	0	0	0	0		
107758	1	0	0	0		0	0	0		19937	4202	25	0	0	0	0		0		0	0	7051	0	0	0	0	0	0	0	0	0	0		
108250	0	0	0	0		0	0	0		75172	45181	187	0	0	0	0		0		0	0	30072	0	0	0	0	0	0	0	0	0	0		
108269	0	0	0	0		0	0	0		19403	10844	36	0	0	0	0		0		0	0	8636	0	0	0	0	0	0	0	0	0	0		
108652	0	8	0	0		0	0	0		8217	5627	18	0	0	19	0		0		0	0	669	0	0	0	0	0	0	0	0	0	0		
108746	0	0	0	0		0	0	0		40446	11054	60	0	0	0	0		0		0	0	10067	0	0	0	0	0	0	0	0	0	0		
108951	0	0	0	0		0	0	0		59213	26440	122	0	0	0	0		0		0	0	17927	0	0	0	0	0	0	0	0	0	0		
109136	140	0	0	0		0	0	0		154743	174240	625	1	0	0	0		0		0	0	138844	0	0	0	0	0	0	0	0	0	0		
109154	2	0	0	0		0	0	0		21647	8421	34	0	0	0	0		0		0	0	5302	0	0	0	0	0	0	0	0	0	0		
109453	0	0	0	0		0	0	0		15411	24107	109	0	0	0	0		0		0	0	13207	0	0	0	0	0	0	0	0	0	0		
109574	0	0	0	0		0	0	0		81244	59282	304	0	0	0	0		0		0	0	23280	0	0	0	0	0	0	0	0	0	0		
109659	0	0	0	0		0	0	0		55367	32289	131	0	0	0	0		0		0	0	19189	0	0	0	0	0	0	0	0	0	0		
109855	0	0	0	0		0	0	0		26627	8332	48	0	0	0	0		0		0	0	5269	0	0	0	0	0	0	0	0	0	0		
110057	0	0	0	0		0	0	0		71746	31905	147	0	0	0	0		0		0	0	24341	0	0	0	0	0	0	0	0	0	0		
110066	7	0	0	0		0	0	0		11021	3640	15	0	0	0	0		0		0	0	12	0	0	0	0	0	0	0	0	0	0		
110356	15	0	0	0		0	0	0		11741	5205	27	0	0	0	0		0		0	0	2505	0	0	0	0	0	0	0	0	0	0		
110404	0	0	0	0		0	0	0		229893	256753	1112	0	0	0	0		0		0	0	145554	0	0	0	0	0	0	0	0	0	0		
110413	0	1	0	0		0	0	0		119511	128328	286	0	1	1	0		0		0	0	45550	0	0	0	0	0	0	0	0	0	0		
110655	0	0	0	0		0	0	0		7444	5776	12	0	0	0	0		0		0	0	4576	0	0	0	0	0	0	0	0	0	0		
110758	0	0	0	0		0	0	0		71764	47155	151	0	0	0	0		0		0	0	18288	0	0	0	0	0	0	0	0	0	0		
110936	0	0	0	0		0	0	0		35089	30958	163	0	0	0	0		0		0	0	14658	0	0	0	0	0	0	0	0	0	0		
110945	0	0	0	0		0	0	0		79409	45401	128	0	0	0	0		0		0	0	21480	0	0	0	0	0	0	0	0	0	0		
111157	0	0	0	0		0	0	0		14483	3561	22	0	0	0	0		0		0	0	1358	0	0	0	0	0	0	0	0	0	0		
111205	0	0	0	0		0	0	0		161142	42509	284	0	0	0	0		0		0	0	14509	0	0	0	0	0	0	0	0	0	0		
111559	0	0	0	0		0	0	0		12136	4473	35	0	0	0	0		0		0	0	1430	0	0	0	0	0	0	0	0	0	0		
111661	0	0	0	0		0	0	0		59843	29721	154	0	0	0	0		0		0	0	14343	0	0	0	0	0	0	0	0	0	0		
111942	0	0	0	0		0	0	0		113758	60601	223	0	0	0	0		0		0	0	59528	0	0	0	0	0	0	0	0	0	0		
111979	0	0	0	0		0	0	0		179002	105089	443	0	0	0	0		0		0	0	30394	0	0	0	0	0	0	0	0	0	0		
112163	0	0	0	0		0	0	0		258800	190790	948	0	0	0	0		0		0	0	53719	0	0	0	0	0	0	0	0	0	0		
112332	0	0	0	0		0	0	0		41290	26125	142	0	0	0	0		0		0	0	8920	0	0	0	0	0	0	0	0	0	0		
112444	0	0	0	6		0	0	114		63417	112056	165	0	0	0	0		0		0	0	111090	0	0	0	0	0	0	0	0	0	0		
112510	0	0	0	0		0	0	0		14133	4521	20	0	0	0	0		0		0	0	2521	0	0	0	0	0	0	0	0	0	0		
112556	0	0	0	0		0	0	0		19604	5998	23	0	0	0	0		0		0	0	3960	0	0	0	0	0	0	0	0	0	0		
112837	11497	0	0	3876	0	0	0	0	0	9034086	7727219	20633	58652	0	0	0		0	0	2648	0	5731404	0	0	0	0	0	0	0	0	0	0		
112855	0	0	0	0		0	0	0		1030897	223251	15	0	0	0	0		0		0	0	221751	0	0	0	0	0	0	0	0	0	0		
113003	0	0	0	0		0	0	0		112918	33500	221	0	0	0	0		0		0	0	20474	0	0	0	0	0	0	0	0	0	0		
113030	0	0	0	0		0	0	0		60720	30353	187	0	0	0	0		0		0	0	11653	0	0	0	0	0	0	0	0	0	0		
113151	0	0	0	0		221	0	0		183544	153043	709	0	0	0	0		0		0	0	72609	0	0	0	0	0	0	0	0	0	0		
113441	0	0	0	0		0	0	0		185814	80089	283	0	0	0	0		0		0	0	74369	0	0	0	0	0	0	0	0	0	0		
113601	0	0	0	0		0	0	0		160731	190324	707	0	0	0	0		0		0	0	91848	0	0	0	0	0	0	0	0	0	0		
113740	0	0	0	0		0	0	0		386720	268184	887	0	0	0	0		0		0	0	179484	0	0	0	0	0	0	0	0	0	0		
113759	0	0	0	0		0	0	0		46563	20235	82	0	0	0	0		0		0	0	14335	0	0	0	0	0	0	0	0	0	0		
113937	0	0	0	0		0	0	0		90260	43334	192	0	0	0	0		0		0	0	27646	0	0	0	0	0	0	0	0	0	0		
114149	0	0	0	0		0	0	0		41052	10072	70	0	0	0	0		0		0	0	4161	0	0	0	0	0	0	0	0	0	0		
114158	0	0	0	0		0	0	0		74516	69640	212	0	0	0	0		0		0	0	48438	0	0	0	0	0	0	0	0	0	0		
114251	0	0	0	0		0	0	0		16050	6337	28	0	0	0	0		0		0	0	6939	0	0	0	0	0	0	0	0	0	0		
114260	0	0	0	0		0	0	0		732265	666005	2690	0	0	0	0		0		0	0	397005	0	0	0	0	0	0	0	0	0	0		
114457	0	0	0	209		0	0	0		82313	83939	376	32	0	0	0		0		0	0	18939	0	0	0	0	0	0	0	0	0	0		
114756	162	0	0	0		0	0	0		53369	29741	162	0	0	0	0		0		0	0	27839	0	0	0	0	0	0	0	0	0	0		
114774	0	0	0	0		0	0	0		19126	2531	18	0	0	0	0		0		0	0	532	0	0	0	0	0	0	0	0	0	0		
114840	0	0	0	0		0	0	0		107143	99318	301	0	0	0	0		0		0	0	19251	0	0	0	0	0	0	0	0	0	0		
114859	0	0	0	0		0	0	0		29801	8009	42	0	0	0	0		0		0	0	3521	0	0	0	0	0	0	0	0	0	0		
115100	2	0	0	0		0	0	0		105600	47579	264	0	0	0	0		0		0	0	28218	0	0	0	0	0	0	0	0	0	0		
115146	0			0		0	0	0		55996	15270	78	0			0		0		0	0	9000	0	0	0	0	0	0	0	0	0			
115155	0	0	0	0		0	0	0		44328	13527	57	0	0	0	0		0		0	0	14355	0	0	0	0	0	0	0	0	0	0		
115221	0	0	0	411		0	0	0		130054	76182	353	0	0	0	0		0		0	0	39591	0	0	0	0	0	0	0	0	0	0		
115575	0	0	0	0		0	0	0		87598	42949	240	0	0	0	0		0		0	0	4905	0	0	0	0	0	0	0	0	0	0		
115641	0	0	0	552		0	0	2100		472003	363857	1098	0	0	0	0		0		0	119	249602	0	0	0	0	0	0	0	0	0	0		
116077	0	0	0	0		0	0	0		71180	31002	136	0	0	0	0		0		60	0	20225	0	0	0	0	0	0	0	0	0	0		
116358	0	0	0	0		0	0	0		28449	7990	38	0	0	0	0		0		0	0	2538	0	0	0	0	0	0	0	0	0	0		
116554	0	0	0	0		0	0	0		4336	2529	16	0	0	0	0		0		0	0	164	0	0	0	0	0	0	0	0	0	0		
116639	0	0	0	0		0	0	0		24269	8166	49	0	0	0	0		0		0	0	471	0	0	0	0	0	0	0	0	0	0		
116732	22	0	0	0		0	0	0		26644	19490	93	0	0	0	0		0		0	0	16568	0	0	0	0	0	0	0	0	0	0		
116741	0	0	0	0		0	0	0		53461	13309	71	0	0	0	0		0		0	0	13130	0	0	0	0	0	0	0	0	0	0		
117038	0	0	0	0		0	0	0		45645	15347	102	0	0	0	0		0		0	0	1864	0	0	0	0	0	0	0	0	0	0		
117458	0	0	0	0		0	0	0		99411	53739	193	0	0	0	0		0		0	0	42991	0	0	0	0	0	0	0	0	0	0		
117672	0	0	0	0		0	0	759		52572	19700	90	0	0	0	0		0		0	0	8438	0	0	0	0	0	0	0	0	0	0		
117841	0	0	0	0		0	0	0		69558	104179	154	0	0	0	0		0		0	282	20624	0	0	0	0	0	0	0	0	0	0		
118156	0	0	0	134		0	0	0		78941	39593	152	0	0	0	0		0		0	0	24392	0	0	0	0	0	0	0	0	0	0		
118174	35	0	0	3		0	0	0		139531	55733	306	0	0	0	0		0		0	0	30800	0	0	0	0	0	0	0	0	0	0		
118660	0	0	0	0		0	0	0		96793	37072	302	0	0	0	0		0		0	0	6872	0	0	0	0	0	0	0	0	0	0		
118736	0	0	0	0		0	0	0		79679	64828	251	0	0	0	0		0		0	0	35165	0	0	0	0	0	0	0	0	0	0		
119153	0	0	0	0		0	0	0		43242	119064	221	0	0	0	0		0		0	0	66220	0	0	0	0	0	0	0	0	0	0		
119274	0	0	0	0		0	0	0		84941	79535	233	0	0	0	0		0		0	0	45423	0	0	0	0	0	0	0	0	0	0		
119331	0	0	0	0		0	0	0		52248	23959	84	0	0	0	0		0		0	0	16368	0	0	0	0	0	0	0	0	0	0		
119528	0	0	0	0		0	0	0		182694	50548	283	0	0	0	0		0		0	0	19527	0	0	0	0	0	0	0	0	0	0		
119779	0	0	0	0		0	0	13185		206487	123779	587	0	0	0	0		0		0	0	67206	0	0	0	0	0	0	0	0	0	0		
120542	0	0	0	0		0	0	0		57278	29230	89	0	0	0	0		0		0	0	13441	0	0	0	0	0	0	0	0	0	0		
120609	145	0	0	2		0	0	49		276312	73241	425	67	0	0	0		0		0	0	32631	0	0	0	0	0	0	0	0	0	0		
120953	0	0	0	0		0	0	0		69968	21774	126	0	0	0	0		0		0	0	16864	0	0	0	0	0	0	0	0	0	0		
121576	0	0	0	0		0	0	0		86700	45805	235	0	0	0	0		0		0	0	25139	0	0	0	0	0	0	0	0	0	0		
121642	0	0	0	0		0	0	0		601913	493204	1489	0	0	0	0		0		0	0	455949	0	0	0	0	0	0	0	0	0	0		
121651	0	0	0	0		0	0	0		44480	19960	79	0	0	0	0		0		0	0	17160	0	0	0	0	0	0	0	0	0	0		
121709	0	0	0	0		0	0	47368		2055920	7129113	7807	0	0	0	0		0		0	10069	337313	0	0	0	0	0	0	0	0	0	0		
121857	0	0	0	0		0	0	0		10519	1781	9	0	0	0	0		0		0	0	881	0	0	0	0	0	0	0	0	0	0		
121914	0	0	0	0		0	0	0		125314	36825	252	0	0	0	0		0		0	0	19318	0	0	0	0	0	0	0	0	0	0		
122153	0	0	0	0		0	0	0		27962	10891	46	0	0	0	0		0		0	0	3226	0	0	0	0	0	0	0	0	0	0		
122546	0	0	0	0		0	0	0		27685	3700	18	0	0	0	0		0		0	0	1334	0	0	0	0	0	0	0	0	0	0		
122658		0	0	0		0	0	0		114442	127875	473		0	0	0		0		0	0	84745	0	0	0	0	0	0	0	0	0			
122751	0	0	0	0		0	0	0		18403	3842	21	0	0	0	0		0		0	0	1942	0	0	0	0	0	0	0	0	0	0		
122854	0	0	0	0		0	0	0		204781	154548	571	0	0	0	0		0		0	0	87531	0	0	0	0	0	0	0	0	0	0		
123178	2010	0	0	0		0	0	0		150515	89347	319	0	0	0	0		0		0	56	57447	0	0	0	0	0	0						
123440	0			0		0	0	643		34241	48753	168	0			0		0		0	0	31953	0	0	0	0	0	0	0	0	0			
123646	0	0	0	0		0	0	0		409759	330758	1057	0	0	0	0		0		0	0	336157	0	0	0	0	0	0						
124344	0	0	0	0		0	0	0		94669	88458	329	0	0	0	0		0		0	0	61863	0	0	0	0	0	0	0	0	0	0		
124353	0	0	0	0		0	0	0		7207	2152	12	0	0	0	0		0		0	0	1818	0	0	0	0	0	0	0	0	0	0		
124773	0	0	0	0		0	0	0		11468	8109	42	0	0	0	0		0		0	0	3909	0	0	0	0	0	0	0	0	0	0		
124830	27	0	0	34		0	0	0		42401	12729	62	0	0	0	0		0		0	0	6529	0	0	0	0	0	0	0	0	0	0		
125154	0	0	0	0		0	0	0		179876	32726	183	0	0	0	0		0		0	0	14427	0	0	0	0	0	0	0	0	0	0		
125453	0	0	0	0		0	0	0		23956	20779	120	0	0	0	0		0		0	0	8779	0	0	0	0	0	0	0	0	0	0		
125855	0	0	0	0		0	0	0		188025	207667	736	0	0	0	0		0		0	0	52981	0	0	0	0	0	0	0	0	0	0		
125958	0	6	0	0		0	0	0		9009	3763	24	0	0	0	0		0		0	0	1091	0	0	0	0	0	0	0	0	0	0		
126012	0	0	0	0		0	0	0		80307	55991	193	0	0	0	0		0		0	0	46954	0	0	0	0	0	0	0	0	0	0		
126049	0	0	0	0		0	0	0		51640	21274	105	114	0	0	0		0		0	0	10774	0	0	0	0	0	0	0	0	0	0		
126254	0	0	0	7496		0	0	153		409077	210171	758	0	0	0	0		0		0	0	141394	0	0	0	0	0	0	0	0	0	0		
126553	0			0		0	0	0		109711	44063	236	0			0		0		0	0	32342	0	0	0	0	0	0	0	0	0			
126740	0	0	0	0		0	0	0		217910	52037	236	0	0	0	0		0		0	0	35112	0	0	0	0	0	0	0	0	0	0		
126834	0	0	0	0		0	0	0		220651	148301	784	0	0	0	0		0		0	0	80583	0	0	0	0	0	0	0	0	0	0		
126955	0	0	0	0		0	0	0		15853	5573	24	0	0	0	0		0		0	0	2578	0	0	0	0	0	0	0	0	0	0		
127055	0	0	0	0		0	0	0		36570	55907	159	0	0	0	0		0		0	0	51852	0	0	0	0	0	0	0	0	0	0		
127224	0	0	0	0		0	0	0		107075	37883	201	0	0	0	0		0		0	0	19503	0	0	0	0	0	0	0	0	0	0		
127260	0	0	0	0		0	0	0		875195	1099058	4671	0	0	0	0		0		0	0	768187	0	0	0	0	0	0	0	0	0	0		
127701	0	0	0	8		0	0	0		82581	23602	139	0	0	0	0		0		0	0	9700	0	0	0	0	0	0	0	0	0	0		
128164	0	0	0	793		0	0	0		173672	125207	225	0	0	0	0		0		0	0	38384	0	0	0	0	0	0	0	0	0	0		
128258	0	0	0	0		0	0	0		7857	8706	36	0	0	0	0		0		0	0	5106	0	0	0	0	0	0	0	0	0	0		
128511	0	0	0	0	0	0	0	0	0	208	8210	17	0	0	0	0		0	0	0	0	6510	0	0	0	0	0	0	0	0	0	0		
128904	0	0	0	222242		0	0	0		1714041	2178703	6567	0	0	0	0		0		0	0	1522004	0	0	0	0	0	0	0	0	0	0		
128959	0	0	0	0		0	0	0		153168	96956	395	0	0	0	0		0		0	0	57907	0	0	0	0	0	0	0	0	0	0		
129349	0	0	0	0		0	0	0		82943	35438	129	0	0	0	0		0		0	0	28021	0	0	0	0	0	0	0	0	0	0		
129358	0	0	0	0		0	0	0		17218	4204	29	0	0	0	0		0		0	0	928	0	0	0	0	0	0	0	0	0	0		
129394	0	0	0	0		0	0	0		250881	116740	556	0	0	0	0		0		0	29	40363	0	0	0	0	0	0	0	0	0	0		
129479	0	1	0	0		0	0	0		70862	40702	215	0	0	0	0		0		0	0	23428	0	0	0	0	0	0	0	0	0	0		
129732	0	0	0	0		0	0	0		238663	127032	617	0	0	0	0		0		0	0	70665	0	0	0	0	0	0	0	0	0	0		
129853	0	0	0	0		0	0	0		50942	30259	121	0	0	0	0		0		0	0	24269	0	0	0	0	0	0	0	0	0	0		
129910	0	0	0	0		0	0	0		120096	61656	250	0	0	0	0		0		0	0	29021	0	0	0	0	0	0	0	0	0	0		
130345	0	0	0	0		0	0	0		127596	68245	269	0	0	0	0		0		0	0	50243	0	0	0	0	0	0	0	0	0	0		
130541	0	0	0	0		0	0	0		313745	322047	917	0	0	0	0		0		0	0	297257	0	0	0	0	0	0	0	0	0	0		
130635	0	0	0	0		0	0	0		96759	258056	496	0	0	0	0		0		240	240	219061	0	0	0	0	0	0	0	0	0	0		
130813	0	8	7	0		0	0	0		91822	39067	141	0	0	13	0		0		0	0	24965	0	0	0	0	0	0	0	0	0	0		
130943	0			344	0	0	0	0	0	369243	3001258	2326	0			0		0	0	0	0	2349528	0	0	0	0	0	0	0	0	0			
131034	0	0	0	0		0	0	0		66375	79273	176	0	0	0	0		0		0	0	66192	0	0	0	0	0	0	0	0	0	0		
131155	0	0	0	0		0	0	0		58930	57197	200	0	0	0	0		0		0	0	41104	0	0	0	0	0	0	0	0	0	0		
131173	0	0	0	0		0	0	0		174715	128213	304	0	0	0	0		0		0	0	35	0	0	0	0	0	0	0	0	0	0		
131351	0	0	0	0		0	0	0		62665	393546	487	0	0	0	0		0		0	0	123732	0	0	0	0	0	0	0	0	0	0		
131360	0	0	0	1943		0	0	33945		1671394	4277202	11101	0	0	0	0		0		0	26	3103081	0	0	0	0	0	0	0	0	0	0		
131418	0	0	0	0		0	0	0		166327	42726	254	0	0	0	0		0		0	0	23847	0	0	0	0	0	0	0	0	0	0		
131436	0	0	0	0		0	0	0		79538	73036	273	0	0	0	0		0		0	0	56169	0	0	0	0	0	0	0	0	0	0		
131650	0	0	0	0		0	0	0		482568	367081	1516	0	0	0	0		0		0	0	308384	0	0	0	0	0	0	0	0	0	0		
131717	0	0	0	0		0	0	0		24558	10677	52	0	0	0	0		0		0	0	10371	0	0	0	0	0	0	0	0	0	0		
131940	0	0	0	0		0	0	0		17391	3839	23	0	0	0	0		0		0	0	849	0	0	0	0	0	0	0	0	0	0		
132107	0	0	0	0		0	0	0		235105	107449	567	0	0	0	0		0		0	0	54269	0	0	0	0	0	0	0	0	0	0		
132152	0			0		0	0	0		20339	6565	41	0			0		0		0	0	2465	0	0	0	0	0	0	0	0	0			
132219	0	0	0	0		0	0	0		36059	8731	47	0	0	0	0		0		0	0	5121	0	0	0	0	0	0	0	0	0	0		
132376	3	0	0	0		0	0	0		47245	8192	53	708	0	0	0		0		0	0	4465	0	0	0	0	0	0	0	0	0	0		
132442	0	0	0	0		0	0	0		43365	27910	116	0	0	0	0		0		0	0	14764	0	0	0	0	0	0	0	0	0	0		
132451	0	0	0	0		0	0	0		40374	11671	100	0	0	0	0		0		0	0	1671	0	0	0	0	0	0	0	0	0	0		
132554	0	0	0	227		0	0	0		168877	39097	203	0	0	0	0		0		0	0	18796	0	0	0	0	0	0	0	0	0	0		
132778	0	0	0	0		0	0	0		35276	16759	86	0	0	0	0		0		0	0	19606	0	0	0	0	0	0	0	0	0	0		
132853	0	0	0	0		0	0	0		153191	107640	482	0	0	0	0		0		0	77	50436	0	0	0	0	0	0	0	0	0	0		
132938	0	0	0	0		0	0	0		42820	26575	96	0	0	0	0		0		0	0	18004	0	0	0	0	0	0	0	0	0	0		
133243	0	0	0	0		0	0	0		4834	1355	8	0	0	0	0		0		0	0	555	0	0	0	0	0	0	0	0	0	0		
133850	0	0	0	0		0	0	0		310323	285073	986	0	0	0	0		0		0	0	217051	0	0	0	0	0	0	0	0	0	0		
133971	0	0	0	0		0	0	0		231675	119230	621	0	0	0	0		0		0	0	60428	0	0	0	0	0	0	0	0	0	0		
134156	0	0	0	0		0	0	0		37299	13323	59	0	0	0	0		0		0	0	10722	0	0	0	0	0	0	0	0	0	0		
134437	0	0	0	0		0	0	0		114965	171608	342	0	0	0	0		0		0	0	126925	0	0	0	0	0	0	0	0	0	0		
134455	0	0	0	0		0	0	0		34858	24576	106	0	0	0	0		0		0	0	24801	0	0	0	0	0	0	0	0	0	0		
134848	0			0		0	0	0		81757	23888	120	0			0		0		0	0	16257	0	0	0	0	0	0	0	0	0			
135359	0	0	0	0		0	0	0		7144	1979	11	0	0	0	0		0		0	0	879	0	0	0	0	0	0	0	0	0	0		
135751	0	0	0	0		0	0	0		12885	5294	24	0	0	0	0		0		0	0	1404	0	0	0	0	0	0	0	0	0	0		
135836	0	0	0	0		0	0	0		44652	31180	127	0	0	0	0		0		0	0	18737	0	0	0	0	0	0	0	0	0	0		
135854	0	0	0	0		0	0	0		18787	9097	54	0	0	0	0		0		0	0	3697	0	0	0	0	0	0	0	0	0	0		
136048	0	0	0	0		0	0	0		28613	7722	47	0	0	8	0		0		0	0	3022	0	0	0	0	0	0	0	0	0	0		
136338	0	0	0	0		0	0	0		73904	51483	176	0	0	0	0		0		0	0	20622	0	0	0	0	0	0	0	0	0	0		
136459	0			0		0	0	0		17998	8736	41	0			0		0		0	0	4634	0	0	0	0	0	0	0	0	0			
136655	0	0	0	0		0	0	0		46038	15512	93	0	0	0	0		0		0	0	8861	0	0	0	0	0	0	0	0	0	0		
137120	0	0	0	0		0	0	0		39370	73976	221	0	0	0	0		0		0	0	51900	0	0	0	0	0	0	0	0	0	0		
137205	0	0	0	1565		0	0	0		226847	193584	649	0	0	0	0		0		0	0	106471	0	0	0	0	0	0	0	0	0	0		
137447	0	0	0	0		0	0	0		109875	42575	196	0	0	0	0		0		0	0	32854	0	0	0	0	0	0	0	0	0	0		
137456	2	0	0	0		0	0	0		24151	31264	140	0	0	0	0		0		0	0	11782	0	0	0	0	0	0	0	0	0	0		
137559	0	0	0	0		0	0	0		50219	8400	53	0	0	0	0		0		0	0	835	0	0	0	0	0	0	0	0	0	0		
137643	0	0	0	0		0	0	0		35887	15223	61	0	0	0	0		0		0	0	10252	0	0	0	0	0	0	0	0	0	0		
137652	0	0	0	0		0	0	0		27739	20558	82	7	0	0	0		0		0	0	15830	0	0	0	0	0	0	0	0	0	0		
137821	0	0	0	0		0	0	0		47583	16278	57	0	0	0	0		0		0	0	14415	0	0	0	0	0	0	0	0	0	0		
137915	0	0	0	8082		0	0	278222		3740108	2371804	9548	0	0	0	0		0		0	0	954800	0	0	0	0	0	0	0	0	0	0		
138051	0	0	0	0		0	0	0		30295	14518	60	0	0	0	0		0		0	0	8518	0	0	0	0	0	0	0	0	0	0		
138163	0	0	0	0		0	0	0		88513	52986	267	0	0	0	0		0		0	0	24686	0	0	0	0	0	0	0	0	0	0		
138211	0	0	0	5628		0	0	0		962935	389032	1701	0	0	0	0		0		0	0	220000	0	0	0	0	0	0	0	0	0	0		
