"IDRSSD"	RCON0352	RCON2202	RCON2203	RCON2210	RCON2213	RCON2215	RCON2216	RCON2236	RCON2343	RCON2344	RCON2365	RCON2377	RCON2385	RCON2520	RCON2530	RCON2604	RCON5590	RCON6648	RCON6810	RCON6835	RCONA241	RCONA242	RCONA243	RCONA244	RCONA579	RCONA580	RCONA581	RCONA582	RCONA584	RCONA585	RCONA586	RCONA587	RCONB549	RCONB550	RCONB551	RCONB552	
219138	2841	10	1912	7018	0	12197	0	0	0	0	0	0	19147	0	521	3383		8220	4704	1144	7261	3167	0	0	2131	5130	859	100	398	2769	105	111	10275	18527	0	99	
219259	8488	21	8454	23515	0	42763	0	0	0	0	0	0	66734	0	7814	26860		15583	15803	3488	13012	25698	0	0	5111	8702	1272	498	12006	13692	662	500	34288	58920	0	0	
219343	151086	35	55705	81569	0	154671	0	0	0	0	0	0	673796	0	57834	70772		175596	276341	39393	83172	39389	0	0	22903	60523	57385	34785	16480	22909	19454	11930	98141	615831	790	131	
219651	22991	15	5414	36441	0	57006	0	0	0	0	0	0	91701	0	17801	29409		30629	8672	12513	21186	19847	0	0	7882	13304	7251	2192	11083	8764	8827	735	51322	73900	255	0	
219857	1209	0	307	3178	0	6622	0	0	0	0	0	0	11668	0	2831	350		4019	6090	983	3183	350	0	0	1581	1602	836	0	250	100	0	0	6113	8837	202	0	
220040	18418	11	4632	8724	0	18314	0	0	0	0	0	0	57727	0	1453	9842		26222	3245	4184	12379	3708	0	0	4136	8243	7701	6142	920	2788	2942	3192	13671	56274	0	0	
220059	13504	2	4266	25382	0	49805	0	0	0	0	0	0	131393	0	5683	14134		47578	56178	14912	30185	9365	0	0	14584	19387	11439	2168	7639	4353	1421	722	45527	125710	10	0	
220527	21546	21	3667	85819	0	90066	0	0	0	44378	44378	0	470741	0	11006	146862		136197	166136	35557	85353	87083	0	28404	51110	55210	23922	5955	38760	64562	37143	6397	86283	452931	95	6804	
220545	22751	0	8074	65711	0	78931	0	0	0	0	0	0	434956	0	99726	92719		122543	196943	10114	61749	68920	0	0	17283	45798	55268	4194	29707	39213	22677	1122	70857	335230	0	0	
220844	4038	0	213	4968	0	7574	0	0	198	998	1196	0	38650	0	5017	7717		21711	5185	1709	12230	4893	99	698	4344	7886	9439	42	1863	3030	2623	201	7361	33633	0	0	
221476	12496	13	2817	17280	0	58709	0	0	1386	695	2081	0	101840	0	6255	21210		56996	11138	10621	35032	10538	1188	595	8192	26840	12757	9207	2915	7623	7053	3619	55869	93801	10	1784	
221654	8467	10	277	8105	0	13459	0	0	391	0	391	0	65477	0	5513	10862		36401	9747	7612	21795	8678	391	0	7455	14906	12037	2003	5445	3393	1824	200	13172	59964	0	0	
222053	5219	6	1416	14836	0	20493	0	0	2277	3169	5446	0	47516	0	657	8114		15248	18935	944	10850	4067	594	990	2826	8024	2700	1698	636	3431	2884	1163	19071	42700	0	4159	
222147	905307	540	168039	420220	0	484381	0	0	0	124184	124184	0	3443030	259	403582	624462		623563	1289698	115249	343858	454459	0	46156	97989	245869	222447	57257	347413	107046	44016	125986	315082	3039133	720	56	
222156	15019	7	3454	16347	0	30796	0	0	0	0	0	0	72446	0	1787	11703		35682	10042	9838	18852	7225	0	0	6790	12367	10616	5909	3517	3708	3025	1453	27335	70424	0	235	
222446	19989	12	1511	29342	0	47612	0	0	0	0	0	0	233821	0	7798	40501		107706	65625	27578	59500	20495	0	0	9930	49764	39150	8862	3583	16912	13354	6652	46089	225224	0	799	
222558	9008	3	4289	12535	0	21570	0	0	0	0	0	0	25577	0	4491	1167		9727	5675	725	7927	1167	0	0	2748	5179	1720	79	204	964	0	0	17109	21086	169	0	
222754	5819	0	34	42256	0	51234	0	0	0	999	999	0	88196	0	45	11196		15543	55638	5353	10910	10264	0	999	3973	6937	3213	1420	3804	6460	932	0	51200	88151	0	0	
223238	8757	0	1897	15681	0	26567	0	0	0	0	0	0	44118	0	11039	9459		17179	8723	2856	15134	8841	0	0	5152	9982	1585	460	4290	4551	397	221	24670	33079	0	0	
223322	96354	23	22926	115884	0	167788	0	0	0	0	0	0	409248	23	4615	94174		157094	61626	21043	117894	71014	0	0	53107	64970	27052	11965	37777	33374	12141	10881	144839	404610	0	0	
223331	154335	17	4698	42088	0	54677	0	0	0	0	0	0	396218	0	39128	38211		45106	158566	6482	33385	30578	0	0	15313	18255	9959	1579	16862	13716	6154	1479	49725	357090	237	0	
223452	2461	2	3677	5742	0	13821	0	0	0	0	0	0	39332	0	7669	8431		24505	3935	2930	20383	7653	0	0	4988	15395	3649	473	3246	4407	778	0	10142	31663	0	0	
223751	4662	0	379	4757	0	8688	0	0	0	0	0	0	35615	0	609	4137		19803	7013	2969	12680	2330	0	0	6070	6610	6673	450	940	1390	1607	200	8309	34906	0	100	
223845	6922	4	1440	7937	0	16154	0	0	0	0	0	0	48663	0	4518	5235		21172	15334	3820	12569	3924	0	0	3358	9211	8604	0	1367	2557	1311	0	14710	44145	0	0	
224178	131875	0	10820	49406	0	130870	0	0	0	0	0	0	697493	118	44001	117023		379249	69346	74629	228769	90222	0	0	79710	163571	119642	16326	48708	44248	21564	2503	117617	642574	2433	10800	
224552	1250	0	963	1776	0	4300	0	0	0	0	0	0	6502	0	233	1823		3048	381	0	2574	1823	0	0	777	1797	403	72	410	1413	0	0	3316	5972	21	297	
224637	6818	0	1005	29241	0	52629	0	0	20615	36099	56714	0	191524	2509	5210	60724		66139	57843	5979	46702	31983	18491	4700	15693	31670	14620	4156	4554	27429	26486	2255	51623	180746	1	3059	
224655	39291	4	4757	13776	0	22732	0	0	0	0	0	0	123491	0	2629	8396		30097	45708	5487	16343	4580	0	0	4426	11917	12065	1688	2155	2425	2780	1036	17971	120862	0	0	
224749	5063	0	10464	8890	0	26791	0	0	0	0	0	0	21901	0	3145	3234		6916	6688	2240	5086	2892	0	0	2026	3060	1178	652	811	2081	120	222	16327	18756	0	0	
224954	11493	0	1188	5682	0	10464	0	0	0	0	500	0	35851	0	1845	6181		13664	4513	2565	8666	3843	0	500	2875	5791	3934	1064	1085	2758	1416	922	9276	34006	0	0	
225054	5948	0	6545	6343	0	20261	0	0	0	0	0	0	26145	0	279	2729		8413	9055	2051	5735	1605	0	0	2593	3183	2001	636	639	966	924	200	13716	25866	0	0	
225157	3965	0	3754	4966	0	13555	0	0	3663	1187	4850	0	33207	0	970	7217		19136	2889	1220	14741	6386	2475	1001	4756	9985	3298	1097	1902	4484	523	308	9801	19776	0	12461	
225241	2499	7	225	3215	0	5858	0	0	0	0	0	0	15900	0	4075	5985		7416	0	2080	4804	5261	0	0	2396	2741	1512	767	2181	3080	624	100	5626	11825	0	0	
225250	2581	4	3095	8687	0	19173	0	0	0	0	0	0	38409	14	526	10837		18153	6838	5055	16577	9731	0	0	6318	10322	1467	46	3513	6219	905	200	16074	37869	0	0	
225335	44159	0	2298	50946	0	55070	0	0	46324	0	46324	0	772045	0	86310	103725		439641	184520	52467	134998	81888	8025	0	34816	100464	215715	88646	31832	50056	14529	7308	52772	685735	0	0	
225559	25112	16	5703	52994	0	98926	0	0	0	0	0	0	254927	0	16399	37675		154056	38083	13177	124092	36522	0	0	29498	94594	23514	6450	5454	31068	1053	100	93207	238528	0	0	
225942	2292	0	262	3247	0	6271	0	0	0	0	0	0	25151	0	1015	1674		16613	4572	1421	8110	936	0	0	1411	6699	7575	928	100	836	638	100	6009	24136	0	0	
226051	4936	4	1814	7999	0	16835	0	0	0	0	0	0	28212	0	994	6996		14491	1789	2461	13257	6527	0	0	5736	7521	1022	212	1843	4684	204	265	15017	27218	0	0	
226659	1409	0	1745	2346	0	5561	0	0	0	0	0	0	3560	0	500	500		1245	407	0	1087	500	0	0	165	922	158	0	300	200	0	0	3816	3060	0	0	
226734	2071	0	1035	4008	0	5731	0	0	198	0	694	0	14473	0	711	5480		5542	1380	1277	4233	4676	0	0	1229	3004	946	363	2118	2558	804	0	4696	13662	0	100	
226752	4484	0	1752	3876	0	11362	0	0	0	0	0	0	29992	0	1487	5616		10692	9200	1922	8201	5047	0	0	2430	5771	1969	522	1084	3963	414	155	9610	25722	0	2783	
226949	3043	0	1890	2612	0	5277	0	0	0	0	0	0	6741	0	423	301		3397	0	222	2490	100	0	0	989	1501	896	11	0	100	201	0	3387	6318	0	0	
227151	6972	3	1939	10657	0	16398	0	0	0	0	0	0	50625	0	6548	13178		19433	11041	4142	11193	8056	0	0	3776	7418	6576	1663	1672	6384	4620	501	14177	41663	279	2414	
227179	199457	50	812	31842	0	64704	0	0	0	0	0	0	354284	0	7672	36470		55995	62362	10770	48037	31560	0	0	16912	31125	7696	262	8800	22760	4910	0	63480	346612	362	0	
227357	8201	12	1568	29440	0	62613	0	0	0	0	0	0	77896	0	1322	14459		39825	15411	6034	26317	9057	0	0	7929	18388	11591	1917	3740	5317	4463	939	60989	76092	44	482	
227656	2270	1	396	12070	0	16792	0	0	0	0	0	0	27262	0	1197	5393		17156	2443	4038	13451	3900	0	0	6102	7634	2423	997	1397	2503	986	508	16395	25577	0	488	
228000	47712	8	372	30809	0	46462	0	0	0	0	0	0	167648	0	2912	22945		72080	24911	18178	36754	8684	0	0	15633	21980	24693	9774	2834	5850	8897	5364	46082	164736	0	0	
228055	3347	0	856	3974	0	8142	0	0	0	0	0	0	16917	0	4286	2300		7332	3938	701	4055	2200	0	0	2038	2534	1545	1215	900	1300	100	0	7286	12631	0	0	
228158	14427	13	1771	22094	0	42489	0	0	0	0	0	0	96933	0	9905	22357		38418	21731	6267	30249	18592	0	0	10082	20167	6963	1206	4709	13883	2960	805	40705	87028	0	0	
228345	3857	3	405	6731	0	9876	0	0	1761	100	4621	0	84109	0	1753	17211		47054	15987	12747	33101	15588	468	2760	8592	24509	13953	0	4322	11266	1623	0	9468	76315	0	6041	
228952	1543	0	740	3272	0	8260	0	0	0	0	0	0	10425	0	2979	2628		4602	1652	554	4275	2628	0	0	1328	2948	317	9	1600	1028	0	0	7520	7446	0	0	
229146	10525	0	10018	16096	0	34722	0	0	0	0	0	0	54763	0	914	8188		31793	4257	1733	17186	4759	0	0	5216	13583	8496	4498	1021	3738	2690	739	24704	53849	0	0	
229342	3882	0	38793	7530	0	64037	0	0	0	0	0	0	56087	0	7862	17336		23288	11580	3292	12925	10020	0	0	2856	10069	7725	2638	563	9457	6885	431	25244	48225	0	0	
229427	159143	525	894	108542	0	129438	0	0	0	0	0	0	841089	0	1371	89487		160623	431836	44499	90694	54499	0	0	30974	61044	51485	17120	17855	37232	24449	9951	126994	839718	1025	0	
229454	2610	0	1281	11061	0	15637	0	0	0	0	0	0	33989	0	10560	9404		14022	7953	2153	12481	8101	0	0	6843	5638	1447	94	6096	2005	662	640	14356	23429	0	0	
229801	1531596	706	569921	815350	0	948894	0	0	0	63513	63513	0	7014481	0	231219	937387		1291599	3253899	397573	701609	717109	0	0	287497	418248	291884	293970	572569	144540	107032	113246	378267	6783262	0	0	
229913	20848	0	0	107137	26	107137	0	0	0	0	0	0	21607	0	0	740		19	0	0	0	740	0	0	0	0	0	19	740	0	0	0	106261	20757	850	850	
229940	7752	0	294	6550	0	9116	0	0	0	0	0	0	33953	0	3081	5235		15169	5798	4068	11846	4500	0	0	3538	8308	3322	0	1259	3241	736	0	8822	30872	0	0	
229959	1368	10	1658	4360	0	6751	0	0	0	0	0	0	9843	0	3958	2160		3182	3133	0	3182	2160	0	0	1016	2166	0	0	2060	100	0	0	5083	5885	0	0	
230254	7191	2	3319	5105	0	14202	0	0	0	0	0	0	43254	0	5237	6004		16859	13200	7536	14343	5262	0	0	4228	10115	2032	484	892	4370	328	414	10881	38017	0	0	
230357	1105	0	330	5107	0	8561	0	0	0	0	0	0	14452	0	1088	3840		4600	4907	20	4495	3590	0	0	2251	2244	105	0	2593	997	250	0	7626	13048	605	316	
230423	26491	220	8098	19218	0	41036	0	0	0	0	0	0	143362	0	17919	31653		59643	25575	18957	31897	17157	0	0	13334	20637	18067	7605	5569	11588	11183	3313	32718	125443	0	0	
230508	16916	0	484	14637	0	16297	0	0	0	0	0	0	47955	0	284	7254		21118	2667	2011	18765	6148	0	0	7678	11087	2052	301	2938	3210	1006	100	15813	47671	0	0	
230535	3529	0	3112	7945	0	17234	0	0	69	0	69	0	95680	0	36856	60989		22258	8904	2756	9711	44841	0	0	117	9594	11258	1289	0	44841	15047	1101	14122	58824	0	0	
230553	30722	21	1365	76872	0	107051	0	0	0	0	0	0	129831	0	256	11087		22741	65281	9298	17935	9530	0	0	5973	11962	4806	0	3538	5992	1557	0	105665	129575	0	0	
230610	34215	15	6599	29348	0	57839	0	0	0	0	0	0	82122	0	8487	11198		23558	13151	5336	3605	6487	0	0	8124	5259	8503	1670	7303	718	1720	1457	51225	73635	0	0	
230740	1041	0	339	986	0	3794	0	0	1089	18986	20075	0	26032	0	396	20140		4851	0	0	3477	16792	990	15979	676	2801	916	458	3965	12827	2422	926	3455	23645	0	1991	
230759	23226	20	456	19700	0	22648	0	0	0	0	0	0	436787	0	6487	163388		69658	180515	3397	59874	124868	0	0	36929	22945	9127	657	67860	57008	36695	1825	22172	421349	0	8951	
231149	15884	0	8788	12008	0	31308	0	0	0	0	0	0	80497	0	5250	8587		47836	8189	9336	27606	4482	0	0	10051	17555	14514	5716	1266	3216	3523	583	22520	75247	0	0	
231242	44621	69	1257	351747	0	461052	0	0	495	225769	226264	0	1001846	0	20322	456792		284329	216103	46279	258402	218216	495	10700	70107	188295	18856	7073	66528	151688	41778	196797	459726	980329	0	1195	
231279	7872	0	854	9476	0	16813	0	0	0	0	0	0	66925	0	1627	8594		29882	20577	7590	20325	6928	0	0	5128	15197	9297	260	5517	1411	1666	0	15959	65298	0	0	
231336	21859	6	1511	15149	0	27492	0	0	0	0	0	0	77594	0	4001	8684		27405	19646	8853	19769	6332	0	0	7418	12351	6680	956	3332	3000	2252	100	25881	73493	94	100	
232258	1837	0	219	1965	0	4536	0	0	0	0	0	0	7357	0	792	494		3947	1079	473	3616	344	0	0	1616	2114	217	0	244	100	150	0	4317	6565	0	0	
232548	40743	14	3714	11665	0	13500	0	0	0	0	0	0	153976	0	5357	26495		42991	43747	5648	24337	16222	0	0	2716	21621	12286	6368	795	15427	5521	4752	9291	148619	481	0	
232744	3230	6	185	3764	0	7738	0	0	0	0	0	0	33041	0	1927	3948		22544	3319	3564	15249	2107	0	0	6745	9581	4115	2103	726	1676	1372	174	7547	31114	0	0	
232847	9637	0	1711	8808	0	22470	0	0	0	0	0	0	85118	0	8196	15891		50605	8985	9188	34740	12981	0	0	16308	18432	12443	3422	7111	5870	1819	1091	20759	76170	0	752	
232856	8991	23	7678	43378	0	63465	0	0	0	0	0	0	73017	0	5115	17144		30251	16631	4847	25398	15366	0	0	9533	15865	3752	1101	9649	5717	1019	759	55728	67902	36	0	
233022	48628	0	13634	37816	0	79865	0	0	1978	19087	21065	0	167076	0	7016	46172		53714	18561	10045	35148	29040	1087	9528	9105	26184	16805	1620	7106	21934	15905	1226	66227	150039	4	10021	
233031	1494445	13167	264103	3533189	0	4936977	0	0	0	0	2394967	0	28109297	2931	2367314	5577094		6262610	14775147	3079618	4163989	4595930	0	2394967	1473707	2690282	1496863	601758	2273172	2322758	656074	325091	4623962	25730732	35745	8320	
233246	1889	0	789	6570	0	11728	0	0	0	0	0	0	25321	0	4092	3244		12889	7299	1213	8895	2532	0	0	3033	5862	3642	352	651	1881	573	139	10939	21229	0	0	
233358	6302	17	3403	36914	0	58904	0	0	0	0	0	0	67146	0	1266	18719		25790	16335	3902	22669	17018	0	0	9599	13070	2930	191	8678	8340	1498	203	55480	65880	4	0	
233442	3896	5	652	1296	0	3427	0	0	0	0	0	0	8359	0	295	466		3997	0	420	2182	265	0	0	892	1290	1580	235	0	265	100	101	2770	8064	0	0	
233451	4571	4	96	1477	0	5154	0	0	0	0	0	0	17572	0	407	3026		9232	743	4069	7505	2224	0	0	1904	5601	1503	224	311	1913	802	0	5054	17165	0	0	
233527	13635	0	245	17070	0	28577	0	0	0	0	0	0	52348	0	172	5799		27965	4949	6130	13286	2885	0	0	3442	10158	8217	6148	587	2298	1045	1869	28332	52176	0	0	
233554	7710	66	6713	20813	0	50535	0	0	1287	32496	33783	0	152806	0	13390	50481		59341	35274	8676	36259	24672	297	13383	10012	26247	22810	272	7688	16984	25347	462	43756	139416	0	0	
234056	1658	0	28	2902	0	5128	0	0	0	0	0	0	21683	0	6606	9250		9878	897	550	7662	8525	0	0	2304	5358	2035	181	2121	6404	725	0	5100	15077	0	0	
234355	104833	28	49436	86525	0	137861	0	0	0	0	0	0	384991	0	29659	49773		183646	46739	28647	122721	30450	0	0	38398	84570	40808	19870	12188	18262	10148	9175	88397	355332	0	0	
234506	63564	4	8866	27790	0	37473	0	0	0	0	0	0	102142	0	23214	2018		13757	22803	5124	11322	1776	0	0	3365	7958	2433	0	1150	626	242	0	28603	78928	0	0	
234645	9493	1	5047	15280	0	43135	0	0	48517	4500	61141	0	190072	0	1944	39565		121922	19092	14905	89442	28685	35067	6675	15399	74043	29567	2913	6068	22617	8621	2259	38087	138280	0	49848	
234739	41399	33	32828	70613	0	152018	0	0	0	0	0	0	274729	0	16462	69187		110894	53249	17043	82831	53086	0	0	28991	53840	21007	7056	18170	34916	11121	4980	119157	257869	0	398	
234841	2977	0	204	4660	0	8375	0	0	0	0	0	0	81799	0	8620	14902		29529	34391	9369	21676	10307	0	0	7259	14417	6283	1570	1803	8504	3652	943	8171	73179	0	0	
235017	29245	8	1500	17967	0	19473	0	0	0	0	0	0	71332	0	2259	11093		30994	0	4190	14918	6472	0	0	5466	9452	13481	2595	3441	3031	4186	435	17965	69073	0	0	
235231	9738	2	2884	17571	0	24882	0	0	0	0	0	0	93317	0	7234	34867		43723	4989	12102	37341	30095	0	0	19254	19963	3090	1416	12313	18689	2521	1344	21996	86083	0	0	
235316	3744	0	1837	4821	0	6672	0	0	0	0	0	0	16695	0	5	900		6183	5868	118	1325	400	0	0	397	928	3255	1603	100	300	300	200	4835	16690	0	0	
235446	16410	3	7061	14739	0	45043	0	0	0	0	0	0	72739	0	5001	8069		35747	12513	4312	22042	5359	0	0	7606	14936	10211	2994	3441	1918	1844	866	36616	67738	1363	0	
235521	28571	8	9208	32839	0	57103	0	0	0	0	0	0	67320	0	5146	10745		24810	3194	6567	14897	7013	0	0	3930	10967	7935	1978	1303	5710	2948	784	46001	61390	1886	784	
235530	26175	0	4636	41632	0	66879	0	0	0	5026	5026	0	119237	0	8935	28136		34518	30408	3798	21337	16094	0	1089	5797	15540	9846	3335	6959	9135	4498	7544	62243	109213	0	1089	
235558	0	0	129	767	0	2202	0	0	0	0	0	0	5444	0	458	1243		4019	182	630	3611	605	0	0	1013	2598	408	0	104	501	638	0	2068	4892	5	94	
235950	0	2	592	9889	0	16678	0	0	0	0	0	0	26790	0	9056	9535		5538	11717	1121	4622	9435	0	0	1729	2894	751	164	7994	1441	100	0	16084	17734	0	0	
236050	3761	0	538	2883	0	8313	0	0	0	0	0	0	24160	0	2177	2525		14534	3340	2133	7438	1515	0	0	1665	5774	6574	521	496	1019	747	263	7775	21983	0	0	
236153	138291	15	1142	26209	0	33558	0	0	0	0	0	0	471839	0	31596	89863		203175	40510	18949	117075	58525	0	0	30382	86693	49278	36822	23106	35419	18977	12361	32401	440243	0	0	
236256	1949	12	2015	7349	0	20946	0	0	0	0	0	0	35811	0	1103	2633		20101	11128	4402	15813	1980	0	0	4651	11162	3528	760	655	1325	321	332	18919	34708	0	0	
236452	259	0	0	8130	0	12156	0	0	99	15273	15372	0	62641	0	200	28183		16499	17700	634	14235	24166	99	12208	3387	10848	1999	265	4077	20089	3810	207	12134	56511	22	5930	
236519	43171	16	6831	36353	0	72023	0	0	0	0	0	0	192919	0	19954	45873		97463	6412	16293	44038	31472	0	0	10324	33714	44559	8866	7073	24399	10438	3963	65176	172965	0	0	
236603	37941	43	4438	21217	0	34863	0	0	0	0	0	0	98949	0	14688	7574		33899	19536	9142	16256	5063	0	0	8290	9487	11840	4281	2361	2702	1687	824	30260	84261	122	0	
236649	261128	22	34193	57491	0	154955	0	0	0	0	0	0	471201	0	62277	37915		87765	84394	14156	50848	28517	0	0	18846	33165	35735	19	17228	11438	9249	0	119065	408924	1675	0	
236706	104603	35	58141	52948	0	93390	0	0	0	0	0	0	895761	0	11500	76613		179812	534733	29956	108619	50032	0	0	52838	56434	53430	17110	32788	17244	19801	6780	35214	884162	0	99	
236751	72535	7384	94154	128238	0	246585	0	0	396	356	752	0	1172310	2210	95611	313525		218913	567337	48128	143003	212465	396	356	53109	89894	53629	22281	78039	134426	67450	33610	145010	1072282	37	2207	
236957	13506	3	6440	8497	0	37573	0	0	0	0	0	0	65049	0	4338	9520		27972	14051	4352	19233	7789	0	0	6067	13166	7353	1386	2496	5293	1415	316	31124	60711	6	0	
237066	153893	31	17201	29793	0	50696	0	0	0	0	0	0	261396	0	1143	34844		44259	28400	9373	37336	29853	0	0	12547	24789	6342	579	14303	15550	4765	225	33197	260253	267	0	
237150	5482	0	272	18472	0	33010	0	0	0	0	0	0	64514	0	802	28400		21426	9206	3820	16973	24857	0	0	7064	9909	2673	1780	15866	8991	1321	2221	32617	63446	121	266	
237619	187152	11	0	60804	0	117103	0	0	0	0	0	0	497052	0	10000	53758		247316	8826	50651	155859	37519	0	0	41313	114546	67037	24420	6807	30712	10339	5900	117092	486792	0	260	
237637	3472	0	2562	3930	0	13054	0	0	0	0	0	0	31904	0	3608	12183		14154	2095	2948	13922	12075	0	0	4392	9530	232	0	5233	6842	108	0	10492	28296	0	0	
237936	40941	42	22513	46169	0	153959	0	0	20277	0	20277	0	498540	0	85551	122113		173407	162079	33243	106025	95904	9880	0	45586	70256	51495	6070	65687	30217	23861	2349	131404	411722	0	1267	
237954	7352	2	4574	11301	0	30322	0	0	0	0	0	0	35635	10	7112	14218		12152	1913	3995	9557	12848	0	0	2907	6650	2262	333	1845	11003	1256	114	25746	28513	0	0	
238045	4316	2	2692	6481	0	10439	0	0	0	0	0	0	13331	0	1018	1865		6965	185	0	6002	1365	0	0	2571	3453	797	144	462	903	500	0	7745	12313	0	0	
238139	21851	4	725	16057	0	24563	0	0	0	0	0	0	61408	0	9669	9854		16839	12863	3757	12794	9165	0	0	4865	7929	4045	0	5448	3717	689	0	23834	51739	0	0	
238241	22034	4	9928	19418	0	43590	0	0	0	0	0	0	126943	0	5007	16302		48360	40247	7639	24726	10737	0	0	12448	12278	16036	7598	5104	5633	4164	1401	33387	121935	271	1	
238250	1957	4	1513	7342	0	17323	0	0	0	0	0	0	16156	0	1917	4590		7755	1854	1791	6202	3798	0	0	2343	3859	1318	235	1450	2348	792	0	15806	14239	0	0	
238661	9855	22	11488	41628	0	77605	0	0	0	0	0	0	126478	0	11944	16609		35681	64333	4171	21248	10263	0	0	7716	13532	12029	2404	3525	6738	5243	1103	66090	114534	5	0	
238737	8155	8	0	53082	0	93807	0	0	3554	100	3654	0	235851	0	0	115668		63513	48515	6373	51021	74237	3554	100	15983	35038	12427	65	23985	50252	38709	2722	93799	235851	0	0	
238755	3409	3	946	13816	0	20404	0	0	0	0	0	0	31322	0	55	6036		10448	11429	1706	8258	5331	0	0	2910	5348	1256	934	2976	2355	505	200	19455	31067	0	200	
238812	3583	0	2	10661	0	13391	0	0	2097	0	2097	0	46911	0	240	6411		23512	13405	2735	10978	2095	1287	0	2538	8521	10190	2263	510	1585	2767	1549	13389	38846	0	7825	
239015	4293	0	0	83228	0	93359	0	0	0	0	0	0	102388	0	12000	83314		4520	10261	710	4514	83049	0	0	3590	924	6	0	66253	16796	265	0	93359	90388	0	0	
239042	2988	0	0	2459	0	4628	0	0	0	0	0	0	19064	0	220	917		12290	2869	2175	7476	387	0	0	2593	4883	4088	726	100	287	419	111	4574	18844	54	0	
239275	117916	102	918	15964	0	34917	0	0	0	60176	60176	0	466364	0	2895	144392		159692	44364	24279	122748	122300	0	47146	30856	92240	28641	7955	28102	94198	16558	5534	33897	463469	0	0	
239556	13798	3	12836	11961	0	50064	0	0	0	0	0	0	66794	0	13300	26123		22412	4461	2791	17377	20806	0	0	8771	8640	4031	970	5288	15518	4814	503	36878	52675	347	819	
239613	238480	0	15053	24326	0	46591	0	0	0	3000	3000	0	631546	0	74373	106918		218014	68134	23752	118899	86609	0	3000	40884	81415	65569	30146	42766	43843	13618	6691	31538	557173	0	0	
239640	11162	0	316	9678	0	19179	0	0	0	0	0	0	53365	0	1683	9445		21788	10970	2952	10217	3904	0	0	4006	6211	10040	1531	1118	3798	4329	200	18863	51682	0	0	
239659	6785	0	1160	39900	0	52789	0	0	0	0	0	0	88463	0	1101	20732		28150	32797	3884	19674	12434	0	0	8178	11853	5786	2333	5105	7331	6198	2098	51629	87362	0	0	
239752	5470	5	1432	4994	0	14938	0	0	0	0	0	0	29019	0	3706	4670		11322	7559	2025	6817	2408	0	0	2049	5070	2514	1688	737	1801	1232	900	13501	25313	0	0	
240356	6750	3	259	6220	0	18644	0	0	95	4461	4556	0	34487	0	3302	9185		13859	4693	2483	8154	4423	0	0	2324	5831	5286	418	911	3512	1709	3053	18382	31185	0	0	
240459	5049	0	837	3836	0	9434	0	0	0	0	0	0	23172	0	1529	3425		10388	4310	3333	8763	2657	0	0	2266	6497	1625	0	1315	1342	768	0	8596	21643	1	0	
240468	2503	1	1173	11521	0	21588	0	0	0	0	0	0	26458	0	2015	11404		10798	1753	1552	10379	10128	0	0	4299	6080	419	0	6662	3466	1176	100	20414	24443	0	0	
240954	8394	7	0	32214	0	41493	0	0	0	0	0	0	66914	0	0	11971		20543	26006	4971	14477	7454	0	0	4602	9886	4755	1300	1148	6306	3507	1010	41486	66914	0	0	
241009	17320	6	2219	13158	0	19238	0	0	0	0	0	0	60154	0	23473	2680		9781	30373	3778	7653	2575	0	0	2772	4881	2128	0	993	1582	105	0	17013	36681	0	0	
241157	15549	48	11101	42585	0	80519	0	0	4240	0	4240	0	156263	0	23637	53924		69285	17505	19270	45970	45303	4240	0	17584	33523	13748	4430	25694	19609	5700	2921	69065	132210	305	416	
241559	0	15	855	8952	0	21645	0	0	0	0	0	0	41746	0	5604	7800		20154	13792	2726	12470	5886	0	0	3566	8904	7341	343	2785	3101	1707	207	20474	35966	301	176	
241607	124648	0	4379	45898	0	71589	0	0	1670	0	17824	0	334725	0	1283	48731		116130	45216	27716	46906	7471	1378	443	13879	33483	59995	8773	1943	5528	28914	12346	67210	325956	0	7486	
242248	22212	10	2272	8831	0	26358	0	0	0	0	0	0	57896	0	9653	5617		18563	11504	5398	10137	3597	0	0	2491	7646	5481	2945	644	2953	1570	450	23890	48243	186	0	
242257	8597	0	2683	15192	0	19952	0	0	0	0	0	0	95136	0	7103	16558		48769	21212	9315	27953	12776	0	0	8495	19575	13774	6925	2914	9862	1795	1987	17268	88033	1	0	
242275	3032	0	2084	5773	0	16679	0	0	0	0	0	0	30617	0	4028	9264		14088	4234	1598	12875	8900	0	0	3381	9494	871	342	2360	6540	364	0	14584	26589	11	0	
242444	144551	30	1214	96514	0	129892	0	0	0	0	0	0	439059	0	26260	34017		58391	202100	17200	41520	18312	0	0	13948	27581	10312	6550	7331	10981	5123	10582	128648	412799	0	0	
242949	7740	2	565	7855	0	24052	0	0	0	0	0	0	53940	0	20718	3536		13071	29593	1215	7856	2421	0	0	3083	4773	4638	577	1325	1096	801	314	23485	33222	0	0	
242958	9757	6	4571	6032	0	32012	0	0	0	0	0	0	28064	0	1566	7165		11142	0	3274	7260	5363	0	0	2944	4316	2414	1468	2784	2579	807	995	27435	26498	0	0	
243151	247724	167	357	153281	0	185281	0	0	594	100	694	0	612758	0	150	89371		70904	204759	18352	39606	44044	396	100	14528	25078	29676	1622	15586	28458	43077	2250	184757	612608	0	0	
