"IDRSSD"	RCFD1578	RCFD1752	RCFD2148	RCFD2160	RCFD2166	RCFD2168	RCFD3549	RCFD3550	RCFD3551	RCFDA519	RCFDA520	RCFDB556	RCFDC009	RCFDC010	RCON1578	RCON1752	RCON2148	RCON2160	RCON2166	RCON2168	RCON3549	RCON3550	RCON3551	RCONA519	RCONA520	RCONB556	RCONC009	RCONC010	TEXT3549	TEXT3550	TEXT3551	
	REPOSSESSED PERSONAL PROPERTY	HISTCL COST OF ALL OTH AVL-FOR-SALE	NET DEFERRED TAX ASSETS	OTHER ASSETS	PREPAID EXPENSES	ALL OTHER ASSETS	1ST ITM AMT FOR OTH AS OV25% OF 2160	2ND ITM AMT FOR OTH AS OV25% OF 2160	3RD ITM AMT FOR OTH AS OV25% OF 2160	INT-ONLY STRIPS RCVBL ON:MORTG LOANS	INT-ONLY STRPS RCVBL ON:OT FIN ASSTS	ACCRUED INTEREST RECEIVABLE	CASH SURRENDER VAL OF LIFE INSURANCE	DERIVATIVES W/POSITIVE FAIR VALUE	REPOSSESSED PERSONAL PROPERTY	HISTCL COST OF ALL OTH AVL-FOR-SALE	NET DEFERRED TAX ASSETS	OTHER ASSETS	PREPAID EXPENSES	ALL OTHER ASSETS	1ST ITM AMT FOR OTH AS OV25% OF 2160	2ND ITM AMT FOR OTH AS OV25% OF 2160	3RD ITM AMT FOR OTH AS OV25% OF 2160	INT-ONLY STRIPS RCVBL ON:MORTG LOANS	INT-ONLY STRPS RCVBL ON:OT FIN ASSTS	ACCRUED INTEREST RECEIVABLE	CASH SURRENDER VAL OF LIFE INSURANCE	DERIVATIVES W/POSITIVE FAIR VALUE	1ST ITM AMT FOR OTH AS OV25% OF 2160	2ND ITM AMT FOR OTH AS OV25% OF 2160	3RD ITM AMT FOR OTH AS OV25% OF 2160	
75633	0	25491	32224	1561076	0	1422020				0	0	81341	984635	0		1540																
75651															0	255	0	1237	409	409	0	0	0	0	0	573	0	0				
75857															81	518	573	2578	60	366	0	0	0	0	0	1121	0	0				
76050															0	542	0	1682	167	194	25	0	0	0	0	946	0	0	SOFTWARE                                                                                                                                                                                         			
76135															0	1021	0	2252	115	300	84	0	0	0	0	931	89	0	Tax Benefit Receivable                                                                                                                                                                           			
76153															0	311	0	898	87	111	0	0	0	0	0	476	0	0				
76201	0	1249000	0	11632000	0	9472000	0	0	0	0	140000	771000	2468000	0		1249000																
76443															0	1084	0	2172	13	115	84	0	0	0	0	973	0	0	Offical Check Processer Receivable                                                                                                                                                               			
76742															26	1252	0	4693	100	2670	2286	0	0	0	0	771	245	0	Bank Owned Life Insurance                                                                                                                                                                        			
76854															0	759	106	4750	0	3343	0	0	0	0	0	542	3063	0				
77150															0	85	130	440	14	21	7	0	0	0	0	204	0	0	Software Cost                                                                                                                                                                                    			
77253															0	341	0	1347	55	532	0	0	0	0	0	474	433	0				
77347															0	2311	6	4459	692	782				0	0	1360	0	0				
77374															0	5543	0	15718	0	7671	0	0	0	0	0	2504	7084	258				
77422															0	310	203	1164	152	528	163			0	0	123	0	0	NON QUALIFIED DEFERRED COMP PLAN                                                                                                                                                                 			
77758															0	1431	2501	9405	0	858	283	388	0	0	0	4615	0	0	Accounts Receivable                                                                                                                                                                              	Trust Premium - Intercompany                                                                                                                                                                     		
77851															0	2774	553	13891	0	4857	0	0	0	0	0	5707	0	0				
78036															0	1698	0	2249	0	202	0	0	0	0	0	349	0	0				
78054															0	350	0	1794	46	568	0	0	0	0	0	876	510	0				
78157															0	0	0	189	34	94	60	0	0	0	0	95	0	0	INT EARNED NOT CO.-SECURITIES                                                                                                                                                                    			
78241															0	108	0	1005	68	168	0	0	0	0	0	729	28	0				
78559															0	23	4	221	32	36	0	0	0	0	3	155	0	0				
78643															0	361	113	1126	60	99				0	0	553	0	0				
78858															0	25	105	252	15	15	0	0	0	0	0	107	0	0				
79042															0	183	0	706	0	7	0	0	0	0	0	516	0	0				
79127															0	18	540	1046	0	94	0	0	0	0	0	394	0	0				
79145															0	1059	459	2397	43	143	100	0	0	0	0	736	0	0	VENTURE CAPITAL                                                                                                                                                                                  			
79257															0	51	0	273	0	0	0	0	0	0	0	222	0	0				
79855															0	831	46	2217	31	77	37	0	0	0	0	1263	0	0	IN PROCESS DDA                                                                                                                                                                                   			
80020															0	114	0	198	0	0	0	0	0	0	0	84	0	0				
80150															0	541	0	5346	0	965	0	0	0	0	0	3840	802	0				
80431															0	478	54	3619	0	2569	0	0	0	0	0	518	2530	0				
80552															0	6	0	899	0	652	0	0	0	0	0	241	581	0				
80936															0	306	0	1139	183	336	137	0	0	0	0	497	0	0	Software                                                                                                                                                                                         			
81054															0	617	0	1015	26	26	0	0	0	0	0	372	0	0				
81429															0	250	102	856	220	249	0	0	0	0	0	255	0	0				
82024															0	863	1502	3500	261	218	-106	0	0	0	0	917	0	0	CASH ITEMS (credit balance)                                                                                                                                                                      			
82033															0	411	97	2234	206	1406	0	0	0	0	0	320	1197	0				
82257															0	167	11	522	0	0	0	0	0	0	0	344	0	0				
82350															0	153	0	1014	131	273	0	0	0	0	0	588	140	0				
82659															0	201	0	815	45	46	0	0	0	0	0	568	0	0				
83151															0	268	0	1926	42	1288	76	0	0	0	0	370	1086	0	Dealer Loan Reserve                                                                                                                                                                              			
83236															0	86	0	823	31	35	0	0	0	0	0	702	0	0				
83311															0	0	0	84755	0	74539	0	0	0	0	0	10216	49529	0				
83357															0	0	0	309	0	0	0	0	0	0	0	309	0	0				
83450															0	3767	1771	13391	1048	2436	1106			0	0	5417	0	0	Fed Tax Receivable                                                                                                                                                                               			
83638	0	7003	9435	33214	700	2436	1339	0	0	0	0	14340	0	201		7003													Accounts Receivable                                                                                                                                                                              			
83834															0	184	0	1230	0	494	0	0	0	0	0	552	227	0				
83852															0	0	0	519	0	119	48	52	0	0	0	400	0	0	Student loan origination fees                                                                                                                                                                    	Susidiary accounts receivable                                                                                                                                                                    		
83955															0	203	171	1079	71	71	0	0	0	0	0	634	0	0				
84046															0	250	0	602	0	0	0	0	0	0	0	352	0	0				
84055															0	242	0	526	0	5	0	0	0	0	0	279	0	0				
84251															0	0	0	252	0	0	0	0	0	0	0	252	0	0				
84345															0	421	0	2311	524	1064	512	28	0	0	0	826	0	0	Miscellaneous Assets                                                                                                                                                                             	Loan Late Fees Receivables                                                                                                                                                                       		
84541															0	1071	0	7752	92	4712	3930	647	43	0	0	1969	0	0	BOLI                                                                                                                                                                                             	Accrued Interest Securities                                                                                                                                                                      	Other Misc Assets                                                                                                                                                                                	
84804															0	0	44	304	33	65	28	0	0	0	0	195	0	0	Cash Items                                                                                                                                                                                       			
84970															0	4419	226	13647	0	7644	0	0	0	0	0	1358	6409	0				
85043															0	47	31	1715	47	160	0	0	0	0	0	1477	69	0				
85052															0	26	0	26	0	0				0	0	0	0	0				
85258															0	275	0	2120	40	1008	585	0	0	0	0	837	383	0	Cash Value Life Ins.- Executives                                                                                                                                                                 			
85454															0	0	0	846	0	131	131	0	0	0	0	715	0	0	WARRANTS                                                                                                                                                                                         			
85856															0	79	0	301	21	21	0	0	0	0	0	201	0	0				
85931															0	978	0	2295	0	720	0	0	0	0	0	597	600	0				
86349															0	577	0	1928	119	406	0	0	0	0	0	945	222	0				
86358															0	0	0	934	0	19	0	0	0	0	0	915	0	0				
86527															0	5313	0	21644	0	13196	0	0	0	0	0	3135	11434	0				
86554															0	242	0	771	46	49	0	0	0	0	0	480	0	0				
87047															0	316	0	2844	0	1875				0	0	653	1609	0				
87159															0	109	0	1180	53	124	39	31		0	0	947	0	0	ART WORK                                                                                                                                                                                         	ADVANCE FOR CREDIT CARD CLEARINGS                                                                                                                                                                		
87234															0	1185	0	3475	0	373	0	0	0	0	0	1917	0	0				
87476															0	3145	0	4246	258	259	0	0	0	0	0	842	0	0				
87533															0	500	633	3159	49	550	0	0	0	0	0	1476	0	0				
87944															0	2045	2219	10187	695	2107	1181			0	0	3816	0	0	CURRENT INCOME TAX BENEFIT                                                                                                                                                                       			
88240															38	156	0	781	35	126	0	0	0	0	0	499	53	0				
88259															0	343	0	2709	0	1939	0	0	0	0	0	427	1924	0				
88352															25	0	0	627	37	120	28	0	0	0	0	507	30	0	All other                                                                                                                                                                                        			
88455															0	965	0	5250	0	1960	0	0	0	0	0	2325	1551	0				
88530															0	1189	0	3879	616	1442	370	0	0	0	0	1248	0	0	Accounts Receivable Insurance Dept                                                                                                                                                               			
88950															0	49	0	414	25	35	0	0	0	0	0	330	0	0				
89032															0	464	0	2251	96	1409	209	0	0	0	0	378	1023	0	Interest receivagle on Investments                                                                                                                                                               			
89135															2	236	0	2916	94	1863	0	0	0	0	0	817	1740	0				
89162															0	0	0	5	0	2	0	0	0	0	0	3	0	0				
89452															52	449	0	965	35	137	0	0	0	0	0	379	0	0				
89751															0	1288	0	2932	205	304	0	0	0	0	0	1340	0	0				
89854															0	408	0	2725	0	1319	0	0	0	0	0	998	1149	0				
89957															0	86	0	518	99	112	0	0	0	0	0	320	0	0				
90047															0	0	0	288	9	9	0	0	0	0	0	279	0	0				
90159															0	189	0	753	46	83	37	0	0	0	0	481	0	0	Gold & Silver                                                                                                                                                                                    			
90234															0	358	611	2738	181	557	356	0	0	0	0	1212	0	0	Repossessed airplane                                                                                                                                                                             			
90252															0	0	20	266	0	0	0	0	0	0	0	246	0	0				
90328															0	845	424	7872	0	4661	0	0	0	0	0	1942	4350	0				
90337															0	1263	355	4869	0	2470	2291	0	0	0	0	781	0	0	Life Ins Policies bank paid M riche', G Callais, Paul Ca                                                                                                                                         			
90403															0	15061	4709	82409	0	50688	42302	0	0	0	0	11951	0	0	Bank s own Life Insc                                                                                                                                                                             			
90467															0	0	0	904	60	86	26	0	0	0	0	818	0	0	Purchased bond interest                                                                                                                                                                          			
90627															0	655	635	2916	163	325	0	0	0	0	0	1301	133	0				
90645															0	2	89	590	26	40	0	0	0	0	0	459	0	0				
90739															0	264	0	1125	51	51	0	0	0	0	0	810	0	0				
91129															0	319	49	914	71	71	0	0	0	0	0	475	0	0				
91147															0	212	0	547	37	60	20	0	0	0	0	275	0	0	Purchased Software                                                                                                                                                                               			
91156															0	623	0	3310	181	944	0	0	0	0	0	1743	534	0				
91259															0	443	0	1235	57	100	0	0	0	0	0	692	0	0				
91615															0	282	0	880	60	98	0	0	0	0	0	500	0	0				
91651															0	354	0	3101	0	1683	0	0	0	0	0	1064	1454	0				
91754															0	389	0	1421	121	524	0	0	0	0	0	508	289	0				
91866															0	1046	0	11056	0	8039				0	0	1971	7943	0				
91950															0	0	10	1568	34	1059	0	0	0	0	0	499	1025	0				
91969															0	0	0	11054	428	8805	0	0	0	0	0	2249	5664	297				
92050															0	72	0	757	25	69	0	0	0	0	0	616	0	0				
92144															0	2	0	702	0	121	0	0	0	0	0	579	121	0				
92162															0	575	281	1556	102	303	99	56	0	0	0	397	0	0	receivable from Credit Card Processor                                                                                                                                                            	rej dda debits                                                                                                                                                                                   		
92630															0	2375	1111	7321	303	860	449	0	0	0	0	2975	0	0	Prepaid Leases                                                                                                                                                                                   			
92706															0	1081	219	6932	309	4856	4000	0	0	0	0	776	547	0	B.O.L.I.  Purchase                                                                                                                                                                               			
92854															0	39	70	1353	0	770	0	0	0	0	0	474	654	0				
92902															0	9	74	400	0	283	244			0	0	34	0	0	PREPAID INSURANCE                                                                                                                                                                                			
93039															0	708	598	2885	410	986	372			0	0	593	0	0	Accounts receivable                                                                                                                                                                              			
93244															0	257	161	1009	50	67	0	0	0	0	0	524	0	0				
93329															0	64	0	592	32	35	0	0	0	0	0	493	0	0				
93413															0	1434	336	5393	0	2636	0	0	0	0	0	987	1732	0				
93543															33	1855	0	9490	646	6057	0	0	0	0	0	1578	5080	0				
93619															0	75	561	1612	0	976	808	0	0	0	0	0	0	0	Accrued income receivable                                                                                                                                                                        			
93628															0	161	212	2721	0	480	336	0	0	0	0	1868	0	0	VBIC, LLC                                                                                                                                                                                        			
93721															0	0	21429	54773	9546	15507	0	0	0	0	0	17837	0	0				
93758															0	330	0	1335	0	434	0	0	0	0	0	571	337	0				
94139															0	250	0	9330	3721	7133	0	0	0	0	0	1947	3046	0				
94447															0	424	0	1305	0	193	0	0	0	0	0	688	0	0				
94456															0	120	22	822	10	248	0	0	0	0	0	432	197	0				
94522															20	195	85	6271	285	4451	256	308		0	0	1540	3582	0	UNPAID LATE CHARGES                                                                                                                                                                              	DEFERRED COMP/FEES                                                                                                                                                                               		
94661															0	882	567	9865	0	6359	0	0	0	0	0	2057	5292	0				
94755															0	60	0	1647	0	346	207	56		0	0	1241	0	0	EARNED INTEREST REC D GOV AGEN                                                                                                                                                                   	EARNED INTEREST REC D MUN BDS                                                                                                                                                                    		
94858															0	264	0	1017	16	16				0	0	737	0	0				
95051															0	0	42	899	30	40	0	0	0	0	0	817	0	0				
95659															0	168	0	587	24	57	26			0	0	362	0	0	OTHER MISCELLANEOUS ASSETS                                                                                                                                                                       			
95725															0	1700	0	6823	579	3512	0	0	0	0	0	1611	0	0				
95855															0	540	0	1129	23	34	0	0	0	0	0	555	0	0				
96254															0	486	0	1544	107	107	0	0	0	0	0	951	0	0				
96357															0	375	206	1106	0	43	39	0	0	0	0	482	0	0	COMPUTER SOFTWARE                                                                                                                                                                                			
96553															7	107	197	1043	16	23	0	0	0	0	0	716	0	0				
97037															0	1873	1713	7656	1626	2265	0	0	0	0	0	1805	261	0				
97055															0	480	0	1186	21	77	56	0	0	0	0	629	0	0	DDA Suspense                                                                                                                                                                                     			
97279															0	223	0	358	0	29	0	0	0	0	0	106	0	0				
97457															0	126	0	348	13	13	0	0	0	0	0	209	0	0				
97804															0	3570	0	18379	0	13253	0	0	0	0	0	1556	8636	0				
97943															0	397	0	2264	48	48	0	0	0	0	0	1819	0	0				
98351															0	0	0	797	0	65	51	0	0	0	0	732	0	0	CASH ITEMS                                                                                                                                                                                       			
98454															422	812	0	2080	614	1047	11	0	0	0	0	221	0	0	TAX REFUND RECEIVALBE                                                                                                                                                                            			
98463															0	360	433	8522	0	5274	0	0	0	0	0	2455	3719	0				
98548															0	535	0	741	21	104	66	16	0	0	0	102	0	0	Accrued Interest Receivable                                                                                                                                                                      	Other Accounts Receivable                                                                                                                                                                        		
98557															34	468	214	3280	60	2205	0	0	0	0	0	393	1819	0				
98641															162	628	39	1812	212	616	0	0	0	0	0	529	0	0				
98717	0	339	512	8059	0	6571	3091	0	0	0	0	637	3098	0		339													Account Receivable                                                                                                                                                                               			
99004															0	894	294	3537	522	1543	522	143	100	0	0	806	220	0	Cash & Cash Equivalents (Princ./int. payment )Esop Secur                                                                                                                                         	Due from Management Services Building (Receivable)                                                                                                                                               	New York Bankers Association                                                                                                                                                                     	
99059															0	161	0	1038	139	220	0	0	0	0	0	657	0	0				
99143															69	749	196	3258	82	1261	1010	0	0	0	0	1052	0	0	ESI                                                                                                                                                                                              			
99255															0	105	0	711	8	135	31	0	0	0	0	471	96	0	PREPAID TAXES                                                                                                                                                                                    			
99442															0	2398	0	8227	209	4214	0	0	0	0	0	1615	4005	0				
99536															0	412	0	1912	63	63	0	0	0	0	0	1437	0	0				
99853															48	61	0	1017	43	511	129	46	0	0	0	445	245	0	SCHOOL WARRENTS                                                                                                                                                                                  	COMPUTER SOFTWARE                                                                                                                                                                                		
99974															193	363	0	4891	53	2534	0	0	0	0	0	1994	1795	0				
100160															0	1122	6055	8831	325	1124	536	0	0	0	0	530	0	0	Due from Travelers Express                                                                                                                                                                       			
100236															0	341	421	4780	70	2744	0	0	0	0	0	1274	2544	0				
100357															0	837	0	3095	355	370	0	0	0	0	0	1888	0	0				
100553															0	170	0	660	17	20	0	0	0	0	0	470	0	0				
100562															0	4174	6136	34348	0	18491	0	0	0	0	0	5547	15045	0				
100843															56	1843	0	6865	272	3046	0	0	0	0	0	1976	2650	0				
101019	0	18218	28427	128402	0	73916	12769	22845	0	0	0	7841	31967	860		18218													Principal payments receivable                                                                                                                                                                    	Future securities sold                                                                                                                                                                           		
101037															0	1599	360	5662	0	1710	846	0	0	0	0	1993	0	0	Mortgage lending receivable                                                                                                                                                                      			
101233															0	8448	0	23674	0	3766	0	0	0	0	0	11460	0	0				
101327															0	3932	3549	12516	0	3453	0	0	0	0	0	1582	1258	0				
101345															90	100	0	773	43	170	0	0	0	0	0	503	0	0				
101439															0	224	94	1158	46	80	0	0	0	0	0	760	0	0				
101671															13	1187	0	7642	195	5186	0	0	0	0	0	1269	4073	0				
101738															0	998	0	3056	337	770	0	0	0	0	0	1288	347	0				
101952															0	144	0	1501	0	752	0	0	0	0	0	605	660	0				
102155															0	32	0	1777	0	1458	0	0	0	0	0	287	1413	0				
102333															0	0	0	304	14	26	0	0	0	0	0	278	0	0				
102342															0	259	0	1355	0	48	0	0	0	0	0	1048	0	0				
102539															0	0	0	783	0	26	0	0	0	0	0	757	0	0				
102557															9	0	42	220	44	53	0	0	0	0	0	125	0	0				
103134															0	301	0	730	49	49	0	0	0	0	0	380	0	0				
103255															0	2385	498	15208	0	10360	0	0	0	0	0	1965	7495	0				
103536															0	1150	409	3827	0	400	220	0	0	0	0	1868	0	0	Transfer in Process (Transf from DP Sys. to Loan Sys.)                                                                                                                                           			
103554															0	4	0	1252	16	929	0	0	0	0	0	319	913	0				
103563															0	0	0	250	0	132	79	0	0	0	0	118	34	0	Bond Interest Earned Not Collected                                                                                                                                                               			
103602															0	0	0	109	0	0	0	0	0	0	0	109	0	0				
104038															0	5625	4404	26120	0	10932	0	0	0	0	0	5159	9823	0				
104056															0	405	0	762	107	107	0	0	0	0	0	250	0	0				
104234															0	175	0	650	39	136	90	0	0	0	0	339	0	0	Income Tax Receivable                                                                                                                                                                            			
104430															194	572	0	3200	140	464	0	0	0	0	0	2164	0	0				
104542															0	7	0	397	0	157	0	0	0	0	0	233	114	0				
104663															0	0	248	816	238	351	0	0	0	0	0	217	0	0				
105026															0	0	387	1756	0	458	177	0	0	0	0	911	0	0	Computer software                                                                                                                                                                                			
105044															0	62	0	296	30	37	0	0	0	0	0	197	0	0				
105053															62	430	117	1192	43	178	50	0	0	0	0	467	0	0	IENC - Securities                                                                                                                                                                                			
105071															0	1903	435	3573	219	439	0	0	0	0	0	796	107	0				
105222															0	980	217	2386	0	770	208			0	0	419	0	0	INTEREST REC. BOND PORTFOLIO                                                                                                                                                                     			
105530															30	547	69	1856	137	507	79	261	0	0	0	733	0	0	Other Miscellaneous Assets                                                                                                                                                                       	Other Real Estate                                                                                                                                                                                		
105633															0	325	255	1688	30	73	27	0	0	0	0	1035	0	0	NONPOST DDA                                                                                                                                                                                      			
106359															0	4303	0	18515	0	11786	0	0	0	0	0	2426	10873	0				
106377															0	3436	451	19964	0	13848	12070	0	0	0	0	2229	0	0	Bank owned life insurance                                                                                                                                                                        			
106452															0	1108	0	3887	192	523	0	0	0	0	0	2256	0	0				
106519															0	499	0	2249	0	1162	754	0	0	0	0	588	0	0	DIRECTORS PLAN                                                                                                                                                                                   			
106546															0	500	196	1695	61	294	0	0	0	0	0	705	233	0				
106555															0	113	0	420	21	22	1	0	0	0	0	285	0	0	LOAN PREMIUMS                                                                                                                                                                                    			
106658															0	571	0	4025	239	2640	0	0	0	0	0	814	2401	0				
107057															0	133	0	1145	0	360	0	0	0	0	0	652	360	0				
107141															0	217	0	2135	0	1378	1169	0	0	0	0	540	0	0	Bank Owned Life Insurance                                                                                                                                                                        			
107150															0	84	0	1742	0	838	0	0	0	0	0	820	54	0				
107226															0	45	75	864	103	389	0	0	0	0	0	355	0	0				
107244															0	4823	1214	13357	450	1262	732	0	0	0	0	6058	0	0	Computer software                                                                                                                                                                                			
107431															1147	500	0	2970	220	1367	0	0	0	0	0	1103	0	0				
107459															0	0	13	124	0	20	0	0	0	0	0	91	0	0				
107758															0	160	0	511	22	36	14	0	0	0	0	315	0	0	IBAA Bancard Clearing Account                                                                                                                                                                    			
108157															0	230	0	858	0	166	62	0	0	0	0	462	0	0	OTHER ACCOUNTS RECEIVABLE                                                                                                                                                                        			
108250															0	1014	0	1997	71	87	0	0	0	0	0	896	0	0				
108269															0	117	0	1906	0	1489	0	0	0	0	0	300	1489	0				
108652															0	12	0	138	16	16	0	0	0	0	0	110	0	0				
108746															0	36	0	899	0	402	322	0	0	0	0	461	0	0	INTEREST RECEIVABLE SECURITIES                                                                                                                                                                   			
108951															0	496	0	2515	0	177	0	0	0	0	0	1842	159	0				
109136															0	613	73	5287	0	3111	0	0	0	0	0	1490	3008	0				
109154															0	171	0	453	6	37	0	0	0	0	0	245	0	0				
109453															0	94	0	1465	0	859	196	0	0	0	0	512	663	0	ITEMS IN PROCESS                                                                                                                                                                                 			
109574															0	1329	125	3185	130	804	0	0	0	0	0	927	486	0				
109659															0	631	0	2297	0	1288	0	0	0	0	0	378	838	0				
109855															0	207	0	705	0	96	0	0	0	0	0	402	77	0				
110057															17	577	0	1466	102	119	0	0	0	0	0	770	0	0				
110066															0	10	0	162	0	117	0	0	0	0	0	35	0	0				
110356															0	70	0	1414	15	1134	0	0	0	0	0	210	1027	0				
110404															0	3021	0	4906	0	442	396	0	0	0	0	1443	0	0	Due from Affiliate Bank                                                                                                                                                                          			
110413															0	1685	0	5990	2601	3222	0	0	0	0	0	1083	0	0				
110655															0	135	0	1023	21	630	609	0	0	0	0	258	0	0	NON-POST DDA 'INSUFFICIENT FUNDS'                                                                                                                                                                			
110758															0	810	27	3946	0	2130	0	0	0	0	0	979	1552	0				
110936															0	298	367	1528	0	518	162	0	0	0	0	345	0	0	Payment Receivable                                                                                                                                                                               			
110945															0	356	0	1608	70	118	0	0	0	0	0	1134	0	0				
111157															0	197	0	990	114	368	254	0	0	0	0	425	0	0	DDA SUSPENSE                                                                                                                                                                                     			
111205															0	4148	730	6719	31	31	0	0	0	0	0	1810	0	0				
111559															0	69	0	1344	14	830	0	0	0	0	0	445	816	0				
111661															0	824	0	1685	75	130	0	0	0	0	0	731	0	0				
111942															0	426	0	1581	0	482	0	0	0	0	0	673	0	0				
111951															29	1075	0	2982	98	724				0	0	1183	581	0				
111979															0	730	0	4531	0	2864	0	0	0	0	0	937	2000	0				
112163															0	3144	0	13781	0	7765	0	0	0	0	0	2872	4907	0				
112332															0	530	0	1311	0	87	0	0	0	0	0	694	0	0				
112444															0	852	0	2882	44	1098	1052	0	0	0	0	932	0	0	Bank Owned Life Ins (BOLI)                                                                                                                                                                       			
112510															0	0	0	181	42	42	0	0	0	0	0	139	0	0				
112556															0	130	0	731	23	24	0	0	0	0	0	577	0	0				
112837	0	74703	3815	320457	0	167290	0	0	0	2104	0	72545	0	54932		74703																
112855															0	15557	34878	126808	0	76314	37619	0	0	0	0	59	0	0	Accounts Receivable                                                                                                                                                                              			
112976															0	1277	57	2427	0	453	0	0	0	0	0	640	237	0				
113003															0	924	0	2978	0	1497	0	0	0	0	0	557	1283	0				
113030															0	625	0	1799	0	444	0	0	0	0	0	730	0	0				
113151															0	937	782	10947	0	7061	6264	0	0	0	0	2167	0	0	Bank Owned Life Insurance                                                                                                                                                                        			
113441															0	1094	628	9041	0	5684	0	0	0	0	0	1635	5002	0				
113601															0	270	436	2207	0	892	682	0	0	0	0	609	0	0	FLOORPLAN OTHER ASSETS                                                                                                                                                                           			
113740															0	2624	1082	9690	0	1537	657	660	0	0	0	4447	0	0	Capitalized mortgage servicing                                                                                                                                                                   	Goodwill                                                                                                                                                                                         		
113759															0	159	0	356	18	68	31	0	0	0	0	129	0	0	Freddie Mac Prepaid Funds                                                                                                                                                                        			
113937															0	204	323	1871	251	619	235	0	0	0	0	725	0	0	INT REC - INVESTMENTS                                                                                                                                                                            			
114149															0	289	0	873	84	92	0	0	0	0	0	492	0	0				
114158															12	561	0	2065	83	111	16	0	0	0	0	1393	0	0	Accounts Receivable                                                                                                                                                                              			
114251															0	287	0	1404	23	435	0	0	0	0	0	682	412	0				
114260															0	4843	0	24071	0	6526	1989	2323	0	0	0	12702	0	0	Suspense Resources                                                                                                                                                                               	Bankcard work in transit                                                                                                                                                                         		
114457															0	544	0	2472	123	628	417	88	0	0	0	1300	0	0	INTEREST ACCRUED ON SECURITIES                                                                                                                                                                   	ACCOUNTS RECEIVABLE                                                                                                                                                                              		
114756															0	246	0	446	19	21	2	0	0	0	0	179	0	0	Art                                                                                                                                                                                              			
114774															0	194	0	415	25	94	0	0	0	0	0	127	0	0				
114840															0	1230	1027	6658	0	2817	0	0	0	0	0	1584	2119	0				
114859															0	255	0	1187	58	70	0	0	0	0	0	862	0	0				
115100															0	1041	338	2403	320	324	0	0	0	0	0	700	0	0				
115146															0	431	0	2380	0	476				0	0	1473	452	0				
115155															0	574	0	2155	0	1036	0	0	0	0	0	545	902	0				
115221															0	1805	0	6294	0	3014	0	0	0	0	0	1475	1373	423				
115342															0	693	0	2525	435	485	0	0	0	0	0	1347	0	0				
115575															0	1053	283	2267	0	339	0	0	0	0	0	592	138	0				
115641															0	8175	0	40769	6809	25002	0	0	0	0	0	7592	14888	0				
116077															0	1440	249	3457	403	1210	0	0	0	0	0	558	463	0				
116358															0	133	0	383	37	44	0	0	0	0	0	206	0	0				
116554															0	0	0	78	25	25	0	0	0	0	0	53	0	0				
116639															0	0	8	261	0	35	0	0	0	0	0	218	35	0				
116732															0	0	0	509	77	189	102	0	0	0	0	320	0	0	Accrued Interest on Bonds                                                                                                                                                                        			
116741															0	2	0	1172	17	33	0	0	0	0	0	1137	0	0				
117038															0	854	0	4553	60	2828	0	0	0	0	0	871	2768	0				
117458															0	827	110	2913	246	272	0	0	0	0	0	1704	0	0				
117672															0	1076	62	1430	106	106	0	0	0	0	0	186	0	0				
117841															0	1684	0	7232	0	4585	0	0	0	0	0	963	4213	0				
118156															0	0	0	4419	115	3550	0	0	0	0	0	869	3324	0				
118174															0	1751	467	3544	286	292	0	0	0	0	0	1034	0	0				
118352															8	102	0	465	17	125	67	26	4	0	0	238	0	0	OTHER ASSETS                                                                                                                                                                                     	IENC - US AGENCY                                                                                                                                                                                 	IENC - OTHER BANK CD S                                                                                                                                                                           	
118660															0	412	0	1201	124	125	0	0	0	0	0	664	0	0				
118736															0	439	209	2786	420	477	0	0	0	0	0	1661	0	0				
119153															0	240	0	1320	89	89	0	0	0	0	0	991	0	0				
119274															0	2777	1028	8574	0	3283	0	0	0	0	68	1418	2421	0				
119331															0	385	392	1742	0	22	0	0	0	0	0	943	0	0				
119528															0	1338	0	7215	396	4596	165	0	0	0	0	1281	4000	0	Software, Net of Amortization                                                                                                                                                                    			
119779															0	2315	0	6921	0	2988	0	0	0	0	0	1618	2639	0				
120542															0	356	0	916	0	29	0	0	0	0	0	531	0	0				
120609															0	2199	0	12562	0	8238	0	0	0	0	0	2125	8093	0				
120654															0	0	0	172	0	33	0	0	0	0	0	139	0	0				
120953															0	0	0	2679	0	277	0	0	0	0	0	2402	222	0				
121576															15	1201	0	2090	111	395	78	0	0	0	0	494	0	0	Income Tax Receivable                                                                                                                                                                            			
121642															193	9612	1334	25197	1522	2468	500	0	0	0	0	11783	0	0	Investment in ECD                                                                                                                                                                                			
121651															0	10	59	854	200	200	0	0	0	0	0	585	0	0				
121709	0	14428	652518	3497435	0	2603874	2237042	0	0	0	164089	62526	0	0		14428													Securitization receivables                                                                                                                                                                       			
121857															0	55	0	187	46	46	0	0	0	0	0	86	0	0				
121914															0	771	49	2277	707	929	198	0	0	0	0	528	0	0	INVESTMENTS IN LOW INCOME HOUSING                                                                                                                                                                			
122153															54	63	35	888	49	568	126	0	0	0	0	222	289	0	INCOME TAX RECEIVABLE                                                                                                                                                                            			
122546															0	1502	0	1863	28	35	0	0	0	0	0	326	0	0				
122658															0	1500	0	2964	43	193	37			0	0	1271	0	0	Debit Card Revenue                                                                                                                                                                               			
122751															0	84	0	487	30	37	0	0	0	0	0	366	0	0				
