"IDRSSD"	RIAD3123	RIAD4230	RIAD4605	RIAD5523	RIADB522	RIADC079	RIADC233	
617743	948	580	4	0	792	428	0	
618405	3144	465	62	0	2701	84	0	
618544	674	28	4	0	647	5	0	
618647	167	9	0	0	158	0	0	
618656	1606	180	10	0	1463	47	0	
618740	933	195	34	0	839	135	0	
618807	6128	450	207	0	5573	102	0	
619327	1494	0	0	0	1494	0	0	
619457	246	0	4	0	279	37	0	
619701	4448	0	79	0	4435	66	0	
619859	872	99	18	0	812	57	0	
620015	414	48	28	0	413	75	0	
620051	350	197	5	0	200	52	0	
620211	53552	1100	1962	0	56336	5846	0	
620305	12422	0	307	0	12252	137	0	
620453	3363	1350	721	0	1117	1186	1361	
620752	211	53	12	0	247	101	0	
620930	541	150	17	0	429	55	0	
621151	218	13	3	0	202	0	0	
621245	623	75	4	0	579	35	0	
621357	861	420	132	0	591	282	0	
621375	4547	225	19	0	4353	50	0	
621432	1722	400	140	0	1478	296	0	
621441	930	132	46	0	881	129	0	
621674	1524	315	193	0	1336	320	0	
621852	1148	364	82	0	1029	327	0	
622037	532	26	3	0	555	52	0	
622439	1393	360	121	0	1451	539	0	
622653	523	5	50	0	504	36	0	
622756	491	59	8	0	427	3	0	
622774	4514	675	145	0	4360	666	0	
622831	1650	415	20	0	1466	251	0	
623052	1508	2100	495	0	1234	2321	0	
623258	620	-23	11	0	667	35	0	
623306	5498	0	183	0	5502	187	0	
623445	4442	950	142	0	3808	458	0	
623454	791	274	343	0	754	580	0	
623548	420	109	35	0	336	60	0	
623922	5855	884	230	0	5547	806	0	
624152	444	37	70	0	340	3	0	
624246	673	5	12	0	678	22	0	
624563	42	0	0	0	44	2	0	
624648	970	0	27	0	943	0	0	
624826	4402	269	257	0	4230	354	0	
624956	321	160	6	0	382	227	0	
625056	416	12	0	0	406	2	0	
625065	969	326	18	0	781	156	0	
625140	714	0	4	0	770	60	0	
625159	2981	185	262	0	2675	141	0	
625355	1300	206	16	0	1170	92	0	
625449	148	0	2	0	146	0	0	
625654	3313	383	14	0	2992	76	0	
625757	768	60	54	0	693	39	0	
625850	1389	20	0	0	1386	17	0	
625953	534	45	40	0	490	41	0	
626101	2846	475	0	0	2371	0	0	
626352	414	27	1	0	386	0	0	
626941	1006	120	50	0	1031	195	0	
627023	1479	229	79	0	1505	334	0	
627108	1580	6	33	0	1546	5	0	
627135	3246	315	0	0	2931	0	0	
627256	91	22	9	0	122	63	0	
627377	103	2	0	0	108	7	0	
627407	2478	510	27	0	2116	175	0	
627425	497	116	13	0	450	82	0	
627555	10207	918	2338	0	10207	3256	0	
627658	8547	1050	181	0	9122	1806	0	
627854	1320	110	1	0	1250	41	0	
627863	11905	1125	70	0	12911	179	-2022	
628039	741	383	25	0	638	305	0	
628048	175	0	26	0	200	51	0	
628123	2682	0	257	0	2938	513	0	
628178	2403	919	18	0	2150	684	0	
628235	6252	1830	156	0	4587	321	0	
628356	1480	90	45	0	1364	19	0	
628552	584	154	49	0	562	181	0	
628730	930	90	4	0	894	58	0	
629148	742	110	22	0	745	135	0	
629353	767	510	64	0	448	255	0	
629522	1089	90	125	0	954	80	0	
629746	681	60	4	0	631	14	0	
629849	107	7	0	0	116	16	0	
630041	138	46	0	0	102	10	0	
630340	199	30	8	0	237	76	0	
630555	2272	432	27	0	1939	126	0	
630658	640	128	46	0	511	45	0	
630948	1905	422	35	0	1891	443	0	
631039	1381	910	36	0	1559	1124	0	
631150	874	275	48	0	693	142	0	
631244	1121	316	5	0	978	178	0	
631422	4109	760	308	0	3763	722	0	
632139	50	3	0	0	56	9	0	
632353	4987	7091	93	0	1011	3208	0	
632410	1988	678	53	0	1914	657	0	
632607	1727	0	36	0	1696	5	0	
632625	4044	135	35	0	3901	27	0	
632652	379	46	0	0	341	8	0	
632858	459	335	0	0	184	60	0	
633154	3198	60	87	0	3157	106	0	
633341	180	53	23	0	195	91	0	
633501	5252	950	64	0	4949	711	0	
633640	859	86	33	0	814	74	0	
633837	2334	570	194	0	2368	798	0	
634272	2669	520	44	0	2384	279	0	
634348	3593	134	4	0	2869	9	595	
634357	785	69	47	0	750	81	0	
634544	527	18	157	0	474	122	0	
634656	425	25	2	0	399	1	0	
634731	176	0	12	0	181	17	0	
634946	178	0	0	0	182	4	0	
634955	798	137	32	0	738	109	0	
635176	254	94	10	0	293	143	0	
635457	73	0	0	0	82	9	0	
635840	1510	977	26	0	1479	972	0	
635859	36936	3800	443	0	34467	1774	0	
635907	1297	180	16	0	1106	5	0	
636043	55729	14613	8093	0	53074	20051	0	
636342	136	0	16	0	161	41	0	
636575	2702	0	816	0	2818	932	0	
636753	655	0	42	0	634	21	0	
636771	7450	1010	287	0	6996	843	0	
637246	808	90	12	0	780	74	0	
637451	14437	3797	450	0	12305	2115	0	
637554	978	90	13	0	894	19	0	
637750	475	136	44	0	377	82	0	
638047	1313	242	41	0	1211	181	0	
638131	820	540	32	0	802	554	0	
638346	456	112	8	0	402	66	0	
638355	876	875	10	0	738	747	0	
638850	1269	358	15	0	906	10	0	
639053	301	27	2	0	273	1	0	
639343	976	275	45	0	1029	373	0	
639549	954	113	7	0	853	19	0	
639567	59717	30984	9016	0	61701	42679	695	
639633	697	195	20	0	717	235	0	
639651	548	116	91	0	377	36	0	
639857	302	0	79	0	262	39	0	
639950	708	135	116	0	619	162	0	
640143	320	21	4	0	295	0	0	
640152	132	3	4	0	125	0	0	
640246	1742	0	327	0	1469	54	0	
640442	864	450	70	0	706	362	0	
640451	4861	450	175	0	4636	400	0	
640554	536	315	72	0	699	550	0	
640844	130	20	0	0	138	28	0	
640956	1127	565	128	0	725	247	-44	
641047	789	86	35	0	820	152	0	
641252	688	36	11	0	698	57	0	
641355	887	557	95	0	750	515	0	
641364	593	0	0	0	595	2	0	
641449	436	0	88	0	402	54	0	
641476	6859	1495	74	0	6304	1014	0	
641515	1662	200	140	0	1596	274	0	
641551	222	42	65	0	212	97	0	
641579	1216	215	20	0	1275	291	-3	
642259	3584	2100	101	0	3063	1680	0	
642370	2702	520	6	0	2523	347	0	
642437	1403	92	15	0	1327	31	0	
642549	5648	-225	731	0	5468	326	0	
642839	972	310	8	0	724	70	0	
642857	947	90	11	0	883	37	0	
642866	10	0	0	0	18	0	-8	
642969	43242	19309	5626	0	42721	24414	0	
643274	70	0	0	0	70	0	0	
643340	2129	359	14	0	1825	69	0	
643368	258	151	31	0	126	50	0	
643452	668	220	29	0	656	237	0	
643546	600	45	13	0	558	16	0	
643658	240	36	10	0	234	40	0	
644057	832	1215	25	0	557	965	0	
644132	1590	375	28	0	1431	244	0	
644141	729	158	36	0	657	122	0	
644178	6427	1700	176	0	5312	761	0	
644440	109	9	4	0	96	0	0	
644459	101	15	7	0	88	9	0	
644600	13330	3187	33	0	12412	2141	-161	
644646	986	0	24	0	611	0	351	
644776	236	0	0	0	242	6	0	
644842	1456	75	41	0	1483	143	0	
644936	1018	1605	124	0	705	1416	0	
644963	300	81	4	0	252	37	0	
645054	2805	505	29	0	2597	326	0	
645157	424	39	57	0	404	76	0	
645317	7720	375	115	0	7314	84	0	
645465	1472	480	37	0	922	276	309	
645540	1262	150	304	0	1500	692	0	
645625	24863	6743	563	0	20768	7114	3903	
645661	744	115	96	0	1131	598	0	
645942	4095	555	104	0	3763	327	0	
646042	711	447	11	0	498	245	0	
646145	1186	300	134	0	1000	248	0	
646444	16052	25545	2192	0	17871	29556	0	
646453	186	26	5	0	189	34	0	
646471	43	0	0	0	43	0	0	
646556	469	334	81	0	285	231	0	
646743	1158	359	2	0	931	134	0	
646837	1160	985	9	0	640	474	0	
646958	478	0	2	0	488	12	0	
647218	8747	7635	1140	0	5533	5561	0	
647245	1078	-107	697	0	1115	627	0	
647414	396	85	4	0	467	160	0	
647432	3166	810	173	0	2434	251	0	
647759	499	141	48	0	460	150	0	
647919	81	18	8	0	68	13	0	
647955	341	70	20	0	376	125	0	
648055	1834	865	32	0	1192	255	0	
648130	1126	535	56	0	976	441	0	
648242	2775	1205	25	0	2143	598	0	
648251	843	191	31	0	758	137	0	
648345	462	54	22	0	452	66	0	
648448	886	175	0	0	991	280	0	
648550	493	137	92	0	458	194	0	
648952	371	48	15	0	413	105	0	
649342	1175	415	10	0	811	61	0	
649351	172	0	0	0	172	0	0	
649445	762	0	33	0	805	76	0	
649548	2084	419	46	0	1875	256	0	
649632	143	18	8	0	161	44	0	
649650	653	145	2	0	510	4	0	
649874	205	18	0	0	263	76	0	
650526	1040	297	144	0	710	111	0	
650647	120	10	14	0	98	2	0	
650834	56	0	0	0	56	0	0	
650843	715	25	6	0	684	0	0	
650955	87	10	4	0	74	1	0	
651037	2804	300	141	0	2760	397	0	
651103	10034	2738	185	0	9158	2026	-21	
651121	1461	199	30	0	1392	160	0	
651149	229	66	3	0	255	95	0	
651158	631	0	8	0	629	6	0	
651354	281	50	22	0	250	41	0	
651411	658000	301000	49000	1000	662000	354000	1000	
651448	0	0	0	0	0	0	0	
651457	315	186	4	0	294	169	0	
651541	892	18	32	0	893	51	0	
651756	1238	135	12	0	1233	142	0	
651859	10857	2418	58	0	8528	147	0	
651952	360	85	14	0	801	540	0	
652043	373	25	4	0	349	5	0	
652351	4754	1350	275	0	3743	614	0	
652445	850	117	76	0	788	131	0	
652726	4743	589	92	0	4232	170	0	
652753	630	170	46	0	619	205	0	
652874	451	138	0	0	319	6	0	
652959	166	0	3	0	174	11	0	
653134	1267	0	246	0	1158	137	0	
653349	711	160	77	0	1456	982	0	
653433	921	250	37	0	1146	512	0	
653611	1713	315	59	0	1633	294	0	
653648	8098	1095	132	0	6404	393	860	
653947	981	45	3	0	948	15	0	
654047	667	45	17	0	639	34	0	
654252	772	36	6	0	377	35	388	
654300	1179	95	55	0	1113	84	0	
654458	389	8	0	0	449	68	0	
654542	594	0	26	0	584	16	0	
654757	56056	9944	6450	0	55021	15359	0	
655156	290	124	4	0	186	24	0	
655530	79	-31	35	0	75	0	0	
655576	376785	203910	47720	0	328087	245570	42638	
655651	426	36	30	0	363	3	0	
655660	727	268	14	0	621	176	0	
655839	2156	405	81	0	1963	293	0	
655857	924	75	14	0	853	18	0	
656032	1139	347	25	0	890	123	0	
656153	140	18	0	0	130	8	0	
656247	265	0	15	0	256	6	0	
656359	1136	337	45	0	1070	316	0	
656470	3373	550	161	0	3023	361	0	
656555	1171	136	27	0	1383	375	0	
656649	1032	230	71	0	1004	273	0	
656658	187	9	5	0	199	26	0	
656733	30821	9830	1188	0	24718	6127	1212	
656742	175	-35	45	0	175	10	0	
657178	533	5	9	0	519	0	0	
657365	10839	3150	700	0	10064	3075	0	
657459	8955	2479	223	0	7214	961	0	
657758	263	0	2	0	261	0	0	
657767	715	135	8	0	690	118	0	
657815	1371	205	4	0	1228	66	0	
657954	422	50	2	0	437	67	0	
658036	4035	180	13	0	3894	52	0	
658139	959	0	0	0	1002	43	0	
658157	77	0	0	0	80	3	0	
658456	267	0	0	0	273	6	0	
658540	3059	3129	6	0	2624	2700	0	
658559	2927	899	5	0	2024	1	0	
658924	560	135	29	0	534	138	0	
659042	426	114	42	0	303	33	0	
659257	9215	5440	364	0	6500	3089	0	
659341	2104	880	75	0	1759	610	0	
659453	238	0	0	0	260	22	0	
659538	792	135	2	0	671	16	0	
659556	303	270	20	0	267	254	0	
659622	2165	292	9	0	1911	47	0	
659640	177	75	8	0	264	170	0	
659734	588	45	53	0	555	65	0	
659855	35427	6739	1762	0	33691	6765	0	
660066	152	0	14	0	140	2	0	
660253	349	80	0	0	569	300	0	
660271	609	38	109	0	578	116	0	
660570	876	45	0	0	831	0	0	
660655	9428	4423	1139	0	7701	3835	0	
660842	47482	8087	7964	0	45249	16971	3153	
660927	1363	53	14	0	1442	146	0	
661157	129	0	9	0	150	30	0	
661223	1074	180	81	0	989	176	0	
661308	4801	450	1116	0	5607	2372	0	
661858	271	0	0	0	271	0	0	
662350	409	15	11	0	387	4	0	
662369	5316	2450	171	0	5675	2980	0	
662453	788	-102	24	0	934	68	0	
662556	186	2	2	0	199	17	0	
662640	5233	405	0	0	5062	234	0	
662659	1170	372	51	0	914	167	0	
662770	3732	180	0	0	3628	76	0	
662949	1761	90	152	0	1583	64	0	
663058	2366	385	23	0	2556	598	0	
663245	10531	4536	827	0	10389	5221	0	
663450	311	15	1	0	300	5	0	
663638	483	85	101	0	451	154	0	
663647	1180	59	6	0	1115	0	0	
663656	500	136	1	0	450	87	0	
663722	167	0	8	0	166	7	0	
663768	432	48	35	0	417	68	0	
663834	76184	33000	1396	0	63645	21857	0	
663955	358	9	2	0	349	2	0	
664206	11655	0	97	0	11623	65	0	
664336	1756	174	12	0	1586	16	0	
664457	246	0	3	0	265	22	0	
664653	625	185	176	0	281	17	0	
664756	8172	360	214	0	5984	244	1858	
664831	409	45	4	0	369	9	0	
665052	0	0	0	0	0	0	0	
665146	743	60	59	0	634	10	0	
665258	410	0	11	0	421	22	0	
665865	398	40	4	0	363	9	0	
665931	18910	1600	599	0	17560	849	0	
666031	9638	4913	2	0	7598	23	-2852	
666059	139	18	7	0	165	51	0	
666358	322	160	45	0	412	295	0	
666554	1581	135	11	0	1499	64	0	
666657	7312	900	15	0	6469	72	0	
666750	200	9	12	0	210	31	0	
666844	719	120	16	0	593	10	0	
667029	554	90	9	0	477	22	0	
667038	626	20	46	0	590	30	0	
667252	225	0	3	0	229	7	0	
667346	509	0	0	0	509	0	0	
667355	660	0	10	0	658	8	0	
667458	175	9	0	0	166	0	0	
667524	963	270	45	0	880	232	0	
667551	325	27	17	0	332	51	0	
667757	2683	1080	117	0	1960	474	0	
667832	791	198	68	0	721	196	0	
667850	86	2	0	0	84	0	0	
667869	1495	450	3	0	1104	62	0	
668053	242	0	18	0	236	12	0	
668147	1236	160	57	0	1080	61	0	
668352	75	0	2	0	73	0	0	
668745	1022	108	6	0	952	44	0	
668848	1278	600	40	0	1291	653	0	
669340	972	90	7	0	1023	148	0	
669359	288	10	0	0	278	0	0	
669443	2747	425	413	0	2300	391	0	
669555	1892	165	56	0	2039	368	0	
669751	1135	210	5	0	920	0	0	
670056	303	70	4	0	302	73	0	
670159	150	0	0	0	152	2	0	
670421	338	3	82	0	276	23	0	
670430	980	66	34	0	929	49	0	
670467	2488	725	61	0	2153	451	0	
670551	225	0	1	0	224	0	0	
670560	0	0	0	0	0	0	0	
670645	168	0	0	0	168	0	0	
670654	103	0	6	0	98	1	0	
670748	309	-70	8	0	406	35	0	
670850	43	3	0	0	40	0	0	
671053	172	65	1	0	114	8	0	
671147	1026	1300	547	0	928	1749	0	
671334	3790	472	12	0	3297	22	31	
671464	6216	900	746	0	5496	926	0	
671558	3998	334	160	0	3911	407	0	
671576	8174	3114	151	0	6128	1179	-40	
671857	145	0	0	0	148	3	0	
672041	76	0	0	0	76	0	0	
672238	173	0	25	0	164	16	0	
672247	884	30	1	0	879	26	0	
672359	363	0	2	0	361	0	0	
672537	1185	485	100	0	1106	506	0	
672612	42710	2250	50	0	40634	224	0	
672751	1188	0	0	0	1191	3	0	
672836	4344	1293	11	0	3125	258	173	
673132	2914	810	97	0	2493	486	0	
673178	405	0	31	0	400	26	0	
673244	530	55	22	0	528	75	0	
673431	1464	1250	15	0	1623	1424	0	
673440	7716	3494	89	0	6594	2461	0	
673851	204	6	3	0	196	1	0	
673909	2735	225	0	0	2510	0	0	
673963	1339	120	156	0	1273	210	0	
674344	224	27	2	0	197	2	0	
674513	5761	360	216	0	5456	271	0	
674737	187	9	4	0	175	1	0	
674849	960	135	15	0	815	5	0	
675042	556	99	14	0	455	12	0	
675051	219	0	0	0	219	0	0	
675079	628	0	13	0	625	10	0	
675239	961	284	47	0	883	253	0	
675248	510	68	71	0	514	143	0	
675332	911991	369666	45075	0	848741	367022	15531	
675341	265	0	49	0	300	84	0	
675547	1385	90	10	0	1341	56	0	
675659	523	50	67	0	513	107	0	
675855	118	15	0	0	155	52	0	
675949	1455	390	145	0	953	33	0	
675958	487	22	4	0	462	1	0	
676049	878	442	21	0	808	506	113	
676151	1364	20	7	0	1540	303	100	
676160	13622	5715	2403	0	7126	2346	724	
676245	845	60	203	0	589	7	0	
676432	1470	260	69	0	1257	116	0	
676656	34967	8852	515	0	31707	6107	0	
676955	258	34	76	0	238	90	0	
677354	417	63	7	0	364	17	0	
677448	462	-18	20	0	462	2	0	
677644	1796	615	67	0	1211	97	0	
677756	604	50	45	0	512	3	0	
678043	460	43	12	0	436	31	0	
678052	169	49	16	0	228	124	0	
678070	1013	45	0	0	978	10	0	
678258	155	50	10	0	141	46	0	
678454	475	114	43	0	440	122	0	
678557	546	0	18	0	558	30	0	
678717	4468	1050	69	0	3722	373	0	
678744	502	250	20	0	514	282	0	
678865	4757	1865	0	0	3945	1055	2	
678931	213	0	17	0	209	13	0	
679125	29505	6104	1439	0	28663	6701	0	
679246	723	81	4	0	647	7	-2	
679451	294	0	2	0	299	7	0	
679648	190	0	5	0	209	24	0	
679826	2239	225	15	0	2060	61	0	
680055	824	285	14	0	597	72	0	
680130	2020	590	734	0	2003	1307	0	
680149	747	0	36	0	731	20	0	
680354	711	0	36	0	690	15	0	
680457	600	22	5	0	600	27	0	
680466	688	346	136	0	607	401	0	
680617	4527	260	28	0	4247	64	56	
680747	397	47	6	0	386	42	0	
680813	6747	810	331	0	6442	836	0	
680952	57	2	3	0	62	10	0	
681043	607	98	42	0	570	103	0	
681249	208	9	0	0	199	0	0	
682143	1960	190	58	0	1956	244	0	
682545	426	34	13	0	400	21	0	
682563	79906	18046	4615	0	69538	14042	1749	
682611	13782	1600	570	0	13860	2248	0	
682648	264	50	23	0	288	97	0	
682732	10977	1810	253	0	9449	535	0	
683001	2761	135	85	0	2685	144	0	
683252	2346	1042	51	0	4177	2924	0	
683449	1321	112	62	0	1188	41	0	
683814	1500	100	71	0	1500	171	0	
684325	1281	89	1	0	1217	26	0	
684455	360	94	46	0	328	107	0	
685023	414	15	1	0	402	4	0	
685050	622	0	4	0	619	1	0	
685368	2392	460	210	0	1887	165	0	
685407	2641	0	1	0	2643	3	0	
685555	1162	437	71	0	794	140	0	
685649	1077	520	6	0	1204	653	0	
685658	1666	418	79	0	1430	261	0	
685733	225	30	0	0	195	0	0	
686440	628	90	7	0	553	22	0	
686459	205	9	2	0	216	22	0	
686655	2820	1138	24	0	2262	604	0	
686758	383	0	38	0	574	229	0	
686963	973	-300	394	0	908	29	0	
687009	17805	9750	403	0	8220	568	0	
687054	130	0	21	0	123	14	0	
687250	142	90	8	0	228	184	0	
687269	357	40	6	0	317	6	0	
687474	2126	1675	83	0	1107	739	0	
687830	339	0	5	0	334	0	0	
687858	3693	866	131	0	3517	821	0	
687951	2620	697	190	0	2618	885	0	
688079	186433	39340	31171	0	185136	69214	0	
688257	345	143	7	0	304	109	0	
688275	3023	270	116	0	2781	144	0	
688453	377	10	44	0	350	27	0	
688556	549	10	16	0	570	47	0	
689209	5965	0	177	0	6215	427	0	
689302	3965	50	153	0	3893	131	0	
689357	1742	1177	62	0	1579	1076	0	
689665	932	0	18	0	985	71	0	
689740	5021	1957	113	0	5096	2145	0	
689759	359	0	0	0	360	1	0	
689937	199	21	1	0	245	68	0	
690045	2167	473	36	0	1750	92	0	
690773	468	99	15	0	447	93	0	
691042	98	27	10	0	96	35	0	
691079	2812	302	1	0	2747	238	0	
691145	1842	200	53	0	1736	147	0	
691350	1196	1726	17	0	778	1325	0	
691556	970	250	35	0	881	196	0	
691743	148	7	0	0	148	7	0	
691958	215	18	2	0	195	0	0	
692450	713	72	4	0	662	25	0	
692478	1208	35	28	0	1146	1	0	
692704	0	0	0	0	0	0	0	
692946	1397	165	27	0	1300	95	0	
693224	6463	1452	293	0	5433	715	0	
693345	10211	3825	290	0	9228	3132	0	
693662	5695	5060	78	0	3418	2861	0	
693952	918	87	11	0	828	10	2	
694146	77	5	0	0	77	0	0	
694463	653	96	25	0	575	43	0	
694678	6851	853	45	0	6547	594	0	
694771	163	30	0	0	176	43	0	
694847	2225	160	163	0	2325	423	0	
694904	40500	0	0	0	40500	0	0	
695134	1762	335	5	0	1569	147	0	
695228	5851	1355	877	0	5702	2083	0	
695349	1447	660	18	0	1286	517	0	
695545	562	185	43	0	469	135	0	
695648	249	0	11	0	244	6	0	
695705	998	180	33	0	958	173	0	
695732	409	0	0	0	424	15	0	
695750	2536	0	6	0	2704	174	0	
695947	222	36	3	0	216	33	0	
696047	485	37	28	0	454	34	0	
696056	623	300	45	0	598	320	0	
696168	1669	1532	135	0	1330	1328	0	
696430	3448	515	17	0	3023	107	0	
696551	269	32	5	0	245	13	0	
696645	404	30	5	0	374	5	0	
697035	285	47	29	0	285	76	0	
697110	1652	16	4	0	1645	13	0	
697147	684	10	0	0	675	1	0	
697156	648	77	21	0	592	42	0	
697231	2528	272	137	0	2363	244	0	
697455	624	1044	49	0	778	1247	0	
697633	221947	99705	11324	0	191393	80475	0	
697754	6138	739	936	0	5087	624	0	
697763	54235	2700	2243	0	51874	4632	2050	
697848	729	182	12	0	674	139	0	
697857	589	185	30	0	504	127	-3	
697950	339	35	19	0	321	36	0	
697978	2295	130	3	0	2281	104	-15	
698144	3223	1708	239	0	2680	1404	0	
698229	511	95	2	0	415	1	0	
698322	1757	475	18	0	1322	58	0	
698546	294	30	10	0	258	4	0	
698649	1824	225	86	0	1566	53	0	
698957	591	172	44	0	439	64	0	
699105	800	150	6	0	646	2	0	
699132	171	19	1	0	152	1	0	
699253	483	35	2	0	460	14	0	
699534	2065	375	68	0	1883	261	0	
699552	2194	270	52	0	1900	28	0	
700140	376	35	23	0	391	73	0	
700252	370	112	11	0	335	88	0	
700337	1678	602	55	0	1128	107	0	
700430	929	255	40	0	700	66	0	
700458	386	0	3	0	383	0	0	
700672	3074	1550	22	0	1730	228	0	
700739	951	210	33	0	856	148	0	
701062	25131	900	155	0	24564	488	0	
701222	2162	367	50	0	1960	215	0	
701240	2926	910	2	0	2174	160	0	
701259	1287	219	1	0	1232	165	0	
701651	334	18	0	0	317	1	0	
701736	4699	900	36	0	3883	120	0	
701745	246	0	5	0	245	4	0	
701839	396	80	40	0	471	195	0	
701857	185	30	3	0	230	78	0	
701950	710	248	111	0	652	301	0	
702050	70	0	1	0	70	1	0	
702117	43330	6527	3314	0	44746	11257	0	
702229	455	25	2	0	429	1	0	
702359	243	62	8	0	191	18	0	
702612	3484	300	15	0	3206	37	0	
702751	495	35	38	0	445	23	0	
702836	325	88	10	0	400	173	0	
702854	1233	206	40	0	1050	63	0	
702911	1821	150	51	0	1904	284	0	
702966	223	25	38	0	222	62	0	
703039	442	210	29	0	321	118	0	
703141	2349	240	79	0	2196	166	0	
703310	806	0	8	0	858	60	0	
703347	556	30	1	0	536	11	0	
703440	2358	347	68	0	2386	443	0	
703552	52	9	8	0	36	1	0	
703767	2431	0	271	0	2474	314	0	
704326	571	270	15	0	600	314	0	
704447	631	0	34	0	609	12	0	
704559	2906	702	14	0	2406	216	0	
704737	652	114	12	0	537	11	0	
704755	193	16	1	0	180	4	0	
704906	926	0	8	0	929	11	0	
704942	430	130	61	0	320	81	0	
705444	735	125	6	0	788	184	0	
705453	380	0	0	0	380	0	0	
705556	1091	100	67	0	1040	116	0	
705565	310	72	13	0	278	53	0	
705958	618	35	19	0	592	28	0	
706030	145	12	5	0	129	1	0	
706058	269	52	26	0	196	5	0	
706067	1085	90	31	0	1159	195	0	
706151	431	95	1	0	425	90	0	
706236	722	190	49	0	713	230	0	
706254	1546	771	67	0	1151	443	0	
706366	2487	3379	168	0	3130	4190	0	
706450	199	25	20	0	167	13	0	
706656	390	85	9	0	324	28	0	
707055	1070	270	18	0	923	141	0	
707354	4184	247	99	0	3929	91	0	
707372	152	71	0	0	87	6	0	
707840	398	40	3	0	399	44	0	
708052	440	0	9	0	444	13	0	
708137	1295	482	24	0	1081	292	0	
708164	481	40	11	0	462	32	0	
708333	426	0	4	0	444	22	0	
708379	814	112	18	0	742	58	0	
708454	1448	200	5	0	1428	185	0	
708753	298	16	4	0	295	17	0	
709031	1560	210	3	0	1365	18	0	
709125	3741	62	10	0	3683	14	0	
709143	1086	777	21	0	1278	990	0	
709358	1044	370	10	0	807	143	0	
709451	966	66	57	0	877	34	0	
709554	512	0	5	0	525	18	0	
709602	5087	90	69	0	4939	11	0	
709639	1520	180	7	0	1404	71	0	
709648	1291	180	16	0	1185	90	0	
709675	1251	321	121	0	983	174	0	
709956	194	41	2	0	220	69	0	
710176	558	118	9	0	519	88	0	
710251	489	-69	30	0	584	56	0	
710859	1362	200	225	0	1000	63	0	
711472	7002	2250	2005	0	9408	6626	-35	
711520	553	143	33	0	526	149	0	
711548	1277	54	3	0	1228	8	0	
711753	774	0	5	0	774	5	0	
711801	1071	-68	0	0	1148	9	0	
711865	630	170	1	0	467	8	0	
711959	64	-10	6	0	68	0	0	
712031	3461	640	48	0	3151	378	0	
712059	1695	155	7	0	1560	27	0	
712648	539	179	156	0	536	332	0	
712750	1001	634	3	0	625	261	0	
712956	974	370	241	0	735	372	0	
713038	307	-175	31	0	496	45	0	
713047	393	51	17	0	412	87	0	
713140	718	335	42	0	597	256	0	
713252	264	9	13	0	242	0	0	
713476	1345	254	2	0	1123	34	0	
713926	1438	276	76	0	1279	193	0	
714165	226	17	18	0	199	8	0	
714361	2329	0	229	0	2111	11	0	
714437	458	207	33	0	309	91	0	
714718	760	0	166	0	1540	946	0	
714811	1203	160	30	0	1238	225	0	
714839	958	145	3	0	880	70	0	
714978	1498	180	1	0	1317	0	0	
715032	714	9	4	0	728	27	0	
715050	1116	395	23	0	939	241	0	
715144	807	175	19	0	694	81	0	
715340	1011	750	21	0	958	718	0	
715630	2395	0	103	0	2553	261	0	
715751	266	4	14	0	252	4	0	
715809	7645	1140	74	0	6083	1059	1407	
716413	13416	13391	5468	0	13064	18507	0	
716440	869	244	6	0	700	81	0	
716552	463	165	0	0	298	0	0	
716655	2993	1953	88	0	1183	1697	1466	
716833	8900	1150	290	0	8848	1388	0	
716851	467	30	6	0	439	8	0	
716954	203	27	7	0	174	5	0	
717232	217	18	2	0	220	23	0	
717513	956	338	15	0	863	260	0	
717737	3210	100	44	0	3234	168	0	
717867	301	0	1	0	301	1	0	
717924	8646	1350	201	0	7636	541	0	
718079	531	115	18	0	438	40	0	
718145	3356	505	415	0	2959	523	0	
718275	873	380	253	0	1084	844	0	
718538	1001	210	76	0	914	199	0	
718547	1071	812	71	0	998	810	0	
718556	355	90	10	0	304	49	0	
718930	1293	195	8	0	1105	15	0	
719030	151	-44	15	0	183	3	0	
719058	228	40	28	0	204	44	0	
719441	207	56	0	0	151	0	0	
719610	1528	194	116	0	1344	126	0	
719656	1740	555	95	0	1439	349	0	
719955	1208	415	3	0	892	102	0	
719964	603	176	4	0	446	23	0	
720045	384	0	1	0	383	0	0	
720157	347	4	4	0	340	1	0	
720166	515	425	6	0	407	323	0	
720344	582	0	49	0	567	34	0	
720465	1952	475	73	0	2426	1022	0	
720746	964	39	25	0	930	30	0	
720858	1067	60	68	0	1059	120	0	
720951	761	141	3	0	327	2	292	
721350	592	10	43	0	552	13	0	
721659	514	50	4	0	549	89	0	
721752	563	240	53	0	546	276	0	
721949	1595	163	47	0	1478	93	0	
722227	549	0	72	0	597	120	0	
722432	1270	180	23	0	1169	102	0	
722450	562	0	4	0	563	5	0	
722544	11826	50	109	0	11904	237	0	
722816	6787	765	443	0	6301	722	0	
723037	2501	315	42	0	2503	359	0	
723112	335331	108024	24453	0	306763	103909	0	
723158	831	390	15	0	486	60	0	
723354	35401	2434	3975	0	35362	6370	0	
723550	263	66	1	0	216	20	0	
723653	563	10	9	0	562	18	0	
723710	2484	350	94	0	1672	594	962	
723747	243	22	0	0	221	0	0	
723756	362	80	16	0	271	5	0	
723822	849	135	17	0	890	193	0	
723868	584	175	5	0	453	49	0	
