"IDRSSD"	RCFD1410	RCFD1563	RCFD1590	RCFD1616	RCFD1763	RCFD1764	RCFD2011	RCFD2081	RCFD2107	RCFD2122	RCFD2123	RCFD2182	RCFD2183	RCFD2746	RCFDA247	RCFDA570	RCFDA571	RCFDA572	RCFDA573	RCFDA574	RCFDA575	RCFDB532	RCFDB533	RCFDB534	RCFDB536	RCFDB537	RCFDB538	RCFDB539	RCFDB837	RCON1288	RCON1415	RCON1420	RCON1460	RCON1480	RCON1545	RCON1563	RCON1564	RCON1590	RCON1616	RCON1763	RCON1764	RCON1766	RCON1797	RCON2011	RCON2081	RCON2107	RCON2122	RCON2123	RCON2165	RCON2182	RCON2183	RCON2746	RCON5367	RCON5368	RCON5370	RCONA247	RCONA564	RCONA565	RCONA566	RCONA567	RCONA568	RCONA569	RCONA570	RCONA571	RCONA572	RCONA573	RCONA574	RCONA575	RCONB531	RCONB532	RCONB533	RCONB534	RCONB535	RCONB536	RCONB537	RCONB538	RCONB539	RCONB837	
487843																														0	187	4054	695	1754		432		1725	0			3332	392	9340	0	59	39265	5	0			0	16318	959	0	9568	429	1880	5526	7209	1155	119	2780	4479	7163	7689	744	0								0	23		
488055																														0	0	1566	0	522		0		1444	0			660	0	1210	0	0	7093	0	0			0	1586	0	1341	2515	395	84	253	666	188	0	1100	1041	1442	711	944	269								92	13		
488167																														0	5591	24225	161	34821	0	561	561	83093	0	103687	0	103687	0	53319	0	0	414305	22	8063	8063	0	0	91226	5125	82345	122568	4366	19857	15599	21456	27163	2729	127504	56028	43338	45304	41884	8330	0	0	0	0	0	0	0	4455	0	0	
488318	24416	0	0	0	1494	0	119812	0	0	264070	40	0	0	0	222770	218936	3849	16228	2165	22553	379	0	0	0	0	0	0	118388	0	0	0	0	0	0	0	0	0	0		1494	0	1494	0	119812	0	0	264070	40	0				0	24416	0		0	0	0	0	0	0							0			0	0			0	118388		
488420																														0	856	66	212	8131		2		0	0			1093	1428	5459	0	0	31221	30	0			0	13780	116	6960	1765	177	494	2926	4518	5242	423	3678	866	5296	4753	2295	371								0	108		
488439																														0	85531	11466	11560	180340	487	1328	841	3578	0	93976	0	93976	27675	78280	0	2113	690492	0	0	0	0	0	184593	6216	49678	236167	23688	30140	35965	58713	21788	12057	237621	36173	112587	103590	9027	3286	0	0	0	0	0	0	0	1398	2438	0	
488653																														0	49	776	404	4390		41		1395	0			10109	0	6164	0	0	32222	11	0			0	8449	399	0	10227	530	487	1274	2894	2891	360	12311	1800	4139	3619	1658	26								0	57		
488756																														0	0	1054	594	628		108		3826	0			1032	0	660	0	0	8756	0	0			0	829	25	0	4900	78	243	490	12	6	0	3222	1356	1213	844	924	0								0	0		
489016																														0	0	14485	0	8047		517		543	0			656	0	6081	0	0	47155	450	0			0	16494	777	1650	23521	1662	5270	8635	162	180	585	6237	10352	12031	1261	806	420								0	5		
489128																														0	8285	47	361	37624		89		99	0			19100	2776	9088	0	1085	136857	0	0			940	53849	2933	4666	15419	5398	2944	14749	21666	8218	720	39331	1790	13350	15846	7169	5343								0	1521		
489155																														0	0	713	0	258		184		9537	0			1492	0	2906	0	0	15207	109	0			350	226	0	0	11112	53	5	30	48	90	0	10074	2364	1020	465	1167	0								0	0		
489249																														0	0	2156	0	281		4		1851	0			1685	0	2999	0	255	13429	4	0			0	4202	0	0	3836	128	684	3367	23	0	0	1241	1783	4775	1189	243	0								0	0		
489548																														0	4611	9247	277	16788		250		11002	0			16153	836	27350	0	104	122722	42	1795			0	32012	2339	14831	32904	4658	14202	10362	1770	602	380	37547	18205	16418	14840	3491	194								0	0		
489623																														0	38924	3171	10457	203359	7400	14818	7418	888	2200	140885	0	140885	42761	168165	0	2755	885087	0	63589	63589	0	0	157451	20409	145503	210294	22723	66408	51494	13508	2356	143	248191	101013	162602	145348	46541	15829	0	0	0	0	0	0	0	17455	0	0	
489641																														0	0	9511	0	3031		16		9747	0			4486	0	5027	0	184	41051	0	0			0	8224	736	2392	27181	1738	2707	3667	81	31	0	9263	13473	7492	1690	35	460								89	0		
489678																														0	4213	0	1404	186		18		179	0			29031	5291	1695	0	0	51588	0	0			0	8334	923	5962	11219	1259	2272	1353	704	1318	1346	16901	7840	4920	4705	4922	2939								0	320		
489735																														0	497	287	0	831		0		4	0			2813	0	4394	0	0	11442	3	0			0	2544	75	0	4968	270	214	2050	0	0	0	3007	1477	3152	1162	56	0								0	0		
489913	18045039	975	0	0	466301	0	2830000	0	0	41413737	0	0	0	0	330125	18020890	206037	7119817	1366466	493491	1105542	0	0	0	0	0	19389545	681877	0	0	488740	0	0	0	0	975	975	0		466301	0	466301	3579055	2830000	0	0	41413737	0	0				13052574	924670	1857873		2570	259356	539473	586785	3098556	8513079							0			0	0			19389545	681877		
489940																														0	13334	4376	4008	21179		97		509	0			5231	2199	3209	0	430	69424	10	0			342	14697	118	931	22981	1211	2200	7125	1658	816	1687	20362	7899	13753	7986	3812	916								0	47		
490115																														0	0	0	0	56747	0	128703	128703	0	0	653448	0	653448	0	0	0	19804	1603701	1639	746638	733337	13301	0	0	0	0	825483	0	0	0	0	0	0	656443	169040	388002	198121	150631	38520	0	0	0	0	0	0	0	0	0	0	
490179																														0	324	0	671	197		0		0	0			0	0	134	0	0	29462	0	0			0	28136	0	0	15	3	11	172	620	12681	14649	0	1	0	133	253	939								0	0		
490348																														0	753	7870	830	5975		36		4062	0			4481	473	3449	0	0	48748	0	0			0	19523	963	181	14415	404	2703	11118	1979	3076	0	7051	4588	11194	4056	2190	81								333	0		
490450																														0	54869	398	1585	73289	954	1235	281	299	0	55099	0	55099	0	38854	0	1899	269450	516	0	0	0	231	36442	5812	5481	101207	4568	3847	9626	15683	2640	78	102062	13279	48927	60764	8453	39	0	0	0	0	0	0	0	0	185	0	
490535																														0	2418	7433	87	19240		930		14726	0			23563	1527	8587	0	620	106491	0	328			0	24411	2554	2284	42639	1254	2433	9977	6787	461	3499	37295	6324	18509	17419	1169	202								67	0		
490544																														0	914	4323	0	1001		5		3220	0			2707	0	2107	0	0	18733	0	0			0	4433	23	4191	5578	994	3188	10	0	0	0	8089	2433	1508	1591	207	0								0	0		
490843																														0	776	9463	0	3736		17		5685	51			3947	410	2493	0	722	29601	0	0			0	2352	0	0	17671	66	739	1363	55	104	0	12223	6639	4471	2740	939	0								0	0		
490937																														0	5685	963	892	21355		0		95	0			11319	272	5343	0	0	80778	0	0			4343	30900	3954	30900	23238	6353	23086	322	187	119	340	16807	26025	3243	2827	534	0								0	0		
490955																														0	24	170	0	46		0		668	42			440	0	511	0	33	3498	0	0			0	1543	63	0	1642	181	297	1003	62	0	0	685	479	610	138	18	0								0	0		
491224																														0	527997	94626	55074	1744921	95	20301	20206	51563	0	845063	0	845063	955532	787061	0	13061	6445886	0	136374	136374	0	34405	899110	74531	225700	778313	103369	41565	241074	215485	102624	188371	1067668	352683	1017624	1390196	1638006	74828	0	0	0	0	0	0	0	192246	48426	0	
491251																														0	1908	1034	2161	7243		14		705	0			2223	0	3273	0	0	39881	0	0			0	20706	614	6767	14887	2421	5338	11364	973	246	364	2915	4213	6518	2767	2756	0								0	0		
491402																														0	5670	0	2091	13919		0		444	0			2739	7061	10725	0	0	155304	205	0			0	112233	514	59069	2327	7358	14201	32086	7506	44049	6689	10388	7391	11499	5995	3597	4394								0	113		
491569																														0	182211	12348	5515	273204	0	6217	6217	3963	0	109319	0	109319	0	38429	0	1286	741579	1968	4979	4979	0	0	78644	25551	34286	185928	9319	25902	8727	4394	23464	6112	238281	99594	145391	120615	51984	6003	0	0	0	0	0	0	0	1860	21	0	
491653																														0	0	2255	0	658		6		2483	0			1403	0	997	0	0	9931	10	0			0	2139	0	1646	3483	146	338	1285	52	0	318	2968	1075	1858	868	916	117								0	0		
491738																														0	836	830	0	16328		746		144	0			2603	623	11837	0	194	55765	0	0			0	20686	938	0	15613	1013	2169	12388	4982	134	0	5513	6918	12165	8658	1707	0								0	0		
491822																														0	2766	0	0	9271		3		0	0			9606	0	35123	0	0	91085	0	0			0	34139	0	0	11857	268	682	1376	9838	8158	13817	4093	6814	13585	20609	8934	2863								177	0		
491934																														0	0	3051	100	43805		5090		693	0			6404	0	8876	0	146	96410	0	0			0	25345	2876	658	42816	4115	8399	11020	1318	148	137	24306	14727	19621	5758	1969	3933								0	24		
492650																														0	194	7381	1986	3842		15		17930	851			11012	0	2492	0	0	48867	0	0			198	4015	0	50	24828	127	422	2185	1267	14	0	19305	4974	14793	4404	665	414								0	0		
492810																														0	642	2156	0	3865		65		1154	0			0	0	11068	0	63	33538	290	0			0	14815	0	47	25642	2968	8620	1586	1382	246	0	5412	9285	2745	1406	162	0								0	0		
493013																														0	1671	6924	841	20866		0		1032	0			7140	908	6657	0	0	91170	5155	0			0	38297	10658	6167	4120	3263	3241	2817	2873	8412	17534	27655	879	19761	4267	3951	1436								996	335		
493077																														0	390	0	0	439		0		0	0			0	1870	4947	0	0	33676	190	0			0	26220	0	11379	2375	2159	7735	615	239	9493	5944	2093	390	617	3574	846	126								0	0		
493143																														0	1106	3555	157	3737		15		2781	0			5046	0	1050	0	0	19643	0	0			0	2181	15	191	5438	343	157	933	748	0	0	5975	1527	4027	2149	2911	873								0	0		
493152																														0	321	7504	0	6109		360		24744	0			12001	0	9886	0	456	64787	0	0			0	3107	299	0	25768	40	129	206	518	1599	615	44309	1383	3149	4788	6854	390								0	0		
493741																														0	1187	10271	0	12556		28		19919	0			11170	417	5839	0	35	77107	0	2172			0	11960	1044	702	22421	86	630	299	323	9618	1004	26913	12155	9956	12528	3024	126								399	110		
493750																														0	0	0	0	5939		27		0	0			2571	0	9922	0	0	20426	98	0			0	2065	0	139	3820	132	171	394	444	772	0	1046	2537	6206	4482	3951	0								0	0		
493844																														0	12421	11169	4406	54235		2892		2686	0			30825	0	12146	0	2	174336	0	0			1344	41230	2255	4985	65817	11534	1959	7131	16700	3461	332	80933	7465	12796	23686	4688	934								43	26		
494168																														0	54	226	0	812		67		1655	0			3885	0	4551	0	10	12465	7	0			0	1212	0	1149	4792	0	1154	10	25	15	0	3647	3691	2494	861	234	0								0	0		
494261																														0	11398	0	360	53832	0	1947	1947	0	0	80521	0	80521	2363	5839	0	0	180498	15	261	261	0	0	10205	12199	4913	64095	3984	138	3770	794	220	369	142577	2247	7443	4208	10499	0	0	0	0	0	0	0	0	0	1588	0	
494458																														0	5899	2132	903	6270		35		9246	0			5721	299	2201	0	0	44867	0	0			10	9725	2141	2146	17378	1190	832	2184	445	4826	248	11077	9577	4055	2861	6430	1142								186	109		
494654																														0	0	0	0	47		16		0	0			1902	0	13792	0	0	16505	24	0			0	772	0	0	1237	0	100	224	125	300	23	511	626	8250	5294	754	322								0	0		
495044																														0	2027	400	55	3606		0		2306	0			6231	1906	2735	0	0	31503	0	0			0	10220	2017	0	12547	142	2277	6894	852	55	0	7603	4304	5248	4041	84	0								0	0		
495277																														0	9999	944	3314	47321		237		738	909			13475	953	1535	0	8	88083	90	644			477	5517	3238	1531	16851	239	257	2164	2703	154	0	20116	5773	27439	27578	1621	0								0	250		
495352																														0	5022	4194	749	40706		1432		35048	0			46571	2387	23392	0	690	182671	16	11			0	20769	823	0	59642	1882	2634	5397	4757	1057	5042	52808	16164	45311	39165	7255	1125								238	655		
495419																														0	3691	513	2720	43121		306		0	0			18089	1687	14386	0	1091	173645	443	0			0	83155	4084	38678	16600	5968	7787	26561	1499	27514	13619	40964	5909	13726	10054	14590	4922								911	334		
495558																														0	1203	249	243	6642		9		11	0			4772	0	4550	0	0	25259	114	0			85	7327	326	5870	5046	2717	2384	73	452	56	881	8082	2829	3215	2169	1385	366								0	41		
495857																														0	0	236	0	110		1427		1095	0			1348	0	973	0	135	5928	0	13			0	591	0	0	4346	265	2	81	232	11	0	3122	957	682	535	40	0								0	0		
496041																														0	1821	3014	0	13506		22		1252	0			2216	40	3141	0	17	30696	0	125			0	5490	38	0	8148	226	1118	3260	551	12	257	14724	3134	3770	3033	441	0								0	14		
496171																														300	12283	189	19753	94777		1792		2798	0			48198	2487	6950	0	937	214994	0	0			1633	7216	12631	805	43589	2042	175	1703	1018	1773	486	54109	6083	14537	25148	89716	17661								3317	1366		
496434																														0	38	366	0	1070		0		198	0			3089	0	1486	0	384	7963	15	0			0	1347	0	1182	3787	113	675	375	152	32	0	2963	1045	1063	1157	403	0								0	0		
496573																														0	0	0	0	0		0		0	0			18341	0	105473	0	0	128173	833	0			0	0	0	0	810	0	0	0	0	0	0	1246	14773	8829	8534	91905	0								0	5192		
496845																														0	2470	10376	99	14591		70		4317	0			18949	1675	19446	0	1617	102930	31	141			0	26382	2270	17361	24250	1405	5420	10300	5014	2655	1288	19231	14855	23557	17222	877	201								558	0		
496957																														0	0	2566	0	27		22		6559	39			774	0	769	0	5	10940	0	0			0	218	0	0	3620	0	0	4	0	193	21	4674	4243	1390	369	46	0								0	0		
497020																														0	477	755	0	3364		0		619	0			537	26	4189	0	0	19766	4	0			537	9803	0	7829	4113	203	746	867	548	2975	4313	1359	966	2098	1610	1690	1546								0	0		
497039																														0	26088	2335	2307	46087	2095	2095	0	776	27	18385	0	18385	4489	29202	0	224	255919	2099	0	0	0	543	123475	1733	94530	48756	1129	94932	2399	1014	12169	11223	23580	77584	16259	10268	5803	372	0	0	0	0	0	0	0	587	235	0	
497404																														0	75594	22329	91503	620327	3092	6943	3851	21429	8436	342353	0	342353	439017	287450	0	28057	2525984	0	80712	80712	0	11426	429494	64362	86860	255481	23082	36527	36987	17424	113454	198335	723459	187617	344513	545709	254209	24929	0	0	0	0	0	0	0	11	16403	219	
497655																														0	91	427	114	3043		0		18	0			1190	259	3361	0	0	24020	20	0			165	13716	376	2250	1424	771	78	520	3444	8036	867	779	776	3352	1818	3473	0								1399	46		
497851																														0	7634	4322	1273	18173		548		1603	0			6941	3048	8666	0	307	82447	0	0			0	27698	1541	12161	14028	5854	4638	4554	3259	7223	1791	16374	9853	7486	9834	6980	3747								474	219		
497954																														0	4985	850	1348	4338		172		4729	0			1497	0	4053	0	0	32583	26	0			0	10103	180	2216	11254	2475	783	2477	3560	731	0	12275	2463	3872	3621	225	43								336	18		
497972																														0	228	0	1168	29506	0	0	0	0	0	15847	0	15847	1013	2654	0	0	245857	1841	183	183	0	1698	191892	5030	49193	9360	6088	43585	2473	2089	72477	64031	16519	6273	9570	11724	9899	1817	0	0	0	0	0	0	0	0	177	0	
498148																														0	306	13304	0	9810		137		12641	1639			14364	411	4632	0	0	74540	0	6588			0	10388	1727	2213	34137	2279	1532	1575	3255	420	1311	32864	7260	9279	9383	4953	332								232	0		
498317																														0	0	334	0	13012	605	605	0	0	0	160802	0	160802	8787	83364	0	252	503850	0	0	0	0	0	221612	7964	56915	24608	6058	26586	2061	18174	63115	104087	82069	30078	23094	56374	78893	10230	0	0	0	0	0	0	0	1139	5979	0	
498362																														250	25596	503	1600	49074		477		0	0			30612	0	17107	0	2329	161935	998	1256			0	31345	2784	13786	66459	5187	7195	4415	5861	5797	2876	64269	15252	18628	24872	6846	477								0	0		
498456																														0	0	1407	0	794		21		1850	0			671	0	1847	0	0	8522	0	0			0	1932	0	0	3582	39	359	229	1304	0	0	2470	1251	1473	1342	39	5								0	0		
498531																														0	3250	789	0	886		1229		632	0			5166	1346	29583	0	0	72253	0	0			0	23643	5729	990	12544	1964	1134	5978	13534	1033	0	6443	6101	12567	19924	2624	0								0	0		
498625																														0	757	180	0	7683		0		456	0			15497	118	10670	0	60	56331	0	0			0	19293	1426	16380	22766	1080	3516	3712	8019	1887	1007	8635	9535	8147	8011	2008	344								191	0		
498746																														0	1441	11745	149	11246		114		6193	0			6817	894	3989	0	370	66872	0	0			0	22842	947	20790	12676	632	2161	8482	6756	1688	3123	8907	5254	13629	9924	4050	2266								0	125		
498942																														0	11	5658	0	2912		18		6215	1824			4603	0	7333	0	283	33442	4	0			0	6279	134	112	12255	388	757	2886	2238	10	0	7587	7085	5156	6406	87	736								0	0		
499154																														0	0	0	0	0		0		0	0			592	0	13052	0	0	18930	0	0			0	3988	1298	0	1791	573	444	253	812	1524	271	278	496	2536	4481	6121	939								0	0		
499239																														0	122	134	25	375		4		200	0			272	0	2907	0	0	13462	0	79			0	8998	346	517	8278	6677	5	138	684	832	662	959	637	1204	911	716	24								0	0		
499453																														0	3288	3157	421	5112		0		3249	0			6223	0	3357	0	0	36566	0	667			0	9789	1271	2778	13696	1536	2291	2460	2586	392	524	9500	3617	6542	6662	456	0								0	32		
499501																														0	0	0	563	6963		0		0	0			1037	2720	1356	0	0	113938	342	0			0	99287	2341	8438	1978	233	4284	3545	2046	38219	50960	5460	2274	3584	1793	1643	239								0	13		
499538																														0	4596	1696	171	10910		887		88	0			4414	1135	3048	0	225	38206	0	0			0	10461	525	231	18582	1537	2978	3570	1210	1121	0	7466	7808	7023	4307	986	54								0	50		
499613																														15001	40826	6593	8827	88233	505	5118	4613	57541	0	436166	0	436166	129757	245592	0	2714	1192207	0	45769	45769	0	116562	18978	61493	7780	372321	6145	1695	796	2048	743	6897	506558	88688	168029	256791	144262	7916	15001	0	15001	0	0	0	0	29599	0	0	
499743																														0	246	3202	0	472		9		602	0			543	0	1191	0	25	9252	0	0			0	2918	44	2918	7094	440	2385	44	49	0	0	1624	2645	1396	627	0	0								0	0		
499752																														0	1328	712	201	10745		2008		4262	0			20039	428	15825	0	55	72627	478	0			0	16872	630	1532	9746	1118	1794	2903	3774	3552	3614	15024	7051	12292	8654	9143	3035								0	0		
499855																														0	5150	24	5465	40632		211		22	0			9881	218	32691	0	0	102179	0	0			0	6490	1318	4184	13271	925	1789	2117	1171	486	0	13698	11711	25876	36061	6898	1402								0	77		
500050																														0	12719	15041	1634	118850	0	373	373	35115	0	81314	0	81314	10353	128270	0	5909	523144	0	2441	2441	0	9254	80248	5652	64306	198832	6019	14392	20935	22136	11975	4740	186195	52207	135246	63730	4738	0	0	0	0	0	0	0	0	24010	1215	0	
500256																														0	116	1843	1387	5863		8		3728	0			5047	0	4535	0	2905	29940	0	0			0	4242	37	0	13300	130	597	1932	1582	1	0	7632	5651	6402	5514	367	0								229	0		
500407																														0	7592	0	19527	128555	0	558	558	88	48	45138	0	45138	2377	10254	0	21	253502	0	0	0	0	0	38400	603	14613	23150	1237	5567	7148	308	3837	19894	54940	59642	56077	15338	6298	22078	0	0	0	0	0	0	0	389	0	0	
500658																														0	18959	0	0	4137		13		0	0			1773	0	2430	0	0	30761	54	0			0	3090	413	596	23030	1452	317	1144	71	0	0	19671	3704	2261	887	497	670								0	0		
501039																														0	1917	1483	55	770		173		0	0			1389	0	1051	0	0	11802	0	0			0	4615	297	297	1063	225	266	1384	2538	202	0	1947	797	2579	1546	318	0								52	0		
501105	15364367	167987	13266	347	4681167	0	3142789	0	355444	24536975	0	740609	0	341766	7683520	8944708	2043016	3630990	2697760	3437549	156274	0	0	0	0	0	83	71263	2921	0	1020552	36367	2231554	6331925	3051	167987	164936	13266		4681167	0	4681167	1446913	3142789	0	355444	24536975	0	740609				3475741	821315	1041583		303586	491314	294340	375998	947659	1035217							0			0	0			83	71263		
501132																														0	22737	3770	427	36809		385		2561	268			28690	1251	27651	0	3046	193014	0	206			0	61339	3494	23396	60176	7526	4379	7596	20806	9641	9871	27204	31571	20995	31307	16741	1331								0	648		
501440	167769	166	9516	0	26260	0	21129	0	1524	227381	0	0	0	0	25992	45311	24886	19248	20916	33256	10459	0	0	0	0	0	692	325	0	0	25833	23484	2941	32149	0	166	166	9516		26260	0	26260	9212	21129	0	1524	227381	0	0				73179	971	41891		3146	13927	10836	14585	21662	7900							0			0	0			692	325		
501459																														0	17160	0	5133	89558		69		0	0			27164	12904	2272	0	683	176965	0	0			0	21503	401	7486	55620	7948	4929	7923	408	295	0	78728	12577	51952	9730	805	0								0	118		
501655																														0	47	698	0	20		31		2891	0			2389	0	1798	0	0	10576	0	0			0	2697	5	1283	3120	183	149	1616	32	346	371	3790	1047	1386	1239	417	0								0	0		
501758																														0	1094	1982	367	7935		12		1220	0			2120	175	4162	0	236	31821	0	0			0	12052	460	997	10969	1512	636	4087	3047	2225	485	8139	4965	4152	1422	548	494								6	0		
501767																														0	4561	2729	518	9727		47		3485	129			9500	0	10901	0	112	69484	820	0			0	26291	1984	2481	18328	1715	2235	9791	10220	1945	63	7307	8710	13881	12526	1298	82								449	0		
501815																														0	856	0	0	16141		0		0	0			17583	2455	23243	0	121	102929	0	0			0	35924	5951	668	8671	0	21	226	704	18610	16363	20900	1875	7499	12277	19716	2921								541	114		
502111																														0	1648	0	15348	67271		14		0	0			5616	0	0	0	0	90287	0	0			0	390	0	260	4099	83	135	80	0	92	0	15005	12122	31072	27171	3643	884								0	0		
502157																														0	2094	1660	33	2838		40		3566	0			13024	382	4488	0	0	41010	0	13			0	12695	177	94	10772	475	818	3955	4807	2562	78	9156	4819	5208	8224	908	0								0	0		
502353																														0	2638	86	1445	32156		786		156	0			34038	0	10395	0	0	97447	37	0			0	15177	607	0	48990	2124	5495	6260	492	424	0	17632	26020	27832	8364	434	500								0	0		
502447																														0	142	1651	0	2183		13		2464	75			2231	0	4012	0	0	28472	0	0			0	15767	9	8357	6563	1760	6301	47	77	4461	3008	3694	5116	1976	1380	280	151								0	0		
502559																														0	3505	3473	838	3732		16		1298	0			12819	0	1038	0	0	32926	30	161			0	6015	0	2775	5721	1745	962	1464	1544	300	0	10074	9099	3719	1690	1741	618								0	61		
502643																														0	59	1699	97	1430		0		4690	0			2086	0	1208	0	416	15092	0	0			0	3407	0	0	4991	10	173	48	1065	1792	319	3464	1527	2429	2654	1491	120								0	0		
502652																														0	0	1436	0	80		0		651	0			913	0	2017	0	0	6561	6	0			0	1470	0	0	1760	0	45	43	108	970	304	896	819	503	1092	1561	226								0	0		
502746																														0	2622	372	58	2378		0		1679	0			15059	2585	6828	0	29	73351	0	0			0	41560	50	1520	16055	947	771	782	356	20841	17863	10243	3994	4655	3857	5575	3188								0	131		
502849																														0	12630	31020	2040	129061	0	5236	5236	37677	0	94865	0	94865	3372	36044	0	0	496494	21	428	428	0	0	141454	2643	34851	109403	7206	19150	41259	35785	31601	5351	125491	46291	66753	67212	44597	3198	0	0	0	0	0	0	0	0	45	0	
502858																														0	5063	1620	380	11557		0		3498	0			23161	0	12589	0	0	78116	0	0			0	19661	87	875	31862	2010	3428	7243	5250	1203	527	10437	15987	18855	11224	1753	199								117	383		
503453																														0	10994	25880	4461	60467	0	995	995	16600	0	33373	0	33373	13415	24559	0	20255	304443	0	214	214	0	0	60796	29413	32924	189762	12775	29761	10075	5457	2094	18	107393	88284	41131	4633	1053	81	0	0	0	0	0	0	0	1099	1922	0	
503547																														0	12	2946	40	1135		2		1644	69			506	0	2552	0	23	16517	0	0			507	6092	1460	0	4308	0	245	360	3282	1817	299	2919	1144	1993	2092	1894	281								105	0		
503640																														0	0	1059	0	107		0		1139	0			624	0	950	0	0	5134	0	0			0	1249	6	0	1098	0	6	84	200	931	0	444	653	893	617	1259	0								0	0		
504142																														0	276	8322	116	10854		0		1929	0			5463	0	5810	0	88	59904	0	0			0	26556	490	20870	8741	3571	13807	701	1740	3877	2746	9414	11670	3579	4274	3260	925								0	0		
504311																														0	5790	242	0	10999		4		28	0			32914	3537	15963	0	0	117809	0	0			0	46118	1300	17331	18555	5330	4915	8501	8025	10950	8397	25832	7746	22450	9583	5907	173								821	93		
504450																														0	4636	36	598	4458		0		0	0			6377	69	1932	0	0	23868	35	0			0	4811	986	980	8441	581	1042	634	773	1781	0	2391	4427	4637	2560	3136	1737								0	0		
504535																														0	1283	23	0	10319		158		893	0			10162	0	4747	0	0	34079	3	0			0	5821	676	4442	14053	1031	4152	336	176	101	21	7088	13920	5311	1014	765	0								0	0		
504647																														0	1206	1091	91	3067		15		1296	0			4438	349	1196	0	543	24614	0	0			0	10863	366	2731	9295	1041	2666	5907	742	497	0	1839	4018	5595	1601	662	0								93	0		
504713	47465718	3871567	990318	0	33077291	123124	8980581	0	1302937	115108238	0	10762626	1824	1189020	19904808	49840517	6165783	17119560	15536862	11897957	3105356	0	31655	53050	320	205200	5669787	2572240	0	290225	6576361	628722	2095039	15754271	537940	3871567	3333627	990318		33039454	37829	33077283	6100158	8980581	0	1302937	114984333	0	10763677				10538644	5772523	2596780		730919	735661	1307571	717903	2055610	4901463							31655			53050	205520			5669787	2572240		
505121																														0	9097	760	9882	200180	0	3032	3032	123	0	143945	0	143945	106013	218813	0	12796	890069	0	0	0	0	0	171069	654	96322	136627	7453	25537	35817	37649	44690	14890	283485	22341	131608	155827	86953	18264	0	0	0	0	0	0	0	0	13705	0	
505242																														0	0	1387	0	709		2		892	0			807	0	1020	0	0	9663	0	0			0	4779	67	0	3243	188	1289	3239	39	0	0	582	1185	2677	339	90	0								0	0		
505457																														0	0	1862	0	577		5		8211	0			712	0	1213	0	10	14635	0	0			0	2037	8	26	6907	26	146	307	1408	150	0	7316	2091	1431	1390	369	0								0	0		
505550																														0	2135	3477	216	7405		105		3452	707			3830	702	2661	0	418	40363	0	0			172	15191	463	2311	11135	2165	3319	9098	412	11	18	10868	6868	4091	1489	1137	81								181	127		
505756																														0	0	7505	0	743		16		13010	0			648	0	0	0	0	24177	0	0			0	1729	69	1729	14711	1729	0	0	0	0	0	22274	0	105	0	69	0								172	285		
505831																														0	1881	1039	75	6964		27		387	0			4990	261	7849	0	101	40778	0	0			0	16926	278	4451	10761	1483	4793	3477	4087	2823	239	4396	6575	5536	5217	2009	0								0	0		
505859																														0	47339	47	1120	27155		886		4	0			39438	4514	10221	0	0	164625	264	0			0	32193	1572	11148	80578	4624	6680	8508	5874	3837	2375	53185	33499	26504	17243	1234	0								400	0		
505916																														0	1162	147	1839	7305		16		429	0			5549	2107	5811	0	322	38444	28	0			120	12566	631	313	4784	313	192	145	744	4666	6506	5996	1683	3180	4869	6225	3845								416	172		
506052																														0	858	5356	117	4905		0		4691	139			3300	0	3013	0	0	29049	0	0			0	6174	85	0	12516	668	1125	4270	10	0	0	3666	7343	7826	2671	696	349								301	249		
506230																														0	972	104	574	12767		7		162	0			22543	645	5111	0	196	52688	0	18			0	8971	176	688	23635	1010	760	3453	3227	521	0	26583	2222	8431	3770	2620	70								419	23		
506249																														0	82684	1976	26883	227147	4447	34065	29618	40	0	84580	0	84580	39519	27065	0	0	713919	331	21980	21980	0	6526	154245	10599	115097	261339	30590	45665	54603	4374	14862	4151	291211	69038	163336	28342	7365	0	0	0	0	0	0	0	0	2608	859	102	
506838																														0	23908	1238	896	29715		350		0	0			10528	4640	10454	0	0	129873	0	0			0	46655	1228	24604	43936	6200	17331	14283	5786	1532	1200	17295	32981	18988	7774	2406	1804								0	261		
506922																														0	155655	1784	6306	233233	0	1778	1778	0	0	80874	0	80874	64584	96474	0	0	1012601	0	27345	27345	0	0	273799	66803	171466	217561	16039	24343	33207	110508	54696	35006	243463	49051	88665	143730	172791	35353	0	0	0	0	0	0	0	0	3966	0	
507068																														0	83581	18849	8416	153576	0	2057	2057	13287	0	113820	0	113820	18104	105750	0	1890	598336	0	21244	21244	0	12784	30715	25807	0	168132	878	504	6338	4920	18075	0	193813	44022	94086	131830	103187	340	0	0	0	0	0	0	0	0	1240	0	
507152																														0	6726	111	2080	87996		14		0	0			28305	4796	11175	0	62	172657	11	0			0	27967	3436	967	48968	6279	7465	10699	2988	247	0	51800	30190	41494	18034	1972	0								0	0		
507255																														0	7294	13626	265	16438		158		30020	0			15730	130	11836	0	471	125284	0	443			0	28019	681	3958	35078	18016	1951	4443	1786	775	942	50607	6479	18358	15439	4566	1708								127	46		
507330																														0	1703	87	70	51723		670		26	0			16531	4067	20772	0	3560	126030	301	0			0	20248	6450	3626	71091	3673	1880	4317	5659	4719	0	59471	6572	17143	13357	7947	0								0	424		
