"IDRSSD"	RCONA223	RCONA224	RCONA250	RCONB503	RCONB504	RCONB505	RCONB528	RCONB588	RCONB589	RCONB590	RCONB591	RCONB592	RCONB593	RCONB594	RCONB595	RCONB596	RCONB600	RCONB601	RCONB602	RCONB603	RCONB604	RCONB605	RCONB606	RCONB607	RCONB608	RCONB609	RCONB610	RCONB611	RCONB612	RCONB613	RCONB614	RCONB616	RCONB617	RCONB618	RCONB619	RCONB620	RCONB621	RCONB622	RCONB623	RCONB624	RCONB625	RCONB626	RCONB627	RCONB628	RCONB629	RCONB630	RCONB631	RCONB639	RCONB640	RCONB641	RCONB642	RCONB643	RCONB644	RCONB645	RCONB646	RCONB647	RCONB648	RCONB649	RCONB650	RCONB651	RCONB652	RCONB653	RCONB654	RCONB655	RCONB656	RCONB657	RCONB658	RCONB659	RCONB660	RCONB661	RCONB662	RCONB663	RCONB664	RCONB665	RCONB666	RCONB667	RCONB668	RCONB669	RCONB670	RCONB671	RCONB672	RCONB673	RCONB674	RCONB675	RCONB676	RCONB677	RCONB678	RCONB679	RCONB680	RCONB681	RCONB682	RCONB683	RCONB684	RCONB685	RCONB686	RCONB687	RCONB688	RCONB689	RCONB690	RCONB691	RCONB693	RCONB694	RCONB695	RCONB696	RCONB697	RCONB698	RCONB699	RCONB700	RCONB701	RCONB702	RCONB703	RCONB704	
205458	24100	24136	0	0	0	0	13143	0	0	0	0	0	0	0	0	0	0	0	1349	0	0	0	0	7306	0	0	0	0	0	0	0	1325	0	0	0	0	0	0	0	0	0	13143	0	0	0	0	0	1148	0	0	0	0	-474	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24271	0	0	0	24271	24271	
205542	99603	153767	0	0	0	0	73650	0	0	0	0	0	0	0	0	0	563	3554	0	0	0	0	0	0	1228	0	40394	13969	12653	0	7200	0	0	0	0	0	0	0	0	210	13730	59710	0	0	0	0	0	3787	0	0	1016	0	629	45	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99	0	0	0	99	0	0	0	563	52374	27699	75278	0	10475	13850	75278	99603	
205654	628738	782540	0	0	0	0	650676	0	0	0	487	0	0	0	0	0	15809	25591	0	0	0	32157	2290	0	920	0	40647	0	4	0	0	0	0	0	0	0	0	0	3389	0	181451	465835	0	0	0	0	0	47351	463	184	4098	16372	-4254	4040	0	0	0	4040	7392	0	0	0	7392	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	117	117	0	0	117	0	0	0	0	0	0	0	4619	0	0	0	4619	0	0	0	19382	102493	200230	508124	0	20499	100115	508124	628738	
206156	83469	135275	0	0	0	0	82273	0	0	0	0	0	0	0	0	0	2047	8330	0	0	12691	3289	5107	0	482	4936	10732	0	0	0	0	0	0	0	0	0	0	0	0	0	24168	58105	0	0	0	0	0	5097	0	0	0	0	-352	337	0	0	0	337	10	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	812	0	0	0	812	0	0	0	19674	22351	29275	64361	0	4470	14638	64361	83469	
206567	33834	192265	0	0	0	0	0	0	0	528	0	0	0	0	0	0	0	522	0	0	0	0	0	0	2171	43110	105454	0	0	0	7360	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13297	2130	0	0	0	4301	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43110	113336	0	11167	0	22667	0	11167	33834	
206772	61518	79169	0	0	0	0	59209	0	0	0	0	0	0	0	0	0	771	7523	0	0	0	0	0	0	21	0	4131	0	183	0	6950	0	0	0	0	0	0	0	0	194	4528	54487	0	0	0	0	0	1188	0	0	389	0	-1204	121	0	0	0	121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	277	0	0	0	277	0	0	0	771	19187	4528	55867	0	3837	2264	55867	61968	
206950	20487	30838	0	0	0	0	20877	0	0	0	0	0	0	0	0	0	266	2134	0	0	0	1410	0	0	55	1901	2742	0	584	0	0	0	0	0	0	0	0	0	0	670	6760	13447	0	0	0	0	0	1729	0	16	25	42	-171	0	0	0	0	0	0	0	0	0	0	13	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2183	6981	6802	15690	0	1396	3401	15690	20487	
207041	12583	21157	0	0	0	0	12981	0	0	0	0	0	0	0	0	0	272	974	0	0	0	0	0	0	88	318	5249	1157	0	0	137	0	0	0	0	0	0	0	159	247	4341	8234	0	0	0	0	0	517	0	55	10	0	-247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	804	6617	5498	8686	0	1323	2749	8686	12758	
207050	162238	205991	0	0	0	0	201180	0	0	0	0	0	0	0	0	0	2724	1150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	85989	115191	0	0	0	0	0	6899	0	0	3078	457	-2880	455	0	0	0	455	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2724	4228	86446	119010	0	846	43223	119010	163079	
207452	77509	118588	0	0	0	0	61909	0	0	0	0	0	0	0	0	0	1326	3567	0	0	0	0	0	0	570	0	51000	0	7482	0	4300	0	0	0	0	0	0	0	0	0	18080	43829	0	0	0	0	0	3684	0	0	0	0	-419	12	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1709	0	0	0	1709	0	0	0	1326	58867	18080	56716	0	11773	9040	56716	77529	
207555	54964	75583	0	0	0	0	55775	0	0	0	0	0	0	0	0	0	891	3741	0	0	0	741	0	0	193	4456	4835	1485	0	0	3550	0	0	0	0	0	0	0	0	4351	6630	44794	0	0	0	0	0	2690	0	0	0	0	-654	0	0	0	0	0	0	0	0	0	0	17	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120	0	0	0	120	0	0	0	5347	17218	8115	47621	0	3444	4058	47621	55123	
207564	22977	34481	0	0	0	0	21411	0	0	0	0	0	0	0	0	0	333	4009	0	0	0	0	0	0	36	0	5045	0	0	0	2325	0	0	0	0	0	0	0	0	1632	3334	16445	0	0	0	0	0	1759	0	0	88	0	-272	50	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	584	0	0	0	584	0	0	0	333	13149	3334	18700	0	2630	1667	18700	22997	
207845	290637	408060	0	0	0	0	248364	0	0	7976	0	0	0	0	0	0	16038	1411	0	0	43	52206	857	0	1493	2264	47654	325	25623	0	0	0	0	0	0	0	3322	0	0	882	53646	193836	0	0	0	0	0	26814	7976	237	0	0	6242	3008	0	2000	0	1008	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18582	104153	54828	242392	0	20831	27414	242392	290637	
207872	67798	91376	0	0	0	0	54447	0	0	0	0	0	0	0	0	0	1564	6302	0	0	3672	2400	0	0	-84	4111	903	0	0	0	16635	0	0	0	0	0	0	0	0	653	2047	51747	0	0	0	0	0	8361	0	201	135	0	-710	0	0	0	0	0	228	0	0	0	228	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1368	0	0	0	1368	0	0	0	9548	27028	2047	61368	0	5406	1024	61368	67798	
207957	8133	13575	0	0	0	0	5222	0	0	0	0	0	0	0	0	0	0	2232	0	0	9	37	0	320	35	0	2686	0	401	0	3000	0	0	0	0	0	0	0	0	0	0	5222	0	0	0	0	0	599	0	0	0	0	-58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	7955	0	6542	0	1591	0	6542	8133	
208057	166647	221431	0	0	0	0	139365	0	0	0	0	0	0	0	0	0	2038	6663	0	0	0	0	0	0	850	4134	34046	4441	12217	0	19815	0	0	0	0	1213	0	0	0	569	12354	126442	0	0	0	0	0	6061	0	0	539	0	-1705	913	0	0	0	913	689	0	0	0	689	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6172	61632	18008	145783	0	12326	9004	145783	167113	
208169	308970	384908	0	0	0	0	268744	0	0	0	0	0	0	0	0	0	8984	11088	0	0	0	0	0	0	459	15123	47475	0	0	0	14700	0	0	0	0	0	0	0	6834	900	33809	227201	0	0	0	0	0	13025	0	263	201	0	-4047	0	0	0	0	0	141	0	0	0	141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37925	0	0	0	37925	0	0	0	31204	74364	33809	277828	0	14873	16905	277828	309606	
208244	6273261	8898806	0	0	0	0	6153278	0	997	81854	882	0	0	0	0	0	80857	152133	0	0	0	0	0	0	26104	51278	1891975	142585	51722	0	63368	0	0	0	0	0	0	0	0	292418	1572492	4288368	0	0	0	0	0	493649	82736	11610	55138	0	35543	22959	0	0	0	22959	11820	0	0	0	11820	1468	0	0	0	1468	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	199598	0	0	0	199598	0	0	9233	143745	2455032	1724310	4920100	0	491006	862155	4920100	6273261	
208329	853888	1400136	0	0	0	0	890385	0	0	2905	0	0	0	0	0	0	30779	30092	0	0	22842	197455	13222	0	-1216	26074	174805	0	0	0	0	0	0	0	0	0	0	0	0	29161	272121	589103	0	0	0	0	0	44100	2905	5630	3424	415	-8104	720	0	0	0	720	395	0	0	0	395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3476	0	0	2797	679	0	0	0	85325	434937	288555	622623	0	86987	144278	622623	853888	
208347	20368	30639	0	0	0	0	22311	0	0	0	0	0	0	0	0	0	238	1299	0	0	0	1543	0	2102	-36	0	1515	0	101	0	520	0	0	0	0	266	0	0	0	2513	8050	11748	0	0	0	0	0	780	0	0	0	0	-187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	238	7390	8316	14732	0	1478	4158	14732	20368	
208440	38145	51854	0	0	0	0	35342	0	0	0	0	0	0	0	0	0	158	1788	0	0	0	1645	1456	0	129	0	4710	0	0	0	5531	0	0	0	0	0	0	0	0	0	5775	29567	0	0	0	0	0	2439	0	0	265	0	-261	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	158	13939	7231	31741	0	2788	3616	31741	38145	
208459	27989	42804	0	0	0	0	23370	0	0	0	0	0	0	0	0	0	85	969	0	0	0	0	0	0	99	147	17326	0	0	0	800	0	0	0	0	0	0	0	0	0	975	22395	0	0	0	0	0	1062	0	0	0	0	-458	15	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	415	0	0	0	415	0	0	0	232	19095	975	23887	0	3819	488	23887	28194	
208655	99786	153512	0	0	0	0	84062	0	0	1182	1	0	0	0	0	0	821	4341	0	0	0	0	0	0	1053	1280	42518	1979	5516	0	9109	0	0	0	0	0	0	0	0	7602	8089	68371	0	0	0	0	0	6554	1183	190	570	0	1209	0	0	0	0	0	81	0	0	0	81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3344	0	0	0	3344	0	0	0	2291	64140	10068	81924	0	12828	5034	81924	99786	
208927	2984767	3593194	0	0	0	0	2629542	0	0	6404	34	0	0	0	0	0	10103	224274	0	0	0	0	4685	0	2215	477173	340993	0	1798	0	58945	0	0	0	0	0	137869	0	0	1225	262005	2366311	0	0	0	0	0	106193	6438	0	2372	0	-42722	0	0	0	0	0	60916	0	0	0	60916	618	0	0	0	618	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4482	4482	0	0	4482	0	0	0	0	0	0	0	71108	0	0	0	71108	0	0	3016	487276	627809	274188	2736003	0	125562	137094	2736003	2998659	
208972	36928	70206	0	0	0	0	52648	0	0	0	0	0	0	0	0	0	59	5321	0	0	0	0	0	0	44	924	7942	0	0	0	0	0	0	0	0	0	0	0	0	0	39922	12726	0	0	0	0	0	1895	0	13	591	0	-135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	179	0	0	0	179	0	0	0	996	13854	39922	14196	0	2771	19961	14196	36928	
209139	114231	156745	0	0	0	0	119189	0	0	0	0	0	0	0	0	0	1879	667	0	0	0	13866	0	8	73	3456	6554	0	0	0	5450	0	0	0	0	0	0	0	0	100	41314	77775	0	0	0	0	0	11276	0	258	733	0	-1188	32	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5593	27370	41314	88100	0	5474	20657	88100	114231	
209148	88011	114045	0	0	0	0	84863	0	0	1522	0	0	0	0	0	0	1171	1956	0	0	0	0	0	0	73	0	11444	5429	0	0	12650	0	0	0	0	0	0	0	0	0	21535	63328	0	0	0	0	0	7322	1522	0	0	0	430	255	0	0	0	255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1171	26050	26964	69383	0	5210	13482	69383	88075	
209335	25736	39065	0	0	0	0	26261	0	0	0	0	0	0	0	0	0	1138	87	0	0	0	0	0	0	25	0	8362	0	0	0	1335	0	0	0	0	0	0	0	0	0	7124	19137	0	0	0	0	0	1109	0	0	0	0	-481	0	0	0	0	0	16	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	137	0	0	0	137	0	0	0	1138	9784	7124	20399	0	1957	3562	20399	25918	
209362	17626	35007	0	0	0	0	16613	0	0	0	0	0	0	0	0	0	411	10920	0	0	0	0	0	0	0	410	258	0	0	0	4240	0	0	0	0	0	0	0	0	1220	3534	11859	0	0	0	0	0	401	0	0	0	0	-239	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	289	0	0	0	289	0	0	0	821	16638	3534	12549	0	3328	1767	12549	17644	
209447	28882	51428	0	0	0	0	26025	0	0	0	0	0	0	0	0	0	1466	1415	0	0	0	0	0	0	0	6905	9277	2550	311	0	0	0	0	0	0	0	0	0	0	0	6212	19813	0	0	0	0	0	2239	0	0	0	0	-315	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8371	10692	8762	22363	0	2138	4381	22363	28882	
209559	23877	52708	0	0	0	0	16274	0	0	0	0	0	0	0	0	0	215	1132	0	0	0	0	0	0	550	5077	17240	7634	0	0	5110	0	0	0	0	0	0	0	0	82	3837	12355	0	0	0	0	0	1745	0	9	0	0	-465	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0	0	45	0	0	0	5301	23564	11471	14136	0	4713	5736	14136	24585	
209652	132337	181561	0	0	0	0	110542	0	0	0	0	0	0	0	0	0	1260	9592	2455	0	0	0	0	0	849	0	42367	0	10224	0	2160	0	0	0	0	0	4212	0	0	643	25774	84125	0	0	0	0	0	3177	0	68	462	0	-864	18	0	0	0	18	761	0	0	0	761	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4021	0	0	0	4021	0	0	0	1328	55224	25774	108463	0	11045	12887	108463	132395	
209830	35167	61805	0	0	0	0	33784	0	0	0	0	0	0	0	0	0	1326	3485	0	0	0	0	0	0	79	3880	12344	284	0	0	4541	0	0	0	0	0	0	0	0	0	9328	24456	0	0	0	0	0	1935	0	0	174	0	-331	35	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5206	20544	9612	26252	0	4109	4806	26252	35167	
209858	106001	151285	0	0	0	0	98535	0	0	0	0	0	0	0	0	0	2642	5252	0	0	7086	27534	0	0	0	0	0	0	0	0	6000	0	0	0	0	749	0	0	0	249	13755	84531	0	0	0	0	0	4474	0	121	956	48	-988	1018	0	0	0	1018	4	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1827	0	0	0	1827	0	0	0	9849	39991	14556	90725	0	7998	7278	90725	106001	
210238	186279	354696	0	0	0	0	163349	0	0	648	0	0	0	0	0	0	8697	8090	0	0	0	13691	21400	0	1427	2266	109072	0	9764	0	7580	0	0	0	0	0	0	0	0	5409	63094	94846	0	0	0	0	0	12477	163	13	2403	402	-1546	1166	0	0	0	1166	108	0	0	0	108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10976	146245	84896	115380	0	29249	42448	115380	187077	
210256	45450	78153	0	0	0	0	41309	0	0	0	0	0	0	0	0	0	842	3933	0	0	0	0	0	0	366	0	27773	322	1395	0	3470	0	0	0	0	0	0	0	0	0	15416	25893	0	0	0	0	0	1888	0	0	0	0	79	0	0	0	0	0	0	0	0	0	0	18	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1352	0	0	0	1352	0	0	0	842	35176	15738	30546	0	7035	7869	30546	45450	
210434																																																																																																																	
210443	20529	46394	0	0	0	0	17316	0	0	0	0	0	0	0	0	0	0	2459	0	0	2394	0	1525	75	172	600	15359	0	0	0	3886	0	0	0	0	0	0	0	0	0	8240	9076	0	0	0	0	0	2189	0	0	0	0	-120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2994	21704	9765	11340	0	4341	4883	11340	20564	
210452	13756	18638	0	0	0	0	14354	0	0	150	0	0	0	0	0	0	71	736	0	0	43	99	0	95	42	100	2100	0	0	0	1050	0	0	0	0	0	0	0	0	0	4323	10031	0	0	0	0	0	743	0	2	185	0	-152	0	0	0	0	0	100	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	216	4170	4323	10782	0	834	2162	10782	13778	
210555	58300	91388	0	0	0	0	62491	0	0	0	0	0	0	0	0	0	581	2547	0	0	9371	2709	5718	0	19	1774	0	0	0	0	5740	0	0	0	0	0	0	0	0	0	24504	37987	0	0	0	0	0	2434	0	0	0	0	-787	368	0	0	0	368	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	277	0	0	0	277	0	0	0	11726	10996	30222	41066	0	2199	15111	41066	58376	
211114	56254	96611	0	0	0	0	56327	0	0	0	0	0	0	0	0	0	1410	1032	0	0	0	1990	0	0	152	3124	22524	2576	2868	0	580	0	0	0	0	0	0	0	575	2588	23439	29725	0	0	0	0	0	5639	0	0	627	0	-1416	20	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	622	0	0	0	622	0	0	0	5109	29341	26015	38247	0	5868	13008	38247	57123	
211338	23752	36885	0	0	0	0	23804	0	0	0	0	0	0	0	0	0	496	1060	1	0	0	0	0	0	63	419	7486	64	1905	0	1556	0	0	0	0	0	0	0	0	0	9159	14645	0	0	0	0	0	882	0	0	109	0	-485	0	0	0	0	0	0	0	0	0	0	22	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	915	10211	9223	17346	0	2042	4612	17346	24000	
211543	18746	26765	0	0	0	0	17326	0	0	58	0	0	0	0	0	0	143	1123	0	0	389	1655	80	0	0	0	0	0	0	0	6396	0	0	0	0	0	0	0	0	1022	942	15362	0	0	0	0	0	1185	0	0	75	582	-219	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	532	10271	1604	15890	0	2054	802	15890	18746	
211628	226452	322587	0	0	0	0	240786	0	0	1237	0	0	0	0	0	0	2493	12410	0	0	0	593	225	300	-70	200	40676	2788	623	0	7700	0	0	0	0	3514	0	0	0	0	87180	153606	0	0	0	0	0	14542	1237	146	1508	0	-1599	0	0	0	0	0	841	0	0	0	841	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2839	62887	93707	167021	0	12577	46854	167021	226452	
211851	32666	47414	0	0	0	0	27186	0	0	0	0	0	0	0	0	0	0	1830	0	0	0	0	0	0	339	1638	8754	6058	833	0	2075	0	0	0	0	0	0	0	0	0	4227	22959	0	0	0	0	0	1050	0	0	0	0	82	5	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	144	0	0	0	144	0	0	0	1638	12659	10285	24991	0	2532	5143	24991	32666	
211954	34024	42369	0	0	0	0	29940	0	0	0	0	0	0	0	0	0	962	1190	0	0	0	0	0	0	0	0	0	0	0	0	5162	0	0	0	0	0	0	0	0	577	5280	24083	0	0	0	0	0	6084	0	101	304	0	-475	72	0	0	0	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	152	0	0	0	152	0	0	0	1063	7233	5280	29986	0	1447	2640	29986	34073	
212018	98340	178489	0	0	0	0	115835	0	0	190	0	0	0	0	0	0	2027	5935	0	0	1549	13789	1012	0	209	22643	7068	0	0	0	34	0	0	0	0	0	0	0	0	389	71269	44177	0	0	0	0	0	12692	165	0	0	0	-664	0	0	0	0	0	52	0	0	0	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26219	27215	72281	56756	0	5443	36141	56756	98340	
212120	136447	196875	0	0	0	0	55799	0	0	332	0	0	0	0	0	0	2998	2327	0	0	0	0	0	57467	695	3823	61823	0	4753	0	5700	0	0	0	0	0	0	0	0	0	0	55799	0	0	0	0	0	4720	332	0	0	0	373	0	0	0	0	0	70	0	0	0	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6821	69850	0	122477	0	13970	0	122477	136447	
212335	36554	43406	0	0	0	0	34246	0	0	3825	0	0	0	0	0	0	1151	1972	0	0	0	0	0	0	104	0	4334	0	4093	0	1200	0	0	0	0	0	0	0	0	0	9881	24365	0	0	0	0	0	5486	3825	25	155	0	3454	0	0	0	0	0	25	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	135	0	0	0	135	0	0	0	1176	7661	9881	30099	0	1532	4941	30099	36572	
212344	36458	67522	0	0	0	0	27243	0	0	640	0	0	0	0	0	0	690	4587	0	0	0	0	0	0	535	3714	19724	8052	503	0	1030	0	0	0	0	0	0	0	0	0	5206	22037	0	0	0	0	0	2415	0	0	215	0	50	6	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4404	25556	13258	24746	0	5111	6629	24746	36486	
212456	26844	57068	0	0	0	0	20243	0	0	0	0	0	0	0	0	0	962	17552	0	0	0	1063	0	0	174	0	12248	0	0	0	3450	0	0	0	0	0	0	0	0	857	2613	16773	0	0	0	0	0	1558	0	0	0	0	-290	151	0	0	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	224	0	0	0	224	0	0	0	962	35170	2764	18555	0	7034	1382	18555	26971	
212465																																																																																																																	
212522	235717	346414	0	0	0	0	223299	0	0	64	2	0	0	0	0	0	7143	10134	0	0	0	0	0	0	201	490	44535	28009	5106	0	4700	0	0	0	0	2414	0	0	0	5024	72010	146265	0	0	0	0	0	24472	66	93	5718	0	-3543	1038	0	0	0	1038	301	0	0	0	301	26	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7726	70111	102433	171331	0	14022	51217	171331	236570	
213538	43538	115425	0	0	0	0	25967	0	0	0	0	0	0	0	0	0	1539	3862	0	0	0	15095	6274	0	835	5214	51792	0	0	0	1900	0	0	0	0	0	0	0	0	0	5726	20241	0	0	0	0	0	2740	0	0	0	0	118	189	0	0	0	189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6753	72649	12000	23179	0	14530	6000	23179	43709	
213912	45889	78041	0	0	0	0	58992	0	0	0	5	0	0	0	0	0	0	0	2820	0	0	0	0	48	50	0	4750	0	0	0	6595	0	0	0	0	0	0	0	0	0	46117	12875	0	0	0	0	0	4823	5	0	0	0	-441	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11345	46117	20561	0	2269	23059	20561	45889	
