"IDRSSD"	RCFD0071	RCFD0081	RCFD0426	RCFD1350	RCFD1754	RCFD1773	RCFD2130	RCFD2145	RCFD2150	RCFD2155	RCFD2160	RCFD2170	RCFD2800	RCFD2920	RCFD2930	RCFD2948	RCFD3000	RCFD3123	RCFD3163	RCFD3190	RCFD3200	RCFD3210	RCFD3230	RCFD3300	RCFD3545	RCFD3548	RCFD3632	RCFD3838	RCFD3839	RCFD5369	RCFD6724	RCFDA130	RCFDB528	RCFDB529	RCFDB530	RCFN2200	RCFN6631	RCFN6636	RCON0071	RCON0081	RCON0426	RCON1350	RCON1754	RCON1773	RCON2130	RCON2145	RCON2150	RCON2155	RCON2160	RCON2170	RCON2200	RCON2800	RCON2920	RCON2930	RCON2948	RCON3000	RCON3123	RCON3163	RCON3190	RCON3200	RCON3210	RCON3230	RCON3300	RCON3545	RCON3548	RCON3632	RCON3838	RCON3839	RCON5369	RCON6631	RCON6636	RCON6724	RCONA130	RCONB528	RCONB529	RCONB530	
76201	3377000	8744000	385000	6535000	586000	23684000	475000	2612000	32000	206000	10113000	187949000	9234000	206000	6026000	168748000	189000	3608000	3965000	13088000	3800000	19012000	1000	187949000	4542000	3930000	7610000	0	10606000	730000		0	125571000	121963000	795000	22316000	2468000	19848000				4955000						80000		158860000	110148000	7742000	80000		139659000				10192000											28823000	81325000						
76443																																							848	2228	81	4675	0	13268	0	1649	457	0	2397	87431	66790	1000	0	396	80500	0	604	0	12314	0	6931	150	87431	0	0	3019	0	3350	0	10889	55901		0	62432	61828	412	
76742																																							0	1795	0	12800	0	24379	0	1447	191	0	4800	123373	87177	0	0	536	111096	0	980	0	23383	0	12277	100	123373	0	0	7827	0	4000	0	14312	72865		0	78941	77961	350	
76854																																							69	4299	0	900	0	1629	0	2651	1941	0	4639	124598	112005	0	0	840	112845	0	1288	1042	0	0	11753	500	124598	0	0	5254	0	6001	291	15311	96694		0	108425	107137	-2	
77150																																							0	2516	0	1900	0	6933	0	206	0	0	349	25024	21370	0	0	124	21494	0	209	0	0	0	3530	100	25024	0	0	-420	0	3701	0	4598	16772		0	13329	13120	149	
77253																																							0	1632	0	1380	0	23319	0	994	0	0	1359	53064	49654	0	0	203	49857	0	302	0	0	0	3207	812	53064	0	0	1568	0	924	0	7567	42087		0	24682	24380	-97	
77347																																							61	9283	0	0	7342	63439	0	5798	439	0	4650	214526	150975	16239	0	1340	199554	0	1586	0	31000	0	14972	6212	214526	0	0	4071	0	4159	73	14787	136188		0	125027	123441	530	
77374																																							277	15756	996	2916	2189	22239	0	5593	177	0	14941	297140	175015	5999	0	2041	270788	0	2366	0	87733	0	26352	9949	297140	0	0	17214	0	0	5696	22543	152472		-990	228726	226360	179	
77422																																							110	2486	0	67943	0	5860	0	152	0	0	1189	115212	56867	51122	0	610	108599	0	487	0	0	0	6613	1672	115212	0	0	2859	0	2036	0	55767	1100		0	37959	37472	46	
77758																																							22	19773	0	8900	40036	7112	0	5745	0	0	9475	417659	363020	5091	0	3761	385310	0	5980	83	13438	0	32349	3000	417659	0	0	23642	0	5644	1729	38228	324792		0	330764	324784	63	
77851																																							726	21650	0	13650	0	128357	0	6611	69	0	14541	488931	388761	22167	0	5103	450776	0	8561	1121	34745	0	38155	758	488931	0	0	32745	0	3041	0	46009	342752		0	310767	302206	1611	
78036																																							0	579	0	5000	0	4764	0	1660	0	0	2028	55019	50709	0	0	252	50961	0	806	0	0	0	4058	1000	55019	0	0	500	0	2600	0	6064	44645		0	41794	40988	-42	
78054																																							0	2769	0	2700	0	17833	0	867	768	0	2077	83754	69654	0	0	934	76102	0	571	0	5514	0	7652	195	83754	0	0	1905	0	5309	0	8423	61231		0	57311	56740	243	
78157																																							0	1847	0	3875	3029	992	0	326	0	0	157	22903	20095	0	0	68	20163	0	237	0	0	0	2740	400	22903	0	0	1341	0	1000	0	6602	13493		0	12914	12677	-1	
78241																																							200	1711	0	4475	559	18145	25	973	5	0	712	44355	38962	0	0	353	39315	0	258	0	0	0	5040	340	44355	0	0	4341	0	340	0	6908	32054		0	17808	17550	19	
78559																																							2380	719	0	1155	936	298	0	335	0	0	343	13018	11825	0	0	169	11994	0	140	0	0	0	1024	375	13018	0	0	272	0	376	0	1350	10474		0	6992	6852	1	
78643																																							39	2652	0	135	1399	9000	0	1855	0	0	1175	68095	58165	0	0	269	61934	0	625	0	3500	0	6161	400	68095	0	0	2086	0	3600	0	6063	52102		0	52465	51840	75	
78858																																							902	1266	0	1150	2262	6912	0	94	157	0	239	18728	16900	0	0	74	16974	0	67	0	0	0	1754	203	18728	0	0	870	0	900	0	2508	14392		0	5813	5746	-219	
79042																																							1780	1926	176	1100	0	26609	0	979	0	0	580	65363	48152	7872	0	250	59836	0	78	0	3562	0	5527	1000	65363	0	0	2434	0	2000	0	13806	34346		0	32291	32213	93	
79127																																							400	2037	0	4000	12283	0	0	266	259	0	1962	59109	53890	0	0	250	54140	0	1547	0	0	0	4969	125	59109	0	0	4719	0	125	0	4816	49074		0	39449	37902	0	
79145																																							0	3441	0	5101	0	31177	0	843	0	0	2629	91902	75808	0	0	987	76795	0	807	0	0	0	15107	500	91902	0	0	7330	0	7500	0	9304	66504		-330	49518	48711	107	
79257																																							54	813	0	1900	175	3659	0	227	0	0	185	15708	12650	0	0	105	12755	0	192	0	0	0	2953	50	15708	0	0	1183	0	1700	0	1999	10651		0	8887	8695	20	
79855																																							76	3935	0	2150	2650	10861	0	450	240	0	1925	128226	107185	2029	0	963	118577	0	986	0	8400	0	9649	608	128226	0	0	3405	0	5492	0	7702	99483		0	106925	105939	144	
80020																																							289	984	0	1800	462	4849	0	772	0	0	189	18029	15327	0	0	382	15709	0	9	0	0	0	2320	75	18029	0	0	2161	0	75	0	2246	13081		0	8693	8684	9	
80150																																							10296	7881	0	13200	0	75269	0	1477	0	0	5050	201864	169696	1400	0	1260	172356	0	2228	0	0	0	29508	1000	201864	0	0	28639	0	1000	0	30480	139216		0	90919	88691	-1131	
80431																																							320	1671	0	3657	0	34190	1105	326	73	0	3570	70605	63495	0	0	640	64135	0	741	0	0	0	6470	155	70605	0	0	5756	0	155	0	9395	54100		0	26434	25693	404	
80552																																							0	881	0	1400	0	5918	0	385	0	0	859	18815	16946	0	0	184	17130	0	160	0	0	0	1685	100	18815	0	0	357	0	1150	0	1991	14954		0	9532	9372	78	
80936																																							3034	3755	0	1300	250	11564	0	1945	0	0	971	87774	79906	0	0	438	80344	0	833	0	0	0	7430	348	87774	0	0	2265	0	4652	0	10227	69679		0	65788	64955	164	
81054																																							6	7560	0	8010	0	10856	0	2430	0	0	692	96679	84097	0	0	823	84920	0	883	4104	0	0	11759	60	96679	0	0	1477	0	10193	2110	21446	62651		0	61794	60911	29	
81223																																							298	5808	0	7201	0	54796	0	2945	26	0	2243	193711	155740	9692	0	1763	167389	0	1736	0	0	0	26322	1000	193711	0	194	22723	0	1000	0	31019	124721		0	122130	120394	1599	
81429																																							10	1458	0	5086	0	16924	0	1445	0	0	804	57260	45631	0	0	460	50091	0	275	0	4000	0	7169	1264	57260	0	0	3625	0	2070	0	4309	41322		0	31808	31533	210	
82024																																							0	9701	11618	537	27552	27369	0	6220	58	0	3633	233154	197210	5298	0	1687	204195	0	1629	0	0	0	28959	4000	233154	0	0	405	0	24765	0	12579	184631		0	148095	146466	-211	
82033																																							16	1939	0	2570	0	9192	0	1972	137	0	2300	65905	60151	0	0	623	60842	0	389	0	68	0	5063	638	65905	0	0	2385	0	2105	0	13929	46222		0	48168	47779	-65	
82257																																							2061	438	0	690	0	5938	0	121	0	0	380	18184	13840	0	0	251	16003	0	258	0	1912	0	2181	50	18184	0	0	613	0	1425	0	2178	11662		0	8814	8556	93	
82350																																							39	1207	0	1471	715	6959	0	1195	24	0	1194	33167	29453	0	0	157	30307	0	237	0	697	0	2860	355	33167	0	0	2107	0	467	0	4472	24981		0	20600	20363	-69	
82659																																							31	1989	0	4925	355	5707	0	420	0	0	593	43767	39230	0	0	354	40584	0	289	0	1000	0	3183	480	43767	0	0	849	0	1770	0	6401	32829		0	30036	29747	84	
83151																																							15	2151	0	3557	0	12093	139	3435	0	0	1814	62528	52373	1739	0	603	56590	0	433	706	1875	0	5938	100	62528	0	0	645	0	5000	0	8461	43912		0	39051	38618	193	
83236																																							0	1719	0	5259	38780	0	0	231	0	0	696	53644	43882	0	0	52	43934	0	68	0	0	0	9710	250	53644	0	0	9210	0	250	0	9405	34477		0	7027	6959	0	
83311																																							4813	117121	0	0	0	912273	853	7762	309	0	101023	2513111	1969348	47973	0	13565	2281601	0	26957	0	200715	50000	231510	500	2513111	0	0	187206	0	50476	11735	455643	1513705		0	1384179	1357222	-6672	
83357																																							0	613	0	119	13842	603	0	81	0	0	1253	23377	19611	0	0	65	19676	0	315	0	0	0	3701	750	23377	0	0	2179	0	750	0	4426	15185		0	7181	6866	22	
83450																																							581	29421	0	0	30	20619	0	12968	455	0	13165	692049	598223	16551	0	3300	624573	0	8701	8970	6499	0	67476	500	692049	0	0	19248	0	47815	0	78859	519365		0	614541	605840	-87	
83638	31844	18839	410	40326	36272	968982	0	21285	62	2518	27826	2217382	101718	2518	7172	2046473	0	23862	0	60500	0	170909	7236	2217382	40232	20315	60266	0	100376	0		0	1052648	1028786	3031	22031	0	22031				40326						2518		2202867	1832219	101718	2518		2031958				60500											207123	1625096						
83834																																							99	5321	0	8925	2306	34899	0	1771	0	0	1084	92041	78711	0	0	609	79805	0	605	0	485	0	12236	600	92041	0	0	9103	0	2150	0	27914	50797		0	38241	37636	383	
83852																																							0	940	0	7800	0	11176	0	22	0	0	526	34636	30084	0	0	256	30340	0	124	0	0	0	4296	25	34636	0	0	2575	0	1575	7028	8961	21123		0	7268	7144	121	
83955																																							0	931	0	4185	8770	3056	0	594	3	0	1108	43857	37665	0	0	338	38377	0	496	0	374	0	5479	160	43856	0	0	5124	0	160	0	3787	33878		0	25706	25212	35	
84046																																							48	1820	0	0	0	11512	0	2406	0	0	559	28223	18925	630	0	233	24173	0	387	0	4385	0	4050	200	28223	0	0	2990	0	725	0	2885	16040		0	12265	11878	135	
84055																																							11	1817	0	900	0	5761	0	160	0	0	254	16885	14858	0	0	119	14977	0	112	0	0	0	1908	65	16885	0	0	1516	0	285	0	5012	9846		0	8094	7982	42	
84251																																							2518	869	0	550	1575	2	0	11	0	0	280	12958	9903	0	0	85	9988	0	123	0	0	0	2970	150	12958	0	0	2270	0	550	0	1074	8829		0	7276	7153	0	
84345																																							0	4403	0	6950	0	33548	0	2471	0	0	2077	126690	114271	0	0	1266	115537	0	942	0	0	0	11153	360	126690	0	0	3731	0	6640	0	22191	92080		0	78183	77241	422	
84541																																							101	9557	400	400	22285	35407	0	3051	184	0	4043	227440	190947	0	0	1246	203577	0	3318	0	11384	0	23863	328	227440	0	0	4449	0	18866	0	37944	153003		0	155330	152012	220	
84804																																							0	1115	0	2300	9923	0	0	272	0	0	262	21382	16939	0	0	34	16973	0	52	0	0	0	4409	40	21382	0	0	4249	0	120	0	4039	12900		0	7562	7510	0	
84970																																							10943	3098	47	0	31989	19712	0	2344	205	0	7193	311244	216325	2758	0	1160	285593	0	2710	0	65350	0	25651	0	311244	0	0	7655	0	17897	4827	15151	201174		0	233596	230886	99	
85043																																							0	1618	0	7400	1546	1824	255	475	4	0	1357	42990	37352	0	0	381	37923	0	309	0	190	0	5067	303	42990	0	0	3551	0	1207	0	4671	32681		0	28820	28511	6	
85052																																							0	624	0	0	448	6384	0	69	37	0	26	7675	3239	0	0	0	3239	0	27	0	0	0	4436	25	7675	0	0	3561	0	850	0	2183	1056		0	114	87	0	
85258																																							596	1224	0	3750	2218	1815	0	312	0	0	1506	31700	24031	0	0	330	28861	0	183	0	4500	0	2839	100	31700	0	0	730	0	2000	0	2852	21179		0	20462	20279	9	
85454																																							700	1226	0	3500	26737	0	0	730	0	0	793	47094	39305	0	0	457	39762	0	334	0	0	0	7332	100	47094	0	0	7082	0	150	0	7778	31527		0	13742	13408	0	
85856																																							300	790	0	403	979	1769	0	53	0	0	307	10839	9906	0	0	107	10032	0	69	0	19	0	807	125	10839	0	0	201	0	475	0	1038	8868		0	6307	6238	6	
85931																																							568	3646	0	4100	705	22530	0	2417	25	0	1511	94543	72998	0	0	784	86967	0	1025	0	13185	0	7576	225	94543	0	0	5368	0	1775	0	12773	60225		0	60066	59041	208	
86349																																							14	4498	0	0	0	23789	0	2726	134	0	2150	129337	112418	2405	0	412	115235	0	1082	39	0	0	14102	1200	129337	0	0	10963	0	1800	0	38282	74136		0	97069	95987	139	
86358																																							487	1659	0	1500	0	19999	0	40	0	0	700	39117	32774	0	0	313	33087	0	300	0	0	0	6030	400	39117	0	0	4518	0	1000	0	4223	28551		0	15032	14732	112	
86527																																							2275	18089	0	0	0	221178	0	12244	207	0	20347	548089	374499	12120	0	5284	470184	0	3644	7479	78281	0	77905	4000	548089	0	0	63953	0	8000	0	48833	325666		0	269914	266270	1952	
86554																																							4671	2599	0	1412	0	7672	0	751	18	0	749	40404	36153	0	0	197	37350	0	319	0	1000	0	3054	230	40404	0	0	2331	0	465	0	7634	28519		0	22851	22532	28	
87047																																							0	3724	0	4950	0	25363	0	492	423	0	2870	82159	69944	0	0	243	70187	0	435	0	0	0	11972	100	82159	0	0	9482	0	2233	0	7802	62142		0	44772	44337	157	
87159																																							0	2412	21	0	10403	48263	0	930	0	0	1227	92124	71116	4250	0	978	76344	0	327	0	0	0	15780	100	92124	0	0	12272	0	3400	0	11184	59932		0	29195	28868	8	
87234																																							179	7046	0	0	63879	67649	1	2070	100	0	3894	283745	214596	24921	0	2004	242521	0	1804	0	1000	0	41224	1512	283745	0	0	38157	0	1512	0	21989	192607		0	140731	138927	43	
87476																																							1052	4035	0	0	350	3308	0	738	1763	0	3952	147824	68938	0	0	913	126404	0	574	0	56553	0	21420	0	147824	0	0	19366	0	775	0	2609	66329		0	133200	132626	1279	
87533																																							0	9884	0	0	0	18853	0	4359	0	0	2549	172671	138597	17020	0	3666	159283	0	1691	0	0	0	13388	1	172671	0	0	8753	0	4305	0	17364	121233		0	138717	137026	329	
87944																																							7098	12531	0	0	0	83397	0	10645	3407	0	11047	428606	355857	6326	0	5355	402538	0	8519	0	35000	0	26068	200	428606	0	0	9470	0	16050	0	33204	322653		0	309000	300481	348	
88240																																							408	1565	0	800	0	12896	0	187	339	0	798	44304	38825	1891	0	488	41204	0	254	0	0	0	3100	217	44304	0	0	2157	0	723	0	3210	35615		0	27565	27311	3	
88259																																							2181	1379	0	1400	0	11657	0	355	0	0	2556	44246	34837	0	0	1173	39997	0	327	0	3987	0	4249	100	44246	0	0	1634	0	2400	0	4960	29877		0	25045	24718	115	
88352																																							1881	2028	0	100	0	21129	0	353	8	0	650	47058	39430	1000	0	633	41063	0	231	0	0	0	5995	321	47058	0	0	4390	0	1179	0	5254	34176		0	21140	20909	105	
88455																																							132	4085	0	0	9059	11212	0	747	0	0	6121	122963	95375	2992	0	1114	112400	0	1510	0	12919	0	10563	1175	122963	0	0	2851	0	6425	0	6289	89086		0	93117	91607	112	
88530																																							397	7981	0	17350	187	48580	0	4681	418	0	3819	180346	140152	0	0	1333	157952	0	785	683	16467	0	22394	919	180346	0	0	17379	0	3161	0	33326	106826		0	97035	96250	935	
88802																																							2	157807	2432	446460	295404	1691031	8443	31778	139	0	234750	4997339	3290893	479515	0	27536	4682610	0	37018	8304	884666	0	314729	0	4997339	0	0	138351	0	164725	0	645961	2644932		0	2157807	2120789	11653	
88950																																							484	503	0	647	0	6681	0	202	0	0	312	19749	17714	120	0	168	18002	0	145	0	0	0	1747	100	19749	0	0	584	0	1000	0	2477	15237		0	11065	10920	63	
89032																																							355	1922	0	8650	2834	14396	0	946	9	0	2119	73528	61708	0	0	834	62611	0	428	0	69	0	10917	600	73528	0	0	9080	0	1050	0	8851	52857		0	42725	42297	187	
89135																																							26	4810	0	5562	0	10229	0	1591	18	0	3117	82007	70947	0	0	1958	72905	0	440	0	0	0	9102	250	82007	0	0	8343	0	250	0	10185	60762		0	57094	56654	259	
89162																																							1037	636	0	24	0	0	0	0	0	0	14	2743	500	0	0	0	500	0	0	1032	0	0	2243	2000	2743	0	0	-24	0	267	0	0	500		0	0	0	0	
89452																																							2080	1988	0	600	0	6660	0	1059	628	0	1066	55064	41935	0	0	387	51304	0	428	0	8982	0	3760	225	55064	0	0	1686	0	1705	0	3382	38553		0	41411	40983	144	
89751																																							11800	6310	0	0	0	41289	134	6282	150	0	2346	220654	202779	0	0	735	203514	0	2731	0	0	0	17140	1600	220654	0	0	13224	0	2200	0	41202	161577		0	155074	152343	116	
89854																																							119	3909	0	4575	726	16117	0	985	0	0	2370	82137	73698	0	0	1244	75685	0	745	0	743	0	6452	200	82137	0	0	6162	0	200	1050	13359	60339		0	53031	52286	-110	
89957																																							2179	2595	0	2810	5693	3378	0	696	609	0	547	40594	35492	0	0	140	35632	0	171	0	0	0	4962	100	40594	0	0	2801	0	2009	0	7243	28249		0	22258	22087	52	
90047																																							0	558	0	967	915	5217	0	172	60	0	238	25762	23052	0	0	107	23159	0	195	0	0	0	2603	100	25762	0	0	1574	0	900	80	2345	20707		0	17750	17555	29	
90159																																							0	3875	0	4400	9442	16610	0	1343	864	0	784	72783	64764	695	0	479	65938	0	436	0	0	0	6845	3111	72783	0	0	570	0	3193	0	16122	48642		0	35901	35465	-29	
90234																																							0	5852	0	24150	0	39870	0	1359	2390	0	3030	257010	213765	3079	0	1091	218120	0	1838	0	185	0	38890	9189	257010	0	0	27051	0	1838	0	25664	188101		0	182197	180359	812	
90252																																							0	962	0	0	40	586	0	34	0	0	401	11589	9916	159	0	56	10131	0	152	491	0	0	1458	150	11589	0	0	44	0	1264	0	1006	8910		0	9227	9075	0	
90328																																							0	8629	0	12636	6615	25046	0	2914	10	0	3664	200329	183205	0	0	933	184138	0	1822	0	0	0	16191	537	200329	0	0	14948	0	522	0	24673	158532		0	142637	140815	184	
90337																																							48	6997	0	4350	0	5141	0	7026	421	0	4541	150723	124761	0	0	594	138170	0	1909	0	12815	0	12553	600	150723	0	0	8955	0	3000	0	28008	96753		0	124108	122199	-2	
90403																																							4142	67740	1115	8985	0	809430	0	36279	0	814	65280	1985825	1372056	380451	814	28504	1814257	105	20811	3553	29562	0	171463	7782	1985825	1496	2870	101204	0	67323	0	250185	1121871		0	1007802	986991	-4846	
90467																																							0	3230	0	5685	8773	32717	0	910	0	0	1068	87747	72030	0	0	276	72306	0	1041	0	0	0	15441	200	87747	0	0	13264	0	1300	0	14369	57661		0	36405	35364	677	
90627																																							1	6284	35	5165	0	53907	0	1955	0	0	2747	169495	147445	6243	0	1532	155220	0	1457	748	0	0	14275	620	169495	0	0	11977	0	705	6605	16604	130841		0	93505	92048	973	
90645																																							0	5814	0	8200	22024	2840	0	1435	0	0	657	84096	75768	0	0	225	75993	0	457	0	0	0	8103	150	84096	0	0	3134	0	4850	553	11124	64644		0	43030	42573	-31	
90739																																							13	2170	0	6588	1417	22370	0	1195	311	0	1345	96463	83682	0	0	631	86313	0	901	2863	2000	0	10150	500	96463	0	0	-28	0	9346	0	12505	71177		0	59092	58191	332	
91129																																							259	2277	0	399	3688	3399	0	1006	0	0	713	41637	33373	0	0	144	38303	0	216	0	4786	0	3334	100	41637	0	0	3030	0	150	0	3999	29374		0	30112	29896	54	
91147																																							6327	1974	0	5954	340	4237	0	950	445	0	650	68738	61153	0	0	208	63601	0	636	391	2240	0	5137	684	68738	0	0	3127	0	1316	0	7826	53327		0	48106	47470	10	
91156																																							99	8022	224	2825	0	39146	0	4207	51	0	3557	178892	145157	17487	0	733	164427	0	1887	70	1050	0	14465	550	178892	0	0	11318	0	2400	549	16642	128515		0	122029	120142	197	
91259																																							1577	1608	0	2400	5456	6096	0	438	0	0	815	47584	40528	0	0	590	41178	0	453	1287	60	0	6406	200	47584	0	0	1114	0	4999	0	5208	35320		0	28360	27907	93	
91521																																							0	6703	0	27847	0	21525	0	4032	85	0	5258	277786	234267	3292	0	1277	254586	0	994	1167	15750	0	23200	2029	277786	0	0	19242	0	1484	0	21074	213193		0	212163	211169	445	
91615																																							545	1949	0	1697	2356	12458	0	230	26	0	786	51855	44373	55	0	269	47279	0	389	0	2582	0	4576	420	51855	0	0	3783	0	420	0	5838	38535		0	32197	31808	-47	
91651																																							198	3075	0	4850	483	13410	0	1110	95	0	2781	81581	71936	0	0	868	74484	0	584	0	1680	0	7097	75	81581	0	0	3102	0	3800	0	10621	61315		0	56163	55579	120	
91754																																							0	3438	0	3325	108	27416	0	1087	0	0	1471	90981	83501	0	0	679	84186	0	485	0	6	0	6795	488	90981	0	0	3913	0	2133	0	13064	70437		0	54621	54136	261	
91866																																							100	14843	0	18000	1314	69306	0	4706	0	0	10328	276430	253470	0	0	1337	254807	0	2605	0	0	0	21623	12893	276430	0	0	8317	0	0	0	68453	185017		0	160438	157833	413	
91950																																							0	1668	0	1500	1157	4690	0	222	58	0	1573	32493	28317	0	0	539	28881	0	393	0	25	0	3612	500	32493	0	0	2345	0	750	0	4217	24100		0	22018	21625	17	
91969																																							257	13152	0	25000	48253	0	0	2501	830	0	10889	299975	272313	3736	0	1624	278500	0	3507	0	827	0	21475	9447	299975	0	0	12028	0	0	0	9256	263057		0	202600	199093	0	
92050																																							96	1005	0	2965	0	6005	0	646	116	0	645	33814	31324	0	0	206	31530	0	405	0	0	0	2284	119	33814	0	0	1894	0	214	0	2813	28511		0	22741	22336	57	
92144																																							0	776	0	2250	10389	304	0	99	0	0	747	28185	24500	0	0	256	24783	0	323	0	27	0	3402	150	28185	0	0	1899	0	1350	0	2384	22116		0	13943	13620	3	
92162																																							0	850	0	585	0	1482	0	916	53	0	1350	75769	57597	0	0	390	68987	0	668	0	11000	0	6782	5197	75769	0	0	574	0	1000	579	2459	55138		0	70622	69954	11	
92630																																							2500	23039	0	0	33041	0	0	7938	50	0	6616	388047	317949	1085	0	2294	358908	0	3803	0	32580	5000	29139	8329	388047	0	0	12428	0	8382	0	60260	257689		0	318666	314863	0	
92706																																							4870	3214	0	0	0	26465	0	2535	0	0	3126	163729	137375	277	0	539	143191	0	1072	0	5000	0	20538	0	163729	0	0	14260	0	6031	0	12599	124776		0	124591	123519	247	
92854																																							0	1245	0	2720	2499	1864	0	196	0	0	1223	23377	19632	0	0	542	20174	0	203	0	0	0	3203	25	23377	0	0	1701	0	1475	0	3203	16429		0	13833	13630	2	
92902																																							1486	906	0	0	0	1757	0	176	72	0	423	11776	10260	0	0	211	10471	0	145	0	0	0	1305	100	11776	0	0	986	0	200	0	3708	6552		0	7101	6956	19	
93039																																							0	5882	0	2125	0	11297	0	4202	0	0	2942	129324	102641	0	0	1923	106564	0	2328	9678	0	2000	22760	1000	129324	0	0	-7020	0	28633	0	82	102559		0	95526	93198	147	
93244																																							97	3694	0	6251	3809	0	0	2007	0	0	942	80886	73658	0	0	572	75230	0	636	0	1000	0	5656	64	80886	0	0	242	0	5350	0	9042	64616		0	64722	64086	0	
93329																																							148	3494	312	5334	19352	8709	0	737	0	0	853	79340	67362	3134	0	156	70652	0	417	0	0	0	8688	200	79340	0	0	6416	0	2000	0	10267	57095		0	40818	40401	72	
93413																																							5051	4355	447	8075	1241	69094	0	3584	49	0	5442	195810	156189	0	0	1857	179883	0	2663	0	21837	0	15927	1952	195810	0	0	11678	0	2142	0	14144	142045		0	101135	98472	155	
93543																																							40	4811	13	0	0	20072	0	2601	397	0	4760	238760	181806	4100	0	3451	218457	0	2097	0	29100	0	20303	1420	238760	0	0	14720	0	4040	2412	11036	170770		0	205751	203654	123	
93619																																							0	18818	0	0	0	0	0	535	0	0	2326	21679	0	0	0	8131	8131	0	0	0	0	0	13548	500	21679	0	0	11048	0	2000	0	0	0		0	0	0	0	
93628																																							11286	6191	0	14910	74105	0	387	2490	0	0	2613	227171	210717	0	0	991	211807	0	1102	0	99	0	15364	1554	227171	0	0	7622	0	6188	0	25854	184863		0	116291	115189	0	
93721																																							0	153371	4462	97900	15300	840377	0	96296	687	0	50500	3459674	2941503	219320	0	22549	3183372	0	39087	38208	0	0	276302	4615	3459674	0	0	107162	0	156014	43881	260507	2680996		0	2157779	2118692	8511	
93758																																							0	1857	0	2735	4615	9626	0	336	93	0	951	45526	40414	0	0	294	40708	0	326	0	0	0	4818	25	45526	0	0	4438	0	300	0	7334	33080		0	25639	25313	55	
94139																																							0	14643	0	38325	54263	11040	0	4487	124	0	9425	274950	234148	6013	0	4005	244166	0	1831	918	0	0	30784	3325	274950	0	0	12901	0	14500	0	65008	169140		0	143556	141725	58	
94447																																							1377	702	0	2510	28666	11	0	461	250	0	1221	78039	63274	0	0	199	69644	0	715	0	6171	0	8395	100	78039	0	0	6895	0	1400	0	8859	54415		0	43556	42841	0	
94456																																							1321	1075	0	2562	1556	1834	0	24	0	0	774	21872	19353	0	0	61	19414	0	375	0	0	0	2458	116	21872	0	0	1230	0	1084	0	3088	16265		0	13101	12726	28	
94522																																							0	8216	0	12740	1513	34836	0	4284	1156	0	2990	241813	220229	0	0	1440	221669	0	1775	0	0	0	20144	2000	241813	0	0	17393	0	900	0	31256	188973		0	177853	176078	-149	
94661																																							29	17718	0	5300	3604	74392	0	6647	1317	0	10606	306396	275633	0	0	3465	279496	0	5498	0	398	0	26900	20259	306396	0	0	4168	0	2062	16473	70025	205608		-120	175808	170310	531	
94755																																							0	3841	0	0	4075	30099	0	400	0	0	963	77531	70511	0	0	811	71322	0	586	0	0	0	6209	50	77531	0	0	4006	0	1950	0	7941	62570		0	38739	38153	203	
94858																																							600	1217	0	2964	0	10568	0	152	7	0	1131	62158	53764	0	0	381	57145	0	415	0	3000	0	5013	100	62158	0	0	4542	0	300	0	14266	39498		0	45934	45519	71	
95051																																							0	2857	0	2225	6506	1026	0	1724	537	0	710	72686	66431	0	0	1211	67642	0	2252	0	0	0	5044	1000	72686	0	0	786	0	3250	0	9072	57359		0	59353	57101	8	
95659																																							35	846	0	363	0	4856	0	2552	0	0	562	36355	30531	0	0	78	33609	0	273	12	3000	0	2746	100	36355	0	0	2104	0	500	0	4310	26221		0	27402	27129	42	
95725																																							2133	7344	7500	3710	9615	33578	0	3001	515	0	6722	258359	205309	0	0	1715	217425	0	2166	13941	10401	0	40934	7680	258359	0	0	0	0	33254	1652	25512	179797		0	170814	168648	0	
95855																																							1243	1950	0	6669	0	8848	0	774	0	0	1158	46946	40700	0	0	421	43460	0	496	0	2339	0	3486	150	46946	0	0	3114	0	150	0	4818	35882		0	26800	26304	72	
96254																																							24	7772	0	22100	15398	0	0	6614	0	0	1488	182186	166752	0	0	1250	168652	0	1033	0	650	0	13534	526	182186	0	0	11362	0	1646	0	35606	131146		0	129823	128790	0	
96357																																							935	2744	0	0	75	12784	0	2079	0	0	1057	58929	49994	300	0	403	52697	0	701	364	2000	0	6232	85	58929	0	0	3191	0	3098	0	7472	42522		0	39592	38891	-142	
96553																																							40	955	0	1100	2645	0	0	74	0	0	1082	38550	33510	0	0	183	34141	0	797	0	448	0	4409	100	38550	0	0	3009	0	1300	0	3738	29772		0	33451	32654	0	
97037																																							0	14736	0	0	0	60614	0	5146	0	0	7668	389123	324179	3500	0	3124	356682	0	4098	384	25879	0	32441	2500	389123	0	0	17426	0	12168	945	72518	251661		0	303728	299630	347	
97055																																							4	1154	0	1685	0	18081	0	148	0	0	1408	38936	25695	0	0	354	35649	0	211	0	9600	0	3287	300	38936	0	0	716	0	2100	0	3908	21787		0	16667	16456	171	
97260																																							0	11390	0	0	0	12652	0	3152	1854	0	2344	147073	133824	0	0	1371	135195	0	1520	0	0	0	11878	7292	147073	0	0	4478	0	0	0	53360	80464		0	117201	115681	108	
