RCFD3561,RCFD3562,RCFD7701,RCFD7702,IDRSSD,RCON9999
,,,,317258,2004-03-31
,,,,317342,2004-03-31
,,,,317650,2004-03-31
,,,,317735,2004-03-31
,,,,318639,2004-03-31
,,,,318835,2004-03-31
,,,,319047,2004-03-31
,,,,319458,2004-03-31
,,,,319542,2004-03-31
,,,,319551,2004-03-31
,,,,320034,2004-03-31
,,,,320052,2004-03-31
,,,,320070,2004-03-31
0,0,0.0000,0.0000,320119,2004-03-31
,,,,320155,2004-03-31
,,,,320856,2004-03-31
,,,,321152,2004-03-31
,,,,321255,2004-03-31
,,,,321330,2004-03-31
,,,,321536,2004-03-31
,,,,321844,2004-03-31
,,,,321947,2004-03-31
,,,,322056,2004-03-31
,,,,322449,2004-03-31
,,,,322458,2004-03-31
,,,,322476,2004-03-31
,,,,322551,2004-03-31
,,,,322757,2004-03-31
,,,,322850,2004-03-31
,,,,323035,2004-03-31
,,,,323204,2004-03-31
,,,,323651,2004-03-31
,,,,323718,2004-03-31
,,,,324153,2004-03-31
,,,,324229,2004-03-31
,,,,324256,2004-03-31
,,,,324274,2004-03-31
,,,,324340,2004-03-31
,,,,324649,2004-03-31
,,,,324854,2004-03-31
,,,,324863,2004-03-31
,,,,324902,2004-03-31
,,,,324975,2004-03-31
,,,,325141,2004-03-31
,,,,325459,2004-03-31
,,,,325534,2004-03-31
,,,,325824,2004-03-31
,,,,326054,2004-03-31
,,,,326250,2004-03-31
,,,,326344,2004-03-31
,,,,326670,2004-03-31
,,,,326858,2004-03-31
,,,,326979,2004-03-31
,,,,327015,2004-03-31
,,,,327220,2004-03-31
,,,,327305,2004-03-31
,,,,327435,2004-03-31
,,,,327453,2004-03-31
,,,,327556,2004-03-31
,,,,327855,2004-03-31
,,,,327949,2004-03-31
,,,,328058,2004-03-31
,,,,328151,2004-03-31
,,,,328357,2004-03-31
,,,,328423,2004-03-31
,,,,328450,2004-03-31
,,,,328553,2004-03-31
,,,,328656,2004-03-31
,,,,328777,2004-03-31
,,,,329149,2004-03-31
,,,,329345,2004-03-31
,,,,329550,2004-03-31
,,,,329578,2004-03-31
,,,,329756,2004-03-31
,,,,329952,2004-03-31
,,,,330239,2004-03-31
,,,,330248,2004-03-31
,,,,330417,2004-03-31
,,,,330453,2004-03-31
,,,,330659,2004-03-31
,,,,330855,2004-03-31
,,,,330873,2004-03-31
,,,,330949,2004-03-31
,,,,331106,2004-03-31
,,,,331375,2004-03-31
,,,,331544,2004-03-31
,,,,331553,2004-03-31
,,,,331656,2004-03-31
,,,,331713,2004-03-31
,,,,332055,2004-03-31
,,,,332224,2004-03-31
,,,,332345,2004-03-31
,,,,332402,2004-03-31
,,,,332644,2004-03-31
,,,,332756,2004-03-31
,,,,332907,2004-03-31
,,,,332970,2004-03-31
,,,,333034,2004-03-31
,,,,333043,2004-03-31
,,,,333052,2004-03-31
,,,,333203,2004-03-31
,,,,333249,2004-03-31
,,,,333650,2004-03-31
,,,,333856,2004-03-31
,,,,333940,2004-03-31
,,,,334059,2004-03-31
,,,,334255,2004-03-31
,,,,334264,2004-03-31
,,,,334648,2004-03-31
,,,,334657,2004-03-31
,,,,334750,2004-03-31
,,,,335346,2004-03-31
,,,,335355,2004-03-31
,,,,335757,2004-03-31
,,,,336071,2004-03-31
,,,,336147,2004-03-31
,,,,336361,2004-03-31
,,,,336576,2004-03-31
,,,,336932,2004-03-31
,,,,336950,2004-03-31
,,,,337247,2004-03-31
,,,,337340,2004-03-31
,,,,337658,2004-03-31
,,,,337733,2004-03-31
,,,,337966,2004-03-31
,,,,338178,2004-03-31
,,,,338646,2004-03-31
,,,,338758,2004-03-31
,,,,338851,2004-03-31
,,,,338945,2004-03-31
,,,,339054,2004-03-31
,,,,339353,2004-03-31
,,,,339456,2004-03-31
,,,,339607,2004-03-31
,,,,339773,2004-03-31
0,0,0.0000,0.0000,339858,2004-03-31
,,,,339951,2004-03-31
,,,,340135,2004-03-31
,,,,340144,2004-03-31
,,,,340256,2004-03-31
,,,,340443,2004-03-31
,,,,340555,2004-03-31
,,,,340649,2004-03-31
,,,,340742,2004-03-31
,,,,340751,2004-03-31
,,,,341310,2004-03-31
,,,,341851,2004-03-31
,,,,341918,2004-03-31
,,,,341954,2004-03-31
,,,,341972,2004-03-31
,,,,342054,2004-03-31
,,,,342175,2004-03-31
,,,,342362,2004-03-31
,,,,342410,2004-03-31
,,,,342634,2004-03-31
,,,,342643,2004-03-31
,,,,343051,2004-03-31
,,,,343248,2004-03-31
,,,,343257,2004-03-31
,,,,343314,2004-03-31
,,,,343341,2004-03-31
,,,,343556,2004-03-31
,,,,343770,2004-03-31
,,,,343903,2004-03-31
,,,,343958,2004-03-31
,,,,344236,2004-03-31
,,,,344423,2004-03-31
,,,,344647,2004-03-31
,,,,344674,2004-03-31
,,,,344816,2004-03-31
,,,,344852,2004-03-31
,,,,345149,2004-03-31
,,,,345309,2004-03-31
,,,,345345,2004-03-31
,,,,345747,2004-03-31
,,,,345756,2004-03-31
,,,,346566,2004-03-31
,,,,347022,2004-03-31
,,,,347639,2004-03-31
,,,,347657,2004-03-31
,,,,347956,2004-03-31
,,,,348159,2004-03-31
,,,,348207,2004-03-31
,,,,348458,2004-03-31
,,,,348542,2004-03-31
,,,,348551,2004-03-31
,,,,348720,2004-03-31
,,,,348748,2004-03-31
,,,,349129,2004-03-31
,,,,349165,2004-03-31
,,,,349343,2004-03-31
,,,,349370,2004-03-31
,,,,350433,2004-03-31
,,,,350657,2004-03-31
,,,,350750,2004-03-31
,,,,351122,2004-03-31
,,,,351131,2004-03-31
,,,,351207,2004-03-31
,,,,351355,2004-03-31
,,,,351560,2004-03-31
,,,,351850,2004-03-31
,,,,352035,2004-03-31
,,,,352651,2004-03-31
,,,,352745,2004-03-31
,,,,352772,2004-03-31
,,,,352820,2004-03-31
,,,,352857,2004-03-31
,,,,353023,2004-03-31
,,,,353069,2004-03-31
,,,,353238,2004-03-31
,,,,353322,2004-03-31
,,,,353359,2004-03-31
,,,,353546,2004-03-31
,,,,353555,2004-03-31
,,,,353724,2004-03-31
,,,,353751,2004-03-31
,,,,353957,2004-03-31
,,,,354057,2004-03-31
,,,,354132,2004-03-31
,,,,354253,2004-03-31
,,,,354310,2004-03-31
,,,,354552,2004-03-31
,,,,354851,2004-03-31
,,,,354954,2004-03-31
,,,,355120,2004-03-31
,,,,355559,2004-03-31
,,,,355737,2004-03-31
,,,,355746,2004-03-31
,,,,355821,2004-03-31
,,,,355858,2004-03-31
,,,,356145,2004-03-31
,,,,356239,2004-03-31
,,,,356659,2004-03-31
,,,,356752,2004-03-31
,,,,356949,2004-03-31
,,,,357049,2004-03-31
,,,,357151,2004-03-31
,,,,357375,2004-03-31
,,,,357432,2004-03-31
,,,,357526,2004-03-31
,,,,357553,2004-03-31
,,,,357740,2004-03-31
,,,,357777,2004-03-31
,,,,357834,2004-03-31
,,,,357937,2004-03-31
,,,,358112,2004-03-31
,,,,358149,2004-03-31
,,,,358233,2004-03-31
,,,,358448,2004-03-31
,,,,358635,2004-03-31
,,,,358756,2004-03-31
,,,,359070,2004-03-31
,,,,359324,2004-03-31
,,,,359351,2004-03-31
,,,,359360,2004-03-31
,,,,359548,2004-03-31
,,,,359650,2004-03-31
,,,,359744,2004-03-31
,,,,359838,2004-03-31
,,,,359847,2004-03-31
,,,,359856,2004-03-31
,,,,359959,2004-03-31
,,,,360777,2004-03-31
,,,,360834,2004-03-31
,,,,360843,2004-03-31
,,,,360852,2004-03-31
,,,,360955,2004-03-31
,,,,361055,2004-03-31
,,,,361167,2004-03-31
,,,,361279,2004-03-31
,,,,361354,2004-03-31
,,,,361439,2004-03-31
,,,,361457,2004-03-31
,,,,361541,2004-03-31
,,,,361653,2004-03-31
,,,,362007,2004-03-31
,,,,362043,2004-03-31
,,,,362052,2004-03-31
,,,,362155,2004-03-31
1,400,0.0562,0.0562,362445,2004-03-31
,,,,362463,2004-03-31
,,,,362717,2004-03-31
,,,,362753,2004-03-31
,,,,362856,2004-03-31
,,,,362940,2004-03-31
,,,,363264,2004-03-31
,,,,363415,2004-03-31
,,,,363442,2004-03-31
,,,,363648,2004-03-31
,,,,363657,2004-03-31
,,,,363956,2004-03-31
,,,,364056,2004-03-31
,,,,364131,2004-03-31
,,,,364337,2004-03-31
,,,,364430,2004-03-31
,,,,364449,2004-03-31
,,,,364850,2004-03-31
,,,,364971,2004-03-31
,,,,365325,2004-03-31
,,,,365455,2004-03-31
,,,,365651,2004-03-31
,,,,365745,2004-03-31
,,,,365848,2004-03-31
,,,,365941,2004-03-31
,,,,365950,2004-03-31
,,,,366078,2004-03-31
,,,,366238,2004-03-31
,,,,366247,2004-03-31
,,,,366359,2004-03-31
,,,,366658,2004-03-31
,,,,366854,2004-03-31
,,,,367150,2004-03-31
,,,,367208,2004-03-31
,,,,367244,2004-03-31
,,,,367431,2004-03-31
,,,,367543,2004-03-31
,,,,367552,2004-03-31
,,,,367673,2004-03-31
,,,,367851,2004-03-31
,,,,367954,2004-03-31
,,,,368054,2004-03-31
,,,,368111,2004-03-31
,,,,368175,2004-03-31
,,,,368344,2004-03-31
,,,,368429,2004-03-31
,,,,368447,2004-03-31
,,,,368522,2004-03-31
,,,,368755,2004-03-31
,,,,368933,2004-03-31
,,,,368951,2004-03-31
,,,,369257,2004-03-31
,,,,369426,2004-03-31
,,,,369435,2004-03-31
,,,,369453,2004-03-31
,,,,369659,2004-03-31
,,,,370020,2004-03-31
,,,,370150,2004-03-31
,,,,370338,2004-03-31
,,,,370347,2004-03-31
,,,,370646,2004-03-31
,,,,370721,2004-03-31
,,,,370730,2004-03-31
,,,,370758,2004-03-31
,,,,370833,2004-03-31
,,,,370954,2004-03-31
,,,,371223,2004-03-31
,,,,371232,2004-03-31
,,,,371353,2004-03-31
,,,,371362,2004-03-31
,,,,371559,2004-03-31
,,,,371755,2004-03-31
,,,,371849,2004-03-31
,,,,371858,2004-03-31
,,,,371924,2004-03-31
,,,,371942,2004-03-31
,,,,372248,2004-03-31
,,,,372257,2004-03-31
,,,,372444,2004-03-31
,,,,372538,2004-03-31
,,,,372556,2004-03-31
,,,,372640,2004-03-31
,,,,372855,2004-03-31
,,,,373058,2004-03-31
,,,,373115,2004-03-31
,,,,373553,2004-03-31
,,,,373601,2004-03-31
,,,,374130,2004-03-31
0,0,0.0000,0.0000,374149,2004-03-31
,,,,374354,2004-03-31
,,,,374653,2004-03-31
,,,,374774,2004-03-31
,,,,374934,2004-03-31
,,,,375034,2004-03-31
,,,,375043,2004-03-31
,,,,375155,2004-03-31
,,,,375409,2004-03-31
,,,,375502,2004-03-31
,,,,375566,2004-03-31
,,,,375650,2004-03-31
,,,,375735,2004-03-31
,,,,376068,2004-03-31
,,,,376125,2004-03-31
,,,,376237,2004-03-31
,,,,376433,2004-03-31
,,,,376442,2004-03-31
,,,,376657,2004-03-31
,,,,376947,2004-03-31
,,,,377506,2004-03-31
,,,,377663,2004-03-31
,,,,377850,2004-03-31
,,,,377908,2004-03-31
,,,,378026,2004-03-31
,,,,378044,2004-03-31
,,,,378110,2004-03-31
,,,,378259,2004-03-31
,,,,378549,2004-03-31
,,,,378558,2004-03-31
,,,,378642,2004-03-31
,,,,378651,2004-03-31
,,,,378950,2004-03-31
,,,,379050,2004-03-31
,,,,379153,2004-03-31
,,,,379359,2004-03-31
,,,,379470,2004-03-31
,,,,379649,2004-03-31
,,,,379920,2004-03-31
,,,,380038,2004-03-31
,,,,380346,2004-03-31
,,,,380458,2004-03-31
,,,,380533,2004-03-31
,,,,380654,2004-03-31
,,,,380841,2004-03-31
,,,,380944,2004-03-31
,,,,381026,2004-03-31
,,,,381259,2004-03-31
,,,,381334,2004-03-31
,,,,381343,2004-03-31
,,,,381754,2004-03-31
,,,,381839,2004-03-31
,,,,381857,2004-03-31
,,,,381950,2004-03-31
,,,,382050,2004-03-31
,,,,382069,2004-03-31
,,,,382256,2004-03-31
,,,,382443,2004-03-31
,,,,382537,2004-03-31
,,,,382649,2004-03-31
,,,,382658,2004-03-31
,,,,382667,2004-03-31
,,,,382742,2004-03-31
,,,,382751,2004-03-31
,,,,382854,2004-03-31
,,,,383253,2004-03-31
,,,,383534,2004-03-31
,,,,384018,2004-03-31
,,,,384335,2004-03-31
,,,,384353,2004-03-31
,,,,384652,2004-03-31
,,,,384830,2004-03-31
,,,,385350,2004-03-31
,,,,385547,2004-03-31
,,,,385631,2004-03-31
,,,,385976,2004-03-31
,,,,386049,2004-03-31
,,,,386142,2004-03-31
,,,,386357,2004-03-31
,,,,386432,2004-03-31
,,,,386450,2004-03-31
,,,,386731,2004-03-31
,,,,386825,2004-03-31
,,,,386852,2004-03-31
,,,,387000,2004-03-31
,,,,387055,2004-03-31
,,,,387336,2004-03-31
,,,,387345,2004-03-31
,,,,388155,2004-03-31
,,,,388258,2004-03-31
,,,,388557,2004-03-31
,,,,388744,2004-03-31
,,,,388753,2004-03-31
,,,,388940,2004-03-31
,,,,389059,2004-03-31
,,,,389358,2004-03-31
,,,,389657,2004-03-31
,,,,389826,2004-03-31
,,,,390167,2004-03-31
,,,,390336,2004-03-31
,,,,390457,2004-03-31
,,,,390765,2004-03-31
,,,,390840,2004-03-31
,,,,390925,2004-03-31
,,,,391137,2004-03-31
,,,,391249,2004-03-31
,,,,391418,2004-03-31
,,,,391557,2004-03-31
,,,,391838,2004-03-31
,,,,391959,2004-03-31
,,,,391977,2004-03-31
,,,,392031,2004-03-31
,,,,392152,2004-03-31
,,,,392228,2004-03-31
,,,,392255,2004-03-31
,,,,392358,2004-03-31
,,,,392451,2004-03-31
,,,,392778,2004-03-31
,,,,393252,2004-03-31
,,,,393355,2004-03-31
,,,,393757,2004-03-31
,,,,393850,2004-03-31
,,,,393953,2004-03-31
,,,,394053,2004-03-31
,,,,394156,2004-03-31
,,,,394259,2004-03-31
,,,,394352,2004-03-31
,,,,394932,2004-03-31
0,0,0.0000,0.0000,395238,2004-03-31
,,,,395256,2004-03-31
,,,,395377,2004-03-31
,,,,395452,2004-03-31
,,,,395555,2004-03-31
,,,,395779,2004-03-31
,,,,395836,2004-03-31
,,,,396057,2004-03-31
,,,,396244,2004-03-31
,,,,396253,2004-03-31
,,,,396271,2004-03-31
,,,,396356,2004-03-31
,,,,396879,2004-03-31
,,,,396954,2004-03-31
,,,,397447,2004-03-31
,,,,397456,2004-03-31
,,,,397531,2004-03-31
,,,,397540,2004-03-31
,,,,397559,2004-03-31
,,,,397755,2004-03-31
,,,,397858,2004-03-31
,,,,398051,2004-03-31
,,,,398248,2004-03-31
,,,,398350,2004-03-31
,,,,398631,2004-03-31
,,,,398668,2004-03-31
,,,,398837,2004-03-31
,,,,399067,2004-03-31
,,,,399142,2004-03-31
,,,,399151,2004-03-31
,,,,399357,2004-03-31
,,,,399517,2004-03-31
,,,,399731,2004-03-31
,,,,400057,2004-03-31
,,,,400141,2004-03-31
,,,,400253,2004-03-31
,,,,400365,2004-03-31
,,,,400552,2004-03-31
,,,,400758,2004-03-31
,,,,400767,2004-03-31
,,,,400945,2004-03-31
,,,,401148,2004-03-31
,,,,401447,2004-03-31
,,,,401559,2004-03-31
,,,,401755,2004-03-31
,,,,401906,2004-03-31
,,,,401951,2004-03-31
,,,,402462,2004-03-31
,,,,402837,2004-03-31
,,,,402846,2004-03-31
,,,,402949,2004-03-31
,,,,403058,2004-03-31
,,,,403067,2004-03-31
,,,,403106,2004-03-31
,,,,403151,2004-03-31
,,,,403254,2004-03-31
,,,,403348,2004-03-31
,,,,403357,2004-03-31
,,,,403553,2004-03-31
,,,,403656,2004-03-31
,,,,403937,2004-03-31
,,,,403946,2004-03-31
,,,,404653,2004-03-31
,,,,404774,2004-03-31
,,,,404943,2004-03-31
,,,,405061,2004-03-31
,,,,405641,2004-03-31
,,,,405744,2004-03-31
,,,,405959,2004-03-31
,,,,406022,2004-03-31
,,,,406059,2004-03-31
,,,,406255,2004-03-31
,,,,406349,2004-03-31
,,,,406666,2004-03-31
,,,,406974,2004-03-31
,,,,407168,2004-03-31
,,,,407373,2004-03-31
,,,,407506,2004-03-31
,,,,407645,2004-03-31
,,,,407850,2004-03-31
,,,,408147,2004-03-31
,,,,408307,2004-03-31
,,,,408473,2004-03-31
,,,,408642,2004-03-31
,,,,409265,2004-03-31
,,,,409555,2004-03-31
,,,,409649,2004-03-31
,,,,410056,2004-03-31
,,,,410159,2004-03-31
,,,,410560,2004-03-31
,,,,410748,2004-03-31
,,,,410917,2004-03-31
,,,,410944,2004-03-31
,,,,411053,2004-03-31
,,,,411062,2004-03-31
,,,,411231,2004-03-31
,,,,411240,2004-03-31
,,,,411464,2004-03-31
,,,,411512,2004-03-31
,,,,411549,2004-03-31
,,,,411576,2004-03-31
,,,,411624,2004-03-31
,,,,411651,2004-03-31
,,,,412135,2004-03-31
,,,,412153,2004-03-31
,,,,412452,2004-03-31
,,,,412555,2004-03-31
,,,,412667,2004-03-31
,,,,412751,2004-03-31
,,,,412845,2004-03-31
,,,,413141,2004-03-31
0,0,0.0000,0.0000,413208,2004-03-31
,,,,413347,2004-03-31
,,,,413543,2004-03-31
,,,,413570,2004-03-31
,,,,413646,2004-03-31
,,,,413730,2004-03-31
,,,,413758,2004-03-31
,,,,413851,2004-03-31
,,,,414102,2004-03-31
,,,,414652,2004-03-31
,,,,414728,2004-03-31
,,,,414764,2004-03-31
,,,,414858,2004-03-31
,,,,415051,2004-03-31
,,,,415855,2004-03-31
,,,,416245,2004-03-31
,,,,416272,2004-03-31
,,,,416339,2004-03-31
,,,,416348,2004-03-31
,,,,416357,2004-03-31
,,,,416656,2004-03-31
,,,,416674,2004-03-31
,,,,417149,2004-03-31
,,,,417158,2004-03-31
,,,,417251,2004-03-31
,,,,417626,2004-03-31
,,,,417710,2004-03-31
,,,,417859,2004-03-31
,,,,417943,2004-03-31
,,,,417952,2004-03-31
,,,,418100,2004-03-31
,,,,418249,2004-03-31
,,,,418342,2004-03-31
,,,,418436,2004-03-31
,,,,418856,2004-03-31
,,,,419152,2004-03-31
,,,,419255,2004-03-31
,,,,419406,2004-03-31
,,,,419460,2004-03-31
,,,,419675,2004-03-31
,,,,419947,2004-03-31
,,,,420457,2004-03-31
,,,,420644,2004-03-31
,,,,420653,2004-03-31
,,,,420868,2004-03-31
,,,,420934,2004-03-31
,,,,421155,2004-03-31
,,,,421203,2004-03-31
,,,,421445,2004-03-31
,,,,421539,2004-03-31
,,,,421838,2004-03-31
,,,,422059,2004-03-31
,,,,422116,2004-03-31
,,,,422358,2004-03-31
,,,,422433,2004-03-31
,,,,422657,2004-03-31
,,,,422750,2004-03-31
,,,,423065,2004-03-31
,,,,423074,2004-03-31
,,,,423159,2004-03-31
0,0,0.0000,0.0000,423355,2004-03-31
,,,,423449,2004-03-31
,,,,423458,2004-03-31
,,,,423636,2004-03-31
,,,,423739,2004-03-31
,,,,423841,2004-03-31
,,,,424035,2004-03-31
,,,,424156,2004-03-31
,,,,424240,2004-03-31
,,,,424343,2004-03-31
,,,,424352,2004-03-31
,,,,424437,2004-03-31
,,,,424633,2004-03-31
,,,,425050,2004-03-31
,,,,425108,2004-03-31
,,,,425818,2004-03-31
,,,,425845,2004-03-31
,,,,425911,2004-03-31
,,,,425957,2004-03-31
,,,,425975,2004-03-31
,,,,426057,2004-03-31
,,,,426141,2004-03-31
,,,,426347,2004-03-31
,,,,426534,2004-03-31
,,,,426758,2004-03-31
,,,,426945,2004-03-31
,,,,427241,2004-03-31
,,,,427353,2004-03-31
,,,,427456,2004-03-31
,,,,427719,2004-03-31
,,,,427858,2004-03-31
,,,,427915,2004-03-31
,,,,427960,2004-03-31
,,,,428033,2004-03-31
,,,,428060,2004-03-31
,,,,428462,2004-03-31
,,,,428547,2004-03-31
,,,,428631,2004-03-31
,,,,428659,2004-03-31
,,,,428855,2004-03-31
,,,,428958,2004-03-31
,,,,429021,2004-03-31
,,,,429526,2004-03-31
,,,,429535,2004-03-31
,,,,429759,2004-03-31
,,,,430036,2004-03-31
,,,,430054,2004-03-31
,,,,430344,2004-03-31
,,,,430670,2004-03-31
,,,,430858,2004-03-31
,,,,431323,2004-03-31
,,,,431350,2004-03-31
,,,,431743,2004-03-31
,,,,431846,2004-03-31
,,,,431958,2004-03-31
,,,,432012,2004-03-31
,,,,432058,2004-03-31
,,,,432432,2004-03-31
,,,,433158,2004-03-31
,,,,433354,2004-03-31
,,,,433439,2004-03-31
,,,,433505,2004-03-31
,,,,433550,2004-03-31
,,,,433608,2004-03-31
,,,,433859,2004-03-31
,,,,433943,2004-03-31
,,,,434203,2004-03-31
,,,,434539,2004-03-31
,,,,435059,2004-03-31
,,,,435152,2004-03-31
,,,,435255,2004-03-31
,,,,435349,2004-03-31
,,,,435358,2004-03-31
,,,,435666,2004-03-31
,,,,435750,2004-03-31
,,,,436131,2004-03-31
,,,,436159,2004-03-31
,,,,436252,2004-03-31
,,,,436467,2004-03-31
,,,,436542,2004-03-31
,,,,436711,2004-03-31
,,,,436739,2004-03-31
,,,,436823,2004-03-31
,,,,436953,2004-03-31
,,,,436971,2004-03-31
,,,,437044,2004-03-31
,,,,437053,2004-03-31
,,,,437138,2004-03-31
,,,,437231,2004-03-31
,,,,437455,2004-03-31
,,,,437521,2004-03-31
,,,,438050,2004-03-31
,,,,438238,2004-03-31
,,,,438265,2004-03-31
,,,,438434,2004-03-31
,,,,438715,2004-03-31
,,,,439132,2004-03-31
,,,,439338,2004-03-31
,,,,439356,2004-03-31
,,,,439404,2004-03-31
,,,,439459,2004-03-31
,,,,439730,2004-03-31
,,,,439833,2004-03-31
,,,,439860,2004-03-31
,,,,440110,2004-03-31
,,,,440259,2004-03-31
,,,,440352,2004-03-31
,,,,440446,2004-03-31
,,,,440857,2004-03-31
,,,,441050,2004-03-31
,,,,441078,2004-03-31
,,,,441135,2004-03-31
,,,,441256,2004-03-31
,,,,441359,2004-03-31
,,,,441434,2004-03-31
,,,,441630,2004-03-31
,,,,442039,2004-03-31
,,,,442057,2004-03-31
,,,,442244,2004-03-31
,,,,442534,2004-03-31
,,,,442655,2004-03-31
,,,,442749,2004-03-31
,,,,442758,2004-03-31
,,,,442776,2004-03-31
,,,,442806,2004-03-31
,,,,443036,2004-03-31
,,,,443148,2004-03-31
,,,,443205,2004-03-31
,,,,443353,2004-03-31
,,,,443447,2004-03-31
,,,,443625,2004-03-31
,,,,443634,2004-03-31
,,,,443951,2004-03-31
,,,,444051,2004-03-31
,,,,444172,2004-03-31
,,,,444257,2004-03-31
,,,,444350,2004-03-31
,,,,444556,2004-03-31
,,,,444677,2004-03-31
,,,,444958,2004-03-31
0,0,0.0000,0.0000,445843,2004-03-31
,,,,445852,2004-03-31
,,,,445955,2004-03-31
,,,,446130,2004-03-31
,,,,446149,2004-03-31
,,,,446336,2004-03-31
,,,,446877,2004-03-31
,,,,447034,2004-03-31
,,,,447070,2004-03-31
,,,,447100,2004-03-31
,,,,447342,2004-03-31
,,,,447351,2004-03-31
,,,,447557,2004-03-31
,,,,447744,2004-03-31
,,,,447874,2004-03-31
,,,,448040,2004-03-31
,,,,448554,2004-03-31
,,,,449038,2004-03-31
,,,,449430,2004-03-31
,,,,449832,2004-03-31
,,,,449841,2004-03-31
,,,,449850,2004-03-31
,,,,449926,2004-03-31
,,,,449953,2004-03-31
,,,,450034,2004-03-31
,,,,450632,2004-03-31
,,,,450641,2004-03-31
,,,,450650,2004-03-31
,,,,450669,2004-03-31
,,,,450753,2004-03-31
,,,,450856,2004-03-31
,,,,450959,2004-03-31
,,,,451068,2004-03-31
,,,,451246,2004-03-31
,,,,451853,2004-03-31
0,0,0.0000,0.0000,451965,2004-03-31
,,,,452104,2004-03-31
,,,,452159,2004-03-31
,,,,452270,2004-03-31
,,,,452739,2004-03-31
,,,,452841,2004-03-31
,,,,452850,2004-03-31
,,,,453026,2004-03-31
,,,,453071,2004-03-31
,,,,453147,2004-03-31
,,,,453446,2004-03-31
,,,,453839,2004-03-31
,,,,454340,2004-03-31
,,,,454434,2004-03-31
,,,,454546,2004-03-31
,,,,454658,2004-03-31
,,,,454742,2004-03-31
,,,,455150,2004-03-31
,,,,455253,2004-03-31
,,,,455365,2004-03-31
,,,,455459,2004-03-31
0,0,0.0000,0.0000,455534,2004-03-31
,,,,455552,2004-03-31
,,,,455945,2004-03-31
,,,,455972,2004-03-31
,,,,456045,2004-03-31
,,,,456054,2004-03-31
,,,,456157,2004-03-31
,,,,456250,2004-03-31
,,,,456344,2004-03-31
,,,,456447,2004-03-31
,,,,456456,2004-03-31
,,,,456474,2004-03-31
,,,,456755,2004-03-31
,,,,456858,2004-03-31
,,,,456960,2004-03-31
,,,,457060,2004-03-31
,,,,457220,2004-03-31
,,,,457426,2004-03-31
,,,,457547,2004-03-31
,,,,457659,2004-03-31
,,,,457752,2004-03-31
,,,,458049,2004-03-31
,,,,458142,2004-03-31
,,,,458263,2004-03-31
,,,,458544,2004-03-31
,,,,458553,2004-03-31
,,,,458665,2004-03-31
,,,,458946,2004-03-31
,,,,459046,2004-03-31
,,,,459130,2004-03-31
,,,,459354,2004-03-31
,,,,459372,2004-03-31
,,,,459448,2004-03-31
,,,,459644,2004-03-31
,,,,459671,2004-03-31
,,,,460033,2004-03-31
,,,,460248,2004-03-31
,,,,460332,2004-03-31
,,,,460341,2004-03-31
,,,,460350,2004-03-31
,,,,460556,2004-03-31
,,,,460770,2004-03-31
,,,,460855,2004-03-31
,,,,461058,2004-03-31
,,,,461245,2004-03-31
,,,,461441,2004-03-31
,,,,461870,2004-03-31
,,,,462756,2004-03-31
,,,,463203,2004-03-31
,,,,463342,2004-03-31
,,,,463351,2004-03-31
,,,,463605,2004-03-31
,,,,463650,2004-03-31
,,,,463735,2004-03-31
,,,,464116,2004-03-31
,,,,464255,2004-03-31
,,,,464536,2004-03-31
,,,,464750,2004-03-31
,,,,464853,2004-03-31
,,,,464956,2004-03-31
,,,,465038,2004-03-31
,,,,465243,2004-03-31
,,,,465337,2004-03-31
,,,,465524,2004-03-31
,,,,465542,2004-03-31
,,,,465618,2004-03-31
,,,,465672,2004-03-31
,,,,465757,2004-03-31
,,,,465850,2004-03-31
,,,,466044,2004-03-31
,,,,466240,2004-03-31
,,,,466549,2004-03-31
,,,,466642,2004-03-31
,,,,466754,2004-03-31
,,,,466857,2004-03-31
,,,,466932,2004-03-31
,,,,467144,2004-03-31
,,,,467265,2004-03-31
,,,,467630,2004-03-31
,,,,467658,2004-03-31
,,,,467733,2004-03-31
,,,,467957,2004-03-31
,,,,468655,2004-03-31
,,,,468954,2004-03-31
,,,,469250,2004-03-31
,,,,469308,2004-03-31
,,,,469362,2004-03-31
,,,,469559,2004-03-31
,,,,469737,2004-03-31
,,,,470032,2004-03-31
,,,,470050,2004-03-31
,,,,470256,2004-03-31
,,,,470434,2004-03-31
,,,,470452,2004-03-31
,,,,470724,2004-03-31
,,,,470836,2004-03-31
,,,,471057,2004-03-31
,,,,471217,2004-03-31
,,,,471749,2004-03-31
,,,,471945,2004-03-31
,,,,472018,2004-03-31
,,,,472045,2004-03-31
,,,,472148,2004-03-31
,,,,472250,2004-03-31
,,,,472335,2004-03-31
,,,,472353,2004-03-31
,,,,472531,2004-03-31
,,,,472616,2004-03-31
,,,,472643,2004-03-31
,,,,472652,2004-03-31
,,,,472858,2004-03-31
,,,,472951,2004-03-31
,,,,472979,2004-03-31
,,,,473042,2004-03-31
,,,,473257,2004-03-31
,,,,473266,2004-03-31
,,,,473341,2004-03-31
,,,,473501,2004-03-31
,,,,473930,2004-03-31
,,,,474058,2004-03-31
,,,,474245,2004-03-31
,,,,474254,2004-03-31
,,,,474348,2004-03-31
,,,,474357,2004-03-31
,,,,474450,2004-03-31
,,,,474544,2004-03-31
,,,,474656,2004-03-31
