RCFD3561,RCFD3562,RCFD7701,RCFD7702,IDRSSD,RCON9999
,,,,184656,2009-03-31
,,,,184759,2009-03-31
,,,,184937,2009-03-31
,,,,185037,2009-03-31
,,,,185251,2009-03-31
,,,,185448,2009-03-31
,,,,185457,2009-03-31
,,,,185859,2009-03-31
,,,,186221,2009-03-31
,,,,186548,2009-03-31
,,,,186557,2009-03-31
,,,,186650,2009-03-31
,,,,186717,2009-03-31
,,,,186744,2009-03-31
,,,,186838,2009-03-31
,,,,186856,2009-03-31
,,,,187358,2009-03-31
,,,,187451,2009-03-31
,,,,187648,2009-03-31
,,,,187947,2009-03-31
,,,,188056,2009-03-31
,,,,188430,2009-03-31
,,,,188449,2009-03-31
,,,,188720,2009-03-31
,,,,188739,2009-03-31
,,,,188757,2009-03-31
,,,,188917,2009-03-31
,,,,188926,2009-03-31
,,,,189044,2009-03-31
,,,,189129,2009-03-31
,,,,189352,2009-03-31
,,,,189549,2009-03-31
,,,,189745,2009-03-31
,,,,189820,2009-03-31
,,,,189950,2009-03-31
,,,,190246,2009-03-31
,,,,190451,2009-03-31
,,,,190554,2009-03-31
,,,,190563,2009-03-31
,,,,190639,2009-03-31
,,,,190648,2009-03-31
,,,,190947,2009-03-31
,,,,190956,2009-03-31
,,,,191355,2009-03-31
,,,,191449,2009-03-31
,,,,191935,2009-03-31
,,,,192147,2009-03-31
,,,,192156,2009-03-31
,,,,192558,2009-03-31
,,,,192651,2009-03-31
,,,,192857,2009-03-31
,,,,193162,2009-03-31
,,,,193247,2009-03-31
,,,,193461,2009-03-31
,,,,193537,2009-03-31
,,,,193649,2009-03-31
,,,,193809,2009-03-31
,,,,194253,2009-03-31
,,,,194440,2009-03-31
,,,,194936,2009-03-31
,,,,195111,2009-03-31
,,,,195157,2009-03-31
,,,,195456,2009-03-31
,,,,196257,2009-03-31
,,,,196743,2009-03-31
,,,,196752,2009-03-31
,,,,196800,2009-03-31
,,,,197142,2009-03-31
,,,,197254,2009-03-31
,,,,197302,2009-03-31
,,,,197357,2009-03-31
,,,,197478,2009-03-31
,,,,197759,2009-03-31
,,,,198046,2009-03-31
,,,,198103,2009-03-31
,,,,198149,2009-03-31
,,,,198251,2009-03-31
,,,,198831,2009-03-31
,,,,198859,2009-03-31
,,,,198961,2009-03-31
,,,,199052,2009-03-31
,,,,199137,2009-03-31
,,,,199351,2009-03-31
,,,,199436,2009-03-31
,,,,199454,2009-03-31
,,,,199463,2009-03-31
,,,,199940,2009-03-31
,,,,200042,2009-03-31
,,,,200435,2009-03-31
,,,,200640,2009-03-31
,,,,201049,2009-03-31
,,,,201254,2009-03-31
,,,,201441,2009-03-31
,,,,201638,2009-03-31
,,,,201647,2009-03-31
,,,,201834,2009-03-31
,,,,202251,2009-03-31
,,,,202514,2009-03-31
,,,,202541,2009-03-31
,,,,202550,2009-03-31
,,,,202907,2009-03-31
,,,,203052,2009-03-31
,,,,203418,2009-03-31
,,,,203575,2009-03-31
,,,,204004,2009-03-31
,,,,204237,2009-03-31
,,,,204826,2009-03-31
,,,,205159,2009-03-31
,,,,205243,2009-03-31
,,,,205346,2009-03-31
,,,,205458,2009-03-31
,,,,205542,2009-03-31
,,,,205654,2009-03-31
,,,,206156,2009-03-31
,,,,206174,2009-03-31
,,,,206772,2009-03-31
,,,,206950,2009-03-31
,,,,207041,2009-03-31
,,,,207050,2009-03-31
,,,,207452,2009-03-31
,,,,207555,2009-03-31
,,,,207564,2009-03-31
,,,,207845,2009-03-31
,,,,207872,2009-03-31
,,,,207957,2009-03-31
,,,,208057,2009-03-31
,,,,208169,2009-03-31
,,,,208244,2009-03-31
,,,,208347,2009-03-31
,,,,208440,2009-03-31
,,,,208459,2009-03-31
,,,,208655,2009-03-31
,,,,208972,2009-03-31
,,,,209148,2009-03-31
,,,,209335,2009-03-31
,,,,209362,2009-03-31
,,,,209447,2009-03-31
,,,,209559,2009-03-31
,,,,209830,2009-03-31
,,,,209858,2009-03-31
,,,,210238,2009-03-31
,,,,210256,2009-03-31
,,,,210434,2009-03-31
,,,,210452,2009-03-31
,,,,210555,2009-03-31
,,,,211114,2009-03-31
,,,,211338,2009-03-31
,,,,211851,2009-03-31
,,,,211954,2009-03-31
,,,,212018,2009-03-31
,,,,212335,2009-03-31
,,,,212344,2009-03-31
,,,,212465,2009-03-31
,,,,212522,2009-03-31
,,,,213538,2009-03-31
,,,,213912,2009-03-31
,,,,213958,2009-03-31
,,,,214414,2009-03-31
,,,,214722,2009-03-31
,,,,214807,2009-03-31
,,,,214843,2009-03-31
,,,,215130,2009-03-31
,,,,215251,2009-03-31
,,,,215345,2009-03-31
,,,,215354,2009-03-31
,,,,215653,2009-03-31
,,,,215662,2009-03-31
,,,,215710,2009-03-31
,,,,215756,2009-03-31
,,,,216164,2009-03-31
,,,,216230,2009-03-31
,,,,216445,2009-03-31
,,,,216632,2009-03-31
,,,,216922,2009-03-31
,,,,217059,2009-03-31
,,,,217620,2009-03-31
,,,,218131,2009-03-31
,,,,218261,2009-03-31
,,,,218757,2009-03-31
,,,,218775,2009-03-31
,,,,218850,2009-03-31
,,,,218878,2009-03-31
,,,,219044,2009-03-31
,,,,219138,2009-03-31
,,,,219259,2009-03-31
,,,,219343,2009-03-31
,,,,219651,2009-03-31
,,,,219857,2009-03-31
,,,,220059,2009-03-31
,,,,220527,2009-03-31
,,,,220545,2009-03-31
,,,,220844,2009-03-31
,,,,221476,2009-03-31
,,,,222053,2009-03-31
,,,,222147,2009-03-31
,,,,222156,2009-03-31
,,,,222446,2009-03-31
,,,,222558,2009-03-31
,,,,222754,2009-03-31
,,,,223238,2009-03-31
,,,,223322,2009-03-31
,,,,223331,2009-03-31
,,,,223452,2009-03-31
,,,,223751,2009-03-31
,,,,223845,2009-03-31
,,,,224178,2009-03-31
,,,,224552,2009-03-31
,,,,224637,2009-03-31
,,,,224655,2009-03-31
,,,,224954,2009-03-31
,,,,225054,2009-03-31
,,,,225157,2009-03-31
,,,,225241,2009-03-31
,,,,225250,2009-03-31
,,,,225335,2009-03-31
,,,,225559,2009-03-31
,,,,225942,2009-03-31
,,,,226659,2009-03-31
,,,,226734,2009-03-31
,,,,226752,2009-03-31
,,,,226949,2009-03-31
,,,,227151,2009-03-31
,,,,227179,2009-03-31
,,,,227357,2009-03-31
,,,,227656,2009-03-31
,,,,228000,2009-03-31
,,,,228055,2009-03-31
,,,,228158,2009-03-31
,,,,228345,2009-03-31
,,,,229342,2009-03-31
,,,,229454,2009-03-31
,,,,229801,2009-03-31
,,,,229913,2009-03-31
,,,,229940,2009-03-31
,,,,229959,2009-03-31
,,,,230254,2009-03-31
,,,,230357,2009-03-31
,,,,230423,2009-03-31
,,,,230535,2009-03-31
,,,,230610,2009-03-31
,,,,230740,2009-03-31
,,,,230759,2009-03-31
,,,,231149,2009-03-31
,,,,231242,2009-03-31
,,,,231279,2009-03-31
,,,,231336,2009-03-31
,,,,232258,2009-03-31
,,,,232847,2009-03-31
,,,,232856,2009-03-31
,,,,233031,2009-03-31
,,,,233246,2009-03-31
,,,,233358,2009-03-31
,,,,233442,2009-03-31
,,,,233451,2009-03-31
,,,,233527,2009-03-31
,,,,233554,2009-03-31
,,,,234056,2009-03-31
,,,,234355,2009-03-31
,,,,234506,2009-03-31
,,,,234739,2009-03-31
,,,,234841,2009-03-31
,,,,235017,2009-03-31
,,,,235231,2009-03-31
,,,,235316,2009-03-31
,,,,235446,2009-03-31
,,,,235530,2009-03-31
,,,,235558,2009-03-31
,,,,235950,2009-03-31
,,,,236050,2009-03-31
,,,,236153,2009-03-31
,,,,236256,2009-03-31
,,,,236452,2009-03-31
,,,,236603,2009-03-31
,,,,236706,2009-03-31
,,,,236751,2009-03-31
,,,,236957,2009-03-31
,,,,237066,2009-03-31
,,,,237150,2009-03-31
,,,,237619,2009-03-31
,,,,237954,2009-03-31
,,,,238045,2009-03-31
,,,,238139,2009-03-31
,,,,238241,2009-03-31
,,,,238250,2009-03-31
,,,,238737,2009-03-31
,,,,238755,2009-03-31
,,,,238812,2009-03-31
,,,,239015,2009-03-31
,,,,239042,2009-03-31
,,,,239275,2009-03-31
,,,,239556,2009-03-31
,,,,239613,2009-03-31
,,,,239640,2009-03-31
,,,,239659,2009-03-31
,,,,239752,2009-03-31
,,,,240356,2009-03-31
,,,,240459,2009-03-31
,,,,240468,2009-03-31
,,,,240954,2009-03-31
,,,,241009,2009-03-31
,,,,241157,2009-03-31
,,,,241559,2009-03-31
,,,,241607,2009-03-31
,,,,242248,2009-03-31
,,,,242257,2009-03-31
,,,,242444,2009-03-31
,,,,242949,2009-03-31
,,,,242958,2009-03-31
,,,,243375,2009-03-31
,,,,243414,2009-03-31
,,,,243647,2009-03-31
,,,,243955,2009-03-31
,,,,244037,2009-03-31
,,,,244149,2009-03-31
,,,,244158,2009-03-31
,,,,244251,2009-03-31
,,,,245016,2009-03-31
,,,,245276,2009-03-31
,,,,245351,2009-03-31
,,,,245557,2009-03-31
,,,,245856,2009-03-31
,,,,246022,2009-03-31
,,,,246134,2009-03-31
,,,,246237,2009-03-31
,,,,246451,2009-03-31
,,,,246657,2009-03-31
,,,,246947,2009-03-31
,,,,246956,2009-03-31
,,,,247140,2009-03-31
,,,,247355,2009-03-31
,,,,247449,2009-03-31
,,,,247476,2009-03-31
,,,,247551,2009-03-31
,,,,247645,2009-03-31
,,,,247908,2009-03-31
,,,,248147,2009-03-31
,,,,248240,2009-03-31
,,,,248352,2009-03-31
,,,,248455,2009-03-31
,,,,248633,2009-03-31
,,,,248745,2009-03-31
,,,,248950,2009-03-31
,,,,248969,2009-03-31
,,,,249153,2009-03-31
,,,,249304,2009-03-31
,,,,249416,2009-03-31
,,,,249546,2009-03-31
,,,,249555,2009-03-31
,,,,249564,2009-03-31
,,,,249612,2009-03-31
,,,,249658,2009-03-31
,,,,249872,2009-03-31
,,,,249957,2009-03-31
,,,,250047,2009-03-31
,,,,250430,2009-03-31
,,,,250850,2009-03-31
,,,,251352,2009-03-31
,,,,251558,2009-03-31
,,,,251745,2009-03-31
,,,,251857,2009-03-31
,,,,252041,2009-03-31
,,,,252256,2009-03-31
,,,,252452,2009-03-31
,,,,252658,2009-03-31
,,,,252836,2009-03-31
,,,,253262,2009-03-31
,,,,253356,2009-03-31
,,,,253440,2009-03-31
,,,,253468,2009-03-31
,,,,253646,2009-03-31
,,,,253730,2009-03-31
,,,,253776,2009-03-31
,,,,254317,2009-03-31
,,,,254504,2009-03-31
,,,,254652,2009-03-31
,,,,254670,2009-03-31
,,,,254849,2009-03-31
,,,,255136,2009-03-31
,,,,255350,2009-03-31
,,,,255547,2009-03-31
,,,,255556,2009-03-31
,,,,255574,2009-03-31
,,,,255659,2009-03-31
,,,,255873,2009-03-31
,,,,256049,2009-03-31
,,,,256058,2009-03-31
,,,,256179,2009-03-31
,,,,256553,2009-03-31
,,,,256964,2009-03-31
,,,,257233,2009-03-31
,,,,257345,2009-03-31
,,,,257466,2009-03-31
,,,,257653,2009-03-31
,,,,257756,2009-03-31
,,,,257868,2009-03-31
,,,,258146,2009-03-31
,,,,258306,2009-03-31
,,,,258351,2009-03-31
,,,,258379,2009-03-31
,,,,258445,2009-03-31
,,,,258539,2009-03-31
,,,,258632,2009-03-31
,,,,258771,2009-03-31
,,,,259031,2009-03-31
,,,,259059,2009-03-31
,,,,259330,2009-03-31
,,,,259442,2009-03-31
,,,,259518,2009-03-31
,,,,259657,2009-03-31
,,,,259853,2009-03-31
,,,,259956,2009-03-31
,,,,260055,2009-03-31
,,,,260354,2009-03-31
,,,,260831,2009-03-31
,,,,260868,2009-03-31
,,,,261070,2009-03-31
,,,,261146,2009-03-31
,,,,261258,2009-03-31
,,,,261360,2009-03-31
,,,,261940,2009-03-31
,,,,262059,2009-03-31
,,,,262237,2009-03-31
,,,,262358,2009-03-31
,,,,262451,2009-03-31
,,,,262741,2009-03-31
,,,,262844,2009-03-31
,,,,262956,2009-03-31
,,,,263243,2009-03-31
,,,,263551,2009-03-31
,,,,263627,2009-03-31
,,,,264156,2009-03-31
,,,,264455,2009-03-31
,,,,264558,2009-03-31
,,,,264941,2009-03-31
,,,,265340,2009-03-31
,,,,265407,2009-03-31
,,,,265452,2009-03-31
,,,,265676,2009-03-31
,,,,266066,2009-03-31
,,,,266244,2009-03-31
,,,,266253,2009-03-31
,,,,266271,2009-03-31
,,,,266655,2009-03-31
,,,,266851,2009-03-31
,,,,266879,2009-03-31
,,,,266945,2009-03-31
,,,,267652,2009-03-31
,,,,267737,2009-03-31
,,,,268136,2009-03-31
,,,,268257,2009-03-31
,,,,268556,2009-03-31
,,,,268734,2009-03-31
,,,,268828,2009-03-31
,,,,268976,2009-03-31
,,,,269049,2009-03-31
,,,,269058,2009-03-31
,,,,269478,2009-03-31
,,,,269759,2009-03-31
,,,,270036,2009-03-31
,,,,270148,2009-03-31
,,,,270335,2009-03-31
,,,,270353,2009-03-31
,,,,270504,2009-03-31
,,,,270531,2009-03-31
,,,,270652,2009-03-31
,,,,271136,2009-03-31
,,,,271154,2009-03-31
,,,,271275,2009-03-31
,,,,271341,2009-03-31
,,,,271529,2009-03-31
,,,,271631,2009-03-31
,,,,271743,2009-03-31
,,,,271752,2009-03-31
,,,,271855,2009-03-31
,,,,272030,2009-03-31
,,,,272058,2009-03-31
,,,,272151,2009-03-31
,,,,272218,2009-03-31
,,,,272245,2009-03-31
,,,,272272,2009-03-31
,,,,272302,2009-03-31
,,,,272870,2009-03-31
,,,,273149,2009-03-31
,,,,273251,2009-03-31
,,,,273336,2009-03-31
,,,,273550,2009-03-31
,,,,273653,2009-03-31
,,,,273662,2009-03-31
,,,,273840,2009-03-31
,,,,273859,2009-03-31
,,,,274025,2009-03-31
,,,,274052,2009-03-31
,,,,274164,2009-03-31
,,,,274548,2009-03-31
,,,,274641,2009-03-31
,,,,274753,2009-03-31
,,,,274829,2009-03-31
,,,,274856,2009-03-31
,,,,275255,2009-03-31
,,,,275358,2009-03-31
,,,,275509,2009-03-31
,,,,275657,2009-03-31
,,,,275750,2009-03-31
,,,,275769,2009-03-31
,,,,276159,2009-03-31
,,,,276355,2009-03-31
,,,,276551,2009-03-31
,,,,276579,2009-03-31
,,,,276645,2009-03-31
,,,,276654,2009-03-31
,,,,276775,2009-03-31
,,,,276850,2009-03-31
,,,,276953,2009-03-31
,,,,277053,2009-03-31
,,,,277240,2009-03-31
,,,,277277,2009-03-31
,,,,277558,2009-03-31
,,,,277567,2009-03-31
,,,,277736,2009-03-31
,,,,277820,2009-03-31
,,,,278078,2009-03-31
,,,,278153,2009-03-31
,,,,278256,2009-03-31
,,,,278555,2009-03-31
,,,,278733,2009-03-31
,,,,278751,2009-03-31
,,,,278818,2009-03-31
,,,,278957,2009-03-31
,,,,279105,2009-03-31
,,,,279338,2009-03-31
,,,,279673,2009-03-31
,,,,279842,2009-03-31
,,,,279954,2009-03-31
,,,,280044,2009-03-31
,,,,280110,2009-03-31
,,,,280138,2009-03-31
,,,,280352,2009-03-31
,,,,280558,2009-03-31
,,,,280950,2009-03-31
,,,,281144,2009-03-31
,,,,281210,2009-03-31
,,,,282048,2009-03-31
,,,,282226,2009-03-31
,,,,282329,2009-03-31
,,,,282824,2009-03-31
,,,,283157,2009-03-31
,,,,283438,2009-03-31
,,,,283652,2009-03-31
,,,,283737,2009-03-31
,,,,283858,2009-03-31
,,,,283867,2009-03-31
,,,,284154,2009-03-31
,,,,284239,2009-03-31
,,,,284248,2009-03-31
,,,,284332,2009-03-31
,,,,284408,2009-03-31
,,,,284556,2009-03-31
,,,,284819,2009-03-31
,,,,284958,2009-03-31
,,,,285151,2009-03-31
,,,,285348,2009-03-31
,,,,285544,2009-03-31
,,,,285553,2009-03-31
,,,,285740,2009-03-31
,,,,285759,2009-03-31
,,,,285777,2009-03-31
,,,,285852,2009-03-31
,,,,285928,2009-03-31
,,,,286251,2009-03-31
,,,,286457,2009-03-31
,,,,286840,2009-03-31
,,,,287007,2009-03-31
,,,,287342,2009-03-31
,,,,287351,2009-03-31
,,,,287539,2009-03-31
,,,,287650,2009-03-31
,,,,287856,2009-03-31
,,,,287922,2009-03-31
,,,,287959,2009-03-31
,,,,288152,2009-03-31
,,,,288358,2009-03-31
,,,,288376,2009-03-31
,,,,288853,2009-03-31
,,,,289056,2009-03-31
,,,,289225,2009-03-31
,,,,289449,2009-03-31
,,,,289515,2009-03-31
,,,,289702,2009-03-31
,,,,289739,2009-03-31
,,,,289757,2009-03-31
,,,,290052,2009-03-31
,,,,290230,2009-03-31
,,,,290249,2009-03-31
,,,,290838,2009-03-31
,,,,290922,2009-03-31
,,,,291059,2009-03-31
,,,,291152,2009-03-31
,,,,291273,2009-03-31
,,,,291330,2009-03-31
,,,,291611,2009-03-31
,,,,291732,2009-03-31
,,,,292234,2009-03-31
,,,,292467,2009-03-31
,,,,292524,2009-03-31
,,,,292850,2009-03-31
,,,,292908,2009-03-31
,,,,293053,2009-03-31
,,,,293352,2009-03-31
,,,,293437,2009-03-31
,,,,293651,2009-03-31
,,,,293754,2009-03-31
,,,,294023,2009-03-31
,,,,294153,2009-03-31
,,,,294256,2009-03-31
,,,,294564,2009-03-31
,,,,294751,2009-03-31
,,,,294779,2009-03-31
,,,,294827,2009-03-31
,,,,295011,2009-03-31
,,,,295057,2009-03-31
,,,,295637,2009-03-31
,,,,295646,2009-03-31
,,,,295758,2009-03-31
,,,,296438,2009-03-31
,,,,296456,2009-03-31
,,,,296559,2009-03-31
,,,,296755,2009-03-31
,,,,296858,2009-03-31
,,,,297051,2009-03-31
,,,,297257,2009-03-31
,,,,297453,2009-03-31
,,,,297547,2009-03-31
,,,,297631,2009-03-31
,,,,297761,2009-03-31
,,,,298049,2009-03-31
,,,,298218,2009-03-31
,,,,298245,2009-03-31
,,,,299046,2009-03-31
,,,,299251,2009-03-31
,,,,299644,2009-03-31
,,,,299653,2009-03-31
,,,,299868,2009-03-31
,,,,300009,2009-03-31
,,,,300036,2009-03-31
,,,,300063,2009-03-31
,,,,300157,2009-03-31
,,,,300250,2009-03-31
,,,,300353,2009-03-31
,,,,300456,2009-03-31
,,,,300531,2009-03-31
,,,,300933,2009-03-31
,,,,300942,2009-03-31
,,,,300960,2009-03-31
,,,,301640,2009-03-31
,,,,301800,2009-03-31
,,,,302030,2009-03-31
,,,,302133,2009-03-31
,,,,302450,2009-03-31
,,,,302553,2009-03-31
,,,,302656,2009-03-31
,,,,302665,2009-03-31
,,,,303550,2009-03-31
,,,,303653,2009-03-31
,,,,303701,2009-03-31
,,,,303747,2009-03-31
,,,,303952,2009-03-31
,,,,304155,2009-03-31
,,,,304173,2009-03-31
,,,,304520,2009-03-31
,,,,304762,2009-03-31
,,,,304913,2009-03-31
,,,,305059,2009-03-31
,,,,305152,2009-03-31
,,,,305237,2009-03-31
,,,,305433,2009-03-31
,,,,305442,2009-03-31
,,,,305648,2009-03-31
,,,,305750,2009-03-31
,,,,306056,2009-03-31
,,,,306140,2009-03-31
,,,,306159,2009-03-31
,,,,306337,2009-03-31
,,,,306739,2009-03-31
,,,,306908,2009-03-31
,,,,307062,2009-03-31
,,,,307334,2009-03-31
,,,,307361,2009-03-31
,,,,307679,2009-03-31
,,,,307745,2009-03-31
,,,,307932,2009-03-31
,,,,307950,2009-03-31
,,,,308256,2009-03-31
,,,,308340,2009-03-31
,,,,308443,2009-03-31
,,,,308649,2009-03-31
,,,,308836,2009-03-31
,,,,309150,2009-03-31
,,,,309570,2009-03-31
,,,,309655,2009-03-31
,,,,309851,2009-03-31
,,,,310437,2009-03-31
,,,,310727,2009-03-31
,,,,310754,2009-03-31
,,,,310875,2009-03-31
,,,,310950,2009-03-31
,,,,310978,2009-03-31
,,,,311050,2009-03-31
,,,,311144,2009-03-31
,,,,311256,2009-03-31
,,,,311265,2009-03-31
,,,,311452,2009-03-31
,,,,311603,2009-03-31
,,,,311649,2009-03-31
,,,,311658,2009-03-31
,,,,311845,2009-03-31
,,,,311939,2009-03-31
,,,,312244,2009-03-31
,,,,312356,2009-03-31
,,,,312730,2009-03-31
,,,,313009,2009-03-31
,,,,313157,2009-03-31
,,,,313223,2009-03-31
,,,,313241,2009-03-31
,,,,313401,2009-03-31
,,,,313531,2009-03-31
,,,,313577,2009-03-31
,,,,314033,2009-03-31
,,,,314257,2009-03-31
,,,,314444,2009-03-31
,,,,315339,2009-03-31
,,,,315357,2009-03-31
,,,,315629,2009-03-31
,,,,315656,2009-03-31
,,,,315674,2009-03-31
,,,,315852,2009-03-31
,,,,316354,2009-03-31
,,,,316840,2009-03-31
,,,,316859,2009-03-31
,,,,316934,2009-03-31
,,,,317100,2009-03-31
,,,,317258,2009-03-31
,,,,317342,2009-03-31
,,,,317650,2009-03-31
,,,,318639,2009-03-31
,,,,318835,2009-03-31
,,,,319047,2009-03-31
,,,,319458,2009-03-31
,,,,319542,2009-03-31
,,,,319551,2009-03-31
,,,,320034,2009-03-31
,,,,320052,2009-03-31
,,,,320070,2009-03-31
,,,,320119,2009-03-31
,,,,320155,2009-03-31
,,,,320856,2009-03-31
,,,,321152,2009-03-31
,,,,321255,2009-03-31
,,,,321330,2009-03-31
,,,,321947,2009-03-31
,,,,322056,2009-03-31
,,,,322449,2009-03-31
,,,,322476,2009-03-31
,,,,322551,2009-03-31
,,,,322757,2009-03-31
,,,,322850,2009-03-31
,,,,323035,2009-03-31
,,,,323204,2009-03-31
,,,,323651,2009-03-31
,,,,323718,2009-03-31
,,,,324153,2009-03-31
,,,,324229,2009-03-31
,,,,324256,2009-03-31
,,,,324274,2009-03-31
,,,,324340,2009-03-31
,,,,324649,2009-03-31
,,,,324854,2009-03-31
,,,,324863,2009-03-31
,,,,324975,2009-03-31
,,,,325141,2009-03-31
,,,,325459,2009-03-31
,,,,325534,2009-03-31
,,,,325824,2009-03-31
,,,,326054,2009-03-31
,,,,326344,2009-03-31
,,,,326858,2009-03-31
,,,,326979,2009-03-31
,,,,327015,2009-03-31
,,,,327220,2009-03-31
,,,,327305,2009-03-31
,,,,327435,2009-03-31
,,,,327453,2009-03-31
,,,,327556,2009-03-31
,,,,327855,2009-03-31
,,,,327949,2009-03-31
,,,,328058,2009-03-31
,,,,328151,2009-03-31
,,,,328357,2009-03-31
,,,,328423,2009-03-31
,,,,328450,2009-03-31
,,,,328553,2009-03-31
,,,,328656,2009-03-31
,,,,328777,2009-03-31
,,,,329149,2009-03-31
,,,,329345,2009-03-31
,,,,329550,2009-03-31
,,,,329756,2009-03-31
,,,,329952,2009-03-31
,,,,330239,2009-03-31
,,,,330248,2009-03-31
,,,,330453,2009-03-31
,,,,330855,2009-03-31
,,,,330873,2009-03-31
,,,,330949,2009-03-31
,,,,331375,2009-03-31
,,,,331544,2009-03-31
,,,,331553,2009-03-31
,,,,331713,2009-03-31
,,,,332055,2009-03-31
,,,,332224,2009-03-31
,,,,332345,2009-03-31
,,,,332402,2009-03-31
,,,,332756,2009-03-31
,,,,333034,2009-03-31
,,,,333052,2009-03-31
,,,,333203,2009-03-31
,,,,333650,2009-03-31
,,,,333856,2009-03-31
,,,,333940,2009-03-31
,,,,334255,2009-03-31
,,,,334264,2009-03-31
,,,,334648,2009-03-31
,,,,334657,2009-03-31
,,,,335346,2009-03-31
,,,,335355,2009-03-31
,,,,335757,2009-03-31
,,,,336147,2009-03-31
,,,,336361,2009-03-31
,,,,336576,2009-03-31
,,,,336950,2009-03-31
,,,,337247,2009-03-31
,,,,337340,2009-03-31
,,,,337733,2009-03-31
,,,,338178,2009-03-31
,,,,338646,2009-03-31
,,,,338758,2009-03-31
,,,,338851,2009-03-31
,,,,338945,2009-03-31
,,,,339054,2009-03-31
,,,,339353,2009-03-31
,,,,339456,2009-03-31
,,,,339607,2009-03-31
,,,,339773,2009-03-31
,,,,339858,2009-03-31
,,,,339951,2009-03-31
,,,,340135,2009-03-31
,,,,340144,2009-03-31
,,,,340256,2009-03-31
,,,,340443,2009-03-31
,,,,340555,2009-03-31
,,,,340649,2009-03-31
,,,,340742,2009-03-31
,,,,340751,2009-03-31
,,,,341178,2009-03-31
,,,,341851,2009-03-31
,,,,341954,2009-03-31
,,,,341972,2009-03-31
,,,,342054,2009-03-31
,,,,342175,2009-03-31
,,,,342362,2009-03-31
,,,,342410,2009-03-31
,,,,342634,2009-03-31
,,,,342643,2009-03-31
,,,,343051,2009-03-31
,,,,343248,2009-03-31
,,,,343257,2009-03-31
,,,,343341,2009-03-31
,,,,343770,2009-03-31
,,,,343903,2009-03-31
,,,,343958,2009-03-31
,,,,344236,2009-03-31
,,,,344647,2009-03-31
,,,,344816,2009-03-31
,,,,344852,2009-03-31
,,,,345149,2009-03-31
,,,,345309,2009-03-31
,,,,345345,2009-03-31
,,,,345747,2009-03-31
,,,,345756,2009-03-31
,,,,346566,2009-03-31
,,,,347022,2009-03-31
,,,,347639,2009-03-31
,,,,347657,2009-03-31
,,,,347956,2009-03-31
,,,,348159,2009-03-31
,,,,348207,2009-03-31
,,,,348458,2009-03-31
,,,,348542,2009-03-31
,,,,348551,2009-03-31
,,,,348720,2009-03-31
,,,,348748,2009-03-31
,,,,349129,2009-03-31
,,,,349165,2009-03-31
,,,,349343,2009-03-31
,,,,349370,2009-03-31
,,,,350657,2009-03-31
,,,,350750,2009-03-31
,,,,351131,2009-03-31
,,,,351207,2009-03-31
,,,,351560,2009-03-31
,,,,351850,2009-03-31
,,,,352035,2009-03-31
,,,,352651,2009-03-31
,,,,352745,2009-03-31
,,,,352772,2009-03-31
,,,,352820,2009-03-31
,,,,353069,2009-03-31
,,,,353238,2009-03-31
,,,,353359,2009-03-31
,,,,353546,2009-03-31
,,,,353555,2009-03-31
,,,,353724,2009-03-31
,,,,353751,2009-03-31
,,,,353957,2009-03-31
,,,,354057,2009-03-31
,,,,354253,2009-03-31
,,,,354310,2009-03-31
,,,,354552,2009-03-31
,,,,354851,2009-03-31
,,,,354954,2009-03-31
,,,,355120,2009-03-31
,,,,355559,2009-03-31
,,,,355737,2009-03-31
,,,,355746,2009-03-31
,,,,355821,2009-03-31
,,,,355858,2009-03-31
,,,,356145,2009-03-31
,,,,356239,2009-03-31
,,,,356659,2009-03-31
,,,,356752,2009-03-31
,,,,356949,2009-03-31
,,,,357049,2009-03-31
,,,,357151,2009-03-31
,,,,357375,2009-03-31
,,,,357526,2009-03-31
,,,,357553,2009-03-31
,,,,357777,2009-03-31
,,,,357834,2009-03-31
,,,,357937,2009-03-31
,,,,358112,2009-03-31
,,,,358149,2009-03-31
,,,,358233,2009-03-31
,,,,358448,2009-03-31
,,,,358756,2009-03-31
,,,,359324,2009-03-31
,,,,359360,2009-03-31
,,,,359650,2009-03-31
,,,,359744,2009-03-31
,,,,359838,2009-03-31
,,,,359847,2009-03-31
,,,,359856,2009-03-31
,,,,360777,2009-03-31
,,,,360843,2009-03-31
,,,,360955,2009-03-31
,,,,361055,2009-03-31
,,,,361167,2009-03-31
,,,,361279,2009-03-31
,,,,361354,2009-03-31
,,,,361439,2009-03-31
,,,,361457,2009-03-31
,,,,361653,2009-03-31
,,,,362007,2009-03-31
,,,,362043,2009-03-31
,,,,362052,2009-03-31
,,,,362155,2009-03-31
,,,,362717,2009-03-31
,,,,362753,2009-03-31
,,,,362856,2009-03-31
,,,,362940,2009-03-31
,,,,363264,2009-03-31
,,,,363442,2009-03-31
,,,,363648,2009-03-31
,,,,363657,2009-03-31
,,,,364131,2009-03-31
,,,,364337,2009-03-31
,,,,364430,2009-03-31
,,,,364449,2009-03-31
,,,,364850,2009-03-31
,,,,365325,2009-03-31
,,,,365455,2009-03-31
,,,,365651,2009-03-31
,,,,365745,2009-03-31
,,,,365848,2009-03-31
,,,,365875,2009-03-31
,,,,365950,2009-03-31
,,,,366078,2009-03-31
,,,,366238,2009-03-31
,,,,366247,2009-03-31
