RCFD3561,RCFD3562,RCFD7701,RCFD7702,IDRSSD,RCON9999
,,,,176437,2007-09-30
,,,,176464,2007-09-30
,,,,176642,2007-09-30
,,,,177135,2007-09-30
,,,,177443,2007-09-30
,,,,177500,2007-09-30
,,,,177546,2007-09-30
,,,,177555,2007-09-30
,,,,177751,2007-09-30
,,,,177920,2007-09-30
,,,,177957,2007-09-30
,,,,178057,2007-09-30
,,,,178150,2007-09-30
,,,,178244,2007-09-30
,,,,178271,2007-09-30
,,,,178356,2007-09-30
,,,,178851,2007-09-30
,,,,179148,2007-09-30
,,,,179335,2007-09-30
,,,,179700,2007-09-30
,,,,179755,2007-09-30
,,,,180041,2007-09-30
,,,,180078,2007-09-30
,,,,180144,2007-09-30
,,,,180201,2007-09-30
,,,,180416,2007-09-30
,,,,180443,2007-09-30
,,,,180537,2007-09-30
,,,,180649,2007-09-30
,,,,180845,2007-09-30
,,,,181347,2007-09-30
,,,,181459,2007-09-30
,,,,181758,2007-09-30
,,,,181851,2007-09-30
,,,,181963,2007-09-30
,,,,182054,2007-09-30
,,,,182157,2007-09-30
,,,,182175,2007-09-30
,,,,182353,2007-09-30
,,,,182401,2007-09-30
,,,,182652,2007-09-30
,,,,182951,2007-09-30
,,,,183042,2007-09-30
,,,,183051,2007-09-30
,,,,183154,2007-09-30
,,,,183668,2007-09-30
,,,,183770,2007-09-30
,,,,183846,2007-09-30
,,,,183958,2007-09-30
,,,,184142,2007-09-30
,,,,184245,2007-09-30
,,,,184656,2007-09-30
,,,,184759,2007-09-30
,,,,184937,2007-09-30
,,,,185037,2007-09-30
,,,,185251,2007-09-30
,,,,185448,2007-09-30
,,,,185457,2007-09-30
,,,,185859,2007-09-30
,,,,186221,2007-09-30
,,,,186548,2007-09-30
,,,,186557,2007-09-30
,,,,186650,2007-09-30
,,,,186717,2007-09-30
,,,,186744,2007-09-30
,,,,186838,2007-09-30
,,,,186856,2007-09-30
,,,,187358,2007-09-30
,,,,187451,2007-09-30
,,,,187648,2007-09-30
,,,,187947,2007-09-30
,,,,188056,2007-09-30
,,,,188430,2007-09-30
,,,,188449,2007-09-30
,,,,188720,2007-09-30
,,,,188739,2007-09-30
,,,,188757,2007-09-30
,,,,188917,2007-09-30
,,,,188926,2007-09-30
,,,,189044,2007-09-30
,,,,189129,2007-09-30
,,,,189352,2007-09-30
,,,,189419,2007-09-30
,,,,189530,2007-09-30
,,,,189549,2007-09-30
,,,,189745,2007-09-30
,,,,189820,2007-09-30
,,,,189950,2007-09-30
,,,,190246,2007-09-30
,,,,190451,2007-09-30
,,,,190554,2007-09-30
,,,,190563,2007-09-30
,,,,190639,2007-09-30
,,,,190648,2007-09-30
,,,,190947,2007-09-30
,,,,190956,2007-09-30
,,,,191355,2007-09-30
,,,,191449,2007-09-30
,,,,191663,2007-09-30
,,,,191935,2007-09-30
,,,,192147,2007-09-30
,,,,192156,2007-09-30
,,,,192558,2007-09-30
,,,,192651,2007-09-30
,,,,192857,2007-09-30
,,,,193162,2007-09-30
,,,,193247,2007-09-30
,,,,193461,2007-09-30
,,,,193537,2007-09-30
,,,,193649,2007-09-30
,,,,193809,2007-09-30
,,,,194253,2007-09-30
,,,,194440,2007-09-30
,,,,194936,2007-09-30
,,,,195072,2007-09-30
,,,,195111,2007-09-30
,,,,195157,2007-09-30
,,,,195456,2007-09-30
,,,,196257,2007-09-30
,,,,196743,2007-09-30
,,,,196752,2007-09-30
,,,,196800,2007-09-30
,,,,197142,2007-09-30
,,,,197254,2007-09-30
,,,,197302,2007-09-30
,,,,197357,2007-09-30
,,,,197478,2007-09-30
,,,,197740,2007-09-30
,,,,197759,2007-09-30
,,,,198046,2007-09-30
,,,,198103,2007-09-30
,,,,198149,2007-09-30
,,,,198251,2007-09-30
,,,,198831,2007-09-30
,,,,198859,2007-09-30
,,,,198961,2007-09-30
,,,,199052,2007-09-30
,,,,199137,2007-09-30
,,,,199351,2007-09-30
,,,,199436,2007-09-30
,,,,199454,2007-09-30
,,,,199463,2007-09-30
,,,,199940,2007-09-30
,,,,200042,2007-09-30
,,,,200435,2007-09-30
,,,,200640,2007-09-30
,,,,201049,2007-09-30
,,,,201124,2007-09-30
,,,,201254,2007-09-30
,,,,201441,2007-09-30
,,,,201638,2007-09-30
,,,,201647,2007-09-30
,,,,201834,2007-09-30
,,,,202251,2007-09-30
,,,,202514,2007-09-30
,,,,202541,2007-09-30
,,,,202550,2007-09-30
,,,,202907,2007-09-30
,,,,203052,2007-09-30
,,,,203418,2007-09-30
,,,,203575,2007-09-30
,,,,203753,2007-09-30
,,,,204004,2007-09-30
,,,,204237,2007-09-30
,,,,204826,2007-09-30
,,,,205159,2007-09-30
,,,,205243,2007-09-30
,,,,205346,2007-09-30
,,,,205458,2007-09-30
,,,,205542,2007-09-30
,,,,205654,2007-09-30
,,,,206156,2007-09-30
,,,,206174,2007-09-30
,,,,206772,2007-09-30
,,,,206950,2007-09-30
,,,,207041,2007-09-30
,,,,207050,2007-09-30
,,,,207452,2007-09-30
,,,,207555,2007-09-30
,,,,207564,2007-09-30
,,,,207845,2007-09-30
,,,,207872,2007-09-30
,,,,207957,2007-09-30
,,,,208057,2007-09-30
,,,,208169,2007-09-30
,,,,208244,2007-09-30
,,,,208347,2007-09-30
,,,,208440,2007-09-30
,,,,208459,2007-09-30
,,,,208655,2007-09-30
,,,,208972,2007-09-30
,,,,209148,2007-09-30
,,,,209335,2007-09-30
,,,,209362,2007-09-30
,,,,209447,2007-09-30
,,,,209559,2007-09-30
,,,,209830,2007-09-30
,,,,209858,2007-09-30
,,,,210238,2007-09-30
,,,,210256,2007-09-30
,,,,210434,2007-09-30
,,,,210452,2007-09-30
,,,,210555,2007-09-30
,,,,211114,2007-09-30
,,,,211338,2007-09-30
,,,,211851,2007-09-30
,,,,211954,2007-09-30
,,,,212018,2007-09-30
,,,,212335,2007-09-30
,,,,212344,2007-09-30
,,,,212465,2007-09-30
,,,,212522,2007-09-30
,,,,213538,2007-09-30
,,,,213912,2007-09-30
,,,,213958,2007-09-30
,,,,214414,2007-09-30
,,,,214722,2007-09-30
,,,,214807,2007-09-30
,,,,214843,2007-09-30
,,,,215130,2007-09-30
,,,,215251,2007-09-30
,,,,215345,2007-09-30
,,,,215354,2007-09-30
,,,,215653,2007-09-30
,,,,215662,2007-09-30
,,,,215710,2007-09-30
,,,,215756,2007-09-30
,,,,215952,2007-09-30
,,,,216164,2007-09-30
,,,,216230,2007-09-30
,,,,216445,2007-09-30
,,,,216632,2007-09-30
,,,,216922,2007-09-30
,,,,217059,2007-09-30
,,,,217620,2007-09-30
,,,,218131,2007-09-30
,,,,218261,2007-09-30
,,,,218757,2007-09-30
,,,,218775,2007-09-30
,,,,218850,2007-09-30
,,,,218878,2007-09-30
,,,,219044,2007-09-30
,,,,219138,2007-09-30
,,,,219259,2007-09-30
,,,,219343,2007-09-30
,,,,219651,2007-09-30
,,,,219857,2007-09-30
,,,,220059,2007-09-30
,,,,220527,2007-09-30
,,,,220545,2007-09-30
,,,,220844,2007-09-30
,,,,221476,2007-09-30
,,,,222053,2007-09-30
,,,,222147,2007-09-30
,,,,222156,2007-09-30
,,,,222446,2007-09-30
,,,,222558,2007-09-30
,,,,222754,2007-09-30
,,,,223238,2007-09-30
,,,,223322,2007-09-30
,,,,223331,2007-09-30
,,,,223452,2007-09-30
,,,,223751,2007-09-30
,,,,223845,2007-09-30
,,,,224178,2007-09-30
,,,,224552,2007-09-30
,,,,224637,2007-09-30
,,,,224655,2007-09-30
,,,,224749,2007-09-30
,,,,224954,2007-09-30
,,,,225054,2007-09-30
,,,,225157,2007-09-30
,,,,225241,2007-09-30
,,,,225250,2007-09-30
,,,,225335,2007-09-30
,,,,225559,2007-09-30
,,,,225942,2007-09-30
,,,,226659,2007-09-30
,,,,226734,2007-09-30
,,,,226752,2007-09-30
,,,,226949,2007-09-30
,,,,227151,2007-09-30
,,,,227179,2007-09-30
,,,,227357,2007-09-30
,,,,227656,2007-09-30
,,,,228000,2007-09-30
,,,,228055,2007-09-30
,,,,228158,2007-09-30
,,,,228345,2007-09-30
,,,,228952,2007-09-30
,,,,229342,2007-09-30
,,,,229454,2007-09-30
,,,,229801,2007-09-30
,,,,229913,2007-09-30
,,,,229940,2007-09-30
,,,,229959,2007-09-30
,,,,230254,2007-09-30
,,,,230357,2007-09-30
,,,,230423,2007-09-30
,,,,230535,2007-09-30
,,,,230610,2007-09-30
,,,,230740,2007-09-30
,,,,230759,2007-09-30
,,,,231149,2007-09-30
,,,,231242,2007-09-30
,,,,231279,2007-09-30
,,,,231336,2007-09-30
,,,,232258,2007-09-30
,,,,232744,2007-09-30
,,,,232847,2007-09-30
,,,,232856,2007-09-30
,,,,233022,2007-09-30
,,,,233031,2007-09-30
,,,,233246,2007-09-30
,,,,233358,2007-09-30
,,,,233442,2007-09-30
,,,,233451,2007-09-30
,,,,233527,2007-09-30
,,,,233554,2007-09-30
,,,,234056,2007-09-30
,,,,234355,2007-09-30
,,,,234506,2007-09-30
,,,,234645,2007-09-30
,,,,234739,2007-09-30
,,,,234841,2007-09-30
,,,,235017,2007-09-30
,,,,235231,2007-09-30
,,,,235316,2007-09-30
,,,,235446,2007-09-30
,,,,235521,2007-09-30
,,,,235530,2007-09-30
,,,,235558,2007-09-30
,,,,235950,2007-09-30
,,,,236050,2007-09-30
,,,,236153,2007-09-30
,,,,236256,2007-09-30
,,,,236452,2007-09-30
,,,,236519,2007-09-30
,,,,236603,2007-09-30
,,,,236706,2007-09-30
,,,,236751,2007-09-30
,,,,236957,2007-09-30
,,,,237066,2007-09-30
,,,,237150,2007-09-30
,,,,237619,2007-09-30
,,,,237936,2007-09-30
,,,,237954,2007-09-30
,,,,238045,2007-09-30
,,,,238139,2007-09-30
,,,,238241,2007-09-30
,,,,238250,2007-09-30
,,,,238737,2007-09-30
,,,,238755,2007-09-30
,,,,238812,2007-09-30
,,,,239015,2007-09-30
,,,,239042,2007-09-30
,,,,239275,2007-09-30
,,,,239556,2007-09-30
,,,,239613,2007-09-30
,,,,239640,2007-09-30
,,,,239659,2007-09-30
,,,,239752,2007-09-30
,,,,240356,2007-09-30
,,,,240459,2007-09-30
,,,,240468,2007-09-30
,,,,240954,2007-09-30
,,,,241009,2007-09-30
,,,,241157,2007-09-30
,,,,241559,2007-09-30
,,,,241607,2007-09-30
,,,,242248,2007-09-30
,,,,242257,2007-09-30
,,,,242444,2007-09-30
,,,,242949,2007-09-30
,,,,242958,2007-09-30
,,,,243375,2007-09-30
,,,,243414,2007-09-30
,,,,243647,2007-09-30
,,,,243955,2007-09-30
,,,,244037,2007-09-30
,,,,244149,2007-09-30
,,,,244158,2007-09-30
,,,,244251,2007-09-30
,,,,245016,2007-09-30
,,,,245276,2007-09-30
,,,,245351,2007-09-30
,,,,245557,2007-09-30
,,,,245856,2007-09-30
,,,,246022,2007-09-30
,,,,246134,2007-09-30
,,,,246237,2007-09-30
,,,,246451,2007-09-30
,,,,246657,2007-09-30
,,,,246947,2007-09-30
,,,,246956,2007-09-30
,,,,247140,2007-09-30
,,,,247355,2007-09-30
,,,,247449,2007-09-30
,,,,247476,2007-09-30
,,,,247551,2007-09-30
,,,,247645,2007-09-30
,,,,247908,2007-09-30
,,,,248147,2007-09-30
,,,,248240,2007-09-30
,,,,248352,2007-09-30
,,,,248455,2007-09-30
,,,,248633,2007-09-30
,,,,248745,2007-09-30
,,,,248950,2007-09-30
,,,,248969,2007-09-30
,,,,249153,2007-09-30
,,,,249256,2007-09-30
,,,,249304,2007-09-30
,,,,249416,2007-09-30
,,,,249546,2007-09-30
,,,,249555,2007-09-30
,,,,249564,2007-09-30
,,,,249612,2007-09-30
,,,,249658,2007-09-30
,,,,249872,2007-09-30
,,,,249957,2007-09-30
,,,,250047,2007-09-30
,,,,250430,2007-09-30
,,,,250850,2007-09-30
,,,,251352,2007-09-30
,,,,251558,2007-09-30
,,,,251736,2007-09-30
,,,,251745,2007-09-30
,,,,251857,2007-09-30
,,,,252041,2007-09-30
,,,,252256,2007-09-30
,,,,252452,2007-09-30
,,,,252658,2007-09-30
,,,,252706,2007-09-30
,,,,252836,2007-09-30
,,,,253262,2007-09-30
,,,,253356,2007-09-30
,,,,253440,2007-09-30
,,,,253468,2007-09-30
,,,,253646,2007-09-30
,,,,253730,2007-09-30
,,,,253776,2007-09-30
,,,,254317,2007-09-30
,,,,254504,2007-09-30
,,,,254652,2007-09-30
,,,,254670,2007-09-30
,,,,254849,2007-09-30
,,,,255136,2007-09-30
,,,,255350,2007-09-30
,,,,255547,2007-09-30
,,,,255556,2007-09-30
,,,,255574,2007-09-30
,,,,255659,2007-09-30
,,,,255873,2007-09-30
,,,,256049,2007-09-30
,,,,256058,2007-09-30
,,,,256179,2007-09-30
,,,,256553,2007-09-30
,,,,256964,2007-09-30
,,,,257233,2007-09-30
,,,,257345,2007-09-30
,,,,257466,2007-09-30
,,,,257653,2007-09-30
,,,,257756,2007-09-30
,,,,257868,2007-09-30
,,,,258146,2007-09-30
,,,,258306,2007-09-30
,,,,258351,2007-09-30
,,,,258379,2007-09-30
,,,,258445,2007-09-30
,,,,258539,2007-09-30
,,,,258632,2007-09-30
,,,,258771,2007-09-30
,,,,259031,2007-09-30
,,,,259059,2007-09-30
,,,,259330,2007-09-30
,,,,259442,2007-09-30
,,,,259518,2007-09-30
,,,,259657,2007-09-30
,,,,259853,2007-09-30
,,,,259956,2007-09-30
,,,,260055,2007-09-30
,,,,260149,2007-09-30
,,,,260354,2007-09-30
,,,,260831,2007-09-30
,,,,260868,2007-09-30
,,,,261070,2007-09-30
,,,,261146,2007-09-30
,,,,261258,2007-09-30
,,,,261360,2007-09-30
,,,,261940,2007-09-30
,,,,262059,2007-09-30
,,,,262237,2007-09-30
,,,,262358,2007-09-30
,,,,262451,2007-09-30
,,,,262741,2007-09-30
,,,,262844,2007-09-30
,,,,262956,2007-09-30
,,,,263243,2007-09-30
,,,,263551,2007-09-30
,,,,263627,2007-09-30
,,,,264156,2007-09-30
,,,,264455,2007-09-30
,,,,264558,2007-09-30
,,,,264941,2007-09-30
,,,,265340,2007-09-30
,,,,265407,2007-09-30
,,,,265452,2007-09-30
,,,,265676,2007-09-30
,,,,266066,2007-09-30
,,,,266244,2007-09-30
,,,,266253,2007-09-30
,,,,266271,2007-09-30
,,,,266655,2007-09-30
,,,,266851,2007-09-30
,,,,266879,2007-09-30
,,,,266945,2007-09-30
,,,,267652,2007-09-30
,,,,267737,2007-09-30
,,,,268042,2007-09-30
,,,,268136,2007-09-30
,,,,268257,2007-09-30
,,,,268341,2007-09-30
,,,,268556,2007-09-30
,,,,268734,2007-09-30
,,,,268828,2007-09-30
,,,,268976,2007-09-30
,,,,269049,2007-09-30
,,,,269058,2007-09-30
,,,,269478,2007-09-30
,,,,269759,2007-09-30
,,,,270036,2007-09-30
,,,,270148,2007-09-30
,,,,270335,2007-09-30
,,,,270353,2007-09-30
,,,,270504,2007-09-30
,,,,270531,2007-09-30
,,,,270652,2007-09-30
,,,,271136,2007-09-30
,,,,271154,2007-09-30
,,,,271275,2007-09-30
,,,,271341,2007-09-30
,,,,271529,2007-09-30
,,,,271631,2007-09-30
,,,,271743,2007-09-30
,,,,271752,2007-09-30
,,,,271855,2007-09-30
,,,,272030,2007-09-30
,,,,272058,2007-09-30
,,,,272151,2007-09-30
,,,,272218,2007-09-30
,,,,272245,2007-09-30
,,,,272272,2007-09-30
,,,,272302,2007-09-30
,,,,272870,2007-09-30
,,,,273149,2007-09-30
,,,,273251,2007-09-30
,,,,273336,2007-09-30
,,,,273523,2007-09-30
,,,,273550,2007-09-30
,,,,273653,2007-09-30
,,,,273662,2007-09-30
,,,,273840,2007-09-30
,,,,273859,2007-09-30
,,,,274025,2007-09-30
,,,,274052,2007-09-30
,,,,274164,2007-09-30
,,,,274548,2007-09-30
,,,,274641,2007-09-30
,,,,274753,2007-09-30
,,,,274829,2007-09-30
,,,,274856,2007-09-30
,,,,275116,2007-09-30
,,,,275255,2007-09-30
,,,,275358,2007-09-30
,,,,275509,2007-09-30
,,,,275657,2007-09-30
,,,,275750,2007-09-30
,,,,275769,2007-09-30
,,,,276159,2007-09-30
,,,,276355,2007-09-30
,,,,276551,2007-09-30
,,,,276579,2007-09-30
,,,,276645,2007-09-30
,,,,276654,2007-09-30
,,,,276711,2007-09-30
,,,,276775,2007-09-30
,,,,276850,2007-09-30
,,,,276953,2007-09-30
,,,,277053,2007-09-30
,,,,277240,2007-09-30
,,,,277277,2007-09-30
,,,,277558,2007-09-30
,,,,277567,2007-09-30
,,,,277736,2007-09-30
,,,,277820,2007-09-30
,,,,277950,2007-09-30
,,,,278078,2007-09-30
,,,,278153,2007-09-30
,,,,278256,2007-09-30
,,,,278555,2007-09-30
,,,,278733,2007-09-30
,,,,278751,2007-09-30
,,,,278818,2007-09-30
,,,,278957,2007-09-30
,,,,279105,2007-09-30
,,,,279338,2007-09-30
,,,,279673,2007-09-30
,,,,279842,2007-09-30
,,,,279954,2007-09-30
,,,,280044,2007-09-30
,,,,280110,2007-09-30
,,,,280138,2007-09-30
,,,,280352,2007-09-30
,,,,280558,2007-09-30
,,,,280950,2007-09-30
,,,,281144,2007-09-30
,,,,281210,2007-09-30
,,,,282048,2007-09-30
,,,,282226,2007-09-30
,,,,282329,2007-09-30
,,,,282824,2007-09-30
,,,,283157,2007-09-30
,,,,283438,2007-09-30
,,,,283652,2007-09-30
,,,,283737,2007-09-30
,,,,283858,2007-09-30
,,,,283867,2007-09-30
,,,,284154,2007-09-30
,,,,284239,2007-09-30
,,,,284248,2007-09-30
,,,,284332,2007-09-30
,,,,284408,2007-09-30
,,,,284556,2007-09-30
,,,,284819,2007-09-30
,,,,284958,2007-09-30
,,,,285151,2007-09-30
,,,,285348,2007-09-30
,,,,285544,2007-09-30
,,,,285553,2007-09-30
,,,,285740,2007-09-30
,,,,285759,2007-09-30
,,,,285777,2007-09-30
,,,,285852,2007-09-30
,,,,285928,2007-09-30
,,,,286251,2007-09-30
,,,,286457,2007-09-30
,,,,286840,2007-09-30
,,,,286952,2007-09-30
,,,,287007,2007-09-30
,,,,287342,2007-09-30
,,,,287351,2007-09-30
,,,,287539,2007-09-30
,,,,287650,2007-09-30
,,,,287856,2007-09-30
,,,,287922,2007-09-30
,,,,287959,2007-09-30
,,,,288152,2007-09-30
,,,,288358,2007-09-30
,,,,288376,2007-09-30
,,,,288853,2007-09-30
,,,,289056,2007-09-30
,,,,289225,2007-09-30
,,,,289449,2007-09-30
,,,,289515,2007-09-30
,,,,289702,2007-09-30
,,,,289739,2007-09-30
,,,,289757,2007-09-30
,,,,290052,2007-09-30
,,,,290230,2007-09-30
,,,,290249,2007-09-30
,,,,290838,2007-09-30
,,,,290922,2007-09-30
,,,,291059,2007-09-30
,,,,291152,2007-09-30
,,,,291273,2007-09-30
,,,,291330,2007-09-30
,,,,291611,2007-09-30
,,,,291732,2007-09-30
,,,,292234,2007-09-30
,,,,292467,2007-09-30
,,,,292524,2007-09-30
,,,,292850,2007-09-30
,,,,292908,2007-09-30
,,,,293026,2007-09-30
,,,,293053,2007-09-30
,,,,293352,2007-09-30
,,,,293437,2007-09-30
,,,,293651,2007-09-30
,,,,293736,2007-09-30
,,,,293754,2007-09-30
,,,,294023,2007-09-30
,,,,294153,2007-09-30
,,,,294256,2007-09-30
,,,,294564,2007-09-30
,,,,294751,2007-09-30
,,,,294779,2007-09-30
,,,,294827,2007-09-30
,,,,295011,2007-09-30
,,,,295057,2007-09-30
,,,,295356,2007-09-30
,,,,295552,2007-09-30
,,,,295637,2007-09-30
,,,,295646,2007-09-30
,,,,295758,2007-09-30
,,,,296438,2007-09-30
,,,,296456,2007-09-30
,,,,296559,2007-09-30
,,,,296755,2007-09-30
,,,,296858,2007-09-30
,,,,297042,2007-09-30
,,,,297051,2007-09-30
,,,,297257,2007-09-30
,,,,297453,2007-09-30
,,,,297547,2007-09-30
,,,,297631,2007-09-30
,,,,297761,2007-09-30
,,,,298049,2007-09-30
,,,,298218,2007-09-30
,,,,298245,2007-09-30
,,,,299046,2007-09-30
,,,,299251,2007-09-30
,,,,299644,2007-09-30
,,,,299653,2007-09-30
,,,,299868,2007-09-30
,,,,300009,2007-09-30
,,,,300036,2007-09-30
,,,,300063,2007-09-30
,,,,300157,2007-09-30
,,,,300250,2007-09-30
,,,,300353,2007-09-30
,,,,300456,2007-09-30
,,,,300531,2007-09-30
,,,,300933,2007-09-30
,,,,300942,2007-09-30
,,,,300960,2007-09-30
,,,,301640,2007-09-30
,,,,301800,2007-09-30
,,,,302030,2007-09-30
,,,,302133,2007-09-30
,,,,302450,2007-09-30
,,,,302553,2007-09-30
,,,,302656,2007-09-30
,,,,302665,2007-09-30
,,,,303550,2007-09-30
,,,,303653,2007-09-30
,,,,303701,2007-09-30
,,,,303747,2007-09-30
,,,,303952,2007-09-30
,,,,304155,2007-09-30
,,,,304173,2007-09-30
,,,,304520,2007-09-30
,,,,304762,2007-09-30
,,,,304913,2007-09-30
,,,,305059,2007-09-30
,,,,305152,2007-09-30
,,,,305237,2007-09-30
,,,,305433,2007-09-30
,,,,305442,2007-09-30
,,,,305648,2007-09-30
,,,,305750,2007-09-30
,,,,306056,2007-09-30
,,,,306140,2007-09-30
,,,,306159,2007-09-30
,,,,306337,2007-09-30
,,,,306739,2007-09-30
,,,,306908,2007-09-30
,,,,307062,2007-09-30
,,,,307334,2007-09-30
,,,,307361,2007-09-30
,,,,307679,2007-09-30
,,,,307745,2007-09-30
,,,,307932,2007-09-30
,,,,307950,2007-09-30
,,,,308247,2007-09-30
,,,,308256,2007-09-30
,,,,308340,2007-09-30
,,,,308443,2007-09-30
,,,,308649,2007-09-30
,,,,308836,2007-09-30
,,,,309150,2007-09-30
,,,,309570,2007-09-30
,,,,309655,2007-09-30
,,,,309758,2007-09-30
,,,,309851,2007-09-30
,,,,310437,2007-09-30
,,,,310727,2007-09-30
,,,,310754,2007-09-30
,,,,310875,2007-09-30
,,,,310950,2007-09-30
,,,,310978,2007-09-30
,,,,311050,2007-09-30
,,,,311144,2007-09-30
,,,,311256,2007-09-30
,,,,311265,2007-09-30
,,,,311452,2007-09-30
,,,,311603,2007-09-30
,,,,311649,2007-09-30
,,,,311658,2007-09-30
,,,,311845,2007-09-30
,,,,311939,2007-09-30
,,,,312244,2007-09-30
,,,,312356,2007-09-30
,,,,312431,2007-09-30
,,,,312730,2007-09-30
,,,,313009,2007-09-30
,,,,313157,2007-09-30
,,,,313223,2007-09-30
,,,,313241,2007-09-30
,,,,313401,2007-09-30
,,,,313531,2007-09-30
,,,,313577,2007-09-30
,,,,314033,2007-09-30
,,,,314257,2007-09-30
,,,,314444,2007-09-30
,,,,315339,2007-09-30
,,,,315357,2007-09-30
,,,,315629,2007-09-30
,,,,315656,2007-09-30
,,,,315674,2007-09-30
,,,,315852,2007-09-30
,,,,316354,2007-09-30
,,,,316840,2007-09-30
,,,,316859,2007-09-30
,,,,316916,2007-09-30
,,,,316934,2007-09-30
,,,,317100,2007-09-30
,,,,317258,2007-09-30
,,,,317342,2007-09-30
,,,,317650,2007-09-30
,,,,318639,2007-09-30
,,,,318835,2007-09-30
,,,,319047,2007-09-30
,,,,319458,2007-09-30
,,,,319542,2007-09-30
,,,,319551,2007-09-30
,,,,320034,2007-09-30
,,,,320052,2007-09-30
,,,,320070,2007-09-30
,,,,320119,2007-09-30
,,,,320155,2007-09-30
,,,,320856,2007-09-30
,,,,321152,2007-09-30
,,,,321255,2007-09-30
,,,,321330,2007-09-30
,,,,321536,2007-09-30
,,,,321947,2007-09-30
,,,,322056,2007-09-30
,,,,322449,2007-09-30
,,,,322476,2007-09-30
,,,,322551,2007-09-30
,,,,322757,2007-09-30
,,,,322850,2007-09-30
,,,,323035,2007-09-30
,,,,323204,2007-09-30
,,,,323651,2007-09-30
,,,,323718,2007-09-30
,,,,324153,2007-09-30
,,,,324229,2007-09-30
,,,,324256,2007-09-30
,,,,324274,2007-09-30
,,,,324340,2007-09-30
,,,,324649,2007-09-30
,,,,324854,2007-09-30
,,,,324863,2007-09-30
,,,,324975,2007-09-30
,,,,325141,2007-09-30
,,,,325459,2007-09-30
,,,,325534,2007-09-30
,,,,325824,2007-09-30
,,,,326054,2007-09-30
,,,,326344,2007-09-30
,,,,326858,2007-09-30
,,,,326979,2007-09-30
,,,,327015,2007-09-30
,,,,327220,2007-09-30
,,,,327305,2007-09-30
,,,,327435,2007-09-30
,,,,327453,2007-09-30
,,,,327556,2007-09-30
,,,,327855,2007-09-30
,,,,327949,2007-09-30
,,,,328058,2007-09-30
,,,,328151,2007-09-30
,,,,328357,2007-09-30
,,,,328423,2007-09-30
,,,,328450,2007-09-30
,,,,328553,2007-09-30
,,,,328656,2007-09-30
,,,,328777,2007-09-30
,,,,329149,2007-09-30
,,,,329345,2007-09-30
,,,,329550,2007-09-30
,,,,329578,2007-09-30
,,,,329756,2007-09-30
,,,,329952,2007-09-30
,,,,330239,2007-09-30
,,,,330248,2007-09-30
,,,,330453,2007-09-30
,,,,330855,2007-09-30
,,,,330873,2007-09-30
,,,,330949,2007-09-30
,,,,331106,2007-09-30
,,,,331375,2007-09-30
,,,,331544,2007-09-30
,,,,331553,2007-09-30
,,,,331713,2007-09-30
,,,,332055,2007-09-30
,,,,332224,2007-09-30
,,,,332345,2007-09-30
,,,,332402,2007-09-30
,,,,332756,2007-09-30
,,,,333034,2007-09-30
,,,,333043,2007-09-30
,,,,333052,2007-09-30
,,,,333203,2007-09-30
,,,,333650,2007-09-30
,,,,333856,2007-09-30
,,,,333940,2007-09-30
,,,,334255,2007-09-30
,,,,334264,2007-09-30
,,,,334648,2007-09-30
,,,,334657,2007-09-30
,,,,335346,2007-09-30
,,,,335355,2007-09-30
,,,,335757,2007-09-30
,,,,336071,2007-09-30
,,,,336147,2007-09-30
,,,,336361,2007-09-30
,,,,336576,2007-09-30
,,,,336950,2007-09-30
,,,,337247,2007-09-30
,,,,337340,2007-09-30
,,,,337733,2007-09-30
,,,,338178,2007-09-30
,,,,338646,2007-09-30
,,,,338758,2007-09-30
,,,,338851,2007-09-30
,,,,338945,2007-09-30
,,,,339054,2007-09-30
,,,,339353,2007-09-30
,,,,339456,2007-09-30
,,,,339607,2007-09-30
,,,,339773,2007-09-30
,,,,339858,2007-09-30
,,,,339951,2007-09-30
,,,,340135,2007-09-30
,,,,340144,2007-09-30
,,,,340256,2007-09-30
,,,,340443,2007-09-30
,,,,340555,2007-09-30
,,,,340649,2007-09-30
,,,,340742,2007-09-30
,,,,340751,2007-09-30
,,,,341851,2007-09-30
,,,,341918,2007-09-30
,,,,341954,2007-09-30
,,,,341972,2007-09-30
,,,,342054,2007-09-30
,,,,342175,2007-09-30
,,,,342362,2007-09-30
,,,,342410,2007-09-30
,,,,342634,2007-09-30
,,,,342643,2007-09-30
,,,,343051,2007-09-30
,,,,343248,2007-09-30
,,,,343257,2007-09-30
,,,,343341,2007-09-30
,,,,343770,2007-09-30
,,,,343903,2007-09-30
,,,,343958,2007-09-30
,,,,344236,2007-09-30
,,,,344647,2007-09-30
,,,,344674,2007-09-30
,,,,344816,2007-09-30
,,,,344852,2007-09-30
,,,,345149,2007-09-30
,,,,345309,2007-09-30
,,,,345345,2007-09-30
,,,,345747,2007-09-30
,,,,345756,2007-09-30
,,,,346566,2007-09-30
,,,,347022,2007-09-30
,,,,347639,2007-09-30
,,,,347657,2007-09-30
,,,,347956,2007-09-30
,,,,348159,2007-09-30
,,,,348207,2007-09-30
,,,,348458,2007-09-30
,,,,348542,2007-09-30
,,,,348551,2007-09-30
,,,,348720,2007-09-30
,,,,348748,2007-09-30
,,,,349129,2007-09-30
,,,,349165,2007-09-30
,,,,349343,2007-09-30
,,,,349370,2007-09-30
