"IDRSSD"	RCFD1248	RCFD1249	RCFD1250	RCFD1251	RCFD1252	RCFD1253	RCFD1254	RCFD1255	RCFD1256	RCFD1583	RCFD1594	RCFD1597	RCFD1658	RCFD1659	RCFD1661	RCFD3505	RCFD3506	RCFD3507	RCFD3529	RCFD3530	RCFD5377	RCFD5378	RCFD5379	RCFD5380	RCFD5381	RCFD5382	RCFD5389	RCFD5390	RCFD5391	RCFD5459	RCFD5460	RCFD5461	RCFD5612	RCFD5613	RCFD5614	RCFD5615	RCFD5616	RCFD5617	RCFD6558	RCFD6559	RCFD6560	RCFDB575	RCFDB576	RCFDB577	RCFDB578	RCFDB579	RCFDB580	RCFDC226	RCFDC240	RCFDC241	RCFDC410	RCFDC411	RCFDC866	RCFDC867	RCFDC868	RCFDF166	RCFDF167	RCFDF168	RCFDF169	RCFDF170	RCFDF171	RCFNB572	RCFNB573	RCFNB574	RCON1226	RCON1227	RCON1228	RCON1248	RCON1249	RCON1250	RCON1254	RCON1255	RCON1256	RCON1583	RCON1594	RCON1597	RCON1606	RCON1607	RCON1608	RCON1658	RCON1659	RCON1661	RCON2759	RCON2769	RCON3492	RCON3493	RCON3494	RCON3495	RCON3499	RCON3500	RCON3501	RCON3502	RCON3503	RCON3504	RCON3505	RCON3506	RCON3507	RCON3529	RCON3530	RCON5380	RCON5381	RCON5382	RCON5389	RCON5390	RCON5391	RCON5398	RCON5399	RCON5400	RCON5459	RCON5460	RCON5461	RCON5612	RCON5613	RCON5614	RCON5615	RCON5616	RCON5617	RCON6558	RCON6559	RCON6560	RCONB575	RCONB576	RCONB577	RCONB578	RCONB579	RCONB580	RCONB834	RCONB835	RCONB836	RCONC226	RCONC229	RCONC230	RCONC236	RCONC237	RCONC238	RCONC239	RCONC240	RCONC241	RCONC410	RCONC411	RCONC866	RCONC867	RCONC868	RCONF166	RCONF167	RCONF168	RCONF172	RCONF173	RCONF174	RCONF175	RCONF176	RCONF177	RCONF178	RCONF179	RCONF180	RCONF181	RCONF182	RCONF183	
633837																																																																	0	0	0										0	0	533	0	0	0	765	0	95	158	0	69	0	0	0	1657	0	495	0	0	0						0	0	0	0	0	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1195	0	237	0	0	0	0	82	0	902	0	22	0	0	0	0	0	0	0	0				0	765	0	0	0	95	1657	0	0	0	495	0	
634272																																																																	0	0	0										1001	17	132	0	0	0	49	0	0	0	0	0	0	297	0	102	0	0	0	0	0						0	0	0	17	20	206	68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69	30	66	0	0	0	0	556	139	456	281	54	0	0	0	0	0	0	0	0				0	49	0	0	0	0	0	102	0	0	0	0	
634357																																																																	0	0	0										491	17	28	0	0	0	160	0	0	0	0	0	0	0	0	1296	218	1025	0	0	0						0	0	0	80	46	0	0	0	0	0	0	0	0	0	0	0	0	0	8	18	0	185	1	0	0	0	0	0	1181	0	3158	1035	7	9	0	0	0	0	0	0	0				160	0	0	0	0	0	1296	0	218	0	1025	0	
634544																																																																	0	0	0							0	0	0	13	24	0	0	0	0	0	0	509	165	0	0	0	0	0	0	0	0	0	0	0						0	0	0	11	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	4	0	0	0	0	0	0	0	314	0	0	0	0	0	0	0	0	0	0																
634656																																																																	0	0	0							0	0	0	40	0	202	0	0	0	0	0	0	52	5	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	1	9	0	0	0	0	13	0	27	8	0	0	0	0	178	0	0	0	0																
634731																																																																	0	0	0							0	80	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	128	2	73	0	0	0	0	0	0	125	0	0	0	0	0	4	0	0	0	0																
634946																																																																	0	0	0							0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	48	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	351	79	0	0	0	0	0	0	0	0	0																
634955																																																																	0	0	0										501	0	94	0	0	0	0	0	0	0	0	13	0	0	0	241	0	338	0	0	0						0	0	0	0	0	0	0	0	0	99	0	366	65	0	183	0	0	0	0	0	0	340	12	201	0	0	0	0	808	0	582	24	113	60	0	0	560	0	0	0	0				0	0	0	0	0	0	145	96	0	0	328	10	
635457																																																																	0	0	0										1	0	168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	105	0	23	0	0	0	0	33	0	447	14	0	0	0	0	0	0	0	0	0																
635840																																																																	0	0	0							0	0	0	45	0	734	0	0	0	0	0	0	89	32	97	0	0	0	192	0	23	0	0	0						0	0	0	0	0	0	0	0	57	0	0	0	0	0	0	0	0	0	0	0	0	47	0	21	0	0	0	0	735	0	152	20	0	0	0	0	83	275	0	0	0																
635859																																																																	0	0	0	0	0	0	0	0	0	4	81	0	5543	44	5893	0	0	643	19895	0	8766	437	0	80	0	0	0	396	1322	5976	0	0	0	0	0	0	0	0	0	0	0	100	0	265	81	0	4	220	0	157	165	0	133	0	0	0	144	49	0	80	0	17	0	0	0	0	2690	1994	1081	0	0	0	0	0	12343	0	0	0	0	0	0	0	1833	18062	0	0	0	8766	384	12	904	418	1235	4741	
635907																																																																	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	4	0	0	0	0	25	0	58	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
636753																																																																	0	0	0							0	36	0	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66	4	10	0	0	0	0	16	0	72	0	0	0	0	0	0	0	0	0	0																
636771																																																																	0	0	0	0	0	0	0	0	0	0	0	0	4171	186	1760	0	0	0	12758	306	34729	378	0	0	4059	0	334	4548	715	12474	0	0	0	0	0	0	0	0	0	0	0	1786	0	3006	0	0	0	48	0	0	48	0	0	0	0	0	0	0	0	17987	0	1949	0	0	0	0	15491	2950	12402	3057	1165	130	0	0	21175	0	0	0	0	0	0	0	2640	10118	0	306	2428	32301	2471	2077	94	621	4363	8111	
637451	0	0	0	2277	0	8666	0	0	0	810	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	477	159	0	0	119	0	0	0	0	88	0	0	0	116	0	25	0	0	0	1364	0	0	0	0	0	0	0	7601	816	1955	0	0	0																			6626	256	2534	0	0	0	0	0	0	213	191	2078												0	0	0																							695	0	752	0	88	0											6269	357	256	0	796	1738	0	213	0	191	1752	326	
637554																																																																	0	0	0										14	0	0	0	0	0	1203	0	0	0	0	0	0	0	0	1907	543	0	0	0	0						0	0	0	0	0	0	0	0	0	89	0	0	76	0	0	0	0	0	0	0	0	40	19	0	0	0	0	0	0	0	310	133	34	0	0	0	0	0	0	0	0				1203	0	0	0	0	0	1907	0	0	543	0	0	
637750																																																																	0	0	0							0	583	0	23	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	583	0	0	0	0	0	0	0	0	0	0	0	0	0	0	97	0	1	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0																
638047																																																																	0	0	0										88	21	53	0	0	0	123	0	0	70	0	0	0	0	0	158	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	599	99	0	0	0	0	0	221	0	1623	70	166	0	0	0	237	0	0	0	0				75	48	0	0	0	0	0	158	0	0	0	0	
638131																																																																	0	0	0										0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	72	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	299	38	13	0	0	0	0	0	0	255	9	0	0	0	0	13	0	0	0	0																
638346																																																																	0	0	0							0	0	0	0	0	529	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	0	0	0	0	146	0	4	0	0	0	0	0	0	0	0	0	0																
638355																																																																	0	0	0										90	0	102	0	0	0	28	0	0	0	0	0	0	0	0	1535	0	160	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	698	59	63	0	0	0	0	0	0	83	33	0	0	0	0	135	0	0	0	0				28	0	0	0	0	0	0	1535	0	0	0	160	
638850																																																																	0	0	0							7	451	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	451	0	7	0	0	0	0	0	0	0	0	0	0	0	0	84	21	8	0	0	0	0	90	0	87	0	0	0	0	0	9	0	0	0	0																
639053																																																																	0	0	0										104	0	133	0	0	0	0	0	0	245	0	0	0	0	0	102	0	278	0	0	0						0	0	0	33	0	25	18	0	29	0	0	0	0	0	0	0	0	0	0	0	0	139	0	2	0	0	0	0	368	0	533	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	102	0	0	0	278	0	
639343																																																																	0	0	0										46	0	35	0	0	0	252	0	186	0	0	0	0	0	146	176	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	539	24	58	0	0	0	0	526	22	1250	81	29	0	0	0	1766	63	0	0	0																
639549																																																																	0	0	0							0	0	173	1261	70	0	0	0	0	0	0	0	0	0	0	0	0	0	1072	0	0	0	0	0						0	0	0	0	0	0	0	173	0	0	0	0	0	0	0	0	0	0	0	0	0	174	4	19	0	0	0	0	0	0	487	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	1072	0	0	0	0	
639567																																																																	0	0	0										0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	519	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
639633																																																																	0	0	0										71	15	179	0	0	0	0	0	0	0	0	0	0	0	0	196	173	368	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	226	0	7	0	0	0	0	0	0	878	22	0	0	0	0	18	53	0	0	0																
639651																																																																	0	0	0							68	1	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	312	0	173	0	0	0						0	0	0	0	0	0	1	0	68	0	0	0	0	0	0	0	0	0	0	0	0	144	24	0	0	0	0	0	0	0	43	63	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	312	0	0	0	173	
639857																																																																	0	0	0							0	0	0	40	0	0	0	0	0	0	0	0	20	0	0	0	0	0	229	0	0	0	0	0						0	0	0	0	0	0	27	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	0	93	0	0	0	0	0	0	0	0	0	0																
639950																																																																	0	0	0										5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0						0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	126	15	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0																
640143																																																																	0	0	0							0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	2	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	103	0	0	0	0	0	0	0	0	0	0																
640152																																																																	0	0	0										197	0	0	0	0	0	503	662	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	14	10	0	0	0	0	0	0	0	0	0	0	0	0	0	77	0	0	0	0	0	0	0	0	37	170	19	0	0	0	0	0	0	0	0				503	0	662	0	0	0	0	0	0	0	0	0	
640246																																																																	0	0	0							0	0	0	3145	171	75	0	0	0	53	0	0	0	0	0	0	0	0	112	0	18	0	0	0						0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	180	28	60	0	0	0	0	197	0	518	0	0	0	0	0	95	0	0	0	0																
640442																																																																	0	0	0							30	800	15	320	0	67	0	0	0	0	0	0	0	0	154	0	0	0	0	0	63	0	0	0						0	0	0	0	0	0	866	16	30	498	0	0	448	0	0	0	0	0	0	0	0	61	11	16	0	0	0	0	187	0	324	0	31	0	0	0	63	0	0	0	0																
640554																																																																	0	0	0							0	0	0	27	0	3	0	0	0	0	0	0	0	0	0	0	0	0	304	0	0	0	0	0						0	0	0	0	0	0	0	0	0	27	0	0	24	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	304	0	0	0	0	0	
640956																																																																	0	0	0							26	14	0	108	0	25	0	0	150	0	0	0	3	0	63	0	0	0	0	0	142	0	0	0						0	0	0	0	0	0	14	0	26	0	0	0	0	0	0	0	0	0	0	0	0	298	0	47	0	0	0	0	333	0	338	0	0	0	0	0	47	0	0	0	0																
641047																																																																	0	0	0							17	5	0	4	0	6	0	0	0	0	0	0	681	119	0	0	0	0	76	0	40	0	0	0						0	0	0	0	0	0	5	0	17	0	0	0	0	0	0	0	0	0	0	0	0	165	23	38	0	0	0	0	37	0	247	32	0	0	0	0	121	0	0	0	0																
641252																																																																	0	0	0							0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	200	0	0	0						0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	103	0	2	0	0	0	0	0	0	106	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	200	0	
641355																																																																	0	0	0										58	62	52	0	0	0	299	0	0	0	0	0	0	0	0	0	0	18	0	0	0						0	0	0	0	0	0	28	0	0	0	0	70	0	0	57	0	0	0	32	3	0	44	1	0	0	0	0	0	0	0	66	6	0	0	0	0	0	0	0	0	0				0	299	0	0	0	0	0	0	0	0	18	0	
641364																																																																	0	0	0										2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
641449																																																																	0	0	0										221	68	0	0	0	0	0	0	0	0	0	0	0	0	0	28	42	0	0	0	0						0	0	0	7	14	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	206	31	0	0	0	0	0	0	56	253	0	3	0	0	0	0	0	0	0	0																
641476																																																																	0	0	0	0	0	0	0	0	0	0	0	0	122	0	1523	0	0	0	0	11588	0	0	0	0	0	0	0	356	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	1	0	0	0	0	0	0	0	0	44	0	0	0	999	0	0	0	0	0	0	0	0	0	0	11588	0	0	234	122	0	0	0	0	
641579																																																																	0	0	0										16	0	0	0	0	0	307	0	0	0	0	0	0	0	0	188	0	0	0	0	0						0	0	0	177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	45	0	0	0	0	0	0	0	328	105	15	0	0	0	0	0	0	0	0				0	307	0	0	0	0	0	188	0	0	0	0	
641775																																																																	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	483	0	2030	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	849	200	39	3	0	0	8	0	0	0	0	0	0	0	483	0	0	0	2030	0	0	0	0	0	0	0	
642259																																																																	0	0	0	0	0	0	0	0	0	2	37	0	947	30	111	0	0	0	5	0	0	0	0	0	322	58	0	470	29	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	4	2	0	0	0	0	0	0	0	0	0	28	0	0	2612	169	377	0	0	0	0	64	0	2380	221	66	0	0	0	538	0	0	0	0	0	0	0	5	0	0	0	0	0	382	88	0	29	51	0	
642370																																																																	0	0	0	0	0	0	0	0	0	0	0	0	412	0	85	0	0	0	5145	917	1278	6	0	0	0	0	0	1354	2026	0	0	0	0	0	0	0	0	0	0	0	0	693	265	178	16	0	0	98	0	0	61	0	0	0	0	0	0	0	0	219	6	33	0	0	0	0	509	0	3118	346	0	0	0	0	1905	0	0	0	0	0	0	0	824	4321	0	917	1278	0	533	821	0	2026	0	0	
642437																																																																	0	0	0										144	0	0	0	0	0	32	0	0	62	0	0	0	0	0	52	0	0	0	0	0						0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	13	0	0	490	25	15	0	0	0	0	0	0	616	0	62	0	0	0	8	0	0	0	0																
642549																																																																	0	30	0	0	0	0	0	0	0	24	90	0	2035	0	1945	0	0	0	0	0	0	42	0	515	0	0	0	2289	0	300	0	0	0	0	0	0	0	0	0	0	0	22	0	17	99	0	24	0	0	215	0	0	141	0	0	0	0	0	0	135	0	30	0	0	0	0	268	204	532	0	36	0	0	0	2059	0	0	0	0	0	0	0	0	0	0	0	0	0	79	2210	0	0	300	0	
642857																																																																	0	0	0	0	0	0	0	0	0	4	85	0	5	55	0	0	0	0	1096	149	0	1395	0	0	0	0	0	0	0	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	145	0	4	134	0	16	121	0	16	0	0	0	0	0	0	138	7	10	0	0	0	0	16	0	171	0	0	0	0	0	26	19	0	0	0	0	0	0	975	121	149	0	0	0	0	0	0	0	56	0	
642866																																																																	0	0	0										1090	130	6	0	0	0	418	5	0	0	0	0	0	0	0	350	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
643274																																																																	0	0	0										0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	89	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	513	0	228	0	0	0	0	0	243	0	0	0	0																
643340																																																																	0	0	0							164	251	0	35	0	0	0	0	0	0	0	0	46	0	0	0	0	0	1267	0	110	0	0	0						0	0	0	0	0	0	254	73	164	65	0	164	58	0	147	0	0	0	0	0	0	45	0	0	0	0	0	0	154	0	1296	0	1	0	0	0	5	0	0	0	0				0	0	0	0	0	0	1267	0	0	0	0	110	
643368																																																																	0	0	0										0	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0						0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56	0	11	0	0	0	0	75	0	55	0	0	0	0	0	0	0	0	0	0																
643452																																																																	0	0	0							63	4	0	114	10	190	0	0	0	0	0	0	0	0	0	0	0	0	53	0	247	0	0	0						0	0	0	0	0	0	4	0	63	0	0	0	0	0	0	0	0	0	0	0	0	131	99	50	0	0	0	0	71	0	3760	92	0	0	0	0	81	0	0	0	0				0	0	0	0	0	0	0	53	0	0	247	0	
643546																																																																	0	0	0										81	150	0	0	0	0	0	0	0	0	0	0	0	0	0	140	355	858	0	0	0						0	0	0	63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	25	22	0	0	0	0	0	76	168	571	143	51	0	0	0	0	0	0	0	0				0	0	0	0	0	0	140	0	355	0	238	620	
643658																																																																	0	0	0										77	0	84	0	0	0	0	0	1078	0	0	0	0	0	0	15	0	0	0	0	0						0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	423	29	481	0	0	0	0	0	0	0	0	0	0	0	0	1286	0	0	0	0				0	0	0	0	1078	0	15	0	0	0	0	0	
644057																																																																	0	0	0							84	0	102	14	0	510	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	102	84	0	102	0	0	92	0	0	0	0	0	0	0	125	26	0	0	0	0	0	0	0	63	0	0	0	0	0	0	0	0	0	0																
644132																																																																	0	0	0										176	0	6	5	0	0	0	0	118	0	0	0	0	0	0	549	0	54	0	0	0						0	0	0	364	63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	477	1	68	0	0	0	0	136	21	2981	107	63	0	0	0	293	5	0	0	0				0	0	0	0	0	118	494	55	0	0	54	0	
644141																																																																	0	0	0										169	13	116	0	13	804	396	0	1491	0	0	0	0	0	0	1148	0	879	0	0	0						0	0	0	68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	131	18	18	0	0	0	0	250	0	646	51	0	0	0	0	2587	0	0	0	0																
644178																																																																	0	0	0	0	0	0	0	0	0	295	596	0	894	0	410	0	0	0	2938	0	8633	0	0	17	0	0	898	0	0	0	0	0	0	0	0	0	0	0	0	0	0	220	0	0	668	0	295	0	0	0	0	0	0	0	0	0	36	0	22	364	0	0	0	0	0	0	0	0	392	0	0	0	0	0	5236	0	0	0	0	0	0	0	830	2108	0	0	810	7823	0	0	0	0	0	0	
644440																																																																	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	12	0	0	0	0	0	0	0	135	0	0	0	0	0	0	0	0	0	0																
644459																																																																	0	0	0										0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	
644600																																																																	0	0	0	0	0	0	0	0	0	0	0	0	4134	0	5784	0	0	119	15487	0	5100	0	0	0	0	0	0	0	0	1814	985	0	0	0	0	0	0	0	0	0	0	104	0	654	0	0	0	0	0	0	0	0	0	0	0	0	110	82	0	0	0	0	0	0	0	0	1273	0	0	0	0	0	0	0	5216	0	0	0	0	0	0	0	9243	6244	0	0	5100	0	0	0	0	0	1695	119	
644646																																																																	0	0	0							0	7	21	0	0	0	0	0	0	131	0	0	0	135	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	8	21	0	0	135	0	0	121	0	0	0	0	0	0	0	44	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
644776																																																																	0	0	0										0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0																
644842																																																																	0	0	0							1873	69	0	462	0	381	0	0	0	0	0	0	250	0	0	0	0	0	2	0	0	0	0	65						0	0	0	0	0	0	69	0	1873	0	0	0	0	0	0	0	0	0	0	0	0	137	0	33	0	0	0	0	40	0	115	0	0	0	0	0	771	0	0	0	0																
644936																																																																	0	0	0										70	51	25	0	0	0	1693	1100	4	0	130	0	0	0	0	0	162	13	0	0	0						0	0	0	0	0	0	0	165	11	0	0	0	0	0	0	0	0	0	0	0	0	55	0	14	0	0	0	0	717	0	89	85	0	0	0	0	616	0	0	0	0				1693	0	1100	0	4	0	0	0	162	0	13	0	
644963																																																																	0	0	0							242	69	0	7	4	3	0	0	0	0	0	0	80	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	69	0	242	0	0	0	0	0	0	0	0	0	0	0	0	3	7	53	0	0	0	0	0	0	68	0	0	0	0	0	0	0	0	0	0																
645054																																																																	0	0	0	0	0	0	0	0	0	0	1	0	121	0	215	0	0	0	52	0	0	391	0	276	742	0	0	1238	0	3604	0	0	0	0	0	0	0	0	0	0	0	1	0	26	1	0	0	0	0	0	0	0	0	0	0	0	38	64	0	100	4	541	0	0	0	0	1102	497	2007	0	46	0	0	0	2457	0	0	0	0	0	0	0	0	52	0	0	0	0	735	503	0	0	3179	425	
645157																																																																	0	0	0							0	0	0	257	9	24	0	0	0	0	0	0	141	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	104	0	59	0	0	0	0	160	0	362	0	0	0	0	0	0	0	0	0	0																
645317																																																																	0	0	0	0	0	0	0	0	0	0	0	0	367	5	610	0	0	0	0	0	0	0	0	0	0	0	0	363	0	4542	0	0	0	0	0	0	0	0	0	0	0	21	0	25	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	379	45	0	0	0	0	0	1102	0	339	0	0	0	0	0	599	0	0	0	0	0	0	0	0	0	0	0	0	0	363	0	0	0	4542	0	
645465																																																																	0	0	0							0	0	0	174	8	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	310	2	5	0	0	0	0	0	0	130	7	0	0	0	0	0	0	0	0	0																
645540																																																																	0	0	0							0	0	0	426	0	0	0	0	0	180	0	0	211	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	2	0	0	0	0	0	0	0	407	0	0	0	0	0	0	0	0	0	0																
645625																																																																	0	0	0	0	0	0	0	0	0	0	0	0	4911	699	2310	0	0	0	2287	1436	1459	85	0	0	1903	897	1172	5496	2032	6544	0	0	0	0	0	0	0	0	0	0	0	800	835	0	112	0	0	91	21	413	75	15	310	0	0	0	0	0	0	6523	758	0	0	0	0	0	1026	0	7387	4165	544	58	0	0	4438	0	0	0	0	0	0	0	2084	203	825	611	0	1459	3856	1640	504	1528	4535	2009	
645661																																																																	0	0	0										0	0	0	0	0	0	0	0	655	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	655	0	0	0	0	0	0	
646042																																																																	0	0	0							0	670	24	57	5	0	0	0	0	144	3	0	0	0	0	0	0	0	17	0	9	0	0	0						0	0	0	0	0	0	741	24	0	0	0	0	0	0	0	0	0	0	0	0	0	57	0	0	0	0	0	0	0	0	0	10	6	0	0	0	0	0	0	0	0																
646145																																																																	0	0	0										66	0	0	0	0	0	0	0	0	480	0	38	0	0	0	79	0	0	0	0	0						0	0	0	19	0	51	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	475	0	42	0	0	0	0	693	0	916	0	25	0	0	0	351	0	0	0	0																
646444																																																																	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1238	15382	0	0	0	0	9843	1751	0	0	5612	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	321	0	0	0	0	0	0	0	0	321	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5163	0	0	0	0	0	0	0	0	0	1238	0	2400	12982	0	0	0	0	0	5612	
646453																																																																	0	0	0										15	0	0	0	0	0	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	8	7	0	0	0	0	0	0	0	0	66	45	0	0	7	0	0	0	0																
646471																																																																	0	0	0										0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	24	0	0	0	0	0	0	58	0	0	0	0	0	0	0	0	0	0																
