"IDRSSD"	RCFDF236	RCFDF237	RCFDF238	RCFDF239	RCFNF234	RCFNF235	RCON0030	RCON0031	RCON0032	RCON2211	RCON2229	RCON2314	RCON2315	RCON2351	RCON2383	RCON3510	RCON3512	RCON3514	RCON3520	RCON5514	RCON5515	RCON5516	RCON5517	RCON5597	RCON8432	RCON8785	RCONA181	RCONA182	RCONA527	RCONA528	RCONA545	RCONF045	RCONF046	RCONF047	RCONF048	RCONF049	RCONF050	RCONF051	RCONF052	RCONF236	RCONF237	RCONF238	RCONF239	TEXTA545	
719441							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2623		0	0	72806		73916	243						
719610							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	9219		1161	3	55303		53547	214						
719656							0	488	17	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	9749		0	0	138681		88076	396						
719955							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	4259		262	1	67575		137857	323						
719964							177	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1345		0	0	26375		19139	95						
720045							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	4975		0	0	20993		7230	43						
720157							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1217		0	0	10887		4765	21						
720166							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	835		0	0	24271		12329	81						
720344							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	8808		0	0	59641		24391	92						
720465							0	0	0	6		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	30279		1921	7	212660		615640	1138						
720746							0	0	0	0		0	0	0		0	51	56	0	0		0	0		0	0	0	0	0	0	0	8081		310	1	112540		44237	185						
720858							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	3793		0	0	40246		10506	43						
720951							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	4659		360	1	71970		57852	234						
721350							0	0	0	954		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	6280		384	1	78128		58729	176						
721659							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	6828		441	1	46690		36961	138						
721752							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	3835		326	1	21644		13927	45						
721949							0	13	7	0		0	0	0		0	0	11	0	0		0	0		0	0	0	0	0	0	0	6974		1628	3	90162		49135	169						
722227							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	913		0	0	19567		5736	24						
722432							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	21328		2320	6	106076		33628	173						
722544							0	0	0	0		0	0	0		0	0	0	0	0		0	0	361678	0	0	0	0	0	0	0	54258		2483	7	410067		375576	1083						
722816							0	59	65	0		0	0	0		0	32	4	0	0		0	0		0	0	0	0	0	0	0	24262		1301	4	222625		187303	605						
723112	36537501	8015054	34486161	6730298	8015054	6730298																		12213186							0	690341		34943	80	12907073		14852038	31118						
723158							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2544		533	2	53251		13607	76						
723550							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2944		357	1	25512		10185	52						
723653							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2940		0	0	39958		52906	158						
723710							0	0	0	5158		0	0	6128		0	0	0	0	0		0	0		0	0	0	0	0	0	0	28009		3223	4	239164		130033	499						
723747																															0	2302		272	1	20642		7434	42	30895	0				
723756							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2509		0	0	23616		7773	33						
723822							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	12773		0	0	89279		21896	128						
723868							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	3004		291	1	56923		43510	178						
724230							0	0	0	1380		0	0	333		0	0	0	0	0		0	0		0	0	0	0	0	0	0	9444		0	0	102724		64714	375						
724351							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	5881		0	0	95369		95753	314						
724548							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	6406		1689	4	22193		16687	64						
724744							0	1	0	0		0	0	0		0	1	0	0	0		0	0		0	0	0	0	0	0	0	7595		0	0	77323		29454	114						
724753							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	0		0	0	18553		6536	38						
724847							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	22471		252	1	230949		126227	647						
724940							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2701		392	1	16645		9180	36						
725376							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	7012		558	2	17601		4507	32						
725732							0	0	0	297	0	0	0	2400	0	0	0	0	0	0	0	0	612		0	0	0	0	0	0	0	79		0	0	251542		335252	1113						
725741							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2862		0	0	56295		36092	167						
725844																															0	3202		0	0	22046		9071	47	34501	0				
725853																															0	1354		980	1	32855		31360	114	66956	0				
726234							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	5271		254	1	115991		140916	493						
726355							34	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1325		348	1	9410		3512	11						
726458							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	3649		1536	1	30204		12007	50						
726953							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2244		1171	2	22074		56145	142						
727156																															0	5681		332	1	16887		4609	22	27609	0				
727343																															0	2520		362	1	25450		20210	67	48881	0				
727455							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1338		300	1	29477		109007	266						
727530							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1297		524	2	25423		15248	48						
728452							0	0	0	35		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	3040		377	1	56018		25635	131						
728742							0	0	0	3089		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	23167		2764	8	201759		172883	546						
728948							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	5321		0	0	130190		121104	255						
728957							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	10751		354	1	96311		40429	197						
729011																															0	10929		578	2	74995		39520	215	127389	0				
729057							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	4371		255	1	44194		27343	115						
729132							0	0	0	1413	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0		0	0	52676		234076	585						
729310							0	0	0	610		0	0	5082		0	0	0	0	0		0	0		0	0	0	0	0	0	0	18784		914	2	170798		61652	287						
729440							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	4831		0	0	23858		7846	28						
729459							0	2	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2593		0	0	28884		10895	43						
729842																															0	2245		263	1	39522		17507	88	59680	0				
729945							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	5824		0	0	49061		29796	132						
730446							0	86	0	0		0	0	0		11	0	0	0	0		0	0		0	0	0	0	0	0	0	4450		270	1	55921		20061	76						
730745							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1375		0	0	13543		2392	14						
730754							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	82		0	0	18094		15394	86						
730857							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	4002		269	1	50095		24974	144						
731050																															0	5438		284	1	81713		21100	146	108882	0				
731247																								138106							0	83687		2568	7	724552		333376	1396	1147410	0				
731957							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1135		0	0	14867		3968	20						
732178																															0	8533		270	1	90439		73225	187	172944	0				
732253							0	18	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1475		0	0	25780		8429	63						
732459																															0	2008		598	1	28410		18553	97	49930	0				
732637																															0	2375		0	0	37452		12309	75	52443	0				
732758							0	0	0	0		2080	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	0		0	0	4522		78112	134						
732918							0	0	0	598		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	20228		0	0	260634		108797	527						
732945							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	3004		0	0	37440		19772	94						
732954																															0	1717		646	2	24778		7163	41	34376	0				
733045																															0	3100		0	0	25578		7347	39	36300	0				
733054							0	0	0	84		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	18696		2443	5	94801		76929	252						
733540							19	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	949		0	0	13892		9459	41						
733559							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1160		0	0	17994		5070	24						
733661							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	26647	0		0	0	48005		18088	106					FIRSTRUST BANK	
733755							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2719		522	1	35208		10741	55						
733951							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1809		628	2	32077		21065	76						
734051							0	13	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2863		0	0	30253		11112	37						
734248							96	0	0	0		0	0	0		351	0	0	0	0		0	0		0	0	0	0	0	0	0	16840		296	1	93084		53860	213						
734350							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	970		448	1	46619		70357	293						
734538							0	0	0	0		1918	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	0		0	0	2746		40535	97						
734565																															0	0		0	0	13617		8728	40	22453	0				
734613							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	20150		938	3	110774		25554	137						
734855							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1590		0	0	16509		7157	48						
734949																															0	1840		0	0	28111		15986	46	46036	0				
735049							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	4385		617	2	25345		12227	50						
735067							40	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1090		0	0	14872		18418	50						
735142																															0	2990		260	1	28207		5943	20	37553	0				
735357							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	223		0	0	5694		4442	12						
735414							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	3015		0	0	24773		10140	47						
735441																															0	38611		1933	6	182873		131960	540	357518	0	348998	0		
735656							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2764		699	2	37856		20400	101						
735768							1340	0	0	0		0	0	0		47	0	0	0	0		0	0		0	0	0	0	0	0	0	8033		656	1	165201		282629	863						
735852							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	26056		1201	4	249833		187994	930						
736158							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1838		257	1	12529		3784	22						
736206																															0	14240		341	1	300912		384022	1342	699800	0				
736448							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	39506		1703	5	441544		246005	1017						
736550							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	3521		305	1	46054		30329	103						
736662							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	0		0	0	8453		4004	20						
736877							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	43916		3422	8	284692		94176	604						
737548							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	14807		0	0	172107		141168	356						
737632							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	6315		773	1	141201		97274	356						
737753																															0	3407		0	0	23243		8274	40	35013	0				
738013																															0	3082		0	0	187821		145856	473	337359	0	328384	0		
738040							12	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	34152		1279	4	315517		186485	852						
738143							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	7214		1663	3	91884		57093	136						
738255							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	4209		0	0	50968		18590	89						
738303							0	0	0	242		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	46006		6523	13	352557		239133	1247						
738611																															0	428		0	0	24287		12138	43	36875	0				
738657																															0	1136		0	0	19021		6065	47	26309	0				
738769																															0	6442		297	1	90662		55190	258	152917	494				
739159																															0	956		0	0	7074		9082	25	17183	0				
739346																															0	1617		254	1	16081		16666	80	34842	0				
739355																															0	3850		311	1	54872		44364	224	103719	0				
739430																															0	15698		1071	3	116299		56094	262	190774	0				
739560							0	0	0	17		0	0	545		0	0	0	0	0		0	0	806177	0	0	0	0	0	0	0	21201		1174	4	451974		993248	2218						
739832							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	4033		0	0	30628		16034	87						
739850							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	0		0	0	14693		7017	45						
740249							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	5949		0	0	65662		36817	149						
740258																															0	0		0	0	13422		2393	23	15887	0				
740931							0	15900	0	0		26499	0	0		0	0	0	0	0		0	0	101136	0	0	0	0	0	0	0	0		0	0	75186		114935	158						
741068							21	0	0	0		0	0	0		5	0	0	0	0		0	0		0	0	0	0	0	0	0	2342		0	0	55303		16234	76						
741152							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	871		0	0	22330		10727	53						
741330							0	0	0	1608		0	0	271		0	0	0	0	0		0	0		0	0	0	0	0	0	0	23028		1277	4	306467		206701	866						
741358							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	378		571	1	6094		2363	12						
741639							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1120		0	0	14212		5295	36						
741648							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1312		0	0	27353		8275	43						
741657							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	6575		516	1	59698		18666	95						
741844																															0	6210		0	0	70225		33240	173	110288	0				
741871							0	0	0	3902		0	0	0		0	0	0	0	0		174	1129	1022055	0	0	0	0	0	0	0	282758		15190	43	3083929		3980676	12278						
741956							55	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1208		0	0	20443		9176	47						
742056							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2446		0	0	35804		37994	177						
742355							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	4925		0	0	42500		15121	53						
742542							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2140		0	0	34060		29553	96						
742560							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0		0	0	16156		457098	369						
742636																															0	1011		0	0	48579		75622	226	125484	0				
742944							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	9720		254	1	88720		38578	170						
743053							21	0	0	0		0	0	0		21	0	0	0	0		0	0		0	0	0	0	0	0	0	3347		0	0	29159		36572	96						
743455							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2190		0	0	21127		11522	43						
743679							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	16812		759	2	121326		93213	272						
743857							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	5972		632	2	156379		46664	243						
743950							17	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2966		0	0	30575		2786	20						
744144							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	3412		300	1	84129		22257	109						
744238							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	3156		0	0	93012		62447	213						
744256							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	7196		0	0	108412		51916	204						
744854							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	5138		0	0	112598		115203	383						
745150							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	749		327	1	11147		4292	26						
745347							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2748		0	0	38892		36468	110						
745570																															0	5044		0	0	113284		126139	519	244945	5				
745646							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2686		0	0	59062		26728	103						
745954							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1690		1015	2	22747		3603	24						
746054							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2255		0	0	22785		11562	65						
746157							0	1	111	0		0	0	0		0	0	2	0	0		0	0		0	0	0	0	0	0	0	2906		482	1	44719		34416	108						
746223							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	18494		1136	3	112711		49928	269						
746429							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	6492		0	0	89296		31731	164						
746513																															0	17880		969	3	192592		105546	459	318159	0				
746755							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2540		0	0	40726		58409	165						
746942																															0	3692		297	1	25860		14085	42	44143	0				
747051							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2603		0	0	25956		10991	58						
747257							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	5025		0	0	30957		15817	70						
747435							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	87		0	0	0	0	0	0	0	1877		595	1	186882		264360	916						
747743							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2966		270	1	41261		12249	66						
747846							57	0	0	0		0	0	0		1	0	0	0	0		0	0		0	0	0	0	0	0	0	2296		0	0	44455		20796	91						
748254							45	0	0	0		0	0	0		19	0	0	0	0		0	0		0	0	0	0	0	0	0	10125		0	0	141122		95613	450						
748357																															0	227		0	0	9076		8609	25	17935	0				
748441							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	6617		952	2	58552		36203	164						
748964																															0	4697		0	0	81276		46638	217	132868	0				
749046							0	0	0	14689		0	0	399		0	0	0	0	0		0	0		0	0	0	0	0	0	0	12305		661	2	190202		234847	895						
749121							340	0	0	0		0	0	0		421	0	0	0	0		0	0	296149	0	0	0	0	0	0	0	56341		2758	5	521566		382757	1723						
749242							0	0	0	2795		0	0	0		0	0	0	0	0		0	0	1006701	0	0	0	0	0	0	0	109165		7525	19	1209672		1226200	3565						
749550							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1312		0	0	14779		12022	83						
749635																															0	19773		3959	8	183675		286449	638	506289	10514				
749840							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2019		0	0	12669		7262	34						
749943							13	0	0	0		0	0	0		147	0	0	0	0		0	0		0	0	0	0	0	0	0	6725		0	0	61159		36921	233						
749952							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2762		0	0	32218		38583	113						
750051							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	18152		282	1	144560		60520	236						
750127							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	11843		1192	3	101363		55228	241						
750154																															0	7562		0	0	71678		55906	291	135460	0				
750239							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	50901		2912	10	414127		287904	1158						
750305							0	101	42	3854		0	0	0		0	63	367	0	0		0	0	516836	0	0	0	0	0	0	0	23914		3644	7	327577		807194	1660						
750341							22	0	0	0		0	0	0		5	0	0	0	0		0	0		0	0	0	0	0	0	0	9721		594	1	119396		57398	290						
750444							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1962		0	0	32154		4075	29						
750846							0	1	1	0		0	0	0		0	9	0	0	0		0	0		0	0	0	0	0	0	0	1573		0	0	29738		16698	86						
750864							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	353371	0	0	0	0	0	0	0	0		0	0	233493		599327	1859						
751254							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	3605		452	1	66425		30642	99						
751656							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	19887		322	1	151074		68000	299						
751759																															0	16858		251	1	329771		427530	1391	776039	0	738546	0		
751852							0	23	107	0		0	0	0		0	22	624	0	0		0	0		0	0	0	0	0	0	0	1369		401	1	50208		70699	200						
751955							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	683		0	0	24732		15340	47						
752644							463	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	11463		853	2	72612		76395	194						
752653							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	7661		357	1	91910		63903	266						
752831							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	7629		0	0	78176		94296	233						
752970							0	0	0	14306		0	0	0		0	0	0	0	0		0	1187	705337	0	0	0	0	0	0	0	400908		12179	26	8888752		1074586	3781						
753052							22	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1270		0	0	19054		7897	52						
753324							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	5075		0	0	203254		171804	692						
753351							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2838		0	0	53213		24762	95						
753548							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	4292		1617	3	62417		46554	119						
753641							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	6258		2656	4	30440		3747	36						
753856							0	0	0	257		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	866		0	0	18080		15083	67						
754068							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2005		644	2	70343		104659	456						
754246							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	456		0	0	15100		4822	25						
754433							0	0	0	0		0	0	0		0	0	0	0	0		0	0	395236	0	0	0	0	0	0	0	111642		4554	15	659278		605844	2128						
754536							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	3095		0	0	39033		42126	102						
754826																															0	27037		2431	8	168775		82877	431	281782	0	283567	0		
754853							0	0	0	0		180	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	33092		1793	5	181412		132426	445						
754929							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	49613		1974	6	414697		310147	1134						
755047																															0	21777		1986	5	191357		164543	633	380912	0				
755252							0	0	0	66		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	8842		284	1	112247		73201	314						
755421							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	578		513	2	22379		6505	54						
755458							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	12328		350	1	60945		30146	133						
755850																															0	7550		0	0	66190		57372	152	132103	0	123173	0		
756316																															0	6497		0	0	111205		52346	220	170746	0				
756343							218	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2772		261	1	22998		7478	42						
756848							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	5373		306	1	56455		34238	139						
757377							0	0	0	87		0	0	2326		0	0	0	0	0		0	0		0	0	0	0	0	0	0	77540		1254	3	390265		105927	720						
757452																															0	6658		1000	1	96863		32618	133	137602	0				
757612							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	11357		0	0	56130		27164	101						
757779							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	7075		362	1	69599		11140	76						
758703							0	0	0	3576		0	0	0		0	0	0	0	0		0	0	635799	0	0	0	0	0	0	0	135475		14242	36	721702		729106	2819						
758842							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	3724		0	0	54798		19621	73						
758851							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	3903		0	0	33497		9943	33						
759045							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	21488		1308	3	135741		96239	449						
759250																															0	1337		0	0	14345		11063	54	27073	0				
759540							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	528		939	1	30592		34227	75						
759625							13	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	34433		4316	14	147286		62117	311						
760108							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	15236		0	0	162521		83236	428						
760210							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	4641		0	0	31184		15971	63						
760331																															0	6581		0	0	108190		71509	233	187307	0				
760340							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1209		0	0	16637		9319	42						
760434							0	0	0	312		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	3108		938	1	44707		20336	99						
760649							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	5102		0	0	38614		26277	109						
760854							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	25076		856	2	303234		109880	416						
760939							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2646		0	0	26161		4570	31						
760957							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	5906		0	0	31192		11796	48						
761244							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	3924		319	1	93217		50060	206						
761347							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	3478		256	1	40800		20857	117						
761459							22	0	0	0		0	0	0		3	0	0	0	0		0	0		0	0	0	0	0	0	0	3742		0	0	44829		27185	110						
761543							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	4573		438	1	55559		24506	126						
761806	12471541	197117	12508296	213546	197117	213546																		2691832							0	657875		20856	55	7165198		4432162	17100						
761833							91	0	0	0		0	0	0		15	0	0	0	0		0	0		0	0	0	0	0	0	0	6757		264	1	78304		30985	126						
761851																															0	14511		1669	6	67914		19510	114	104065	0				
