RCFN2133,RCFN2898,IDRSSD,RCON9999
,,265676,2017-06-30
,,266066,2017-06-30
,,266244,2017-06-30
,,266253,2017-06-30
,,266271,2017-06-30
,,266655,2017-06-30
,,266851,2017-06-30
,,266879,2017-06-30
,,266945,2017-06-30
,,267652,2017-06-30
,,268006,2017-06-30
,,268136,2017-06-30
,,268677,2017-06-30
,,268828,2017-06-30
,,268976,2017-06-30
,,269049,2017-06-30
,,269058,2017-06-30
,,269571,2017-06-30
,,269759,2017-06-30
,,270148,2017-06-30
,,270353,2017-06-30
,,270504,2017-06-30
,,270531,2017-06-30
,,270652,2017-06-30
,,271136,2017-06-30
,,271154,2017-06-30
,,271275,2017-06-30
,,271341,2017-06-30
,,271529,2017-06-30
,,271631,2017-06-30
,,271752,2017-06-30
,,272030,2017-06-30
,,272058,2017-06-30
,,272151,2017-06-30
,,272272,2017-06-30
,,272302,2017-06-30
,,272870,2017-06-30
,,273336,2017-06-30
,,273550,2017-06-30
,,273653,2017-06-30
,,273662,2017-06-30
,,273840,2017-06-30
,,273859,2017-06-30
,,274025,2017-06-30
,,274052,2017-06-30
,,274164,2017-06-30
,,274548,2017-06-30
,,274641,2017-06-30
,,274829,2017-06-30
,,274856,2017-06-30
,,275255,2017-06-30
,,275358,2017-06-30
,,275479,2017-06-30
,,275509,2017-06-30
,,275657,2017-06-30
,,276074,2017-06-30
,,276159,2017-06-30
,,276551,2017-06-30
,,276579,2017-06-30
,,276645,2017-06-30
,,276654,2017-06-30
,,276850,2017-06-30
,,276953,2017-06-30
,,277053,2017-06-30
,,277240,2017-06-30
,,277277,2017-06-30
,,277679,2017-06-30
,,277736,2017-06-30
,,277820,2017-06-30
,,278078,2017-06-30
,,278153,2017-06-30
,,278256,2017-06-30
,,278555,2017-06-30
,,278733,2017-06-30
,,278751,2017-06-30
,,278818,2017-06-30
,,278872,2017-06-30
,,278957,2017-06-30
,,279105,2017-06-30
,,279842,2017-06-30
,,279954,2017-06-30
0,0,280110,2017-06-30
,,280138,2017-06-30
,,280352,2017-06-30
,,280558,2017-06-30
,,282048,2017-06-30
,,282075,2017-06-30
,,282226,2017-06-30
,,282824,2017-06-30
,,283157,2017-06-30
,,283438,2017-06-30
,,283652,2017-06-30
,,283737,2017-06-30
,,283858,2017-06-30
,,283867,2017-06-30
,,284154,2017-06-30
,,284190,2017-06-30
,,284239,2017-06-30
,,284248,2017-06-30
,,284556,2017-06-30
,,284574,2017-06-30
,,284752,2017-06-30
,,284958,2017-06-30
,,285151,2017-06-30
,,285348,2017-06-30
,,285544,2017-06-30
,,285553,2017-06-30
,,285740,2017-06-30
,,285759,2017-06-30
,,285777,2017-06-30
,,285852,2017-06-30
,,285928,2017-06-30
,,286251,2017-06-30
,,286457,2017-06-30
,,286840,2017-06-30
,,287007,2017-06-30
,,287342,2017-06-30
,,287856,2017-06-30
,,287922,2017-06-30
,,287959,2017-06-30
,,288152,2017-06-30
,,288358,2017-06-30
,,288376,2017-06-30
,,288853,2017-06-30
,,289056,2017-06-30
,,289225,2017-06-30
,,289515,2017-06-30
,,289702,2017-06-30
,,289739,2017-06-30
,,289757,2017-06-30
,,290052,2017-06-30
,,290230,2017-06-30
,,290249,2017-06-30
,,290838,2017-06-30
,,290922,2017-06-30
,,291059,2017-06-30
,,291273,2017-06-30
,,291330,2017-06-30
,,291376,2017-06-30
,,291611,2017-06-30
,,291732,2017-06-30
,,292234,2017-06-30
,,292467,2017-06-30
,,292524,2017-06-30
,,292850,2017-06-30
,,292908,2017-06-30
,,293053,2017-06-30
,,293352,2017-06-30
,,293437,2017-06-30
,,293651,2017-06-30
,,293754,2017-06-30
,,294023,2017-06-30
,,294153,2017-06-30
,,294564,2017-06-30
,,294676,2017-06-30
,,294751,2017-06-30
,,294779,2017-06-30
,,294827,2017-06-30
,,295011,2017-06-30
,,295057,2017-06-30
,,295646,2017-06-30
,,296456,2017-06-30
,,296474,2017-06-30
,,296559,2017-06-30
,,296755,2017-06-30
,,296858,2017-06-30
,,297051,2017-06-30
,,297257,2017-06-30
,,297547,2017-06-30
,,297631,2017-06-30
,,297761,2017-06-30
,,298049,2017-06-30
,,298218,2017-06-30
,,298245,2017-06-30
,,299046,2017-06-30
,,299251,2017-06-30
,,299868,2017-06-30
,,300009,2017-06-30
,,300036,2017-06-30
,,300063,2017-06-30
,,300157,2017-06-30
,,300353,2017-06-30
,,300456,2017-06-30
,,300933,2017-06-30
,,300942,2017-06-30
,,300960,2017-06-30
,,301574,2017-06-30
,,301800,2017-06-30
,,302030,2017-06-30
,,302133,2017-06-30
,,302553,2017-06-30
,,302656,2017-06-30
,,303550,2017-06-30
,,303653,2017-06-30
,,303701,2017-06-30
,,303747,2017-06-30
,,303952,2017-06-30
,,304155,2017-06-30
,,304173,2017-06-30
,,304520,2017-06-30
,,304575,2017-06-30
,,304762,2017-06-30
,,304913,2017-06-30
,,305059,2017-06-30
,,305077,2017-06-30
,,305152,2017-06-30
,,305237,2017-06-30
,,305433,2017-06-30
,,305442,2017-06-30
,,305648,2017-06-30
,,305750,2017-06-30
,,306056,2017-06-30
,,306140,2017-06-30
,,306159,2017-06-30
,,306270,2017-06-30
,,306337,2017-06-30
,,306908,2017-06-30
,,307062,2017-06-30
,,307334,2017-06-30
,,307361,2017-06-30
,,307679,2017-06-30
,,307932,2017-06-30
,,307950,2017-06-30
,,308256,2017-06-30
,,308340,2017-06-30
,,308836,2017-06-30
,,309150,2017-06-30
,,309570,2017-06-30
,,309655,2017-06-30
,,309851,2017-06-30
,,309972,2017-06-30
,,310071,2017-06-30
,,310754,2017-06-30
,,310950,2017-06-30
,,310978,2017-06-30
,,311050,2017-06-30
,,311144,2017-06-30
,,311256,2017-06-30
,,311265,2017-06-30
,,311603,2017-06-30
,,311649,2017-06-30
,,311658,2017-06-30
,,311845,2017-06-30
,,311939,2017-06-30
,,312244,2017-06-30
,,312356,2017-06-30
,,312570,2017-06-30
,,312730,2017-06-30
,,313009,2017-06-30
,,313157,2017-06-30
,,313175,2017-06-30
,,313223,2017-06-30
,,313401,2017-06-30
,,313577,2017-06-30
,,314257,2017-06-30
,,314444,2017-06-30
,,315357,2017-06-30
,,315656,2017-06-30
,,316354,2017-06-30
,,316840,2017-06-30
,,316859,2017-06-30
,,316934,2017-06-30
,,317258,2017-06-30
,,317342,2017-06-30
,,317379,2017-06-30
,,317650,2017-06-30
,,318639,2017-06-30
,,318835,2017-06-30
,,318947,2017-06-30
,,318974,2017-06-30
,,319047,2017-06-30
,,319458,2017-06-30
,,319551,2017-06-30
,,320034,2017-06-30
,,320052,2017-06-30
,,320070,2017-06-30
,,320119,2017-06-30
,,321152,2017-06-30
,,321255,2017-06-30
,,321273,2017-06-30
,,321330,2017-06-30
,,321947,2017-06-30
,,322056,2017-06-30
,,322449,2017-06-30
,,322476,2017-06-30
,,322551,2017-06-30
,,322757,2017-06-30
,,322850,2017-06-30
,,323204,2017-06-30
,,323651,2017-06-30
,,324153,2017-06-30
,,324229,2017-06-30
,,324256,2017-06-30
,,324274,2017-06-30
,,324340,2017-06-30
,,324649,2017-06-30
,,324854,2017-06-30
,,324863,2017-06-30
,,324975,2017-06-30
,,325141,2017-06-30
,,325459,2017-06-30
,,325534,2017-06-30
,,326054,2017-06-30
,,326344,2017-06-30
,,326858,2017-06-30
,,326979,2017-06-30
,,327220,2017-06-30
,,327305,2017-06-30
,,327435,2017-06-30
,,327453,2017-06-30
,,327556,2017-06-30
,,327855,2017-06-30
,,327949,2017-06-30
,,328058,2017-06-30
,,328357,2017-06-30
,,328656,2017-06-30
,,328777,2017-06-30
,,329149,2017-06-30
,,329345,2017-06-30
,,329550,2017-06-30
,,329952,2017-06-30
,,330239,2017-06-30
,,330248,2017-06-30
,,330855,2017-06-30
,,330873,2017-06-30
,,330949,2017-06-30
,,331076,2017-06-30
,,331375,2017-06-30
,,331544,2017-06-30
,,331553,2017-06-30
,,331713,2017-06-30
,,332055,2017-06-30
,,332224,2017-06-30
,,332345,2017-06-30
,,332402,2017-06-30
,,332671,2017-06-30
,,332756,2017-06-30
,,333034,2017-06-30
,,333052,2017-06-30
,,333203,2017-06-30
,,333650,2017-06-30
,,333856,2017-06-30
,,333940,2017-06-30
,,334264,2017-06-30
,,334648,2017-06-30
,,334657,2017-06-30
,,335346,2017-06-30
,,335355,2017-06-30
,,336147,2017-06-30
,,336361,2017-06-30
,,336576,2017-06-30
,,336950,2017-06-30
,,337247,2017-06-30
,,337340,2017-06-30
,,338178,2017-06-30
,,338646,2017-06-30
,,338851,2017-06-30
,,338945,2017-06-30
,,339054,2017-06-30
,,339072,2017-06-30
,,339353,2017-06-30
,,339456,2017-06-30
,,339607,2017-06-30
,,339773,2017-06-30
,,339858,2017-06-30
,,339876,2017-06-30
,,340135,2017-06-30
,,340144,2017-06-30
,,340256,2017-06-30
,,340443,2017-06-30
,,340742,2017-06-30
,,340751,2017-06-30
,,341310,2017-06-30
,,342054,2017-06-30
,,342175,2017-06-30
,,342362,2017-06-30
,,342410,2017-06-30
,,342634,2017-06-30
,,343051,2017-06-30
,,343248,2017-06-30
,,343257,2017-06-30
,,343378,2017-06-30
,,343770,2017-06-30
,,343903,2017-06-30
,,343958,2017-06-30
,,344647,2017-06-30
,,344816,2017-06-30
,,344852,2017-06-30
,,345309,2017-06-30
,,345345,2017-06-30
,,345747,2017-06-30
,,345756,2017-06-30
,,345877,2017-06-30
,,346379,2017-06-30
,,346566,2017-06-30
,,346771,2017-06-30
,,347022,2017-06-30
,,347639,2017-06-30
,,347956,2017-06-30
,,348159,2017-06-30
,,348207,2017-06-30
,,348551,2017-06-30
,,348720,2017-06-30
,,349129,2017-06-30
,,349343,2017-06-30
,,349370,2017-06-30
,,350572,2017-06-30
,,350657,2017-06-30
,,350750,2017-06-30
,,351131,2017-06-30
,,351560,2017-06-30
,,351850,2017-06-30
,,351878,2017-06-30
,,352035,2017-06-30
,,352370,2017-06-30
,,352651,2017-06-30
,,352745,2017-06-30
,,352772,2017-06-30
,,352820,2017-06-30
,,353238,2017-06-30
,,353546,2017-06-30
,,353555,2017-06-30
,,353724,2017-06-30
,,353957,2017-06-30
,,354057,2017-06-30
,,354253,2017-06-30
,,354310,2017-06-30
,,354552,2017-06-30
,,354851,2017-06-30
,,355120,2017-06-30
,,355559,2017-06-30
,,355737,2017-06-30
,,355858,2017-06-30
,,356239,2017-06-30
,,356659,2017-06-30
,,356752,2017-06-30
,,357049,2017-06-30
,,357151,2017-06-30
,,357526,2017-06-30
,,357553,2017-06-30
,,357777,2017-06-30
,,357937,2017-06-30
,,358112,2017-06-30
,,358149,2017-06-30
,,358233,2017-06-30
,,358448,2017-06-30
,,358756,2017-06-30
,,359324,2017-06-30
,,359472,2017-06-30
,,359650,2017-06-30
,,359744,2017-06-30
,,359838,2017-06-30
,,360777,2017-06-30
,,361055,2017-06-30
,,361167,2017-06-30
,,361279,2017-06-30
,,361354,2017-06-30
,,361439,2017-06-30
,,361653,2017-06-30
,,362043,2017-06-30
,,362155,2017-06-30
,,362717,2017-06-30
,,362753,2017-06-30
,,362856,2017-06-30
,,362940,2017-06-30
,,363442,2017-06-30
,,363648,2017-06-30
,,363657,2017-06-30
,,363778,2017-06-30
,,364131,2017-06-30
,,364270,2017-06-30
,,364430,2017-06-30
,,364449,2017-06-30
,,364850,2017-06-30
,,365325,2017-06-30
,,365576,2017-06-30
,,365745,2017-06-30
,,365848,2017-06-30
,,365950,2017-06-30
,,366078,2017-06-30
,,366238,2017-06-30
,,366247,2017-06-30
,,366359,2017-06-30
,,366658,2017-06-30
,,366854,2017-06-30
,,367150,2017-06-30
,,367178,2017-06-30
,,367431,2017-06-30
,,367543,2017-06-30
,,367954,2017-06-30
,,368054,2017-06-30
,,368344,2017-06-30
,,368522,2017-06-30
,,368933,2017-06-30
,,368951,2017-06-30
,,369453,2017-06-30
,,369659,2017-06-30
,,370020,2017-06-30
,,370271,2017-06-30
,,370347,2017-06-30
,,370721,2017-06-30
,,370758,2017-06-30
,,370833,2017-06-30
,,370954,2017-06-30
,,371223,2017-06-30
,,371232,2017-06-30
,,371362,2017-06-30
,,371559,2017-06-30
,,371755,2017-06-30
,,371849,2017-06-30
,,371924,2017-06-30
,,371942,2017-06-30
,,372444,2017-06-30
,,372538,2017-06-30
,,372640,2017-06-30
,,372855,2017-06-30
,,373058,2017-06-30
,,373115,2017-06-30
,,373272,2017-06-30
,,373553,2017-06-30
,,373601,2017-06-30
,,374130,2017-06-30
,,374354,2017-06-30
,,374653,2017-06-30
,,374774,2017-06-30
,,375034,2017-06-30
,,375043,2017-06-30
,,375379,2017-06-30
,,375502,2017-06-30
,,375566,2017-06-30
,,375650,2017-06-30
,,376237,2017-06-30
,,376273,2017-06-30
,,376442,2017-06-30
,,376947,2017-06-30
,,377663,2017-06-30
,,377850,2017-06-30
,,377908,2017-06-30
,,378044,2017-06-30
,,378110,2017-06-30
,,378558,2017-06-30
,,379050,2017-06-30
,,379153,2017-06-30
,,379171,2017-06-30
,,379470,2017-06-30
,,379649,2017-06-30
,,379920,2017-06-30
,,380346,2017-06-30
,,380458,2017-06-30
,,380533,2017-06-30
,,380654,2017-06-30
,,380841,2017-06-30
,,380878,2017-06-30
,,380944,2017-06-30
,,381026,2017-06-30
,,381343,2017-06-30
,,381839,2017-06-30
,,381932,2017-06-30
,,381950,2017-06-30
,,382050,2017-06-30
,,382069,2017-06-30
,,382256,2017-06-30
,,382274,2017-06-30
,,382443,2017-06-30
,,382537,2017-06-30
,,382649,2017-06-30
,,382658,2017-06-30
,,382742,2017-06-30
,,382854,2017-06-30
,,384018,2017-06-30
,,384278,2017-06-30
,,384353,2017-06-30
,,384652,2017-06-30
,,384830,2017-06-30
,,385350,2017-06-30
,,385471,2017-06-30
,,385547,2017-06-30
,,385686,2017-06-30
,,386049,2017-06-30
,,386432,2017-06-30
,,386450,2017-06-30
,,386731,2017-06-30
,,386825,2017-06-30
,,386852,2017-06-30
,,387055,2017-06-30
,,387671,2017-06-30
,,388155,2017-06-30
,,388258,2017-06-30
,,388557,2017-06-30
,,388744,2017-06-30
,,388753,2017-06-30
,,388874,2017-06-30
,,388940,2017-06-30
,,389059,2017-06-30
,,389358,2017-06-30
,,389376,2017-06-30
,,389826,2017-06-30
,,390336,2017-06-30
,,390372,2017-06-30
,,390840,2017-06-30
,,391418,2017-06-30
,,391557,2017-06-30
,,391575,2017-06-30
,,391959,2017-06-30
,,391977,2017-06-30
,,392152,2017-06-30
,,392255,2017-06-30
,,392778,2017-06-30
,,393252,2017-06-30
,,393355,2017-06-30
,,393850,2017-06-30
,,393953,2017-06-30
,,394156,2017-06-30
,,394259,2017-06-30
,,395238,2017-06-30
,,395274,2017-06-30
,,396057,2017-06-30
,,396244,2017-06-30
,,396253,2017-06-30
,,396356,2017-06-30
,,396954,2017-06-30
,,397456,2017-06-30
,,397531,2017-06-30
,,397540,2017-06-30
,,397559,2017-06-30
,,397755,2017-06-30
,,397858,2017-06-30
,,398051,2017-06-30
,,398248,2017-06-30
,,398350,2017-06-30
,,398631,2017-06-30
,,398668,2017-06-30
,,398837,2017-06-30
,,399357,2017-06-30
,,399517,2017-06-30
,,399731,2017-06-30
,,399973,2017-06-30
,,400057,2017-06-30
,,400141,2017-06-30
,,400365,2017-06-30
,,400767,2017-06-30
,,400945,2017-06-30
,,401072,2017-06-30
,,401559,2017-06-30
,,401755,2017-06-30
,,401906,2017-06-30
,,401951,2017-06-30
,,402462,2017-06-30
,,402846,2017-06-30
,,402873,2017-06-30
,,403067,2017-06-30
,,403106,2017-06-30
,,403151,2017-06-30
,,403179,2017-06-30
,,403254,2017-06-30
,,403357,2017-06-30
,,403656,2017-06-30
,,403870,2017-06-30
,,403946,2017-06-30
,,404653,2017-06-30
,,404943,2017-06-30
,,406022,2017-06-30
,,406059,2017-06-30
,,406666,2017-06-30
,,406778,2017-06-30
,,406974,2017-06-30
,,407168,2017-06-30
,,407506,2017-06-30
,,407645,2017-06-30
,,407850,2017-06-30
,,408307,2017-06-30
,,408642,2017-06-30
,,408875,2017-06-30
,,409265,2017-06-30
,,410159,2017-06-30
,,410560,2017-06-30
,,410748,2017-06-30
,,410917,2017-06-30
,,410944,2017-06-30
,,411062,2017-06-30
,,411174,2017-06-30
,,411231,2017-06-30
,,411240,2017-06-30
,,411473,2017-06-30
,,411512,2017-06-30
,,411549,2017-06-30
,,411576,2017-06-30
,,411624,2017-06-30
,,411651,2017-06-30
,,412153,2017-06-30
,,412452,2017-06-30
,,412555,2017-06-30
,,412667,2017-06-30
,,412751,2017-06-30
,,412845,2017-06-30
,,412872,2017-06-30
,,413141,2017-06-30
575701,7577930,413208,2017-06-30
,,413347,2017-06-30
,,413543,2017-06-30
,,413646,2017-06-30
,,413673,2017-06-30
,,413758,2017-06-30
,,413851,2017-06-30
,,414102,2017-06-30
,,414652,2017-06-30
,,414764,2017-06-30
,,414858,2017-06-30
,,415770,2017-06-30
,,415855,2017-06-30
,,416245,2017-06-30
,,416272,2017-06-30
,,416339,2017-06-30
,,416357,2017-06-30
,,416656,2017-06-30
,,416674,2017-06-30
,,416973,2017-06-30
,,417626,2017-06-30
,,417710,2017-06-30
,,418100,2017-06-30
,,418249,2017-06-30
,,418436,2017-06-30
,,418856,2017-06-30
,,419255,2017-06-30
,,419406,2017-06-30
,,419460,2017-06-30
,,419675,2017-06-30
,,419947,2017-06-30
,,420578,2017-06-30
,,420644,2017-06-30
,,420653,2017-06-30
,,420877,2017-06-30
,,421445,2017-06-30
,,421539,2017-06-30
,,422059,2017-06-30
,,422116,2017-06-30
,,422433,2017-06-30
,,422657,2017-06-30
,,423159,2017-06-30
,,423449,2017-06-30
,,423458,2017-06-30
,,423636,2017-06-30
,,423739,2017-06-30
,,423841,2017-06-30
,,424156,2017-06-30
,,424240,2017-06-30
,,424352,2017-06-30
,,424437,2017-06-30
,,424633,2017-06-30
,,425050,2017-06-30
,,425108,2017-06-30
,,425818,2017-06-30
,,425845,2017-06-30
,,425911,2017-06-30
,,426057,2017-06-30
,,426141,2017-06-30
,,426534,2017-06-30
,,426758,2017-06-30
,,426945,2017-06-30
,,427241,2017-06-30
,,427353,2017-06-30
,,427858,2017-06-30
,,427960,2017-06-30
,,428060,2017-06-30
,,428462,2017-06-30
,,428471,2017-06-30
,,428547,2017-06-30
,,428855,2017-06-30
,,429021,2017-06-30
,,429487,2017-06-30
,,430036,2017-06-30
,,430054,2017-06-30
,,430344,2017-06-30
,,431172,2017-06-30
,,431323,2017-06-30
,,431350,2017-06-30
,,431846,2017-06-30
,,431958,2017-06-30
,,432012,2017-06-30
,,432058,2017-06-30
,,432432,2017-06-30
,,432478,2017-06-30
,,433158,2017-06-30
,,433505,2017-06-30
,,433550,2017-06-30
,,433608,2017-06-30
,,433859,2017-06-30
,,433943,2017-06-30
,,434203,2017-06-30
,,434539,2017-06-30
,,435059,2017-06-30
,,435077,2017-06-30
,,435255,2017-06-30
,,435349,2017-06-30
,,435666,2017-06-30
,,435750,2017-06-30
,,436159,2017-06-30
,,436542,2017-06-30
,,436739,2017-06-30
,,436953,2017-06-30
,,437044,2017-06-30
,,437914,2017-06-30
,,438050,2017-06-30
,,438434,2017-06-30
,,439132,2017-06-30
,,439338,2017-06-30
,,439356,2017-06-30
,,439404,2017-06-30
,,439730,2017-06-30
,,440110,2017-06-30
,,440857,2017-06-30
,,440978,2017-06-30
,,441050,2017-06-30
,,441078,2017-06-30
,,441135,2017-06-30
,,441256,2017-06-30
,,441359,2017-06-30
,,441434,2017-06-30
,,441470,2017-06-30
,,441630,2017-06-30
,,442011,2017-06-30
,,442057,2017-06-30
,,442244,2017-06-30
,,442655,2017-06-30
,,442806,2017-06-30
,,443148,2017-06-30
,,443205,2017-06-30
,,443353,2017-06-30
,,443625,2017-06-30
,,443634,2017-06-30
,,444350,2017-06-30
,,444471,2017-06-30
,,444556,2017-06-30
,,444677,2017-06-30
,,444958,2017-06-30
,,445674,2017-06-30
,,445777,2017-06-30
,,445852,2017-06-30
,,445955,2017-06-30
,,446130,2017-06-30
,,446149,2017-06-30
,,446176,2017-06-30
,,446877,2017-06-30
,,447070,2017-06-30
,,447100,2017-06-30
,,447557,2017-06-30
,,447874,2017-06-30
,,448040,2017-06-30
,,448554,2017-06-30
,,449038,2017-06-30
,,449430,2017-06-30
,,449832,2017-06-30
,,449841,2017-06-30
,,449935,2017-06-30
,,450034,2017-06-30
,,450472,2017-06-30
,,450632,2017-06-30
,,450669,2017-06-30
,,450753,2017-06-30
,,450856,2017-06-30
,,450959,2017-06-30
,,451068,2017-06-30
,,451246,2017-06-30
,,451273,2017-06-30
0,50257000,451965,2017-06-30
,,452104,2017-06-30
,,452159,2017-06-30
,,452476,2017-06-30
,,452739,2017-06-30
,,452841,2017-06-30
,,452850,2017-06-30
,,453147,2017-06-30
,,453370,2017-06-30
,,453446,2017-06-30
,,453839,2017-06-30
,,454340,2017-06-30
,,454546,2017-06-30
,,454658,2017-06-30
,,454676,2017-06-30
,,454975,2017-06-30
,,455150,2017-06-30
,,455253,2017-06-30
,,455459,2017-06-30
,,455477,2017-06-30
,,455552,2017-06-30
,,455879,2017-06-30
,,455945,2017-06-30
,,455972,2017-06-30
,,456045,2017-06-30
,,456054,2017-06-30
,,456157,2017-06-30
,,456250,2017-06-30
,,456344,2017-06-30
,,456755,2017-06-30
,,457060,2017-06-30
,,457220,2017-06-30
,,457426,2017-06-30
,,457547,2017-06-30
,,457752,2017-06-30
,,458142,2017-06-30
,,458544,2017-06-30
,,458553,2017-06-30
,,458665,2017-06-30
,,458946,2017-06-30
,,459130,2017-06-30
,,459354,2017-06-30
,,459372,2017-06-30
,,459448,2017-06-30
,,459644,2017-06-30
,,459671,2017-06-30
,,460033,2017-06-30
,,460275,2017-06-30
,,460332,2017-06-30
,,460341,2017-06-30
,,460350,2017-06-30
,,460556,2017-06-30
,,460770,2017-06-30
,,461058,2017-06-30
,,462774,2017-06-30
,,463203,2017-06-30
,,463342,2017-06-30
,,463605,2017-06-30
,,463650,2017-06-30
,,463735,2017-06-30
,,463977,2017-06-30
,,464255,2017-06-30
,,464853,2017-06-30
,,465038,2017-06-30
,,465243,2017-06-30
,,465337,2017-06-30
,,465524,2017-06-30
,,465618,2017-06-30
,,465672,2017-06-30
,,466044,2017-06-30
,,466240,2017-06-30
,,466642,2017-06-30
,,466754,2017-06-30
,,466857,2017-06-30
,,466932,2017-06-30
,,467144,2017-06-30
,,467265,2017-06-30
,,467470,2017-06-30
,,467658,2017-06-30
,,467733,2017-06-30
,,468673,2017-06-30
,,468806,2017-06-30
,,469250,2017-06-30
,,469559,2017-06-30
,,469737,2017-06-30
,,470032,2017-06-30
,,470050,2017-06-30
,,470434,2017-06-30
,,470452,2017-06-30
,,471057,2017-06-30
,,471217,2017-06-30
,,472018,2017-06-30
,,472045,2017-06-30
,,472148,2017-06-30
,,472250,2017-06-30
,,472531,2017-06-30
,,472616,2017-06-30
,,472643,2017-06-30
,,472652,2017-06-30
,,472951,2017-06-30
,,472979,2017-06-30
,,473042,2017-06-30
,,473257,2017-06-30
,,473266,2017-06-30
,,473501,2017-06-30
,,473930,2017-06-30
,,474058,2017-06-30
,,474245,2017-06-30
,,474254,2017-06-30
,,474357,2017-06-30
,,474450,2017-06-30
,,474544,2017-06-30
,,474656,2017-06-30
,,474759,2017-06-30
,,474777,2017-06-30
,,474919,2017-06-30
,,475046,2017-06-30
,,475345,2017-06-30
,,475354,2017-06-30
,,475653,2017-06-30
,,475756,2017-06-30
,,476342,2017-06-30
,,476445,2017-06-30
,,476454,2017-06-30
,,476472,2017-06-30
,,476539,2017-06-30
6140000,22856000,476810,2017-06-30
,,477303,2017-06-30
,,477321,2017-06-30
,,477349,2017-06-30
,,477376,2017-06-30
,,477639,2017-06-30
,,477648,2017-06-30
,,477844,2017-06-30
,,478140,2017-06-30
,,478195,2017-06-30
,,478252,2017-06-30
,,478430,2017-06-30
,,478533,2017-06-30
,,478766,2017-06-30
,,479071,2017-06-30
,,479268,2017-06-30
,,479370,2017-06-30
,,479446,2017-06-30
,,479567,2017-06-30
,,479754,2017-06-30
,,479839,2017-06-30
,,480059,2017-06-30
9436000,608000,480228,2017-06-30
,,480246,2017-06-30
,,480330,2017-06-30
,,480433,2017-06-30
,,480723,2017-06-30
,,480808,2017-06-30
,,480853,2017-06-30
,,481140,2017-06-30
,,481159,2017-06-30
,,481177,2017-06-30
,,481430,2017-06-30
,,481542,2017-06-30
,,481579,2017-06-30
,,481627,2017-06-30
,,481748,2017-06-30
,,481944,2017-06-30
,,482053,2017-06-30
,,482156,2017-06-30
,,482370,2017-06-30
,,482446,2017-06-30
,,482772,2017-06-30
,,483032,2017-06-30
,,483274,2017-06-30
,,483537,2017-06-30
,,483751,2017-06-30
,,484057,2017-06-30
,,484141,2017-06-30
,,484776,2017-06-30
,,484927,2017-06-30
,,485054,2017-06-30
,,485139,2017-06-30
,,485214,2017-06-30
,,485456,2017-06-30
,,485559,2017-06-30
,,487142,2017-06-30
,,487357,2017-06-30
,,487843,2017-06-30
,,488318,2017-06-30
,,488420,2017-06-30
,,488653,2017-06-30
,,488756,2017-06-30
,,489155,2017-06-30
,,489249,2017-06-30
,,489548,2017-06-30
,,489623,2017-06-30
,,489641,2017-06-30
,,489913,2017-06-30
,,490179,2017-06-30
,,490348,2017-06-30
,,490450,2017-06-30
,,490535,2017-06-30
,,490843,2017-06-30
,,490955,2017-06-30
,,491224,2017-06-30
,,491251,2017-06-30
,,491402,2017-06-30
,,491653,2017-06-30
,,491934,2017-06-30
,,492650,2017-06-30
,,492810,2017-06-30
,,493077,2017-06-30
,,493152,2017-06-30
,,493741,2017-06-30
,,493844,2017-06-30
,,494168,2017-06-30
,,494261,2017-06-30
,,494654,2017-06-30
,,495044,2017-06-30
,,495419,2017-06-30
,,495558,2017-06-30
,,496434,2017-06-30
,,496845,2017-06-30
,,496957,2017-06-30
,,497039,2017-06-30
,,497404,2017-06-30
,,497570,2017-06-30
,,497655,2017-06-30
,,497851,2017-06-30
,,497954,2017-06-30
,,498148,2017-06-30
,,498317,2017-06-30
,,498362,2017-06-30
,,498456,2017-06-30
,,498531,2017-06-30
,,498625,2017-06-30
,,498942,2017-06-30
,,499154,2017-06-30
,,499453,2017-06-30
,,499501,2017-06-30
,,499538,2017-06-30
,,499743,2017-06-30
,,499752,2017-06-30
,,499855,2017-06-30
,,500256,2017-06-30
,,500658,2017-06-30
0,0,501105,2017-06-30
,,501132,2017-06-30
,,501459,2017-06-30
,,501655,2017-06-30
,,501758,2017-06-30
,,501767,2017-06-30
,,501815,2017-06-30
,,502111,2017-06-30
,,502353,2017-06-30
,,502447,2017-06-30
,,502559,2017-06-30
,,502652,2017-06-30
,,502746,2017-06-30
,,502849,2017-06-30
,,503547,2017-06-30
,,503640,2017-06-30
,,504142,2017-06-30
,,504311,2017-06-30
,,504535,2017-06-30
,,504647,2017-06-30
,,504713,2017-06-30
,,505550,2017-06-30
,,505831,2017-06-30
,,505916,2017-06-30
,,506052,2017-06-30
,,506249,2017-06-30
,,506922,2017-06-30
,,507068,2017-06-30
,,507152,2017-06-30
,,507330,2017-06-30
,,507349,2017-06-30
,,507509,2017-06-30
,,508270,2017-06-30
,,508346,2017-06-30
,,508355,2017-06-30
,,508841,2017-06-30
,,509642,2017-06-30
,,509811,2017-06-30
,,509857,2017-06-30
,,509950,2017-06-30
,,510330,2017-06-30
,,510648,2017-06-30
,,510871,2017-06-30
,,510938,2017-06-30
,,510947,2017-06-30
,,511618,2017-06-30
,,511832,2017-06-30
,,513256,2017-06-30
,,513322,2017-06-30
,,513340,2017-06-30
,,513546,2017-06-30
,,513854,2017-06-30
,,513920,2017-06-30
,,514048,2017-06-30
,,514057,2017-06-30
