RCFN2133,RCFN2898,IDRSSD,RCON9999
,,533227,2018-06-30
,,533535,2018-06-30
,,533740,2018-06-30
,,534073,2018-06-30
,,534242,2018-06-30
,,534466,2018-06-30
,,534756,2018-06-30
,,534859,2018-06-30
,,534877,2018-06-30
,,535034,2018-06-30
,,535575,2018-06-30
,,535641,2018-06-30
,,535753,2018-06-30
,,535874,2018-06-30
,,535931,2018-06-30
,,535940,2018-06-30
,,536059,2018-06-30
,,536349,2018-06-30
,,536527,2018-06-30
,,536554,2018-06-30
,,536853,2018-06-30
,,537038,2018-06-30
,,537243,2018-06-30
,,537355,2018-06-30
,,537449,2018-06-30
,,537551,2018-06-30
,,537560,2018-06-30
,,538222,2018-06-30
,,538473,2018-06-30
,,538754,2018-06-30
0,0,538802,2018-06-30
,,538950,2018-06-30
,,539032,2018-06-30
,,539340,2018-06-30
,,539377,2018-06-30
,,539452,2018-06-30
,,539667,2018-06-30
,,539872,2018-06-30
,,540056,2018-06-30
,,540542,2018-06-30
,,540551,2018-06-30
,,540739,2018-06-30
,,540775,2018-06-30
,,540850,2018-06-30
,,540926,2018-06-30
3532000,10188000,541101,2018-06-30
,,541231,2018-06-30
,,541307,2018-06-30
,,541642,2018-06-30
,,541754,2018-06-30
,,541857,2018-06-30
,,542153,2018-06-30
,,542340,2018-06-30
,,542528,2018-06-30
,,542649,2018-06-30
,,542667,2018-06-30
,,542854,2018-06-30
,,543262,2018-06-30
,,543459,2018-06-30
,,543945,2018-06-30
,,544335,2018-06-30
,,544447,2018-06-30
,,544577,2018-06-30
,,544652,2018-06-30
,,544951,2018-06-30
,,545042,2018-06-30
,,545154,2018-06-30
,,545604,2018-06-30
,,545846,2018-06-30
,,546003,2018-06-30
,,546320,2018-06-30
,,546535,2018-06-30
,,546544,2018-06-30
,,547251,2018-06-30
,,547550,2018-06-30
,,547840,2018-06-30
,,548052,2018-06-30
,,548203,2018-06-30
,,548267,2018-06-30
,,548351,2018-06-30
,,548472,2018-06-30
,,548641,2018-06-30
,,548771,2018-06-30
,,548829,2018-06-30
,,548856,2018-06-30
,,549862,2018-06-30
,,550279,2018-06-30
,,550354,2018-06-30
,,550448,2018-06-30
,,550635,2018-06-30
,,550653,2018-06-30
,,550756,2018-06-30
,,550952,2018-06-30
,,551016,2018-06-30
,,551070,2018-06-30
,,552059,2018-06-30
,,552161,2018-06-30
,,552545,2018-06-30
,,552956,2018-06-30
,,552974,2018-06-30
,,553038,2018-06-30
,,553926,2018-06-30
,,553944,2018-06-30
,,554268,2018-06-30
,,554343,2018-06-30
,,554857,2018-06-30
,,554941,2018-06-30
,,555256,2018-06-30
,,556011,2018-06-30
,,556459,2018-06-30
,,556815,2018-06-30
,,556936,2018-06-30
,,557317,2018-06-30
,,557438,2018-06-30
,,557858,2018-06-30
,,558574,2018-06-30
,,559179,2018-06-30
,,560214,2018-06-30
,,560353,2018-06-30
,,560438,2018-06-30
,,560830,2018-06-30
,,561145,2018-06-30
,,561574,2018-06-30
,,561659,2018-06-30
,,561864,2018-06-30
,,562058,2018-06-30
,,562076,2018-06-30
,,562553,2018-06-30
,,563233,2018-06-30
,,563336,2018-06-30
,,563457,2018-06-30
,,563774,2018-06-30
,,563934,2018-06-30
,,564052,2018-06-30
,,564324,2018-06-30
,,564463,2018-06-30
,,564557,2018-06-30
,,564678,2018-06-30
,,564838,2018-06-30
,,564856,2018-06-30
,,564977,2018-06-30
,,565143,2018-06-30
,,565152,2018-06-30
,,565170,2018-06-30
,,565536,2018-06-30
,,565750,2018-06-30
,,565844,2018-06-30
,,566056,2018-06-30
,,566243,2018-06-30
,,566953,2018-06-30
,,567240,2018-06-30
,,567679,2018-06-30
,,567736,2018-06-30
,,567905,2018-06-30
,,568126,2018-06-30
,,568135,2018-06-30
,,568144,2018-06-30
,,568359,2018-06-30
,,568377,2018-06-30
,,568470,2018-06-30
,,568939,2018-06-30
,,570558,2018-06-30
,,570651,2018-06-30
,,571135,2018-06-30
,,571265,2018-06-30
,,571920,2018-06-30
,,571957,2018-06-30
,,572347,2018-06-30
,,572374,2018-06-30
,,572459,2018-06-30
,,572655,2018-06-30
,,573036,2018-06-30
,,573335,2018-06-30
,,574051,2018-06-30
,,574079,2018-06-30
,,574949,2018-06-30
,,574976,2018-06-30
,,575133,2018-06-30
,,575254,2018-06-30
,,575348,2018-06-30
,,575375,2018-06-30
,,575647,2018-06-30
,,575656,2018-06-30
,,575759,2018-06-30
,,575834,2018-06-30
,,575955,2018-06-30
,,576354,2018-06-30
,,576541,2018-06-30
,,576578,2018-06-30
,,576608,2018-06-30
,,576644,2018-06-30
,,576653,2018-06-30
,,576952,2018-06-30
,,577128,2018-06-30
,,577137,2018-06-30
,,577230,2018-06-30
,,577472,2018-06-30
,,578116,2018-06-30
,,578237,2018-06-30
,,578255,2018-06-30
,,578554,2018-06-30
,,578741,2018-06-30
,,578862,2018-06-30
,,579140,2018-06-30
,,579319,2018-06-30
,,579364,2018-06-30
,,579636,2018-06-30
,,580155,2018-06-30
,,580548,2018-06-30
,,580847,2018-06-30
,,580874,2018-06-30
,,581237,2018-06-30
,,581358,2018-06-30
,,582177,2018-06-30
,,582654,2018-06-30
,,582878,2018-06-30
,,582953,2018-06-30
,,582971,2018-06-30
,,583071,2018-06-30
,,583138,2018-06-30
,,583268,2018-06-30
,,583352,2018-06-30
,,583754,2018-06-30
,,583905,2018-06-30
,,584377,2018-06-30
,,584724,2018-06-30
,,584920,2018-06-30
,,585235,2018-06-30
,,585749,2018-06-30
,,586027,2018-06-30
,,586072,2018-06-30
,,586335,2018-06-30
,,586960,2018-06-30
,,587677,2018-06-30
,,587752,2018-06-30
,,587800,2018-06-30
,,588245,2018-06-30
,,588348,2018-06-30
,,588478,2018-06-30
,,589158,2018-06-30
,,589439,2018-06-30
,,589523,2018-06-30
,,589943,2018-06-30
,,590145,2018-06-30
,,590220,2018-06-30
,,590248,2018-06-30
,,590640,2018-06-30
,,590949,2018-06-30
,,590976,2018-06-30
,,591209,2018-06-30
,,591320,2018-06-30
,,591357,2018-06-30
,,591366,2018-06-30
,,591740,2018-06-30
,,592439,2018-06-30
,,592448,2018-06-30
,,592550,2018-06-30
,,592644,2018-06-30
,,592859,2018-06-30
,,593007,2018-06-30
,,593052,2018-06-30
,,593249,2018-06-30
,,593333,2018-06-30
,,593771,2018-06-30
,,593940,2018-06-30
,,594433,2018-06-30
,,594451,2018-06-30
,,594853,2018-06-30
,,594938,2018-06-30
,,594947,2018-06-30
,,595270,2018-06-30
,,595337,2018-06-30
,,595430,2018-06-30
0,0,595869,2018-06-30
,,595944,2018-06-30
,,596062,2018-06-30
,,596156,2018-06-30
,,596277,2018-06-30
,,596455,2018-06-30
,,596642,2018-06-30
,,596848,2018-06-30
,,596978,2018-06-30
,,597041,2018-06-30
,,597313,2018-06-30
,,597452,2018-06-30
,,597546,2018-06-30
,,597658,2018-06-30
,,598002,2018-06-30
,,598048,2018-06-30
,,598132,2018-06-30
,,598534,2018-06-30
,,598543,2018-06-30
,,598646,2018-06-30
,,598954,2018-06-30
,,599643,2018-06-30
,,599764,2018-06-30
,,600419,2018-06-30
,,601032,2018-06-30
,,601041,2018-06-30
,,601050,2018-06-30
,,601153,2018-06-30
,,601416,2018-06-30
,,601443,2018-06-30
,,601658,2018-06-30
,,601733,2018-06-30
,,602048,2018-06-30
,,602543,2018-06-30
,,602842,2018-06-30
,,603232,2018-06-30
,,603540,2018-06-30
,,603559,2018-06-30
,,603755,2018-06-30
,,604024,2018-06-30
,,604033,2018-06-30
,,604547,2018-06-30
,,604640,2018-06-30
,,605571,2018-06-30
,,605610,2018-06-30
,,605656,2018-06-30
,,605973,2018-06-30
,,606046,2018-06-30
,,606176,2018-06-30
,,606653,2018-06-30
,,607146,2018-06-30
,,607333,2018-06-30
,,608358,2018-06-30
,,608451,2018-06-30
,,608844,2018-06-30
,,609010,2018-06-30
,,609467,2018-06-30
,,609476,2018-06-30
,,609609,2018-06-30
,,609645,2018-06-30
,,609832,2018-06-30
,,610128,2018-06-30
,,610164,2018-06-30
,,610539,2018-06-30
,,610557,2018-06-30
,,610913,2018-06-30
,,611031,2018-06-30
,,611451,2018-06-30
,,612159,2018-06-30
,,612878,2018-06-30
,,613008,2018-06-30
,,613156,2018-06-30
,,613307,2018-06-30
,,613343,2018-06-30
,,613400,2018-06-30
,,613558,2018-06-30
,,613679,2018-06-30
,,613839,2018-06-30
,,613950,2018-06-30
,,613978,2018-06-30
,,614256,2018-06-30
,,614313,2018-06-30
,,614368,2018-06-30
,,614751,2018-06-30
,,614948,2018-06-30
,,615217,2018-06-30
,,615253,2018-06-30
,,615776,2018-06-30
,,615851,2018-06-30
,,615879,2018-06-30
,,615954,2018-06-30
,,616036,2018-06-30
,,616148,2018-06-30
,,616540,2018-06-30
,,616849,2018-06-30
,,617051,2018-06-30
,,617079,2018-06-30
,,617145,2018-06-30
,,617275,2018-06-30
,,617341,2018-06-30
,,617538,2018-06-30
,,617743,2018-06-30
,,618544,2018-06-30
,,618647,2018-06-30
,,618740,2018-06-30
,,618777,2018-06-30
,,618807,2018-06-30
,,619327,2018-06-30
,,619457,2018-06-30
,,619701,2018-06-30
,,619859,2018-06-30
,,619877,2018-06-30
,,620015,2018-06-30
,,620752,2018-06-30
,,621151,2018-06-30
,,621245,2018-06-30
,,621357,2018-06-30
,,621441,2018-06-30
,,622037,2018-06-30
,,622653,2018-06-30
,,622774,2018-06-30
,,623052,2018-06-30
,,623454,2018-06-30
,,623548,2018-06-30
,,623874,2018-06-30
,,624152,2018-06-30
,,624246,2018-06-30
,,624563,2018-06-30
,,624648,2018-06-30
,,624778,2018-06-30
,,624956,2018-06-30
,,625056,2018-06-30
,,625065,2018-06-30
,,625140,2018-06-30
,,625159,2018-06-30
,,625654,2018-06-30
,,625757,2018-06-30
,,625850,2018-06-30
,,625953,2018-06-30
,,626101,2018-06-30
,,627108,2018-06-30
,,627377,2018-06-30
,,627425,2018-06-30
,,627854,2018-06-30
,,628039,2018-06-30
,,628123,2018-06-30
,,628178,2018-06-30
,,628356,2018-06-30
,,628552,2018-06-30
,,629148,2018-06-30
,,629353,2018-06-30
,,629522,2018-06-30
,,629746,2018-06-30
,,630041,2018-06-30
,,630340,2018-06-30
,,630555,2018-06-30
,,630658,2018-06-30
,,631039,2018-06-30
,,631150,2018-06-30
,,631178,2018-06-30
,,631422,2018-06-30
,,631570,2018-06-30
,,632410,2018-06-30
,,632607,2018-06-30
,,632858,2018-06-30
,,633341,2018-06-30
,,633378,2018-06-30
,,633501,2018-06-30
,,633640,2018-06-30
,,633677,2018-06-30
,,634544,2018-06-30
,,634955,2018-06-30
,,634973,2018-06-30
,,635457,2018-06-30
,,635840,2018-06-30
,,635907,2018-06-30
,,636276,2018-06-30
,,636753,2018-06-30
,,636771,2018-06-30
,,637170,2018-06-30
,,637451,2018-06-30
,,637554,2018-06-30
,,638131,2018-06-30
,,638355,2018-06-30
,,638850,2018-06-30
,,639343,2018-06-30
,,639549,2018-06-30
,,639567,2018-06-30
,,639633,2018-06-30
,,639651,2018-06-30
,,639857,2018-06-30
,,640143,2018-06-30
,,640246,2018-06-30
,,640442,2018-06-30
,,640554,2018-06-30
,,640956,2018-06-30
,,641355,2018-06-30
,,641449,2018-06-30
,,641579,2018-06-30
,,641775,2018-06-30
,,642437,2018-06-30
,,642549,2018-06-30
,,642857,2018-06-30
,,643078,2018-06-30
,,643274,2018-06-30
,,643340,2018-06-30
,,643452,2018-06-30
,,643658,2018-06-30
,,644057,2018-06-30
,,644141,2018-06-30
,,644646,2018-06-30
,,644776,2018-06-30
,,644842,2018-06-30
,,644954,2018-06-30
,,644963,2018-06-30
,,645157,2018-06-30
,,645317,2018-06-30
,,645465,2018-06-30
,,645540,2018-06-30
,,645577,2018-06-30
,,645625,2018-06-30
,,646042,2018-06-30
,,646145,2018-06-30
,,646172,2018-06-30
,,646444,2018-06-30
,,646471,2018-06-30
,,646556,2018-06-30
,,646743,2018-06-30
,,646873,2018-06-30
,,646958,2018-06-30
,,647218,2018-06-30
,,647245,2018-06-30
,,647414,2018-06-30
,,647432,2018-06-30
,,647759,2018-06-30
,,647777,2018-06-30
,,647955,2018-06-30
,,648130,2018-06-30
,,648242,2018-06-30
,,648251,2018-06-30
,,648345,2018-06-30
,,648550,2018-06-30
,,649342,2018-06-30
,,649632,2018-06-30
,,649874,2018-06-30
,,651121,2018-06-30
,,651149,2018-06-30
,,651158,2018-06-30
,,651354,2018-06-30
,,651448,2018-06-30
,,651457,2018-06-30
,,651541,2018-06-30
,,651756,2018-06-30
,,651859,2018-06-30
,,651952,2018-06-30
,,652043,2018-06-30
,,652070,2018-06-30
,,652445,2018-06-30
,,652874,2018-06-30
,,652959,2018-06-30
,,652977,2018-06-30
,,653134,2018-06-30
,,653433,2018-06-30
,,653611,2018-06-30
,,653648,2018-06-30
,,653778,2018-06-30
,,653947,2018-06-30
,,654047,2018-06-30
,,654252,2018-06-30
,,654300,2018-06-30
,,654542,2018-06-30
,,654579,2018-06-30
,,655530,2018-06-30
,,655660,2018-06-30
,,655839,2018-06-30
,,656032,2018-06-30
,,656247,2018-06-30
,,656359,2018-06-30
,,656377,2018-06-30
,,656470,2018-06-30
,,656658,2018-06-30
,,656733,2018-06-30
,,656779,2018-06-30
,,657178,2018-06-30
,,657271,2018-06-30
,,657365,2018-06-30
,,657459,2018-06-30
,,657758,2018-06-30
,,657954,2018-06-30
,,658072,2018-06-30
,,658474,2018-06-30
,,658924,2018-06-30
,,659341,2018-06-30
,,659453,2018-06-30
,,659556,2018-06-30
,,659640,2018-06-30
,,659734,2018-06-30
,,659855,2018-06-30
,,660066,2018-06-30
,,660253,2018-06-30
,,660271,2018-06-30
,,660570,2018-06-30
,,660655,2018-06-30
,,660879,2018-06-30
,,660927,2018-06-30
,,661072,2018-06-30
,,661157,2018-06-30
,,661223,2018-06-30
,,661308,2018-06-30
,,661474,2018-06-30
,,661858,2018-06-30
,,662350,2018-06-30
,,662369,2018-06-30
,,662949,2018-06-30
,,663058,2018-06-30
,,663245,2018-06-30
,,663450,2018-06-30
,,663638,2018-06-30
,,663647,2018-06-30
,,663656,2018-06-30
,,663834,2018-06-30
,,663955,2018-06-30
,,664176,2018-06-30
,,664206,2018-06-30
,,664653,2018-06-30
,,664756,2018-06-30
,,665146,2018-06-30
,,665258,2018-06-30
,,665865,2018-06-30
,,666059,2018-06-30
,,666358,2018-06-30
,,666554,2018-06-30
,,666657,2018-06-30
,,666844,2018-06-30
,,666974,2018-06-30
,,667029,2018-06-30
,,667252,2018-06-30
,,667346,2018-06-30
,,667524,2018-06-30
,,667551,2018-06-30
,,667757,2018-06-30
,,668053,2018-06-30
,,668147,2018-06-30
,,669555,2018-06-30
,,670430,2018-06-30
,,670467,2018-06-30
,,670560,2018-06-30
,,670654,2018-06-30
,,670748,2018-06-30
,,670775,2018-06-30
,,670878,2018-06-30
,,671053,2018-06-30
,,671147,2018-06-30
,,671334,2018-06-30
,,671370,2018-06-30
,,671464,2018-06-30
,,671558,2018-06-30
,,672041,2018-06-30
,,672238,2018-06-30
,,672247,2018-06-30
,,672537,2018-06-30
,,672573,2018-06-30
,,673244,2018-06-30
,,673440,2018-06-30
,,673477,2018-06-30
,,673851,2018-06-30
,,673909,2018-06-30
,,674344,2018-06-30
,,674849,2018-06-30
,,675042,2018-06-30
,,675051,2018-06-30
,,675079,2018-06-30
,,675248,2018-06-30
0,0,675332,2018-06-30
,,675341,2018-06-30
,,675659,2018-06-30
,,675855,2018-06-30
,,676049,2018-06-30
,,676151,2018-06-30
,,676478,2018-06-30
,,677176,2018-06-30
,,677354,2018-06-30
,,677448,2018-06-30
,,677644,2018-06-30
,,677756,2018-06-30
,,677970,2018-06-30
,,678052,2018-06-30
,,678070,2018-06-30
,,678258,2018-06-30
,,678454,2018-06-30
,,678557,2018-06-30
,,678575,2018-06-30
,,678717,2018-06-30
,,678744,2018-06-30
,,679246,2018-06-30
,,679451,2018-06-30
,,679648,2018-06-30
,,680055,2018-06-30
,,680130,2018-06-30
,,680354,2018-06-30
,,680457,2018-06-30
,,680747,2018-06-30
,,680813,2018-06-30
,,681043,2018-06-30
,,681249,2018-06-30
,,682143,2018-06-30
,,682479,2018-06-30
,,682545,2018-06-30
,,682563,2018-06-30
,,682648,2018-06-30
,,683449,2018-06-30
,,683814,2018-06-30
,,684455,2018-06-30
,,685023,2018-06-30
,,685368,2018-06-30
,,685649,2018-06-30
,,685676,2018-06-30
,,685779,2018-06-30
,,686459,2018-06-30
,,686570,2018-06-30
,,686655,2018-06-30
,,686758,2018-06-30
,,687009,2018-06-30
,,687054,2018-06-30
,,687474,2018-06-30
,,687830,2018-06-30
,,687951,2018-06-30
,,688079,2018-06-30
,,688257,2018-06-30
,,688453,2018-06-30
,,688556,2018-06-30
,,689209,2018-06-30
,,689357,2018-06-30
,,689759,2018-06-30
,,691042,2018-06-30
,,691556,2018-06-30
,,691743,2018-06-30
,,691958,2018-06-30
,,692450,2018-06-30
,,692704,2018-06-30
,,692946,2018-06-30
,,693073,2018-06-30
,,693224,2018-06-30
,,693345,2018-06-30
,,693952,2018-06-30
,,694146,2018-06-30
,,694771,2018-06-30
,,694847,2018-06-30
,,694904,2018-06-30
,,695077,2018-06-30
,,695134,2018-06-30
,,695349,2018-06-30
,,695947,2018-06-30
,,696047,2018-06-30
,,696168,2018-06-30
,,696430,2018-06-30
,,696551,2018-06-30
,,696645,2018-06-30
,,697035,2018-06-30
,,697147,2018-06-30
,,697156,2018-06-30
,,697231,2018-06-30
,,697633,2018-06-30
,,697763,2018-06-30
,,697950,2018-06-30
,,697978,2018-06-30
,,698144,2018-06-30
,,698546,2018-06-30
,,698649,2018-06-30
,,699105,2018-06-30
,,699253,2018-06-30
,,699534,2018-06-30
,,700140,2018-06-30
,,700252,2018-06-30
,,700430,2018-06-30
,,700458,2018-06-30
,,701062,2018-06-30
,,701222,2018-06-30
,,701259,2018-06-30
,,701736,2018-06-30
,,701839,2018-06-30
,,701857,2018-06-30
,,701950,2018-06-30
,,702117,2018-06-30
,,702359,2018-06-30
,,702612,2018-06-30
,,702836,2018-06-30
,,702911,2018-06-30
,,702966,2018-06-30
,,703039,2018-06-30
,,703552,2018-06-30
,,703767,2018-06-30
,,704447,2018-06-30
,,704559,2018-06-30
,,704755,2018-06-30
,,705378,2018-06-30
,,705444,2018-06-30
,,705556,2018-06-30
,,706030,2018-06-30
,,706058,2018-06-30
,,706236,2018-06-30
,,706254,2018-06-30
,,706450,2018-06-30
,,706656,2018-06-30
,,707354,2018-06-30
,,708333,2018-06-30
,,708379,2018-06-30
,,708753,2018-06-30
,,709143,2018-06-30
,,709451,2018-06-30
,,709554,2018-06-30
,,709602,2018-06-30
,,709639,2018-06-30
,,709956,2018-06-30
,,710176,2018-06-30
,,710859,2018-06-30
,,711472,2018-06-30
,,711520,2018-06-30
,,711548,2018-06-30
,,711753,2018-06-30
,,711801,2018-06-30
,,712059,2018-06-30
,,712273,2018-06-30
,,712648,2018-06-30
,,712956,2018-06-30
,,713047,2018-06-30
,,713140,2018-06-30
,,713252,2018-06-30
,,713476,2018-06-30
,,713926,2018-06-30
,,714165,2018-06-30
,,714437,2018-06-30
,,714839,2018-06-30
,,714978,2018-06-30
,,715032,2018-06-30
,,715050,2018-06-30
,,715144,2018-06-30
,,715340,2018-06-30
,,715470,2018-06-30
,,715630,2018-06-30
,,715872,2018-06-30
,,715975,2018-06-30
,,716374,2018-06-30
,,716413,2018-06-30
,,716655,2018-06-30
,,716833,2018-06-30
,,716851,2018-06-30
,,716954,2018-06-30
,,717232,2018-06-30
,,717513,2018-06-30
,,717670,2018-06-30
,,717737,2018-06-30
,,717924,2018-06-30
,,718079,2018-06-30
,,718145,2018-06-30
,,718275,2018-06-30
,,718538,2018-06-30
,,718556,2018-06-30
,,719030,2018-06-30
,,719610,2018-06-30
,,719656,2018-06-30
,,719964,2018-06-30
,,720157,2018-06-30
,,720344,2018-06-30
,,720746,2018-06-30
,,720858,2018-06-30
,,720951,2018-06-30
,,721350,2018-06-30
,,721752,2018-06-30
,,721949,2018-06-30
,,722227,2018-06-30
,,722432,2018-06-30
,,722544,2018-06-30
,,722777,2018-06-30
,,722816,2018-06-30
,,723112,2018-06-30
,,723158,2018-06-30
,,723550,2018-06-30
,,723653,2018-06-30
,,723756,2018-06-30
,,723822,2018-06-30
,,723868,2018-06-30
,,724230,2018-06-30
,,724548,2018-06-30
,,724744,2018-06-30
,,724904,2018-06-30
,,724940,2018-06-30
,,725077,2018-06-30
,,725376,2018-06-30
,,725732,2018-06-30
,,725741,2018-06-30
,,725853,2018-06-30
,,726458,2018-06-30
,,726953,2018-06-30
,,727174,2018-06-30
,,728452,2018-06-30
,,728742,2018-06-30
,,728948,2018-06-30
,,728957,2018-06-30
,,729011,2018-06-30
,,729057,2018-06-30
,,729132,2018-06-30
,,729178,2018-06-30
,,729310,2018-06-30
,,729459,2018-06-30
,,729570,2018-06-30
,,729842,2018-06-30
,,729945,2018-06-30
,,730745,2018-06-30
,,731050,2018-06-30
,,731247,2018-06-30
,,731957,2018-06-30
,,732178,2018-06-30
,,732253,2018-06-30
,,732459,2018-06-30
,,732637,2018-06-30
,,732758,2018-06-30
,,732918,2018-06-30
,,732954,2018-06-30
,,733054,2018-06-30
,,733540,2018-06-30
,,733559,2018-06-30
,,733661,2018-06-30
,,733755,2018-06-30
,,733951,2018-06-30
,,734051,2018-06-30
,,734248,2018-06-30
,,734350,2018-06-30
,,734538,2018-06-30
,,734613,2018-06-30
,,735049,2018-06-30
,,735067,2018-06-30
,,735414,2018-06-30
,,735441,2018-06-30
,,735656,2018-06-30
,,735768,2018-06-30
,,735973,2018-06-30
,,736158,2018-06-30
,,736206,2018-06-30
,,736448,2018-06-30
,,736550,2018-06-30
,,736662,2018-06-30
,,737548,2018-06-30
,,738013,2018-06-30
,,738040,2018-06-30
,,738143,2018-06-30
,,738255,2018-06-30
,,738303,2018-06-30
,,738572,2018-06-30
,,738657,2018-06-30
,,738769,2018-06-30
,,739346,2018-06-30
,,739355,2018-06-30
,,739430,2018-06-30
,,739560,2018-06-30
,,739832,2018-06-30
,,740249,2018-06-30
,,741068,2018-06-30
,,741152,2018-06-30
,,741330,2018-06-30
,,741358,2018-06-30
,,741648,2018-06-30
,,741844,2018-06-30
,,741956,2018-06-30
,,741974,2018-06-30
,,742056,2018-06-30
,,742355,2018-06-30
,,742542,2018-06-30
,,742636,2018-06-30
,,742944,2018-06-30
,,743053,2018-06-30
,,743679,2018-06-30
,,743950,2018-06-30
,,744238,2018-06-30
,,744256,2018-06-30
,,744854,2018-06-30
,,745150,2018-06-30
,,745347,2018-06-30
,,745570,2018-06-30
,,746157,2018-06-30
,,746223,2018-06-30
,,746429,2018-06-30
,,746513,2018-06-30
,,746755,2018-06-30
,,746942,2018-06-30
,,746979,2018-06-30
,,747051,2018-06-30
,,747257,2018-06-30
,,748254,2018-06-30
,,748357,2018-06-30
,,748441,2018-06-30
,,748964,2018-06-30
,,749242,2018-06-30
,,749635,2018-06-30
,,749840,2018-06-30
,,749943,2018-06-30
,,749952,2018-06-30
,,750051,2018-06-30
,,750127,2018-06-30
,,750154,2018-06-30
,,750239,2018-06-30
,,750341,2018-06-30
,,750444,2018-06-30
,,750846,2018-06-30
,,751254,2018-06-30
,,751656,2018-06-30
,,751852,2018-06-30
,,752644,2018-06-30
,,752653,2018-06-30
,,752831,2018-06-30
,,753052,2018-06-30
,,753324,2018-06-30
,,753641,2018-06-30
,,753856,2018-06-30
,,754068,2018-06-30
,,754246,2018-06-30
,,754536,2018-06-30
,,754826,2018-06-30
,,754853,2018-06-30
,,754929,2018-06-30
,,755047,2018-06-30
,,755252,2018-06-30
,,755421,2018-06-30
,,755458,2018-06-30
,,756343,2018-06-30
,,756848,2018-06-30
,,757377,2018-06-30
,,757452,2018-06-30
,,757612,2018-06-30
,,757779,2018-06-30
,,758703,2018-06-30
,,758842,2018-06-30
,,758851,2018-06-30
,,759045,2018-06-30
,,759625,2018-06-30
,,760210,2018-06-30
,,760331,2018-06-30
,,760340,2018-06-30
,,760434,2018-06-30
,,760649,2018-06-30
,,760854,2018-06-30
,,760939,2018-06-30
,,760957,2018-06-30
,,761244,2018-06-30
,,761347,2018-06-30
,,761459,2018-06-30
,,761543,2018-06-30
,,761806,2018-06-30
,,761833,2018-06-30
,,761851,2018-06-30
,,761954,2018-06-30
,,762045,2018-06-30
,,762353,2018-06-30
,,762447,2018-06-30
,,762474,2018-06-30
,,762773,2018-06-30
,,763211,2018-06-30
,,763677,2018-06-30
,,763752,2018-06-30
,,763930,2018-06-30
,,764030,2018-06-30
,,764058,2018-06-30
,,764067,2018-06-30
,,764142,2018-06-30
,,764151,2018-06-30
,,764441,2018-06-30
,,764816,2018-06-30
,,765019,2018-06-30
,,765318,2018-06-30
,,765354,2018-06-30
,,765505,2018-06-30
,,765662,2018-06-30
,,765877,2018-06-30
,,766052,2018-06-30
,,766164,2018-06-30
,,766258,2018-06-30
,,767040,2018-06-30
,,767152,2018-06-30
,,767246,2018-06-30
,,767255,2018-06-30
,,767554,2018-06-30
,,767572,2018-06-30
,,767611,2018-06-30
,,767732,2018-06-30
,,767817,2018-06-30
,,767974,2018-06-30
,,768074,2018-06-30
,,768252,2018-06-30
,,768458,2018-06-30
,,768476,2018-06-30
,,768953,2018-06-30
,,769156,2018-06-30
,,769334,2018-06-30
,,770068,2018-06-30
,,770367,2018-06-30
,,770451,2018-06-30
,,770545,2018-06-30
,,770639,2018-06-30
,,770657,2018-06-30
,,770853,2018-06-30
,,771047,2018-06-30
,,771140,2018-06-30
,,771458,2018-06-30
,,771609,2018-06-30
,,771748,2018-06-30
,,771878,2018-06-30
,,772008,2018-06-30
,,772240,2018-06-30
,,772446,2018-06-30
,,772754,2018-06-30
,,773032,2018-06-30
,,773171,2018-06-30
,,773247,2018-06-30
,,773443,2018-06-30
,,773470,2018-06-30
,,773546,2018-06-30
,,773742,2018-06-30
,,774132,2018-06-30
,,774235,2018-06-30
,,774253,2018-06-30
,,774262,2018-06-30
,,774347,2018-06-30
,,774851,2018-06-30
,,775054,2018-06-30
,,775241,2018-06-30
,,775456,2018-06-30
,,775773,2018-06-30
,,776275,2018-06-30
,,776369,2018-06-30
,,776547,2018-06-30
,,777254,2018-06-30
,,777366,2018-06-30
,,777375,2018-06-30
,,777441,2018-06-30
,,777870,2018-06-30
,,778738,2018-06-30
,,779016,2018-06-30
,,779351,2018-06-30
,,779360,2018-06-30
,,779641,2018-06-30
,,779650,2018-06-30
,,779968,2018-06-30
,,780049,2018-06-30
,,780218,2018-06-30
,,780263,2018-06-30
,,780562,2018-06-30
,,780722,2018-06-30
,,780955,2018-06-30
,,781028,2018-06-30
,,782016,2018-06-30
,,782306,2018-06-30
,,782351,2018-06-30
,,782548,2018-06-30
,,783161,2018-06-30
,,783246,2018-06-30
,,783349,2018-06-30
,,783648,2018-06-30
,,783844,2018-06-30
,,783910,2018-06-30
,,784159,2018-06-30
,,784430,2018-06-30
,,785147,2018-06-30
,,785473,2018-06-30
,,785857,2018-06-30
,,785923,2018-06-30
,,785932,2018-06-30
,,785950,2018-06-30
,,786210,2018-06-30
,,786256,2018-06-30
,,786274,2018-06-30
,,786340,2018-06-30
,,786443,2018-06-30
,,786555,2018-06-30
,,786612,2018-06-30
,,786733,2018-06-30
,,786948,2018-06-30
,,787141,2018-06-30
,,787459,2018-06-30
,,787842,2018-06-30
,,788559,2018-06-30
,,788652,2018-06-30
,,788773,2018-06-30
,,789051,2018-06-30
,,790150,2018-06-30
,,790271,2018-06-30
,,790543,2018-06-30
,,790703,2018-06-30
,,790918,2018-06-30
,,791072,2018-06-30
,,791353,2018-06-30
