RCFN2133,RCFN2898,IDRSSD,RCON9999
,,394156,2006-12-31
,,394259,2006-12-31
,,394352,2006-12-31
,,394932,2006-12-31
0,0,395238,2006-12-31
,,395256,2006-12-31
,,395555,2006-12-31
,,395779,2006-12-31
,,395836,2006-12-31
,,396057,2006-12-31
,,396244,2006-12-31
,,396253,2006-12-31
,,396356,2006-12-31
,,396954,2006-12-31
,,397447,2006-12-31
,,397456,2006-12-31
,,397531,2006-12-31
,,397540,2006-12-31
,,397559,2006-12-31
,,397755,2006-12-31
,,397858,2006-12-31
,,398051,2006-12-31
,,398248,2006-12-31
,,398350,2006-12-31
,,398631,2006-12-31
,,398668,2006-12-31
,,398837,2006-12-31
,,399067,2006-12-31
,,399142,2006-12-31
,,399357,2006-12-31
,,399517,2006-12-31
,,399731,2006-12-31
,,400057,2006-12-31
,,400141,2006-12-31
,,400253,2006-12-31
,,400365,2006-12-31
,,400552,2006-12-31
,,400758,2006-12-31
,,400767,2006-12-31
,,400945,2006-12-31
,,401148,2006-12-31
,,401447,2006-12-31
,,401559,2006-12-31
,,401755,2006-12-31
,,401906,2006-12-31
,,401951,2006-12-31
,,402172,2006-12-31
,,402462,2006-12-31
,,402837,2006-12-31
,,402846,2006-12-31
,,403058,2006-12-31
,,403067,2006-12-31
,,403106,2006-12-31
,,403151,2006-12-31
,,403254,2006-12-31
,,403348,2006-12-31
,,403357,2006-12-31
,,403553,2006-12-31
,,403656,2006-12-31
,,403937,2006-12-31
,,403946,2006-12-31
,,404653,2006-12-31
,,404774,2006-12-31
,,404943,2006-12-31
,,405061,2006-12-31
,,405641,2006-12-31
,,405744,2006-12-31
,,405959,2006-12-31
,,406022,2006-12-31
,,406059,2006-12-31
,,406255,2006-12-31
,,406666,2006-12-31
,,406974,2006-12-31
,,407168,2006-12-31
,,407506,2006-12-31
,,407645,2006-12-31
,,407850,2006-12-31
,,408147,2006-12-31
,,408307,2006-12-31
,,408473,2006-12-31
,,408642,2006-12-31
,,409265,2006-12-31
,,409555,2006-12-31
,,409649,2006-12-31
,,410159,2006-12-31
,,410560,2006-12-31
,,410748,2006-12-31
,,410917,2006-12-31
,,410944,2006-12-31
,,411053,2006-12-31
,,411062,2006-12-31
,,411231,2006-12-31
,,411240,2006-12-31
,,411464,2006-12-31
,,411512,2006-12-31
,,411549,2006-12-31
,,411576,2006-12-31
,,411624,2006-12-31
,,411651,2006-12-31
,,412135,2006-12-31
,,412153,2006-12-31
,,412452,2006-12-31
,,412555,2006-12-31
,,412667,2006-12-31
,,412751,2006-12-31
,,412845,2006-12-31
,,413141,2006-12-31
1161689,17196501,413208,2006-12-31
,,413347,2006-12-31
,,413543,2006-12-31
,,413646,2006-12-31
,,413730,2006-12-31
,,413758,2006-12-31
,,413851,2006-12-31
,,414102,2006-12-31
,,414652,2006-12-31
,,414728,2006-12-31
,,414764,2006-12-31
,,414858,2006-12-31
,,415051,2006-12-31
,,415855,2006-12-31
,,416245,2006-12-31
,,416272,2006-12-31
,,416339,2006-12-31
,,416348,2006-12-31
,,416357,2006-12-31
,,416656,2006-12-31
,,416674,2006-12-31
,,417149,2006-12-31
,,417251,2006-12-31
,,417626,2006-12-31
,,417710,2006-12-31
,,417859,2006-12-31
,,418100,2006-12-31
,,418249,2006-12-31
,,418342,2006-12-31
,,418436,2006-12-31
,,418856,2006-12-31
,,419255,2006-12-31
,,419406,2006-12-31
,,419460,2006-12-31
,,419675,2006-12-31
,,419947,2006-12-31
,,420457,2006-12-31
,,420644,2006-12-31
,,420653,2006-12-31
,,420868,2006-12-31
,,420934,2006-12-31
,,421155,2006-12-31
,,421203,2006-12-31
,,421445,2006-12-31
,,421539,2006-12-31
,,421838,2006-12-31
,,422059,2006-12-31
,,422116,2006-12-31
,,422358,2006-12-31
,,422433,2006-12-31
,,422657,2006-12-31
,,422750,2006-12-31
,,423065,2006-12-31
,,423074,2006-12-31
,,423159,2006-12-31
,,423449,2006-12-31
,,423458,2006-12-31
,,423636,2006-12-31
,,423739,2006-12-31
,,423841,2006-12-31
,,424035,2006-12-31
,,424156,2006-12-31
,,424240,2006-12-31
,,424343,2006-12-31
,,424352,2006-12-31
,,424437,2006-12-31
,,424633,2006-12-31
,,425050,2006-12-31
,,425108,2006-12-31
,,425818,2006-12-31
,,425845,2006-12-31
,,425911,2006-12-31
,,425957,2006-12-31
,,425975,2006-12-31
,,426057,2006-12-31
,,426141,2006-12-31
,,426347,2006-12-31
,,426534,2006-12-31
,,426758,2006-12-31
,,426945,2006-12-31
,,427241,2006-12-31
,,427353,2006-12-31
,,427456,2006-12-31
,,427858,2006-12-31
,,427915,2006-12-31
,,427960,2006-12-31
,,428033,2006-12-31
,,428060,2006-12-31
,,428462,2006-12-31
,,428547,2006-12-31
,,428631,2006-12-31
,,428659,2006-12-31
,,428855,2006-12-31
,,428958,2006-12-31
,,429021,2006-12-31
,,429526,2006-12-31
,,429759,2006-12-31
,,430036,2006-12-31
,,430054,2006-12-31
,,430344,2006-12-31
,,430670,2006-12-31
,,430858,2006-12-31
,,431323,2006-12-31
,,431350,2006-12-31
,,431743,2006-12-31
,,431846,2006-12-31
,,431958,2006-12-31
,,432012,2006-12-31
,,432058,2006-12-31
,,432432,2006-12-31
,,433158,2006-12-31
,,433354,2006-12-31
,,433439,2006-12-31
,,433505,2006-12-31
,,433550,2006-12-31
,,433608,2006-12-31
,,433859,2006-12-31
,,433943,2006-12-31
,,434203,2006-12-31
,,434539,2006-12-31
,,435059,2006-12-31
,,435152,2006-12-31
,,435255,2006-12-31
,,435349,2006-12-31
,,435358,2006-12-31
,,435666,2006-12-31
,,435750,2006-12-31
,,436131,2006-12-31
,,436159,2006-12-31
,,436252,2006-12-31
,,436542,2006-12-31
,,436711,2006-12-31
,,436739,2006-12-31
,,436823,2006-12-31
,,436953,2006-12-31
,,436971,2006-12-31
,,437044,2006-12-31
,,437053,2006-12-31
,,437138,2006-12-31
,,437231,2006-12-31
,,437455,2006-12-31
,,437521,2006-12-31
,,438050,2006-12-31
,,438238,2006-12-31
,,438265,2006-12-31
,,438434,2006-12-31
,,438715,2006-12-31
,,439132,2006-12-31
,,439338,2006-12-31
,,439356,2006-12-31
,,439404,2006-12-31
,,439459,2006-12-31
,,439730,2006-12-31
,,439860,2006-12-31
,,440110,2006-12-31
,,440259,2006-12-31
,,440352,2006-12-31
,,440446,2006-12-31
,,440857,2006-12-31
,,441050,2006-12-31
,,441078,2006-12-31
,,441135,2006-12-31
,,441256,2006-12-31
,,441359,2006-12-31
,,441434,2006-12-31
,,441630,2006-12-31
,,442039,2006-12-31
,,442057,2006-12-31
,,442244,2006-12-31
,,442534,2006-12-31
,,442655,2006-12-31
,,442749,2006-12-31
,,442758,2006-12-31
,,442776,2006-12-31
,,442806,2006-12-31
,,443148,2006-12-31
,,443205,2006-12-31
,,443353,2006-12-31
,,443447,2006-12-31
,,443625,2006-12-31
,,443634,2006-12-31
,,444051,2006-12-31
,,444257,2006-12-31
,,444350,2006-12-31
,,444556,2006-12-31
,,444677,2006-12-31
,,444958,2006-12-31
,,445843,2006-12-31
,,445852,2006-12-31
,,445955,2006-12-31
,,446130,2006-12-31
,,446149,2006-12-31
,,446336,2006-12-31
,,446877,2006-12-31
,,447034,2006-12-31
,,447070,2006-12-31
,,447100,2006-12-31
,,447342,2006-12-31
,,447351,2006-12-31
,,447557,2006-12-31
,,447874,2006-12-31
,,448040,2006-12-31
,,448554,2006-12-31
,,449038,2006-12-31
,,449430,2006-12-31
,,449832,2006-12-31
,,449841,2006-12-31
,,449850,2006-12-31
,,449926,2006-12-31
,,449953,2006-12-31
,,450034,2006-12-31
,,450632,2006-12-31
,,450641,2006-12-31
,,450650,2006-12-31
,,450669,2006-12-31
,,450753,2006-12-31
,,450856,2006-12-31
,,450959,2006-12-31
,,451068,2006-12-31
,,451246,2006-12-31
,,451853,2006-12-31
10000,1000,451965,2006-12-31
,,452104,2006-12-31
,,452159,2006-12-31
,,452270,2006-12-31
,,452739,2006-12-31
,,452841,2006-12-31
,,452850,2006-12-31
,,453026,2006-12-31
,,453147,2006-12-31
,,453446,2006-12-31
,,453839,2006-12-31
,,454340,2006-12-31
,,454434,2006-12-31
,,454546,2006-12-31
,,454658,2006-12-31
,,454742,2006-12-31
,,455150,2006-12-31
,,455253,2006-12-31
,,455459,2006-12-31
,,455534,2006-12-31
,,455552,2006-12-31
,,455945,2006-12-31
,,455972,2006-12-31
,,456045,2006-12-31
,,456054,2006-12-31
,,456157,2006-12-31
,,456250,2006-12-31
,,456344,2006-12-31
,,456447,2006-12-31
,,456456,2006-12-31
,,456474,2006-12-31
,,456755,2006-12-31
,,456960,2006-12-31
,,457060,2006-12-31
,,457220,2006-12-31
,,457426,2006-12-31
,,457547,2006-12-31
,,457659,2006-12-31
,,457752,2006-12-31
,,458049,2006-12-31
,,458142,2006-12-31
,,458263,2006-12-31
,,458544,2006-12-31
,,458553,2006-12-31
,,458665,2006-12-31
,,458946,2006-12-31
,,459046,2006-12-31
,,459130,2006-12-31
,,459354,2006-12-31
,,459372,2006-12-31
,,459448,2006-12-31
,,459644,2006-12-31
,,459671,2006-12-31
,,460033,2006-12-31
,,460332,2006-12-31
,,460341,2006-12-31
,,460350,2006-12-31
,,460556,2006-12-31
,,460770,2006-12-31
,,461058,2006-12-31
,,461245,2006-12-31
,,462756,2006-12-31
,,463203,2006-12-31
,,463342,2006-12-31
,,463605,2006-12-31
,,463650,2006-12-31
,,463735,2006-12-31
,,464255,2006-12-31
,,464536,2006-12-31
,,464750,2006-12-31
,,464853,2006-12-31
,,464956,2006-12-31
,,465038,2006-12-31
,,465243,2006-12-31
,,465337,2006-12-31
,,465524,2006-12-31
,,465542,2006-12-31
,,465618,2006-12-31
,,465672,2006-12-31
,,465757,2006-12-31
,,465850,2006-12-31
,,466044,2006-12-31
,,466240,2006-12-31
,,466549,2006-12-31
,,466642,2006-12-31
,,466754,2006-12-31
,,466857,2006-12-31
,,466932,2006-12-31
,,467144,2006-12-31
,,467265,2006-12-31
,,467658,2006-12-31
,,467733,2006-12-31
,,467957,2006-12-31
,,468655,2006-12-31
,,468673,2006-12-31
,,468806,2006-12-31
,,468954,2006-12-31
,,469250,2006-12-31
,,469308,2006-12-31
,,469362,2006-12-31
,,469559,2006-12-31
,,469737,2006-12-31
,,470032,2006-12-31
,,470050,2006-12-31
,,470434,2006-12-31
,,470452,2006-12-31
,,470724,2006-12-31
,,470836,2006-12-31
,,471057,2006-12-31
,,471217,2006-12-31
,,471749,2006-12-31
,,472018,2006-12-31
,,472045,2006-12-31
,,472148,2006-12-31
,,472250,2006-12-31
,,472335,2006-12-31
,,472353,2006-12-31
,,472531,2006-12-31
,,472616,2006-12-31
,,472643,2006-12-31
,,472652,2006-12-31
,,472858,2006-12-31
,,472951,2006-12-31
,,472979,2006-12-31
,,473042,2006-12-31
,,473257,2006-12-31
,,473266,2006-12-31
,,473341,2006-12-31
,,473501,2006-12-31
,,473930,2006-12-31
,,474058,2006-12-31
,,474245,2006-12-31
,,474254,2006-12-31
,,474357,2006-12-31
,,474450,2006-12-31
,,474544,2006-12-31
,,474656,2006-12-31
,,474759,2006-12-31
,,474825,2006-12-31
,,474919,2006-12-31
,,475046,2006-12-31
,,475215,2006-12-31
,,475345,2006-12-31
,,475354,2006-12-31
,,475363,2006-12-31
,,475550,2006-12-31
,,475653,2006-12-31
,,475756,2006-12-31
,,476070,2006-12-31
,,476276,2006-12-31
,,476342,2006-12-31
,,476445,2006-12-31
,,476454,2006-12-31
,,476539,2006-12-31
5230000,18813000,476810,2006-12-31
,,476968,2006-12-31
,,477059,2006-12-31
,,477303,2006-12-31
,,477321,2006-12-31
,,477349,2006-12-31
,,477376,2006-12-31
,,477639,2006-12-31
,,477648,2006-12-31
,,477657,2006-12-31
,,477844,2006-12-31
,,478140,2006-12-31
,,478195,2006-12-31
,,478252,2006-12-31
,,478430,2006-12-31
,,478449,2006-12-31
,,478533,2006-12-31
,,478766,2006-12-31
,,478944,2006-12-31
,,479053,2006-12-31
,,479071,2006-12-31
,,479268,2006-12-31
,,479446,2006-12-31
,,479455,2006-12-31
,,479567,2006-12-31
,,479754,2006-12-31
,,479839,2006-12-31
,,479914,2006-12-31
,,480059,2006-12-31
1237997,6820740,480228,2006-12-31
,,480246,2006-12-31
,,480330,2006-12-31
,,480433,2006-12-31
,,480723,2006-12-31
,,480750,2006-12-31
,,480817,2006-12-31
,,480853,2006-12-31
,,481140,2006-12-31
,,481159,2006-12-31
,,481177,2006-12-31
,,481225,2006-12-31
,,481355,2006-12-31
,,481430,2006-12-31
,,481542,2006-12-31
,,481551,2006-12-31
,,481627,2006-12-31
,,481748,2006-12-31
,,481878,2006-12-31
,,481944,2006-12-31
,,482053,2006-12-31
,,482156,2006-12-31
,,482370,2006-12-31
,,482446,2006-12-31
,,483032,2006-12-31
,,483274,2006-12-31
,,483537,2006-12-31
,,483751,2006-12-31
,,484057,2006-12-31
,,484141,2006-12-31
5339000,4904000,484422,2006-12-31
,,484927,2006-12-31
,,485054,2006-12-31
,,485139,2006-12-31
,,485214,2006-12-31
,,485353,2006-12-31
,,485456,2006-12-31
,,485559,2006-12-31
,,485652,2006-12-31
,,485858,2006-12-31
,,485867,2006-12-31
,,486248,2006-12-31
,,486752,2006-12-31
,,486837,2006-12-31
,,487142,2006-12-31
,,487236,2006-12-31
,,487357,2006-12-31
,,487843,2006-12-31
,,488055,2006-12-31
,,488167,2006-12-31
,,488318,2006-12-31
,,488420,2006-12-31
,,488439,2006-12-31
,,488653,2006-12-31
,,488756,2006-12-31
,,489016,2006-12-31
,,489128,2006-12-31
,,489155,2006-12-31
,,489249,2006-12-31
,,489548,2006-12-31
,,489623,2006-12-31
,,489641,2006-12-31
,,489735,2006-12-31
0,1808993,489913,2006-12-31
,,490179,2006-12-31
,,490348,2006-12-31
,,490450,2006-12-31
,,490535,2006-12-31
,,490544,2006-12-31
,,490843,2006-12-31
,,490937,2006-12-31
,,490955,2006-12-31
,,491224,2006-12-31
,,491251,2006-12-31
,,491402,2006-12-31
,,491653,2006-12-31
,,491774,2006-12-31
,,491822,2006-12-31
,,491934,2006-12-31
,,492650,2006-12-31
,,492810,2006-12-31
,,493013,2006-12-31
,,493077,2006-12-31
,,493143,2006-12-31
,,493152,2006-12-31
,,493741,2006-12-31
,,493844,2006-12-31
,,494168,2006-12-31
,,494261,2006-12-31
,,494654,2006-12-31
,,495044,2006-12-31
,,495277,2006-12-31
,,495352,2006-12-31
,,495419,2006-12-31
,,495558,2006-12-31
,,495857,2006-12-31
,,496171,2006-12-31
,,496434,2006-12-31
,,496845,2006-12-31
,,496957,2006-12-31
,,497039,2006-12-31
,,497404,2006-12-31
,,497655,2006-12-31
,,497851,2006-12-31
,,497954,2006-12-31
,,497972,2006-12-31
,,498148,2006-12-31
,,498317,2006-12-31
,,498362,2006-12-31
,,498456,2006-12-31
,,498531,2006-12-31
,,498625,2006-12-31
,,498746,2006-12-31
,,498942,2006-12-31
,,499154,2006-12-31
,,499239,2006-12-31
,,499453,2006-12-31
,,499501,2006-12-31
,,499538,2006-12-31
,,499743,2006-12-31
,,499752,2006-12-31
,,499855,2006-12-31
,,500050,2006-12-31
,,500256,2006-12-31
,,500407,2006-12-31
,,500658,2006-12-31
,,501039,2006-12-31
0,0,501105,2006-12-31
,,501132,2006-12-31
,,501459,2006-12-31
,,501655,2006-12-31
,,501758,2006-12-31
,,501767,2006-12-31
,,501815,2006-12-31
,,502111,2006-12-31
,,502353,2006-12-31
,,502447,2006-12-31
,,502559,2006-12-31
,,502652,2006-12-31
,,502746,2006-12-31
,,502849,2006-12-31
,,502858,2006-12-31
,,503453,2006-12-31
,,503547,2006-12-31
,,503640,2006-12-31
,,504142,2006-12-31
,,504311,2006-12-31
,,504535,2006-12-31
,,504647,2006-12-31
,,504713,2006-12-31
,,505242,2006-12-31
,,505550,2006-12-31
,,505831,2006-12-31
,,505916,2006-12-31
,,506052,2006-12-31
,,506249,2006-12-31
,,506838,2006-12-31
,,506922,2006-12-31
,,507068,2006-12-31
,,507152,2006-12-31
,,507330,2006-12-31
,,507349,2006-12-31
,,507509,2006-12-31
,,508270,2006-12-31
,,508346,2006-12-31
,,508355,2006-12-31
,,508841,2006-12-31
,,508878,2006-12-31
,,509138,2006-12-31
,,509231,2006-12-31
,,509400,2006-12-31
,,509642,2006-12-31
,,509811,2006-12-31
,,509857,2006-12-31
,,509950,2006-12-31
,,510330,2006-12-31
,,510648,2006-12-31
,,510871,2006-12-31
,,510938,2006-12-31
,,510947,2006-12-31
,,511618,2006-12-31
,,511832,2006-12-31
,,512839,2006-12-31
,,513050,2006-12-31
,,513256,2006-12-31
,,513322,2006-12-31
,,513340,2006-12-31
,,513546,2006-12-31
,,513854,2006-12-31
,,513920,2006-12-31
,,513957,2006-12-31
,,514048,2006-12-31
,,514057,2006-12-31
,,514066,2006-12-31
,,514132,2006-12-31
,,514253,2006-12-31
,,514356,2006-12-31
,,514440,2006-12-31
,,514655,2006-12-31
,,514936,2006-12-31
,,515054,2006-12-31
,,515250,2006-12-31
,,515353,2006-12-31
,,516154,2006-12-31
,,516305,2006-12-31
,,516855,2006-12-31
,,517049,2006-12-31
,,517348,2006-12-31
,,517357,2006-12-31
,,517423,2006-12-31
,,517441,2006-12-31
,,517834,2006-12-31
,,518037,2006-12-31
,,518354,2006-12-31
,,518877,2006-12-31
,,518952,2006-12-31
,,519146,2006-12-31
,,519267,2006-12-31
,,519360,2006-12-31
,,519445,2006-12-31
,,519874,2006-12-31
,,520003,2006-12-31
,,520423,2006-12-31
,,520777,2006-12-31
,,521064,2006-12-31
,,521158,2006-12-31
,,521251,2006-12-31
,,521608,2006-12-31
,,521756,2006-12-31
,,521804,2006-12-31
,,521952,2006-12-31
,,522034,2006-12-31
,,522043,2006-12-31
,,522146,2006-12-31
,,522454,2006-12-31
,,522557,2006-12-31
,,522605,2006-12-31
,,522669,2006-12-31
,,522753,2006-12-31
,,522847,2006-12-31
,,522856,2006-12-31
,,522959,2006-12-31
,,523152,2006-12-31
,,523161,2006-12-31
,,523648,2006-12-31
,,523714,2006-12-31
,,523974,2006-12-31
,,524252,2006-12-31
,,524579,2006-12-31
,,524757,2006-12-31
,,524766,2006-12-31
,,524953,2006-12-31
,,525053,2006-12-31
,,525156,2006-12-31
,,525352,2006-12-31
,,525446,2006-12-31
,,525455,2006-12-31
,,525549,2006-12-31
,,525950,2006-12-31
,,526135,2006-12-31
,,526229,2006-12-31
,,526452,2006-12-31
,,526519,2006-12-31
,,526751,2006-12-31
,,526854,2006-12-31
,,527057,2006-12-31
,,527507,2006-12-31
,,527600,2006-12-31
,,527749,2006-12-31
,,527954,2006-12-31
,,528102,2006-12-31
,,528241,2006-12-31
,,528568,2006-12-31
,,528616,2006-12-31
,,528746,2006-12-31
,,528849,2006-12-31
,,528858,2006-12-31
,,528960,2006-12-31
,,529172,2006-12-31
,,529341,2006-12-31
,,529659,2006-12-31
,,529846,2006-12-31
,,529855,2006-12-31
,,529958,2006-12-31
,,530655,2006-12-31
,,530703,2006-12-31
,,530851,2006-12-31
,,530954,2006-12-31
,,531157,2006-12-31
,,531250,2006-12-31
,,532042,2006-12-31
,,532453,2006-12-31
,,532752,2006-12-31
,,533124,2006-12-31
,,533227,2006-12-31
,,533535,2006-12-31
,,533740,2006-12-31
,,533759,2006-12-31
,,533852,2006-12-31
,,533928,2006-12-31
,,533937,2006-12-31
,,534055,2006-12-31
,,534242,2006-12-31
,,534345,2006-12-31
,,534466,2006-12-31
,,534653,2006-12-31
,,534756,2006-12-31
,,534859,2006-12-31
,,534877,2006-12-31
,,535034,2006-12-31
,,535258,2006-12-31
,,535463,2006-12-31
,,535641,2006-12-31
,,535753,2006-12-31
,,535856,2006-12-31
,,535931,2006-12-31
,,535940,2006-12-31
,,536059,2006-12-31
,,536349,2006-12-31
,,536479,2006-12-31
,,536527,2006-12-31
,,536554,2006-12-31
,,536853,2006-12-31
,,537038,2006-12-31
,,537243,2006-12-31
,,537355,2006-12-31
,,537449,2006-12-31
,,537458,2006-12-31
,,537551,2006-12-31
,,537560,2006-12-31
,,538222,2006-12-31
,,538240,2006-12-31
,,538352,2006-12-31
,,538754,2006-12-31
1318,1935,538802,2006-12-31
,,538950,2006-12-31
,,539032,2006-12-31
,,539340,2006-12-31
,,539452,2006-12-31
,,539667,2006-12-31
,,539872,2006-12-31
,,539939,2006-12-31
,,540056,2006-12-31
,,540542,2006-12-31
,,540551,2006-12-31
,,540739,2006-12-31
,,540850,2006-12-31
,,540926,2006-12-31
,,541035,2006-12-31
1425000,4618000,541101,2006-12-31
,,541231,2006-12-31
,,541437,2006-12-31
,,541642,2006-12-31
,,541754,2006-12-31
,,541857,2006-12-31
,,542153,2006-12-31
,,542340,2006-12-31
,,542443,2006-12-31
,,542528,2006-12-31
,,542537,2006-12-31
,,542649,2006-12-31
,,542667,2006-12-31
,,542854,2006-12-31
,,543253,2006-12-31
,,543262,2006-12-31
,,543459,2006-12-31
,,543637,2006-12-31
,,543945,2006-12-31
,,544335,2006-12-31
,,544447,2006-12-31
,,544652,2006-12-31
,,544951,2006-12-31
,,545042,2006-12-31
,,545154,2006-12-31
,,545604,2006-12-31
,,545846,2006-12-31
,,546003,2006-12-31
,,546320,2006-12-31
,,546432,2006-12-31
,,546535,2006-12-31
,,546544,2006-12-31
,,546647,2006-12-31
,,547251,2006-12-31
,,547279,2006-12-31
,,547550,2006-12-31
,,547840,2006-12-31
,,548052,2006-12-31
,,548203,2006-12-31
,,548267,2006-12-31
,,548351,2006-12-31
,,548641,2006-12-31
,,548771,2006-12-31
,,548829,2006-12-31
,,548838,2006-12-31
,,548856,2006-12-31
,,549358,2006-12-31
,,549545,2006-12-31
,,549826,2006-12-31
,,549862,2006-12-31
,,550327,2006-12-31
,,550354,2006-12-31
,,550448,2006-12-31
,,550653,2006-12-31
,,550756,2006-12-31
,,550952,2006-12-31
,,551016,2006-12-31
,,551315,2006-12-31
,,551454,2006-12-31
,,551557,2006-12-31
,,551904,2006-12-31
,,552059,2006-12-31
,,552161,2006-12-31
,,552451,2006-12-31
,,552545,2006-12-31
,,552657,2006-12-31
,,552732,2006-12-31
,,552956,2006-12-31
,,552974,2006-12-31
,,553038,2006-12-31
,,553766,2006-12-31
,,553926,2006-12-31
,,553944,2006-12-31
,,554268,2006-12-31
,,554343,2006-12-31
,,554745,2006-12-31
,,554848,2006-12-31
,,554857,2006-12-31
,,554941,2006-12-31
,,555005,2006-12-31
,,555238,2006-12-31
,,555256,2006-12-31
,,555658,2006-12-31
,,556011,2006-12-31
,,556459,2006-12-31
,,556815,2006-12-31
,,556936,2006-12-31
,,556945,2006-12-31
,,557317,2006-12-31
,,557438,2006-12-31
,,557858,2006-12-31
,,557933,2006-12-31
,,558257,2006-12-31
,,558462,2006-12-31
,,559553,2006-12-31
,,559777,2006-12-31
,,560214,2006-12-31
,,560353,2006-12-31
,,560438,2006-12-31
,,560830,2006-12-31
,,561145,2006-12-31
,,561239,2006-12-31
,,561574,2006-12-31
,,561659,2006-12-31
,,561864,2006-12-31
,,561958,2006-12-31
,,562058,2006-12-31
,,562553,2006-12-31
,,563233,2006-12-31
,,563336,2006-12-31
,,563457,2006-12-31
,,563756,2006-12-31
,,563774,2006-12-31
,,563907,2006-12-31
,,563934,2006-12-31
,,564052,2006-12-31
,,564155,2006-12-31
,,564324,2006-12-31
,,564463,2006-12-31
,,564557,2006-12-31
,,564678,2006-12-31
,,564771,2006-12-31
,,564838,2006-12-31
,,564856,2006-12-31
,,565143,2006-12-31
,,565152,2006-12-31
,,565536,2006-12-31
,,565750,2006-12-31
,,565844,2006-12-31
,,566056,2006-12-31
,,566243,2006-12-31
,,566458,2006-12-31
,,566551,2006-12-31
,,566953,2006-12-31
,,567231,2006-12-31
,,567240,2006-12-31
,,567736,2006-12-31
,,567754,2006-12-31
,,567905,2006-12-31
,,568126,2006-12-31
,,568135,2006-12-31
,,568144,2006-12-31
,,568238,2006-12-31
,,568359,2006-12-31
,,568443,2006-12-31
,,568470,2006-12-31
,,568751,2006-12-31
,,568854,2006-12-31
,,568939,2006-12-31
,,569253,2006-12-31
,,569422,2006-12-31
,,569459,2006-12-31
,,569534,2006-12-31
,,569945,2006-12-31
0,0,570231,2006-12-31
,,570558,2006-12-31
,,570651,2006-12-31
,,570745,2006-12-31
,,570848,2006-12-31
,,571135,2006-12-31
,,571153,2006-12-31
,,571265,2006-12-31
,,571443,2006-12-31
,,571920,2006-12-31
,,571957,2006-12-31
,,572338,2006-12-31
,,572347,2006-12-31
,,572374,2006-12-31
,,572459,2006-12-31
,,572655,2006-12-31
,,572776,2006-12-31
,,573036,2006-12-31
,,573335,2006-12-31
,,573559,2006-12-31
,,574051,2006-12-31
,,574471,2006-12-31
,,574556,2006-12-31
,,574949,2006-12-31
,,574976,2006-12-31
,,575133,2006-12-31
,,575254,2006-12-31
,,575348,2006-12-31
,,575375,2006-12-31
,,575647,2006-12-31
,,575656,2006-12-31
,,575759,2006-12-31
,,575834,2006-12-31
,,575955,2006-12-31
,,576037,2006-12-31
,,576130,2006-12-31
,,576354,2006-12-31
,,576439,2006-12-31
,,576541,2006-12-31
,,576608,2006-12-31
,,576644,2006-12-31
,,576653,2006-12-31
,,576710,2006-12-31
,,576952,2006-12-31
,,577128,2006-12-31
0,0,577137,2006-12-31
,,577230,2006-12-31
,,577472,2006-12-31
,,578116,2006-12-31
,,578237,2006-12-31
,,578255,2006-12-31
,,578554,2006-12-31
,,578741,2006-12-31
,,578862,2006-12-31
,,579140,2006-12-31
,,579319,2006-12-31
,,579364,2006-12-31
,,579636,2006-12-31
,,580155,2006-12-31
,,580548,2006-12-31
,,580623,2006-12-31
,,580726,2006-12-31
,,580847,2006-12-31
,,581237,2006-12-31
,,581358,2006-12-31
,,582177,2006-12-31
,,582234,2006-12-31
,,582654,2006-12-31
,,582766,2006-12-31
,,582953,2006-12-31
,,583138,2006-12-31
,,583268,2006-12-31
,,583352,2006-12-31
,,583745,2006-12-31
,,583754,2006-12-31
,,583905,2006-12-31
,,584377,2006-12-31
,,584724,2006-12-31
,,584920,2006-12-31
,,585235,2006-12-31
,,585749,2006-12-31
,,586027,2006-12-31
,,586175,2006-12-31
,,586205,2006-12-31
,,586241,2006-12-31
,,586335,2006-12-31
,,586858,2006-12-31
,,586960,2006-12-31
,,587350,2006-12-31
,,587574,2006-12-31
,,587677,2006-12-31
,,587743,2006-12-31
,,587752,2006-12-31
,,587800,2006-12-31
,,588058,2006-12-31
,,588245,2006-12-31
,,588348,2006-12-31
,,588441,2006-12-31
,,588553,2006-12-31
,,589158,2006-12-31
,,589439,2006-12-31
,,589523,2006-12-31
,,589943,2006-12-31
,,590145,2006-12-31
,,590220,2006-12-31
,,590248,2006-12-31
,,590640,2006-12-31
,,590855,2006-12-31
,,590949,2006-12-31
,,591209,2006-12-31
,,591320,2006-12-31
,,591357,2006-12-31
,,591366,2006-12-31
,,591740,2006-12-31
,,591825,2006-12-31
,,591852,2006-12-31
,,591937,2006-12-31
,,592439,2006-12-31
,,592448,2006-12-31
,,592550,2006-12-31
,,592644,2006-12-31
,,592831,2006-12-31
,,592859,2006-12-31
,,593007,2006-12-31
,,593052,2006-12-31
,,593249,2006-12-31
,,593333,2006-12-31
,,593351,2006-12-31
,,593753,2006-12-31
,,593771,2006-12-31
,,593865,2006-12-31
,,593940,2006-12-31
,,593977,2006-12-31
,,594433,2006-12-31
,,594451,2006-12-31
,,594853,2006-12-31
,,594938,2006-12-31
,,594947,2006-12-31
,,595038,2006-12-31
,,595337,2006-12-31
,,595430,2006-12-31
,,595449,2006-12-31
,,595560,2006-12-31
,,595869,2006-12-31
,,595944,2006-12-31
,,595953,2006-12-31
