"IDRSSD"	RCON5562	RCON5563	RCON5564	RCON5565	RCON5566	RCON5567	RCON5568	RCON5569	RCON5570	RCON5571	RCON5572	RCON5573	RCON5574	RCON5575	RCON5576	RCON5577	RCON5578	RCON5579	RCON5580	RCON5581	RCON5582	RCON5583	RCON5584	RCON5585	RCON5586	RCON5587	RCON5588	RCON5589	RCON6860	RCON6999	
334648			10	295	1	110	1	355	78	1252	4	309	3	417			64	2637	37	4358	17	4526	152	3691	38	3766	15	3847	false	false	
334657	82	295	0	0	0	0	0	0	0	0	0	0	0	0	121	285	0	0	0	0	0	0	0	0	0	0	0	0	true	true	
334750	0	0	165	7073	107	14834	84	30672	1070	22247	151	17688	79	28754	0	0	27	1051	17	2402	11	3907	59	1435	19	2820	8	3874	false	false	
335346	0	0	35	1155	9	957	8	2690	165	2688	20	2382	6	1587	0	0	40	1297	9	1031	4	1073	205	4354	43	4388	33	8177	false	false	
335355	0	0	47	1858	20	2589	10	4151	227	4858	23	2212	14	3482	0	0	25	1120	29	3633	3	1048	143	3478	34	3510	11	2676	false	false	
335757	10	40	0	0	0	0	0	0	0	0	0	0	0	0	7	41	0	0	0	0	0	0	0	0	0	0	0	0	true	true	
336071	0	0	4	264	10	1554	12	3727	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	
336147	0	0	56	2434	35	3437	21	6406	82	916	0	0	0	0	108	176	0	0	0	0	0	0	0	0	0	0	0	0	true	false	
336361	51	380															7	444	7	1148	1	302	44	763	5	380	2	482	false	true	
336576	0	0	64	3347	22	3023	25	15045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	
336932	0	0	65	2673	84	14683	118	58123	452	11871	88	14951	107	50114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	
336950	6	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	280	7	951	3	925	71	1487	10	1396	3	863	false	true	
337247	0	0	9	315	1	232	2	716	45	794	10	1486	3	935	0	0	16	562	7	716	1	140	90	1892	7	1132	1	248	false	false	
337340	0	0	3	102	11	1773	17	6528	30	667	7	758	2	583	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	
337733	0	0	60	2675	40	5201	13	6730	169	4496	20	2707	11	4680	0	0	107	2250	7	954	2	755	12	146	0	0	0	0	false	false	
337966	24	39	0	0	0	0	0	0	0	0	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0	true	true	
338178	0	0	1	87	4	522	1	187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	
338646	232	328	0	0	0	0	0	0	0	0	0	0	0	0	252	218	0	0	0	0	0	0	0	0	0	0	0	0	true	true	
338758	0	0	78	2931	51	7148	23	9351	330	8801	106	11368	55	17250	0	0	21	903	18	2335	8	1592	94	1718	28	2405	11	2487	false	false	
338851	0	0	7	223	11	1642	16	7049	79	2043	24	4014	21	6537	0	0	1	22	0	0	0	0	0	0	0	0	0	0	false	false	
338945	0	0	45	1404	13	1900	4	1518	104	1475	12	959	6	1327	0	0	24	1033	7	1003	6	1778	163	2825	11	1046	1	260	false	false	
339054	3	59	0	0	0	0	0	0	0	0	0	0	0	0	9	164	0	0	0	0	0	0	0	0	0	0	0	0	true	true	
339353	0	0	5	175	3	201	10	1847	20	298	8	1008	9	1691	0	0	9	287	2	88	7	561	24	478	18	649	25	1286	false	false	
339456	0	0	97	3677	58	7595	20	8807	440	8491	38	3908	23	7409	0	0	36	1332	9	977	1	382	21	381	3	359	0	0	false	false	
339607	0	0	24	1243	57	8050	44	18665	65	1278	7	925	5	1226	1	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	
339773	0	0	4	136	4	576	26	11095	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	
339858	0	0	224	11736	292	50285	361	186874	1822	60207	503	81956	571	287183	0	0	17	680	5	878	1	448	40	1275	15	2308	4	1217	false	false	
339951	0	0	12	430	31	4157	57	23834	161	4083	62	5922	58	13340	0	0	1	50	0	0	0	0	0	0	0	0	0	0	false	false	
340135	0	0	88	4062	82	10677	93	38473	387	9684	57	6961	50	17999	0	0	10	356	3	375	0	0	1	87	52	1061	0	0	false	false	
340144	0	0	72	3215	81	11209	88	38935	469	9710	113	11879	97	28958	0	0	0	0	0	0	0	0	9	214	6	925	2	487	false	false	
340256	0	0	47	2308	65	8402	161	107684	142	3445	47	4713	48	25663	0	0	1	79	0	0	0	0	10	247	0	0	0	0	false	false	
340443	0	0	24	654	4	297	2	439	25	353	3	204	0	0	0	0	19	592	1	114	0	0	3	5	0	0	0	0	false	false	
340555	0	0	9	348	9	1122	17	6562	38	750	6	995	5	1790	0	0	30	1012	26	3679	9	1704	45	866	6	889	2	18	false	false	
340649	0	0	28	1188	15	2350	22	7537	195	3913	16	1845	8	2605	112	490	0	0	0	0	0	0	0	0	0	0	0	0	true	false	
340742	0	0	26	1023	34	4089	52	20865	149	3397	38	2918	48	15989	0	0	4	208	1	95	0	0	10	198	6	640	0	0	false	false	
340751	594	572	0	0	0	0	0	0	0	0	0	0	0	0	82	437	0	0	0	0	0	0	0	0	0	0	0	0	true	true	
341310	0	0	19	1300	49	8303	22	8686	128	3577	17	2399	7	2377	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	
341851	27	182													110	470													true	true	
341918	0	0	163	7233	89	11680	42	18575	226	3998	22	2164	11	5944	0	0	12	484	8	1122	5	2158	5	62	0	0	0	0	false	false	
341954	0	0	9	188	2	169	0	0	18	445	4	345	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	true	false	
341972	0	0	17	607	9	1438	7	2958	12	368	5	681	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	true	false	
342054	0	0	125	4235	59	7609	40	13155	248	4993	20	2428	18	5211	0	0	17	670	6	851	1	259	6	50	0	0	0	0	false	false	
342175	0	0	20	974	35	4880	51	24945	381	4944	16	1737	8	2748	0	0	0	0	1	110	0	0	0	0	0	0	0	0	false	false	
342362	0	0	27	1023	12	1991	7	3049	79	1757	6	808	2	1010	0	0	31	1213	18	1844	15	4026	191	4700	17	2013	6	1734	false	false	
342410			231	7676	183	25042	170	57474	418	8459	82	7561	50	14426			8	400	5	368	9	3457	5	46	0	0	0	0	false	false	
342634	0	0	1040	37820	766	91633	770	302423	5990	114382	826	75449	940	175473	0	0	468	13269	120	12913	87	26383	499	7832	40	3813	52	13033	false	false	
342643	0	0	44	2361	33	4838	33	13438	146	4645	20	2402	16	4767	0	0	9	305	8	1425	6	1655	16	401	3	273	3	1327	false	false	
343051	24	108													7	85													true	true	
343248	7	52	0	0	0	0	0	0	0	0	0	0	0	0	37	129	0	0	0	0	0	0	0	0	0	0	0	0	true	true	
343257	0	0	18	574	9	1388	10	3849	94	2682	0	0	0	0	0	0	32	1633	14	2183	3	912	224	5188	13	1724	0	0	false	false	
343314	144	120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	376	5	225	0	0	0	0	false	true	
343341			10	669	10	1566	18	10925	12	550	6	1286	11	7346			0	0	2	438	1	400	0	0	0	0	0	0	false	false	
343556	0	0	59	2020	35	4363	29	10620	98	1958	25	2122	22	5751	0	0	7	333	2	261	1	395	12	335	5	478	2	698	false	false	
343770	0	0	6	194	2	315	3	958	0	0	0	0	0	0	0	0	12	412	10	968	1	280	0	0	0	0	0	0	false	false	
343903	0	0	20	954	10	1151	11	3949	105	2024	9	1065	2	336	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	
343958	0	0	22	931	8	1176	2	773	53	1414	11	1074	7	1671	0	0	8	449	18	2558	10	2835	29	672	8	880	18	4382	false	false	
344236	0	0	29	1447	33	4357	39	13773	69	966	11	1083	4	1172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	
344423	16	44	0	0	0	0	0	0	0	0	0	0	0	0	6	17	0	0	0	0	0	0	0	0	0	0	0	0	true	true	
344647	0	0	143	8229	58	7356	53	24606	314	7559	47	5408	52	18283	0	0	98	3546	47	4341	14	2392	316	5690	28	2511	12	1697	false	false	
344674	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	true	
344816			181	5324	43	5150	31	12538	208	2660	13	1305	6	1946			43	1443	12	1213	2	839	78	663	1	140	0	0	false	false	
344852	40	594	0	0	0	0	0	0	0	0	0	0	0	0	32	543	0	0	0	0	0	0	0	0	0	0	0	0	true	true	
345149	0	0	11	399	6	743	2	648	37	555	4	431	0	0	0	0	18	742	11	1587	1	327	109	1255	0	0	0	0	false	false	
345309	0	0	53	2869	86	11120	94	32907	264	7147	65	7008	32	7937	0	0	0	0	1	123	0	0	1	7	0	0	0	0	false	false	
345345	0	0	49	2199	36	4869	24	9280	317	7293	50	6501	24	10063	0	0	83	3978	88	12355	39	10377	590	15512	65	8087	17	4894	false	false	
345747	0	0	42	1798	28	3518	16	3610	163	3824	31	2766	12	3390	0	0	25	999	34	3335	7	2255	105	2373	27	2331	6	1342	false	false	
345756	0	0	72	3264	47	7822	36	18196	164	2913	28	2474	22	6357	0	0	4	156	0	0	1	500	0	0	0	0	0	0	false	false	
346566	0	0	6	100	16	2322	15	4079	85	1579	6	845	2	550	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	
347022	0	0	91	3319	52	7075	39	16289	271	4756	20	2346	5	1409	19	21	0	0	0	0	0	0	0	0	0	0	0	0	true	false	
347639	0	0	14	865	23	3106	72	34521	178	4711	42	5459	39	14167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	
347657	9	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	223	11	1329	3	537	119	1982	21	2330	13	3054	false	true	
347956	0	0	15	727	37	5023	37	14778	102	2774	35	3657	40	13425	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	
348159			13	512	14	1786	12	5721	221	3883	38	3343	23	8113			36	547	7	798	2	414	1	30	7	1201	3	510	false	false	
348207	0	0	0	0	2	431	23	11877	21	417	0	0	2	203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	
348458	0	0	6	241	19	2877	29	9522	172	4505	42	4632	27	8725	0	0	0	0	0	0	1	300	0	0	0	0	0	0	false	false	
348542	0	0	27	1365	20	2891	13	4525	147	4674	40	5697	30	10102	0	0	3	150	1	114	2	462	5	168	3	171	0	0	false	false	
348551	0	0	43	1936	41	6092	42	21480	440	20491	31	4590	19	9035	0	0	13	606	5	743	0	0	2	59	0	0	0	0	false	false	
348720	0	0	138	6359	93	12843	102	45282	334	7637	66	6122	58	12777	0	0	0	0	0	0	0	0	1	20	0	0	0	0	false	false	
348748	0	0	54	2159	44	5103	29	10426	192	3437	44	4220	16	6039	0	0	24	855	21	2210	5	1710	29	955	10	1298	7	3105	false	false	
349129	0	0	57	2325	24	3157	10	4698	128	1750	9	1168	2	893	16	3	0	0	0	0	0	0	0	0	0	0	0	0	true	false	
349165	0	0	38	1428	20	2504	13	5090	150	2681	15	1283	3	1070	0	0	39	1521	15	1656	0	0	66	1119	2	152	0	0	false	false	
349343	0	0	34	1710	16	3146	33	10455	93	3072	18	2579	30	12380	0	0	25	1166	11	1706	5	1848	28	634	1	250	1	468	false	false	
349370	0	0	14	659	33	4442	56	25882	56	1283	10	422	11	2983	0	0	1	81	1	109	0	0	0	0	0	0	0	0	false	false	
350433	0	0	31	1259	21	2836	15	6241	76	1705	21	2556	10	4038	0	0	1	8	0	0	0	0	0	0	0	0	0	0	false	false	
350657	48	89	0	0	0	0	0	0	0	0	0	0	0	0	48	60	0	0	0	0	0	0	0	0	0	0	0	0	true	true	
350750	0	0	17	770	43	5796	46	19256	206	5751	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	
351131	0	0	43	539	5	534	11	5914	69	1719	8	1371	8	3571	0	0	0	0	0	0	0	0	1	1	0	0	0	0	false	false	
351207	0	0	49	2487	77	9893	78	30597	361	7011	56	5483	36	7429	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	
351355	0	0	21	674	5	643	1	239	89	1914	16	1888	5	2350	0	0	1	28	1	120	0	0	0	0	0	0	0	0	false	false	
351560	0	0	2	173	3	532	24	10947	67	2944	47	6200	54	18996	0	1	0	0	0	0	0	0	0	0	0	0	0	0	true	false	
351850	0	0	137	4395	48	7195	29	16837	422	7927	18	2428	15	8207	0	0	29	1007	5	689	7	2816	105	1005	1	166	0	0	false	false	
352035	0	0	0	0	5	674	9	4581	13	329	8	834	8	2357	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	
352651			1	13	0	0	0	0	14	209	4	412	4	487			1	47	0	0	0	0	11	71	0	0	3	449	false	false	
352745	0	0	26	1011	4	574	5	1931	139	3308	5	773	6	2842	52	78	0	0	0	0	0	0	0	0	0	0	0	0	true	false	
352772	0	0	134	6409	261	37108	312	141275	907	26199	443	48141	396	124062	0	0	13	546	33	4426	18	4959	150	4581	82	8589	73	15338	false	false	
352820	0	0	36	1475	22	2330	7	2164	68	1579	13	1742	12	4167	0	0	0	0	0	0	1	442	0	0	0	0	0	0	false	false	
352857			86	1525	89	7321	90	28896	194	4269	25	4019	17	6818			0	0	3	360	0	0	0	0	0	0	0	0	false	false	
353023	0	50													24	0													true	true	
353069	0	0	20	762	2	245	36	22275	69	666	3	328	1	200	38	151	0	0	0	0	0	0	0	0	0	0	0	0	true	false	
353238			204	5965	37	4712	28	11528	128	2794	7	1114	2	942	0	2													true	false	
353322	0	0	0	0	0	0	0	0	50	1285	8	1208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	
353359			61	1783	32	4344	37	18257	59	1149	10	1115	9	3680			2	15	3	330	1	292	4	78	0	0	0	0	false	false	
353546	0	0	26	1081	18	2636	12	5836	193	4457	22	2631	16	4380	0	0	21	785	20	2192	4	1325	123	2587	28	2336	8	2283	false	false	
353555	0	0	201	6543	111	13168	90	33461	1942	46962	225	24325	152	41773	0	0	13	348	12	1423	3	868	70	1591	36	2790	30	4527	false	false	
353724	0	0	52	2177	50	7001	58	21923	324	6540	52	4959	16	4821	0	0	3	151	4	813	1	199	20	360	2	191	0	0	false	false	
353751	0	0	83	3542	62	9493	91	38137	258	5104	79	7205	58	15852	0	0	58	2544	39	4997	17	4359	188	3926	55	5498	22	4701	false	false	
353957	0	0	12	234	0	0	0	0	60	1208	5	293	0	0	0	0	25	1278	7	943	1	285	108	2691	12	1369	4	543	false	false	
354057	0	0	17	642	14	1982	9	3985	78	1889	14	1337	7	2030	0	0	0	0	0	0	1	358	0	0	0	0	0	0	false	false	
354253	0	0	0	0	2	261	0	0	30	698	6	533	1	28	0	0	10	474	6	736	3	1021	27	541	15	1899	14	2854	false	false	
354310	0	0	103	4213	156	19398	235	93446	814	16209	331	35294	294	79793	0	0	0	0	0	0	1	257	0	0	0	0	0	0	false	false	
354552	0	0	34	1062	20	2460	18	5023	188	3317	21	2610	5	2581	0	0	88	3067	29	3451	1	267	268	4875	21	2384	6	1562	false	false	
354851	0	0	14	422	1	186	3	1295	110	2217	9	975	2	400	0	0	78	2945	10	1507	1	311	359	4865	16	2097	4	1358	false	false	
354954	0	0	16	484	1	239	1	695	48	566	3	325	0	0	0	0	32	1211	30	4364	6	1584	153	2565	20	2427	5	1097	false	false	
355120	0	0	170	14453	149	22196	121	37356	1784	7268	244	6604	105	9347	0	0	20	697	7	689	2	312	127	474	10	120	2	500	false	false	
355559	0	0	57	1812	29	3886	23	7451	237	6120	81	8735	57	15591	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	
355737	6	39	0	0	0	0	0	0	0	0	0	0	0	0	8	47	0	0	0	0	0	0	0	0	0	0	0	0	true	true	
355746	0	0	40	1557	15	1518	13	5556	107	2016	21	1848	11	2137	0	0	18	509	11	1421	9	2428	57	1106	25	2379	29	6374	false	false	
355821			47	1594	35	4316	57	25346	76	1806	16	2101	7	1636			14	409	5	684	2	673	16	234	4	549	0	0	false	false	
355858	0	0	79	2708	86	10912	74	31204	409	13046	84	9394	77	33009	0	0	71	2882	47	6075	15	3851	635	13243	118	11749	18	4446	false	false	
356145	6	49	0	0	0	0	0	0	0	0	0	0	0	0	13	68	0	0	0	0	0	0	0	0	0	0	0	0	true	true	
356239	0	0	31	1476	30	3797	17	5241	224	4712	34	3925	22	6760	0	0	65	2646	42	5584	19	7833	497	10343	99	9363	35	5968	false	false	
356659	0	0	46	1486	19	2800	14	5870	148	2444	16	1751	11	3657	0	0	55	2510	28	3504	3	755	96	1650	12	1217	3	253	false	false	
356752	41	106													3	5													true	true	
356949			12	555	15	2050	12	4570	71	1460	9	903	7	1839			18	696	8	896	1	273	26	463	5	690	0	0	false	false	
357049	0	0	115	3634	70	8180	50	26312	378	6161	28	2880	9	4614	0	0	14	377	4	551	0	0	31	347	0	0	0	0	false	false	
357151	0	0	47	1393	12	1624	12	5472	180	3885	20	2835	7	2746	0	0	13	432	3	425	2	373	32	560	2	232	0	0	false	false	
357375	0	0	8	377	16	1195	15	4909	207	6294	112	11415	88	27459	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	
357432	0	0	124	4593	60	8689	49	16636	159	3073	12	1223	4	1050	0	0	1	93	1	145	1	425	0	0	0	0	0	0	false	false	
357526	0	0	38	1111	26	3540	21	8805	293	5374	12	1358	3	1203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	
357553	0	0	17	614	13	1304	9	1063	100	1736	26	607	24	2055	0	0	20	796	29	2430	33	4908	122	2260	81	3435	73	4106	false	false	
357740			12	835	24	4626	47	21819	199	5887	35	5565	16	2016															false	false	
357777	0	0	52	2105	23	5368	7	4991	30	1523	3	236	1	261	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	
357834	0	0	17	621	6	787	9	3792	84	1217	6	964	3	703	0	0	38	1793	23	3083	7	2049	106	1781	7	950	3	649	false	false	
357937	0	0	57	2276	45	5833	67	25368	148	3125	14	1572	4	1074	0	1	0	0	0	0	0	0	0	0	0	0	0	0	true	false	
358112	54	246	0	0	0	0	0	0	0	0	0	0	0	0	80	169	0	0	0	0	0	0	0	0	0	0	0	0	true	true	
358149	0	0	9	116	1	93	1	439	47	685	1	230	0	0	0	0	13	492	6	787	2	724	103	1855	2	198	0	0	false	false	
358233	0	0	99	3222	29	4079	10	3835	78	1580	11	1133	1	151	0	0	28	724	9	898	3	1233	27	367	2	252	0	0	false	false	
358448	0	0	23	1154	6	765	5	2007	32	455	0	0	2	465	0	0	6	216	1	54	1	456	4	68	0	0	2	241	false	false	
358635			492	17664	346	45338	217	81861	1011	20238	175	19691	104	33998			38	1362	13	1079	8	2309	44	904	10	916	4	948	false	false	
358756	0	0	36	1171	3	367	2	776	57	1088	7	977	5	1602	0	0	32	1166	11	1260	1	278	78	1694	14	1380	15	2891	false	false	
359070	16	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	true	
359324	22	18	0	0	0	0	0	0	0	0	0	0	0	0	17	61	0	0	0	0	0	0	0	0	0	0	0	0	true	true	
359351	0	0	6	321	6	543	6	1503	100	1696	5	417	0	0	39	167	0	0	0	0	0	0	0	0	0	0	0	0	true	false	
359360	25	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	true	
359650	38	35	0	0	0	0	0	0	0	0	0	0	0	0	26	46	0	0	0	0	0	0	0	0	0	0	0	0	true	true	
359744	0	0	26	792	3	348	0	0	54	979	0	0	0	0	0	0	14	580	4	505	1	359	110	1526	2	244	1	130	false	false	
359838	12	206													13	91													true	true	
359847	0	0	47	1851	22	2916	14	6870	112	2594	14	1828	21	5350	0	0	22	873	8	951	0	0	57	1369	20	2006	9	2508	false	false	
359856	0	0	0	0	0	0	0	0	9	247	0	0	1	316	0	0	1	21	1	132	0	0	19	406	5	691	0	0	false	false	
359959	0	0	19	1463	14	1866	8	2158	27	606	6	942	8	2090	11	31	0	0	0	0	0	0	0	0	0	0	0	0	true	false	
360777	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	true	
360834			32	1058	9	1266	6	1680	75	1259	6	593	6	2199															false	false	
360843	0	0	6	198	6	791	2	1101	62	1176	8	706	2	927	0	0	10	344	2	265	0	0	4	59	0	0	1	260	false	false	
360955	8	65	0	0	0	0	0	0	0	0	0	0	0	0	25	157	0	0	0	0	0	0	0	0	0	0	0	0	true	true	
361055	0	0	208	7661	107	12944	107	42989	782	16544	100	13531	70	23871	1	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	
361167	0	0	181	7014	141	19387	125	51762	1270	28513	151	20038	67	26391	0	0	9	249	3	431	1	263	14	289	2	389	0	0	false	false	
361279			19	691	9	1062	4	1844	70	1972	18	2147	11	4064			5	141	2	241	2	988	21	228	0	0	0	0	false	false	
361354			18	565	1	84	1	449	25	462	2	157	1	799			27	966	8	1416	6	1604	71	1379	5	582	3	740	false	false	
361439	0	0	29	1113	84	3485	21	15906	155	4232	19	3441	11	5522	0	0	22	1008	10	1246	4	968	6	225	0	0	0	0	false	false	
361457	0	0	55	1849	16	2470	34	15146	142	3016	20	1678	13	5620	0	0	34	1043	12	1335	9	2587	67	1612	19	2111	5	915	false	false	
361541	0	0	50	4105	13	1951	14	9022	110	1165	14	1119	7	2753	0	0	8	764	5	1083	0	0	47	698	12	879	3	941	false	false	
361653	0	0	96	3965	48	6453	24	7577	400	10377	99	13433	60	21108	0	0	2	84	3	315	1	314	56	2195	18	2201	9	2066	false	false	
362007	0	0	175	6498	208	25583	405	165864	1743	46701	504	46652	355	137165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	
362043	0	0	1	45	2	387	2	1069	12	154	3	344	0	0	0	0	7	352	6	698	1	68	29	650	4	711	1	234	false	false	
362052	0	0	67	2600	26	3404	16	4593	121	2049	12	879	3	607	0	0	15	671	4	433	1	425	66	1042	6	677	1	270	false	false	
362155	0	0	29	1321	13	1533	8	3225	370	6093	26	3374	7	2849	0	0	11	460	1	81	1	438	240	2950	6	714	1	50	false	false	
362445	0	0	808	33281	791	100474	698	261152	13091	146716	562	56058	552	159470	0	0	499	18286	286	33057	63	17923	556	13573	113	13361	22	5611	false	false	
362717			148	5928	115	14840	67	28260	375	6908	58	6155	42	14736			72	2635	51	5539	9	2008	97	1828	12	1267	2	196	false	false	
362753	0	0	39	2063	30	3972	10	3276	138	3337	13	1616	6	2061	0	0	12	490	10	1195	1	87	120	1976	6	800	0	0	false	false	
362856	0	0	49	2049	11	1167	2	582	49	797	2	100	0	0	0	0	4	107	2	169	0	0	16	236	4	483	5	1354	false	false	
362940	0	0	14	653	7	1239	4	1612	71	1516	4	336	2	559	0	0	8	343	5	690	2	530	15	297	0	0	0	0	false	false	
363264	90	50	0	0	0	0	0	0	0	0	0	0	0	0	54	88	0	0	0	0	0	0	0	0	0	0	0	0	true	true	
363415	0	0	462	17800	388	37582	636	174674	3889	72166	1021	83480	982	229567	0	0	1	31	1	141	2	718	0	0	0	0	0	0	false	false	
363442	8	19	0	0	0	0	0	0	0	0	0	0	0	0	39	19	0	0	0	0	0	0	0	0	0	0	0	0	true	true	
363648	0	0	18	684	13	1309	5	1872	116	1865	14	1237	2	521	102	414													true	false	
363657	0	0	75	3174	69	8812	45	17694	610	11316	49	5839	34	14253	0	0	34	1300	5	460	2	594	205	3001	11	1144	4	1185	false	false	
363956	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	
364056	0	0	2	95	3	552	8	3069	26	876	8	1153	5	2095	0	0	0	0	0	0	1	267	0	0	0	0	0	0	false	false	
364131	0	0	67	2594	28	4477	19	5938	225	5314	6	632	5	2655	177	87	0	0	0	0	0	0	0	0	0	0	0	0	true	false	
364337	35	100															18	796	14	1630	2	664	40	874	10	1127	1	249	false	true	
364430	0	0	28	1011	19	2260	11	3451	94	1917	6	630	4	530	0	0	8	185	1	118	1	200	13	196	0	0	0	0	false	false	
364449	0	0	350	16499	323	49377	330	126616	1212	26999	128	13721	105	25872	0	0	3	145	2	348	1	278	56	1576	8	1176	2	789	false	false	
364850	0	0	23	842	14	1730	19	6057	76	1297	10	869	5	1378	4	6	0	0	0	0	0	0	0	0	0	0	0	0	true	false	
364971	0	0	5	191	3	407	0	0	3	95	3	352	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	
365325			75	2558	154	18098	253	104023	793	13781	279	18194	299	57301															false	false	
365455	0	0	50	2082	48	7519	48	20414	356	10501	95	10422	59	18759	0	0	15	384	4	353	3	749	125	2173	14	1601	3	788	false	false	
365651	0	0	8	321	3	476	5	1623	84	980	2	193	1	221	0	0	1	20	0	0	1	318	0	0	0	0	0	0	false	false	
365745	0	0	39	1615	22	3224	15	5464	67	1710	17	1982	4	740	9	19													true	false	
365848	21	139	0	0	0	0	0	0	0	0	0	0	0	0	10	38	0	0	0	0	0	0	0	0	0	0	0	0	true	true	
365941	0	0	27	976	9	1433	5	1513	45	1191	12	1478	6	2126	0	0	6	230	1	69	0	0	10	422	2	275	0	0	false	false	
365950	0	0	41	1361	18	2380	21	8169	122	1734	9	1306	2	403	0	0	20	672	6	723	3	430	49	573	1	119	2	684	false	false	
366078	0	0	206	9501	114	15653	72	28606	258	4636	28	3311	11	3402	0	4	0	0	0	0	0	0	0	0	0	0	0	0	true	false	
366238	0	0	176	6858	114	14308	83	31698	462	7749	38	4031	19	4797	0	0	90	3075	46	6712	56	17919	177	2408	0	0	0	0	false	false	
366247			24	644	2	354	0	0	149	3494	9	1320	7	2598			62	3018	29	4944	2	688	469	8195	5	854	1	337	false	false	
366359	29	302	0	0	0	0	0	0	0	0	0	0	0	0	63	320	0	0	0	0	0	0	0	0	0	0	0	0	true	true	
366658	0	0	71	1933	19	2040	3	1674	166	4207	31	3986	20	10497	69	85	0	0	0	0	0	0	0	0	0	0	0	0	true	false	
366854	0	0	18	692	6	640	12	4170	137	2042	6	625	21	7615	0	0	21	574	2	307	0	0	51	626	1	50	0	0	false	false	
367150	27	95	0	0	0	0	0	0	0	0	0	0	0	0	79	219	0	0	0	0	0	0	0	0	0	0	0	0	true	true	
367208	0	0	35	1739	86	11591	113	52688	156	4295	40	4488	42	12192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	
367244	0	0	7	132	3	322	3	775	22	258	2	169	3	10	0	0	30	1069	23	2333	5	1584	55	947	3	53	2	597	false	false	
367431	364	342	0	0	0	0	0	0	0	0	0	0	0	0	7	12	0	0	0	0	0	0	0	0	0	0	0	0	true	true	
367543	0	0	34	1407	12	2312	17	9484	99	2735	31	4964	26	13175	0	0	79	4368	40	6696	17	5859	181	5898	37	5644	12	3974	false	false	
367552			1	1	0	0	0	0	32	378	6	691	0	0	4	66													true	false	
367673	0	0	9	523	12	1753	55	28295	7	231	4	597	2	1916	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	
367851	0	0	23	973	26	4043	29	11630	84	2338	28	4006	21	6339	0	0	0	0	6	799	1	320	1	16	1	80	0	0	false	false	
367954	381	156	0	0	0	0	0	0	0	0	0	0	0	0	11	85	0	0	0	0	0	0	0	0	0	0	0	0	true	true	
368054	34	98	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	957	13	2143	5	1770	139	3179	20	3239	2	579	false	true	
368111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	
368175	0	0	119	5621	85	13854	82	41140	368	9603	48	7414	29	12315	0	0	11	478	7	1264	1	405	8	245	0	0	0	0	false	false	
