"IDRSSD"	RCFD0071	RCFD0081	RCFD0426	RCFD1754	RCFD1773	RCFD2130	RCFD2145	RCFD2150	RCFD2155	RCFD2160	RCFD2170	RCFD2920	RCFD2930	RCFD2948	RCFD3000	RCFD3123	RCFD3163	RCFD3190	RCFD3200	RCFD3210	RCFD3230	RCFD3300	RCFD3545	RCFD3548	RCFD3632	RCFD3838	RCFD3839	RCFD5369	RCFD6724	RCFDA130	RCFDB528	RCFDB529	RCFDB530	RCFDB989	RCFDB995	RCFN2200	RCFN6631	RCFN6636	RCON0071	RCON0081	RCON0426	RCON1754	RCON1773	RCON2130	RCON2145	RCON2150	RCON2155	RCON2160	RCON2170	RCON2200	RCON2920	RCON2930	RCON2948	RCON3000	RCON3123	RCON3163	RCON3190	RCON3200	RCON3210	RCON3230	RCON3300	RCON3545	RCON3548	RCON3632	RCON3838	RCON3839	RCON5369	RCON6631	RCON6636	RCON6724	RCONA130	RCONB528	RCONB529	RCONB530	RCONB987	RCONB989	RCONB993	RCONB995	
160650																																							97	5102	0	0	120370	0	2552	241	0	8664	396428	324496	0	1610	348213	0	3607	0	15370	0	48215	892	396428	0	0	42780	0	3560	0	20756	303740		0	261322	257715	983	1687	0	4747	1990	
160959																																							6088	3383	163	1635	35564	0	6204	0	0	8655	454506	321775	0	2111	421898	0	4800	0	85954	0	32608	506	454506	0	0	31271	0	1156	29738	13025	308750		0	367876	363076	-325	0	0	0	12058	
161031																																							99	533	0	0	2772	0	325	0	0	607	25182	20772	0	275	22888	0	184	0	1500	0	2294	184	25182	0	0	793	0	1332	171	1946	18826		0	20859	20675	-15	0	0	0	341	
161107																																							845	15689	165	68875	43487	0	3115	0	0	13171	412615	375048	0	2470	386345	0	2448	0	0	0	26270	500	412615	0	0	20404	0	5750	0	77574	297474		0	250961	248513	-384	18755	0	0	8827	
161273																																							1	9157	440	31227	41454	0	3231	0	0	11482	393922	315438	0	1932	359765	0	3808	0	38669	0	34157	500	393922	0	0	815	0	33002	520	43914	271524		0	295718	291910	-160	4500	0	0	3726	
161433																																							0	2446	0	22712	0	0	2304	277	0	1065	93979	83420	0	430	83850	0	1040	0	0	0	10129	1500	93979	0	0	7129	0	1500	0	12216	71204		0	62545	61505	0	3670	0	0	0	
161602																																							2908	34247	1573	121551	86757	2022	14671	62	0	13031	1005942	883233	0	5227	923574	62	7702	0	914	0	82306	8000	1005942	0	0	53193	0	21097	6893	145909	737324		0	729826	722124	16	103	0	34200	0	
162337																																							101	13723	1636	751	63707	0	9296	1338	0	11249	344170	311853	0	2905	314758	0	2540	1992	0	0	29412	200	344170	0	0	23051	0	6000	0	42816	269037		0	229648	227108	161	13269	0	0	0	
162878																																							174	1104	0	5213	33303	0	151	0	0	4137	83156	55004	0	255	70503	0	293	0	15244	0	12653	0	83156	0	0	247	0	12605	0	575	54429		0	39050	38757	-199	317	0	0	0	
163343																																							270	1890	95	300	2912	0	529	535	0	2320	45010	35586	0	313	39929	0	711	0	4030	0	5081	400	45010	0	0	4087	0	600	80	12516	23070		0	35314	34603	-6	1476	0	0	0	
163370																																							22	2392	218	53024	16781	0	4386	0	0	3951	244242	215044	0	424	215728	0	1183	0	260	0	28514	0	244242	0	0	28647	0	0	230	10896	204148		0	164421	163238	-133	0	0	0	0	
163549																																							638	25971	2244	0	91298	0	3705	1008	0	14305	666032	570212	0	3426	607892	0	7147	13098	3000	0	58140	316	666032	0	0	27678	0	30189	0	80677	489535		0	505330	498183	-43	15582	0	0	31254	
163745																																							314	5482	2625	0	17569	0	3179	233	0	5395	174697	138986	0	1398	147213	0	2296	8459	5000	0	27484	963	174697	0	0	3232	0	23401	0	18011	120974		0	133737	131441	-112	0	0	1829	0	
163857																																							100	1751	0	0	21200	0	3122	38	0	1617	91015	74367	0	218	79606	0	1093	339	5021	0	11409	500	91015	0	0	10442	0	500	0	12629	61738		0	62772	61679	-33	1169	0	0	0	
164032																																							0	1367	0	41	14570	0	1276	60	0	3176	58700	50436	0	310	51581	0	864	0	0	0	7119	2000	58700	0	0	3326	0	2000	0	7824	42612		0	39074	38210	-207	0	0	835	0	
164153																																							3283	126	0	0	22053	107	1581	433	0	2043	80753	70797	0	320	74117	0	493	0	3000	0	6636	650	80753	0	0	2091	0	3850	0	22535	48262		0	51113	50620	45	507	0	0	0	
164331																																							0	6001	24	0	66484	0	3070	43	0	3416	182887	164001	0	272	166273	0	1241	0	0	0	16614	1100	182887	0	0	14232	0	1600	0	35761	128240		0	100270	99029	-318	4820	0	0	2000	
164377																																							306	4859	0	50184	10705	0	4899	0	0	6353	182919	141904	0	628	162307	0	192	0	19775	0	20612	0	182919	0	0	20762	0	0	0	5428	136476		0	105805	105613	-150	0	0	0	0	
164742																																							19	442	0	787	10201	0	188	0	0	905	26726	22956	0	91	24740	0	107	0	0	0	1986	100	26726	0	0	1384	0	500	0	2427	20529		0	14280	14173	2	11	0	1693	0	
164854																																							1107	3976	1	170	19821	0	3576	0	0	4936	152379	120543	0	688	139804	0	1558	0	17473	0	12575	510	152379	0	0	7001	0	5100	505	10285	110258		0	118593	117035	-36	1252	0	1100	0	
164957																																							98	1456	0	1829	3365	0	647	1084	0	612	46282	38088	0	122	40210	0	454	0	2000	0	6072	200	46282	0	0	5490	0	400	330	6087	32001		0	34296	33842	-18	3019	0	0	0	
164975																																							17	1950	23	0	15765	0	1725	0	0	1411	74992	67697	0	263	67960	0	233	0	0	0	7032	0	74992	0	0	167	0	6836	0	714	66983		0	53528	53295	29	806	0	0	0	
165039																																							0	4472	1913	0	46123	0	4682	255	0	3253	160860	135528	0	1030	137437	0	1237	2665	0	0	23423	470	160860	0	0	131	0	23147	0	24630	110898		0	98734	97497	-325	0	0	879	0	
165628																																							0	116367	3343	4047	262867	0	34985	185	0	69712	1981444	1556595	0	15983	1830908	16875	21503	4516	209865	5000	133661	10075	1981444	0	0	68165	0	58884	1556	271913	1284681		0	1482619	1461116	-3463	22750	0	8625	34840	
165758																																							0	922	0	0	3808	0	1225	0	0	1619	70198	55455	0	593	64222	0	607	0	7859	0	5976	10	70198	0	0	1998	0	3990	0	12550	42905		0	63231	62624	-22	0	0	315	0	
165806																																							93	14597	528	10024	94383	0	9115	12	0	10534	529501	474256	0	3031	491007	57	4438	0	7751	0	38437	375	529501	0	0	29687	0	8201	226	75384	398872		0	373859	369421	174	20568	0	0	5969	
166111																																							1712	4231	0	396	29617	0	3460	341	0	8411	224687	177187	0	2276	195574	0	861	0	16111	0	29113	0	224687	0	0	25805	0	3428	0	9319	167868		0	177280	176419	-120	100	0	0	0	
166531																																							1485	5047	0	0	15279	0	5544	156	0	3493	126815	112606	0	1739	114345	0	1476	0	0	0	12470	1500	126815	0	0	9455	0	1500	0	12911	99695		0	95537	94061	15	1750	0	0	0	
166652																																							104	19481	556	1899	26856	0	2673	3034	0	3835	402261	351678	0	1617	361667	0	4932	228	3550	0	40594	532	402261	0	0	25115	0	14800	0	85994	265684		0	341327	336395	147	7200	0	0	4822	
166803																																							115	37345	745	17734	370999	0	11796	9656	0	21914	1057529	839754	0	16203	973280	0	7497	0	117323	0	84249	2186	1057529	0	0	65911	0	19661	0	112415	727339		0	594722	587225	-3509	0	0	0	0	
166849																																							287	1088	0	23	3969	0	618	0	0	543	31542	27749	0	155	29071	0	239	0	900	0	2471	50	31542	0	0	2372	0	75	220	4103	23646		0	25033	24794	-26	0	0	267	0	
167060																																							0	18681	0	0	97962	0	11787	2600	0	21875	546422	487448	0	6316	493764	0	4232	3355	0	0	52658	2899	546422	0	0	29058	0	20496	0	121255	366193		0	382189	377957	205	12205	0	0	0	
167453																																							394	2184	509	0	8648	0	1387	0	0	937	68042	54920	0	291	61301	0	720	0	6090	0	6741	150	68042	0	0	4982	0	1573	0	8895	46025		0	54194	53474	36	509	0	0	0	
167556																																							0	1676	0	0	28863	0	1969	119	0	1104	71940	64590	0	326	64916	0	510	0	0	0	7024	618	71940	0	0	5830	0	740	0	10669	53921		0	36268	35758	-164	2451	0	0	0	
167565																																							33365	110490	0	0	0	0	859	0	0	22510	203404	500	0	39077	47645	0	0	36174	1008	0	155759	5000	203404	0	0	-21219	0	171978	0	0	500		0	6	6	0	0	0	7060	0	
167752																																							0	1281	0	361	7618	0	93	0	0	316	19625	16798	0	54	16852	0	152	1065	0	0	2773	50	19625	0	0	185	0	2575	0	1793	15005		0	7733	7581	-37	1310	0	0	0	
167855																																							200	5329	0	0	34761	0	2886	0	0	2525	111356	91287	0	329	96719	0	655	5894	828	0	14637	531	111356	0	0	1821	0	12006	0	13714	77573		0	58796	58141	279	1620	0	0	4275	
167864																																							541	14210	0	0	30534	0	2310	0	0	1750	183050	162750	0	273	163023	0	1133	0	0	0	20027	1000	183050	0	0	4218	0	15000	0	68316	94434		0	109788	108655	-191	25050	0	0	0	
168320																																							23752	14887	0	90781	0	618	17709	304	0	3718	359794	320312	0	1612	321996	0	2458	0	72	0	37798	2376	359794	0	0	6487	0	28935	0	43300	277012		0	204058	201600	0	6425	0	0	0	
168366																																							6000	8037	0	0	16548	1005	4306	910	0	7693	214195	195099	0	1098	196197	0	1669	0	0	0	17998	240	214195	0	0	6747	0	11097	4213	26797	168302		0	163607	161938	-86	3545	0	0	0	
168441																																							50	3628	237	0	14796	0	2187	0	0	2338	151246	120290	0	852	137253	0	1263	0	14958	0	13993	1418	151246	0	0	7156	0	5384	0	24223	96067		0	125508	124245	35	3765	0	0	1153	
168571																																							2797	571	0	2715	26779	0	896	462	0	2006	62756	50156	0	440	56568	0	1001	0	5972	0	6188	2	62756	0	0	4053	0	2290	0	2956	47200		0	27031	26030	-157	500	0	0	0	
168731																																							0	6761	0	0	35675	0	5592	54	0	4129	231450	175747	0	1806	209411	0	2440	0	21500	0	22039	1000	231450	0	0	1775	0	19205	0	27258	148489		0	180916	178476	59	763	0	9308	1050	
168759																																							1339	1625	0	0	1490	0	933	0	0	2059	75283	64816	0	243	68059	0	1238	347	3000	0	7224	521	75283	0	0	868	0	5841	0	3230	61586		0	67403	66165	-6	1325	0	0	0	
169073																																							1393	1856	1857	85578	115958	0	1856	0	0	14276	416645	264825	0	2053	389412	0	2129	4462	122534	0	27233	0	416645	0	0	-14598	0	43307	0	39286	225539		0	191538	189409	-1476	0	0	0	0	
169233																																							2097	1375	0	0	10868	0	972	0	0	1269	74052	65340	0	332	68672	0	936	0	3000	0	5380	88	74052	0	0	2463	0	2912	0	6630	58710		0	56487	55551	-83	1920	0	0	0	
169327																																							51	3784	0	261	20186	0	7434	0	0	1947	180968	156381	0	969	166507	0	1032	0	5000	0	14461	2000	180968	0	0	9227	0	3000	0	26862	129519		0	138337	137305	234	10000	0	0	4157	
169354																																							0	8878	0	0	127888	739	1270	740	0	2363	186337	163588	0	594	164182	0	2612	0	0	0	22155	1137	186337	0	0	18283	0	3607	0	40620	122968		0	42071	39459	-872	5000	0	0	0	
169569																																							4502	4985	53	4656	2093	0	1284	0	0	1021	61604	53981	0	205	54186	0	895	0	0	0	7418	10859	61604	0	0	-3439	0	0	0	14595	39386		0	37805	36910	-2	6100	0	0	0	
169653																																							6959	181257	43369	24630	1678410	0	140187	2001	4465	293026	8756651	7238680	4465	63691	7863127	7350	123798	154664	39444	0	886174	80000	8756651	0	0	189462	0	624980	187028	1292824	5945856		0	6122653	5998855	-8268	41800	0	0	516847	
169756																																							28572	13437	0	57675	6661	596	5061	1220	0	6155	264735	215773	0	2462	235265	0	1904	0	17030	0	29470	672	264735	0	0	20155	0	8905	0	53418	162355		0	147262	145358	-262	0	0	0	0	
169859																																							0	411	0	7737	0	0	5	0	0	156	12282	10927	0	13	10940	0	29	0	0	0	1342	100	12282	0	0	942	0	300	0	2084	8843		0	3802	3773	0	200	0	0	0	
169952																																							146	2559	0	951	25996	0	1972	241	0	4082	103668	72484	0	613	95566	0	1133	0	21819	0	8102	100	103668	0	0	4022	0	3900	0	11069	61415		0	68854	67721	80	0	0	650	0	
170051																																							22	7523	0	0	130489	0	3474	5084	0	8391	479534	337746	0	1947	415391	0	6616	0	57539	0	64143	5000	479534	0	0	48671	0	10000	0	12361	325385		0	330799	324183	472	368	0	0	18159	
170257																																							0	2089	0	494	25534	0	1352	5	0	2082	57587	51571	0	273	51844	0	266	0	0	0	5743	300	57587	0	0	5291	0	300	0	11379	40192		0	25197	24931	-148	1100	0	0	0	
170332																																							193	3982	0	187	7955	0	3591	16	0	1257	134675	121534	0	488	125611	0	1185	0	3589	0	9064	1400	134675	0	0	4097	0	3578	230	18162	103372		0	118449	117264	-11	0	0	0	0	
170640																																							14	834	0	7715	0	0	131	5	0	313	21556	18716	0	48	19064	0	134	0	300	0	2492	309	21556	0	0	1792	0	391	0	2170	16546		0	11928	11794	0	750	0	0	0	
170716																																							96900	133972	0	568437	1405592	0	59307	3167	34557	88919	6102312	2770066	34557	98289	5623530	0	53138	116353	1517849	50000	478782	138743	6102312	10446	9023	147624	0	195900	2092	450353	2319713		0	3470808	3417670	-3485	164900	0	156246	987500	
170976																																							174	1446	409	4273	2659	0	217	0	0	1780	42431	36029	0	115	38403	0	204	0	2259	0	4028	0	42431	0	0	130	0	3951	0	1847	34182		0	30277	30073	-53	1400	0	0	0	
171133	18205	13840	0	80	40009	0	7095	0	1682	5722	362256	1682	3263	323331	0	4700	0	0	0	38925	7304	362256	0	0	26608	0	5304	0		0	280323	275623	-291	0	3979	9632	0	9632									1682		353695	304775	1682		314770				0											76151	228624						0	0	0	3979	
171348																																							27	3634	1000	0	8448	0	3555	153	0	2680	118529	82197	0	2382	107113	0	1587	0	17174	0	11416	1350	118529	0	0	3786	0	6248	0	12299	69898		0	100619	99032	32	0	0	4100	1260	
171656																																							96	3028	0	0	23493	0	1028	0	0	624	72355	62982	0	146	64428	0	564	0	0	0	7927	400	72355	0	0	6732	0	1000	0	11948	51034		0	44650	44086	-205	0	0	1300	0	
171759																																							2	1331	0	0	18323	0	1564	21	0	1975	75326	58027	0	297	67874	0	375	0	9550	0	7452	700	75326	0	0	2201	0	4577	235	6912	51115		0	52137	51762	-26	113	0	0	0	
171768																																							515	4724	0	0	10918	0	2823	9	0	2487	101803	82748	0	351	93974	0	782	0	9875	0	7829	250	101803	0	0	2710	1963	2950	6664	19983	62765		0	74445	73663	-44	0	0	1000	0	
172158																																							103	1470	0	8413	15	0	411	29	0	940	51219	46271	0	130	47435	0	368	0	660	0	3784	640	51219	0	0	2314	0	830	0	7355	38916		0	40206	39838	0	0	0	374	0	
172251																																							199	742	0	990	1790	0	529	0	0	587	33818	27263	0	79	30547	0	442	0	2880	0	3271	100	33818	0	0	1771	0	1400	0	3501	23762		0	29423	28981	0	0	0	325	0	
172457																																							80	7570	0	12229	41247	0	5688	647	0	7526	229007	188326	0	902	206355	0	1502	0	10000	0	22652	980	229007	0	0	15922	0	5980	0	50926	137400		0	154579	153077	-230	943	0	0	7127	
172747																																							0	4782	0	0	25714	0	5286	331	0	3349	178779	155200	0	588	165849	0	1672	0	10000	0	12930	537	178779	0	0	503	0	12074	0	18415	136785		0	131989	130317	-184	9000	0	0	61	
172804																																							123	12254	0	0	76661	0	3535	875	0	7251	308769	269135	0	1841	282424	0	3311	2299	1114	0	26345	750	308769	0	0	23148	0	2177	785	49346	219789		0	208297	204986	270	0	0	0	10334	
172840																																							109	2486	0	9	38577	0	3654	107	0	3813	116426	89063	0	449	103427	0	1436	0	13510	0	12999	400	116426	0	0	8072	0	4800	0	12080	76983		0	69082	67646	-273	25	0	405	0	
172859																																							3	1181	0	6646	0	0	310	0	0	834	39015	32720	0	128	35573	0	330	0	2250	0	3442	210	39015	0	0	2242	0	990	0	2365	30355		0	30371	30041	0	0	0	475	0	
173306																																							46	6525	148	5459	41267	0	3340	0	0	8551	197040	158477	0	1108	180535	0	1511	0	14028	0	16505	400	197040	0	0	15231	0	1000	0	8996	149481		0	132580	131069	-126	635	0	0	6922	
173342																																							1005	3345	0	0	24463	0	788	84	0	606	63762	57412	0	426	57838	0	573	0	0	0	5924	100	63762	0	0	5288	0	975	0	6358	51054		0	31144	30571	-439	2900	0	0	0	
173548																																							11	2239	0	0	21855	0	1735	83	0	1893	62197	46778	0	472	55578	0	456	0	7746	0	6619	1000	62197	0	0	4852	0	1000	0	4887	41891		0	34837	34381	-233	0	0	469	113	
173557																																							401	9906	0	10741	28953	0	8083	3887	0	3229	315534	286270	0	1202	288472	0	1846	0	0	0	27062	750	315534	0	0	23800	0	2745	119	54976	231294		0	252061	250215	-233	0	0	1000	0	
173575																																							90	15528	0	129603	4253	0	8619	0	0	17694	502281	445559	0	1605	447229	0	2560	0	65	0	55052	0	502281	0	0	55083	0	0	0	40179	405380		0	328888	326328	-31	166	0	0	0	
173641																																							49	2942	0	0	50599	0	1167	894	0	1794	133273	113148	0	1084	115849	0	1094	0	1617	0	17424	900	133273	0	0	14784	0	1000	0	19030	94118		0	72902	71808	740	4020	0	0	0	
173959																																							0	2192	0	0	64931	0	946	42	0	3508	86115	70523	0	574	72625	0	220	0	1528	0	13490	276	86115	0	0	12746	0	276	0	10686	59837		0	14491	14271	192	225	0	0	0	
174321																																							0	2141	0	0	33593	0	463	0	0	549	57596	46938	0	121	48611	0	132	0	0	0	8985	2400	57596	0	0	1868	0	5000	0	15776	31162		0	20982	20850	-283	0	0	1552	0	
174367																																							0	1320	0	0	10777	0	422	0	0	1862	26688	21862	0	676	22538	0	430	0	0	0	4150	500	26688	0	0	2335	0	1300	0	4575	17286		0	11412	10982	15	1325	0	0	0	
174406																																							0	2913	69	0	17503	0	1099	0	0	1852	98573	80445	0	403	89848	0	737	0	9000	0	8725	375	98573	0	0	8458	0	128	0	13919	66526		-370	70960	70223	134	4914	0	0	0	
174451																																							5647	5996	0	0	38280	0	2560	61	0	3717	185361	162302	0	1460	163762	0	1242	1268	0	0	21599	600	185361	0	0	13436	0	7703	0	29584	132718		0	102674	101432	-140	26400	0	0	0	
175056																																							11	2500	116	0	49802	0	4448	0	0	2369	139500	127687	0	362	128049	0	544	2434	0	0	11451	660	139500	0	0	2846	0	8292	0	19214	108473		0	76150	75606	-347	2214	0	0	0	
175140																																							1116	2966	0	0	28090	0	6878	0	0	2540	162310	136571	0	1089	148714	0	1456	0	10500	0	13596	300	162310	0	0	8450	0	4700	216	15963	120608		0	121260	119804	146	700	0	0	554	
175458																																							241	693	0	2460	3668	0	222	0	0	466	18397	13688	0	153	16719	0	173	0	2552	0	1678	100	18397	0	0	560	0	1050	0	1386	12302		0	10820	10647	-32	0	0	326	0	
175560																																							908	23629	4436	7433	42573	0	6683	0	0	27778	768975	634692	0	10019	687501	0	8392	18226	42790	0	81474	1507	768975	0	0	25630	0	54536	139363	130631	504061		0	504658	496266	-199	1680	0	0	0	
175609																																							0	7624	0	48557	7960	0	2116	0	0	1396	164024	144386	0	1793	146179	0	1673	0	0	0	17845	2400	164024	0	0	14965	0	520	0	38358	106029		0	81287	79614	-40	16757	0	0	0	
175672																																							985	5015	0	0	43147	0	4505	0	0	6989	193733	178022	0	162	179184	0	1050	0	1000	0	14549	0	193733	0	0	14340	0	0	0	14386	163636		0	124625	123575	209	9517	0	0	0	
176053																																							0	1310	0	0	32109	0	373	7	0	437	58111	50125	0	614	52577	0	311	0	0	0	5534	200	58111	0	0	4501	0	500	94	11101	39024		0	21122	20811	333	2970	0	0	1838	
176101																																							107	9824	0	0	204296	0	7207	0	0	24626	421554	266748	0	2792	361140	0	2465	0	91600	0	60414	1000	421554	0	0	57980	0	1155	0	60935	205813		-500	177959	175494	779	0	0	0	0	
176240																																							19	8475	0	229	31954	0	3095	0	0	2322	163000	142936	0	1630	144701	0	1323	7704	0	0	18299	400	163000	0	0	108	0	17706	0	13068	129868		0	104904	103581	85	5621	0	0	135	
176325																																							0	4727	0	0	21924	0	751	0	0	2668	74276	66888	0	304	67192	0	642	0	0	0	7084	420	74276	0	0	5943	0	705	0	12029	54859		0	43366	42724	16	1482	0	0	0	
176437																																							9596	1776	0	0	4896	0	716	327	0	2605	70183	60266	0	1482	62310	0	997	0	0	0	7873	200	70183	0	0	4868	0	2800	0	7805	52461		0	51159	50162	5	105	0	562	0	
176464																																							55	13064	2635	1092	110549	309	11454	325	0	17303	417189	331355	0	3613	375336	0	1933	2880	38449	0	41853	2500	417189	0	0	19724	0	20277	0	63985	267370		0	259006	257073	-648	450	0	0	1919	
176642																																							551	1912	0	0	10181	0	2474	66	0	1490	88871	72487	0	391	81575	0	845	12	8697	0	7296	400	88871	0	0	6571	0	400	0	5899	66588		0	68180	67335	-75	4850	0	0	0	
177135																																							0	997	0	15551	0	0	101	253	0	161	26931	19753	0	87	19840	0	210	0	0	0	7091	500	26931	0	0	5991	0	600	0	5350	14403		0	7053	6843	0	3025	0	0	0	
177443																																							166	3292	0	0	64076	0	294	0	0	2180	124614	104444	0	237	111441	0	692	0	5000	0	13173	150	124614	0	0	10932	0	2000	0	8311	96133		0	55298	54606	91	0	0	1760	0	
177500																																							858	959	0	0	0	0	614	0	0	245	25524	21374	0	87	22808	0	283	0	1347	0	2716	50	25524	0	0	2616	0	50	0	5753	15621		0	23131	22848	0	0	0	0	0	
177546																																							3555	3238	0	0	18103	0	2661	129	0	1180	111120	95405	0	528	100263	0	768	0	4330	0	10857	200	111120	0	0	3644	0	7014	1231	10613	84792		0	80981	80213	-1	810	0	0	0	
177555																																							100	214	0	6901	0	0	83	0	0	317	14681	13219	0	44	13463	0	110	0	200	0	1218	125	14681	0	0	718	0	375	0	1481	11738		0	7176	7066	0	0	0	0	0	
177751																																							14	17498	1239	0	4549	0	1614	0	0	6571	345272	302313	0	3190	307898	0	4146	2926	193	0	37374	2500	345272	0	0	27976	0	6907	0	106463	195850		0	269057	264911	-9	45950	0	2202	0	
177920																																							15	6384	0	221	60075	0	6562	0	0	8916	302982	249441	0	964	277004	0	2677	0	25696	0	25978	950	302982	0	0	24030	0	1000	0	38354	211087		0	223486	220809	-2	0	0	850	53	
177957																																							1283	11087	92	0	24662	0	10146	0	0	11511	339687	274895	0	3251	312934	0	2481	0	4188	0	26753	2963	339687	0	0	9587	0	14244	9928	65479	209416		0	273459	270978	-41	0	0	30600	0	
178020	175	429120	0	0	474496	0	70691	4710	354	513788	15749515	354	164232	14916756	0	92866	19546	696174	198757	832759	25000	15749515	0	0	708372	0	98453	201		0	14115667	14022801	934	213633	299308	1846092	0	1846092									354		15736555	11704839	354		14903796				696174											2368773	9336066						0	213632	7000	299308	
178057																																							140	682	0	369	0	0	55	0	0	241	13879	10729	0	39	11918	0	115	0	1150	0	1961	100	13879	0	0	361	0	1500	0	1051	9678		0	12307	12192	0	200	0	0	0	
178150																																							0	2850	0	0	29466	0	895	31	0	1705	102692	92794	0	390	93184	0	920	166	0	0	9508	150	102692	0	0	6698	0	2625	0	10915	81879		0	64232	63312	35	4267	0	0	0	
178244																																							0	3673	0	0	9011	0	1130	0	0	655	52562	46452	0	355	47221	0	399	0	414	0	5341	137	52562	0	0	3861	0	1350	0	5671	40781		0	37658	37259	-7	834	0	0	0	
178271																																							0	1500	0	1146	26751	0	503	0	0	835	59161	52301	0	186	52487	0	250	0	0	0	6674	0	59161	0	0	0	0	6795	0	1003	51298		0	26436	26186	-121	2240	0	0	0	
178356																																							0	1699	0	500	22578	0	2481	0	0	748	58158	52664	0	195	53109	0	353	0	0	0	5049	50	58158	0	0	3102	0	2150	0	14039	38625		0	30480	30127	-253	25	0	250	0	
178851																																							2347	3039	0	74894	0	0	3870	341	0	2763	154184	141015	0	869	143216	0	1137	0	431	0	10968	1382	154184	0	0	8204	0	1382	2927	33250	107765		0	65115	63978	0	25	0	901	0	
179148																																							82	1809	0	2365	10042	0	1527	0	0	2836	70341	61384	0	1096	62805	0	645	0	0	0	7536	760	70341	0	0	4481	0	2240	0	10861	50523		0	52325	51680	55	0	0	325	0	
179335																																							0	4540	0	8069	42390	318	859	203	0	3872	144326	129263	0	1041	130304	0	1475	0	0	0	14022	560	144326	0	0	1772	0	11845	0	20065	109198		0	85043	83568	-155	507	0	0	0	
179700																																							22041	9675	438	61058	18615	0	2574	787	0	14880	395551	314564	0	2241	361805	0	2815	0	45000	0	33746	10	395551	0	0	1225	0	32589	0	27723	286841		0	268298	265483	-78	0	0	0	0	
179755																																							43	1467	505	0	18351	0	817	284	0	1257	95251	84665	0	587	87252	0	922	2	2000	0	7999	625	95251	0	0	6101	0	1315	0	5699	78966		0	71990	71068	-42	1457	0	0	0	
180041																																							3245	2341	170	4749	6506	0	3638	151	0	3364	84115	71275	0	472	77205	0	375	221	3000	0	6910	400	84115	0	0	4007	0	2530	0	2894	68381		0	60105	59730	-27	0	0	2458	0	
180078																																							117	8259	650	0	29585	0	7980	0	0	7737	298730	236295	0	1519	275202	73	2504	584	37388	0	23455	3500	298730	0	0	12660	0	7584	0	38406	197889		0	246287	243783	-289	35	0	0	0	
180144																																							0	1427	0	14595	0	0	726	0	0	707	51163	41273	0	285	42183	0	348	0	625	0	8980	1200	51163	0	0	6580	0	1200	0	4413	36860		0	32406	32058	0	1650	0	0	0	
180201																																							26	2016	0	0	16868	0	2167	0	0	781	58660	51349	0	131	52480	0	400	0	1000	0	6180	225	58660	0	0	4887	0	1125	0	8060	43289		0	36406	36006	-57	796	0	0	0	
180416																																							12	5550	325	0	45283	0	1717	444	0	8448	216922	179251	0	687	187138	0	2089	0	0	0	29784	1397	216922	0	0	23845	0	4603	0	30945	148306		0	157232	155143	-61	0	0	7200	0	
180443																																							35	1846	0	0	15307	0	234	0	0	1072	44767	35947	0	386	40883	0	501	0	4050	0	3884	600	44767	0	0	1271	0	1950	0	6678	29269		0	26774	26273	63	0	0	500	0	
180537																																							13	3897	0	8762	9980	0	1293	3	0	3345	77139	68189	0	459	68648	0	998	0	0	0	8491	75	77139	0	0	7769	0	675	0	10345	57844		0	47429	46431	-28	3415	0	0	0	
180649																																							0	11611	2175	0	105951	0	9017	0	0	23800	631716	513190	0	5588	587193	0	6741	0	47000	0	44523	2061	631716	0	0	24455	0	17639	10088	79727	433464		-4	475815	469074	372	0	0	1700	19715	
180845																																							0	1730	22	0	25550	0	1078	0	0	2679	66121	51092	0	213	57202	0	436	0	0	0	8919	300	66121	0	0	7309	0	1450	0	7800	43292		0	35298	34862	-140	200	0	1327	4570	
181169																																							1487	35437	0	5992	187516	0	4670	0	0	27542	798033	717842	0	5224	723066	0	5027	0	0	0	74967	1814	798033	0	0	64471	0	9788	0	288683	429159		0	513416	508389	-1106	22000	5000	0	0	
181347																																							609	9861	398	0	90272	0	4281	369	0	4210	323767	275838	0	729	298719	0	1781	1368	15571	0	25048	300	323767	0	0	14571	0	10200	1249	23120	252718		0	212931	211150	-23	0	0	0	6581	
181459																																							0	13916	0	87960	0	0	3195	437	0	9898	490278	394531	0	3617	453770	0	5835	847	10000	0	36508	1500	490278	18030	0	18058	0	16950	28812	48845	345686		0	333018	327183	0	0	0	26400	19222	
181758																																							2036	2786	0	0	18738	521	1838	48	0	942	52180	44367	0	214	47415	0	280	0	2834	0	4765	500	52180	0	0	2613	0	1765	0	7313	37054		0	25101	24821	-113	450	0	0	0	
181851																																							6302	9360	3268	0	155127	0	9555	176	0	28471	569037	424142	0	3811	515660	0	4629	4708	81766	0	53377	1000	569037	0	0	16962	0	35310	1263	55305	368837		0	355436	350807	105	0	0	0	5941	
181963																																							30	3855	0	716	113081	0	2249	105	0	2009	182006	165233	0	743	167682	0	966	0	1706	0	14324	800	182006	0	0	14215	0	828	0	24316	140917		0	46827	45861	-1519	14100	0	0	0	
182054																																							1319	2511	0	0	32973	0	3073	0	0	1500	103172	86975	0	416	93708	0	901	0	5250	0	9464	1000	103172	0	0	3529	0	5000	0	9805	77170		0	62697	61796	-65	0	0	932	135	
