"IDRSSD"	RCONA000	RCONA001	RCONA002	RCONA167	RCONA221	RCONA222	RCONA223	RCONA224	RCONA250	RCONB503	RCONB504	RCONB505	RCONB520	RCONB528	RCONB541	RCONB542	RCONB543	RCONB546	RCONB547	RCONB548	RCONB581	RCONB582	RCONB583	RCONB588	RCONB589	RCONB590	RCONB591	RCONB592	RCONB593	RCONB594	RCONB595	RCONB596	RCONB600	RCONB601	RCONB602	RCONB603	RCONB604	RCONB605	RCONB606	RCONB607	RCONB608	RCONB609	RCONB610	RCONB611	RCONB612	RCONB617	RCONB618	RCONB619	RCONB620	RCONB621	RCONB622	RCONB623	RCONB624	RCONB625	RCONB626	RCONB627	RCONB628	RCONB629	RCONB630	RCONB631	RCONB639	RCONB640	RCONB641	RCONB642	RCONB643	RCONB644	RCONB650	RCONB651	RCONB652	RCONB653	RCONB654	RCONB655	RCONB656	RCONB657	RCONB658	RCONB659	RCONB660	RCONB661	RCONB662	RCONB663	RCONB664	RCONB665	RCONB666	RCONB667	RCONB668	RCONB669	RCONB670	RCONB671	RCONB672	RCONB673	RCONB675	RCONB676	RCONB677	RCONB678	RCONB679	RCONB680	RCONB681	RCONB682	RCONB683	RCONB684	RCONB685	RCONB686	RCONB687	RCONB688	RCONB689	RCONB690	RCONB691	RCONB693	RCONB694	RCONB695	RCONB696	RCONB697	RCONB698	RCONB699	RCONB700	RCONB701	RCONB702	RCONB703	RCONB704	RCONC063	RCONC064	RCONC225	RCONC227	RCONC228	RCONC869	RCONC980	RCONC981	RCONC982	RCONC983	RCONC984	RCONC985	RCONF264	
26149	0	0	0	0	0	0	43886	58821	0	0	0	0	0	37179	0	0	0	0	0	0	0	0	0	0	0	1377	0	0	0	0	0	0	250	730	0	0	0	0	0	0	-18	570	15754	939	1270	0	0	0	0	0	0	0	0	4487	32692	0	0	0	0	0	3395	0	0	0	0	-340	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	487	0	0	0	487	0	0	0	820	16643	5426	37844	0	3329	2713	37844	43886	0	159	159	5893	0	0	0	0	0	0	0	0	0	
26242	0	0	0	0	0	0	239946	340137	0	0	0	0	0	209530	0	0	0	0	0	0	0	0	0	0	0	10846	0	0	0	0	0	0	2654	6962	0	0	0	0	0	0	-878	0	117004	6944	0	0	0	0	565	0	0	0	0	76970	132560	0	0	0	0	0	37811	0	770	931	0	-3742	883	0	0	0	883	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1354	0	0	0	1354	0	0	0	3424	133997	84479	170907	0	26799	42240	170907	239946	0	9100	9100	45090	0	0	0	0	0	0	0	0	0	
26457	0	0	0	0	0	0	16277	23255	0	0	0	0	0	18092	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	144	547	0	0	0	0	0	0	14	498	3241	0	0	0	0	0	0	0	0	0	0	5892	12200	0	0	0	0	0	386	0	3	0	31	-185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	645	3817	5923	12552	0	763	2962	12552	16277	0	29	29	2925	0	0	0	0	0	0	0	0	0	
26765	0	0	0	0	0	0	144046	215976	0	0	0	0	0	117129	0	0	0	296	296	0	0	0	296	0	0	3144	0	0	0	0	0	0	2456	868	0	0	0	105	0	0	-500	5928	63983	252	959	0	0	0	0	0	0	0	421	9626	107082	0	0	0	0	0	13931	3144	544	1365	0	1249	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6074	0	0	0	6074	0	0	0	8928	79092	9878	123289	0	15818	4939	123289	144046	0	12350	12350	19741	0	0	0	0	0	0	0	0	0	
26859	0	0	0	0	0	708	323782	385932	0	0	0	0	0	333215	0	0	0	2740	2740	0	788	0	1952	0	0	0	0	0	0	0	0	0	3993	28066	0	0	0	994	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31846	23878	277491	0	0	0	0	0	14930	0	140	1648	0	-4774	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10716	0	200	10516	0	0	0	0	4133	73542	34394	292585	0	14708	17197	292585	324490	0	10000	10000	42620	0	0	0	0	0	0	0	0	0	
26916	0	0	0	11	0	0	337594	454106	0	0	0	0	0	350829	0	0	0	275	275	0	0	0	275	0	0	7562	35	0	0	0	0	0	2640	5103	0	0	6	0	0	0	289	1509	72538	1865	2425	0	0	0	2374	0	0	0	1813	104098	244918	0	0	0	0	0	24558	7597	683	6530	349	4090	3349	0	2194	0	1155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1866	1866	0	0	0	1866	0	0	0	0	0	0	0	0	0	0	0	0	0	11	4838	116033	108697	260038	0	23207	54349	260038	337594	0	27855	27855	33492	0	0	0	0	0	0	0	0	0	
27548	0	0	0	0	0	0	348427	473534	0	0	0	0	0	316367	0	0	0	1049	1049	0	0	0	1049	0	0	5825	94	0	0	0	0	0	4904	14816	0	0	0	0	0	0	-3316	3477	92118	827	5725	0	0	0	2070	0	0	829	0	75544	239994	0	0	18671	0	1828	31020	5825	11	4750	19	-343	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14023	0	0	0	14023	0	0	0	9221	130817	78460	283034	0	26163	39230	283034	348427	0	462	462	34892	0	0	0	0	0	0	0	0	0	
27614	0	0	0	0	0	0	154446	270097	0	0	0	0	0	163240	0	0	0	41	41	0	0	0	41	0	0	0	0	0	0	0	0	0	5262	2401	0	0	0	0	0	0	-238	2401	70028	0	4565	0	0	0	0	158	0	0	3707	92347	67186	0	0	0	0	0	15695	0	62	1399	0	-1290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6058	0	0	0	6058	0	0	0	7725	80151	92347	92242	0	16030	46174	92242	154446	0	2616	2616	23811	0	0	0	0	0	0	0	0	0	
27847	0	0	0	0	0	0	233639	380621	0	0	0	0	0	232088	0	0	0	417	417	0	0	0	417	0	0	0	0	0	0	0	0	0	3345	10757	0	0	0	3082	0	0	-42	3582	100353	5719	3544	0	0	0	0	0	0	0	0	91360	140728	0	0	0	0	0	16160	0	0	0	0	-2905	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6927	121252	97079	160849	0	24250	48540	160849	233639	0	7060	7060	34793	0	0	0	0	0	0	0	0	0	
28152	144	0	0	0	0	0	53139	70735	0	0	0	0	0	53457	0	0	0	379	379	0	0	0	379	0	0	0	0	0	0	0	0	0	454	6411	0	0	0	4285	0	0	0	0	2594	0	0	0	0	0	0	0	0	0	0	13973	39484	0	0	0	0	0	3585	0	0	0	328	-521	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	454	14340	14301	43120	0	2868	7151	43120	53139	0	1050	1050	5924	0	0	0	0	0	0	0	0	0	
28255	0	0	0	0	0	0	100636	157346	0	0	0	0	0	89340	0	0	0	175	175	0	0	0	175	0	0	0	0	0	0	0	0	0	2453	31629	0	0	0	0	0	0	77	0	23379	0	0	0	0	0	0	0	0	0	8655	3305	77380	0	0	0	0	0	4509	0	42	88	0	-604	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2589	0	0	0	2589	0	0	0	2495	72301	3305	84523	0	14460	1653	84523	100636	0	8550	8550	12398	0	0	0	0	0	0	0	0	0	
28349	0	0	0	0	0	0	105251	129553	0	0	0	0	0	98614	0	0	0	40	40	0	0	0	40	0	0	2933	0	0	0	0	0	0	1499	4295	0	0	0	3825	0	0	162	0	19356	0	0	0	0	0	0	0	0	0	0	20705	77909	0	0	0	0	0	11045	0	0	0	0	-780	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1499	29518	20705	88994	0	5904	10353	88994	105251	0	2042	2042	11037	0	0	0	0	0	0	0	0	0	
28406	0	0	0	0	0	0	502312	986256	0	0	0	0	0	241547	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3293	3147	0	0	0	0	0	0	-9520	2663	377431	0	236504	0	0	0	0	0	0	0	0	228541	13006	0	0	0	0	0	50158	0	30	4235	0	-11432	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5986	463189	228541	295403	0	92638	114271	295403	502312	0	78376	78376	100448	0	0	0	0	0	0	0	0	0	
28572	0	0	0	0	0	187	40488	62494	0	0	0	0	0	51468	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	486	1962	0	0	176	9	0	0	-23	44	2535	0	14	0	0	0	0	0	0	0	0	36435	15033	0	0	0	0	0	5591	20	1	1140	343	-699	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2023	0	0	0	2023	0	0	0	707	5646	36778	21157	0	1129	18389	21157	40675	0	0	0	5173	0	0	0	0	0	0	0	0	0	
28732	0	0	0	0	0	0	57263	75967	0	0	0	0	0	46596	0	0	0	234	234	0	0	0	234	0	0	0	0	0	0	0	0	0	483	500	0	0	0	0	0	75	153	0	13881	0	3736	0	0	0	0	0	0	0	0	9467	37129	0	0	0	0	0	7859	0	0	0	0	-424	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	222	0	0	0	222	0	0	0	483	16371	9467	49255	0	3274	4734	49255	57263	0	1990	1990	7521	0	0	0	0	0	0	0	0	0	
29104	0	0	0	0	0	0	754957	996549	0	0	0	0	0	661157	0	0	0	2907	2907	0	0	0	2907	0	0	17132	0	0	0	0	0	0	2939	13013	0	0	0	0	0	0	-14144	13889	216056	25036	42192	0	0	0	0	0	0	0	0	192490	468667	0	0	0	0	0	88644	17132	1424	8404	0	-3092	7113	0	0	0	7113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31952	0	0	31952	0	0	0	0	18252	238485	249478	582563	0	47697	124739	582563	754999	0	1012	1012	75842	0	0	0	0	0	0	0	0	0	
29252	0	0	0	0	0	237	75358	111783	0	0	0	0	0	62310	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3125	82	0	0	0	0	0	0	-112	369	23579	2415	0	0	0	0	0	0	0	0	0	20040	42270	0	0	0	0	0	15798	0	82	809	0	-1294	732	0	0	0	732	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	944	0	0	0	944	0	0	0	3576	27570	22455	58853	0	5514	11228	58853	75595	0	3100	3100	9731	0	0	0	0	0	0	0	0	0	
29636	0	0	0	0	0	0	445836	679558	0	0	0	0	0	415347	0	0	0	3104	3104	0	0	0	3104	0	0	3827	0	0	0	0	0	0	7145	9957	0	0	0	0	0	0	-5567	64327	136619	3835	3041	0	0	0	0	0	0	0	0	133906	281441	0	0	0	0	0	57325	3827	0	3869	0	-6126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8181	0	0	0	8181	0	0	0	71472	157845	137741	345396	0	31569	68871	345396	445836	0	7400	7400	66152	0	0	0	0	0	0	0	0	0	
29850	0	0	0	0	0	0	45055	67326	0	0	0	0	0	44207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1393	1335	0	0	0	9012	0	0	17	0	1965	0	0	0	0	0	0	0	0	0	0	12853	31355	0	0	0	0	0	3312	0	0	107	0	-213	4	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	740	0	0	0	740	0	0	0	1393	16619	12853	35304	0	3324	6427	35304	45055	0	4200	4200	6720	0	0	0	0	0	0	0	0	0	
29944	0	0	0	0	0	0	213232	253212	0	0	0	0	0	216225	0	0	0	284	284	0	0	0	284	0	0	12702	204	0	0	0	0	0	335	3472	0	0	0	0	0	0	207	0	21477	1627	220	0	0	0	0	1722	0	0	12272	51264	152689	0	0	0	0	0	22732	13151	0	2034	0	10750	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9553	9553	0	0	9553	0	0	0	0	0	0	0	11673	0	0	0	11673	0	0	0	335	39375	62444	174135	0	7875	31222	174135	213232	0	120	120	21794	0	0	0	0	0	0	0	0	0	
29953	0	0	0	0	0	65	74336	81677	0	0	0	0	0	70606	348	4350	4350	1117	1117	0	0	0	1117	0	0	0	0	0	0	0	0	0	232	4394	0	0	0	2385	0	0	20	1096	0	0	0	0	0	0	0	0	0	0	832	13406	56368	0	0	0	0	0	3694	0	0	1162	0	-975	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1411	0	0	0	1411	0	0	0	1328	9598	13406	65778	0	1920	6703	65778	74401	0	825	825	8156	0	0	0	0	0	0	0	0	0	
30052	0	0	0	0	0	54	12852	15553	0	0	0	0	0	11431	0	0	0	9	9	0	0	0	9	0	0	0	0	0	0	0	0	0	428	1786	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	236	1419	9776	0	0	0	0	0	2048	0	0	112	0	-224	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	18	0	0	0	428	2284	1419	11739	0	457	710	11739	12906	0	150	150	2402	0	0	0	0	0	0	0	0	0	
30155	0	340	0	61	0	446	94701	110271	0	0	0	0	0	85184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	482	1644	0	0	0	0	0	0	-45	44	12961	2704	2132	0	0	0	0	0	0	0	4239	3190	77755	0	0	0	0	0	7896	0	78	1636	65	-1658	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3575	3575	0	0	3575	0	0	0	0	0	0	0	268	0	0	0	268	0	61	0	604	20541	9534	86272	0	4108	4767	86272	95147	0	0	0	8398	0	0	0	0	0	0	0	0	0	
30258	0	0	0	0	0	1410	446545	492249	0	0	0	0	0	435458	0	0	0	0	0	0	0	0	0	0	0	3722	300	0	0	0	0	0	2477	4868	0	0	0	0	0	0	-62	971	24158	729	26	0	0	0	781	0	0	0	5727	43074	386657	0	0	0	0	0	39061	4022	0	4098	0	-3049	0	0	0	0	0	269	0	0	0	269	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3448	38851	44584	417893	0	7770	22292	417893	447955	0	0	0	40471	0	0	0	0	0	0	0	0	0	
30418	0	4441	0	2900	0	0	167620	622594	0	0	0	0	0	208387	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	84	1220	0	0	0	0	0	0	-6586	64754	302354	0	49669	0	0	0	0	0	0	0	202138	0	6249	0	0	0	0	0	20412	2872	281	10187	0	-3752	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2900	65119	515899	2900	62990	0	103180	1450	62990	167620	0	0	0	37714	0	0	0	0	0	0	0	0	0	
30502	0	0	0	0	445	1313	455718	704495	0	0	0	0	0	558795	0	0	0	10	10	0	0	0	10	0	0	11930	14	1697	0	0	0	-1697	4494	8734	0	0	0	0	0	0	-6433	2794	98555	11082	6661	0	0	0	107	0	0	0	65426	227040	266329	0	0	0	0	0	39172	10407	0	5159	0	-3016	263	0	0	0	263	31	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9312	0	0	7740	1572	0	0	0	7288	177874	245969	298471	0	35575	122985	298471	457031	0	0	0	46918	0	0	0	0	0	0	0	0	0	
30650	0	0	0	0	0	1232	132979	168066	0	0	0	0	0	113623	0	0	0	83	83	0	0	0	83	0	0	0	0	0	0	0	0	0	11291	1238	0	0	0	0	0	0	-819	0	29288	0	0	0	0	0	459	0	0	1328	997	8467	102831	0	0	0	0	0	13090	0	0	1311	0	-3729	1206	0	0	0	1206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5682	0	0	0	5682	0	0	0	12619	40834	8926	121581	0	8167	4463	121581	134211	0	8000	8000	14867	0	0	0	0	0	0	0	0	0	
30810																																																																																																																																					
31134	0	0	0	0	0	0	59663	78456	0	0	0	0	0	54291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1016	8132	0	0	0	175	0	0	-217	0	27530	3215	1077	0	0	0	0	0	0	1510	0	19593	33188	0	0	0	0	0	6888	0	14	623	0	-872	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	4	0	0	0	2540	38697	22808	40520	0	7739	11404	40520	59663	0	2237	2237	14268	0	0	0	0	0	0	0	0	0	
31255	0	0	0	55	0	475	194026	261422	0	0	0	0	0	148120	0	0	0	207	207	0	0	0	207	0	0	932	0	0	0	0	0	0	1760	7993	0	0	0	0	0	0	-87	7434	75583	0	0	0	0	0	0	0	0	0	3040	5627	139453	0	0	0	0	0	23303	932	0	1508	0	-2061	25	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12797	0	0	0	12797	0	55	0	9194	91708	5627	173345	0	18342	2814	173345	194501	0	3529	3529	25180	0	0	0	0	0	0	0	0	0	
31657	0	0	0	0	0	0	46556	82012	0	0	0	0	0	39331	0	0	0	101	101	101	0	0	0	0	0	0	0	0	0	0	0	0	600	1401	0	0	0	31151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2360	6293	30678	0	0	0	0	0	4365	0	0	0	0	-200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	287	0	0	0	287	0	0	0	701	40397	6293	35330	0	8079	3147	35330	46556	0	5485	5485	9506	0	0	0	0	0	0	0	0	0	
31826	0	0	0	0	0	0	164303	220339	0	0	0	0	0	172336	0	0	0	3628	3628	0	0	0	3628	0	0	865	0	0	0	0	0	0	3317	4829	0	0	0	0	0	0	-1407	1064	23167	3592	3177	0	0	0	0	0	0	0	0	61376	110960	0	0	0	0	0	9334	1880	48	458	0	-1382	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4429	35529	64968	124713	0	7106	32484	124713	164303	0	7075	7075	35248	0	0	0	0	0	0	0	0	0	
31835	0	0	0	0	0	475	79909	100511	0	0	0	0	0	61131	0	0	0	31	31	0	0	0	31	0	403	0	0	0	0	0	0	0	1790	1450	0	0	0	5	0	0	-115	39	10519	11736	1000	0	0	0	0	0	0	0	0	3685	57446	0	0	0	0	0	12018	0	0	412	0	-1595	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	113	0	0	0	113	0	0	0	1829	12386	15421	70196	0	2477	7711	70196	80384	0	0	0	12558	0	0	0	0	0	0	0	0	0	
32234	0	0	0	0	0	0	48334	89490	0	0	0	0	0	39426	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3739	0	0	0	0	0	0	259	2990	31356	1144	0	0	0	0	0	0	0	0	0	19085	20341	0	0	0	0	0	4577	0	0	0	0	-25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5212	0	0	0	5212	0	0	0	2990	40445	20229	30130	0	8089	10115	30130	48334	0	5350	5350	11213	0	0	0	0	0	0	0	0	0	
32766	0	0	0	0	0	0	21445	50551	0	0	0	0	0	17170	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1469	15171	0	0	999	11335	156	0	0	23	30	0	0	0	0	0	0	0	0	1605	0	1557	14008	0	0	0	0	0	548	0	0	0	0	-167	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	38	0	0	0	4096	29961	1713	14596	0	5992	857	14596	21445	0	3425	3425	4240	0	0	0	0	0	0	0	0	0	
33147	0	0	0	28	0	1296	302179	344883	0	0	0	0	0	301927	0	0	0	2714	2714	0	0	0	2714	0	0	175	0	0	0	0	0	0	9528	1472	0	0	0	0	0	0	-183	0	23877	7400	0	0	0	0	1897	0	0	2379	5491	46206	247851	0	0	0	0	0	17447	175	118	2446	202	-5097	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3880	0	0	0	3880	0	0	28	12025	33286	55733	268951	0	6657	27867	268951	303475	0	0	0	26715	0	0	0	0	0	0	0	0	0	
33259	0	0	0	0	0	2753	515238	569080	0	0	0	0	0	491292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11397	103	53	0	0	1086	30	0	-31	24867	21199	0	0	0	0	0	0	0	0	0	4124	29440	457728	0	0	0	0	0	37797	0	240	3049	9528	-9259	3628	0	0	0	3628	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6907	0	0	1431	5475	0	0	0	36504	29561	40429	491864	0	5912	20215	491864	517991	0	0	0	50009	0	0	0	0	0	0	0	0	0	
33268	0	0	0	0	0	20	54635	99876	0	0	0	0	0	40825	0	0	0	4	4	0	0	0	4	0	0	0	0	0	0	0	0	0	1669	1743	0	0	0	1074	490	0	499	9023	43501	0	0	0	0	0	0	0	0	0	0	3504	37321	0	0	0	0	0	4022	0	40	223	29	-204	13	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1609	0	0	0	1609	0	0	0	10732	49831	4023	42677	0	9966	2012	42677	54655	0	3290	3290	8836	0	0	0	0	0	0	0	0	0	
33549	0	0	0	0	0	0	28834	44252	0	0	0	0	0	28488	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	199	2907	0	0	0	2250	0	0	0	0	4870	0	2694	0	0	0	0	0	0	0	678	10322	17488	0	0	0	0	0	1136	0	0	0	0	-339	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	199	11774	10322	21318	0	2355	5161	21318	28834	0	1069	1069	4140	0	0	0	0	0	0	0	0	0	
33727	0	0	0	0	0	71	207058	296374	0	0	0	0	0	202982	0	0	0	268	268	0	0	0	268	0	0	0	0	0	0	0	0	0	4399	9289	0	0	0	200	0	0	-519	2135	61967	1630	0	0	0	0	0	0	0	695	0	61494	140793	0	0	0	0	0	19399	0	0	0	0	-3136	816	0	0	0	816	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7229	71456	63124	161276	0	14291	31562	161276	207129	0	0	0	29436	0	0	0	0	0	0	0	0	0	
33754	0	0	0	0	0	0	10893	28679	0	0	0	0	0	6760	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	809	885	0	0	0	13507	0	0	-30	0	5427	0	0	0	0	0	0	0	0	0	363	1715	4682	0	0	0	0	0	1125	0	0	173	0	-69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	809	22005	1715	5634	0	4401	858	5634	10893	0	1650	1650	4185	0	0	0	0	0	0	0	0	0	
33839	0	0	0	0	0	0	15517	26211	0	0	0	0	0	14901	84	440	440	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	238	5553	0	0	0	0	0	0	-22	0	3923	0	0	0	0	0	0	0	0	0	0	4965	9936	0	0	0	0	0	814	0	0	132	124	-125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	238	10191	5089	10934	0	2038	2545	10934	15517	0	583	583	2857	0	0	0	0	0	0	0	0	0	
33857	0	0	0	0	0	0	62248	78249	0	0	0	0	0	62617	0	0	0	180	180	0	0	0	180	0	0	3659	0	0	0	0	0	0	747	1480	0	0	0	0	0	0	-480	667	11716	903	0	0	0	0	0	0	0	0	1419	13160	48038	0	0	0	0	0	7183	3659	0	1074	0	2410	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1410	0	0	0	1410	0	0	0	1414	15689	14063	52078	0	3138	7032	52078	62248	0	0	0	5702	0	0	0	0	0	0	0	0	0	
34153	0	0	0	0	0	7326	587636	625082	0	0	0	0	0	547842	0	0	0	6235	6235	0	0	0	6235	0	0	13582	0	0	0	0	0	0	10562	10535	0	0	0	0	0	0	29	0	8219	265	168	0	0	0	0	0	0	0	3257	32424	512161	0	0	0	0	0	50705	13581	2072	3563	131	-891	12	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14467	0	0	5877	8590	0	0	0	12634	85447	38697	558524	0	17089	19349	558524	594962	0	59873	59873	54228	0	0	0	0	0	0	0	0	0	
34359	0	0	0	0	0	206	17561	27711	0	0	0	0	0	13517	0	0	0	154	154	0	0	0	154	0	0	0	0	0	0	0	0	0	123	661	0	0	0	0	0	0	-164	331	11002	0	709	0	0	0	0	0	0	0	0	2242	11275	0	0	0	0	0	2028	0	0	0	0	-592	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	454	12401	2242	14166	0	2480	1121	14166	17767	0	738	738	5302	0	0	0	0	0	0	0	0	0	
