"IDRSSD"	RCFDF236	RCFDF237	RCFDF238	RCFDF239	RCFNF234	RCFNF235	RCON5597	RCONA545	RCONF045	RCONF046	RCONF047	RCONF048	RCONF049	RCONF050	RCONF051	RCONF052	RCONF236	RCONF237	RCONF238	RCONF239	TEXTA545	
672247								0	11192		607	2	81232		36324	178	129355	0				
672359								0	1550		393	1	14663		8832	23	25438	0				
672537								0	10984		0	0	108203		73421	296	192608	0				
673132								0	38054		1907	5	243702		189107	766	472770	0				
673178								0	4556		990	2	41652		22701	116	69899	0				
673244								0	6727		1156	3	51529		20558	75	79970	0				
673431								0	8704		6784	7	111466		167680	320	294634	0				
673440							241965	0	86417		2505	8	1089040		352844	970	1530806	0	1546105	0		
673851								0	2979		0	0	25299		19864	126	48142	0				
673909								0	27323		1702	5	245054		218817	989	492896	0	464225	0		
673963								0	11650		0	0	130632		121822	574	264104	0	268681	0		
674344								0	4548		280	1	32424		10150	57	47402	0				
674849								0	10985		571	2	106149		74782	279	192487	0				
675042								0	3498		549	2	37314		12415	56	53776	0				
675051								0	1298		2516	1	21730		40960	89	66504	0				
675079								0	2409		0	0	47271		14123	93	63803	0				
675239								0	15838		365	1	48289		21537	186	86029	0				
675248								0	5732		0	0	29735		15618	81	51085	0				
675332	119676758	8168761	119632321	8117975	8158814	8100080	28936338	0	2776495		161235	431	58358637		50211630	154350						
675341								0	2159		0	0	15404		5614	49	23177	0				
675659								0	3580		801	3	39112		38365	144	81858	0				
675855								0	629		295	1	13297		8354	44	22575	0				
675949								0	4304		269	1	72244		74862	186	151679	0				
676049								0	8797		348	1	67217		72037	275	148399	0				
676151								0	6324		1484	5	73631		38686	132	120125	0				
676160	1516848	41347	1492864	38970	41191	38649	668651	0	7460		0	0	367724		1100317	2506						
676245								0	3871		0	0	47187		25202	130	76261	0				
676656	8565497	1962805	8574924	2074119	1962805	2074119	3040731	0	101001		3685	11	2092956		4405050	10277						
677354								0	3189		0	0	27894		22136	97	53219	0				
677448								0	3063		0	0	32120		23616	121	58799	0				
677644								0	15688		1662	2	196142		139771	701	353263	0				
677756								0	1964		0	0	26640		15557	52	44161	0				
678043								0	13325		2070	6	90129		90350	254	195874	0				
678052								0	929		0	0	21255		6360	46	28544	0				
678070								0	21295		1301	3	114872		39459	267	176927	0				
678258								0	3140		686	1	20787		8961	50	33574	0				
678454								0	12262		11167	15	58923		20670	125	103022	0			No	
678557								0	2763		0	0	32742		19123	64	55059	431				
678717							63204	0	52467		6983	14	465758		263608	943	788816	0	786804	0		
678744								0	3581		0	0	46118		28906	90	78605	0				
678931								0	1443		0	0	34272		13107	69	48822	0				
679246								0	4577		0	0	25966		15961	49	46504	0	46763	0		
679451								0	1656		354	1	17389		6277	37	25676	0				
679648								0	3042		0	0	28337		16070	58	47449	0				
679826								0	6526		0	0	337761		353442	1225	697729	0				
680055								0	2129		258	1	74108		68311	275	144806	0				
680130								0	2941		0	0	121929		162982	349	287852	0				
680149								0	2993		0	0	33592		23106	93	59691	0				
680354								0	8096		506	1	85368		209633	474	303603	0				
680457								0	12740		463	1	181482		136356	564	331041	0				
680747								0	7505		1595	3	40631		14938	81	64669	0				
680813								0	48023		5429	12	418183		182137	928	653772	0				
680952								0	432		0	0	12508		19395	27	32335	0				
681043								0	3168		0	0	40062		26160	132	69390	0				
681249								0	3514		0	0	17093		2862	17	23469	0				
682143								0	11633		0	0	161605		72977	277	246215	0				
682545								0	2158		0	0	31305		20558	85	54021	0	54229	0		
682563							4139915	0	123744		3214	10	4021508		6595318	18970	10743784	0	10505957	0		
682611							772907	0	304245		7278	21	2928170		1529707	5172	4769400	0	4537046	0		
682648								0	16985		1049	3	56126		28513	169	102673	0				
683449								0	16671		378	1	81066		102770	349	200885	0				
683814								0	5098		1600	5	56395		42976	180	106069	0				
684325								0	4874		0	0	78932		57201	229	141565	558				
684455								0	2827		0	0	69251		28781	137	101053	194				
685023								0	5314		1830	3	32493		14724	82	54361	0				
685368								0	9213		254	1	85159		46566	275	141192	0				
685407								0	88444		6864	19	376287		172275	914	643870	0				
685555							0	0	2958		0	0	49688		27801	161	80447	0	85276	0		
685649								0	11128		671	2	93594		79728	337	185121	0				
685658								0	6667		1703	3	100251		95817	438	204438	0	203374	0		
685733								0	1911		0	0	23755		6163	44	31829	0				
686271							199553	0	27822		1421	4	583105		333026	1060	945374	0	933762	0		
686440								0	3967		0	0	52274		23634	127	79875	0				
686459								0	2370		278	1	32550		9339	50	44537	0				
686655								0	8386		0	0	107789		56246	151	172421	0				
686758								0	45		0	0	43903		35287	133	79235	0				
686963								0	3350		0	0	61888		75476	311	140714	0				
687009							676564	0	65497		2137	7	1013535		880201	3101	1961370	0	1961806	0		
687054								0	1530		0	0	17961		18557	92	38048	0				
687250								0	3471		0	0	16736		4575	29	24782	0				
687474								0	16206		840	2	140124		82627	398	239797	0				
687830								0	4045		0	0	27356		9227	48	40628	0				
687858								0	17345		272	1	344078		145435	449	507130	0				
687951								0	23931		2538	6	191723		162512	665	380945	241				
688079	11349000	749000	12543000	623000	749000	623000	206000	0	0		0	0	10379000		221000	154						
688257								0	3217		0	0	87371		58136	196	148726	0				
688453								0	1072		0	0	22558		14915	63	38545	0				
688556								0	2443		889	3	29705		31772	89	64808	0				
689209							165349	0	86112		5988	16	416475		243682	1151	752257	0	740281	0		
689302								0	19543		991	3	252506		480912	1013	753952	0				
689357								0	9801		357	1	147979		108642	370	266779	0				
689740								0	16374		1111	3	238363		108863	483	364711	0				
689759								0	2098		0	0	14532		43311	96	59941	0				
691042								0	555		0	0	14838		16251	61	31644	0				
691079								0	8611		253	1	176794		136224	640	321882	0				
691556								0	12607		258	1	84559		43516	185	140939	0				
691743								0	3729		0	0	34460		10196	58	48385	0				
691958								0	1383		0	0	17330		6439	30	25152	0				
692450								0	4920		258	1	62638		21409	108	89225	0				
692478								0	9495		1931	4	59330		59167	218	129924	0				
692704								0	0		0	0	0		0	0	0	0				
692946								0	14361		858	3	172010		112857	190	300086	0				
693224							506735	0	51132		4761	9	645520		595595	2317	1297008	0	1283447	0		
693345							404509	0	92677		3584	10	860858		536434	1650	1525659	32106	1565313	20884		
693662								0	1406		0	0	203032		510526	1120	714964	0				
693952								0	3607		0	0	69783		20881	135	94271	0	90957	0		
694146								0	837		0	0	12139		4447	20	17423	0				
694771								0	0		0	0	12186		4013	22	16199	0				
694847								0	8807		791	3	99258		97729	245	206585	0				
694904							2828454	0	775673		37455	92	7939025		5108013	14396	13860166	0	13455794	0		
695134								0	7397		1361	3	144357		104897	369	258012	0				
695349								0	11840		330	1	106337		48566	215	167073	0				
695648								0	2306		294	1	17217		5461	27	25278	0				
695705								0	9688		272	1	168441		164402	666	342803	0				
695732								0	1530		0	0	41237		25083	102	67850	0				
695947								0	3122		1527	3	22487		6801	23	33937	0				
696047								0	4604		666	2	37650		18003	118	60923	0				
696168								0	0		0	0	120387		60881	455	181268	0				
696430								0	27297		322	1	237446		369239	833	634304	0				
696551								0	1667		500	1	23063		15843	47	41073	0				
696645								0	1310		0	0	29681		19196	98	50187	0				
697035								0	3545		0	0	35071		11858	33	50474	0				
697147								0	7854		0	0	88080		61717	199	157651	0				
697156								0	6513		0	0	58979		26763	123	92255	0				
697231								0	9930		2374	4	132532		112004	386	256840	0				
697633	40797444	2601132	40447662	2103841	2590256	2092965	13960790	0	524315		17624	48	16230023		21424350	51882						
697754								0	18019		2591	5	204623		522539	1382	747772	0				
697763							1599794	0	47949		1265	4	1372417		1722314	4433	3143945	0	3171272	0		
697950								0	1264		296	1	25256		10706	81	37522	0	38293	0		
697978								0	25229		3475	10	277993		197723	879	504420	0				
698144								0	22636		936	2	206202		87895	410	317790	121				
698322								0	20237		282	1	159865		91872	538	272256	0				
698546								0	4640		0	0	45291		23186	91	73117	0				
698649								0	18334		1868	3	96002		51134	210	167338	0				
698957								0	1851		0	0	17008		9265	34	28124	0				
699105								0	11815		707	2	157788		85113	414	255423	0				
699132								0	1745		0	0	55057		73508	162	130310	0				
699253								0	2586		0	0	41489		14657	60	58732	0				
699534								0	13995		0	0	125937		70167	282	210099	0				
699552								0	10071		0	0	183616		62400	225	256087	0				
700140								0	423		0	0	19803		9149	44	29375	0				
700252								0	2184		0	0	36977		44993	146	84154	0				
700337								0	6862		599	2	99078		43917	170	150456	0				
700430								0	5499		0	0	72965		41944	181	120408	0				
700458								0	1071		0	0	23202		8888	55	33161	0				
700672								0	27514		265	1	199596		97726	332	325101	0				
700739								0	12573		910	3	60439		30726	220	104648	0				
701062							1455347	0	65343		3650	8	1908463		2027220	4940	4027366	22690	4061949	10950		
701222								0	22246		488	1	184896		118114	391	325744	0				
701259								0	12631		837	2	158994		97072	364	269534	0				
701736								0	35646		3784	7	530242		347962	1077	917430	-204	919657	484		
701745								0	3		0	0	7051		6682	35	13736	0				
701839								0	7306		290	1	160254		98997	435	266847	0				
701857								0	864		0	0	13778		8150	52	22792	0				
701950								0	6052		407	1	58783		44302	127	109544	0				
702050								0	146		0	0	6143		3797	17	10086	0				
702117							1271504	0	125262		1828	6	1818403		2065512	5177	4011005	0	3914492	0		
702359								0	2132		0	0	42047		21358	103	65537	0				
702612								0	39309		5883	13	343589		231736	881	620517	0				
702751								0	3450		0	0	60300		41043	150	105156	363				
702836								0	5285		1619	3	42643		28891	183	78438	0				
702911								0	21907		756	2	173728		87222	265	283613	0	283239	0		
702966								0	0		0	0	10320		13772	61	24092	0				
703039								0	499		0	0	18985		18916	81	38400	0				
703552								0	1022		339	1	54281		60501	135	116143	0				
703767								0	9395		1092	2	188687		225440	796	424614	0				
704326								0	1802		0	0	42170		6555	58	50527	0				
704447								0	3061		398	1	43364		16737	93	63560	0				
704559								0	32858		723	2	413262		175119	716	621962	0				
704737								0	7029		1207	3	203103		173354	675	384694	0				
704755								0	2331		0	0	36731		24370	66	63432	0				
705444								0	4990		627	2	64059		45130	196	114806	0				
705453								0	1235		0	0	4164		6810	35	12209	0				
705556								0	14057		3444	9	76430		34109	145	128040	0				
705565								0	1828		327	1	38836		20324	121	61315	0				
705958								0	7556		0	0	53019		44743	122	105318	0				
706030								0	2170		380	1	13651		7076	27	23277	0				
706058								0	3435		0	0	32724		15108	64	51267	0				
706151								0	2845		0	0	28162		108627	166	139634	0				
706236								0	8422		1923	2	64684		20123	124	95152	0				
706254								0	4026		0	0	76757		35679	167	116462	0				
706450								0	1130		0	0	18745		14155	64	34030	0				
706656								0	3467		0	0	49403		17289	101	70159	0				
707354								0	33509		856	3	406536		281811	882	722712	0				
708052								0	8609		0	0	47757		15208	110	71574	0				
708137								0	8953		0	0	201455		78376	310	288784	0				
708164								0	2042		285	1	55606		51297	220	109229	0				
708333								0	5533		947	3	62222		29360	143	98062	0				
708379								0	17665		1569	5	70143		47342	153	136719	0				
708454								0	14379		1478	5	119154		79503	341	214514	0				
708753								0	1629		0	0	16345		5192	36	23166	0				
709031								0	18669		819	3	132515		50562	311	202565	0				
709143								0	7823		259	1	134569		101872	444	244523	0				
709358								0	7016		0	0	87387		57571	221	151974	0				
709451								0	6544		0	0	46103		27031	97	79678	0				
709554								0	2693		602	2	40978		95845	209	140118	0	125375	0		
709602								0	18469		1770	4	216388		425597	793	662224	0				
709639								0	27653		2193	7	152595		67128	320	249569	0				
709648								0	8693		0	0	112573		89585	318	210851	0				
709675								0	55		0	0	46905		53152	149	100112	0				
709956								0	0		0	0	21111		18657	52	39769	0				
710176								0	6558		252	1	44532		34771	163	86113	0				
710251								0	10671		608	2	147943		112021	475	271244	0	276486	0		
710859								0	5119		479	1	91176		73976	276	170750	0				
711472	753611	0			0			0	1473		267	1	249512		502359	1104						
711520								0	2862		0	0	37687		42347	86	82896	0				
711548								0	7714		0	0	97157		60369	264	165240	0				
711753								0	1729		0	0	23240		20615	62	45584	0				
711801								0	35342		1829	5	192332		102007	451	331510	0				
711959								0	71		0	0	6531		1056	5	7658	0				
712031								0	27696		1695	4	176174		234971	461	440536	0				
712059								0	15049		567	1	274296		133732	592	423643	0				
712648								0	3499		0	0	41806		20406	105	65711	0				
712750								0	3891		285	1	32049		47740	212	83965	0				
712956								0	3157		0	0	74819		46189	184	124165	0				
713038								0	951		0	0	20469		12832	63	34252	0				
713047								0	2318		0	0	17287		10494	48	30099	0				
713140								0	4942		0	0	23606		18372	83	46920	0				
713252								0	1580		335	1	16985		7704	39	26604	0				
713926								0	26182		829	2	222111		76142	386	325264	0				
714165								0	1021		0	0	23105		23826	71	47954	0				
714437								0	3049		1531	4	53602		32398	162	90580	0				
714839								0	4452		1650	3	131331		52676	222	190109	0				
714978								0	7160		375	1	100920		95942	407	204397	0				
715032								0	3320		0	0	26642		17734	63	47696	0				
715144								0	5499		0	0	116682		62177	209	184358	0				
715340								0	1843		0	0	38507		101357	120	141707	0				
715630								0	9246		0	0	81966		35945	164	127157	0				
715751								0	630		427	1	33131		21831	100	56019	0				
716413							750679	0	5644		0	0	242914		891261	967	1139819	0	966030	0		
716655								0	16458		556	2	339050		187229	547	543293	0	528554	0		
716833							294545	0	95957		3572	7	810647		444728	2179	1354904	0	1346370	0		
716851								0	6093		0	0	68745		21171	105	96009	0				
716954								0	6459		332	1	90913		14563	38	112267	0				
717232								0	2432		1289	4	28580		22780	92	55081	0				
717513								0	7517		0	0	106198		50074	254	163789	0	157534	0		
717737								0	19485		1688	6	348741		185949	660	555863	0				
717867								0	1450		0	0	24516		20950	100	46916	0				
717924							364387	0	65465		3474	10	618456		352901	1532	1040296	0	1018276	0		
718079								0	6958		335	1	51887		22195	105	81375	0				
718145								0	15332		358	1	184608		168064	470	368362	0				
718275								0	0		0	0	26735		33586	117	60321	0				
718538								0	17706		541	2	122402		51435	299	192084	0				
718547								0	6083		0	0	77403		19468	119	102894	-60				
718556								0	2124		0	0	30255		22400	77	54779	0				
718930								0	11528		0	0	175734		100399	436	287661	0				
719030								0	3976		264	1	30290		6366	36	40896	0				
719441								0	2890		0	0	102656		61939	262	167485	0				
719610								0	9517		1173	3	57568		55676	214	123934	0				
719656								0	9727		0	0	135047		73463	333	218237	0				
719955								0	5694		0	0	100105		108814	306	214613	0				
719964								0	1625		0	0	27976		20800	111	50401	0				
720157								0	1236		0	0	11049		5778	29	18063	0				
720166								0	998		0	0	25858		12366	68	39222	0				
720344								0	9740		0	0	61097		27456	110	98293	0				
720465								0	28690		1612	6	557612		272968	867	860882	0	911616	0		
720746								0	8802		301	1	111816		59196	188	180115	0				
720858								0	3932		0	0	41864		7916	31	53712	0				
720951								0	4392		632	2	64884		65776	233	135684	0				
721350								0	6299		400	1	80631		49010	167	136340	0	134715	0		
721659								0	6871		460	1	44241		31986	127	83558	0				
721752								0	4090		336	1	20944		14321	51	39691	0				
721949								0	21004		2012	3	238858		105289	445	367163	0				
722227								0	954		0	0	20969		3957	28	25880	0				
722432								0	22602		2341	6	106053		30576	163	161572	0				
722544							355063	0	55467		2875	9	399547		371469	1062	829358	0	822985	0		
722816								0	25875		1339	4	238146		208210	650	473570	0				
723112	41124426	8045958	40283920	7928484	8045958	7928484	17604630	0	684171		28168	68	13705314		18660816	26619						
723158								0	3269		290	1	54122		13880	77	71561	0				
723550								0	2616		814	2	25431		9938	53	38799	0				
723653								0	3074		0	0	40651		45945	153	89669	0				
723710								0	29458		3281	4	259164		102414	422	394317	0				
723747								0	2307		281	1	20485		6598	35	29671	0				
723756								0	2971		0	0	22988		7841	38	33800	0				
723822								0	12516		545	2	90557		18778	110	122396	0				
723868								0	3305		293	1	56488		46159	196	106245	0				
724230								0	9143		0	0	106711		69052	392	184906	0				
724351								0	6015		0	0	106332		88725	327	201072	0				
724548								0	5712		2242	6	19143		21028	83	48125	0				
724744								0	7707		0	0	67742		32941	109	108390	0				
724753								0	0		0	0	17224		5463	31	22687	0				
724847								0	21684		518	2	218751		115397	561	356349	0				
724940								0	2763		406	1	16883		9215	41	29267	0				
725376								0	6873		833	3	17660		4321	33	29687	0				
725732	651773	62041			62041			0	25		0	0	223741		365966	1199						
725741								0	2736		0	0	55450		40562	172	98748	0				
725844								0	3427		0	0	25014		9949	46	38390	0				
725853								0	1291		1008	1	37911		39954	133	80164	0				
726234								0	4907		616	2	133626		160032	469	299181	0				
726355								0	1393		362	1	10139		3627	15	15521	0				
726458								0	4086		1576	1	31008		11078	56	47748	0				
726953								0	1372		1017	2	20510		33542	122	56673	232				
727156								0	6160		344	1	14844		7176	40	28524	0				
727343								0	2719		377	1	25683		17995	66	46774	0				
727455								0	1211		312	1	33001		101141	219	135665	0				
727530								0	1872		524	2	26121		13102	39	41665	46				
728452								0	3197		397	1	59688		27067	116	90349	0				
728742								0	25225		3139	8	205953		220013	577	454329	0				
728948								0	5475		0	0	119756		99685	259	224931	15				
728957								0	10719		617	2	91648		38196	159	141179	0				
729011								0	11340		603	2	90123		37844	187	139910	0				
729057								0	4110		266	1	43438		25690	113	73504	0				
729132	329342	37241			37241			0	0		0	0	54133		237969	670						
729310								0	18739		1191	3	175806		40729	312	236465	0				
729459								0	2988		365	1	28456		14511	26	46320	0				
729842								0	2163		254	1	42081		17697	108	62310	115				
729945								0	5578		576	2	46721		30362	137	83237	0				
730446								0	4514		270	1	49341		20836	80	74961	0				
730745								0	1504		0	0	12691		3049	20	17244	0				
730754								0	85		0	0	23771		12446	66	36302	0				
730857								0	4057		526	2	53801		31282	176	89665	0				
731050								0	5305		284	1	76632		24106	146	106327	0				
731247							151431	0	89908		2305	6	747522		357490	1541	1197225	0	1193904	0		
731957								0	1221		0	0	15124		5023	21	21368	0				
732178								0	9011		542	2	98364		60147	197	168064	0				
732253								0	1479		0	0	29877		11048	56	42404	0				
732459								0	2282		714	1	29918		17670	90	50584	0				
732637								0	2588		0	0	38667		15037	81	56292	0				
732758								0	0		0	0	146372		88599	148	237975	3004				
732918								0	22029		313	1	271135		140497	544	433974	0				
732945								0	2737		0	0	42477		20691	89	65905	0				
732954								0	1772		656	2	25121		8992	35	36541	0				
733045								0	2955		260	1	24177		7112	39	34504	0				
733054								0	19320		1840	5	103536		80241	277	204937	0				
733540								0	1001		0	0	12331		10820	42	24152	0				
733559								0	1164		0	0	16179		5024	15	22367	0				
733661								26647	0		0	0	41137		10565	75	51702	0			Firstrust Bank	
733755								0	3058		536	1	35076		10830	61	49500	0				
733951								0	1811		0	0	29083		25102	89	55997	0				
734051								0	3052		0	0	29596		12835	61	45483	0				
734248								0	16927		306	1	103574		58887	210	179694	0				
734350								0	1194		377	1	54139		67478	183	123188	0				
734538								0	0		0	0	2978		52645	98	55623	0				
734613								0	21584		1758	6	112209		30224	151	165775	0				
734855								0	1773		0	0	18118		6909	43	26800	0				
734949								0	1935		0	0	27270		14344	53	43549	0				
735049								0	4689		252	1	24681		13029	56	42651	0				
735067								0	1273		0	0	14789		21719	55	37855	73				
735142								0	3125		260	1	23953		9073	51	36411	0				
735357								0	270		0	0	5985		4249	10	10544	40				
735414								0	3194		0	0	24472		10762	53	38428	0				
735441								0	36948		1941	6	188833		135092	462	362814	0	370598	0		
735656								0	3194		425	1	38261		22207	103	64087	0		0		
735768								0	8476		654	1	160131		268353	858	437614	0				
735852								0	29167		654	2	244932		209803	860	484556	0				
736158								0	2181		282	1	12976		6157	31	21597	0				
736206								0	14510		349	1	303636		430908	1437	749403	0				
736448								0	39861		1759	2	452930		246115	1008	766701	26036	740947	26122		
736550								0	3480		317	1	49553		31585	122	84935	0				
736662								0	0		0	0	8488		8900	64	17388	0				
736877								0	43335		3730	9	281492		92043	603	420600	0				
737548								0	15138		0	0	178810		127910	355	321858	0				
737632								0	6359		1061	2	154489		95741	341	257650	0				
737753								0	3418		0	0	22923		7592	35	33933	0				
738013								0	3344		0	0	210526		148116	532	361986	0	356213	0		
738040								0	35392		2293	4	319505		201100	931	558290	0				
738143								0	6939		1287	2	90060		68332	149	166618	0				
738255								0	4645		0	0	52073		21572	116	78290	0				
738303								0	45916		5498	13	354642		251875	1261	657931	0				
738611								0	376		0	0	25212		11926	49	37514	0				
738657								0	1104		0	0	19771		6062	51	26937	0				
738769								0	9201		299	1	145387		101212	462	256099	0				
739159								0	957		0	0	8564		7310	21	16831	0				
739346								0	1939		266	1	16417		21778	100	40400	0				
739355								0	5240		693	2	66018		64454	280	136405	0				
739430								0	16405		965	3	114390		68127	284	199887	0				
739560							929206	0	20600		1187	4	473341		1102143	2115	1597271	0	1549767	0		
739832								0	4535		0	0	31663		18234	107	54599	169				
739850								0	0		0	0	17507		9112	56	26619	0				
740249								0	6064		0	0	64608		37582	154	108254	0				
740258								0	67		0	0	20153		2441	24	22747	86				
740931							86984	0	0		0	0	1070833		102917	170	1270396	96646	1141602	108987		
741068								0	2467		0	0	39012		26954	97	68433	0				
741152								0	780		0	0	22257		8823	49	31860	0				
741330								0	24452		1566	5	325366		224210	885	575594	0				
741358								0	335		500	1	5520		2484	11	8859	20				
741639								0	1187		0	0	15722		5682	40	22591	0				
741648								0	1431		0	0	27280		9267	44	37978	0				
741657								0	7079		542	1	61782		22709	106	92112	0				
741844								0	6576		0	0	66555		42697	177	115828	0				
741871							1107558	0	315684		12770	37	3143359		4314564	11867	7786437	60	7809005	84		
741956								0	1303		0	0	19705		12634	64	33643	0				
742056								0	2744		0	0	38247		34169	169	75160	0				
742355								0	4987		0	0	42163		19782	77	66932	0				
742542								0	1972		0	0	36679		24319	92	62970	0				
742560	358766	0			0			0	0		0	0	14081		344685	328						
742636								0	1045		0	0	49365		82343	210	132753	0				
742944								0	9647		264	1	85223		35144	183	130278	0	133107	0		
743053								0	3237		0	0	29658		26530	95	59424	0				
743679								0	16887		1074	3	120278		97770	292	236008	0				
743857								0	6091		983	3	205003		60189	178	272266	0				
743950								0	3048		0	0	31230		4696	34	38974	0				
744144								0	3480		312	1	89281		28517	106	121590	0				
744238								0	3278		0	0	96715		51900	211	151893	0				
744256								0	7316		0	0	109946		53862	258	171124	0				
744854								0	5490		0	0	118337		131891	396	255718	0				
745150								0	796		338	1	12099		3866	28	17099	0				
745347								0	2439		0	0	38515		39487	117	80441	0				
745570								0	5829		0	0	122450		103922	489	232201	1				
745646								0	2717		0	0	58622		28836	101	90175	0				
745954								0	1744		737	1	18039		1575	9	22095	0				
746054								0	2130		0	0	23333		11158	49	36621	0				
746157								0	2936		758	2	54461		30149	113	88304	0				
746223								0	20343		956	3	102413		65461	291	189106	-67				
746429								0	7271		0	0	95368		36558	178	139197	0				
746513								0	18843		987	3	197814		93296	421	310939	0				
746755								0	2442		0	0	44291		60996	184	107729	0				
746942								0	3647		584	2	26478		10549	38	41260	0				
747051								0	3228		0	0	27123		12065	68	42416	0				
747257								0	4956		0	0	35007		16397	75	56359	0				
747435								0	1530		0	0	134088		249580	1093	385198	0				
747743								0	2940		455	1	35218		15971	89	54584	0				
747846								0	2240		0	0	48030		20544	105	70814	0				
748254								0	10143		0	0	136212		77702	400	224057	0				
748357								0	250		0	0	9403		7425	22	17078	0				
748441								0	7524		720	2	59323		38582	158	106149	0				
748964								0	4867		0	0	81158		52064	149	138089	0				
749046								0	13424		930	3	202588		178690	853	395632	0				
749242							1097104	0	105887		5476	13	1082039		1232796	3214	2426198	0	2540837	0		
749550								0	1405		0	0	16908		13984	115	32297	0				
749635								0	22107		4104	8	225723		276864	652	537909	9111				
749840								0	2327		0	0	13365		7203	42	22895	0				
749943								0	7803		0	0	63507		34987	222	106297	0				
749952								0	2664		0	0	33683		31945	107	68292	0				
750051								0	18266		714	2	143017		59405	248	221403	0				
750127								0	12600		1371	3	103091		48444	226	165506	0				
750154								0	8768		551	2	82316		61183	336	152818	0				
750239								0	52177		2787	9	423705		306157	1228	784825	0				
750305							629983	0	23235		2837	7	331620		837394	1864	1195086	0	1043349	0		
750341								0	9489		631	1	117900		58626	212	186646	0				
750444								0	2231		0	0	32735		8273	62	43239	0				
750846								0	1485		0	0	27980		19824	102	49289	0				
750864	1010539	133373	1008786	150190	133373	150190	310502	0	0		0	0	351064		526101	1616						
751254								0	3643		1391	3	62601		28471	104	96184	78				
751656								0	24843		872	3	181213		68604	290	275532	0				
751759							359970	0	19890		520	2	370412		416103	1527	806925	0	812895	0		
751852								0	1655		297	1	55380		86153	212	143485	0				
751955								0	717		0	0	26299		10963	41	37979	0				
752644								0	13213		1219	3	73997		68310	158	156739	0				
752653								0	8299		362	1	95949		61005	266	165615	0				
752831								0	9963		0	0	78654		94770	283	183387	0				
752970							572916	0	428181		10485	22	9687929		912364	3524	11038959	0	10999729	0		
753052								0	1437		0	0	21142		7413	49	29992	0				
753324								0	5230		0	0	210407		152245	667	367883	0				
753548								0	4799		656	2	63281		41620	119	110356	0				
753641								0	6885		2671	4	31718		5429	35	46704	0				
753856								0	995		0	0	16987		13911	55	31893	0				
754068								0	1868		651	2	96052		80699	370	179270	0				
754246								0	562		0	0	14306		8096	24	22964	0				
754433							167025	0	119130		4501	14	1024006		363714	2096	1511350	0	1508810	0		
754536								0	3358		870	1	41702		31963	103	77893	0				
754826								0	29079		2806	9	177747		92105	444	301737	0	306293	0		
754853								0	34598		1830	5	184457		131922	448	353024	217				
754929								0	51179		857	3	434629		300036	1123	786701	0				
755047								0	20894		965	2	188202		159598	632	369659	0				
755252								0	8521		737	1	116985		69883	299	196126	0				
755421								0	725		527	2	23601		5195	41	30048	0				
755458								0	13572		366	1	61114		25664	134	100717	0				
755850								0	7282		0	0	64375		54414	153	126071	0	124532	0		
756343								0	2866		273	1	25211		7529	45	35879	0				
756848								0	5364		402	1	54140		32438	130	92344	0				
757377								0	83505		2077	5	394773		107818	720	588173	0				
757452								0	6750		1044	1	92440		29117	134	129351	0				
757612								0	12007		293	1	53612		29119	95	95031	0				
757779								0	8543		361	1	74765		13279	87	96948	0				
758703							708160	0	135342		15234	38	771319		741123	3051	1663018	0	1681741	0		
758842								0	3866		0	0	52944		23950	78	80760	0				
758851								0	3787		0	0	23128		13530	81	40445	0				
759045								0	20087		619	2	135154		105336	486	261196	0				
759250								0	1417		324	1	19563		5686	38	27180	189				
759540								0	608		939	1	37583		31010	73	70140	0				
759625								0	38891		4277	14	155998		61856	281	261021	0				
760108								0	15906		0	0	158028		89537	460	263472	0				
760210								0	4907		0	0	33870		19186	72	57963	0				
760331								0	14021		0	0	225460		105015	444	344496	0				
760340								0	1445		0	0	19887		14634	64	35966	0				
760434								0	3493		1294	2	42476		21780	87	69043	0				
760649								0	5217		0	0	40798		18730	81	64744	0				
760854								0	25957		619	1	312803		95220	423	434599	0				
760939								0	2805		0	0	24457		6540	48	33802	0				
760957								0	5955		0	0	31274		12751	62	49980	0				
761178								0	3601		0	0	50082		14584	49	68267	0				
761244								0	4500		331	1	97570		50994	215	153395	0				
761347								0	3053		264	1	40017		21664	96	64998	0				
761459								0	4276		0	0	49912		28972	102	83160	0				
761543								0	4680		297	1	53891		28025	140	86893	0				
761806	12101008	160412	12337583	193360	160412	193360	2237173	0	645549		17517	47	6824696		4452835	15680						
761833								0	6408	389	278	1	60923	10123	39733	203	107342	0				
761851								0	16291		1667	6	67412		17719	99	103089	0				
761954								0	1853		0	0	31322		17861	90	51036	0				
762045								0	2189		941	2	27957		32586	139	63673	0				
762054								0	2115		0	0	13982		11247	67	27344	0				
762353								0	1235		0	0	14284		2418	16	17937	0				
762447								0	34712		1676	3	468333		297788	1079	806499	3990	798954	3681		
762625								0	6069		0	0	59732		24594	143	90396	0				
763211								0	7611		0	0	68782		43541	210	119934	0				
763556								0	8333		0	0	75704		32500	193	116537	0				
763752								0	2925		0	0	54695		28232	147	85853	0				
763930								0	18648		2900	8	162211		335485	633	519244	0				
764030							700841	0	72497		7438	19	821698		911385	2920	1813018	0	1769498	0		
764058								0	6783		268	1	226309		167858	573	401218	0				
764067								0	3357		0	0	36571		24512	145	64440	0				
764142								0	6841		0	0	57892		21932	106	86665	0				
764151								0	1556		0	0	16877		11106	66	29539	0				
