"IDRSSD"	RCFD1410	RCFD1563	RCFD1590	RCFD1616	RCFD1763	RCFD1764	RCFD2011	RCFD2081	RCFD2107	RCFD2122	RCFD2123	RCFD2746	RCFDA247	RCFDA570	RCFDA571	RCFDA572	RCFDA573	RCFDA574	RCFDA575	RCFDB532	RCFDB533	RCFDB534	RCFDB536	RCFDB537	RCFDB538	RCFDB539	RCFDB837	RCFDC391	RCFDC779	RCFDC780	RCFDF162	RCFDF163	RCFDF585	RCFDF586	RCFDF587	RCFDF588	RCFDF589	RCFDF597	RCFDF598	RCFDF599	RCFDF600	RCFDF601	RCFDF608	RCFDF609	RCON1288	RCON1420	RCON1460	RCON1545	RCON1563	RCON1564	RCON1590	RCON1616	RCON1763	RCON1764	RCON1766	RCON1797	RCON2011	RCON2081	RCON2107	RCON2122	RCON2123	RCON2165	RCON2746	RCON5367	RCON5368	RCON5370	RCONA247	RCONA564	RCONA565	RCONA566	RCONA567	RCONA568	RCONA569	RCONA570	RCONA571	RCONA572	RCONA573	RCONA574	RCONA575	RCONB531	RCONB532	RCONB533	RCONB534	RCONB535	RCONB536	RCONB537	RCONB538	RCONB539	RCONB837	RCONC391	RCONC779	RCONC780	RCONF158	RCONF159	RCONF160	RCONF161	RCONF162	RCONF163	RCONF230	RCONF231	RCONF232	RCONF576	RCONF577	RCONF578	RCONF579	RCONF580	RCONF581	RCONF582	RCONF583	RCONF584	RCONF585	RCONF586	RCONF587	RCONF588	RCONF589	RCONF590	RCONF591	RCONF592	RCONF593	RCONF594	RCONF595	RCONF596	RCONF597	RCONF598	RCONF599	RCONF600	RCONF601	
508841																																													0	10542	555		27		10652	877			11137	899	2469	0	1192	74478	0	0	0	19716	1187	1612	20095	903	3424	9524	985	4646	0	8152	10293	30429	3793	967	615								572	294			0	0	3133	0	0	12103			0			28	163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
508878																																													0	4293	44522	1103	2302	1199	6919	0	200429	0	200429	35695	2111	0	0	1266771	0	0	0	104507	20352	7862	614654	10413	9991	29012	5024	21093	28110	589786	174314	157918	97282	58722	7325	0	0	0	0	0	0	0	2357	1305	0		0	0	267492	287759	87930	198798	0	0	0			0	2366	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
509138																																													0	111	860		247		514	0			8011	3354	1780	0	0	145257	66	0	351	24541	1205	5316	67763	6538	4123	12377	301	179	0	53526	26560	32410	4850	184	0								251	10			0	0	24252	13396	38285	28506			0			0	890	37648	111	3354	24541	1205	860	66791	8011	251	10	1780	247	37648	111	3354	24541	1205	860	66791	8011	251	10	1780	247	
509231																																													5000	6349	18555	89774	155938	66164	0	84	36667	0	36667	40791	1177	0	0	700096	0	166	4371	15243	991	11528	210489	10534	1028	1418	549	1714	0	433803	43597	66638	23451	38124	3095	5000	0	5000	0	0	0	0	0	30	0		0	0	14264	236057	37142	131726	166	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
509400																																													0	3611	3784		133		0	0			11558	4270	1973	0	17	108300	0	0	0	31458	8930	17070	10334	1144	1593	911	695	8317	18503	19750	5094	11542	3811	18214	17270								0	141			0	0	2335	1000	26219	12871			0			0	85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
509642																																													0	4938	0		16		3267	0			5246	0	2053	0	0	22696	0	0	0	2602	157	1814	4225	455	577	1319	205	47	0	1969	4828	6787	6253	218	38								0	0			0	0	0	0	4417	0			0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
509811																																													0	35826	36017	27	8149	8122	19601	0	319489	0	319489	85143	468793	0	12143	2318680	0	11516	230	604109	34523	514638	450847	89731	118466	195023	139174	44717	12766	888983	109493	227768	279076	172312	10009	0	0	0	0	0	0	0	0	3794	0		0	0	97391	117075	225718	239393	0	11516	0			0	7649	7264	266	0	665	0	92	1567	1182	0	0	0	0	10065	362	0	766	100	112	2336	1912	0	0	0	0	
509857																																													0	372	0		1183		82	0			4435	0	2759	0	0	23714	0	92	250	7543	500	350	10856	1157	1453	3594	215	954	40	3631	5670	4221	1447	996	176								0	0			0	0	383	0	2446	3919			0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
509950																																													0	36295	36830	0	408	408	36055	11615	190050	0	190050	26745	103574	0	18527	1495296	4701	1744	0	130819	7710	93859	454324	9325	22028	58422	4578	10125	24026	401298	251962	332528	147746	148414	28991	0	0	0	0	0	0	0	666	62	0		0	0	83255	255261	80338	491658	0	1744	0			0	2759	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
510330																																													0	33073	0		117		306	0			16986	0	16032	0	6161	141208	0	0	16986	35672	659	0	64869	3520	7962	22680	1017	0	0	16171	37319	42502	5879	1068	0								0	0			0	0	626	4794	8939	17843			0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
510648																																													0	236	2457		25		1631	0			4626	5064	2659	0	0	98349	0	0	0	47935	2658	4710	44472	6904	12969	21991	1071	1097	990	16756	10138	18260	1869	0	0								0	0			0	0	1896	9335	12125	7702			0			0	3461	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
510871	6590221	636068	708	0	2297147	22345	1685704	0	188084	11815863	0	68282	2745618	2250669	975099	1664891	1729573	1532521	633802	0	0	0	0	0	736	25824	200496		0	0	311628	57398	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17387	0	636068	636068	708		2297147	0	2297147	12801	1671423	0	188084	11578471	0	369026		2834955	106110	82735		67679	14483	91151	63243	467115	1917341							0			0	0			611	25679					177461	1157973	394445	1688593			2152			0	231435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
510938																																													0	12151	618	0	87	87	10778	0	24068	0	24068	4351	13277	0	1390	134364	0	86	0	25269	1538	17007	33329	1491	4087	4548	10521	2966	1613	33406	13468	18106	39415	3521	125	0	0	0	0	0	0	0	0	41	0		0	0	1136	4218	23359	11997	0	86	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
510947																																													0	12051	16		17		7132	0			6861	0	2142	0	0	41067	0	0	0	6567	200	6234	11857	323	552	1802	929	707	2254	8148	5365	9839	5212	2212	3672								0	0			0	0	17	1196	4123	745			0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
511618																																													0	319	0		84		1	0			8265	1773	6888	0	795	101566	0	0	0	54324	4031	1772	21019	1831	5334	10694	13744	22659	0	4207	9647	13801	13321	5542	660								0	147			0	0	1630	5154	0	18155			0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
511832																																													0	19199	0		4954		3991	0			19137	0	46925	0	0	183288	0	0	0	51574	562	32696	93661	12265	25101	1308	3754	4721	3075	36883	60118	12843	13222	6225	1762								0	161			0	0	434	6532	0	29819			0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
512839																																													0	259	0		0		0	0			269	0	3438	0	0	32324	0	0	0	19552	0	0	7286	1671	2215	11610	3356	143	0	2042	1358	5202	4126	44	0								0	0			358	269	483	151	0	8172			0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
513050																																													0	2193	0	0	716	716	98	289	47734	0	47734	2147	8323	0	0	277583	0	0	0	37154	17333	7444	118170	5547	6269	7790	7017	6215	3944	76039	37881	62583	37288	21142	4765	0	0	0	0	0	0	0	0	0	0		0	0	26406	32991	59468	43020	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
513256																																													0	50603	886		6700		25558	0			7532	1841	5792	0	0	174617	0	522	0	23520	1982	17068	49205	275	6217	6925	6842	2741	480	42654	28265	22983	30372	24193	2527								55	0			0	0	310	14373	19909	15034			0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
513322																																													0	500	0		739		1756	0			6055	818	5341	0	445	25677	0	0	213	2744	31	171	6131	35	71	839	1491	153	0	7615	4205	4234	5134	1682	0								0	286			0	0	54	434	446	6028			0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
513340																																													0	8834	8371		0		1911	0			31364	6397	3592	0	3391	258893	123	0	0	116441	10086	10646	38339	2809	5500	4594	16778	25189	61176	40292	6786	30965	21317	37177	5585								0	3152			0	0	1782	8640	43135	11920			0			0	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
513546																																													0	10036	2854		88		5166	0			2941	452	2863	0	411	63336	0	0	0	28829	1233	9655	8240	800	1688	2272	1890	18062	4025	4577	7614	8762	7934	5073	330								0	92			0	0	2259	1445	3773	894			0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
513854																																													0	0	0		7		0	324			8665	0	26965	0	576	53404	1	0	0	8487	47	6705	14975	1927	2060	438	277	3152	609	6818	10296	9252	12347	4397	1620								0	0			0	0	715	3337	4593	13			0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
513920																																													0	0	0		0		0	0			1921	322	2597	0	145	12536	0	0	0	6456	121	4482	30	1239	825	1122	1038	1058	1174	1536	1743	1277	786	327	222								0	13			0	0	0	0	90	871			0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
513957																																													0	3522	0		0		24737	0			1486	0	647	0	0	32981	0	31	0	2058	33	0	21633	152	140	1101	511	154	0	21557	895	2850	5113	508	0								0	0			0	0	0	0	97	370			0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
514048																																													0	765	263		81		551	0			2548	1599	3852	0	633	75658	0	0	0	20937	1409	12460	30122	5203	8260	4739	1767	818	0	11107	19279	15424	6021	2783	33								726	0			0	0	2357	5040	7852	27045			0			0	173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
514057																																													0	920	0		16		3017	0			400	0	419	0	0	5305	0	0	0	533	0	0	2115	0	88	195	225	25	0	803	1224	1531	1017	152	0								0	0			0	0	0	0	0	0			0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
514066																																													0	16987	15772	51	6686	6635	7960	0	129965	0	129965	52836	37087	0	0	502011	937	0	51254	12250	303	1343	151934	996	741	2848	4430	3234	0	150822	80322	34633	44884	169262	6418	0	0	0	0	0	0	0	504	569	0		0	0	3253	51395	54298	113083	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
514132																																													0	37518	1587	1923	4785	2862	4712	0	16731	0	16731	0	34963	0	140	240936	0	0	0	65468	5829	1457	80143	3994	7195	14752	18108	7362	14054	53721	35080	38943	42859	3245	516	0	0	0	0	0	0	0	0	123	0		0	0	8936	14126	30843	15175	0	0	0			0	342	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
514253																																													0	2317	500		9		981	0			391	0	1588	0	25	13076	0	0	0	5656	225	1106	6947	1005	1505	2450	678	18	0	1598	2839	680	1923	380	0								0	0		0	0	0	264	498	0	622			0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
514356																																													0	3971	0		199		4542	0			4148	0	6533	0	279	31879	0	0	0	9036	0	473	9857	30	399	732	1221	4248	2347	5366	4815	2951	4099	4523	619								0	0			0	0	473	0	2426	272			0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
514440																																													0	255	2802		437		0	0			20417	0	13809	0	781	102266	0	0	0	10025	1051	0	55915	1277	2722	5451	170	229	0	21124	32243	20949	10131	3709	716								1070	0			0	0	1755	14972	20128	14764			0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
514655																																													0	1736	32		86		3763	335			16755	0	7444	0	250	126577	124	0	0	37369	1207	530	26245	653	1464	4551	9731	12743	8227	31544	7693	16209	17916	13402	2439								0	38			0	0	7866	16057	21810	12288			0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
514936																																													0	2112	4018		156		0	2405			4079	14482	7008	0	2571	228906	281	0	0	63752	5448	19304	85556	6429	17185	20726	17822	948	310	56142	39046	41554	20965	4484	266								0	96			0	0	23959	62606	11462	27438			0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
515054																																													0	0	1209		1571		0	1675			4322	60	1664	0	0	85430	0	0	0	17553	333	4088	4120	218	1278	1397	1303	3085	9567	5989	9274	18321	15084	6991	7736								200	204			0	0	0	0	56840	1474			0			0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
515250																																													0	2345	0		43		2176	595			3479	37	6651	0	0	24115	0	0	0	4549	661	94	5969	137	51	152	333	2100	1649	2723	4314	3883	3540	3597	791								0	0			0	0	102	220	0	3852			0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
515353																																													0	64006	43845	41	141	100	1053	0	37544	0	37544	10366	1068	0	0	1257081	0	0	0	169537	2297	139976	673679	133061	15841	14650	1255	0	0	715604	95817	229693	29268	10329	1079	0	0	0	0	0	0	0	0	134	0		0	0	91589	325126	293730	216645	0	0	0			0	3220	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
516154																																													0	22786	110		15		5663	0			2501	4	686	0	35	37613	0	0	0	3069	0	66	15762	66	85	239	644	1865	0	16995	4803	2024	2825	6256	1638								18	0			0	0	0	0	2726	0			0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
516855																																													0	2753	5805	0	0	0	2542	0	75329	0	75329	224	6643	0	761	253149	0	0	0	43492	1069	0	121635	11779	11868	14183	5612	50	0	68595	29393	53475	44987	6511	1902	0	0	0	0	0	0	0	0	0	0		0	0	1452	3553	46001	63525	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
517049																																													0	39149	10859	504	1249	745	2057	0	40951	0	40951	347	5989	0	1035	338585	3	0	40951	26770	2602	8163	214724	6163	9315	11100	132	17	0	160948	77181	58202	9236	16	0	0	0	0	0	0	0	0	0	79	0		0	0	6550	112712	43240	44999	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
517357																																													0	967	2106		40		463	0			38041	2152	3029	0	867	88994	0	878	0	11177	1283	6183	41002	4570	2668	2777	248	679	237	47817	7002	11944	8324	2730	0								0	422			0	0	1569	1771	10676	13553			0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
517423																																													0	0	1372		25	25	0	0			8786	0	711	0	0	64570	0	0	0	8467	208	1977	26504	337	1698	2522	1311	583	2016	18511	6059	10496	17951	2816	0								95	134			0	0	3935	10701	25198	4938			0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
517441																																													0	16686	1237		479		6770	0			4321	0	2966	0	152	56321	0	0	0	9463	860	0	22488	136	1719	5858	216	1534	0	6041	14592	15534	7036	3628	0								365	0			0	0	277	291	0	12454			0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
517834																																													0	69776	7756	0	532	532	1996	0	34087	0	34087	6994	38428	0	0	499751	0	0	275	129034	7777	4485	182736	16344	24861	71073	14163	1047	1318	112042	72276	128349	39667	17495	27	0	0	0	0	0	0	0	0	310	0		0	0	21607	64094	87123	30237	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
518037																																													0	32051	5755	3499	4191	692	40056	0	21311	0	21311	12180	23585	0	1795	400988	0	0	0	66831	1064	10485	168600	15290	9287	35977	3366	351	382	161200	42842	94610	16477	14199	372	0	0	0	0	0	0	0	0	0	0		0	0	9675	46734	99306	36454	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
518354																																													0	329	0		25		138	0			8664	0	2186	0	0	28704	0	0	0	10088	4747	0	9438	1112	1864	4275	638	643	1243	5945	2987	6237	1285	1032	38								293	0			0	0	1634	0	0	600			0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
518877																																													0	425	1584		27		209	0			4291	201	4371	0	0	30571	0	0	0	9421	19	2141	6537	486	2162	2112	1704	981	1156	4078	3298	5471	6279	1346	0								0	0			0	0	365	2631	4185	2842			0			0	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
518952																																													0	12630	2368	0	782	782	18508	119	103845	0	103845	6522	6111	0	1012	581928	0	0	49123	52187	2639	19834	172886	3797	5709	5566	5577	23393	7280	175917	46061	126054	75407	68741	10641	0	0	0	0	0	0	0	103	0	0		0	0	47609	142562	60097	124953	0	0	0			0	235	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
519146																																													0	22448	266		142		4462	303			14693	0	11919	0	0	105485	0	0	0	33037	19	8035	36136	2187	6338	5649	10676	5568	2500	10373	17238	16579	19190	8159	668								0	0		0	0	0	558	0	11584	6357			0			177	89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
519267																																													0	0	156		160		0	0			463	0	3830	0	0	31058	0	0	0	15422	530	140	18214	11939	155	70	18	663	2535	7285	140	1931	1317	845	3143								0	0			0	0	7277	0	3220	0			0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
519360																																													0	0	3309		335		0	0			5621	0	83	0	0	126001	0	0	0	2000	69	0	4271	123	1013	403	0	461	0	11083	6755	27513	28290	49319	913								0	467			0	0	0	5947	92666	15504			0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
519445																																													0	2954	0		317		1051	0			3984	298	2468	0	0	32639	0	0	0	3827	284	946	12912	670	1747	424	283	330	297	9343	9899	2665	653	2899	1953								0	0			0	0	972	846	15638	0			0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
519874																																													0	0	0		44		3745	0			349	0	560	0	0	4698	0	0	0	0	0	0	4028	0	0	0	0	0	0	3216	856	626	0	0	0								0	0			0	0	0	0	0	0			0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
520003																																													0	0	26004	0	2263	2263	0	0	12597	0	12597	26557	2115	0	9291	442016	0	0	0	240617	29530	53298	16812	5093	19962	16395	10666	31084	155417	50719	8961	11294	57548	57020	14002	0	0	0	0	0	0	0	0	17	551		0	0	5100	10630	52437	24858	0	0	0			0	597	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
520423																																													0	312	8262		148		100	0			9648	10484	5158	0	3598	164733	0	0	0	37278	617	29730	23846	7735	10171	14566	1597	656	1194	31923	20964	47331	18223	7200	0								0	0			0	0	2173	2719	55174	29062			0			0	0	2719	312	10484	37278	617	8262	29068	10624	0	0	0	0	2719	312	10484	37693	617	8262	29068	10624	0	0	0	0	
520777																																													0	0	54356	0	63	63	0	2358	0	0	0	17187	159	0	0	283994	459	0	0	181504	4085	0	2393	248	1455	2251	11447	79961	86142	17220	2130	11952	20346	49689	1612	0	0	0	0	0	0	0	0	0	0		0	0	0	0	1938	25161	0	0	0			2573	356	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
521064																																													0	330	0		2		2030	0			3740	0	2313	0	32	14721	0	0	120	2358	0	1940	4335	123	797	1410	0	29	0	5237	4440	1867	796	20	0								0	0			0	0	41	986	991	1898			0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
521158																																													0	10419	270		170		4776	0			13538	0	8933	0	0	107642	310	0	0	19432	280	379	27721	801	1343	4538	9472	2864	268	20786	19651	19885	27080	643	193								0	205			0	0	4454	13413	20037	12025			0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
521251																																													0	656	0		12		2774	0			5249	0	3959	0	0	26683	0	0	0	6448	153	274	8634	713	1224	3379	670	462	0	6465	3679	7312	2229	149	0								0	0			0	0	0	1891	0	5541			0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
521608																																													0	13	1500		914		52	0			5933	5453	5467	0	498	120089	0	0	0	61456	2420	14126	40618	3753	5993	3703	4044	17486	26474	22967	8725	9770	10600	5060	1215								852	47			0	0	3019	2673	25182	4610			0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
521756																																													0	574	6		46		219	0			2929	3142	1837	0	1302	38756	0	0	0	11065	2262	1516	14753	2474	2079	3918	972	957	397	12039	4618	5688	3468	1386	345								0	51			0	0	1283	5052	7209	1779			0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
521804																																													0	456	29833	0	679	679	0	0	76842	0	76842	45483	2227	0	0	525773	0	0	0	150352	12476	89449	40847	9216	38217	27857	7548	46582	20707	94292	18512	78944	72087	100203	6368	0	0	0	0	0	0	0	0	1803	0		0	0	2446	10093	81481	111602	0	0	0			0	474	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
521952																																													0	4249	85		0		1981	0			12189	0	5159	0	955	50581	0	0	0	15284	263	1321	14744	2481	1877	3134	6971	554	0	15233	5473	8607	5328	520	0								0	0			0	0	833	0	9583	0			0			0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
522034																																													0	754	242		55		168	0			6523	0	8902	0	148	44368	0	0	0	14806	739	1924	12979	2583	1704	3391	6386	560	55	6077	4726	6929	8506	2113	0								0	33		0	0	0	488	3912	6209	1389			0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
522043																																													0	1239	0		4		1853	0			2246	0	1090	0	291	21204	0	0	0	5072	218	0	7348	233	787	3072	980	0	0	2508	3820	8180	1357	268	0								0	0			0	0	2030	1000	2825	3336			0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
522454																																													0	1263	5619		6		3	0			4430	179	1271	0	0	68508	0	0	0	6945	275	3029	10413	702	747	1536	73	293	3437	19964	13183	7915	3535	6319	8209								0	0			0	0	289	8512	12551	27165			0			0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
522605																																													0	7199	8145	0	8363	8363	19802	0	49253	0	49253	42160	4524	0	7621	624205	0	0	0	262483	11643	89058	20839	11093	24768	43551	29597	67545	85137	171208	20206	62907	40812	55480	8802	0	0	0	0	0	0	0	2168	487	1006		0	0	11581	22420	73123	93233	0	0	0			0	213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
522669																																													0	0	641		13		437	0			9692	0	3088	0	0	62207	0	43	0	9307	394	530	32379	1419	1889	1702	3532	557	0	8858	20213	8660	5415	6390	2138								0	0			0	0	21318	8240	7511	1523			0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
522753																																													0	14268	418		300		8779	0			14083	0	15804	0	2262	99701	44	0	219	27510	1443	17141	24937	3730	4775	3139	5040	7955	2810	19065	15597	11345	11607	12280	2334								0	0			0	0	851	614	7658	5755			0			0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
522847																																													0	77218	56837	0	2616	2616	16581	9094	91316	0	91316	32833	38046	0	613	1342467	0	0	0	264778	19466	60546	489194	58085	27160	61327	56792	31575	25851	350364	232721	262753	164839	48848	11732	0	0	0	0	0	0	0	153	1118	0		0	0	78539	289885	111004	261464	0	0	0			4331	2260	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
522856																																													0	452	428		3		173	0			3924	33	1457	0	0	21302	0	0	0	4882	442	0	11322	1238	1025	2017	534	69	0	7508	1551	2281	4811	245	24								0	24			0	0	1230	1645	4545	2064			0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
522959																																													0	9244	1763		4563		5484	0			11613	17291	7933	0	0	152293	102	0	0	29612	1367	649	56184	1433	4710	19658	2918	867	26	24878	32665	29663	28075	4386	2729								0	296			0	0	17529	16506	20416	8778			0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
523152																																													0	0	540		0		51	0			8592	3451	10569	0	0	95482	93	0	0	35817	2224	21968	39554	6785	11272	9799	4092	155	1397	25190	9231	9465	12127	2261	483								526	234			0	0	13300	4243	5591	10437			0			0	932	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
523161																																													0	3488	609		104		4728	0			9062	0	5940	0	89	58871	148	0	0	16224	594	652	17073	581	683	3434	8666	2860	0	11821	6055	10052	12217	2650	0								0	0			0	0	2352	0	12331	3498			0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
523648																																													0	1209	122		0		1021	0			870	0	1818	0	218	13963	0	0	0	7312	114	16	2129	46	228	915	1810	4313	0	1395	556	1234	2220	1046	200								0	0			0	0	6	0	1185	88			0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
