"IDRSSD"	RCON0352	RCON2202	RCON2203	RCON2210	RCON2213	RCON2215	RCON2216	RCON2236	RCON2343	RCON2344	RCON2365	RCON2377	RCON2385	RCON2520	RCON2530	RCON2604	RCON5590	RCON6648	RCON6810	RCON6835	RCONA241	RCONA242	RCONA243	RCONA244	RCONA579	RCONA580	RCONA581	RCONA582	RCONA584	RCONA585	RCONA586	RCONA587	RCONB549	RCONB550	RCONB551	RCONB552	
191805	65401	47	0	9649	0	9649	0	0	0	0	0	0	92225	0	0	4223		21631	970	4129	16772	3556	0	0	3989	12783	4191	668	1593	1963	667	0	9602	92225	0	0	
191832	4732	0	1930	5045	0	13808	0	0	0	0	0	0	48243	0	1809	12334		29669	1508	3572	25517	8843	0	0	9221	16296	3634	518	4514	4329	2332	1159	11878	46434	0	0	
191935	211058	40	8602	32651	0	44899	0	0	0	0	0	0	316043	0	25992	43659		47977	13349	11851	39092	41401	0	0	12714	26698	6193	2372	13505	26787	2764	603	35030	290051	1227	0	
191944	9027	0	807	18077	0	22047	0	0	0	0	0	0	76752	0	172	10716		54369	2640	3944	30904	6308	0	0	14455	16449	23215	250	2595	3713	4408	0	21240	67275	0	9305	
192147	13256	15	10453	23374	0	56094	0	0	0	0	0	0	132945	0	12358	35072		63786	20831	12687	54759	33035	0	0	15506	39253	9027	0	11034	22001	2037	0	45562	120223	64	364	
192156	8581	13	188	37904	0	67388	0	0	0	0	0	0	105321	0	11	2162		11887	82691	3585	10274	2062	0	0	4073	6201	1483	130	2062	0	0	100	67187	105310	0	0	
192558	9949	0	1242	14880	0	30229	0	0	0	0	0	0	96686	0	9622	15448		62261	9028	11960	39231	10483	0	0	9688	30215	21365	993	4929	5903	4298	318	28965	86864	22	200	
192606	42906	1	3	14681	0	43511	0	0	0	0	0	0	141277	0	0	18996		50331	29044	9955	40615	16094	0	0	14849	25766	9155	561	5265	10829	2902	0	43507	141277	0	0	
192651	1413	0	264	1987	0	4630	0	0	0	0	0	0	12472	0	734	1139		7781	2139	645	6255	853	0	0	1281	4974	1365	161	202	651	121	165	4366	11738	0	0	
192857	8581	2	379	6733	0	13769	0	0	0	0	0	0	44519	0	6260	8463		16405	11070	2582	12321	7812	0	0	4730	8004	3323	348	2377	5552	434	100	13388	38259	0	0	
193162	1669	8	1405	8208	0	11463	0	0	0	0	0	0	27582	0	1536	12154		10386	3373	1335	10162	12054	0	0	4676	5486	216	8	6401	5653	100	0	10050	26046	0	0	
193247	2890	0	311	3254	0	6399	0	0	693	0	693	0	17835	0	2427	3867		8573	2505	1030	7008	3667	396	0	1678	5125	1415	355	732	2935	200	0	6088	15408	0	0	
193452	5302	0	3889	8188	0	22092	0	0	0	0	0	0	59720	0	9917	14338		32141	7939	7982	24038	13850	0	0	15302	14530	2169	140	6879	7087	372	0	18141	49537	62	266	
193461	4471	0	0	29191	0	36809	0	0	0	0	0	0	78053	0	6000	44320		17992	11270	2442	17645	43620	0	0	10696	6949	232	115	32683	10937	700	0	36809	72053	0	0	
193470	16	0	0	1422	0	6157	0	0	215564	0	215564	0	216216	0	0	211		831	215158	29	457	100	215564	0	108	349	305	69	100	0	111	0	6157	216216	0	0	
193537	2904	2	4865	8214	0	18055	0	0	0	0	0	0	45090	0	2985	15554		18217	8415	5612	16116	14697	0	0	5134	10982	2101	0	4900	9797	857	0	13188	42105	0	0	
193649	4579	3	5411	9127	0	29396	0	0	0	0	0	0	72226	0	4356	14236		32132	21279	11958	21106	9875	0	0	9330	11779	10795	228	4722	5155	3671	688	21970	67870	2012	0	
193809	170533	14	260	28724	0	138119	0	0	0	0	0	0	556141	0	1853	84277		268802	32529	70357	188044	53427	0	0	61906	126238	53922	26736	18197	35230	14746	16104	137586	553952	259	336	
194253	5118	24	1213	11318	0	22725	0	0	0	0	0	0	66980	0	8572	10123		41103	10636	14794	29690	9254	0	0	8974	20716	11413	0	5318	3936	869	0	21353	58408	135	0	
194440	6146	2	1522	10545	0	29178	0	0	0	0	0	0	39678	0	2197	3072		22147	8313	2018	19136	2947	0	0	7523	12114	2336	174	1162	1785	125	0	27654	37481	0	0	
194936	3283	0	3707	14092	0	26647	0	0	0	0	0	0	112373	0	8253	20229		11393	77468	3814	9000	15519	0	0	1446	7554	2226	167	7085	8434	4146	564	22940	104120	0	0	
195072	53411	6	1025	21448	0	75674	0	0	0	0	0	0	253464	0	13300	39077		147254	13722	34040	98490	30387	0	0	32043	78961	36250	0	6548	27280	5249	0	74643	240164	0	0	
195111	169945	57	0	9526	0	14942	0	0	0	0	0	0	246134	0	0	13268		53671	9250	9819	43501	11677	0	0	18651	24850	7682	2488	6625	5052	999	592	14885	246134	0	0	
195157	1923	1	3402	5351	0	12551	0	0	0	0	0	0	25653	0	2622	3687		13388	6655	3281	8750	3295	0	0	4536	4918	3371	563	1922	1653	112	0	9148	23031	0	0	
195353	7040	42	78559	84225	0	215565	0	0	0	0	0	0	225276	0	8343	79612		62114	76510	6006	54867	71738	0	0	17109	37918	6101	986	25933	45805	6667	1207	136964	214828	0	2105	
195456	6016	24	1179	9998	0	20732	0	0	0	0	0	0	42257	52	2180	8869		25221	2151	3071	20994	6951	0	0	7119	13875	4227	0	2234	4717	1918	0	19529	40025	0	0	
195634	5807	4	1687	20372	0	36067	0	0	8831	0	8831	0	80397	0	5506	17457		41512	15621	5767	30619	12414	8000	0	7327	23293	7898	2994	6158	6256	2730	2313	34376	74891	0	0	
196257	730	1	108	1404	0	3046	0	0	0	0	0	0	9397	0	350	2838		5131	698	0	2920	1915	0	0	1521	1399	2102	109	601	1314	923	0	2937	9047	0	0	
196350	4058	4	1366	6599	0	17409	0	0	0	0	0	0	22958	0	3647	5891		7330	5679	2260	6635	5680	0	0	2553	4082	693	2	2734	2946	211	0	16039	19311	0	0	
196426	16292	12	777	15418	0	29654	0	0	0	0	0	0	127614	0	140	21491		65938	23893	15996	33114	7928	0	0	11576	21538	29598	3226	3079	4849	12399	1164	28865	127474	0	0	
196743	11007	58	0	23052	0	33793	0	0	0	0	6100	0	109656	0	6397	23378		57780	17491	4649	37384	18615	0	3600	17074	21511	18975	220	11478	7538	4362	0	33735	80291	0	22968	
196752	229	1	77	301	0	852	0	0	0	0	0	0	1302	0	127	0		1040	33	1	909	0	0	0	228	681	131	0	0	0	0	0	774	1175	0	0	
196800	37686	43	2703	9150	0	49176	0	0	0	0	0	0	136630	0	3458	22408		41837	34699	7168	36970	20654	0	0	13528	23442	4867	0	7049	13605	1754	0	46430	133172	0	0	
197142	10498	14	7794	11948	0	36530	0	0	0	0	0	0	85177	0	3078	16735		53879	4066	8035	37568	13674	0	0	9810	27767	14143	2159	4201	9473	2469	593	28722	82072	0	27	
197254	1657	0	13	1529	0	3524	0	0	0	0	0	0	9467	0	1546	1509		5517	785	0	4967	1369	0	0	1518	3449	549	2	635	734	140	0	3511	7921	0	0	
197302	126897	4	46	18668	0	40222	0	0	0	0	0	0	274836	0	633	33431		101543	12965	29475	66259	20531	0	0	23838	42421	29116	6168	7823	12708	10575	2325	40172	274003	0	200	
197357	2744	0	507	3047	0	5546	0	0	0	0	0	0	10041	0	93	613		6006	678	259	4787	500	0	0	1650	3137	1219	0	200	300	113	0	5039	9948	0	0	
197478	906324	109	1108	103083	0	110129	0	0	1115	41420	42535	0	2439487	0	151868	732644		631344	169174	46745	594507	695727	422	36418	309175	285332	32928	3909	318246	377481	34790	2127	108912	2287619	0	0	
197740	3854	0	7091	4986	0	18152	0	0	0	0	0	0	32506	0	2689	5981		21042	1629	2866	11726	5395	0	0	679	12330	7829	204	0	5395	586	0	11061	29817	0	0	
197759	6156	0	1972	11177	0	26134	0	0	5535	4445	9980	0	65628	0	6277	11256		38609	9606	6254	20969	7492	1287	3297	9124	16087	10463	2935	4253	4553	2093	357	24162	52816	0	6535	
198046	4673	0	777	4580	0	9634	0	0	0	0	0	0	34398	0	3112	6924		17197	5604	3336	8862	4824	0	0	2767	6137	6397	1896	2732	2092	1674	426	8857	31222	0	64	
198103	12653	0	0	1004	0	8761	0	0	0	0	0	0	35644	0	157	3767		14820	4404	2720	11237	2845	0	0	3512	7725	2834	749	1580	1265	922	0	8761	35487	0	0	
198149	32079	0	473	8135	0	14401	0	0	3875	1700	5575	0	122104	0	10402	22848		58989	8188	14189	39244	18236	2885	1600	9656	30293	18175	865	3363	15013	4472	0	13928	106910	0	4792	
198251	9179	7	909	8266	0	12228	0	0	0	0	0	0	24109	0	2651	2892		9498	2540	2417	8126	2046	0	0	2002	6124	1372	0	327	1719	847	0	11312	21458	0	0	
198448	93410	18	12206	5280	0	16272	0	0	0	0	0	0	183289	0	6234	30951		50876	8052	8571	38332	23715	0	0	7938	30394	12323	221	8595	15120	7129	107	4048	177055	0	0	
198831	18784	19	27429	27490	0	73680	0	0	0	0	0	0	172134	0	2732	40058		93236	20056	19224	72851	30955	0	0	33560	41013	14514	4149	11637	19418	8126	877	46232	169402	0	0	
198859	2787	0	2262	3636	0	12529	0	0	190	500	690	0	31529	0	7358	11073		14088	3581	1701	13123	10973	190	500	6264	6859	940	25	3502	7471	100	0	10225	23386	42	785	
198961	3476	4	1896	13006	0	21504	0	0	0	0	0	0	45968	0	4537	10719		23444	8329	3823	16975	7925	0	0	4917	12058	4554	1915	3725	4201	2428	365	19604	41431	0	0	
199052	989	0	231	2736	0	10427	0	0	0	0	0	0	21040	0	2211	3595		15739	717	2756	12413	3495	0	0	6461	6975	1961	342	1630	1865	100	0	10196	18829	0	0	
199137	9448	3	0	10854	0	28036	0	0	0	0	0	0	28602	0	0	800		7624	10730	1204	7441	800	0	0	2551	4890	183	0	205	595	0	0	28033	28602	0	0	
199351	433	0	159	752	0	2450	0	0	0	0	0	0	2899	0	136	414		2000	52	3	1769	414	0	0	549	1220	216	15	0	414	0	0	2291	2763	0	0	
199436	3907	11	674	11802	0	18617	0	0	0	0	0	0	76885	0	2481	26186		43100	3692	9272	37050	23722	0	0	9418	27632	5687	363	5922	17800	2264	200	17932	74404	0	0	
199454	2466	0	1296	5027	0	8437	0	0	0	0	0	0	11819	0	0	1418		4390	3545	644	3785	1418	0	0	1685	2100	444	161	562	856	0	0	7141	11819	0	0	
199463	1276	0	6261	3733	0	10988	0	0	0	0	0	0	9068	0	403	4291		3191	309	232	2961	4291	0	0	1895	1227	67	0	1795	2496	0	0	4727	8565	0	100	
199940	22061	0	472	11928	0	27898	0	0	0	0	0	0	114032	0	2343	18885		43552	29534	9311	35365	16897	0	0	9761	25604	6303	1884	6423	10474	1632	356	27426	111689	0	0	
200042	4366	18	2921	3426	0	10100	0	0	0	0	0	0	16906	0	1119	504		8650	3385	2632	5557	504	0	0	1794	3826	2561	469	0	504	0	0	7161	15787	0	0	
200435	14875	25	9897	39543	0	89357	0	0	0	0	0	0	206844	0	11743	68141		95124	28704	15417	52776	44343	0	0	17420	35346	40939	1419	15803	28540	23583	215	79435	195101	0	0	
200547	5183	0	1947	9557	0	18811	0	0	0	0	0	0	32117	0	119	2864		24070	0	3625	21045	2518	0	0	8463	12856	2442	309	1162	1356	346	0	16864	31998	0	0	
200640	13915	32	87	22438	0	26641	0	0	0	0	0	0	423823	0	8402	57877		71914	280117	15138	53716	49488	0	0	27296	26566	17699	353	29670	19818	6656	1733	26520	415402	2	19	
201049	3478	17	8318	9485	0	33200	0	0	0	0	0	0	59784	61	4421	16707		36593	3006	5082	31932	14193	0	0	12524	19408	4227	434	3318	10875	1814	700	24865	55203	0	99	
201124	7854	2	3091	5161	0	11933	0	0	0	0	0	0	36942	0	5765	10410		17789	889	2398	11239	7872	0	0	2777	8462	4937	1613	3009	4863	1726	812	8840	31028	0	149	
201254	7282	10	3627	16304	0	33920	0	0	0	0	0	0	53274	0	4035	4374		24093	17525	2582	20700	4374	0	0	6968	13732	3392	1	1485	2889	0	0	30283	49239	0	0	
201441	3013	0	799	2442	0	4769	0	0	0	0	0	0	16764	0	417	6442		7309	0	617	5805	5941	0	0	1768	4037	1345	158	3210	2731	200	301	3970	16347	0	0	
201638	7432	12	3587	28822	0	45769	0	0	0	0	0	0	125127	0	550	38389		60523	18783	12996	49031	27648	0	0	15757	33254	8657	2855	9531	18117	8142	2599	42170	124577	0	0	
201647	6705	0	614	5783	0	10146	0	0	0	0	0	0	48847	0	1868	5247		28670	8225	6643	23269	4838	0	0	8179	15090	4929	472	3238	1600	409	0	9532	46979	0	0	
201834	47872	14	5448	75090	176	112936	0	0	0	0	0	0	207146	0	3773	60128		34635	64511	7653	29994	47652	0	0	14417	15577	1869	2772	34881	12771	2454	10022	107298	203373	0	0	
202251	1635	0	913	5848	0	11282	0	0	0	0	0	0	21829	0	1191	4511		10776	4907	1063	9509	3380	0	0	2465	7044	1156	111	646	2734	1131	0	10369	20638	0	0	
202514	11399	96	5007	26110	0	39719	0	0	545	224	769	0	66728	0	232	17726		26361	11242	2877	18304	15258	198	0	6328	14556	4214	1263	7157	7812	2324	433	34405	66190	211	306	
202541	21149	7	923	7295	0	28855	0	0	0	0	0	0	77756	0	4333	8996		43028	4583	5162	22294	6052	0	0	548	21746	19064	1670	0	6052	2714	230	27925	73423	0	0	
202550	6639	1	433	8473	0	15312	0	0	0	0	0	0	79119	0	10679	18385		46701	7394	3273	41713	17424	0	0	16941	24776	4134	850	5538	11886	861	100	14863	68338	15	102	
202907	405483	509	47576	428236	0	508967	0	0	0	0	0	0	2040704	0	141940	176705		966698	491818	157811	742453	152422	0	0	241759	501558	179463	43918	91747	60675	19435	4848	456868	1898764	4014	0	
202970	8105	0	0	2753	0	5694	0	0	0	0	0	0	29275	0	0	4985		14928	1257	3053	9743	3577	0	0	2963	6780	4283	902	534	3043	1100	308	5694	29275	0	0	
203052	2811	3	1293	5556	0	15074	0	0	0	0	0	0	18442	0	813	2092		9081	4458	1892	8356	2092	0	0	2555	5801	660	65	708	1384	0	0	13778	17629	0	0	
203333	25517	35	24673	45994	0	123709	0	0	0	10138	10138	0	314047	0	25872	80578		153098	54854	30438	119991	50955	0	0	38653	82216	24315	7914	22890	38065	18331	1292	99001	287086	0	1089	
203418	26012	26	3173	29409	0	59998	0	0	0	0	0	0	154144	0	1652	9585		105544	13003	18202	66662	5709	0	0	18566	48051	23076	15851	2102	3607	2046	1830	56799	152295	0	197	
203575	18054	0	0	1663	0	7361	0	0	0	0	0	0	48773	0	0	4720		25235	765	6770	17319	3232	0	0	8829	13796	2277	333	2320	1862	338	200	7361	48773	0	0	
203753	4086	0	3531	7290	0	15394	0	0	8235	3300	18314	0	57836	0	15050	15437		32869	5444	3723	22367	11384	3165	5715	9573	12794	9708	794	4777	6607	4053	0	11863	42786	0	0	
203847	27552	15	0	1171	0	2308	0	0	0	0	0	0	105844	0	0	13309		15593	49390	3025	11488	11237	0	0	3470	8018	3792	313	2869	8368	1867	205	2293	105844	0	0	
204004	900832	120	222	90323	0	125856	0	0	0	0	0	0	2339990	0	3618	153925		740753	544480	158104	593944	133641	0	0	301724	292220	124027	22782	56426	77214	16270	4015	125514	2336372	0	0	
204237	7294	647	3320	14686	0	28986	0	0	198	100	298	0	110090	0	8617	37502		54569	10725	10974	43448	32314	0	0	14547	28901	9248	1873	8894	23420	3894	1294	25010	98799	9	2674	
204808	0	0	1109	12490	0	12861	0	0	0	0	0	0	26298	0	0	139		1602	24557	1801	1191	139	0	0	374	817	283	128	0	139	0	0	11752	26298	0	0	
204826	11930	0	2606	9361	0	17976	0	0	0	0	0	0	96355	0	3876	9975		61298	13152	6837	43875	8699	0	0	12955	32887	14065	1391	2966	5733	1115	161	15370	88820	0	3659	
205159	3462	1	0	3053	0	10211	0	0	0	0	0	0	18962	0	433	2898		10731	1871	1103	8011	2898	0	0	2488	5523	2127	593	1682	1216	0	0	10210	18529	0	0	
205243	9659	35	4743	13454	0	28460	0	0	0	0	0	0	73282	0	5634	19187		42491	1945	7041	38493	17561	0	0	16025	23684	2774	8	5546	12016	1625	0	23682	67648	0	0	
205346	13598	2	1068	12425	0	20957	0	0	0	0	3000	0	86620	0	4334	11174		43708	18140	7840	29957	9237	0	3000	8193	21764	9453	4298	5495	3742	1381	556	19887	82286	0	0	
205430	3304	9	3809	8800	0	15637	0	0	0	0	0	0	23825	0	6282	4823		11409	4289	477	10637	4272	0	0	3127	7510	772	0	2268	2004	551	0	11819	17543	0	0	
205458	3690	0	403	2115	0	6291	0	0	0	0	0	0	12795	0	1663	1311		7794	0	1109	6662	1208	0	0	2377	4285	1132	0	500	708	103	0	5888	11132	0	0	
205542	7728	6	6761	8913	0	27776	0	0	0	0	0	0	92642	0	1740	5980		68696	10238	9240	45284	5455	0	0	15153	30131	23412	0	3425	2030	525	0	20894	90902	115	0	
205654	163336	45	8859	46491	0	198238	0	0	0	0	0	0	482589	0	76496	187005		132248	0	39393	119231	168123	0	0	37674	81557	9962	3055	45233	122890	16380	2502	189334	406093	0	0	
206156	6496	0	22278	18751	0	54133	0	0	0	0	0	0	50792	0	6142	11454		27359	5483	2592	25522	9554	0	0	16932	8590	1507	330	5107	4447	1697	203	31739	44650	116	0	
206567	140085	0	0	0	0	0	0	0	0	0	0	0	150792	0	0	1783		1719	7205	0	1650	1783	0	0	760	891	68	0	939	844	0	0	0	150792	0	0	
206772	9606	1	0	5355	0	18583	0	0	0	0	0	0	55150	0	2106	16598		23247	5699	875	22726	15927	0	0	9029	13697	521	0	7734	8193	671	0	18563	53044	19	0	
206950	1876	0	1405	2156	0	6481	0	0	0	0	2500	0	17263	0	1895	5372		8600	1415	989	6451	2655	0	0	1764	4687	1894	255	1053	1602	2717	0	5076	15368	0	0	
207041	2564	0	656	1210	0	4293	0	0	0	0	0	0	13647	0	3356	2398		7021	1664	588	5509	2293	0	0	1946	3563	1080	432	879	1414	0	105	3637	10291	0	0	
207050	6110	22	471	14495	0	24664	0	0	10412	7790	18202	0	120539	0	4001	24515		65881	24033	5227	45559	20924	6694	7690	18173	27386	20322	0	12456	8468	3591	0	24171	98336	0	18202	
207452	5584	0	3039	10856	0	33899	0	0	0	0	0	0	43350	0	1412	10866		20926	5974	6580	15243	9074	0	0	8108	8117	3448	1253	3940	5386	840	700	30807	41938	53	0	
207555	3813	0	2375	6870	0	17069	0	0	0	0	0	0	50705	0	4329	11815		29652	5425	4541	20642	8266	0	0	6520	14122	6126	2884	2050	6216	1443	2106	14694	46376	0	0	
207564	2059	1	143	5013	0	7007	0	0	0	0	0	0	26659	0	1155	6138		13142	5320	0	11615	4913	0	0	4424	7190	1487	41	1517	3396	1225	0	6843	25504	20	0	
207845	30586	35	18180	44650	0	91641	0	0	0	0	0	0	265617	0	9364	43158		117395	74478	31295	76410	31552	0	0	25087	51323	37417	3568	10578	20974	10541	1065	73426	256253	0	0	
207872	5196	8	0	29315	0	40068	0	0	198	2178	2376	0	41057	0	5000	11994		6156	17711	1765	4953	11671	99	2178	1303	3650	843	360	6685	4986	223	100	40060	33681	0	2376	
207957	4137	0	84	2737	0	6510	0	0	0	0	0	0	5694	0	850	413		1064	80	0	1047	413	0	0	611	436	17	0	200	213	0	0	6426	4844	0	0	
208057	10279	29	2804	28037	0	57594	0	0	0	0	0	0	142081	0	700	19450		54548	57804	10110	36187	16282	0	0	12737	23450	16206	2155	9748	6534	2716	452	54761	141381	0	0	
208169	12698	16	29	86432	0	130371	0	0	0	0	0	0	232884	0	206	62546		58396	99244	8574	55810	61322	0	0	33187	22623	2586	0	40536	20786	1224	0	130326	232678	0	0	
208244	441326	214	22318	719029	0	811752	0	0	0	388849	388849	0	5823723	0	620226	1408001		2229852	1744544	378645	758150	478720	0	242756	222985	579762	1248717	178388	281600	211200	478721	436480	787700	5203497	1520	0	
208329	467055	73	5284	60200	0	70155	0	0	0	0	0	0	1170185	0	38656	100248		514067	88815	106196	330399	64442	0	0	128673	216033	148408	20953	32383	32059	33259	2547	60229	1131529	4569	0	
208347	3355	0	1642	2264	0	5588	0	0	2079	400	2479	0	21959	0	860	2255		15408	941	1855	9126	1624	0	200	2971	6155	4926	1356	1100	524	518	113	3946	21099	0	0	
208440	1544	0	47	1275	0	9660	0	0	0	0	0	0	31434	0	3996	5166		14794	9930	2877	10215	4134	0	0	3629	6716	4280	169	2120	2013	1033	0	9613	27438	0	0	
208459	2390	0	443	1998	0	4385	0	0	3267	1200	4467	0	23420	0	2442	5846		9298	5886	667	8579	5639	2970	1100	4097	4482	493	226	2761	2878	100	107	3942	18104	0	2874	
208655	16230	53	1813	14722	0	29605	0	0	0	0	0	0	92058	778	6577	8306		56721	10801	6911	44885	6402	0	0	16091	28794	9905	1931	2809	3593	1679	225	27739	84703	0	0	
208927	138017	80	260	334111	0	367719	0	40000	0	10100	317100	0	2194432	0	3701	743024		407205	906186	130387	261602	575744	0	232000	115448	149139	107358	35260	436739	159005	93167	54113	259734	2105652	107645	45079	
208972	5431	0	0	359	0	2063	0	0	0	0	0	0	51515	0	0	4032		37370	4682	11174	32337	3359	0	0	10583	21754	5033	0	1293	2066	673	0	2063	51515	0	0	
209139	21030	2	0	9683	0	16245	0	0	0	0	0	0	119852	100	1855	17859		66961	14002	806	49051	15020	0	0	17296	31755	16899	1011	7347	7673	2583	256	16243	83947	0	33950	
209148	5833	0	2623	13879	0	36120	0	0	0	0	0	0	85303	0	7633	26314		45465	7692	3984	21121	18068	0	0	15808	13705	14290	1662	11968	6466	7470	410	33497	77670	0	0	
209335	2589	0	2604	5580	0	10961	0	0	0	0	0	0	25621	0	836	9343		9106	4583	1585	8001	8064	0	0	2620	5381	892	211	1692	6372	1279	0	8357	24785	0	0	
209362	1362	20	9	9941	0	14850	0	0	0	0	0	0	18084	0	99	5130		4953	6639	1630	4597	5017	0	0	1998	2600	355	0	2332	2685	113	0	14821	17985	0	0	
209447	5348	0	547	7229	0	10911	0	0	0	0	0	0	34924	0	1988	11106		14530	3940	4715	12670	11106	0	0	4063	8607	1860	0	5797	5309	0	0	10364	32936	0	0	
209559	1056	0	1174	2971	0	9778	0	0	0	0	0	0	28226	0	3771	2094		18433	6643	2800	13891	1862	0	0	3620	10271	4271	271	654	1208	232	0	8604	24455	0	0	
209652	18421	3	819	26442	0	40747	0	0	0	0	0	0	117456	0	1725	10255		57249	31531	12537	47795	8544	0	0	13616	34178	7893	1562	2894	5650	1711	0	39925	115731	0	0	
209830	7478	0	7225	6129	0	18880	0	0	0	0	0	0	34035	0	975	2325		21898	2334	4468	19674	2325	0	0	5600	14074	1380	844	541	1784	0	0	11655	33060	0	0	
209858	8952	60	11155	29308	0	55054	0	0	0	0	0	0	86169	0	9075	24869		36070	16278	5331	28701	21518	0	0	9310	19391	5882	1487	10669	10849	2626	725	43839	77094	0	0	
210238	94115	48	29782	60725	0	113676	0	0	594	0	594	0	204263	0	14390	34967		62706	12475	17350	47368	32251	0	0	13518	33863	12701	2624	10116	22135	2364	352	83587	188931	259	942	
210256	3996	0	870	10126	0	18588	0	0	0	0	0	0	39547	0	1295	3686		23327	8539	4069	16823	3278	0	0	7783	9040	4983	1521	1932	1346	307	101	17502	38252	216	0	
210434	235477	142	17255	2697637	849	2788922	0	0	0	0	0	0	4811828	0	39001	969642		477146	3129563	268483	356627	825939	0	0	188320	177796	85956	25074	598036	229549	105660	36397	2672897	4772827	97779	0	
210443	7396	0	4719	5174	0	17727	0	0	0	0	0	0	23119	0	1114	1262		12464	1998	2018	9013	801	0	0	2586	6427	3451	0	100	701	461	0	13008	22005	0	0	
210452	1103	0	168	898	0	2547	0	0	0	0	0	0	10814	0	1991	2146		6740	825	1055	5667	2146	0	0	1620	4047	1073	0	602	1544	0	0	2379	8823	0	0	
210555	9515	1	1696	7510	0	12374	0	0	0	0	0	0	68184	0	476	8008		28819	21842	7765	21295	7653	0	0	5951	15344	7524	0	2260	5393	355	0	10262	67708	415	0	
211114	14166	2	7800	11048	0	25294	0	0	0	0	0	0	55747	2	1749	16299		24625	657	7484	19698	15206	0	0	5443	14255	4605	322	5877	9329	991	101	17038	53996	454	0	
211338	4255	0	1859	4914	0	9288	0	0	0	0	0	0	24470	0	648	2751		16046	1418	1532	13367	2445	0	0	3326	10041	2148	531	931	1514	206	100	7429	23822	0	0	
211543	4941	0	210	2141	0	4525	0	0	0	0	302	0	16787	0	1585	2888		8958	0	2697	8299	2487	0	0	3596	4711	649	2	1641	845	402	0	4315	15202	0	0	
211628	49799	22	5467	44326	0	73162	0	0	0	0	0	0	191635	0	5256	36336		84007	21493	24166	48097	21726	0	0	18070	30469	25853	9615	7734	13992	9844	4766	67673	186379	0	0	
211851	4597	4	1442	4088	0	8501	0	0	0	0	0	0	30293	0	765	2850		20237	2609	4180	11289	1327	0	0	3497	7792	7102	1846	680	647	1063	460	7055	29528	0	0	
211954	3486	2	0	14250	0	16846	0	0	0	0	0	0	21773	0	0	5478		9045	3764	2985	7217	5224	0	0	2455	4762	1725	103	1300	3924	254	0	16844	21773	0	0	
212018	1693	29	2375	15543	0	41381	0	0	0	0	0	0	118302	0	5339	27670		83507	5432	11564	58172	20172	0	0	23736	34436	15053	10282	8250	11922	4368	3130	38977	112963	0	0	
212120	51377	0	483	22797	0	22960	0	0	0	0	0	0	176106	0	27175	40242		75577	8910	7928	24896	8669	0	0	5013	19883	14386	36295	671	7998	14793	16780	22477	148832	0	99	
212335	3092	0	4227	9032	0	16464	0	0	0	0	0	0	28475	0	826	6429		13437	5517	2447	9656	6019	0	0	2968	6689	2846	934	2283	3736	410	0	12237	27649	0	0	
212344	3968	0	845	4193	0	11604	0	0	0	0	0	0	41872	0	3199	4148		30450	3306	6234	14943	3220	0	0	4806	10468	12470	2706	1690	1530	928	0	10759	38673	0	0	
212456	2471	0	6171	11347	0	24276	0	0	0	0	0	0	25955	0	1231	6799		11343	5342	2396	10469	5612	0	0	4103	6678	382	180	2370	3342	887	200	18042	24724	63	0	
212465	1648320	56107	298506	4771647	65750	5540292	0	0	0	0	0	0	20884896	0	464822	3408632		1779417	14048527	481488	1523821	3207549	0	0	845164	710941	157822	65490	2439092	771057	160683	37800	4643897	20419942	476032	132	
212522	18848	1068	3596	46606	0	62247	0	0	0	0	0	0	202445	0	10688	28482		117127	37988	31157	91864	17386	0	0	29233	63592	12499	11803	3942	13444	8339	2757	57576	191757	7	0	
213538	8559	6	287	18682	0	35387	0	0	0	0	0	0	60132	6	5801	20564		31009	0	2798	28223	19238	0	0	10445	17778	2786	0	7742	11496	1326	0	34992	54325	102	0	
213912	17222	6	2987	10099	0	20610	0	0	0	0	0	0	43889	0	523	3535		22281	851	1726	20330	3087	0	0	10320	10009	1782	170	1787	1300	335	113	17617	43366	0	0	
213921	3132	0	912	4274	0	13824	0	0	0	0	0	0	37958	0	2259	8654		21495	4676	3299	16410	6519	0	0	6332	10560	4603	0	1680	4458	2516	0	12912	35599	0	100	
213958	3841	0	586	8978	0	12459	0	0	198	1302	1500	0	20678	0	1714	3932		7682	5223	2136	4728	1950	0	0	1551	3504	2391	236	105	1845	1822	161	11873	18964	0	0	
214106	65428	16	0	21732	0	35111	0	0	0	0	0	0	142229	0	0	7719		55767	13315	12488	45212	6641	0	0	13911	31301	9828	727	1705	4936	976	102	35095	142229	0	0	
214414	50314	0	21241	37514	0	120823	0	0	0	0	0	0	445787	0	36159	89534		245565	60374	62614	109964	58866	0	0	62835	68495	111454	2781	32892	32505	22881	1256	99582	409628	0	0	
214571	16909	0	102	2865	0	7544	0	0	0	0	0	0	77806	0	1328	7574		50799	2524	6278	25483	3967	0	0	4651	20832	19988	5328	674	3293	2904	703	7442	76478	0	0	
214722	11866	21	2743	32506	0	105740	0	0	0	0	0	0	119396	0	3343	31844		71557	4128	8746	54238	25621	0	0	26620	27699	17043	195	11609	15782	4453	0	102976	116053	0	0	
