"IDRSSD"	RIAD3123	RIAD4230	RIAD4605	RIAD5523	RIADB522	RIADC079	RIADC233	
	ALLL_AMT	PROVISION FOR CREDIT LOSSES	RECOVERIES CREDITED TO RESERVES	WRITE DOWN ARISING FRM TRNSFR TO HFS	BEGIN BALANCE (MOST RECENT) IN ALLL	CHRG-OFFS ON ALLWNCE FOR L&L LOSSES	ADJUSTMENTS	
256450	275	0	1	0	296	22	0	
256553	10321	405	181	0	9923	188	0	
256647	247959	26019	13979	0	248090	40967	838	
256722	154912	9338	2173	0	151411	8010	0	
256964	943	109	23	0	1006	195	0	
257000	4617	350	76	0	4994	803	0	
257233	996	75	12	0	963	54	0	
257345	396	6	0	0	390	0	0	
257466	214	-13	16	0	214	3	0	
257653	358	0	14	0	357	13	0	
257756	338	12	11	0	316	1	0	
257840	547	30	0	0	533	16	0	
257868	2567	99	9	0	2559	100	0	
258146	159	9	0	0	154	4	0	
258306	2450	15	1	0	2434	0	0	
258351	836	80	6	0	766	16	0	
258379	663	94	3	0	580	14	0	
258445	6234	222	19	0	6125	132	0	
258539	323	8	0	0	315	0	0	
258632	98	10	1	0	94	7	0	
258771	11377	400	0	0	10993	16	0	
259031	40244	0	422	0	40457	635	0	
259059	119	0	0	0	119	0	0	
259330	6342	836	224	0	6590	1308	0	
259376	1710	182	10	0	1738	220	0	
259442	1483	85	10	0	1416	28	0	
259518	427176	114089	11451	4477	424464	118351	0	
259554	197	3	3	0	191	0	0	
259657	2547	700	46	0	2271	470	0	
259853	108	0	0	0	108	0	0	
259956	411	30	1	0	385	5	0	
260055	6823	427	108	0	6428	140	0	
260149	158	0	0	0	161	3	0	
260354	1297	0	7	0	1290	0	0	
260831	590	45	2	0	565	22	0	
260868	428	270	0	0	173	19	4	
261070	1037	96	1	0	966	26	0	
261146	783	59	11	0	831	118	0	
261258	1369	75	48	0	1246	0	0	
261360	1159	15	26	0	1146	28	0	
261557	55	2	0	0	53	0	0	
261632	129	15	1	0	104	0	9	
261904	816	23	0	0	800	7	0	
261940	2072	30	45	0	2026	29	0	
262059	1056	30	2	0	1070	46	0	
262068	12144	223	221	0	11753	53	0	
262237	530	0	0	0	531	1	0	
262273	272	3	0	0	272	3	0	
262349	69376	8863	1163	0	68958	10040	432	
262358	251	10	11	0	241	11	0	
262451	870	45	3	0	827	5	0	
262741	748	90	6	0	680	28	0	
262844	2405	112	5	0	2293	5	0	
262956	919	41	1	0	889	12	0	
262965	664	90	1	0	574	1	0	
263243	1465	165	2	0	1403	105	0	
263551	283	20	5	0	289	31	0	
263627	1134	126	53	0	1127	172	0	
263953	1100	75	17	0	1102	94	0	
264156	58	0	0	0	60	2	0	
264455	868	161	13	0	771	77	0	
264558	5353	2747	3	0	4989	2386	0	
264941	2194	0	2	0	2229	37	0	
265041	589	135	90	0	532	168	0	
265256	542	0	0	0	542	0	0	
265340	511	23	1	0	505	18	0	
265407	8809	180	136	0	8768	275	0	
265452	191	0	5	0	193	7	0	
265676	802	20	14	0	827	59	0	
265948	1123	0	1	0	1146	24	0	
266066	371	75	17	0	291	12	0	
266244	448	3	1	0	444	0	0	
266253	328	24	7	0	297	0	0	
266271	75259	9331	1157	0	74627	9856	0	
266440	139	0	0	0	139	0	0	
266655	573	7	6	0	560	0	0	
266851	913	75	14	0	849	25	0	
266879	365	12	2	0	354	3	0	
266945	2406	545	20	0	2277	436	0	
267652	901	27	5	0	869	0	0	
267737	3816	137	4	0	3675	0	0	
267755	1244	30	5	0	1218	9	0	
267979	26739	5717	2153	0	30661	11792	0	
268042	1136	15	3	0	1159	41	0	
268136	585	36	5	0	552	8	0	
268257	2491	221	79	0	2305	114	0	
268341	532	15	1	0	521	5	0	
268556	4398	307	117	0	4240	266	0	
268734	2555	188	29	0	2442	104	0	
268828	1946	105	14	0	1843	16	0	
268846	1364	45	113	0	1239	33	0	
268976	498	0	0	0	498	0	0	
269049	683	67	0	0	616	0	0	
269058	717	12	6	0	704	5	0	
269478	314	0	0	0	314	0	0	
269656	251	1	3	0	285	38	0	
269759	612	0	7	0	605	0	0	
270036	3647	210	1	0	1860	468	2044	
270148	524	60	8	0	504	48	0	
270241	3123	150	27	0	2991	45	0	
270335	3972	423	39	0	3836	326	0	
270353	337	55	0	0	326	44	0	
270504	2113	132	34	0	2008	61	0	
270531	6059	92	86	0	5994	113	0	
270652	336	0	0	0	337	1	0	
271136	1800	109	119	0	1800	228	0	
271154	635	10	2	0	627	4	0	
271275	858	15	0	0	843	0	0	
271341	1068	27	14	0	1079	52	0	
271529	914	0	36	0	896	18	0	
271631	1055	60	36	0	1026	67	0	
271743	340	0	46	0	294	0	0	
271752	670	87	25	0	683	125	0	
271855	1090	-16	4	0	1110	8	0	
272030	148	35	3	0	132	22	0	
272058	120	5	0	0	115	0	0	
272151	339	0	3	0	345	10	1	
272218	74525	5207	784	0	73484	4950	0	
272245	116	2	2	0	112	0	0	
272254	120	0	4	0	116	0	0	
272272	1525	110	3	0	1441	29	0	
272302	1182	-20	0	0	1203	1	0	
272357	264	0	33	0	231	0	0	
272870	531	0	0	0	531	0	0	
273149	780	0	5	0	784	9	0	
273251	508	0	10	0	499	1	0	
273336	5660	180	16	0	5472	8	0	
273523	9992	874	245	0	9844	971	0	
273550	1149	0	26	0	1143	20	0	
273653	623	15	2	0	606	0	0	
273662	1986	0	3	0	1987	4	0	
273840	166	0	0	0	166	0	0	
273859	32	0	0	0	32	0	0	
273907	2301	119	1	0	2217	36	0	
274025	134	5	0	0	129	0	0	
274052	230	25	1	0	205	1	0	
274164	1158	90	26	0	1077	35	0	
274548	1455	0	3	0	1495	43	0	
274641	227	0	5	0	222	0	0	
274753	115	0	1	0	114	0	0	
274829	2491	195	76	0	2426	206	0	
274856	624	0	1	0	623	0	0	
275116	1614	60	3	0	1577	26	0	
275255	291	0	6	0	312	27	0	
275358	2050	0	3	0	2066	19	0	
275509	1554	30	0	0	1524	0	0	
275657	216	12	1	0	326	123	0	
275750	2488	120	18	0	2410	60	0	
275769	70	0	5	0	65	0	0	
276159	568	65	18	0	605	120	0	
276355	337	0	13	0	336	12	0	
276449	388	0	5	0	392	9	0	
276551	916	0	0	0	916	0	0	
276579	86362	11300	1241	0	83196	9375	0	
276645	624	30	2	0	592	0	0	
276654	284	6	0	0	278	0	0	
276711	370	0	0	0	370	0	0	
276775	110	0	0	0	110	0	0	
276850	4794	306	97	0	4838	447	0	
276953	222	0	2	0	221	1	0	
277053	455	14	0	0	442	1	0	
277138	1890	69	27	24	1818	0	0	
277240	877	45	0	0	832	0	0	
277277	107	0	0	0	107	0	0	
277558	404	38	2	0	413	49	0	
277567	1445	30	77	0	1366	28	0	
277736	610	21	3	0	660	74	0	
277820	1579	48	54	0	1496	19	0	
277950	166	15	3	0	163	15	0	
278078	686	52	0	0	634	0	0	
278153	194	70	6	0	219	101	0	
278256	845	75	1	0	774	5	0	
278555	2389	225	34	0	2272	142	0	
278733	820	75	14	0	827	96	0	
278751	145	49	23	0	117	44	0	
278818	1824	15	12	0	1816	19	0	
278957	765	52	0	0	729	16	0	
279105	3913	0	34	0	3917	38	0	
279253	1495	-45	32	0	1537	29	0	
279338	1791	130	1	0	1660	0	0	
279673	356	0	1	0	357	2	0	
279842	1246	52	0	0	1207	13	0	
279954	2077	-500	76	0	2511	10	0	
280044	8325	500	79	0	7992	246	0	
280110	1482460	89207	23175	0	1578008	207930	0	
280138	817	24	30	0	799	36	0	
280352	146	3	0	0	143	0	0	
280558	90	0	3	0	87	0	0	
280624	4634	0	8	0	4666	40	0	
280950	1071	140	1	0	945	15	0	
281144	1203	60	0	0	1153	10	0	
281210	960	120	90	0	951	201	0	
281247	633	60	2	0	601	30	0	
281416	6537	405	134	0	6204	206	0	
281751	112	20	0	0	104	12	0	
281845	270	5	1	0	270	6	0	
282048	553	30	12	0	555	44	0	
282141	22107	2332	226	0	21008	1459	0	
282208	5472	0	44	0	5482	54	0	
282226	1660	40	15	0	1648	43	0	
282329	3619	180	50	0	3536	147	0	
282824	678	0	5	0	743	70	0	
283054	2259	114	3	0	2164	22	0	
283157	677	30	30	0	628	11	0	
283438	1803	100	150	0	1751	198	0	
283652	513	72	14	0	616	189	0	
283737	2616	155	22	0	2581	142	0	
283858	354	0	0	0	354	0	0	
283867	1682	0	10	0	1728	56	0	
284154	426	55	29	0	411	69	0	
284239	846	150	211	0	940	455	0	
284248	356	9	1	0	352	6	0	
284257	1209	74	0	0	1136	1	0	
284332	1877	150	2	0	1829	104	0	
284408	211	54	7	0	153	3	0	
284556	462	4	15	0	448	5	0	
284743	434	0	3	0	431	0	0	
284819	10361	1035	287	0	9843	804	0	
284958	433	0	18	0	468	53	0	
285151	805	0	4	0	831	30	0	
285348	848	60	0	0	789	1	0	
285544	2080	134	10	0	1983	47	0	
285553	144	0	0	0	144	0	0	
285740	2802	150	17	0	2661	26	0	
285759	328	35	2	0	310	19	0	
285777	34	0	0	0	35	1	0	
285852	801	30	5	0	774	8	0	
285928	986	30	1	0	1001	46	0	
285937	1816	60	19	0	1838	101	0	
286251	119	0	10	0	164	55	0	
286457	144	7	0	0	139	2	0	
286466	1344	101	10	0	1294	61	0	
286840	171	0	0	0	172	1	0	
286952	812	65	10	0	766	29	0	
287007	1562	300	3	0	1259	0	0	
287155	215	0	0	0	215	0	0	
287324	541	60	52	0	510	81	0	
287342	179	0	0	0	179	0	0	
287351	1051	15	19	0	1035	18	0	
287445	1690	93	22	0	1602	27	0	
287539	1330	141	0	0	1189	0	0	
287650	332	9	2	0	322	1	0	
287856	301	30	19	0	252	0	0	
287922	619	0	1	0	618	0	0	
287959	401	3	8	0	390	0	0	
288152	103	0	0	0	103	0	0	
288358	681	85	38	0	621	63	0	
288376	1402	140	24	0	1158	72	152	
288750	218	30	13	0	208	33	0	
288853	2386	-234	55	0	2740	175	0	
289056	483	12	1	0	471	1	0	
289065	402	75	7	0	361	41	0	
289225	142	0	0	0	142	0	0	
289449	1241	0	117	0	1124	0	0	
289515	4107	335	34	0	4051	313	0	
289542	2352	185	5	0	2168	6	0	
289702	6354	150	122	0	6196	114	0	
289739	518	18	2	0	498	0	0	
289757	974	198	1	0	785	10	0	
290052	6924	275	162	0	6783	296	0	
290230	906	30	39	0	840	3	0	
290249	3957	208	26	0	3907	184	0	
290838	51	0	0	0	51	0	0	
290847	141	3	0	0	138	0	0	
290922	278	0	4	0	277	3	0	
291059	429	3	0	0	426	0	0	
291152	574	51	16	0	543	36	0	
291273	1389	0	0	0	1389	0	0	
291330	310	34	7	0	321	52	0	
291611	2205	150	45	0	2171	161	0	
291732	311	12	2	0	298	1	0	
291910	683	67	26	0	673	83	0	
292234	587	396	18	0	275	427	325	
292467	197	0	3	0	195	1	0	
292524	2610	128	34	0	2650	202	0	
292850	282	0	5	0	278	1	0	
292908	1896	105	7	0	1786	2	0	
293026	1545	115	17	0	1494	82	1	
293053	1121	0	0	0	879	58	300	
293352	160	6	0	0	161	7	0	
293437	308	0	12	0	351	55	0	
293558	1218	75	21	0	1146	24	0	
293651	375	0	10	0	365	0	0	
293736	4368	300	13	0	4211	156	0	
293754	374	16	2	0	412	56	0	
294023	669	20	60	0	762	173	0	
294153	396	0	6	0	390	0	0	
294256	2493	111	14	0	2412	44	0	
294331	1269	135	9	0	1129	4	0	
294359	252	11	6	0	250	15	0	
294564	454	120	3	0	360	29	0	
294751	1918	80	17	0	1837	16	0	
294779	3450	200	4	0	3352	106	0	
294809	4983	-38	48	0	4973	0	0	
294827	392	0	2	0	394	4	0	
295011	2161	78	13	0	2090	20	0	
295057	547	155	61	0	520	189	0	
295356	197	10	1	0	186	0	0	
295552	494	50	2	0	442	0	0	
295628	4365	90	44	0	4364	133	0	
295637	1001	15	5	0	993	12	0	
295646	59	0	0	0	59	0	0	
295758	271	21	0	0	399	149	0	
296102	1031	45	13	0	1035	62	0	
296438	569	0	2	0	414	0	153	
296456	1503	0	185	0	1471	153	0	
296559	1580	58	16	0	1533	27	0	
296755	500	0	17	0	496	13	0	
296858	164	9	0	0	185	30	0	
297042	961	56	27	0	926	48	0	
297051	486	27	5	0	456	2	0	
297257	219	16	0	0	259	56	0	
297453	601	-14	7	0	629	21	0	
297547	118	6	7	0	109	4	0	
297631	1729	90	44	0	1627	32	0	
297734	1775	45	9	0	1738	17	0	
297761	601	37	11	0	566	13	0	
298049	469	9	0	0	460	0	0	
298058	118	1	0	0	117	0	0	
298124	4120	55	10	0	4123	68	0	
298218	695	0	1	0	700	6	0	
298245	953	90	14	0	919	70	0	
299046	9296	440	120	0	9108	372	0	
299055	236	0	18	0	236	18	0	
299158	267	0	1	0	266	0	0	
299251	162	0	7	0	155	0	0	
299644	918	0	70	0	485	15	378	
299653	249	0	8	0	241	0	0	
299868	3907	108	59	0	3908	168	0	
300009	3007	105	11	0	2891	96	96	
300036	2168	285	32	0	2118	267	0	
300063	2017	0	2	0	2092	77	0	
300157	354	0	0	0	366	12	0	
300250	314	32	12	0	275	5	0	
300353	441	400	8	0	217	470	286	
300371	1167	71	10	0	1114	28	0	
300456	199	0	5	0	197	3	0	
300531	3600	295	11	0	3385	91	0	
300559	488	12	0	0	491	6	-9	
300933	3632	163	34	0	3531	96	0	
300942	508	15	0	0	496	3	0	
300960	1617	188	34	0	1470	75	0	
301453	340	0	1	0	339	0	0	
301640	195	7	0	0	188	0	0	
301668	4081	390	104	0	3878	42	-249	
301800	3901	0	0	0	3911	10	0	
302030	190	1	0	0	189	0	0	
302133	72	0	0	0	72	0	0	
302450	280	0	0	0	283	3	0	
302553	553	0	3	0	550	0	0	
302656	2844	154	15	0	2695	20	0	
302665	367	3	0	0	372	8	0	
303345	2717	19	67	0	2717	86	0	
303550	395	0	1	0	404	10	0	
303653	632	0	10	0	635	13	0	
303701	863	30	14	0	844	25	0	
303747	440	11	8	0	423	2	0	
303952	2735	228	22	0	2496	11	0	
304034	3230	210	64	0	3042	86	0	
304155	99	0	1	0	100	2	0	
304173	339	10	0	0	329	0	0	
304520	761	0	0	0	761	0	0	
304762	191	0	0	0	192	1	0	
304913	2100	0	0	0	2100	0	0	
305059	461	350	9	0	428	326	0	
305152	497	172	3	0	408	86	0	
305237	752	66	22	0	799	135	0	
305433	258	13	1	0	244	0	0	
305442	2353	55	10	0	2301	13	0	
305648	362	0	6	0	356	0	0	
305750	413	48	39	0	437	111	0	
305835	1025	80	4	0	990	49	0	
306056	125	110	1	0	74	60	0	
306140	438	15	0	0	450	27	0	
306159	4364	1031	22	0	3883	572	0	
306337	676	0	2	0	690	16	0	
306739	267	100	3	0	181	17	0	
306908	2729	100	65	0	2614	50	0	
306962	1320	0	0	0	1349	29	0	
307053	251	6	0	0	296	51	0	
307062	2206	100	5	0	2137	36	0	
307231	84	0	0	0	94	10	0	
307334	344	70	17	0	466	209	0	
307361	1266	15	21	0	1247	17	0	
307679	2656	954	9	0	2109	416	0	
307745	1039	60	3	0	982	6	0	
307932	152	9	7	0	142	6	0	
307950	536	30	0	0	506	0	0	
308247	359	126	1	0	256	24	0	
308256	211	0	0	0	211	0	0	
308340	728	39	0	0	709	20	0	
308443	2672	136	28	0	2530	22	0	
308649	6902	1615	22	0	5413	148	0	
308836	381	4	0	0	377	0	0	
309150	548	36	1	0	515	4	0	
309347	544	0	0	0	549	5	0	
309570	5810	300	7	0	5524	21	0	
309655	854	0	51	0	805	2	0	
309664	1226	75	4	0	1150	2	-1	
309758	1270	80	39	0	1301	150	0	
309851	401	25	0	0	389	13	0	
309936	1632	97	1	0	1551	17	0	
310053	966	68	1	0	921	24	0	
310437	1075	0	8	0	1129	62	0	
310727	36600	4150	655	0	36675	4880	0	
310754	201	11	0	0	195	5	0	
310875	1393	76	1	0	1326	10	0	
310950	794	0	0	0	794	0	0	
310978	2461	181	11	0	2322	53	0	
311050	1823	150	88	0	1757	172	0	
311144	150	3	0	0	147	0	0	
311256	481	86	9	0	414	28	0	
311265	548	45	9	0	494	0	0	
311331	3708	252	137	0	3921	81	-521	
311359	5539	0	133	0	5695	289	0	
311452	401	0	17	0	403	19	0	
311603	4258	0	0	0	4261	3	0	
311649	296	0	0	0	296	0	0	
311658	307	8	28	0	271	0	0	
311845	26839	2253	262	0	12154	1744	13914	
311939	1054	30	11	0	1013	0	0	
312244	2364	0	3	0	2363	2	0	
312356	783	0	6	0	799	22	0	
312431	863	145	47	0	789	118	0	
312730	9311	100	125	0	9093	7	0	
312954	1207	85	11	0	1138	27	0	
313009	1826	120	2	0	1707	3	0	
313157	666	0	28	0	640	2	0	
313223	639	45	7	0	609	22	0	
313241	2486	90	112	0	2336	52	0	
313401	655	150	0	0	509	4	0	
313531	1603	120	25	0	1576	118	0	
313577	521	38	0	0	483	0	0	
314033	1015	90	98	0	1038	211	0	
314257	965	70	12	0	929	46	0	
314444	613	0	3	0	610	0	0	
315339	332	12	0	0	320	0	0	
315348	141	0	6	0	142	7	0	
315357	555	30	2	0	541	18	0	
315629	3183	83	31	0	3069	0	0	
315656	1294	45	6	0	1288	45	0	
315674	604	9	0	0	595	0	0	
315852	2153	119	54	0	1994	14	0	
315973	614	65	18	0	569	47	0	
316158	727	105	15	0	693	86	0	
316354	846	57	1	0	833	45	0	
316738	1072	40	4	0	1028	0	0	
316840	8962	2652	242	0	8462	2394	0	
316859	485	50	4	0	471	40	0	
316916	0	0	0	0	0	0	0	
316934	160	0	0	0	160	0	0	
317100	3158	75	1	0	3082	0	0	
317258	1905	45	2	0	1877	19	0	
317342	11213	900	42	0	10964	693	0	
317650	222	0	0	0	222	0	0	
317735	540	15	2	0	548	25	0	
318125	150	50	0	0	100	0	0	
318639	242	12	3	0	242	15	0	
318835	1008	150	0	0	1058	200	0	
318947	31	8	0	0	23	0	0	
319047	910	90	12	0	928	120	0	
319458	329	30	16	0	297	14	0	
319542	800	15	2	0	819	36	0	
319551	2868	100	3	0	2769	4	0	
320034	401	0	2	0	411	12	0	
320052	1860	147	27	0	1846	160	0	
320070	243	3	0	0	240	0	0	
320119	57744	848	146	0	57131	2624	2243	
320155	2004	150	30	0	2037	213	0	
320856	178	75	1	0	111	9	0	
321152	89	3	0	0	86	0	0	
321255	511	25	8	0	525	47	0	
321330	369	6	1	0	363	1	0	
321536	779	0	9	0	779	9	0	
321844	515	35	2	0	483	5	0	
321947	1117	120	14	0	1031	48	0	
322056	2089	265	46	0	2034	256	0	
322449	197	9	3	0	185	0	0	
322458	1004	50	0	0	954	0	0	
322476	148	0	23	0	145	22	2	
322551	172	6	1	0	171	6	0	
322757	323	29	10	0	296	12	0	
322850	834	0	4	0	841	11	0	
323035	2086	225	0	0	1861	0	0	
323204	1076	81	11	0	1007	23	0	
323651	1042	125	8	0	1002	93	0	
323718	1095	0	0	0	1100	5	0	
324153	1154	30	1	0	1128	5	0	
324229	162	3	1	0	158	0	0	
324256	204	9	1	0	211	17	0	
324274	338	12	0	0	326	0	0	
324340	2082	160	48	0	2013	139	0	
324649	1398	60	2	0	1366	30	0	
324751	194	0	6	0	188	0	0	
324854	738	22	2	0	715	1	0	
324863	3093	30	30	0	3080	47	0	
324902	775	40	8	0	727	0	0	
324975	75	10	2	0	83	20	0	
325141	1253	116	19	0	1134	16	0	
325459	230	0	1	0	229	0	0	
325534	562	15	1	0	547	1	0	
325824	506	30	19	0	518	61	0	
326054	437	15	3	0	422	3	0	
326250	375	105	8	0	291	29	0	
326344	1952	280	12	0	1670	10	0	
326670	108	31	5	0	162	90	0	
326858	5541	275	37	0	5332	103	0	
326979	808	34	29	0	745	0	0	
327015	432	72	2	0	489	131	0	
327220	527	10	13	0	514	10	0	
327305	1996	105	4	0	2098	211	0	
327435	2305	120	16	0	2224	55	0	
327453	2249	76	47	0	2153	27	0	
327556	440	0	6	0	449	15	0	
327855	871	60	19	0	844	52	0	
327949	1115	0	0	0	975	0	140	
328058	695	0	84	0	613	2	0	
328151	90	0	0	0	90	0	0	
328357	239	14	10	0	231	16	0	
328423	3868	375	96	0	3810	413	0	
328450	481	137	12	0	528	196	0	
328553	1239	67	55	0	1180	63	0	
328656	376	9	0	0	367	0	0	
328777	6246	0	10	0	6236	0	0	
329149	441	63	1	0	450	73	0	
329345	385	45	8	0	396	64	0	
329550	5562	16	97	0	5517	68	0	
329578	479	-82	60	0	501	0	0	
329756	375	33	7	0	363	28	0	
329952	772	50	15	0	730	23	0	
330239	878	291	28	0	699	140	0	
330248	582	0	4	0	588	10	0	
330417	519	100	17	0	420	18	0	
330453	235	4	1	0	230	0	0	
330659	705	165	0	0	556	16	0	
330855	2154	90	7	0	2059	1	-1	
330873	203	-35	9	0	230	1	0	
330949	1402	150	28	0	1293	69	0	
331106	1675	130	7	0	1683	145	0	
331375	455	5	6	0	445	1	0	
331544	650	0	1	0	660	11	0	
331553	205	0	0	0	208	3	0	
331647	412095	61782	9193	2923	416075	72032	0	
331656	133	0	0	0	136	3	0	
331713	974	0	6	0	1050	82	0	
332055	312	10	2	0	313	13	0	
332224	1696	184	14	0	1505	7	0	
332345	62	0	0	0	62	0	0	
332402	1291	66	9	0	1217	1	0	
332644	60	5	0	0	63	8	0	
332756	123	0	0	0	123	0	0	
332907	105855	6190	2105	0	103364	5804	0	
332970	107	14	0	0	93	0	0	
333034	3409	213	114	0	3364	282	0	
333043	136	0	0	0	140	4	0	
333052	226	-6	4	0	228	0	0	
333203	1803	45	25	0	1766	33	0	
333249	1146	45	30	0	1098	27	0	
333650	920	0	31	0	891	2	0	
333856	282	28	0	0	265	11	0	
333940	269	0	1	0	268	0	0	
334059	1000	33	1	0	999	33	0	
334255	72	0	3	0	69	0	0	
334264	425	124	6	0	300	5	0	
334648	383	0	2	0	390	9	0	
334657	291	0	15	0	277	1	0	
334750	950	90	59	0	910	109	0	
335243	442	1	1	0	440	0	0	
335346	961	66	15	0	933	53	0	
335355	457	105	1	0	543	192	0	
335757	115	-20	2	0	134	1	0	
336071	184	0	0	0	184	0	0	
336147	741	0	6	0	749	14	0	
336361	462	55	1	0	421	15	0	
336576	2509	60	42	0	2465	58	0	
336932	6146	1026	3	0	5195	78	0	
336950	103	0	0	0	101	0	2	
337050	1759	91	28	0	1728	88	0	
337247	257	0	1	0	256	0	0	
337340	710	15	0	0	695	0	0	
337658	385	12	15	0	392	34	0	
337733	1123	150	10	0	1166	203	0	
337966	74	1	1	0	73	1	0	
338178	475	0	7	0	481	13	0	
338646	958	496	14	0	855	407	0	
338758	1911	81	8	0	1950	128	0	
338851	932	15	4	0	929	16	0	
338945	199	9	4	0	188	2	0	
339054	181	0	3	0	178	0	0	
339353	837	210	1	0	1032	406	0	
339456	948	106	19	0	921	98	0	
339607	2634	0	18	0	2655	39	0	
339773	2644	136	8	0	2500	0	0	
339858	78413	5747	1084	0	76393	4811	0	
339951	6438	0	29	0	6447	38	0	
340135	3998	225	5	0	3810	42	0	
340144	3155	180	29	0	2968	22	0	
340256	928	25	0	0	927	24	0	
340443	375	0	0	0	387	12	0	
340555	359	9	2	0	349	1	0	
340649	553	30	5	0	562	44	0	
340742	9848	713	25	0	9522	412	0	
340751	1163	45	11	0	1116	9	0	
341310	444	38	3	0	417	14	0	
341356	3247	0	31	0	3351	135	0	
341646	32217	0	0	0	23021	0	9196	
341851	378	0	0	0	378	0	0	
341918	1015	24	16	0	1028	53	0	
341954	148	0	0	0	156	8	0	
341972	132	10	0	0	124	2	0	
342054	1222	10	7	0	1215	10	0	
342175	3266	189	31	0	3141	95	0	
342362	480	21	21	0	458	20	0	
342410	3208	150	1	0	3104	47	0	
342634	70991	4307	2151	0	71055	6522	0	
342643	1196	144	45	0	1109	102	0	
342960	1660	0	403	0	1597	340	0	
343051	374	15	25	0	353	19	0	
343248	151	10	4	0	139	2	0	
343257	254	0	0	0	254	0	0	
343314	500	12	1	0	487	0	0	
343341	1521	21	0	0	1500	0	0	
343556	773	30	0	0	746	3	0	
343770	88	6	0	0	82	0	0	
343903	1337	21	8	0	1338	30	0	
343958	167	10	0	0	158	1	0	
344236	657	15	2	0	642	2	0	
344423	66	0	0	0	66	0	0	
344647	2192	135	13	0	2312	268	0	
344674	149	1	1	0	148	1	0	
344816	1993	821	41	0	1584	453	0	
344852	244	0	0	0	248	4	0	
345149	276	9	0	0	267	0	0	
345309	5101	2	10	0	5145	56	0	
345345	1319	75	4	0	1315	75	0	
345747	1599	25	2	0	1575	3	0	
345756	1226	0	2	0	1224	0	0	
346566	210	2	6	0	202	0	0	
347022	1001	30	1	0	991	21	0	
347639	2235	180	11	0	2325	281	0	
347657	365	0	81	0	284	0	0	
347956	772	38	0	0	737	3	0	
348159	458	70	0	0	388	0	0	
348207	938	37	0	0	901	0	0	
348458	1324	42	5	0	1277	0	0	
348542	825	0	2	0	838	15	0	
348551	3091	270	25	0	2910	114	0	
348720	3478	199	13	0	3285	19	0	
348748	748	30	2	0	718	2	0	
349129	667	30	5	0	650	18	0	
349165	631	0	8	0	632	9	0	
349343	623	45	0	0	583	5	0	
349370	2585	135	1	0	2509	60	0	
350433	648	55	3	0	629	39	0	
350554	1929	121	159	0	1570	86	165	
350657	88	0	3	0	90	5	0	
350750	556	65	14	0	494	17	0	
351122	16884	933	541	0	16695	1285	0	
351131	333	-2	20	0	324	9	0	
351207	3557	10	18	0	2836	11	704	
351355	466	24	2	0	452	12	0	
351560	1473	14	10	0	1449	0	0	
351850	1275	168	3	0	1199	95	0	
352035	1288	145	19	0	1264	140	0	
352558	13161	388	398	0	13161	786	0	
352651	48	2	0	0	46	0	0	
352745	470	25	9	0	450	14	0	
352772	18899	3000	19	0	17552	2132	460	
352820	456	15	2	0	444	5	0	
352857	4477	212	61	0	4375	171	0	
353023	139	12	0	0	127	0	0	
353069	359	0	0	0	359	0	0	
353238	1017	77	22	0	1098	180	0	
353322	140	6	0	0	147	13	0	
353359	506	0	1	0	511	6	0	
353546	339	12	2	0	326	1	0	
353555	11993	975	435	0	11626	1043	0	
353724	1055	60	11	0	1005	21	0	
353751	1093	30	4	0	1071	12	0	
353957	1002	1	2	0	1000	1	0	
354057	359	25	2	0	359	27	0	
354132	441	9	0	0	437	5	0	
354253	335	15	0	0	320	0	0	
354310	9714	376	73	0	9386	121	0	
354552	683	28	0	0	665	10	0	
354851	381	90	0	0	371	80	0	
354954	393	0	16	0	377	0	0	
355120	1507	90	2	0	1423	8	0	
355559	469	45	0	0	430	6	0	
355737	89	0	5	0	84	0	0	
355746	892	54	26	0	885	73	0	
355821	1407	150	2	0	1277	22	0	
355858	17962	2213	1176	0	19528	4955	0	
356145	108	3	1	0	104	0	0	
356239	946	30	3	0	913	0	0	
356350	1729	90	4	0	1678	43	0	
356659	710	25	14	0	682	11	0	
356752	477	15	32	0	430	0	0	
356930	783	78	2	0	747	44	0	
356949	522	90	7	0	518	93	0	
357049	1552	38	19	0	1540	45	0	
357151	768	0	34	0	756	22	0	
357375	6695	500	457	0	6500	762	0	
357432	1626	214	28	0	1518	134	0	
357526	1006	30	1	0	1020	45	0	
357553	949	0	14	0	943	8	0	
357740	1454	38	2	0	1419	5	0	
357777	660	30	1	0	673	44	0	
357834	370	2	0	0	370	2	0	
357937	1113	130	8	0	1132	157	0	
358112	637	45	9	0	632	49	0	
358149	110	0	0	0	110	0	0	
358233	812	45	11	0	792	36	0	
358448	946	30	10	0	913	7	0	
358635	13844	1115	122	0	12546	998	1059	
358756	357	41	3	0	322	9	0	
359070	38	0	0	0	38	0	0	
359324	144	14	0	0	133	3	0	
359351	334	0	0	0	334	0	0	
359360	195	9	0	0	186	0	0	
359548	1078	53	16	0	1044	35	0	
359650	54	0	1	0	131	78	0	
359744	245	0	14	0	231	0	0	
359838	381	14	5	0	366	4	0	
359847	731	145	17	0	671	102	0	
359856	224	0	3	0	221	0	0	
359959	267	18	13	0	239	3	0	
360777	101	0	0	0	101	0	0	
360834	644	10	6	0	641	13	0	
