"IDRSSD"	RCON0030	RCON0031	RCON0032	RCON2211	RCON2229	RCON2314	RCON2315	RCON2351	RCON2383	RCON2702	RCON2710	RCON2722	RCON3510	RCON3512	RCON3514	RCON3520	RCON3779	RCON5514	RCON5515	RCON5516	RCON5517	RCON5596	RCON5597	RCON8432	RCON8785	RCONA181	RCONA182	RCONA527	RCONA528	RCONA531	RCONA532	RCONA533	RCONA545	TEXTA545	
725826	0	0	0	0		0	0	0		48729	8042	42	0	0	0	0		0		0	0		13341	0	0	0	0	0	0	0	0	0	0		
725844	0	0	0	0		0	0	0		15850	3017	23	0	0	0	0		0		0	0		997	0	0	0	0	0	0	0	0	0	0		
725853	0	0	0	0		0	0	0		28208	12296	47	0	0	0	0		0		0	0		7210	0	0	0	0	0	0	0	0	0	0		
726234	35	0	0	0		0	0	0		67126	62027	207	98	0	0	0		0		0	0		41327	0	0	0	0	0	0	0	0	0	0		
726355	0	0	0	0		0	0	0		10653	2555	18	2	0	0	0		0		0	0		755	0	0	0	0	0	0	0	0	0	0		
726458	0	0	0	0		0	0	0		33127	8340	38	0	0	0	0		0		0	0		2343	0	0	0	0	0	0	0	0	0	0		
726757	220	0	0	0		0	0	0		68913	53064	208	0	0	0	0		0		0	0		18264	0	0	0	0	0	0	0	0	0	0		
726953	0	0	0	0		0	0	0		34591	58878	165	0	0	0	0		0		0	0		45474	0	0	0	0	0	0						
727156	0			0		0	0	0		19130	4152	28	0			0		0		0	0		1533	0	0	0	0	0	0	0	0	0			
727343	1	0	0	0		0	0	0		23556	16316	55	0	0	0	0		0		0	0		10816	0	0	0	0	0	0	0	0	0	0		
727455	0	0	0	0		0	0	0		29599	68931	220	0	0	0	0		0		0	0		46931	0	0	0	0	0	0	0	0	0	0		
727530	0	0	0	0		0	0	0		23856	10576	50	0	0	0	0		0		0	0		2258	0	0	0	0	0	0	0	0	0	0		
727950	0	0	0	0		0	0	0		5217	810	7	0	0	0	0		0		0	0		110	0	0	0	0	0	0	0	0	0	0		
728340	0	0	0	0		0	0	0		48261	9687	70	0	0	0	0		0		0	0		2546	0	0	0	0	0	0	0	0	0	0		
728452	0	0	0	0		0	0	0		48891	14872	67	0	0	0	0		0		0	0		9017	0	0	0	0	0	0	0	0	0	0		
728733	0	0	0	0		0	0	0		44932	9300	73	0	0	0	0		0		0	0		4437	0	0	0	0	0	0	0	0	0	0		
728742	6	0	0	1104		0	0	0		207033	150622	358	0	0	0	0		0		0	0		114822	0	0	0	0	0	0	0	0	0	0		
728779	0	0	0	0		0	0	0		57254	19187	131	0	0	0	0		0		0	0		6087	0	0	0	0	0	0	0	0	0	0		
728854	0	0	0	0	0	0	0	0	0	5053973	4782216	12426	0	0	0	0		0	0	0	0		3539616	0	0	0	0	0	0	0	0	0	0		
728948	0	0	0	0		0	0	0		129108	59387	188	0	0	0	0		0		0	0		58529	0	0	0	0	0	0	0	0	0	0		
728957	0	0	0	0		0	0	0		90974	23135	111	0	0	0	0		0		0	0		12535	0	0	0	0	0	0	0	0	0	0		
729011	0	0	0	0		0	0	0		60354	12493	71	0	0	0	0		0		0	0		11806	0	0	0	0	0	0	0	0	0	0		
729057	0	0	0	0		0	0	0		43928	14664	79	0	0	0	0		0		0	0		1	0	0	0	0	0	0	0	0	0	0		
729132	0	0	0	3	0	0	0	0	0	69571	273633	724	0	0	0	0		0	0	0	0		201233	0	0	0	0	0	0	0	0	0	0		
729310	0	0	0	0		0	0	0		140820	33862	195	0	0	0	0		0		0	0		17159	0	0	0	0	0	0	0	0	0	0		
729440	0	0	0	0		0	0	0		27654	9324	40	0	0	0	0		0		0	0		6823	0	0	0	0	0	0	0	0	0	0		
729459	0	52	0	0		0	0	0		28987	5837	32	0	0	0	0		0		0	0		1695	0	0	0	0	0	0	0	0	0	0		
729637	0	0	0	0		0	0	0		322127	171806	558	0	0	0	0		0		0	0		116006	0	0	0	0	0	0	0	0	0	0		
729842	0	0	0	0		0	0	0		35229	13670	83	0	0	0	0		0		0	0		4629	0	0	0	0	0	0	0	0	0	0		
729945	0	0	0	0		0	0	0		50674	40108	130	0	0	0	0		0		0	0		31928	0	0	0	0	0	0	0	0	0	0		
730213	0	0	0	0		0	0	0		119734	13161	100	0	0	0	0		0		0	0		3261	0	0	0	0	0	0	0	0	0	0		
730268	0	0	0	0		0	0	45926		330404	1628009	5176	0	132	0	0		0		0	0		1240609	0	0	0	0	0	0	0	0	0	0		
730446	0	0	0	0		0	0	0		48218	7402	37	0	0	0	0		0		0	0		3702	0	0	0	0	0	0	0	0	0	0		
730745	0	0	0	0		0	0	0		14136	1519	8	0	0	0	0		0		0	0		719	0	0	0	0	0	0	0	0	0	0		
730754	0	0	0	0		0	0	0		10994	4404	21	0	0	0	0		0		0	0		1274	0	0	0	0	0	0	0	0	0	0		
730857	0	0	0	0		0	0	0		42369	13817	81	0	0	0	0		0		0	0		4901	0	0	0	0	0	0	0	0	0	0		
731050	0	0	0	0		0	0	0		118833	25342	131	0	0	0	0		0		0	0		12242	0	0	0	0	0	0	0	0	0	0		
731247	0	0	0	0		0	0	0		585888	193695	927	0	0	0	0		0		0	0		80686	0	0	0	0	0	0	0	0	0	0		
731957	0	0	0	0		0	0	0		13403	2485	13	0	0	0	0		0		0	0		1247	0	0	0	0	0	0	0	0	0	0		
732178	0	0	0	0		0	0	0		79108	25302	111	0	0	0	0		0		0	0		17201	0	0	0	0	0	0	0	0	0	0		
732253	0	32	0	0		0	0	0		21307	6495	47	0	0	0	0		0		0	0		1795	0	0	0	0	0	0	0	0	0	0		
732459	0	0	0	0		0	0	0		26495	8007	0	0	0	0	0		0		0	0		2807	0	0	0	0	0	0	0	0	0	0		
732570	0	0	0	0		0	0	0		83342	46779	206	0	0	0	0		0		0	0		26179	0	0	0	0	0	0						
732637	0	0	0	0		0	0	0		46103	6732	42	0	0	0	0		0		0	0		2532	0	0	0	0	0	0	0	0	0	0		
732730	0	56	70	0		0	0	0		40499	12244	57	0	0	3	0		0		0	0		10800	0	0	0	0	0	0	0	0	0	0		
732758	0			0		0	0	0		5837	101889	124	0			0		0		0	0		89489	0	0	0	0	0	0	0	0	0			
732918	0	0	0	0		0	0	0		248927	57335	276	0	0	0	0		0		0	0		29724	0	0	0	0	0	0	0	0	0	0		
732945	0	0	0	0		0	0	0		39627	20985	87	0	0	0	0		0		0	0		4051	0	0	0	0	0	0	0	0	0	0		
732954	0	0	0	0		0	0	0		21823	3142	23	0	0	0	0		0		0	0		3883	0	0	0	0	0	0	0	0	0	0		
733045	0	0	0	0		0	0	0		29074	2856	19	0	0	0	0		0		0	0		6546	0	0	0	0	0	0	0	0	0	0		
733054	0	0	0	0		0	0	0		83518	36208	138	0	0	0	0		0		0	0		12722	0	0	0	0	0	0	0	0	0	0		
733447	0	0	0	0		0	0	0		21432	3660	18	0	0	0	0		0		0	0		3076	0	0	0	0	0	0	0	0	0	0		
733531	0	0	0	0		0	0	0		79375	63470	190	0	0	0	0		0		0	0		45470	0	0	0	0	0	0	0	0	0	0		
733540	59	0	0	0		0	0	0		14328	9865	40	3	0	0	0		0		0	0		5865	0	0	0	0	0	0	0	0	0	0		
733559	0	0	0	0		0	0	0		15435	3389	20	0	0	0	0		0		0	0		2544	0	0	0	0	0	0	0	0	0	0		
733661	0	0	0	0		0	0	0		53843	11381	106	0	0	0	0		0		0	0		130	0	0	0	0	0	0	0	0	0	26647	FIRSTRUST BANK                                                                                                                                                                                   	
733755	0	0	0	0		0	0	0		31542	5110	33	0	0	0	0		0		0	0		2729	0	0	0	0	0	0	0	0	0	0		
733951	0			0		0	0	0		30290	12889	52	0			0		0		0	0		9703	0	0	0	0	0	0	0	0	0			
734051	0	0	0	0		0	0	0		24222	8494	48	0	0	0	0		0		0	0		3437	0	0	0	0	0	0	0	0	0	0		
734248	0	0	0	0		0	0	0		102036	30434	122	0	0	0	0		0		0	0		28938	0	0	0	0	0	0	0	0	0	0		
734350	0	0	0	0		0	0	0		46867	32567	149	0	0	0	0		0		0	0		17667	0	0	0	0	0	0	0	0	0	0		
734538	0	0	0	0		4368	0	0		2348	84845	123	0	0	0	0		0		0	0		73145	0	0	0	0	0	0	0	0	0	0		
734565	0	0	0	0		0	0	0		11354	7810	37	0	0	0	0		0		0	0		2120	0	0	0	0	0	0	0	0	0	0		
734613	0			0		0	0	0		112557	23559	140	0			0		0		0	0		11659	0	0	0	0	0	0	0	0	0			
734855	0	0	0	0		0	0	0		20716	4516	23	0	0	0	0		0		0	0		2226	0	0	0	0	0	0	0	0	0	0		
734949	0	1	0	0		0	0	0		23910	8175	35	0	27	0	0		0		0	0		5319	0	0	0	0	0	0	0	0	0	0		
735049	0	0	0	0		0	0	0		32747	12557	56	0	0	0	0		0		0	0		6957	0	0	0	0	0	0	0	0	0	0		
735058	0	0	0	0		0	0	0		326797	216556	715	0	0	0	0		0		0	0		145656	0	0	0	0	0	0	0	0	0	0		
735067	0	0	0	0		0	0	0		10696	5104	42	0	0	0	0		0		0	0		43	0	0	0	0	0	0	0	0	0	0		
735142	0	0	0	0		0	0	0		23719	2816	20	0	0	0	0		0		0	0		816	0	0	0	0	0	0	0	0	0	0		
735357	0	0	0	0		0	0	0		4359	1167	7	0	0	0	0		0		0	0		87	0	0	0	0	0	0	0	0	0	0		
735414	0	0	0	0		0	0	0		35868	11052	48	0	0	0	0		0		0	0		11897	0	0	0	0	0	0	10055	10055	0	0		
735441	0	0	0	0		0	0	0		152578	59550	295	0	0	0	0		0		0	0		40000	0	0	0	0	0	0	0	0	0	0		
735656	0	0	0	0		0	0	0		45809	11492	57	0	0	0	0		0		0	0		5792	0	0	0	0	0	0	0	0	0	0		
735768	495	0	0	0		0	0	0		86553	115588	490	12	0	0	0		0		0	0		66588	0	0	0	0	0	0	0	0	0	0		
735852	0	0	0	0		0	0	0		143511	68616	359	0	0	0	0		0		0	0		104299	0	0	0	0	0	0	0	0	0	0		
736158	0	0	0	0		0	0	0		11985	1932	15	0	0	0	0		0		0	0		1782	0	0	0	0	0	0	0	0	0	0		
736206	0	0	0	0		0	0	0		296820	210058	876	0	0	0	0		0		0	0		122458	0	0	0	0	0	0	0	0	0	0		
736448	0	0	0	0		0	0	0		261292	119568	717	0	0	0	0		0		0	0		47868	0	0	0	0	0	0	0	0	0	0		
736550	0	0	0	0		0	0	0		38638	10111	51	0	0	0	0		0		0	0		6922	0	0	0	0	0	0	0	0	0	0		
736662	0	0	0	0		0	0	0		7034	3005	25	0	0	0	0		0		0	0		594	0	0	0	0	0	0	0	0	0	0		
736877	0	0	0	0		0	0	0		289953	55277	332	0	0	0	0		0		0	0		22077	0	0	0	0	0	0	20855	20855	0	0		
737548	0	44	9	0		0	0	0		173136	88239	260	0	100	10	0		0		0	0		132814	0	0	0	0	0	0	0	0	0	0		
737632	0	0	0	0		0	0	0		119429	66041	230	0	0	0	0		0		0	0		51454	0	0	0	0	0	0	0	0	0	0		
737753	0	7	0	0		0	0	0		28405	6678	36	0	0	0	0		0		0	0		2689	0	0	0	0	0	0	0	0	0	0		
737959	0	0	0	0		0	0	0		15373	4609	27	0	0	0	0		0		0	0		3599	0	0	0	0	0	0	0	0	0	0		
738013	0	0	0	0		0	0	0		161040	67316	262	0	0	0	0		0		0	0		39961	0	0	0	0	0	0	0	0	0	0		
738040	0	0	0	0		0	0	0		205108	61153	319	0	0	0	0		0		0	0		29253	0	0	0	0	0	0	0	0	0	0		
738143	0	0	0	0		0	0	0		90995	44116	153	0	0	0	0		0		0	0		15363	0	7	0	0	0	0	0	0	0	0		
738255	0			0		0	0	0		24587	20855	103	0			0		0		0	0		5928	0	0	0	0	0	0	0	0	0			
738303	0	0	0	247		0	0	0		352915	152932	829	0	0	0	0		0		0	0		132135	0	0	0	0	0	0	0	0	0	0		
738367	0			1491		0	0	0		114258	153259	559	0			0		0		0	0		107095	0	0	0	0	0	0	0	0	0			
738611	0	0	0	0		0	0	0		23617	7786	37	0	0	0	0		0		0	0		4086	0	0	0	0	0	0	0	0	0	0		
738657	0	0	0	0		0	0	0		18453	4078	34	0	0	0	0		0		0	0		1541	0	0	0	0	0	0	0	0	0	0		
738769	0	0	0	0		0	0	0		97968	35222	179	0	0	0	0		0		0	0		17322	0	0	0	0	0	0	0	0	0	0		
739159	0	0	0	0		0	0	0		8232	1657	8	0	0	0	0		0		0	0		1508	0	0	0	0	0	0	0	0	0	0		
739346	11	0	0	0		0	0	0		13801	7581	43	0	0	0	0		0		0	0		1818	0	0	0	0	0	0	0	0	0	0		
739355	15	0	0	0		0	0	0		38928	10196	39	0	4	0	0		0		0	0		2500	0	0	0	0	0	0	0	0	0	0		
739430	0	0	0	0		0	0	0		95177	26238	143	0	0	0	0		0		0	0		11938	0	0	0	0	0	0	0	0	0	0		
739560	0	0	0	284		0	0	108		374969	519257	1324	0	0	0	0		0		0	0		386857	0	0	0	0	0	0	0	0	0	0		
739832	0	0	0	0		0	0	0		22789	6538	36	0	0	0	0		0		0	0		2934	0	0	0	0	0	0	0	0	0	0		
739850	0	0	0	0		0	0	0		13398	6488	39	0	0	0	0		0		0	0		2588	0	0	0	0	0	0	0	0	0	0		
740043	55	0	0	0		0	0	0		172704	125404	256	0	0	0	0		0		0	0		99804	0	0	0	0	0	0	0	0	0	0		
740249	0	0	0	0		0	0	0		61071	20542	88	0	0	0	0		0		0	0		14500	0	0	0	0	0	0	0	0	0	0		
740258	0	0	0	0		0	0	0		3971	300	2	0	0	0	0		0		0	0		100	0	0	0	0	0	0	0	0	0	0		
740931	0			0		27123	0	0		14881	75812	165	0			0		0		0	0		59312	0	0	0	0	0	0	0	0	0			
741068	0	0	0	0		0	0	0		35361	7080	46	0	0	0	0		0		0	0		2480	0	0	0	0	0	0	0	0	0	0		
741152	0	0	0	0		0	0	0		24664	7392	47	0	0	0	0		0		0	0		2692	0	0	0	0	0	0	0	0	0	0		
741330	0	0	0	0		0	0	0		218209	72055	401	0	0	0	0		0		0	0		31835	0	0	0	0	0	0	0	0	0	0		
741358	0	0	0	0		0	0	0		9738	1971	6	0	0	0	0		0		0	0		1371	0	0	0	0	0	0	0	0	0	0		
741545	0	0	0	954		0	0	0		444982	186976	894	0	1455	0	524		0		0	0		163908	0	0	0	0	0	0	0	0	0	0		
741639	0	0	0	0		0	0	0		15215	4999	13	0	0	0	0		0		0	0		3699	0	0	0	0	0	0	0	0	0	0		
741648	0	0	0	0		0	0	0		20745	8107	42	0	0	0	0		0		0	0		5935	0	0	0	0	0	0	0	0	0	0		
741657	0	0	0	0		0	0	0		68873	7337	45	0	0	0	0		0		0	0		6593	0	0	0	0	0	0	0	0	0	0		
741844	0	0	1	0		0	0	0		53893	25357	91	0	40	1	0		0		0	0		14675	0	0	0	0	0	0	0	0	0	0		
741956	90	0	0	0		0	0	0		21715	7910	50	0	0	0	0		0		0	0		7025	0	0	0	0	0	0	0	0	0	0		
742056	0	0	0	0		0	0	0		33196	19461	113	0	0	0	0		0		0	0		10000	0	0	0	0	0	0	0	0	0	0		
742355	0			0		0	0	0		42466	10892	26	0			0		0		0	0		8292	0	0	0	0	0	0	0	0	0			
742542	0	0	0	0		0	0	0		30198	15933	72	0	0	0	0		0		0	0		8733	0	0	0	0	0	0	0	0	0	0		
742560	0	26	0	0	0	0	0	0	0	28078	300219	468	0	0	0	0		0	0	0	0		148816	0	0	0	0	0	0	0	0	0	0		
742636	0	0	0	0		0	0	0		41536	30141	89	0	0	0	0		0		0	0		24700	0	0	0	0	0	0	0	0	0	0		
742944	0	0	0	0		0	0	0		83165	27781	137	0	0	0	0		0		0	0		18280	0	0	0	0	0	0	0	0	0	0		
743053	0	0	0	0		0	0	0		33411	24299	92	0	0	0	0		0		0	0		31983	0	0	0	0	0	0	0	0	0	0		
743455	0	0	0	0		0	0	0		24621	7268	38	0	0	0	0		0		0	0		2971	0	0	0	0	0	0	0	0	0	0		
743651	0	0	0	0		0	0	0		37580	28232	118	266	0	0	0		0		0	0		16423	0	0	0	0	0	0	0	0	0	0		
743679	0	0	0	0		0	0	0		130469	46202	273	0	0	0	0		0		0	0		17800	0	0	0	0	0	0	0	0	0	0		
743857	0	0	0	0		62	0	0		42965	8248	42	0	0	0	0		0		0	0		8654	0	0	0	0	0	0	0	0	0	0		
743950	32	0	0	0		0	0	0		32311	2324	16	0	0	0	0		0		0	0		724	0	0	0	0	0	0	0	0	0	0		
744144	0	0	0	0		0	0	0		62405	20178	81	0	0	0	0		0		0	0		8909	0	0	0	0	0	0	0	0	0	0		
744238	0	0	0	0		0	0	0		90633	24906	118	0	0	0	0		0		0	0		13106	0	0	0	0	0	0	0	0	0	0		
744256	0	0	0	0		0	0	0		104581	33042	127	0	0	0	0		0		0	0		15926	0	0	0	0	0	0	0	0	0	0		
744854	0	0	0	0		0	0	0		156501	57289	264	0	0	0	0		0		0	0		45295	0	0	0	0	0	0	0	0	0	0		
745150	0	0	0	0		0	0	0		8398	1407	10	0	0	0	0		0		0	0		497	0	0	0	0	0	0	0	0	0	0		
745347	0	0	0	0		0	0	0		49736	39476	94	0	0	0	0		0		0	0		33148	0	0	0	0	0	0	0	0	0	0		
745570	0	0	0	0		0	0	0		99402	62520	270	0	0	0	0		0		0	0		24055	0	0	0	0	0	0	0	0	0	0		
745646	0	0	0	0		0	0	0		64576	24490	106	0	0	0	0		0		0	0		20907	0	0	0	0	0	0	0	0	0	0		
745954	0	0	0	0		0	0	0		8747	2262	16	0	0	0	0		0		0	0		752	0	0	0	0	0	0	0	0	0	0		
746054	0	0	0	0		0	0	0		26080	9044	50	0	0	0	0		0		0	0		4044	0	0	0	0	0	0	0	0	0	0		
746157	0	3	1	0		0	0	0		32181	12009	53	0	0	1	0		0		0	0		8663	0	0	0	0	0	0	0	0	0	0		
746223	0	0	0	0		0	0	0		106489	43151	224	0	0	0	0		0		0	0		33839	0	0	0	0	0	0	0	0	0	0		
746344	0	0	0	0		0	0	0		52125	13686	78	0	0	0	0		0		0	0		10395	0	0	0	0	0	0	0	0	0	0		
746429	0			0		0	0	0		68011	11707	67	0			0		0		0	0		5707	0	0	0	0	0	0	0	0	0			
746513	0	0	0	0		0	0	0		118405	33395	179	0	0	0	0		0		0	0		14753	0	0	0	0	0	0	0	0	0	0		
746755	0	0	0	0		0	0	0		18320	9138	47	0	0	0	0		0		0	0		510	0	0	0	0	0	0	0	0	0	0		
746942	0	0	0	0		0	0	0		27468	4157	25	0	0	0	0		0		0	0		1657	0	0	0	0	0	0	0	0	0	0		
747051	0	0	0	0		0	0	0		32015	10073	39	0	0	0	0		0		0	0		11377	0	0	0	0	0	0	0	0	0	0		
747257	0	0	0	0		0	0	0		29807	9654	50	0	0	0	0		0		0	0		3712	0	0	0	0	0	0	0	0	0	0		
747435	0	0	0	0	0	0	0	0	0	69874	87335	286	0	0	0	0		0	0	0	0		58735	0	0	0	0	0	0	0	0	0	0		
747743	0	0	0	0		0	0	0		38132	7692	40	0	0	0	0		0		0	0		9304	0	0	0	0	0	0	0	0	0	0		
747846	3			0		0	0	0		43052	11015	73	0			0		0		0	0		648	0	0	0	0	0	0	0	0	0			
748254	0	0	0	0		0	0	0		140474	46273	257	0	0	0	0		0		0	0		20573	0	0	0	0	0	0	0	0	0	0		
748357	2	0	0	0		0	0	0		11830	2633	11	0	0	0	0		0		0	0		1479	0	0	0	0	0	0	0	0	0	0		
748441	0	0	0	0		0	0	0		66316	32032	163	0	0	0	0		0		0	0		11146	0	0	0	0	0	0				0		
748647	0	0	0	0		0	0	0		98696	31370	149	0	0	0	0		0		0	0		16470	0	0	0	0	0	0	0	0	0	0		
748964	0	0	0	0		0	0	0		83239	38149	183	0	0	0	0		0		0	0		19849	0	0	0	0	0	0	0	0	0	0		
749046	0	0	0	1717		0	0	26451		211403	135945	582	0	0	0	0		0		0	0		66395	0	0	0	0	0	0	0	0	0	0		
749121	0	564	29	0		0	0	0		333876	163934	838	0	0	0	0		0		0	0		80134	0	0	0	0	0	0	0	0	0	0		
749242	0	0	0	0		0	0	0		717377	397013	1233	0	0	0	0		0		0	0		273713	0	0	0	0	0	0	0	0	0	0		
749550	0	0	0	0		0	0	0		18426	2586	22	0	0	0	0		0		0	0		386	0	0	0	0	0	0	0	0	0	0		
749569	0	0	0	0		0	0	0		43352	224135	445	0	0	0	0		0		0	0		160770	0	0	0	0	0	0						
749635	0	0	0	0		0	0	0		185660	194488	525	0	0	0	0		0		0	0		141988	0	0	0	0	0	0						
749756	0	0	0	0		0	0	0		80317	36808	179	0	0	0	0		0		0	0		10652	0	0	0	0	0	0	0	0	0	0		
749840	0			0		0	0	0		14384	4731	24	0			0		0		0	0		2809	0	0	0	0	0	0	0	0	0			
749943	1	0	0	0		0	0	0		60519	16901	131	0	0	0	0		0		0	0		851	0	0	0	0	0	0	0	0	0	0		
749952	0	0	0	0		0	0	0		31530	21639	71	0	0	0	0		0		0	0		13623	0	0	0	0	0	0	0	0	0	0		
750051	2	0	0	0		0	0	0		159996	50311	164	3	0	0	0		0		0	0		38295	0	0	0	0	0	0	0	0	0	0		
750127	0	0	0	0		0	0	0		88984	40681	171	0	0	0	0		0		0	0		20003	0	0	0	0	0	0	0	0	0	0		
750154	0	0	0	0		0	0	0		40464	11639	48	0	0	0	0		0		0	0		3764	0	0	0	0	0	0	0	0	0	0		
750239	0	0	0	0		0	0	0		459717	206270	1008	0	0	0	0		0		0	0		105470	0	0	0	0	0	0	0	0	0	0		
750305	0	80	40	46792		0	0	0		306812	261290	1068	0	113	13	0		0		0	0		186806	0	0	0	0	0	0	0	0	0	0		
750341	0	0	0	0		0	0	0		119647	61437	186	0	0	0	0		0		0	0		55389	0	0	0	0	0	0	0	0	0	0		
750444	0	0	0	0		0	0	0		16115	2798	22	0	0	0	0		0		0	0		798	0	0	0	0	0	0	0	0	0	0		
750501	1	0	0	0		0	0	168		181088	58730	271	0	0	0	0		0		0	0		31673	0	0	0	0	0	0	0	0	0	0		
750846	0	2	0	0		0	0	0		25961	10337	42	0	0	0	0		0		0	0		3510	0	0	0	0	0	0	0	0	0	0		
750864	0	0	0	0	0	0	0	0	0	596420	992885	2641	0	0	0	0		0	0	0	1353		559323	0	0	0	0	0	0	0	0	0	0		
751151	0	0	0	0		0	0	0		60079	19729	72	0	0	0	0		0		0	0		5282	0	0	0	0	0	0	0	0	0	0		
751254	0	0	0	0		0	0	0		37277	6212	29	0	2	0	0		0		0	0		5579	0	0	0	0	0	0	0	0	0	0		
751302	0	0	0	0		0	0	0		169562	93309	371	0	0	0	0		0		0	0		56209	0	0	0	0	0	0	0	0	0	0		
751656	0	0	0	0		0	0	0		55466	19363	70	0	0	0	0		0		0	0		13263	0	0	0	0	0	0	0	0	0	0		
751740	0	0	0	0		0	0	0		20864	4546	26	0	0	0	0		0		0	0		1946	0	0	0	0	0	0	0	0	0	0		
751759	1045	0	0	0		0	0	0		209994	109191	515	27	0	0	0		0		0	0		45878	0	0	0	0	0	0	0	0	0	0		
751852	0	267	1	0		0	0	0		40643	27722	129	0	11	1	0		0		0	0		11144	0	0	0	0	0	0	0	0	0	0		
751955	0	0	0	0		0	0	0		20750	16151	20	0	0	0	0		0		0	0		1324	0	0	0	0	0	0	0	0	0	0		
752644	148	0	0	0		0	0	0		63119	43864	194	0	0	0	0		0		0	0		24464	0	0	0	0	0	0	0	0	0	0		
752653	0	0	0	0		0	0	0		67119	22532	145	0	0	0	0		0		0	0		5532	0	0	0	0	0	0	0	0	0	0		
752831	0	0	0	0		0	0	0		62065	36886	143	0	0	0	0		0		0	0		22957	0	0	0	0	0	0	0	0	0	0		
752970	273	0	0	949		0	0	0		1055676	2304516	3224	73	0	0	0		0		0	0		225259	0	0	0	0	0	0	0	0	0	0		
753052	4	0	0	0		0	0	0		24324	7131	51	50	0	0	0		0		0	0		3768	0	0	0	0	0	0	0	0	0	0		
753324	0			0		0	0	0		135759	72886	303	0			0		0		0	0		93319	0	0	0	0	0	0	0	0	0			
753351	0	0	0	0		0	0	0		41606	14552	60	0	0	0	0		0		0	0		8107	0	0	0	0	0	0	0	0	0	0		
753548	0			0		0	0	0		64416	26083	109	0			0		0		0	0		5466	0	0	0	0	0	0	0	0	0			
753641	0	0	0	0		0	0	0		33062	7916	36	0	0	0	0		0		0	0		4316	0	0	0	0	0	0	0	0	0	0		
753856	0	0	0	0		0	0	0		19420	9207	43	0	0	0	0		0		0	0		4707	0	0	0	0	0	0	0	0	0	0		
754031	0	0	0	0		0	0	0		8875	2410	11	0	0	0	0		0		0	0		491	0	0	0	0	0	0	0	0	0	0		
754068	0	0	0	0		0	0	0		33856	34732	193	0	0	0	0		0		0	0		19545	0	0	0	0	0	0	0	0	0	0		
754246	29	0	0	0		0	0	0		17756	4848	16	0	0	0	0		0		0	0		3448	0	0	0	0	0	0	0	0	0	0		
754358	0	0	0	0		0	0	0		18105	13989	41	0	0	0	0		0		0	0		9889	0	0	0	0	0	0	0	0	0	0		
754433	0	0	0	0		0	0	0		76096	28435	131	0	0	0	0		0		0	0		9109	0	0	0	0	0	0	0	0	0	0		
754536	0	0	0	0		0	0	0		38149	18005	111	0	0	0	0		0		0	0		6905	0	0	0	0	0	0	0	0	0	0		
754657	0	0	0	0		0	0	0		50558	26363	103	0	0	0	0		0		0	0		6000	0	0	0	0	0	0	0	0	0	0		
754826	0	0	0	0		0	0	0		160281	50599	283	0	0	0	0		0		0	0		24465	0	0	0	0	0	0	0	0	0	0		
754853	0	0	0	0		460	0	0		178064	109718	388	0	0	0	0		0		0	0		90796	0	0	0	0	0	0	0	0	0	0		
754929	0	0	0	0		0	0	0		240870	82372	386	0	0	0	0		0		0	0		43173	0	0	0	0	0	0	0	0	0	0		
755047	0	0	0	0		0	0	0		203698	132179	556	0	0	0	0		0		0	0		117393	0	0	0	0	0	0	0	0	0	0		
755056	0	0	0	0		0	0	0		10916	3018	16	0	0	0	0		0		0	0		1048	0	5	0	0	0	0	0	0	0	0		
755252	0	0	0	61		0	0	0		107512	41618	222	0	0	0	0		0		0	0		22818	0	0	0	0	0	0	0	0	0	0		
755328	0	0	0	0		0	0	0		153800	97430	289	0	0	0	0		0		0	0		30430	0	0	0	0	0	0	0	0	0	0		
755421	0	0	0	0		0	0	0		18676	5634	48	0	0	0	0		0		0	0		1512	0	0	0	0	0	0	0	0	0	0		
755458	0	0	0	0		0	0	0		67441	14794	81	0	0	0	0		0		0	0		8776	0	0	0	0	0	0	0	0	0	0		
755551	0	0	0	0		0	0	0		231522	221128	749	0	0	0	0		0		0	0		149518	0	0	0	0	0	0	0	0	0	0		
755850	0	0	0	0		0	0	0		68855	18147	80	0	0	0	0		0		0	0		11897	0	0	0	0	0	0	0	0	0	0		
756316	0	0	0	0		0	0	0		127710	41343	139	0	0	0	0		0		0	0		21078	0	0	0	0	0	0	0	0	0	0		
756343	0	49	0	0		0	0	0		24413	3955	28	0	0	0	0		0		0	0		1155	0	0	0	0	0	0	0	0	0	0		
756848	0	0	0	0		0	0	0		49961	27295	97	0	0	0	0		0		0	0		17595	0	0	0	0	0	0	0	0	0	0		
756950	0	0	0	0		0	0	0		43674	16138	54	0	0	0	0		0		0	0		2320	0	0	0	0	0	0	0	0	0	0		
757377	0	0	0	191		0	0	1282		487414	74051	532	0	0	0	0		2		0	0		20851	0	0	0	0	0	0	0	0	0	0		
757452	0	0	0	0		0	0	0		84726	24935	131	0	0	0	0		0		0	0		18809	0	0	0	0	0	0	0	0	0	0		
757612	0	0	0	0		0	0	0		61825	13305	77	0	0	0	0		0		0	0		14863	0	0	0	0	0	0	0	0	0	0		
757779	0	0	0	0		0	0	0		53528	2877	21	0	0	0	0		0		0	0		777	0	0	0	0	0	0	0	0	0	0		
758440	0	0	0	0		0	0	0		38630	7906	48	0	0	0	0		0		0	0		7545	0	0	0	0	0	0	0	0	0	0		
