"IDRSSD"	RCFD1578	RCFD1752	RCFD2148	RCFD2160	RCFD2166	RCFD2168	RCFD3549	RCFD3550	RCFD3551	RCFDA519	RCFDA520	RCFDB556	RCFDC009	RCFDC010	RCON1578	RCON1752	RCON2148	RCON2160	RCON2166	RCON2168	RCON3549	RCON3550	RCON3551	RCONA519	RCONA520	RCONB556	RCONC009	RCONC010	TEXT3549	TEXT3550	TEXT3551	
259442															0	1339	371	4378	0	1408	0	0	0	0	0	1260	1224	0				
259518	0	97658	170709	2040334	0	1447281	0	0	0	0	54682	270004	401863	664781		97658																
259554															0	262	0	559	0	33	0	0	0	0	0	264	0	0				
259657															0	1067	1106	6096	0	2917	1352			0	0	1006	901	0	Unposted DDA items                                                                                                                                                                               			
259853															0	24	0	203	56	77	21	0	0	0	0	102	0	0	Miscellaneous Assets                                                                                                                                                                             			
259956															0	302	104	1849	98	825	720			0	0	618	0	0	PREMIUM ON DEPOSITS                                                                                                                                                                              			
260055															82	2713	2272	22768	1109	13635	0	0	0	0	0	4148	10477	0				
260149															0	0	3	24	0	5	5	0	0	0	0	16	0	0	Prepaid Income Taxes                                                                                                                                                                             			
260354															0	6	0	1067	113	148	0	0	0	0	0	913	29	0				
260831															0	0	250	1425	0	786	0	0	0	0	0	389	735	0				
260868															0	290	0	1813	36	869				0	0	654	833	0				
261070															0	879	64	3072	0	1110	338	0	0	0	27	992	0	0	Servicing Asset                                                                                                                                                                                  			
261146															11	1081	171	2114	64	180	0	0	0	0	0	682	0	0				
261258															0	244	617	1778	0	85	60	0	0	0	0	832	0	0	investment in sub-isb-reis llc                                                                                                                                                                   			
261360															91	120	179	1639	48	192	0	0	0	0	0	1148	0	0				
261557															0	6	0	205	0	136	0	0	0	0	0	63	83	0				
261632															21	21	7	413	48	236	167	0	0	0	0	149	0	0	BOND PAYMENTS                                                                                                                                                                                    			
261904															0	419	322	1594	0	462	0	0	0	0	0	391	258	0				
261940															0	1541	434	5837	0	1506	0	0	0	0	0	2356	1324	0				
262059															0	575	0	7393	0	6287	0	0	0	0	0	531	4951	0				
262068															0	1254	5931	11096	0	386	116	0	0	0	0	3525	0	0	Credit card deposit                                                                                                                                                                              			
262237															0	593	278	1690	237	237	0	0	0	0	0	582	0	0				
262273															0	276	0	645	39	45	0	0	0	0	0	324	0	0				
262349															0	8748	19907	108466	0	66078	54178	0	0	0	902	12831	0	0	Accounts Receivable                                                                                                                                                                              			
262358															0	0	9	1131	0	22	0	0	0	0	0	1100	0	0				
262451															0	625	0	2038	247	520	0	0	0	0	0	893	247	0				
262741															1	854	0	2116	60	62	0	0	0	0	0	1200	0	0				
262844															0	946	0	3328	210	210	0	0	0	0	0	2172	0	0				
262956															0	264	0	3393	0	2726	0	0	0	0	0	403	2207	0				
262965															0	45	116	745	154	162	0	0	0	0	70	352	0	0				
263243															0	606	0	3406	0	1244	994	0	0	0	0	1556	0	0	DEFERRED COMPENSATION                                                                                                                                                                            			
263551															28	289	0	523	41	70	0	0	0	0	0	164	0	0				
263627															0	739	382	7186	105	5575	5319	0	0	0	0	490	0	0	Directors/Key Man Life Fund                                                                                                                                                                      			
263953															0	834	0	3752	0	1745	0	0	0	0	0	1173	0	0				
264156															0	0	0	168	0	55	0	0	0	0	0	113	35	0				
264455															168	839	323	3532	61	229	0	0	0	0	0	2141	0	0				
264558															0	1691	2000	7423	0	493	0	0	0	0	0	3239	0	0				
264941															0	1233	0	2891	261	608				0	0	1050	0	0				
265041															59	0	254	1288	20	79	0	0	0	0	0	955	0	0				
265256															0	0	0	2066	0	1719	0	0	0	0	0	347	1673	0				
265340															0	349	144	1390	42	42	0	0	0	0	0	855	0	0				
265407															40	4000	2794	13758	1028	2846	766	0	0	0	0	4118	819	0	Computer Software Net of Amortization                                                                                                                                                            			
265452															0	271	20	803	0	211	0	0	0	0	0	301	191	0				
265676															0	639	282	1982	0	408	233	0	0	0	0	653	0	0	PREPAID FEDERAL INCOME TAX                                                                                                                                                                       			
265948															0	516	0	1404	54	54	0	0	0	0	0	834	0	0				
266066															30	231	0	1451	70	545	0	0	0	0	0	675	269	0				
266244															0	420	44	932	41	138	97	0	0	0	0	330	0	0	INTEREST ON SECURITIES                                                                                                                                                                           			
266253															0	217	0	855	39	132	0	0	0	0	0	506	85	0				
266271															0	152111	0	386692	0	183115	61955	0	0	0	0	51466	0	3060	Official Bank Checks                                                                                                                                                                             			
266440															0	75	0	311	26	29	0	0	0	0	0	207	0	0				
266655															0	148	0	1347	121	362	0	0	0	0	0	837	141	0				
266851															0	990	0	1831	131	226	0	0	0	0	0	615	0	0				
266879															0	588	35	957	0	117	74	0	0	0	0	217	0	0	TT&L Master Account                                                                                                                                                                              			
266945															0	1696	0	4084	0	780	276	0	0	0	0	1608	0	0	Computer Software                                                                                                                                                                                			
267652															0	237	0	1087	67	166	91	0	0	0	0	684	0	0	State of Minnesota tax refund                                                                                                                                                                    			
267737															0	1626	1087	20913	405	14994	4460	0	0	39	0	3167	5889	0	Pass throu loans receivable                                                                                                                                                                      			
267755															0	588	0	2029	160	352	176	0	0	0	0	1089	0	0	Unposted items                                                                                                                                                                                   			
267979															0	4044	16673	32850	0	7473	2353	0	0	0	0	4660	0	0	Advance                                                                                                                                                                                          			
268042															0	442	0	4573	128	3388	0	0	0	0	0	743	3135	0				
268136															0	50	81	1911	0	1394	0	0	0	0	0	386	1173	0				
268257															0	1349	0	3668	408	502	0	0	0	0	0	1817	0	0				
268341															0	314	75	1115	40	40	0	0	0	0	0	686	0	0				
268556															0	3617	1746	10816	0	2317	0	0	0	0	0	3136	1455	0				
268734															0	1537	0	8213	0	3286	0	0	0	0	0	3390	2589	0				
268828															0	600	956	4831	0	770	344	0	0	0	0	2505	0	0	EDP SOFTWARE                                                                                                                                                                                     			
268846															0	1502	222	5944	0	3074	0	0	0	0	0	1146	2745	0				
268976															0	2291	28	4142	86	347	0	0	0	0	0	1476	133	0				
269049															0	950	0	1982	32	34				0	0	998	0	0				
269058															0	236	0	1283	178	198	0	0	0	0	0	849	0	0				
269478															0	560	41	2809	0	1964	0	0	0	0	0	244	1921	0				
269656															0	55	45	762	0	274	142	0	0	0	0	388	0	0	LEASEHOLD IMP - HOLDING CO                                                                                                                                                                       			
269759															0	25	0	728	31	31	0	0	0	0	0	672	0	0				
270036															0	6628	0	35418	952	25903	0	0	0	0	0	2887	22112	0				
270148															107	242	0	1477	20	669	0	0	0	0	0	566	532	0				
270241															0	1330	795	4499	461	886	0	0	0	0	0	1488	353	0				
270335															514	4740	1089	16210	788	7701	0	0	0	0	0	2680	4244	0				
270353															0	167	157	1135	64	316	0	0	0	0	0	495	252	0				
270504															0	1309	521	6392	0	2456	916	709	0	0	0	2106	0	0	Housing Vt                                                                                                                                                                                       	Investment in LLC                                                                                                                                                                                		
270531															0	1119	1643	4624	87	281	64	129	0	0	0	1581	0	0	Accounts Receivable - Check  n Go                                                                                                                                                                	ACCRUED TAX BENEFIT                                                                                                                                                                              		
270652															0	0	0	970	106	106	0	0	0	0	0	864	0	0				
271136															0	20	298	2531	0	2038	901	0	0	0	0	175	0	0	Loan Participation Receivable                                                                                                                                                                    			
271154															0	618	25	1793	71	105	31			0	0	1045	0	0	IBAA NET SETTLEMENT                                                                                                                                                                              			
271275															0	1005	249	2345	329	458	0	0	0	0	0	633	117	0				
271341															0	1672	0	2548	65	84	0	0	0	0	0	792	0	0				
271529															0	1000	0	4890	0	3014	0	0	0	0	0	876	2280	0				
271631															0	453	633	5884	0	3258	0	0	0	0	0	1540	2905	0				
271743															0	59	0	444	0	0	0	0	0	0	0	385	0	0				
271752															0	67	0	1504	0	1188	0	0	0	0	0	249	0	0				
271855															0	666	0	3043	98	183	68	12	0	0	0	2194	0	0	Debit Card Revenue                                                                                                                                                                               	ATM                                                                                                                                                                                              		
272030															0	0	0	239	0	54	29	0	0	0	0	185	0	0	Prepaid Income Tax                                                                                                                                                                               			
272058															0	61	17	390	14	14	0	0	0	0	0	298	0	0				
272151															0	19	12	199	0	22	0	0	0	0	0	146	0	0				
272218	0	14869	24473	140061	22557	57459	0	0	0	0	0	43260	0	0		14869																
272245															0	0	0	169	17	17	0	0	0	0	0	152	0	0				
272254															0	0	0	472	0	222	0	0	0	0	0	250	158	0				
272272															0	2200	0	3962	177	223	0	0	0	0	0	1539	46	0				
272302															0	1546	0	6295	0	1354	0	0	0	0	0	3395	1226	0				
272357															0	86	0	509	34	34	0	0	0	0	0	389	0	0				
272870															0	596	154	883	30	35	0	0	0	0	0	98	0	0				
273149															0	132	0	1829	296	388	45	0	0	0	0	1309	0	0	Bookkeeping rejects                                                                                                                                                                              			
273251															0	282	9	1607	48	395	252	0	0	0	0	921	0	0	Accrued Interest Receivables/Securities                                                                                                                                                          			
273336															0	1150	1339	7074	817	2327	0	0	0	0	0	2258	0	0				
273523															0	10016	0	19771	0	6369	0	0	0	0	0	3386	6002	0				
273550															0	431	0	2577	0	688	306	0	0	0	0	1458	277	0	Cash Value Insurance                                                                                                                                                                             			
273653															0	58	0	419	6	31	25	0	0	0	0	330	0	0	Prepaid Taxes                                                                                                                                                                                    			
273662															0	872	202	5271	884	1194	179	131	0	0	0	3003	0	0	Fine Art, Net of Depreciation                                                                                                                                                                    	Computer Software, Net Of Depreciation                                                                                                                                                           		
273840															0	48	0	316	0	20	0	0	0	0	0	248	0	0				
273859															0	0	0	74	0	3	3	0	0	0	0	71	0	0	securities accural                                                                                                                                                                               			
273907															0	1059	1215	6072	884	2662	1123	0	0	0	0	1136	0	0	Deferred Compensation                                                                                                                                                                            			
274025															0	13	26	217	49	69	0	0	0	0	0	109	0	0				
274052															0	75	0	518	34	197	0	0	0	0	0	246	163	0				
274164															0	462	10	4451	0	3069	0	0	0	0	0	910	2909	0				
274548															0	275	0	1840	0	442	0	0	0	0	0	1123	412	0				
274641															0	0	34	487	0	42	28	0	0	0	0	411	0	0	Refundable income taxes                                                                                                                                                                          			
274753															0	109	0	360	28	28	0	0	0	0	0	223	0	0				
274829															0	1547	251	4726	0	473	0	0	0	0	0	2455	0	0				
274856															0	175	0	981	64	148	50			0	0	658	0	0	A/R AGENCY                                                                                                                                                                                       			
275116															0	3734	664	10956	0	5325	0	0	0	0	0	1233	4095	0				
275255															0	0	0	467	33	62	29	0	0	0	0	405	0	0	Unposted Transactions                                                                                                                                                                            			
275358															10	366	27	2476	48	365	4	0	0	0	0	1718	303	0	COINS/ITEMS FOR SALE                                                                                                                                                                             			
275509															0	250	955	2818	0	702	317			0	0	911	0	0	ACCRUED INT.REC.BONDS-CIC                                                                                                                                                                        			
275657															0	39	0	610	0	0				0	0	571	0	0				
275750															0	2314	639	4972	0	501	277	186	0	0	0	1518	0	0	Prepaid Retirement Plan                                                                                                                                                                          	Accts Receivable - Non-Affiliate                                                                                                                                                                 		
275769															0	0	0	181	0	114	77	35	0	0	0	67	0	0	Interest Rec. - UST Securities                                                                                                                                                                   	Interest Rec. - Obligations U S Agencies                                                                                                                                                         		
276159															0	10	0	963	52	52	0	0	0	0	0	901	0	0				
276355															0	69	0	496	48	76	19	0	0	0	0	351	0	0	Investment in FirstInsure, Inc                                                                                                                                                                   			
276449															0	150	0	2083	108	1633	91	0	0	0	0	300	1434	0	OTHER ASSETS                                                                                                                                                                                     			
276551															0	85	231	1403	55	352	153	0	0	0	0	735	0	0	AIR - US Government Agencies                                                                                                                                                                     			
276579	0	165074	0	756743	0	424112	0	0	0	3214	117331	47012	160200	0		165074																
276645															0	350	0	1234	66	106	0	0	0	0	0	778	0	0				
276654															0	150	128	967	45	69	0	0	0	0	0	620	0	0				
276711															0	265	82	886	168	192	0	0	0	0	0	347	0	0				
276775															0	206	0	375	55	86	0	0	0	0	0	83	0	0				
276850															10	3010	0	10725	909	2558	667	0	0	0	0	5157	436	0	Accounts Receivable                                                                                                                                                                              			
276953															0	0	0	480	34	62	28	0	0	0	0	418	0	0	SOFTWARE                                                                                                                                                                                         			
277053															0	44	0	430	36	173	23	96	9	0	0	213	0	0	Other Assets                                                                                                                                                                                     	Invest CHP                                                                                                                                                                                       	FASB Deferred                                                                                                                                                                                    	
277138															0	2427	19	5544	36	1964	0	0	0	0	0	1134	1655	150				
277240															0	0	219	1075	63	181	0	0	0	0	0	675	0	0				
277277															0	285	199	910	70	332	262	0	0	0	0	94	0	0	Loans in Process                                                                                                                                                                                 			
277558															0	795	0	1329	60	133	0	0	0	0	0	401	0	0				
277567															0	238	851	5158	0	3543	0	0	0	0	0	526	2646	0				
277736															0	341	0	1485	109	136	0	0	0	0	0	1008	0	0				
277820															0	427	0	2751	0	994	0	0	0	0	0	1330	902	0				
277950															15	0	0	401	39	82	27	0	0	0	0	319	0	0	CUTBACK CHECKS                                                                                                                                                                                   			
278078															0	846	150	4066	0	2702	2431	0	0	0	0	368	0	0	Single Premium Life INsurance (BOLI)                                                                                                                                                             			
278153															78	0	0	551	124	202	0	0	0	0	0	349	0	0				
278256															4	457	0	2350	0	839	157	0	0	0	0	1054	126	482	Operating leases                                                                                                                                                                                 			
278555															0	3604	222	9364	484	1578	588	0	0	0	0	3960	0	0	OTHER RECEIVABLES                                                                                                                                                                                			
278733															0	0	226	1179	42	54	0	0	0	0	0	899	0	0				
278751															4	5	0	251	20	211	187	0	0	0	0	35	0	0	ACCRUED INTEREST ON SECURITIES                                                                                                                                                                   			
278818															0	1674	701	11138	0	6674	4177	1683	0	0	0	2089	0	0	Bank Owned Life Insurance                                                                                                                                                                        	Entrust Group CD Receivable                                                                                                                                                                      		
278957															0	709	232	2932	238	885	0	0	0	0	0	1106	456	0				
279105															0	4647	2246	15453	466	5511	0	0	0	0	0	3049	5045	0				
279253															0	580	0	1523	0	62	0	0	0	0	0	881	0	0				
279338															0	1383	821	5150	0	2195	0	0	0	0	0	751	1740	0				
279673															0	478	130	997	57	80	0	0	0	0	0	309	0	0				
279842															10	556	0	1884	88	147	37	12	0	0	0	1181	0	0	Software/Artwork                                                                                                                                                                                 	Tax Refund Due                                                                                                                                                                                   		
279954															9	351	0	2764	247	877	0	0	0	0	0	1536	610	0				
280044															0	7904	3194	21290	0	5041	0	0	0	0	0	5151	2663	0				
280110	0	23326	0	3795529	0	3371372	0	0	0	0	33684	367147	2129579	0		23326																
280138															0	751	273	2102	0	762	260	0	0	0	0	316	0	0	IENC - SCM                                                                                                                                                                                       			
280352															0	0	0	372	0	181	153	0	0	0	0	191	0	0	INT REC.FED AGENCY                                                                                                                                                                               			
280558															0	9	0	225	0	27	0	0	0	0	0	189	0	0				
280624															0	936	1642	5044	398	1491	1062			0	0	975	0	0	Other Assets                                                                                                                                                                                     			
280950															0	60	246	1539	0	218	111	0	0	0	0	1015	0	0	Prepaid Income Tax                                                                                                                                                                               			
281144															0	425	363	1809	4	10	0	0	0	0	0	1011	0	5				
281210															0	465	0	5896	0	4455	0	0	0	0	0	976	3238	0				
281247															46	192	244	1247	0	194	126	0	0	0	0	617	0	0	ACCR INTEREST INVESTMENTS                                                                                                                                                                        			
281416															0	11144	332	43041	0	26915	9129	0	0	0	0	4650	15125	0	AUTO LEASE RESIDUAL                                                                                                                                                                              			
281751															0	5	113	1057	12	791	59	0	0	0	0	148	720	0	prepaid taxes                                                                                                                                                                                    			
281845															0	454	0	1087	86	218	33	0	0	0	0	415	0	0	Trust fees receivable                                                                                                                                                                            			
282048															6	1050	0	4170	0	2435	0	0	0	0	0	685	0	0				
282141															0	19725	1778	44816	0	9044	0			0	0	14269	0	0				
282208															0	39525	2021	52578	0	5691	0	0	0	0	0	5341	3720	0				
282226															0	601	377	2750	163	595	0	0	0	0	0	1177	247	0				
282329															0	1043	846	15478	262	10728	0	0	0	0	0	2861	10438	0				
282824															0	376	0	1047	125	132	0	0	0	0	0	539	0	0				
283054															69	3075	1217	11313	208	5553				0	0	1468	5163	0				
283157															0	155	23	1409	11	685	0	0	0	0	0	546	613	0				
283438															0	1903	327	7081	0	3516	0	0	0	0	0	1335	2681	0				
283652															412	567	35	2881	0	550	0	0	0	0	0	1729	0	0				
283737															0	1319	0	3256	111	126	0	0	0	0	0	1811	0	0				
283858															0	167	0	992	0	582	251	327	4	0	0	243	0	0	ACCR. INT REC SEC                                                                                                                                                                                	CASH VALUE OFF LIFE                                                                                                                                                                              	OTHER ASSETS                                                                                                                                                                                     	
283867															0	541	227	1991	102	375	135	0	0	0	0	848	0	0	Insurance commissions receivable                                                                                                                                                                 			
284154															0	9	98	456	0	22				0	0	327	0	0				
284239															104	239	162	1133	0	115	0	0	0	0	0	617	0	0				
284248															0	276	0	1252	173	588	179	0	0	0	0	388	0	0	SOFTWARE                                                                                                                                                                                         			
284257															0	1232	80	2907	182	415	98	0	0	0	0	1180	0	0	TRUST CO FEE RECEIVABLE                                                                                                                                                                          			
284332															0	825	561	4019	0	455	0	0	0	0	0	2178	326	0				
284408															0	170	4	653	100	379	61	163		0	0	100	0	0	ACCRUED TAX CREDIT                                                                                                                                                                               	MORTGAGE PREMIUMS                                                                                                                                                                                		
284556															0	1128	0	3891	0	502	0	0	0	0	0	2261	227	0				
284743															0	0	0	751	0	0	0	0	0	0	0	751	0	0				
284819															0	7159	0	54841	0	39256	0	0	0	0	0	8426	33072	0				
284958															0	0	30	377	35	35	0	0	0	0	0	312	0	0				
285151															0	149	49	1197	0	605	387			0	0	394	0	0	Interest Receivable Bonds                                                                                                                                                                        			
285348															0	571	72	1467	81	99	0	0	0	0	0	725	0	0				
285544															0	1019	1001	4614	0	1683	0	0	0	0	0	911	1542	0				
285553															0	0	0	678	0	304	25	0	0	0	0	374	250	0	tAX OVERPAYMENT                                                                                                                                                                                  			
285740															151	1558	0	9206	259	5827	0	0	0	0	0	1821	5083	0				
285759															0	182	0	1404	0	695	0	0	0	0	0	527	624	0				
285777															0	406	28	698	25	28	3	0	0	0	0	236	0	0	PREPAID PROMOTIONS`                                                                                                                                                                              			
285852															0	507	0	1703	0	445	285			0	0	751	0	0	Other Assets ESI                                                                                                                                                                                 			
285928															0	743	457	4812	0	2837	0	0	0	0	0	775	2570	0				
285937															69	468	481	2001	48	120	0	0	0	0	0	932	0	0				
286251															0	0	273	1396	3	839	0	0	0	0	0	284	832	0				
286457															0	89	0	673	180	437	0	0	0	0	0	147	253	0				
286466															0	1293	0	3304	0	1219	846	0	0	0	0	792	0	0	Unposted deposit debits                                                                                                                                                                          			
286840															0	0	0	605	0	126	115	0	0	0	0	479	0	0	MJSK Security                                                                                                                                                                                    			
286952															146	446	0	2676	59	1587	0	0	0	0	0	643	1031	0				
287007															0	60	191	2371	190	778	317	0	0	0	0	1342	0	0	Prepaid Federal Taxes                                                                                                                                                                            			
287155															0	79	0	322	26	46				0	0	197	0	0				
287324															0	410	128	1089	128	144	0	0	0	0	0	407	0	0				
287342															0	167	0	477	0	12	0	0	0	0	0	298	0	0				
287351															0	314	145	3576	0	1813	0	0	0	0	0	1304	1762	0				
287445															0	0	45	1714	245	247	0	0	0	0	0	1422	0	0				
287539															0	0	257	2405	0	1214	98	1116	0	0	0	934	0	0	a/r misc                                                                                                                                                                                         	int rec sec                                                                                                                                                                                      		
287650															0	112	0	1604	0	624				0	0	868	572	0				
287856															0	0	151	503	0	0	0	0	0	0	0	352	0	0				
287922															0	5	147	589	74	91	17	0	0	0	0	346	0	0	Prepaid Ins.                                                                                                                                                                                     			
287959															0	186	0	983	0	31	0	0	0	0	0	766	0	0				
288152															0	9	0	778	30	677	0	0	0	0	0	92	559	0				
288358															0	492	0	1786	188	354	0	0	0	0	0	940	0	0				
288376															0	975	333	7724	216	4639	293	0	0	0	0	1777	4017	0	INCOME TAXES RECEIVABLE                                                                                                                                                                          			
288750															0	25	0	410	0	229	105	0	0	0	0	156	0	0	IENC US Agencies                                                                                                                                                                                 			
288853															0	1601	1134	8880	215	1617	77	1138	0	0	0	4528	0	0	ATM Fees                                                                                                                                                                                         	Debit Card Revenue                                                                                                                                                                               		
289056															0	295	0	1392	0	684	0	0	0	0	0	413	591	0				
289065															0	67	0	829	96	235	92	0	0	0	0	527	0	0	NSF Checks                                                                                                                                                                                       			
289225															0	1619	0	3246	0	1100	0	0	0	0	0	527	1079	0				
289449															0	234	0	1781	0	0	0	0	0	0	0	1547	0	0				
289515															0	3185	1696	21346	0	13629	0	0	0	0	0	2836	9485	0				
289542															0	77	887	2200	81	98	0	0	0	0	0	1138	0	0				
289702															0	3218	0	6937	129	193	0	0	0	0	0	3526	55	0				
289739															0	208	0	817	83	123	34	0	0	0	0	486	0	0	Purchased Computer Software                                                                                                                                                                      			
289757															0	293	234	3651	0	1773	0	0	0	0	0	1351	1541	0				
290052															151	1562	2675	9115	145	1699	0	0	0	0	0	3179	0	0				
290230															0	421	364	3505	0	1735	1514	0	0	0	0	985	0	0	Director s Benefit Cash Value Life Ins.                                                                                                                                                          			
290249															14	1506	156	5409	183	1198	366	442	0	0	0	2549	0	0	TAXES PAYABLE                                                                                                                                                                                    	COMPUTER SOFTWARE                                                                                                                                                                                		
290838															0	0	0	329	0	29	0	0	0	0	0	300	0	0				
290847															0	62	0	280	7	7	0	0	0	0	0	211	0	0				
290922															0	78	0	470	17	35	0	0	0	0	0	357	0	0				
291059															0	454	0	2596	0	1214	0	0	0	0	0	928	1020	0				
291152															0	567	0	2559	40	138	80	7	0	0	0	1854	0	0	Debit Card Revenue                                                                                                                                                                               	ATM                                                                                                                                                                                              		
291273															0	4722	177	6570	57	61	0	0	0	0	0	1610	0	0				
291330															7	122	8	548	63	70	0	0	0	0	0	348	0	0				
291611															0	998	0	4404	1711	1897	0	0	0	0	0	1508	0	0				
291732															0	110	13	635	0	0	0	0	0	0	0	512	0	0				
291910															0	895	630	2537	196	218	0	0	0	0	0	794	0	0				
292234															98	964	439	7328	145	4304	0	330	238	0	0	1621	3210	0		REC FROM HOLDING CO                                                                                                                                                                              	PREPAID PENSION COST                                                                                                                                                                             	
292467															0	28	0	572	0	161	0	0	0	0	0	383	113	0				
292524															0	1887	585	4883	0	336	98			0	0	2075	0	0	PREPAID MAINTENANCE CONTRACTS                                                                                                                                                                    			
292850															0	149	0	428	13	13	0	0	0	0	0	266	0	0				
292908															0	1262	1164	5965	508	1856	0	0	0	0	0	1683	582	0				
293026															0	470	0	3595	0	2247	1160	0	0	0	0	878	0	0	? LOAN CLEARING                                                                                                                                                                                  			
293053															6	630	0	2657	108	380	218	0	0	0	0	1647	0	0	CONVERSION EXPEDNATURES                                                                                                                                                                          			
293352															0	54	0	880	0	587	543	0	0	0	0	239	0	0	Officer Life Insurance                                                                                                                                                                           			
293437															0	2025	0	3809	74	244	0	0	0	0	0	1540	161	0				
293558															0	477	36	1914	140	268	79	0	0	0	0	1133	0	0	INVESTMENT IN TRUST COMPANY                                                                                                                                                                      			
293651															0	667	50	1822	0	2	2	0	0	0	0	1103	0	0	INCOME TAX RECEIVABLE                                                                                                                                                                            			
293736															311	1500	228	5022	0	677	0	0	0	0	0	2617	0	0				
293754															0	548	0	927	48	112	0	0	0	0	0	267	61	0				
294023															0	5	0	2730	0	1976	1528	0	0	0	0	749	0	0	OTHER ASSETS BOLI                                                                                                                                                                                			
294153															0	20	26	1479	37	1004	0	0	0	0	0	429	952	0				
294256															0	2525	491	5909	0	1475	0	0	0	0	0	1418	1386	0				
294331															0	100	394	2243	90	355	0	0	0	0	0	1394	248	0				
294359															0	83	32	380	26	28				0	0	237	0	0				
294564															0	1036	0	9659	0	7657	3925	1982	0	0	0	966	0	0	Mortgage Company Accounts Receivable                                                                                                                                                             	Bank Account Receivable                                                                                                                                                                          		
294751															0	442	454	9290	0	7221	0	0	0	0	0	1173	5319	0				
294779															0	4988	765	7670	0	248	113	0	0	0	0	1669	0	0	Mortgage Servicing Asset                                                                                                                                                                         			
294809															0	5797	1105	13922	0	5056	3919	0	0	0	0	1964	0	0	Due from mortgage investors                                                                                                                                                                      			
294827															0	208	52	1083	115	643	0	0	0	0	0	180	364	0				
295011															0	1345	159	3943	186	294	0	0	0	0	0	2145	0	0				
295057															0	456	60	2181	0	1141				0	0	524	904	0				
295356															0	262	0	395	0	44				0	0	89	0	0				
295552															0	217	59	676	134	144	0	0	0	0	0	256	0	0				
295628															6	1638	9	5486	508	517	0	0	0	0	0	3322	0	0				
295637															0	1121	0	4646	0	1632	0	0	0	0	0	1893	1337	0				
295646															0	0	0	264	19	41	1	21	0	0	0	223	0	0	overdrafts                                                                                                                                                                                       	prepaid income tax                                                                                                                                                                               		
295758															0	81	80	875	0	19	0	0	0	0	0	695	0	0				
296102															0	367	200	1300	92	127	0	0	0	0	0	606	0	0				
296438															0	150	0	1153	275	451	0	0	0	0	0	552	122	0				
296456															0	218	0	1203	124	182	51	0	0	0	0	803	0	0	COUNTY WARRENTS                                                                                                                                                                                  			
296559															61	0	55	3603	729	1850	0	0	0	0	0	1698	0	0				
296755															8	214	0	572	45	59	0	0	0	0	0	299	0	0				
296858															0	9	0	429	63	66	0	0	0	0	0	354	0	0				
297042															57	1267	289	2571	131	207				0	0	808	0	0				
297051															30	0	0	1406	0	755	0	0	0	0	0	651	700	0				
297257															13	0	65	346	29	45	0	0	0	0	0	236	0	0				
297453															0	495	0	2401	39	139	84	11	0	0	0	1767	0	0	Debit Card Revenue                                                                                                                                                                               	ATM                                                                                                                                                                                              		
297547															0	0	0	140	0	48	14	0	0	0	0	92	0	0	PREPAID SOFTWARE MAINTENANCE FEE                                                                                                                                                                 			
297631															0	457	0	1844	132	248	0	0	0	0	0	1139	0	0				
297734															0	445	0	2538	80	758	0	0	0	0	0	1335	0	0				
297761															0	730	252	4200	0	2825	0	0	0	82	11	300	2028	0				
298049															0	163	0	860	62	91	28	0	0	0	0	606	0	0	computer                                                                                                                                                                                         			
298058															0	23	0	577	30	324	0	0	0	0	0	230	285	0				
298124															0	712	783	4302	970	1075	0	0	0	0	0	1732	0	0				
298218															0	0	836	3412	612	1056	0	0	0	0	0	1520	0	0				
298245															0	418	31	1629	21	27	0	0	0	0	0	1153	0	0				
299046															0	2572	3375	13215	0	2300	840	0	0	0	0	4968	0	0	Limited Partnership J Smith 1999                                                                                                                                                                 			
299055															9	30	45	455	6	15	0	0	0	0	0	365	0	0				
299158															0	300	14	594	0	23	0	0	0	0	0	257	0	0				
299251															0	3	0	247	21	31	10	0	0	0	0	213	0	0	PREPAID INCOME TAXES                                                                                                                                                                             			
299644															0	509	0	1807	61	79	0	0	0	0	0	1219	0	0				
299653															7	150	0	444	47	116	0	0	0	0	0	178	60	0				
299868															0	1000	2261	12791	0	8394	0	0	0	0	0	1136	7066	0				
300009															0	1252	725	5092	334	916	455	124	0	0	0	2199	0	0	EDP Software                                                                                                                                                                                     	A/R Business Manager                                                                                                                                                                             		
300036															0	12178	0	21961	0	7264	0	0	0	0	0	2519	6449	0				
300063															0	711	733	2438	154	245	0	0	0	0	0	749	0	0				
300157															0	2	22	806	0	67	36	0	0	0	0	715	0	0	FEDERAL TAX RECEIVABLE                                                                                                                                                                           			
